   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_143.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.162115, 0, 6.27582e-13, 0, 1.41421, -6.27582e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.49577e-15, 0, 1.08948e-17, 2.37568e-14, 0, 6.00319e-13, 0, 0
0.169982, 0, 9.98688e-13, 0, 1.41421, -9.98688e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.5557e-15, 0, 1.76963e-17, 3.90747e-14, 0, 9.5404e-13, 0, 0
0.177848, 0, 1.58008e-12, 0, 1.41421, -1.58008e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.77791e-15, 0, 2.85937e-17, 6.39572e-14, 0, 1.50731e-12, 0, 0
0.185714, 0, 2.4856e-12, 0, 1.41421, -2.4856e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37884e-14, 0, 4.59658e-17, 1.04184e-13, 0, 2.36758e-12, 0, 0
0.19358, 0, 3.8878e-12, 0, 1.41421, -3.8878e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15336e-14, 0, 7.35237e-17, 1.68912e-13, 0, 3.69728e-12, 0, 0
0.201446, 0, 6.04664e-12, 0, 1.41421, -6.04664e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.34362e-14, 0, 1.17031e-16, 2.72588e-13, 0, 5.7405e-12, 0, 0
0.209312, 0, 9.35139e-12, 0, 1.41421, -9.35139e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.16208e-14, 0, 1.85402e-16, 4.37901e-13, 0, 8.86168e-12, 0, 0
0.217178, 0, 1.43815e-11, 0, 1.41421, -1.43815e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.92414e-14, 0, 2.92375e-16, 7.00336e-13, 0, 1.36017e-11, 0, 0
0.225045, 0, 2.19947e-11, 0, 1.41421, -2.19947e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20952e-13, 0, 4.59044e-16, 1.11517e-12, 0, 2.07581e-11, 0, 0
0.232911, 0, 3.34527e-11, 0, 1.41421, -3.34527e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83576e-13, 0, 7.17697e-16, 1.76819e-12, 0, 3.15002e-11, 0, 0
0.240777, 0, 5.06013e-11, 0, 1.41421, -5.06013e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.77061e-13, 0, 1.11763e-15, 2.79199e-12, 0, 4.75311e-11, 0, 0
0.248643, 0, 7.61249e-11, 0, 1.41421, -7.61249e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.15818e-13, 0, 1.73393e-15, 4.3909e-12, 0, 7.13165e-11, 0, 0
0.256509, 0, 1.13907e-10, 0, 1.41421, -1.13907e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.20602e-13, 0, 2.68076e-15, 6.87871e-12, 0, 1.06405e-10, 0, 0
0.264375, 0, 1.6953e-10, 0, 1.41421, -1.6953e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.21123e-13, 0, 4.13145e-15, 1.07358e-11, 0, 1.57869e-10, 0, 0
0.272241, 0, 2.50982e-10, 1.55544e-43, 1.41421, -2.50982e-10, 1.55544e-43, 0, 1.55544e-43, 1.55544e-43, 1.55544e-43, 1.55544e-43, 1.55544e-43, 1.55544e-43, 1.55544e-43, 1.55544e-43, 1.35966e-12, 1.55544e-43, 6.34896e-15, 1.66955e-11, 1.55544e-43, 2.32921e-10, 1.55544e-43, 1.55544e-43
0.280107, 0, 3.69627e-10, 2.55176e-42, 1.41421, -3.69627e-10, 2.55176e-42, 0, 2.55176e-42, 2.55176e-42, 2.55176e-42, 2.55176e-42, 2.55176e-42, 2.55176e-42, 2.55176e-42, 2.55176e-42, 1.99604e-12, 2.55176e-42, 9.73205e-15, 2.58746e-11, 2.55176e-42, 3.41747e-10, 2.55176e-42, 2.55176e-42
0.287974, 0, 5.41549e-10, 3.50633e-41, 1.41421, -5.41549e-10, 3.50633e-41, 0, 3.50633e-41, 3.50633e-41, 3.50633e-41, 3.50633e-41, 3.50633e-41, 3.50633e-41, 3.50633e-41, 3.50633e-41, 2.91438e-12, 3.50633e-41, 1.48854e-14, 3.99699e-11, 3.50633e-41, 4.9865e-10, 3.50633e-41, 3.50633e-41
0.29584, 0, 7.89395e-10, 4.27375e-40, 1.41421, -7.89395e-10, 4.27375e-40, 0, 4.27375e-40, 4.27375e-40, 4.27375e-40, 4.27375e-40, 4.27375e-40, 4.27375e-40, 4.27375e-40, 4.27375e-40, 4.23232e-12, 4.27375e-40, 2.27262e-14, 6.1553e-11, 4.27375e-40, 7.23587e-10, 4.27375e-40, 4.27375e-40
0.303706, 0, 1.1449e-09, 4.68336e-39, 1.41421, -1.1449e-09, 4.68336e-39, 0, 4.68336e-39, 4.68336e-39, 4.68336e-39, 4.68336e-39, 4.68336e-39, 4.68336e-39, 4.68336e-39, 4.68336e-39, 6.11346e-12, 4.68336e-39, 3.46468e-14, 9.45155e-11, 4.68336e-39, 1.04424e-09, 4.68336e-39, 4.68336e-39
0.311572, 0, 1.65234e-09, 4.6401e-38, 1.41421, -1.65234e-09, 4.6401e-38, 0, 4.6401e-38, 4.6401e-38, 4.6401e-38, 4.6401e-38, 4.6401e-38, 4.6401e-38, 4.6401e-38, 4.6401e-38, 8.78394e-12, 4.6401e-38, 5.27621e-14, 1.44733e-10, 4.6401e-38, 1.49877e-09, 4.6401e-38, 4.6401e-38
0.319438, 0, 2.37316e-09, 4.17989e-37, 1.41421, -2.37316e-09, 4.17989e-37, 0, 4.17989e-37, 4.17989e-37, 4.17989e-37, 4.17989e-37, 4.17989e-37, 4.17989e-37, 4.17989e-37, 4.17989e-37, 1.25547e-11, 4.17989e-37, 8.02882e-14, 2.21067e-10, 4.17989e-37, 2.13946e-09, 4.17989e-37, 4.17989e-37
0.327304, 0, 3.39237e-09, 3.44119e-36, 1.41421, -3.39237e-09, 3.44119e-36, 0, 3.44119e-36, 3.44119e-36, 3.44119e-36, 3.44119e-36, 3.44119e-36, 3.44119e-36, 3.44119e-36, 3.44119e-36, 1.7851e-11, 3.44119e-36, 1.22119e-13, 3.36855e-10, 3.44119e-36, 3.03754e-09, 3.44119e-36, 3.44119e-36
0.33517, 0, 4.82699e-09, 2.60215e-35, 1.41421, -4.82699e-09, 2.60215e-35, 0, 2.60215e-35, 2.60215e-35, 2.60215e-35, 2.60215e-35, 2.60215e-35, 2.60215e-35, 2.60215e-35, 2.60215e-35, 2.5251e-11, 2.60215e-35, 1.8571e-13, 5.12145e-10, 2.60215e-35, 4.28941e-09, 2.60215e-35, 2.60215e-35
0.343037, 0, 6.83766e-09, 1.81536e-34, 1.41421, -6.83766e-09, 1.81536e-34, 0, 1.81536e-34, 1.81536e-34, 1.81536e-34, 1.81536e-34, 1.81536e-34, 1.81536e-34, 1.81536e-34, 1.81536e-34, 3.55371e-11, 1.81536e-34, 2.82417e-13, 7.77022e-10, 1.81536e-34, 6.02482e-09, 1.81536e-34, 1.81536e-34
0.350903, 0, 9.6441e-09, 1.23353e-33, 1.41421, -9.6441e-09, 1.23353e-33, 0, 1.23353e-33, 1.23353e-33, 1.23353e-33, 1.23353e-33, 1.23353e-33, 1.23353e-33, 1.23353e-33, 1.23353e-33, 4.97623e-11, 1.23353e-33, 4.29549e-13, 1.17656e-09, 1.23353e-33, 8.41735e-09, 1.23353e-33, 1.23353e-33
0.358769, 0, 1.3546e-08, 8.11075e-33, 1.41421, -1.3546e-08, 8.11075e-33, 0, 8.11075e-33, 8.11075e-33, 8.11075e-33, 8.11075e-33, 8.11075e-33, 8.11075e-33, 8.11075e-33, 8.11075e-33, 6.93366e-11, 8.11075e-33, 6.53478e-13, 1.77819e-09, 8.11075e-33, 1.16978e-08, 8.11075e-33, 8.11075e-33
0.366635, 0, 1.8951e-08, 5.00979e-32, 1.41421, -1.8951e-08, 5.00979e-32, 0, 5.00979e-32, 5.00979e-32, 5.00979e-32, 5.00979e-32, 5.00979e-32, 5.00979e-32, 5.00979e-32, 5.00979e-32, 9.61391e-11, 5.00979e-32, 9.94352e-13, 2.68253e-09, 5.00979e-32, 1.61714e-08, 5.00979e-32, 5.00979e-32
0.374501, 0, 2.64126e-08, 2.89097e-31, 1.41421, -2.64126e-08, 2.89097e-31, 0, 2.89097e-31, 2.89097e-31, 2.89097e-31, 2.89097e-31, 2.89097e-31, 2.89097e-31, 2.89097e-31, 2.89097e-31, 1.32661e-10, 2.89097e-31, 1.51321e-12, 4.03945e-09, 2.89097e-31, 2.2239e-08, 2.89097e-31, 2.89097e-31
0.382367, 0, 3.6681e-08, 1.56023e-30, 1.41421, -3.6681e-08, 1.56023e-30, 0, 1.56023e-30, 1.56023e-30, 1.56023e-30, 1.56023e-30, 1.56023e-30, 1.56023e-30, 1.56023e-30, 1.56023e-30, 1.82192e-10, 1.56023e-30, 2.30272e-12, 6.07162e-09, 1.56023e-30, 3.04248e-08, 1.56023e-30, 1.56023e-30
0.390233, 0, 5.07709e-08, 7.89716e-30, 1.41421, -5.07709e-08, 7.89716e-30, 0, 7.89716e-30, 7.89716e-30, 7.89716e-30, 7.89716e-30, 7.89716e-30, 7.89716e-30, 7.89716e-30, 7.89716e-30, 2.49053e-10, 7.89716e-30, 3.50313e-12, 9.10879e-09, 7.89716e-30, 4.14095e-08, 7.89716e-30, 7.89716e-30
0.398099, 0, 7.00547e-08, 3.7606e-29, 1.41421, -7.00547e-08, 3.7606e-29, 0, 3.7606e-29, 3.7606e-29, 3.7606e-29, 3.7606e-29, 3.7606e-29, 3.7606e-29, 3.7606e-29, 3.7606e-29, 3.38896e-10, 3.7606e-29, 5.32626e-12, 1.36379e-08, 3.7606e-29, 5.60725e-08, 3.7606e-29, 3.7606e-29
0.405966, 0, 9.63853e-08, 1.69021e-28, 1.41421, -9.63853e-08, 1.69021e-28, 0, 1.69021e-28, 1.69021e-28, 1.69021e-28, 1.69021e-28, 1.69021e-28, 1.69021e-28, 1.69021e-28, 1.69021e-28, 4.59082e-10, 1.69021e-28, 8.09076e-12, 2.03751e-08, 1.69021e-28, 7.5543e-08, 1.69021e-28, 1.69021e-28
0.413832, 0, 1.32264e-07, 7.19152e-28, 1.41421, -1.32264e-07, 7.19152e-28, 0, 7.19152e-28, 7.19152e-28, 7.19152e-28, 7.19152e-28, 7.19152e-28, 7.19152e-28, 7.19152e-28, 7.19152e-28, 6.19156e-10, 7.19152e-28, 1.22743e-11, 3.03695e-08, 7.19152e-28, 1.01263e-07, 7.19152e-28, 7.19152e-28
0.421698, 0, 1.81065e-07, 2.90479e-27, 1.41421, -1.81065e-07, 2.90479e-27, 0, 2.90479e-27, 2.90479e-27, 2.90479e-27, 2.90479e-27, 2.90479e-27, 2.90479e-27, 2.90479e-27, 2.90479e-27, 8.31443e-10, 2.90479e-27, 1.85894e-11, 4.51507e-08, 2.90479e-27, 1.35065e-07, 2.90479e-27, 2.90479e-27
0.429564, 0, 2.47338e-07, 1.11688e-26, 1.41421, -2.47338e-07, 1.11688e-26, 0, 1.11688e-26, 1.11688e-26, 1.11688e-26, 1.11688e-26, 1.11688e-26, 1.11688e-26, 1.11688e-26, 1.11688e-26, 1.11179e-09, 1.11688e-26, 2.80947e-11, 6.69383e-08, 1.11688e-26, 1.7926e-07, 1.11688e-26, 1.11688e-26
0.43743, 0, 3.3721e-07, 4.0983e-26, 1.41421, -3.3721e-07, 4.0983e-26, 0, 4.0983e-26, 4.0983e-26, 4.0983e-26, 4.0983e-26, 6.27529e-14, 4.0983e-26, 4.0983e-26, 4.0983e-26, 1.4805e-09, 4.0983e-26, 4.23539e-11, 9.89346e-08, 4.0983e-26, 2.36752e-07, 4.0983e-26, 4.0983e-26
0.445296, 0, 4.59683e-07, 2.36385e-25, 1.41421, -4.59683e-07, 4.61159e-12, 0, 9.30277e-15, 2.40647e-14, 6.77015e-12, 7.30216e-13, 1.55477e-12, 4.81939e-12, 6.88028e-13, 6.79066e-10, 1.9635e-09, 2.7218e-14, 6.36836e-11, 1.45749e-07, 1.29956e-15, 3.112e-07, 2.36385e-25, 7.92171e-12
0.453162, 0, 6.26311e-07, 3.97556e-10, 1.41421, -6.26311e-07, 4.1199e-10, 3.97556e-10, 3.97585e-10, 3.97631e-10, 4.18747e-10, 3.99842e-10, 4.02214e-10, 4.12641e-10, 3.9971e-10, 2.52308e-09, 2.99119e-09, 3.97641e-10, 4.92969e-10, 2.14303e-07, 3.9756e-10, 4.07506e-07, 3.97556e-10, 4.22351e-10
0.461029, 0, 8.52922e-07, 1.2418e-09, 1.41421, -8.52922e-07, 1.27674e-09, 1.2418e-09, 1.24187e-09, 1.24198e-09, 1.2931e-09, 1.24733e-09, 1.25292e-09, 1.27832e-09, 1.24701e-09, 6.38695e-09, 4.65432e-09, 1.24201e-09, 1.38424e-09, 3.13935e-07, 1.24181e-09, 5.31324e-07, 1.2418e-09, 1.30182e-09
0.468895, 0, 1.16172e-06, 2.99936e-09, 1.41421, -1.16172e-06, 3.07632e-09, 2.99936e-09, 2.99951e-09, 2.99976e-09, 3.11235e-09, 3.01154e-09, 3.02368e-09, 3.07979e-09, 3.01084e-09, 1.43325e-08, 7.47191e-09, 2.99981e-09, 3.21115e-09, 4.58157e-07, 2.99938e-09, 6.90089e-07, 2.99936e-09, 3.13157e-09
0.476761, 0, 1.58364e-06, 6.59651e-09, 1.41421, -1.58364e-06, 6.75807e-09, 6.59651e-09, 6.59684e-09, 6.59736e-09, 6.83369e-09, 6.6221e-09, 6.64733e-09, 6.76535e-09, 6.62062e-09, 3.03864e-08, 1.2436e-08, 6.59747e-09, 6.91011e-09, 6.66128e-07, 6.59656e-09, 8.93222e-07, 6.59651e-09, 6.87404e-09
0.484627, 0, 2.16255e-06, 1.38314e-08, 1.41421, -2.16255e-06, 1.41604e-08, 1.38314e-08, 1.38321e-08, 1.38332e-08, 1.43143e-08, 1.38835e-08, 1.39345e-08, 1.41752e-08, 1.38805e-08, 6.22646e-08, 2.14268e-08, 1.38334e-08, 1.42937e-08, 9.64955e-07, 1.38315e-08, 1.15301e-06, 1.38314e-08, 1.43964e-08
0.492493, 0, 2.96231e-06, 2.81333e-08, 1.41421, -2.96231e-06, 2.87876e-08, 2.81333e-08, 2.81346e-08, 2.81367e-08, 2.90939e-08, 2.82369e-08, 2.83612e-08, 2.88171e-08, 2.82309e-08, 1.24483e-07, 3.79756e-08, 2.81372e-08, 2.88114e-08, 1.39393e-06, 2.81335e-08, 1.48579e-06, 2.81333e-08, 2.92573e-08
0.500359, 0, 4.07297e-06, 5.59228e-08, 1.41421, -4.07297e-06, 5.71991e-08, 5.59228e-08, 5.59254e-08, 5.59295e-08, 5.77965e-08, 5.61249e-08, 5.63939e-08, 5.72566e-08, 5.61133e-08, 2.43857e-07, 6.86294e-08, 5.59304e-08, 5.69126e-08, 2.00579e-06, 5.59232e-08, 1.91392e-06, 5.59228e-08, 5.81152e-08
0.508225, 0, 5.63033e-06, 1.09004e-07, 1.41421, -5.63033e-06, 1.11449e-07, 1.09004e-07, 1.09009e-07, 1.09017e-07, 1.12594e-07, 1.09391e-07, 1.10238e-07, 1.11559e-07, 1.09369e-07, 4.69027e-07, 1.25349e-07, 1.09019e-07, 1.10442e-07, 2.87769e-06, 1.09005e-07, 2.46903e-06, 1.09004e-07, 1.13204e-07
0.516091, 0, 7.83615e-06, 2.08676e-07, 1.41421, -7.83615e-06, 2.1328e-07, 2.08676e-07, 2.08685e-07, 2.087e-07, 2.15434e-07, 2.09405e-07, 2.11421e-07, 2.13487e-07, 2.09363e-07, 8.86587e-07, 2.29623e-07, 2.08703e-07, 2.10753e-07, 4.11822e-06, 2.08677e-07, 3.19736e-06, 2.08676e-07, 2.16584e-07
0.523958, 0, 1.09958e-05, 3.92674e-07, 1.41421, -1.09958e-05, 4.01198e-07, 3.92674e-07, 3.92691e-07, 3.92718e-07, 4.05188e-07, 3.94023e-07, 3.98367e-07, 4.01582e-07, 3.93945e-07, 1.64791e-06, 4.19422e-07, 3.92724e-07, 3.95659e-07, 5.882e-06, 3.92676e-07, 4.16845e-06, 3.92674e-07, 4.07317e-07
0.531824, 0, 1.55748e-05, 7.26624e-07, 1.41421, -1.55748e-05, 7.4215e-07, 7.26624e-07, 7.26656e-07, 7.26705e-07, 7.49417e-07, 7.29083e-07, 7.37974e-07, 7.42849e-07, 7.28941e-07, 3.01274e-06, 7.60659e-07, 7.26716e-07, 7.30892e-07, 8.39016e-06, 7.26629e-07, 5.48926e-06, 7.26624e-07, 7.53293e-07
0.53969, 0, 2.22861e-05, 1.32255e-06, 1.41421, -2.22861e-05, 1.35036e-06, 1.32255e-06, 1.3226e-06, 1.32269e-06, 1.36338e-06, 1.32695e-06, 1.34432e-06, 1.35162e-06, 1.3267e-06, 5.41854e-06, 1.3657e-06, 1.32271e-06, 1.32861e-06, 1.19604e-05, 1.32256e-06, 7.32682e-06, 1.32255e-06, 1.37033e-06
0.547556, 0, 3.22236e-05, 2.36812e-06, 1.41421, -3.22236e-05, 2.41716e-06, 2.36812e-06, 2.36822e-06, 2.36838e-06, 2.44011e-06, 2.37589e-06, 2.40934e-06, 2.41937e-06, 2.37544e-06, 9.58848e-06, 2.42265e-06, 2.36841e-06, 2.3767e-06, 1.70513e-05, 2.36814e-06, 9.94354e-06, 2.36812e-06, 2.45235e-06
0.555422, 0, 4.706e-05, 4.17189e-06, 1.41421, -4.706e-05, 4.25694e-06, 4.17189e-06, 4.17206e-06, 4.17233e-06, 4.29675e-06, 4.18536e-06, 4.24892e-06, 4.26077e-06, 4.18458e-06, 1.66956e-05, 4.24055e-06, 4.17239e-06, 4.18395e-06, 2.43265e-05, 4.17191e-06, 1.37518e-05, 4.17189e-06, 4.31799e-06
0.563288, 0, 6.93399e-05, 7.23175e-06, 1.41421, -6.93399e-05, 7.37692e-06, 7.23175e-06, 7.23204e-06, 7.23251e-06, 7.44486e-06, 7.25474e-06, 7.37379e-06, 7.38346e-06, 7.25341e-06, 2.86076e-05, 7.31792e-06, 7.23261e-06, 7.24863e-06, 3.47489e-05, 7.23179e-06, 1.93959e-05, 7.23175e-06, 7.48111e-06
0.571154, 0, 0.000102902, 1.23358e-05, 1.41421, -0.000102902, 1.25796e-05, 1.23358e-05, 1.23363e-05, 1.2337e-05, 1.26937e-05, 1.23744e-05, 1.25942e-05, 1.25906e-05, 1.23721e-05, 4.82411e-05, 1.24436e-05, 1.23372e-05, 1.23593e-05, 4.97136e-05, 1.23358e-05, 2.78753e-05, 1.23358e-05, 1.27546e-05
0.579021, 0, 0.000153471, 2.07079e-05, 1.41421, -0.000153471, 2.1111e-05, 2.07079e-05, 2.07087e-05, 2.071e-05, 2.12997e-05, 2.07717e-05, 2.11717e-05, 2.11292e-05, 2.0768e-05, 8.00654e-05, 2.08424e-05, 2.07103e-05, 2.07404e-05, 7.12374e-05, 2.0708e-05, 4.07146e-05, 2.07079e-05, 2.14003e-05
0.586887, 0, 0.000229482, 3.42127e-05, 1.41421, -0.000229482, 3.48686e-05, 3.42127e-05, 3.4214e-05, 3.42161e-05, 3.51756e-05, 3.43166e-05, 3.5034e-05, 3.48982e-05, 3.43106e-05, 0.000130797, 3.438e-05, 3.42166e-05, 3.42576e-05, 0.000102221, 3.42129e-05, 6.02137e-05, 3.42127e-05, 3.53394e-05
0.594753, 0, 0.000343188, 5.56357e-05, 1.41421, -0.000343188, 5.66863e-05, 5.56357e-05, 5.56378e-05, 5.56412e-05, 5.7178e-05, 5.58021e-05, 5.707e-05, 5.67336e-05, 5.57924e-05, 0.000210336, 5.58432e-05, 5.56419e-05, 5.56973e-05, 0.000146804, 5.5636e-05, 8.97834e-05, 5.56357e-05, 5.74404e-05
0.602619, 0, 0.000512116, 8.90571e-05, 1.41421, -0.000512116, 9.07136e-05, 8.90571e-05, 8.90604e-05, 8.90657e-05, 9.1489e-05, 8.93194e-05, 9.15271e-05, 9.07883e-05, 8.93042e-05, 0.000332985, 8.93139e-05, 8.90669e-05, 8.91413e-05, 0.000210841, 8.90576e-05, 0.000134397, 8.90571e-05, 9.19027e-05
0.610485, 0, 0.00076092, 0.000140336, 1.41421, -0.00076092, 0.000142907, 0.000140336, 0.000140341, 0.000140349, 0.000144111, 0.000140743, 0.00014453, 0.000143023, 0.000140719, 0.000518999, 0.000140653, 0.000140351, 0.00014045, 0.000302512, 0.000140336, 0.000201177, 0.000140336, 0.000144753
0.618351, 0, 0.00112369, 0.000217716, 1.41421, -0.00112369, 0.000221647, 0.000217716, 0.000217724, 0.000217737, 0.000223486, 0.000218339, 0.000224737, 0.000221824, 0.000218303, 0.000796492, 0.000218107, 0.000217739, 0.000217872, 0.000433103, 0.000217717, 0.000300136, 0.000217716, 0.000224468
0.626217, 0, 0.00164669, 0.000332563, 1.41421, -0.00164669, 0.000338479, 0.000332563, 0.000332575, 0.000332594, 0.000341248, 0.0003335, 0.000344149, 0.000338746, 0.000333446, 0.00120367, 0.000333044, 0.000332598, 0.000332773, 0.000617947, 0.000332565, 0.000445077, 0.000332563, 0.000342726
0.634084, 0, 0.00239154, 0.000500219, 1.41421, -0.00239154, 0.000508987, 0.000500219, 0.000500237, 0.000500265, 0.000513092, 0.000501607, 0.000519061, 0.000509382, 0.000501527, 0.00179138, 0.000500809, 0.000500271, 0.000500502, 0.000877543, 0.000500221, 0.000654659, 0.000500219, 0.000515282
0.64195, 0, 0.00343871, 0.000740951, 1.41421, -0.00343871, 0.000753751, 0.000740951, 0.000740976, 0.000741017, 0.000759742, 0.000742977, 0.00077115, 0.000754327, 0.00074286, 0.00262582, 0.000741674, 0.000741026, 0.00074133, 0.00123881, 0.000740954, 0.000953606, 0.000740951, 0.000762941
0.649816, 0, 0.00489114, 0.00108096, 1.41421, -0.00489114, 0.00109937, 0.00108096, 0.001081, 0.00108106, 0.00110798, 0.00108387, 0.00112865, 0.00110019, 0.00108371, 0.0037913, 0.00108185, 0.00108107, 0.00108147, 0.00173647, 0.00108096, 0.00137401, 0.00108096, 0.00111258
0.657682, 0, 0.00687774, 0.00155334, 1.41421, -0.00687774, 0.00157941, 0.00155334, 0.00155339, 0.00155348, 0.00159162, 0.00155747, 0.00162755, 0.00158059, 0.00155723, 0.00539269, 0.00155442, 0.00155349, 0.00155402, 0.00241434, 0.00155335, 0.00195666, 0.00155334, 0.00159814
