   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_24.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00292095, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00494188, 0, 8.59715e-17, 0, 1.41421, -8.59715e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.05791e-19, 0, 0, 1.70795e-21, 0, 8.95418e-20, 0, 8.53745e-17, 0, 0
0.0128047, 0, 1.58775e-16, 0, 1.41421, -1.58775e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.34087e-19, 0, 0, 3.21725e-21, 0, 1.69916e-19, 0, 1.57668e-16, 0, 0
0.0206676, 0, 2.86549e-16, 0, 1.41421, -2.86549e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.68575e-18, 0, 0, 5.897e-21, 0, 3.13215e-19, 0, 2.84544e-16, 0, 0
0.0285304, 0, 5.13417e-16, 0, 1.41421, -5.13417e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02032e-18, 0, 0, 1.07329e-20, 0, 5.73421e-19, 0, 5.09813e-16, 0, 0
0.0363932, 0, 9.13389e-16, 0, 1.41421, -9.13389e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.37314e-18, 0, 0, 1.94e-20, 0, 1.04279e-18, 0, 9.06954e-16, 0, 0
0.0442561, 0, 1.61363e-15, 0, 1.41421, -1.61363e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.49218e-18, 0, 0, 3.48291e-20, 0, 1.88399e-18, 0, 1.60222e-15, 0, 0
0.0521189, 0, 2.83117e-15, 0, 1.41421, -2.83117e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66539e-17, 0, 0, 6.21136e-20, 0, 3.38204e-18, 0, 2.81108e-15, 0, 0
0.0599817, 0, 4.93382e-15, 0, 1.41421, -4.93382e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90215e-17, 0, 0, 1.10049e-19, 0, 6.03332e-18, 0, 4.89865e-15, 0, 0
0.0678446, 0, 8.54075e-15, 0, 1.41421, -8.54075e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.02365e-17, 0, 0, 1.93722e-19, 0, 1.06971e-17, 0, 8.47963e-15, 0, 0
0.0757074, 0, 1.46874e-14, 0, 1.41421, -1.46874e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.6388e-17, 0, 0, 3.38855e-19, 0, 1.8852e-17, 0, 1.45818e-14, 0, 0
0.0835702, 0, 2.50934e-14, 0, 1.41421, -2.50934e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47589e-16, 0, 0, 5.89012e-19, 0, 3.30276e-17, 0, 2.49122e-14, 0, 0
0.0914331, 0, 4.25966e-14, 0, 1.41421, -4.25966e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50527e-16, 0, 0, 1.01753e-18, 0, 5.75271e-17, 0, 4.22875e-14, 0, 0
