   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_690.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0214203, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0135285, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00563669, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0022551, 0, 2.79941e-15, 0, 1.41421, -2.79941e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5819e-17, 0, 0, 5.13285e-18, 0, 4.48964e-17, 0, 2.71356e-15, 0, 0, 0
0.0101469, 0, 4.54995e-15, 0, 1.41421, -4.54995e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.81897e-17, 0, 0, 8.48626e-18, 0, 7.49614e-17, 0, 4.40831e-15, 0, 0, 0
0.0180387, 0, 7.35714e-15, 0, 1.41421, -7.35714e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.40441e-17, 0, 0, 1.39604e-17, 0, 1.2458e-16, 0, 7.12455e-15, 0, 0, 0
0.0259305, 0, 1.18358e-14, 0, 1.41421, -1.18358e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51214e-16, 0, 0, 2.28522e-17, 0, 2.06099e-16, 0, 1.14556e-14, 0, 0, 0
0.0338223, 0, 1.89449e-14, 0, 1.41421, -1.89449e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41907e-16, 0, 0, 3.7225e-17, 0, 3.39424e-16, 0, 1.83263e-14, 0, 0, 0
0.0417141, 0, 3.01726e-14, 0, 1.41421, -3.01726e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.85054e-16, 0, 0, 6.03459e-17, 0, 5.56513e-16, 0, 2.91707e-14, 0, 0, 0
0.0496059, 0, 4.78172e-14, 0, 1.41421, -4.78172e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.09861e-16, 0, 0, 9.73634e-17, 0, 9.08444e-16, 0, 4.62015e-14, 0, 0, 0
0.0574977, 0, 7.54082e-14, 0, 1.41421, -7.54082e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.61152e-16, 0, 0, 1.56351e-16, 0, 1.47649e-15, 0, 7.28142e-14, 0, 0, 0
0.0653895, 0, 1.18341e-13, 0, 1.41421, -1.18341e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50738e-15, 0, 0, 2.49913e-16, 0, 2.38944e-15, 0, 1.14195e-13, 0, 0, 0
0.0732813, 0, 1.84821e-13, 0, 1.41421, -1.84821e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35254e-15, 0, 0, 3.97632e-16, 0, 3.85044e-15, 0, 1.78221e-13, 0, 0, 0
0.0811731, 0, 2.87263e-13, 0, 1.41421, -2.87263e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.65385e-15, 0, 0, 6.29802e-16, 0, 6.1786e-15, 0, 2.76801e-13, 0, 0, 0
0.0890649, 0, 4.44357e-13, 0, 1.41421, -4.44357e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.64771e-15, 0, 0, 9.93071e-16, 0, 9.87306e-15, 0, 4.27843e-13, 0, 0, 0
0.0969567, 0, 6.84107e-13, 0, 1.41421, -6.84107e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.68796e-15, 0, 0, 1.55897e-15, 0, 1.57127e-14, 0, 6.58147e-13, 0, 0, 0
0.104848, 0, 1.04826e-12, 0, 1.41421, -1.04826e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33014e-14, 0, 0, 2.43671e-15, 0, 2.49047e-14, 0, 1.00761e-12, 0, 0, 0
