   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_66.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0127907, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00488147, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00302776, 0, 9.90118e-24, 0, 1.41421, -9.90118e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.56739e-26, 0, 0, 1.7275e-28, 6.57355e-28, 0, 9.81468e-24, 0, 0
0.010937, 0, 2.57671e-23, 0, 1.41421, -2.57671e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2296e-25, 0, 0, 4.54131e-28, 1.75867e-27, 0, 2.5542e-23, 0, 0
0.0188462, 0, 6.55467e-23, 0, 1.41421, -6.55467e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.67166e-25, 0, 0, 1.16713e-27, 4.58973e-27, 0, 6.49738e-23, 0, 0
0.0267554, 0, 1.633e-22, 0, 1.41421, -1.633e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41301e-24, 0, 0, 2.93816e-27, 1.17116e-26, 0, 1.61872e-22, 0, 0
0.0346647, 0, 3.99089e-22, 0, 1.41421, -3.99089e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45325e-24, 0, 0, 7.25694e-27, 2.92749e-26, 0, 3.956e-22, 0, 0
0.0425739, 0, 9.58045e-22, 0, 1.41421, -9.58045e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.28978e-24, 0, 0, 1.7609e-26, 7.17978e-26, 0, 9.49666e-22, 0, 0
0.0504831, 0, 2.26167e-21, 0, 1.41421, -2.26167e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95697e-23, 0, 0, 4.20261e-26, 1.72998e-25, 0, 2.24188e-21, 0, 0
0.0583923, 0, 5.25561e-21, 0, 1.41421, -5.25561e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.54756e-23, 0, 0, 9.87492e-26, 4.09995e-25, 0, 5.20962e-21, 0, 0
0.0663016, 0, 1.20319e-20, 0, 1.41421, -1.20319e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04109e-22, 0, 0, 2.28637e-25, 9.56623e-25, 0, 1.19266e-20, 0, 0
0.0742108, 0, 2.7157e-20, 0, 1.41421, -2.7157e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34983e-22, 0, 0, 5.2201e-25, 2.19936e-24, 0, 2.69193e-20, 0, 0
0.08212, 0, 6.04706e-20, 0, 1.41421, -6.04706e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.23236e-22, 0, 0, 1.17602e-24, 4.98618e-24, 0, 5.99412e-20, 0, 0
0.0900292, 0, 1.32914e-19, 0, 1.41421, -1.32914e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15007e-21, 0, 0, 2.61582e-24, 1.11542e-23, 0, 1.3175e-19, 0, 0
0.0979385, 0, 2.88522e-19, 0, 1.41421, -2.88522e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49649e-21, 0, 0, 5.74744e-24, 2.46352e-23, 0, 2.85995e-19, 0, 0
0.105848, 0, 6.18815e-19, 0, 1.41421, -6.18815e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.35442e-21, 0, 0, 1.24801e-23, 5.37463e-23, 0, 6.13395e-19, 0, 0
0.113757, 0, 1.31187e-18, 0, 1.41421, -1.31187e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13512e-20, 0, 0, 2.67923e-23, 1.15881e-22, 0, 1.30038e-18, 0, 0
0.121666, 0, 2.74994e-18, 0, 1.41421, -2.74994e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37943e-20, 0, 0, 5.68872e-23, 2.47021e-22, 0, 2.72584e-18, 0, 0
0.129575, 0, 5.7016e-18, 0, 1.41421, -5.7016e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.9334e-20, 0, 0, 1.19502e-22, 5.208e-22, 0, 5.65163e-18, 0, 0
0.137485, 0, 1.1696e-17, 0, 1.41421, -1.1696e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01201e-19, 0, 0, 2.48438e-22, 1.08636e-21, 0, 1.15935e-17, 0, 0
0.145394, 0, 2.37441e-17, 0, 1.41421, -2.37441e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05449e-19, 0, 0, 5.11289e-22, 2.24271e-21, 0, 2.35359e-17, 0, 0
0.153303, 0, 4.77151e-17, 0, 1.41421, -4.77151e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.12859e-19, 0, 0, 1.0419e-21, 4.58348e-21, 0, 4.72966e-17, 0, 0
0.161212, 0, 9.49358e-17, 0, 1.41421, -9.49358e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.21438e-19, 0, 0, 2.10277e-21, 9.27584e-21, 0, 9.41029e-17, 0, 0
0.169121, 0, 1.87051e-16, 0, 1.41421, -1.87051e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61847e-18, 0, 0, 4.20395e-21, 1.8593e-20, 0, 1.8541e-16, 0, 0
0.177031, 0, 3.65027e-16, 0, 1.41421, -3.65027e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1584e-18, 0, 0, 8.32729e-21, 3.69216e-20, 0, 3.61823e-16, 0, 0
0.18494, 0, 7.05652e-16, 0, 1.41421, -7.05652e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.10565e-18, 0, 0, 1.63458e-20, 7.26501e-20, 0, 6.99458e-16, 0, 0
0.192849, 0, 1.35152e-15, 0, 1.41421, -1.35152e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16939e-17, 0, 0, 3.18003e-20, 1.41677e-19, 0, 1.33965e-15, 0, 0
0.200758, 0, 2.56493e-15, 0, 1.41421, -2.56493e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21928e-17, 0, 0, 6.13263e-20, 2.73871e-19, 0, 2.5424e-15, 0, 0
0.208668, 0, 4.82396e-15, 0, 1.41421, -4.82396e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.17386e-17, 0, 0, 1.17249e-19, 5.2487e-19, 0, 4.78158e-15, 0, 0
0.216577, 0, 9.02874e-15, 0, 1.41421, -9.02874e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.81194e-17, 0, 0, 2.23594e-19, 1.00375e-18, 0, 8.9494e-15, 0, 0
0.224486, 0, 1.66722e-14, 0, 1.41421, -1.66722e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44252e-16, 0, 0, 4.20054e-19, 1.89037e-18, 0, 1.65257e-14, 0, 0
0.232395, 0, 3.05207e-14, 0, 1.41421, -3.05207e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64072e-16, 0, 0, 7.82739e-19, 3.53148e-18, 0, 3.02523e-14, 0, 0
0.240304, 0, 5.53941e-14, 0, 1.41421, -5.53941e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.79281e-16, 0, 0, 1.44692e-18, 6.54508e-18, 0, 5.49068e-14, 0, 0
0.248214, 0, 9.9685e-14, 0, 1.41421, -9.9685e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.62494e-16, 0, 0, 2.65365e-18, 1.20358e-17, 0, 9.88078e-14, 0, 0
0.256123, 0, 1.77877e-13, 0, 1.41421, -1.77877e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53903e-15, 0, 0, 4.82915e-18, 2.19631e-17, 0, 1.76311e-13, 0, 0
0.264032, 0, 3.14743e-13, 0, 1.41421, -3.14743e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72324e-15, 0, 0, 8.72136e-18, 3.97768e-17, 0, 3.11971e-13, 0, 0
0.271941, 0, 5.52285e-13, 0, 1.41421, -5.52285e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.77858e-15, 0, 0, 1.56334e-17, 7.15075e-17, 0, 5.47419e-13, 0, 0
0.279851, 0, 9.61082e-13, 0, 1.41421, -9.61082e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.31585e-15, 0, 0, 2.78195e-17, 1.27618e-16, 0, 9.52611e-13, 0, 0
0.28776, 0, 1.6587e-12, 0, 1.41421, -1.6587e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43525e-14, 0, 0, 4.91535e-17, 2.26138e-16, 0, 1.64407e-12, 0, 0
0.295669, 0, 2.83923e-12, 0, 1.41421, -2.83923e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45688e-14, 0, 0, 8.62503e-17, 3.97933e-16, 0, 2.81418e-12, 0, 0
0.303578, 0, 4.82032e-12, 0, 1.41421, -4.82032e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.17148e-14, 0, 0, 1.50341e-16, 6.95494e-16, 0, 4.77776e-12, 0, 0
0.311488, 0, 8.11728e-12, 0, 1.41421, -8.11728e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.02533e-14, 0, 0, 2.6039e-16, 1.20756e-15, 0, 8.04556e-12, 0, 0
0.319397, 0, 1.35587e-11, 7.00649e-45, 1.41421, -1.35587e-11, 7.00649e-45, 0, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 1.17362e-13, 7.00649e-45, 7.00649e-45, 4.4826e-16, 2.0833e-15, 7.00649e-45, 1.34388e-11, 7.00649e-45, 7.00649e-45
0.327306, 0, 2.24652e-11, 1.59748e-43, 1.41421, -2.24652e-11, 1.59748e-43, 0, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.9449e-13, 1.59748e-43, 1.59748e-43, 7.6727e-16, 3.57214e-15, 1.59748e-43, 2.22663e-11, 1.59748e-43, 1.59748e-43
0.335215, 0, 3.69234e-11, 2.36119e-42, 1.41421, -3.69234e-11, 2.36119e-42, 0, 2.36119e-42, 2.36119e-42, 2.36119e-42, 2.36119e-42, 2.36119e-42, 2.36119e-42, 2.36119e-42, 2.36119e-42, 2.36119e-42, 2.36119e-42, 3.19732e-13, 2.36119e-42, 2.36119e-42, 1.30631e-15, 6.08909e-15, 2.36119e-42, 3.65963e-11, 2.36119e-42, 2.36119e-42
0.343124, 0, 6.02014e-11, 3.17296e-41, 1.41421, -6.02014e-11, 3.17296e-41, 0, 3.17296e-41, 3.17296e-41, 3.17296e-41, 3.17296e-41, 3.17296e-41, 3.17296e-41, 3.17296e-41, 3.17296e-41, 3.17296e-41, 3.17296e-41, 5.21456e-13, 3.17296e-41, 3.17296e-41, 2.21315e-15, 1.03219e-14, 3.17296e-41, 5.96675e-11, 3.17296e-41, 3.17296e-41
0.351034, 0, 9.73727e-11, 3.82695e-40, 1.41421, -9.73727e-11, 3.82695e-40, 0, 3.82695e-40, 3.82695e-40, 3.82695e-40, 3.82695e-40, 3.82695e-40, 3.82695e-40, 3.82695e-40, 3.82695e-40, 3.82695e-40, 3.82695e-40, 8.43739e-13, 3.82695e-40, 3.82695e-40, 3.73291e-15, 1.74061e-14, 3.82695e-40, 9.65078e-11, 3.82695e-40, 3.82695e-40
0.358943, 0, 1.56245e-10, 4.15857e-39, 1.41421, -1.56245e-10, 4.15857e-39, 0, 4.15857e-39, 4.15857e-39, 4.15857e-39, 4.15857e-39, 4.15857e-39, 4.15857e-39, 4.15857e-39, 4.15857e-39, 4.15857e-39, 4.15857e-39, 1.3545e-12, 4.15857e-39, 4.15857e-39, 6.27151e-15, 2.92107e-14, 4.15857e-39, 1.54855e-10, 4.15857e-39, 4.15857e-39
0.366852, 0, 2.4873e-10, 4.08953e-38, 1.41421, -2.4873e-10, 4.08953e-38, 0, 4.08953e-38, 4.08953e-38, 4.08953e-38, 4.08953e-38, 4.08953e-38, 4.08953e-38, 4.08953e-38, 4.08953e-38, 4.08953e-38, 4.08953e-38, 2.15752e-12, 4.08953e-38, 4.08953e-38, 1.05007e-14, 4.88048e-14, 4.08953e-38, 2.46513e-10, 4.08953e-38, 4.08953e-38
