   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_5.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00781071, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7.49817e-05, 0, 1.27329e-16, 0, 1.41421, -1.27329e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.47269e-19, 0, 0, 2.32268e-21, 0, 1.4203e-19, 0, 1.26838e-16, 0, 0
0.00796067, 0, 2.27521e-16, 0, 1.41421, -2.27521e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.20509e-19, 0, 0, 4.22391e-21, 0, 2.58895e-19, 0, 2.26637e-16, 0, 0
0.0158464, 0, 4.0374e-16, 0, 1.41421, -4.0374e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10108e-18, 0, 0, 7.62902e-21, 0, 4.68844e-19, 0, 4.02162e-16, 0, 0
0.023732, 0, 7.11589e-16, 0, 1.41421, -7.11589e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9406e-18, 0, 0, 1.36872e-20, 0, 8.43652e-19, 0, 7.08791e-16, 0, 0
0.0316177, 0, 1.24582e-15, 0, 1.41421, -1.24582e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.39744e-18, 0, 0, 2.43952e-20, 0, 1.50866e-18, 0, 1.24089e-15, 0, 0
0.0395034, 0, 2.16686e-15, 0, 1.41421, -2.16686e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.90901e-18, 0, 0, 4.32011e-20, 0, 2.68147e-18, 0, 2.15823e-15, 0, 0
0.0473891, 0, 3.74454e-15, 0, 1.41421, -3.74454e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0211e-17, 0, 0, 7.60209e-20, 0, 4.73764e-18, 0, 3.72952e-15, 0, 0
0.0552748, 0, 6.42982e-15, 0, 1.41421, -6.42982e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7533e-17, 0, 0, 1.32943e-19, 0, 8.32163e-18, 0, 6.40384e-15, 0, 0
0.0631605, 0, 1.09717e-14, 0, 1.41421, -1.09717e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9917e-17, 0, 0, 2.31064e-19, 0, 1.45332e-17, 0, 1.0927e-14, 0, 0
0.0710462, 0, 1.86059e-14, 0, 1.41421, -1.86059e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.0732e-17, 0, 0, 3.99183e-19, 0, 2.52385e-17, 0, 1.85296e-14, 0, 0
0.0789319, 0, 3.13594e-14, 0, 1.41421, -3.13594e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.55032e-17, 0, 0, 6.85522e-19, 0, 4.35868e-17, 0, 3.12296e-14, 0, 0
0.0868175, 0, 5.25351e-14, 0, 1.41421, -5.25351e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43235e-16, 0, 0, 1.17034e-18, 0, 7.48644e-17, 0, 5.23158e-14, 0, 0
0.0947032, 0, 8.74836e-14, 0, 1.41421, -8.74836e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38512e-16, 0, 0, 1.98645e-18, 0, 1.27897e-16, 0, 8.71152e-14, 0, 0
0.102589, 0, 1.44818e-13, 0, 1.41421, -1.44818e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.94811e-16, 0, 0, 3.35245e-18, 0, 2.17342e-16, 0, 1.44202e-13, 0, 0
0.110475, 0, 2.38319e-13, 0, 1.41421, -2.38319e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.49697e-16, 0, 0, 5.62592e-18, 0, 3.67416e-16, 0, 2.37296e-13, 0, 0
0.11836, 0, 3.89905e-13, 0, 1.41421, -3.89905e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06291e-15, 0, 0, 9.38864e-18, 0, 6.1792e-16, 0, 3.88214e-13, 0, 0
0.126246, 0, 6.34222e-13, 0, 1.41421, -6.34222e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72888e-15, 0, 0, 1.55819e-17, 0, 1.03394e-15, 0, 6.31443e-13, 0, 0
0.134132, 0, 1.02571e-12, 0, 1.41421, -1.02571e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.79598e-15, 0, 0, 2.57203e-17, 0, 1.72135e-15, 0, 1.02117e-12, 0, 0
0.142017, 0, 1.64939e-12, 0, 1.41421, -1.64939e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.49595e-15, 0, 0, 4.22279e-17, 0, 2.85158e-15, 0, 1.642e-12, 0, 0
