   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_576.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
3.51581, 21.3204, 19.6365, 18.3418, 4.82912, 1.6839, 18.3418, 0, 18.3418, 18.3551, 18.4446, 18.3456, 19.1782, 18.3566, 18.5961, 18.3418, 18.3418, 18.3418, 18.3418, 18.3418, 18.3418, 18.3418, 18.3418, 18.3418, 18.3418, 18.3978, 18.3418, 18.355
3.52368, 12.3033, 20.0126, 18.4581, 3.78197, -7.70928, 18.4581, 0, 18.4581, 18.4714, 18.5609, 18.4619, 19.4774, 18.4734, 18.7941, 18.4581, 18.4581, 18.4581, 18.4581, 18.4581, 18.4581, 18.4581, 18.4581, 18.4581, 18.4581, 18.5094, 18.4581, 18.4707
3.53154, 21.3929, 20.4466, 18.5778, 4.83662, 0.946342, 18.5778, 0, 18.5778, 18.5911, 18.6806, 18.5816, 19.813, 18.5936, 19.017, 18.5778, 18.5778, 18.5778, 18.5778, 18.5778, 18.5778, 18.5778, 18.5778, 18.5778, 18.5778, 18.6245, 18.5778, 18.5896
3.53941, 28.7779, 20.9444, 18.7004, 5.54779, 7.83356, 18.7004, 0, 18.7004, 18.7137, 18.8032, 18.7042, 20.1873, 18.7167, 19.2678, 18.7004, 18.7004, 18.7004, 18.7004, 18.7004, 18.7004, 18.7004, 18.7004, 18.7004, 18.7004, 18.7428, 18.7004, 18.7114
3.54727, 32.3572, 21.511, 18.8256, 5.8615, 10.8461, 18.8256, 0, 18.8256, 18.8389, 18.9284, 18.8294, 20.6018, 18.8424, 19.5497, 18.8256, 18.8256, 18.8256, 18.8256, 18.8256, 18.8256, 18.8256, 18.8256, 18.8256, 18.8256, 18.864, 18.8256, 18.8357
3.55514, 30.4451, 22.1502, 18.953, 5.69606, 8.29481, 18.953, 0, 18.953, 18.9663, 19.0559, 18.9568, 21.0568, 18.9704, 19.8656, 18.953, 18.953, 18.953, 18.953, 18.953, 18.953, 18.953, 18.953, 18.953, 18.953, 18.9876, 18.953, 18.9621
3.56301, 31.2942, 22.8638, 19.0823, 5.77011, 8.43041, 19.0823, 0, 19.0823, 19.0956, 19.1852, 19.0862, 21.5514, 19.1002, 20.2178, 19.0823, 19.0823, 19.0823, 19.0823, 19.0823, 19.0823, 19.0823, 19.0823, 19.0823, 19.0823, 19.1133, 19.0823, 19.0905
3.57087, 31.0609, 23.651, 19.2133, 5.74986, 7.40991, 19.2133, 0, 19.2133, 19.2266, 19.3161, 19.2171, 22.0832, 19.2317, 20.6079, 19.2133, 19.2133, 19.2133, 19.2133, 19.2133, 19.2133, 19.2133, 19.2133, 19.2133, 19.2133, 19.241, 19.2133, 19.2204
3.57874, 33.2327, 24.5082, 19.3456, 5.93571, 8.72448, 19.3456, 0, 19.3456, 19.3589, 19.4484, 19.3494, 22.6478, 19.3646, 21.0362, 19.3456, 19.3456, 19.3456, 19.3456, 19.3456, 19.3456, 19.3456, 19.3456, 19.3456, 19.3456, 19.3702, 19.3456, 19.3518
3.5866, 29.2196, 25.4284, 19.479, 5.58745, 3.79121, 19.479, 0, 19.4791, 19.4923, 19.5819, 19.4829, 23.2389, 19.4987, 21.5018, 19.479, 19.479, 19.479, 19.479, 19.479, 19.479, 19.479, 19.479, 19.479, 19.479, 19.5009, 19.479, 19.4844
3.59447, 44.7836, 26.4007, 19.6135, 6.83985, 18.3829, 19.6135, 0, 19.6135, 19.6267, 19.7163, 19.6173, 23.8483, 19.6337, 22.002, 19.6135, 19.6135, 19.6135, 19.6135, 19.6135, 19.6135, 19.6135, 19.6135, 19.6135, 19.6135, 19.6327, 19.6135, 19.618
3.60233, 39.5934, 27.411, 19.7487, 6.4493, 12.1825, 19.7487, 0, 19.7487, 19.762, 19.8515, 19.7525, 24.4661, 19.7695, 22.5321, 19.7487, 19.7487, 19.7487, 19.7487, 19.7487, 19.7487, 19.7487, 19.7487, 19.7487, 19.7487, 19.7656, 19.7487, 19.7525
3.6102, 52.2401, 28.4409, 19.8846, 7.36479, 23.7992, 19.8846, 0, 19.8846, 19.8979, 19.9874, 19.8884, 25.0806, 19.9061, 23.0856, 19.8846, 19.8846, 19.8846, 19.8846, 19.8846, 19.8846, 19.8846, 19.8846, 19.8846, 19.8846, 19.8994, 19.8846, 19.8877
3.61806, 48.036, 29.4696, 20.0212, 7.07361, 18.5664, 20.0212, 0, 20.0212, 20.0344, 20.124, 20.025, 25.6791, 20.0433, 23.6542, 20.0212, 20.0212, 20.0212, 20.0212, 20.0212, 20.0212, 20.0212, 20.0212, 20.0212, 20.0212, 20.034, 20.0212, 20.0237
3.62593, 43.9269, 30.4734, 20.1582, 6.77694, 13.4535, 20.1582, 0, 20.1582, 20.1715, 20.261, 20.162, 26.2482, 20.181, 24.2275, 20.1582, 20.1582, 20.1582, 20.1582, 20.1582, 20.1582, 20.1582, 20.1582, 20.1582, 20.1582, 20.1694, 20.1582, 20.1603
3.6338, 62.4918, 31.4275, 20.2957, 8.03068, 31.0643, 20.2957, 0, 20.2957, 20.309, 20.3986, 20.2995, 26.7745, 20.3192, 24.7941, 20.2957, 20.2957, 20.2957, 20.2957, 20.2957, 20.2957, 20.2957, 20.2957, 20.2957, 20.2957, 20.3054, 20.2957, 20.2974
3.64166, 71.6603, 32.3066, 20.4337, 8.58256, 39.3537, 20.4337, 0, 20.4337, 20.447, 20.5365, 20.4375, 27.2453, 20.4578, 25.3414, 20.4337, 20.4337, 20.4337, 20.4337, 20.4337, 20.4337, 20.4337, 20.4337, 20.4337, 20.4337, 20.442, 20.4337, 20.435
3.64953, 54.5568, 33.0864, 20.5721, 7.52043, 21.4704, 20.5721, 0, 20.5721, 20.5854, 20.6749, 20.5759, 27.6491, 20.5969, 25.8566, 20.5721, 20.5721, 20.5721, 20.5721, 20.5721, 20.5721, 20.5721, 20.5721, 20.5721, 20.5721, 20.5792, 20.5721, 20.5731
3.65739, 75.5374, 33.7449, 20.7108, 8.80553, 41.7925, 20.7108, 0, 20.7108, 20.7241, 20.8137, 20.7147, 27.9765, 20.7363, 26.327, 20.7108, 20.7108, 20.7108, 20.7108, 20.7108, 20.7108, 20.7108, 20.7108, 20.7108, 20.7108, 20.7169, 20.7108, 20.7116
3.66526, 67.129, 34.2638, 20.85, 8.31439, 32.8653, 20.85, 0, 20.85, 20.8633, 20.9528, 20.8538, 28.2207, 20.8762, 26.7412, 20.85, 20.85, 20.85, 20.85, 20.85, 20.85, 20.85, 20.85, 20.85, 20.85, 20.8551, 20.85, 20.8506
3.67312, 70.9364, 34.629, 20.9895, 8.54028, 36.3074, 20.9895, 0, 20.9895, 21.0028, 21.0923, 20.9933, 28.3777, 21.0164, 27.0891, 20.9895, 20.9895, 20.9895, 20.9895, 20.9895, 20.9895, 20.9895, 20.9895, 20.9895, 20.9895, 20.9938, 20.9895, 20.9899
3.68099, 79.6451, 34.8323, 21.1294, 9.03576, 44.8127, 21.1294, 0, 21.1294, 21.1427, 21.2322, 21.1332, 28.4469, 21.157, 27.3632, 21.1294, 21.1294, 21.1294, 21.1294, 21.1294, 21.1294, 21.1294, 21.1294, 21.1294, 21.1294, 21.133, 21.1294, 21.1297
3.68886, 76.9462, 34.8712, 21.2696, 8.88517, 42.075, 21.2696, 0, 21.2696, 21.2829, 21.3724, 21.2734, 28.4306, 21.298, 27.5585, 21.2696, 21.2696, 21.2696, 21.2696, 21.2696, 21.2696, 21.2696, 21.2696, 21.2696, 21.2696, 21.2727, 21.2696, 21.2698
3.69672, 67.1601, 34.7492, 21.4102, 8.31625, 32.4109, 21.4102, 0, 21.4102, 21.4235, 21.5131, 21.414, 28.3345, 21.4394, 27.6731, 21.4102, 21.4102, 21.4102, 21.4102, 21.4102, 21.4102, 21.4102, 21.4102, 21.4102, 21.4102, 21.4128, 21.4102, 21.4104
3.70459, 68.8866, 34.4759, 21.5512, 8.41942, 34.4107, 21.5512, 0, 21.5512, 21.5645, 21.654, 21.555, 28.1668, 21.5811, 27.7082, 21.5512, 21.5512, 21.5512, 21.5512, 21.5512, 21.5512, 21.5512, 21.5512, 21.5512, 21.5512, 21.5533, 21.5512, 21.5513
3.71245, 62.6508, 34.0661, 21.6926, 8.04057, 28.5847, 21.6926, 0, 21.6926, 21.7059, 21.7954, 21.6964, 27.9381, 21.7233, 27.668, 21.6926, 21.6926, 21.6926, 21.6926, 21.6926, 21.6926, 21.6926, 21.6926, 21.6926, 21.6926, 21.6943, 21.6926, 21.6926
3.72032, 65.8627, 33.5389, 21.8343, 8.23788, 32.3238, 21.8343, 0, 21.8343, 21.8476, 21.9371, 21.8381, 27.6607, 21.8658, 27.5596, 21.8343, 21.8343, 21.8343, 21.8343, 21.8343, 21.8343, 21.8343, 21.8343, 21.8343, 21.8343, 21.8358, 21.8343, 21.8344
3.72818, 66.9156, 32.9168, 21.9764, 8.30154, 33.9988, 21.9764, 0, 21.9764, 21.9897, 22.0792, 21.9802, 27.3475, 22.0087, 27.3922, 21.9764, 21.9764, 21.9764, 21.9764, 21.9764, 21.9764, 21.9764, 21.9764, 21.9764, 21.9764, 21.9776, 21.9764, 21.9764
3.73605, 55.7981, 32.2243, 22.1189, 7.60251, 23.5738, 22.1189, 0, 22.1189, 22.1322, 22.2217, 22.1227, 27.0121, 22.152, 27.177, 22.1189, 22.1189, 22.1189, 22.1189, 22.1189, 22.1189, 22.1189, 22.1189, 22.1189, 22.1189, 22.1199, 22.1189, 22.1189
3.74392, 62.9706, 31.4867, 22.2618, 8.06044, 31.484, 22.2618, 0, 22.2618, 22.2751, 22.3646, 22.2656, 26.6676, 22.2957, 26.9262, 22.2618, 22.2618, 22.2618, 22.2618, 22.2618, 22.2618, 22.2618, 22.2618, 22.2618, 22.2618, 22.2626, 22.2618, 22.2618
3.75178, 43.8989, 30.7286, 22.4051, 6.77487, 13.1703, 22.4051, 0, 22.4051, 22.4183, 22.5079, 22.4089, 26.326, 22.4399, 26.6522, 22.4051, 22.4051, 22.4051, 22.4051, 22.4051, 22.4051, 22.4051, 22.4051, 22.4051, 22.4051, 22.4057, 22.4051, 22.4051
3.75965, 39.909, 29.973, 22.5487, 6.47372, 9.93599, 22.5487, 0, 22.5487, 22.562, 22.6516, 22.5525, 25.9982, 22.5844, 26.3675, 22.5487, 22.5487, 22.5487, 22.5487, 22.5487, 22.5487, 22.5487, 22.5487, 22.5487, 22.5487, 22.5493, 22.5487, 22.5487
3.76751, 33.0742, 29.2407, 22.6928, 5.92235, 3.83345, 22.6928, 0, 22.6928, 22.7061, 22.7956, 22.6966, 25.6931, 22.7293, 26.0836, 22.6928, 22.6928, 22.6928, 22.6928, 22.6928, 22.6928, 22.6928, 22.6928, 22.6928, 22.6928, 22.6932, 22.6928, 22.6928
3.77538, 39.8292, 28.5491, 22.8373, 6.46755, 11.2802, 22.8373, 0, 22.8373, 22.8505, 22.9401, 22.8411, 25.4178, 22.8746, 25.8109, 22.8373, 22.8373, 22.8373, 22.8373, 22.8373, 22.8373, 22.8373, 22.8373, 22.8373, 22.8373, 22.8376, 22.8373, 22.8373
3.78324, 30.0121, 27.9119, 22.9821, 5.65793, 2.10022, 22.9821, 0, 22.9821, 22.9954, 23.085, 22.986, 25.1775, 23.0204, 25.5581, 22.9821, 22.9821, 22.9821, 22.9821, 22.9821, 22.9821, 22.9821, 22.9821, 22.9821, 22.9821, 22.9824, 22.9821, 22.9821
3.79111, 32.9589, 27.3394, 23.1274, 5.9126, 5.6195, 23.1274, 0, 23.1274, 23.1407, 23.2302, 23.1312, 24.9753, 23.1666, 25.3322, 23.1274, 23.1274, 23.1274, 23.1274, 23.1274, 23.1274, 23.1274, 23.1274, 23.1274, 23.1274, 23.1276, 23.1274, 23.1274
3.79898, 23.8992, 26.838, 23.2731, 5.08913, -2.9388, 23.2731, 0, 23.2731, 23.2864, 23.3759, 23.2769, 24.8127, 23.3131, 25.1382, 23.2731, 23.2731, 23.2731, 23.2731, 23.2731, 23.2731, 23.2731, 23.2731, 23.2731, 23.2731, 23.2733, 23.2731, 23.2731
3.80684, 13.976, 26.4111, 23.4192, 3.99699, -12.4351, 23.4192, 0, 23.4192, 23.4325, 23.522, 23.4231, 24.6896, 23.4602, 24.9796, 23.4192, 23.4192, 23.4192, 23.4192, 23.4192, 23.4192, 23.4192, 23.4192, 23.4192, 23.4192, 23.4193, 23.4192, 23.4192
3.81471, 14.1151, 26.0589, 23.5657, 4.01436, -11.9438, 23.5657, 0, 23.5657, 23.579, 23.6685, 23.5696, 24.6046, 23.6076, 24.858, 23.5657, 23.5657, 23.5657, 23.5657, 23.5657, 23.5657, 23.5657, 23.5657, 23.5657, 23.5657, 23.5658, 23.5657, 23.5657
3.82257, 20.8801, 25.7794, 23.7126, 4.78331, -4.89931, 23.7126, 0, 23.7126, 23.7259, 23.8155, 23.7165, 24.5554, 23.7554, 24.7737, 23.7126, 23.7126, 23.7126, 23.7126, 23.7126, 23.7126, 23.7126, 23.7126, 23.7126, 23.7126, 23.7127, 23.7126, 23.7126
3.83044, 10.0215, 25.5688, 23.86, 3.4672, -15.5473, 23.86, 0, 23.86, 23.8733, 23.9628, 23.8639, 24.539, 23.9037, 24.7259, 23.86, 23.86, 23.86, 23.86, 23.86, 23.86, 23.86, 23.86, 23.86, 23.86, 23.8601, 23.86, 23.86
3.8383, 13.9737, 25.4219, 24.0077, 3.99671, -11.4482, 24.0077, 0, 24.0077, 24.021, 24.1105, 24.0117, 24.552, 24.0524, 24.7128, 24.0077, 24.0077, 24.0077, 24.0077, 24.0077, 24.0077, 24.0077, 24.0077, 24.0077, 24.0077, 24.0078, 24.0077, 24.0077
3.84617, 3.99043, 25.3329, 24.1558, 2.44754, -21.3424, 24.1558, 0, 24.1558, 24.1691, 24.2587, 24.1598, 24.5907, 24.2015, 24.7322, 24.1558, 24.1558, 24.1558, 24.1558, 24.1558, 24.1558, 24.1558, 24.1558, 24.1558, 24.1558, 24.1559, 24.1558, 24.1558
3.85404, 10.0094, 25.2954, 24.3043, 3.46546, -15.286, 24.3043, 0, 24.3043, 24.3176, 24.4072, 24.3084, 24.6517, 24.3509, 24.7812, 24.3043, 24.3043, 24.3043, 24.3043, 24.3043, 24.3043, 24.3043, 24.3043, 24.3043, 24.3043, 24.3044, 24.3043, 24.3043
3.8619, 3.99765, 25.3033, 24.4532, 2.44901, -21.3057, 24.4532, 0, 24.4532, 24.4665, 24.556, 24.4574, 24.7313, 24.5008, 24.8573, 24.4532, 24.4532, 24.4532, 24.4532, 24.4532, 24.4532, 24.4532, 24.4532, 24.4532, 24.4532, 24.4532, 24.4532, 24.4532
3.86977, 6.99275, 25.3507, 24.6024, 2.99879, -18.3579, 24.6024, 0, 24.6024, 24.6156, 24.7052, 24.6067, 24.8266, 24.6509, 24.9574, 24.6024, 24.6024, 24.6024, 24.6024, 24.6024, 24.6024, 24.6024, 24.6024, 24.6024, 24.6024, 24.6024, 24.6024, 24.6024
3.87763, 9.98749, 25.4319, 24.7518, 3.46229, -15.4444, 24.7518, 0, 24.7518, 24.7651, 24.8546, 24.7563, 24.9345, 24.8014, 25.079, 24.7518, 24.7518, 24.7518, 24.7518, 24.7518, 24.7518, 24.7518, 24.7518, 24.7518, 24.7518, 24.7518, 24.7518, 24.7518
3.8855, 4.00781, 25.542, 24.9015, 2.45108, -21.5342, 24.9015, 0, 24.9015, 24.9148, 25.0044, 24.9063, 25.0527, 24.9521, 25.2193, 24.9015, 24.9015, 24.9015, 24.9015, 24.9015, 24.9015, 24.9015, 24.9015, 24.9015, 24.9015, 24.9015, 24.9015, 24.9015
3.89336, 8.98296, 25.6765, 25.0515, 3.31406, -16.6936, 25.0515, 0, 25.0515, 25.0647, 25.1543, 25.0566, 25.179, 25.103, 25.3762, 25.0515, 25.0515, 25.0515, 25.0515, 25.0515, 25.0515, 25.0515, 25.0515, 25.0515, 25.0515, 25.0515, 25.0515, 25.0515
3.90123, 5.02193, 25.8315, 25.2015, 2.64989, -20.8096, 25.2015, 0, 25.2015, 25.2148, 25.3043, 25.2071, 25.3116, 25.2541, 25.5471, 25.2015, 25.2015, 25.2015, 25.2015, 25.2015, 25.2015, 25.2015, 25.2015, 25.2015, 25.2015, 25.2015, 25.2015, 25.2015
3.9091, 13.9393, 26.0034, 25.3517, 3.9924, -12.0641, 25.3517, 0, 25.3517, 25.365, 25.4545, 25.3579, 25.449, 25.4053, 25.7301, 25.3517, 25.3517, 25.3517, 25.3517, 25.3517, 25.3517, 25.3517, 25.3517, 25.3517, 25.3517, 25.3517, 25.3517, 25.3517
3.91696, 5.04616, 26.1891, 25.5018, 2.65446, -21.143, 25.5018, 0, 25.5018, 25.5151, 25.6047, 25.5089, 25.5901, 25.5564, 25.9231, 25.5018, 25.5018, 25.5018, 25.5018, 25.5018, 25.5018, 25.5018, 25.5018, 25.5018, 25.5018, 25.5018, 25.5018, 25.5018
3.92483, 8.96382, 26.3857, 25.652, 3.31117, -17.4219, 25.652, 0, 25.652, 25.6652, 25.7548, 25.6601, 25.7339, 25.7076, 26.1239, 25.652, 25.652, 25.652, 25.652, 25.652, 25.652, 25.652, 25.652, 25.652, 25.652, 25.652, 25.652, 25.652
3.93269, 7.97318, 26.5905, 25.8019, 3.15803, -18.6173, 25.8019, 0, 25.8019, 25.8152, 25.9048, 25.8114, 25.8796, 25.8586, 26.3305, 25.8019, 25.8019, 25.8019, 25.8019, 25.8019, 25.8019, 25.8019, 25.8019, 25.8019, 25.8019, 25.8019, 25.8019, 25.8019
3.94056, 4.05576, 26.8008, 25.9517, 2.46084, -22.7451, 25.9517, 0, 25.9517, 25.965, 26.0545, 25.963, 26.0268, 26.0094, 26.5407, 25.9517, 25.9517, 25.9517, 25.9517, 25.9517, 25.9517, 25.9517, 25.9517, 25.9517, 25.9517, 25.9517, 25.9517, 25.9517
3.94842, 11.901, 27.0144, 26.1012, 3.7284, -15.1134, 26.1012, 0, 26.1012, 26.1145, 26.204, 26.1147, 26.1749, 26.16, 26.7522, 26.1012, 26.1012, 26.1012, 26.1012, 26.1012, 26.1012, 26.1012, 26.1012, 26.1012, 26.1012, 26.1012, 26.1012, 26.1012
3.95629, 11.9612, 27.2288, 26.2503, 3.73646, -15.2676, 26.2503, 0, 26.2503, 26.2636, 26.3531, 26.2667, 26.3237, 26.3101, 26.963, 26.2503, 26.2503, 26.2503, 26.2503, 26.2503, 26.2503, 26.2503, 26.2503, 26.2503, 26.2503, 26.2503, 26.2503, 26.2503
3.96415, 2.13063, 27.4418, 26.399, 2.0324, -25.3111, 26.399, 0, 26.399, 26.4123, 26.5018, 26.419, 26.4731, 26.4599, 27.1706, 26.399, 26.399, 26.399, 26.399, 26.399, 26.399, 26.399, 26.399, 26.399, 26.399, 26.399, 26.399, 26.399
3.97202, 13.8091, 27.6513, 26.5472, 3.97607, -13.8421, 26.5472, 0, 26.5472, 26.5605, 26.65, 26.5717, 26.6229, 26.6092, 27.373, 26.5472, 26.5472, 26.5472, 26.5472, 26.5472, 26.5472, 26.5472, 26.5472, 26.5472, 26.5472, 26.5472, 26.5472, 26.5472
3.97989, 9.1184, 27.8555, 26.6949, 3.33443, -18.7371, 26.6949, 0, 26.6949, 26.7082, 26.7977, 26.725, 26.773, 26.758, 27.5681, 26.6949, 26.6949, 26.6949, 26.6949, 26.6949, 26.6949, 26.6949, 26.6949, 26.6949, 26.6949, 26.6949, 26.6949, 26.6949
3.98775, 8.88403, 28.053, 26.842, 3.2991, -19.1689, 26.842, 0, 26.842, 26.8553, 26.9448, 26.8789, 26.9237, 26.9062, 27.7541, 26.842, 26.842, 26.842, 26.842, 26.842, 26.842, 26.842, 26.842, 26.842, 26.842, 26.842, 26.842, 26.842
3.99562, 5.1788, 28.2425, 26.9885, 2.67933, -23.0637, 26.9885, 0, 26.9885, 27.0018, 27.0914, 27.0336, 27.075, 27.0538, 27.9296, 26.9885, 26.9885, 26.9885, 26.9885, 26.9885, 26.9885, 26.9885, 26.9885, 26.9885, 26.9885, 26.9885, 26.9885, 26.9885
4.00348, 4.99758, 28.4234, 27.1345, 2.64529, -23.4258, 27.1345, 0, 27.1345, 27.1478, 27.2373, 27.1894, 27.227, 27.2009, 28.0935, 27.1345, 27.1345, 27.1345, 27.1345, 27.1345, 27.1345, 27.1345, 27.1345, 27.1345, 27.1345, 27.1345, 27.1345, 27.1345
4.01135, 20.563, 28.5954, 27.2799, 4.75005, -8.03239, 27.2799, 0, 27.2799, 27.2932, 27.3827, 27.3463, 27.3802, 27.3474, 28.2451, 27.2799, 27.2799, 27.2799, 27.2799, 27.2799, 27.2799, 27.2799, 27.2799, 27.2799, 27.2799, 27.2799, 27.2799, 27.2799
4.01921, 13.3404, 28.7588, 27.4248, 3.91668, -15.4184, 27.4248, 0, 27.4248, 27.4381, 27.5276, 27.5046, 27.5348, 27.4934, 28.3841, 27.4248, 27.4248, 27.4248, 27.4248, 27.4248, 27.4248, 27.4248, 27.4248, 27.4248, 27.4248, 27.4248, 27.4248, 27.4248
4.02708, 17.8481, 28.9142, 27.5692, 4.45512, -11.0661, 27.5692, 0, 27.5692, 27.5825, 27.672, 27.6645, 27.6913, 27.6389, 28.5109, 27.5692, 27.5692, 27.5692, 27.5692, 27.5692, 27.5692, 27.5692, 27.5692, 27.5692, 27.5692, 27.5692, 27.5692, 27.5692
4.03495, 11.0869, 29.063, 27.7131, 3.61758, -17.9761, 27.7131, 0, 27.7131, 27.7264, 27.816, 27.826, 27.8499, 27.7841, 28.6263, 27.7131, 27.7131, 27.7131, 27.7131, 27.7131, 27.7131, 27.7131, 27.7131, 27.7131, 27.7131, 27.7131, 27.7131, 27.7131
4.04281, 6.09641, 29.2064, 27.8567, 2.84542, -23.11, 27.8567, 0, 27.8567, 27.87, 27.9596, 27.9892, 28.0113, 27.9288, 28.7312, 27.8567, 27.8567, 27.8567, 27.8567, 27.8567, 27.8567, 27.8567, 27.8567, 27.8567, 27.8567, 27.8567, 27.8567, 27.8567
4.05068, 9.82874, 29.3464, 28, 3.43929, -19.5176, 28, 0, 28, 28.0133, 28.1029, 28.154, 28.1759, 28.0733, 28.8272, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28
4.05854, 12.8721, 29.4848, 28.1432, 3.85643, -16.6127, 28.1432, 0, 28.1432, 28.1565, 28.246, 28.3205, 28.3441, 28.2176, 28.916, 28.1432, 28.1432, 28.1432, 28.1432, 28.1432, 28.1432, 28.1432, 28.1432, 28.1432, 28.1432, 28.1432, 28.1432, 28.1432
4.06641, 10.2245, 29.6235, 28.2862, 3.49635, -19.399, 28.2862, 0, 28.2862, 28.2995, 28.389, 28.4884, 28.5164, 28.3618, 28.9994, 28.2862, 28.2862, 28.2862, 28.2862, 28.2862, 28.2862, 28.2862, 28.2862, 28.2862, 28.2862, 28.2862, 28.2862, 28.2862
4.07427, 13.7417, 29.7643, 28.4292, 3.96758, -16.0225, 28.4292, 0, 28.4292, 28.4425, 28.532, 28.6573, 28.693, 28.506, 29.0794, 28.4292, 28.4292, 28.4292, 28.4292, 28.4292, 28.4292, 28.4292, 28.4292, 28.4292, 28.4292, 28.4292, 28.4292, 28.4292
4.08214, 11.3742, 29.9087, 28.5723, 3.65707, -18.5345, 28.5723, 0, 28.5723, 28.5855, 28.6751, 28.8269, 28.8744, 28.6503, 29.1578, 28.5723, 28.5723, 28.5723, 28.5723, 28.5723, 28.5723, 28.5723, 28.5723, 28.5723, 28.5723, 28.5723, 28.5723, 28.5723
4.09001, 11.8626, 30.0579, 28.7154, 3.72325, -18.1953, 28.7154, 0, 28.7154, 28.7287, 28.8183, 28.9967, 29.0604, 28.7946, 29.2363, 28.7154, 28.7154, 28.7154, 28.7154, 28.7154, 28.7154, 28.7154, 28.7154, 28.7154, 28.7154, 28.7154, 28.7154, 28.7154
4.09787, 7.85256, 30.2128, 28.8588, 3.13888, -22.3602, 28.8588, 0, 28.8588, 28.8721, 28.9616, 29.1661, 29.2512, 28.9392, 29.3166, 28.8588, 28.8588, 28.8588, 28.8588, 28.8588, 28.8588, 28.8588, 28.8588, 28.8588, 28.8588, 28.8588, 28.8588, 28.8588
4.10574, 6.27761, 30.3735, 29.0025, 2.87708, -24.0959, 29.0025, 0, 29.0025, 29.0157, 29.1053, 29.3345, 29.4462, 29.0841, 29.3999, 29.0025, 29.0025, 29.0025, 29.0025, 29.0025, 29.0025, 29.0025, 29.0025, 29.0025, 29.0025, 29.0025, 29.0025, 29.0025
4.1136, 4.07243, 30.5399, 29.1464, 2.46423, -26.4674, 29.1464, 0, 29.1464, 29.1597, 29.2492, 29.5011, 29.6452, 29.2293, 29.4874, 29.1464, 29.1464, 29.1464, 29.1464, 29.1464, 29.1464, 29.1464, 29.1464, 29.1464, 29.1464, 29.1464, 29.1464, 29.1464
4.12147, 11.8455, 30.7112, 29.2907, 3.72095, -18.8657, 29.2907, 0, 29.2907, 29.304, 29.3935, 29.6654, 29.8473, 29.3749, 29.5796, 29.2907, 29.2907, 29.2907, 29.2907, 29.2907, 29.2907, 29.2907, 29.2907, 29.2907, 29.2907, 29.2907, 29.2907, 29.2907
4.12933, 11.7561, 30.8865, 29.4354, 3.70893, -19.1303, 29.4354, 0, 29.4354, 29.4487, 29.5382, 29.8268, 30.0515, 29.5208, 29.6773, 29.4354, 29.4354, 29.4354, 29.4354, 29.4354, 29.4354, 29.4354, 29.4354, 29.4354, 29.4354, 29.4354, 29.4354, 29.4354
4.1372, 8.9062, 31.0641, 29.5805, 3.30245, -22.1579, 29.5805, 0, 29.5805, 29.5938, 29.6833, 29.9847, 30.2568, 29.6673, 29.7807, 29.5805, 29.5805, 29.5805, 29.5805, 29.5805, 29.5805, 29.5805, 29.5805, 29.5805, 29.5805, 29.5805, 29.5805, 29.5805
4.14507, 8.32342, 31.2423, 29.726, 3.21301, -22.9189, 29.726, 0, 29.726, 29.7393, 29.8289, 30.1388, 30.4617, 29.8142, 29.8897, 29.726, 29.726, 29.726, 29.726, 29.726, 29.726, 29.726, 29.726, 29.726, 29.726, 29.726, 29.726, 29.726
4.15293, 8.73417, 31.4193, 29.872, 3.2763, -22.6851, 29.872, 0, 29.872, 29.8853, 29.9748, 30.2886, 30.6648, 29.9616, 30.0042, 29.872, 29.872, 29.872, 29.872, 29.872, 29.872, 29.872, 29.872, 29.872, 29.872, 29.872, 29.872, 29.872
4.1608, 7.34533, 31.5931, 30.0184, 3.05701, -24.2478, 30.0184, 0, 30.0184, 30.0317, 30.1212, 30.4341, 30.8646, 30.1096, 30.1239, 30.0184, 30.0184, 30.0184, 30.0184, 30.0184, 30.0184, 30.0184, 30.0184, 30.0184, 30.0184, 30.0184, 30.0184, 30.0184
4.16866, 6.99765, 31.762, 30.1652, 2.99961, -24.7644, 30.1652, 0, 30.1652, 30.1785, 30.2681, 30.5753, 31.0596, 30.2583, 30.2485, 30.1652, 30.1652, 30.1652, 30.1652, 30.1652, 30.1652, 30.1652, 30.1652, 30.1652, 30.1652, 30.1652, 30.1652, 30.1652
4.17653, 10.5266, 31.9244, 30.3125, 3.5393, -21.3978, 30.3125, 0, 30.3125, 30.3258, 30.4154, 30.7124, 31.2482, 30.4078, 30.3774, 30.3125, 30.3125, 30.3125, 30.3125, 30.3125, 30.3125, 30.3125, 30.3125, 30.3125, 30.3125, 30.3125, 30.3125, 30.3125
