   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_719.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.53891, 1216.09, 1217.95, 44.7156, 34.9011, -1.8656, 44.7156, 0, 44.7172, 44.7229, 46.6948, 44.7179, 44.8964, 1215.78, 44.7156, 44.7156, 44.7156, 44.7156, 44.7156, 44.7156, 44.7156, 44.7156, 44.7156, 44.7156, 44.7156, 44.7156
4.5468, 1185.52, 1167.96, 44.9105, 34.4605, 17.564, 44.9105, 0, 44.912, 44.9177, 47.1866, 44.9129, 45.0945, 1165.49, 44.9105, 44.9105, 44.9105, 44.9105, 44.9105, 44.9105, 44.9105, 44.9105, 44.9105, 44.9105, 44.9105, 44.9105
4.55468, 1078.99, 1108.58, 45.1056, 32.8784, -29.5917, 45.1056, 0, 45.1071, 45.1129, 47.7011, 45.1083, 45.2929, 1105.79, 45.1056, 45.1056, 45.1056, 45.1056, 45.1056, 45.1056, 45.1056, 45.1056, 45.1056, 45.1056, 45.1056, 45.1056
4.56257, 971.763, 1041.59, 45.3009, 31.2052, -69.8247, 45.3009, 0, 45.3025, 45.3082, 48.235, 45.3038, 45.4916, 1038.45, 45.3009, 45.3009, 45.3009, 45.3009, 45.3009, 45.3009, 45.3009, 45.3009, 45.3009, 45.3009, 45.3009, 45.3009
4.57046, 921.888, 968.861, 45.4965, 30.3955, -46.9728, 45.4965, 0, 45.4981, 45.5038, 48.7837, 45.4998, 45.6906, 965.368, 45.4965, 45.4965, 45.4965, 45.4965, 45.4965, 45.4965, 45.4965, 45.4965, 45.4965, 45.4965, 45.4965, 45.4965
4.57835, 835.656, 892.367, 45.6924, 28.9423, -56.711, 45.6924, 0, 45.6939, 45.6996, 49.3415, 45.6959, 45.8899, 888.508, 45.6924, 45.6924, 45.6924, 45.6924, 45.6924, 45.6924, 45.6924, 45.6924, 45.6924, 45.6924, 45.6924, 45.6924
4.58624, 761.99, 813.993, 45.8885, 27.6404, -52.0021, 45.8885, 0, 45.89, 45.8957, 49.9021, 45.8924, 46.0894, 809.765, 45.8885, 45.8885, 45.8885, 45.8885, 45.8885, 45.8885, 45.8885, 45.8885, 45.8885, 45.8885, 45.8885, 45.8885
4.59412, 683.631, 735.553, 46.0847, 26.1846, -51.9218, 46.0847, 0, 46.0863, 46.092, 50.4577, 46.0892, 46.2892, 730.962, 46.0847, 46.0847, 46.0847, 46.0847, 46.0847, 46.0847, 46.0847, 46.0847, 46.0847, 46.0847, 46.0847, 46.0847
4.60201, 611.481, 658.651, 46.2813, 24.7686, -47.1695, 46.2813, 0, 46.2828, 46.2886, 51.0005, 46.2862, 46.4892, 653.71, 46.2813, 46.2813, 46.2813, 46.2813, 46.2813, 46.2813, 46.2813, 46.2813, 46.2813, 46.2813, 46.2813, 46.2813
4.6099, 531.97, 584.687, 46.478, 23.1078, -52.7167, 46.478, 0, 46.4795, 46.4853, 51.5221, 46.4835, 46.6895, 579.417, 46.478, 46.478, 46.478, 46.478, 46.478, 46.478, 46.478, 46.478, 46.478, 46.478, 46.478, 46.478
4.61779, 478.335, 514.8, 46.6749, 21.9165, -36.4653, 46.6749, 0, 46.6765, 46.6822, 52.014, 46.6811, 46.89, 509.231, 46.6749, 46.6749, 46.6749, 46.6749, 46.6749, 46.6749, 46.6749, 46.6749, 46.6749, 46.6749, 46.6749, 46.6749
4.62568, 416.71, 449.864, 46.872, 20.4624, -33.1543, 46.872, 0, 46.8736, 46.8793, 52.4682, 46.879, 47.0907, 444.034, 46.872, 46.872, 46.872, 46.872, 46.872, 46.872, 46.872, 46.872, 46.872, 46.872, 46.872, 46.872
4.63357, 346.668, 390.469, 47.0694, 18.6727, -43.8011, 47.0694, 0, 47.0709, 47.0766, 52.8775, 47.0771, 47.2916, 384.422, 47.0694, 47.0694, 47.0694, 47.0694, 47.0694, 47.0694, 47.0694, 47.0694, 47.0694, 47.0694, 47.0694, 47.0694
4.64145, 307.865, 336.978, 47.2668, 17.603, -29.1122, 47.2668, 0, 47.2683, 47.2741, 53.2354, 47.2754, 47.4927, 330.766, 47.2668, 47.2668, 47.2668, 47.2668, 47.2668, 47.2668, 47.2668, 47.2668, 47.2668, 47.2668, 47.2668, 47.2668
4.64934, 235.484, 289.496, 47.4644, 15.4105, -54.0118, 47.4644, 0, 47.466, 47.4717, 53.5372, 47.474, 47.6941, 283.175, 47.4644, 47.4644, 47.4644, 47.4644, 47.4644, 47.4644, 47.4644, 47.4644, 47.4644, 47.4644, 47.4644, 47.4644
4.65723, 201.147, 247.96, 47.6621, 14.253, -46.8126, 47.6621, 0, 47.6637, 47.6694, 53.7794, 47.6727, 47.8955, 241.59, 47.6621, 47.6621, 47.6621, 47.6621, 47.6621, 47.6621, 47.6621, 47.6621, 47.6621, 47.6621, 47.6621, 47.6621
4.66512, 187.51, 212.127, 47.8599, 13.7663, -24.6173, 47.8599, 0, 47.8615, 47.8672, 53.9606, 47.8715, 48.097, 205.769, 47.8599, 47.8599, 47.8599, 47.8599, 47.8599, 47.8599, 47.8599, 47.8599, 47.8599, 47.8599, 47.8599, 47.8599
4.67301, 133.599, 181.648, 48.0578, 11.6447, -48.0491, 48.0578, 0, 48.0593, 48.0651, 54.0811, 48.0704, 48.2986, 175.363, 48.0578, 48.0578, 48.0578, 48.0578, 48.0578, 48.0578, 48.0578, 48.0578, 48.0578, 48.0578, 48.0578, 48.0578
4.68089, 104.158, 156.088, 48.2556, 10.3033, -51.9302, 48.2556, 0, 48.2572, 48.2629, 54.143, 48.2693, 48.5003, 149.934, 48.2556, 48.2556, 48.2556, 48.2556, 48.2556, 48.2556, 48.2556, 48.2556, 48.2556, 48.2556, 48.2556, 48.2556
4.68878, 105.433, 134.969, 48.4533, 10.365, -29.5353, 48.4533, 0, 48.4549, 48.4606, 54.1501, 48.468, 48.7018, 129, 48.4533, 48.4533, 48.4533, 48.4533, 48.4533, 48.4533, 48.4533, 48.4533, 48.4533, 48.4533, 48.4533, 48.4533
4.69667, 77.1643, 117.791, 48.6509, 8.89743, -40.6265, 48.6509, 0, 48.6524, 48.6581, 54.1079, 48.6665, 48.9032, 112.057, 48.6509, 48.6509, 48.6509, 48.6509, 48.6509, 48.6509, 48.6509, 48.6509, 48.6509, 48.6509, 48.6509, 48.6509
4.70456, 87.4725, 104.074, 48.848, 9.45899, -16.6014, 48.848, 0, 48.8495, 48.8553, 54.0229, 48.8645, 49.1042, 98.6173, 48.848, 48.848, 48.848, 48.848, 48.848, 48.848, 48.848, 48.848, 48.848, 48.848, 48.848, 48.848
4.71245, 49.5222, 93.3591, 49.0446, 7.17789, -43.8369, 49.0446, 0, 49.0461, 49.0519, 53.9028, 49.0619, 49.3047, 88.2146, 49.0446, 49.0446, 49.0446, 49.0446, 49.0446, 49.0446, 49.0446, 49.0446, 49.0446, 49.0446, 49.0446, 49.0446
4.72033, 65.5805, 85.2382, 49.2403, 8.22074, -19.6577, 49.2403, 0, 49.2419, 49.2476, 53.7556, 49.2584, 49.5044, 80.4319, 49.2403, 49.2403, 49.2403, 49.2403, 49.2403, 49.2403, 49.2403, 49.2403, 49.2403, 49.2403, 49.2403, 49.2403
4.72822, 54.723, 79.3512, 49.4349, 7.53147, -24.6283, 49.4349, 0, 49.4364, 49.4422, 53.5895, 49.4535, 49.7029, 74.9011, 49.4349, 49.4349, 49.4349, 49.4349, 49.4349, 49.4349, 49.4349, 49.4349, 49.4349, 49.4349, 49.4349, 49.4349
4.73611, 44.0032, 75.3983, 49.6278, 6.78257, -31.395, 49.6278, 0, 49.6293, 49.6351, 53.4126, 49.6468, 49.8997, 71.3136, 49.6278, 49.6278, 49.6278, 49.6278, 49.6278, 49.6278, 49.6278, 49.6278, 49.6278, 49.6278, 49.6278, 49.6278
4.744, 56.0087, 73.1365, 49.8184, 7.61634, -17.1278, 49.8184, 0, 49.82, 49.8257, 53.2322, 49.8377, 50.0944, 69.4186, 49.8184, 49.8184, 49.8184, 49.8184, 49.8184, 49.8184, 49.8184, 49.8184, 49.8184, 49.8184, 49.8184, 49.8184
4.75189, 53.8156, 72.3781, 50.006, 7.47098, -18.5625, 50.006, 0, 50.0076, 50.0133, 53.0548, 50.0254, 50.286, 69.021, 50.006, 50.006, 50.006, 50.006, 50.006, 50.006, 50.006, 50.006, 50.006, 50.006, 50.006, 50.006
4.75978, 48.3057, 72.9849, 50.1896, 7.09265, -24.6792, 50.1896, 0, 50.1912, 50.1969, 52.886, 50.209, 50.4736, 69.9763, 50.1896, 50.1896, 50.1896, 50.1896, 50.1896, 50.1896, 50.1896, 50.1896, 50.1896, 50.1896, 50.1896, 50.1896
4.76766, 54.654, 74.8608, 50.3681, 7.52688, -20.2068, 50.3681, 0, 50.3696, 50.3754, 52.7298, 50.3872, 50.6562, 72.183, 50.3681, 50.3681, 50.3681, 50.3681, 50.3681, 50.3681, 50.3681, 50.3681, 50.3681, 50.3681, 50.3681, 50.3681
4.77555, 62.1526, 77.9435, 50.5399, 8.00953, -15.791, 50.5399, 0, 50.5415, 50.5472, 52.589, 50.5587, 50.8321, 75.5747, 50.5399, 50.5399, 50.5399, 50.5399, 50.5399, 50.5399, 50.5399, 50.5399, 50.5399, 50.5399, 50.5399, 50.5399
4.78344, 71.6179, 82.1933, 50.7034, 8.58009, -10.5754, 50.7034, 0, 50.7049, 50.7107, 52.4647, 50.7216, 50.9996, 80.1086, 50.7034, 50.7034, 50.7034, 50.7034, 50.7034, 50.7034, 50.7034, 50.7034, 50.7034, 50.7034, 50.7034, 50.7034
4.79133, 77.2082, 87.585, 50.8564, 8.8999, -10.3768, 50.8564, 0, 50.8579, 50.8636, 52.3568, 50.8739, 51.1567, 85.7578, 50.8564, 50.8564, 50.8564, 50.8564, 50.8564, 50.8564, 50.8564, 50.8564, 50.8564, 50.8564, 50.8564, 50.8564
4.79922, 84.0335, 94.0956, 50.9965, 9.27542, -10.0622, 50.9965, 0, 50.998, 51.0037, 52.2636, 51.0133, 51.301, 92.4984, 50.9965, 50.9965, 50.9965, 50.9965, 50.9965, 50.9965, 50.9965, 50.9965, 50.9965, 50.9965, 50.9965, 50.9965
4.8071, 99.1517, 101.695, 51.1209, 10.0574, -2.54372, 51.1209, 0, 51.1224, 51.1282, 52.1822, 51.1369, 51.4296, 100.301, 51.1209, 51.1209, 51.1209, 51.1209, 51.1209, 51.1209, 51.1209, 51.1209, 51.1209, 51.1209, 51.1209, 51.1209
4.81499, 112.127, 110.337, 51.2265, 10.683, 1.78986, 51.2265, 0, 51.2281, 51.2338, 52.1088, 51.2416, 51.5394, 109.118, 51.2265, 51.2265, 51.2265, 51.2265, 51.2265, 51.2265, 51.2265, 51.2265, 51.2265, 51.2265, 51.2265, 51.2265
4.82288, 126.891, 119.951, 51.3099, 11.353, 6.93951, 51.3099, 0, 51.3114, 51.3172, 52.0384, 51.3241, 51.6269, 118.883, 51.3099, 51.3099, 51.3099, 51.3099, 51.3099, 51.3099, 51.3099, 51.3099, 51.3099, 51.3099, 51.3099, 51.3099
4.83077, 152.919, 130.432, 51.3672, 12.4466, 22.4865, 51.3672, 0, 51.3688, 51.3745, 51.9654, 51.3805, 51.6885, 129.491, 51.3672, 51.3672, 51.3672, 51.3672, 51.3672, 51.3672, 51.3672, 51.3672, 51.3672, 51.3672, 51.3672, 51.3672
4.83866, 165.13, 141.644, 51.3946, 12.9279, 23.4859, 51.3946, 0, 51.3961, 51.4019, 51.8836, 51.4069, 51.72, 140.808, 51.3946, 51.3946, 51.3946, 51.3946, 51.3946, 51.3946, 51.3946, 51.3946, 51.3946, 51.3946, 51.3946, 51.3946
4.84654, 176.421, 153.406, 51.3879, 13.3574, 23.0154, 51.3879, 0, 51.3894, 51.3952, 51.7867, 51.3993, 51.7176, 152.657, 51.3879, 51.3879, 51.3879, 51.3879, 51.3879, 51.3879, 51.3879, 51.3879, 51.3879, 51.3879, 51.3879, 51.3879
4.85443, 204.509, 165.504, 51.343, 14.3704, 39.0049, 51.343, 0, 51.3446, 51.3503, 51.6682, 51.3535, 51.677, 164.825, 51.343, 51.343, 51.343, 51.343, 51.343, 51.343, 51.343, 51.343, 51.343, 51.343, 51.343, 51.343
4.86232, 192.205, 177.687, 51.256, 13.9358, 14.5187, 51.256, 0, 51.2576, 51.2633, 51.5219, 51.2657, 51.5943, 177.064, 51.256, 51.256, 51.256, 51.256, 51.256, 51.256, 51.256, 51.256, 51.256, 51.256, 51.256, 51.256
4.87021, 230.365, 189.674, 51.1232, 15.2435, 40.6905, 51.1232, 0, 51.1248, 51.1305, 51.3419, 51.1322, 51.4658, 189.095, 51.1232, 51.1232, 51.1232, 51.1232, 51.1232, 51.1232, 51.1232, 51.1232, 51.1232, 51.1232, 51.1232, 51.1232
4.8781, 238.182, 201.167, 50.9415, 15.4978, 37.0157, 50.9415, 0, 50.9431, 50.9488, 51.123, 50.9498, 51.2885, 200.621, 50.9415, 50.9415, 50.9415, 50.9415, 50.9415, 50.9415, 50.9415, 50.9415, 50.9415, 50.9415, 50.9415, 50.9415
4.88599, 251.006, 211.856, 50.7083, 15.9062, 39.1502, 50.7083, 0, 50.7099, 50.7156, 50.861, 50.716, 51.0596, 211.336, 50.7083, 50.7083, 50.7083, 50.7083, 50.7083, 50.7083, 50.7083, 50.7083, 50.7083, 50.7083, 50.7083, 50.7083
4.89387, 275.577, 221.435, 50.422, 16.6607, 54.1424, 50.422, 0, 50.4235, 50.4293, 50.5527, 50.4292, 50.7776, 220.933, 50.422, 50.422, 50.422, 50.422, 50.422, 50.422, 50.422, 50.422, 50.422, 50.422, 50.422, 50.422
4.90176, 294.382, 229.617, 50.0817, 17.2157, 64.7654, 50.0817, 0, 50.0833, 50.089, 50.1959, 50.0884, 50.4418, 229.127, 50.0817, 50.0817, 50.0817, 50.0817, 50.0817, 50.0817, 50.0817, 50.0817, 50.0817, 50.0817, 50.0817, 50.0817
4.90965, 299.118, 236.142, 49.688, 17.3528, 62.9763, 49.688, 0, 49.6896, 49.6953, 49.7899, 49.6943, 50.0525, 235.66, 49.688, 49.688, 49.688, 49.688, 49.688, 49.688, 49.688, 49.688, 49.688, 49.688, 49.688, 49.688
4.91754, 313.367, 240.797, 49.2424, 17.7586, 72.5692, 49.2424, 0, 49.244, 49.2497, 49.3354, 49.2485, 49.6114, 240.321, 49.2424, 49.2424, 49.2424, 49.2424, 49.2424, 49.2424, 49.2424, 49.2424, 49.2424, 49.2424, 49.2424, 49.2424
4.92543, 287.757, 243.424, 48.7479, 17.0223, 44.3332, 48.7479, 0, 48.7494, 48.7552, 48.8346, 48.7537, 49.1213, 242.949, 48.7479, 48.7479, 48.7479, 48.7479, 48.7479, 48.7479, 48.7479, 48.7479, 48.7479, 48.7479, 48.7479, 48.7479
4.93331, 310.982, 243.925, 48.2086, 17.6913, 67.0572, 48.2086, 0, 48.2101, 48.2159, 48.291, 48.2141, 48.5865, 243.45, 48.2086, 48.2086, 48.2086, 48.2086, 48.2086, 48.2086, 48.2086, 48.2086, 48.2086, 48.2086, 48.2086, 48.2086
4.9412, 304.662, 242.272, 47.6299, 17.5118, 62.3899, 47.6299, 0, 47.6314, 47.6371, 47.7095, 47.6353, 48.0123, 241.796, 47.6299, 47.6299, 47.6299, 47.6299, 47.6299, 47.6299, 47.6299, 47.6299, 47.6299, 47.6299, 47.6299, 47.6299
4.94909, 307.534, 238.508, 47.0182, 17.5936, 69.0262, 47.0182, 0, 47.0197, 47.0255, 47.0962, 47.0235, 47.4053, 238.028, 47.0182, 47.0182, 47.0182, 47.0182, 47.0182, 47.0182, 47.0182, 47.0182, 47.0182, 47.0182, 47.0182, 47.0182
4.95698, 312.976, 232.74, 46.381, 17.7476, 80.2362, 46.381, 0, 46.3826, 46.3883, 46.4582, 46.3863, 46.7727, 232.257, 46.381, 46.381, 46.381, 46.381, 46.381, 46.381, 46.381, 46.381, 46.381, 46.381, 46.381, 46.381
4.96487, 324.304, 225.14, 45.7264, 18.0639, 99.1635, 45.7264, 0, 45.728, 45.7337, 45.8034, 45.7316, 46.1227, 224.653, 45.7264, 45.7264, 45.7264, 45.7264, 45.7264, 45.7264, 45.7264, 45.7264, 45.7264, 45.7264, 45.7264, 45.7264
4.97275, 277.732, 215.933, 45.063, 16.7252, 61.799, 45.063, 0, 45.0645, 45.0703, 45.1402, 45.0682, 45.464, 215.441, 45.063, 45.063, 45.063, 45.063, 45.063, 45.063, 45.063, 45.063, 45.063, 45.063, 45.063, 45.063
4.98064, 294.708, 205.385, 44.3995, 17.2252, 89.3227, 44.3995, 0, 44.4011, 44.4068, 44.4774, 44.4047, 44.8053, 204.888, 44.3995, 44.3995, 44.3995, 44.3995, 44.3995, 44.3995, 44.3995, 44.3995, 44.3995, 44.3995, 44.3995, 44.3995
4.98853, 267.862, 193.789, 43.7446, 16.4275, 74.0732, 43.7446, 0, 43.7461, 43.7519, 43.8234, 43.7498, 44.1552, 193.285, 43.7446, 43.7446, 43.7446, 43.7446, 43.7446, 43.7446, 43.7446, 43.7446, 43.7446, 43.7446, 43.7446, 43.7446
4.99642, 239.123, 181.455, 43.1066, 15.5281, 57.6681, 43.1066, 0, 43.1081, 43.1139, 43.1865, 43.1119, 43.5221, 180.945, 43.1066, 43.1066, 43.1066, 43.1066, 43.1066, 43.1066, 43.1066, 43.1066, 43.1066, 43.1066, 43.1066, 43.1066
5.00431, 219.736, 168.692, 42.4931, 14.8908, 51.0443, 42.4931, 0, 42.4946, 42.5004, 42.5743, 42.4984, 42.9137, 168.176, 42.4931, 42.4931, 42.4931, 42.4931, 42.4931, 42.4931, 42.4931, 42.4931, 42.4931, 42.4931, 42.4931, 42.4931
5.0122, 197.709, 155.798, 41.911, 14.1318, 41.9105, 41.911, 0, 41.9125, 41.9183, 41.9936, 41.9163, 42.3369, 155.275, 41.911, 41.911, 41.911, 41.911, 41.911, 41.911, 41.911, 41.911, 41.911, 41.911, 41.911, 41.911
5.02008, 175.486, 143.048, 41.366, 13.3224, 32.4383, 41.366, 0, 41.3675, 41.3733, 41.4503, 41.3714, 41.7976, 142.518, 41.366, 41.366, 41.366, 41.366, 41.366, 41.366, 41.366, 41.366, 41.366, 41.366, 41.366, 41.366
5.02797, 167.358, 130.685, 40.8628, 13.0138, 36.6739, 40.8628, 0, 40.8643, 40.8701, 40.9489, 40.8683, 41.3007, 130.146, 40.8628, 40.8628, 40.8628, 40.8628, 40.8628, 40.8628, 40.8628, 40.8628, 40.8628, 40.8628, 40.8628, 40.8628
5.03586, 154.597, 118.912, 40.4048, 12.5139, 35.6849, 40.4048, 0, 40.4063, 40.412, 40.4928, 40.4103, 40.85, 118.364, 40.4048, 40.4048, 40.4048, 40.4048, 40.4048, 40.4048, 40.4048, 40.4048, 40.4048, 40.4048, 40.4048, 40.4048
5.04375, 130.715, 107.893, 39.9941, 11.5202, 22.8218, 39.9941, 0, 39.9956, 40.0014, 40.0844, 39.9997, 40.448, 107.334, 39.9941, 39.9941, 39.9941, 39.9941, 39.9941, 39.9941, 39.9941, 39.9941, 39.9941, 39.9941, 39.9941, 39.9941
5.05164, 117.833, 97.7449, 39.6317, 10.9468, 20.0877, 39.6317, 0, 39.6333, 39.639, 39.7245, 39.6374, 40.0966, 97.1726, 39.6317, 39.6317, 39.6317, 39.6317, 39.6317, 39.6317, 39.6317, 39.6317, 39.6317, 39.6317, 39.6317, 39.6317
5.05952, 96.253, 88.5474, 39.3176, 9.91226, 7.7056, 39.3176, 0, 39.3191, 39.3248, 39.4132, 39.3234, 39.7971, 87.9576, 39.3176, 39.3176, 39.3176, 39.3176, 39.3176, 39.3176, 39.3176, 39.3176, 39.3176, 39.3176, 39.3176, 39.3176
5.06741, 103.269, 80.337, 39.0505, 10.2601, 22.9324, 39.0505, 0, 39.052, 39.0577, 39.1493, 39.0564, 39.55, 79.7238, 39.0505, 39.0505, 39.0505, 39.0505, 39.0505, 39.0505, 39.0505, 39.0505, 39.0505, 39.0505, 39.0505, 39.0505
5.0753, 81.3885, 73.1209, 38.8285, 9.13173, 8.26759, 38.8285, 0, 38.83, 38.8358, 38.9311, 38.8345, 39.3564, 72.4755, 38.8285, 38.8285, 38.8285, 38.8285, 38.8285, 38.8285, 38.8285, 38.8285, 38.8285, 38.8285, 38.8285, 38.8285
5.08319, 74.5476, 66.8751, 38.6489, 8.74915, 7.67257, 38.6489, 0, 38.6505, 38.6562, 38.7559, 38.655, 39.2178, 66.1843, 38.6489, 38.6489, 38.6489, 38.6489, 38.6489, 38.6489, 38.6489, 38.6489, 38.6489, 38.6489, 38.6489, 38.6489
5.09108, 62.1598, 61.5563, 38.5088, 8.00998, 0.603485, 38.5088, 0, 38.5103, 38.516, 38.6208, 38.5149, 39.1373, 60.8007, 38.5088, 38.5088, 38.5088, 38.5088, 38.5088, 38.5088, 38.5088, 38.5088, 38.5088, 38.5088, 38.5088, 38.5088
5.09896, 47.9524, 57.1068, 38.4044, 7.0677, -9.15436, 38.4044, 0, 38.4059, 38.4117, 38.5225, 38.4106, 39.1201, 56.2579, 38.4044, 38.4044, 38.4044, 38.4044, 38.4044, 38.4044, 38.4044, 38.4044, 38.4044, 38.4044, 38.4044, 38.4044
5.10685, 45.6989, 53.4613, 38.3322, 6.90644, -7.76237, 38.3322, 0, 38.3338, 38.3395, 38.4575, 38.3386, 39.1753, 52.4778, 38.3322, 38.3322, 38.3322, 38.3322, 38.3322, 38.3322, 38.3322, 38.3322, 38.3322, 38.3322, 38.3322, 38.3322
5.11474, 37.194, 50.5531, 38.2885, 6.26051, -13.3591, 38.2885, 0, 38.2901, 38.2958, 38.4223, 38.295, 39.3169, 49.3758, 38.2885, 38.2885, 38.2885, 38.2885, 38.2885, 38.2885, 38.2885, 38.2885, 38.2885, 38.2885, 38.2885, 38.2885
5.12263, 36.2533, 48.3219, 38.2697, 6.18492, -12.0687, 38.2697, 0, 38.2713, 38.277, 38.4134, 38.2762, 39.5655, 46.8671, 38.2697, 38.2697, 38.2697, 38.2697, 38.2697, 38.2697, 38.2697, 38.2697, 38.2697, 38.2697, 38.2697, 38.2697
5.13052, 35.5813, 46.7174, 38.2723, 6.13036, -11.1361, 38.2723, 0, 38.2738, 38.2796, 38.4278, 38.2789, 39.9515, 44.8673, 38.2723, 38.2723, 38.2723, 38.2723, 38.2723, 38.2723, 38.2723, 38.2723, 38.2723, 38.2723, 38.2723, 38.2723
5.13841, 27.574, 45.7062, 38.2931, 5.4382, -18.1322, 38.2931, 0, 38.2946, 38.3004, 38.4624, 38.2997, 40.5164, 43.298, 38.2931, 38.2931, 38.2931, 38.2931, 38.2931, 38.2931, 38.2931, 38.2931, 38.2931, 38.2931, 38.2931, 38.2931
5.14629, 28.9152, 45.2759, 38.3291, 5.56014, -16.3608, 38.3291, 0, 38.3306, 38.3364, 38.5147, 38.3359, 41.3172, 42.0867, 38.3291, 38.3291, 38.3291, 38.3291, 38.3291, 38.3291, 38.3291, 38.3291, 38.3291, 38.3291, 38.3291, 38.3291
5.15418, 28.0091, 45.4405, 38.3778, 5.47806, -17.4314, 38.3778, 0, 38.3793, 38.3851, 38.5821, 38.3846, 42.4295, 41.1687, 38.3778, 38.3778, 38.3778, 38.3778, 38.3778, 38.3778, 38.3778, 38.3778, 38.3778, 38.3778, 38.3778, 38.3778
5.16207, 26.1463, 46.2444, 38.4368, 5.30531, -20.0981, 38.4368, 0, 38.4384, 38.4441, 38.6628, 38.4438, 43.9519, 40.4876, 38.4368, 38.4368, 38.4368, 38.4368, 38.4368, 38.4368, 38.4368, 38.4368, 38.4368, 38.4368, 38.4368, 38.4368
5.16996, 21.5712, 47.7673, 38.5043, 4.85502, -26.1961, 38.5043, 0, 38.5058, 38.5116, 38.7549, 38.5113, 46.01, 39.9951, 38.5043, 38.5043, 38.5043, 38.5043, 38.5043, 38.5043, 38.5043, 38.5043, 38.5043, 38.5043, 38.5043, 38.5043
5.17785, 33.5668, 50.1285, 38.5785, 5.96379, -16.5617, 38.5785, 0, 38.58, 38.5858, 38.857, 38.5856, 48.7619, 39.6506, 38.5785, 38.5785, 38.5785, 38.5785, 38.5785, 38.5785, 38.5785, 38.5785, 38.5785, 38.5785, 38.5785, 38.5785
5.18573, 35.1451, 53.4897, 38.6579, 6.09468, -18.3446, 38.6579, 0, 38.6595, 38.6652, 38.9677, 38.6652, 52.4011, 39.4208, 38.6579, 38.6579, 38.6579, 38.6579, 38.6579, 38.6579, 38.6579, 38.6579, 38.6579, 38.6579, 38.6579, 38.6579
5.19362, 41.7051, 58.0603, 38.7416, 6.61098, -16.3552, 38.7416, 0, 38.7432, 38.7489, 39.0859, 38.749, 57.163, 39.2786, 38.7416, 38.7416, 38.7416, 38.7416, 38.7416, 38.7416, 38.7416, 38.7416, 38.7416, 38.7416, 38.7416, 38.7416
5.20151, 44.7061, 64.0959, 38.8286, 6.83419, -19.3898, 38.8286, 0, 38.8301, 38.8359, 39.2106, 38.836, 63.3238, 39.2025, 38.8286, 38.8286, 38.8286, 38.8286, 38.8286, 38.8286, 38.8286, 38.8286, 38.8286, 38.8286, 38.8286, 38.8286
5.2094, 52.231, 71.903, 38.9181, 7.36417, -19.6719, 38.9181, 0, 38.9196, 38.9254, 39.3408, 38.9256, 71.2063, 39.1757, 38.9181, 38.9181, 38.9181, 38.9181, 38.9181, 38.9181, 38.9181, 38.9181, 38.9181, 38.9181, 38.9181, 38.9181
5.21729, 65.5981, 81.8332, 39.0095, 8.2218, -16.2351, 39.0095, 0, 39.011, 39.0168, 39.4756, 39.0171, 81.1751, 39.1851, 39.0095, 39.0095, 39.0095, 39.0095, 39.0095, 39.0095, 39.0095, 39.0095, 39.0095, 39.0095, 39.0095, 39.0095
5.22517, 73.563, 94.2806, 39.1024, 8.6927, -20.7175, 39.1024, 0, 39.1039, 39.1097, 39.614, 39.1101, 93.634, 39.2208, 39.1024, 39.1024, 39.1024, 39.1024, 39.1024, 39.1024, 39.1024, 39.1024, 39.1024, 39.1024, 39.1024, 39.1024
5.23306, 100.762, 109.671, 39.1964, 10.1372, -8.90911, 39.1964, 0, 39.198, 39.2037, 39.7551, 39.2042, 109.017, 39.2754, 39.1964, 39.1964, 39.1964, 39.1964, 39.1964, 39.1964, 39.1964, 39.1964, 39.1964, 39.1964, 39.1964, 39.1964
5.24095, 137.692, 128.456, 39.2913, 11.8191, 9.23546, 39.2913, 0, 39.2929, 39.2986, 39.8977, 39.2992, 127.781, 39.3435, 39.2913, 39.2913, 39.2913, 39.2913, 39.2913, 39.2913, 39.2913, 39.2913, 39.2913, 39.2913, 39.2913, 39.2913
5.24884, 140.138, 151.083, 39.3869, 11.9222, -10.9441, 39.3869, 0, 39.3884, 39.3941, 40.0409, 39.3948, 150.378, 39.4209, 39.3869, 39.3869, 39.3869, 39.3869, 39.3869, 39.3869, 39.3869, 39.3869, 39.3869, 39.3869, 39.3869, 39.3869
5.25673, 171.117, 177.988, 39.4829, 13.1574, -6.8719, 39.4829, 0, 39.4845, 39.4902, 40.1835, 39.491, 177.249, 39.5049, 39.4829, 39.4829, 39.4829, 39.4829, 39.4829, 39.4829, 39.4829, 39.4829, 39.4829, 39.4829, 39.4829, 39.4829
5.26462, 224.395, 209.556, 39.5794, 15.0464, 14.8398, 39.5794, 0, 39.5809, 39.5867, 40.3244, 39.5875, 208.779, 39.5934, 39.5794, 39.5794, 39.5794, 39.5794, 39.5794, 39.5794, 39.5794, 39.5794, 39.5794, 39.5794, 39.5794, 39.5794
