   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_144.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.31958, 0, 2.27459e-09, 4.09298e-37, 1.41421, -2.27459e-09, 4.09298e-37, 0, 4.09298e-37, 4.09298e-37, 4.09298e-37, 4.09298e-37, 4.09298e-37, 4.09298e-37, 4.09298e-37, 4.09298e-37, 1.07273e-11, 4.09298e-37, 3.83491e-14, 2.035e-10, 4.09298e-37, 2.06033e-09, 4.09298e-37, 4.09298e-37
0.327445, 0, 3.25455e-09, 3.36542e-36, 1.41421, -3.25455e-09, 3.36542e-36, 0, 3.36542e-36, 3.36542e-36, 3.36542e-36, 3.36542e-36, 3.36542e-36, 3.36542e-36, 3.36542e-36, 3.36542e-36, 1.52714e-11, 3.36542e-36, 5.83789e-14, 3.10378e-10, 3.36542e-36, 2.92884e-09, 3.36542e-36, 3.36542e-36
0.335311, 0, 4.63505e-09, 2.5419e-35, 1.41421, -4.63505e-09, 2.5419e-35, 0, 2.5419e-35, 2.5419e-35, 2.5419e-35, 2.5419e-35, 2.5419e-35, 2.5419e-35, 2.5419e-35, 2.5419e-35, 2.16283e-11, 2.5419e-35, 8.88507e-14, 4.72327e-10, 2.5419e-35, 4.14101e-09, 2.5419e-35, 2.5419e-35
0.343176, 0, 6.57129e-09, 1.77151e-34, 1.41421, -6.57129e-09, 1.77151e-34, 0, 1.77151e-34, 1.77151e-34, 1.77151e-34, 1.77151e-34, 1.77151e-34, 1.77151e-34, 1.77151e-34, 1.77151e-34, 3.04747e-11, 1.77151e-34, 1.35226e-13, 7.17267e-10, 1.77151e-34, 5.82341e-09, 1.77151e-34, 1.77151e-34
0.351041, 0, 9.2756e-09, 1.20361e-33, 1.41421, -9.2756e-09, 1.20361e-33, 0, 1.20361e-33, 1.20361e-33, 1.20361e-33, 1.20361e-33, 1.20361e-33, 1.20361e-33, 1.20361e-33, 1.20361e-33, 4.2723e-11, 1.20361e-33, 2.05835e-13, 1.08707e-09, 1.20361e-33, 8.1456e-09, 1.20361e-33, 1.20361e-33
0.358906, 0, 1.30377e-08, 7.90816e-33, 1.41421, -1.30377e-08, 7.90816e-33, 0, 7.90816e-33, 7.90816e-33, 7.90816e-33, 7.90816e-33, 7.90816e-33, 7.90816e-33, 7.90816e-33, 7.90816e-33, 5.95962e-11, 7.90816e-33, 3.1338e-13, 1.64443e-09, 7.90816e-33, 1.13333e-08, 7.90816e-33, 7.90816e-33
0.366772, 0, 1.82517e-08, 4.87988e-32, 1.41421, -1.82517e-08, 4.87988e-32, 0, 4.87988e-32, 4.87988e-32, 4.87988e-32, 4.87988e-32, 4.87988e-32, 4.87988e-32, 4.87988e-32, 4.87988e-32, 8.27256e-11, 4.87988e-32, 4.77212e-13, 2.48301e-09, 4.87988e-32, 1.56854e-08, 4.87988e-32, 4.87988e-32
0.374637, 0, 2.54524e-08, 2.81336e-31, 1.41421, -2.54524e-08, 2.81336e-31, 0, 2.81336e-31, 2.81336e-31, 2.81336e-31, 2.81336e-31, 2.81336e-31, 2.81336e-31, 2.81336e-31, 2.81336e-31, 1.14277e-10, 2.81336e-31, 7.26782e-13, 3.74244e-09, 2.81336e-31, 2.1595e-08, 2.81336e-31, 2.81336e-31
0.382502, 0, 3.53649e-08, 1.51703e-30, 1.41421, -3.53649e-08, 1.51703e-30, 0, 1.51703e-30, 1.51703e-30, 1.51703e-30, 1.51703e-30, 1.51703e-30, 1.51703e-30, 1.51703e-30, 1.51703e-30, 1.57111e-10, 1.51703e-30, 1.10683e-12, 5.63042e-09, 1.51703e-30, 2.95762e-08, 1.51703e-30, 1.51703e-30
0.390367, 0, 4.89695e-08, 7.67256e-30, 1.41421, -4.89695e-08, 7.67256e-30, 0, 7.67256e-30, 7.67256e-30, 7.67256e-30, 7.67256e-30, 7.67256e-30, 7.67256e-30, 7.67256e-30, 7.67256e-30, 2.14991e-10, 7.67256e-30, 1.68516e-12, 8.45488e-09, 7.67256e-30, 4.0298e-08, 7.67256e-30, 7.67256e-30
0.398233, 0, 6.75914e-08, 3.65115e-29, 1.41421, -6.75914e-08, 3.65115e-29, 0, 3.65115e-29, 3.65115e-29, 3.65115e-29, 3.65115e-29, 3.65115e-29, 3.65115e-29, 3.65115e-29, 3.65115e-29, 2.92845e-10, 3.65115e-29, 2.56424e-12, 1.2671e-08, 3.65115e-29, 5.4625e-08, 3.65115e-29, 3.65115e-29
0.406098, 0, 9.30192e-08, 1.64e-28, 1.41421, -9.30192e-08, 1.64e-28, 0, 1.64e-28, 1.64e-28, 1.64e-28, 1.64e-28, 1.64e-28, 1.64e-28, 1.64e-28, 1.64e-28, 3.97095e-10, 1.64e-28, 3.89841e-12, 1.89492e-08, 1.64e-28, 7.3669e-08, 1.64e-28, 1.64e-28
0.413963, 0, 1.27666e-07, 6.97377e-28, 1.41421, -1.27666e-07, 6.97377e-28, 0, 6.97377e-28, 6.97377e-28, 6.97377e-28, 6.97377e-28, 6.97377e-28, 6.97377e-28, 6.97377e-28, 6.97377e-28, 5.36078e-10, 6.97377e-28, 5.91926e-12, 2.82726e-08, 6.97377e-28, 9.88513e-08, 6.97377e-28, 6.97377e-28
0.421828, 0, 1.74784e-07, 2.81541e-27, 1.41421, -1.74784e-07, 2.81541e-27, 0, 2.81541e-27, 2.81541e-27, 2.81541e-27, 2.81541e-27, 2.81541e-27, 2.81541e-27, 2.81541e-27, 2.81541e-27, 7.20566e-10, 2.81541e-27, 8.97269e-12, 4.20765e-08, 2.81541e-27, 1.31978e-07, 2.81541e-27, 2.81541e-27
0.429694, 0, 2.38758e-07, 1.08202e-26, 1.41421, -2.38758e-07, 1.08202e-26, 0, 1.08202e-26, 1.08202e-26, 1.08202e-26, 1.08202e-26, 1.08202e-26, 1.08202e-26, 1.08202e-26, 1.08202e-26, 9.64428e-10, 1.08202e-26, 1.3573e-11, 6.24465e-08, 1.08202e-26, 1.75333e-07, 1.08202e-26, 1.08202e-26
0.437559, 0, 3.25488e-07, 3.96871e-26, 1.41421, -3.25488e-07, 3.96871e-26, 0, 3.96871e-26, 3.96871e-26, 3.96871e-26, 3.96871e-26, 1.03198e-13, 3.96871e-26, 3.96871e-26, 3.96871e-26, 1.28544e-09, 3.96871e-26, 2.04811e-11, 9.23955e-08, 3.96871e-26, 2.31787e-07, 3.96871e-26, 3.96871e-26
0.445424, 0, 4.42915e-07, 1.3926e-25, 1.41421, -4.42915e-07, 1.3926e-25, 0, 1.3926e-25, 1.3926e-25, 1.3926e-25, 1.3926e-25, 3.20965e-13, 1.3926e-25, 1.3926e-25, 1.3926e-25, 1.70627e-09, 1.3926e-25, 3.08159e-11, 1.36252e-07, 1.3926e-25, 3.04925e-07, 1.3926e-25, 1.3926e-25
0.453289, 0, 6.03209e-07, 4.74098e-25, 1.41421, -6.03209e-07, 1.07147e-11, 0, 1.65112e-14, 2.41796e-14, 1.31246e-11, 1.01487e-12, 5.40134e-12, 6.83999e-12, 1.22917e-12, 1.39228e-09, 2.25584e-09, 4.75832e-15, 4.62147e-11, 2.00195e-07, 3.17632e-15, 3.99268e-07, 4.74098e-25, 1.33891e-11
0.461154, 0, 8.21686e-07, 8.48902e-10, 1.41421, -8.21686e-07, 8.82106e-10, 8.48902e-10, 8.48953e-10, 8.48977e-10, 8.89575e-10, 8.52047e-10, 8.64933e-10, 8.70099e-10, 8.52711e-10, 5.16356e-09, 3.81952e-09, 8.48916e-10, 9.17963e-10, 2.93838e-07, 8.48911e-10, 5.21182e-07, 8.48902e-10, 8.90394e-10
0.46902, 0, 1.11929e-06, 2.62398e-09, 1.41421, -1.11929e-06, 2.70346e-09, 2.62398e-09, 2.6241e-09, 2.62416e-09, 2.72133e-09, 2.63151e-09, 2.66182e-09, 2.67472e-09, 2.6331e-09, 1.29511e-08, 6.52064e-09, 2.62402e-09, 2.72678e-09, 4.29603e-07, 2.62401e-09, 6.77602e-07, 2.62398e-09, 2.72329e-09
0.476885, 0, 1.52597e-06, 6.27127e-09, 1.41421, -1.52597e-06, 6.44419e-09, 6.27127e-09, 6.27154e-09, 6.27166e-09, 6.48309e-09, 6.28765e-09, 6.35303e-09, 6.38166e-09, 6.29111e-09, 2.87411e-08, 1.1363e-08, 6.27135e-09, 6.42363e-09, 6.25687e-07, 6.27132e-09, 8.78015e-07, 6.27127e-09, 6.48736e-09
0.48475, 0, 2.08536e-06, 1.40408e-08, 1.41421, -2.08536e-06, 1.44045e-08, 1.40408e-08, 1.40414e-08, 1.40417e-08, 1.44863e-08, 1.40753e-08, 1.42118e-08, 1.4273e-08, 1.40825e-08, 6.12938e-08, 2.0669e-08, 1.4041e-08, 1.42657e-08, 9.08429e-07, 1.40409e-08, 1.13512e-06, 1.40408e-08, 1.44952e-08
0.492615, 0, 2.8567e-06, 2.86313e-08, 1.41421, -2.8567e-06, 2.93565e-08, 2.86313e-08, 2.86324e-08, 2.86329e-08, 2.95196e-08, 2.87e-08, 2.90096e-08, 2.90942e-08, 2.87145e-08, 1.22859e-07, 3.72271e-08, 2.86316e-08, 2.89615e-08, 1.31443e-06, 2.86315e-08, 1.46422e-06, 2.86313e-08, 2.95375e-08
0.500481, 0, 3.92883e-06, 5.70509e-08, 1.41421, -3.92883e-06, 5.84687e-08, 5.70509e-08, 5.70531e-08, 5.70541e-08, 5.87876e-08, 5.71852e-08, 5.78341e-08, 5.7956e-08, 5.72135e-08, 2.41281e-07, 6.8157e-08, 5.70515e-08, 5.75333e-08, 1.89489e-06, 5.70513e-08, 1.88826e-06, 5.70509e-08, 5.88226e-08
0.508346, 0, 5.43431e-06, 1.11469e-07, 1.41421, -5.43431e-06, 1.14192e-07, 1.11469e-07, 1.11473e-07, 1.11475e-07, 1.14804e-07, 1.11727e-07, 1.13516e-07, 1.13207e-07, 1.11781e-07, 4.65217e-07, 1.25766e-07, 1.1147e-07, 1.1217e-07, 2.72414e-06, 1.1147e-07, 2.43907e-06, 1.11469e-07, 1.14871e-07
0.516211, 0, 7.5707e-06, 2.13898e-07, 1.41421, -7.5707e-06, 2.19036e-07, 2.13898e-07, 2.13906e-07, 2.1391e-07, 2.20192e-07, 2.14385e-07, 2.18454e-07, 2.17178e-07, 2.14488e-07, 8.81512e-07, 2.32234e-07, 2.13901e-07, 2.14913e-07, 3.90745e-06, 2.139e-07, 3.1634e-06, 2.13898e-07, 2.20318e-07
0.524076, 0, 1.06385e-05, 4.03434e-07, 1.41421, -1.06385e-05, 4.12969e-07, 4.03434e-07, 4.03449e-07, 4.03456e-07, 4.15113e-07, 4.04337e-07, 4.12895e-07, 4.09521e-07, 4.04528e-07, 1.64236e-06, 4.26866e-07, 4.03439e-07, 4.04894e-07, 5.59549e-06, 4.03437e-07, 4.13187e-06, 4.03434e-07, 4.15349e-07
0.531942, 0, 1.50978e-05, 7.48224e-07, 1.41421, -1.50978e-05, 7.65627e-07, 7.48224e-07, 7.48251e-07, 7.48264e-07, 7.69541e-07, 7.49873e-07, 7.67114e-07, 7.59334e-07, 7.50221e-07, 3.00954e-06, 7.7806e-07, 7.48232e-07, 7.50312e-07, 8.00501e-06, 7.4823e-07, 5.45355e-06, 7.48224e-07, 7.69971e-07
0.539807, 0, 2.16565e-05, 1.36487e-06, 1.41421, -2.16565e-05, 1.39612e-06, 1.36487e-06, 1.36492e-06, 1.36494e-06, 1.40315e-06, 1.36783e-06, 1.40118e-06, 1.38482e-06, 1.36846e-06, 5.425e-06, 1.40273e-06, 1.36489e-06, 1.36785e-06, 1.14495e-05, 1.36488e-06, 7.29949e-06, 1.36487e-06, 1.40392e-06
0.547672, 0, 3.14057e-05, 2.44915e-06, 1.41421, -3.14057e-05, 2.50435e-06, 2.44915e-06, 2.44924e-06, 2.44928e-06, 2.51676e-06, 2.45438e-06, 2.51802e-06, 2.48439e-06, 2.45549e-06, 9.62097e-06, 2.49702e-06, 2.44918e-06, 2.45336e-06, 1.6384e-05, 2.44917e-06, 9.93929e-06, 2.44915e-06, 2.51812e-06
0.555537, 0, 4.60207e-05, 4.32368e-06, 1.41421, -4.60207e-05, 4.4196e-06, 4.32368e-06, 4.32383e-06, 4.32389e-06, 4.44118e-06, 4.33276e-06, 4.4526e-06, 4.38491e-06, 4.33468e-06, 1.6788e-05, 4.38399e-06, 4.32372e-06, 4.3296e-06, 2.34717e-05, 4.32371e-06, 1.37981e-05, 4.32368e-06, 4.44354e-06
0.563403, 0, 6.80601e-05, 7.51006e-06, 1.41421, -6.80601e-05, 7.6741e-06, 7.51006e-06, 7.51031e-06, 7.51043e-06, 7.71099e-06, 7.52559e-06, 7.74821e-06, 7.61477e-06, 7.52887e-06, 2.88257e-05, 7.5858e-06, 7.51013e-06, 7.51835e-06, 3.36803e-05, 7.5101e-06, 1.95423e-05, 7.51006e-06, 7.71504e-06
0.571268, 0, 0.000101398, 1.28357e-05, 1.41421, -0.000101398, 1.31118e-05, 1.28357e-05, 1.28362e-05, 1.28363e-05, 1.31739e-05, 1.28619e-05, 1.32698e-05, 1.3012e-05, 1.28674e-05, 4.87071e-05, 1.29306e-05, 1.28358e-05, 1.28473e-05, 4.84201e-05, 1.28358e-05, 2.82077e-05, 1.28357e-05, 1.31807e-05
0.579133, 0, 0.000151834, 2.15883e-05, 1.41421, -0.000151834, 2.20455e-05, 2.15883e-05, 2.1589e-05, 2.15893e-05, 2.21483e-05, 2.16316e-05, 2.23689e-05, 2.18801e-05, 2.16407e-05, 8.09973e-05, 2.17066e-05, 2.15885e-05, 2.16043e-05, 6.97407e-05, 2.15884e-05, 4.13791e-05, 2.15883e-05, 2.21596e-05
0.586998, 0, 0.000227939, 3.5733e-05, 1.41421, -0.000227939, 3.64782e-05, 3.5733e-05, 3.57342e-05, 3.57347e-05, 3.66459e-05, 3.58036e-05, 3.71176e-05, 3.62087e-05, 3.58185e-05, 0.000132571, 3.58803e-05, 3.57333e-05, 3.57551e-05, 0.000100603, 3.57332e-05, 6.1452e-05, 3.5733e-05, 3.66643e-05
0.594864, 0, 0.000342206, 5.82114e-05, 1.41421, -0.000342206, 5.94071e-05, 5.82114e-05, 5.82133e-05, 5.82141e-05, 5.9676e-05, 5.83247e-05, 6.06337e-05, 5.89747e-05, 5.83486e-05, 0.00021358, 5.83943e-05, 5.82119e-05, 5.82418e-05, 0.000145253, 5.82118e-05, 9.19868e-05, 5.82114e-05, 5.97055e-05
0.602729, 0, 0.000512557, 9.33401e-05, 1.41421, -0.000512557, 9.52285e-05, 9.33401e-05, 9.3343e-05, 9.33443e-05, 9.56532e-05, 9.35189e-05, 9.75188e-05, 9.45456e-05, 9.35567e-05, 0.000338721, 9.35665e-05, 9.33409e-05, 9.33816e-05, 0.000209714, 9.33406e-05, 0.000138185, 9.33401e-05, 9.56998e-05
0.610594, 0, 0.00076428, 0.000147328, 1.41421, -0.00076428, 0.000150264, 0.000147328, 0.000147332, 0.000147334, 0.000150924, 0.000147606, 0.000154435, 0.000149202, 0.000147664, 0.000528847, 0.000147607, 0.000147329, 0.000147384, 0.000302432, 0.000147328, 0.000207508, 0.000147328, 0.000150997
0.618459, 0, 0.00113244, 0.000228926, 1.41421, -0.00113244, 0.00023342, 0.000228926, 0.000228933, 0.000228936, 0.000234431, 0.000229352, 0.000240845, 0.000231795, 0.000229441, 0.000812948, 0.000229271, 0.000228928, 0.000229003, 0.000435091, 0.000228927, 0.000310461, 0.000228926, 0.000234542
0.626325, 0, 0.00166475, 0.000350217, 1.41421, -0.00166475, 0.000356991, 0.000350217, 0.000350227, 0.000350232, 0.000358515, 0.000350859, 0.000369917, 0.000354541, 0.000350994, 0.0012305, 0.000350641, 0.00035022, 0.000350321, 0.000623601, 0.000350219, 0.000461551, 0.000350217, 0.000358683
0.63419, 0, 0.002425, 0.000527538, 1.41421, -0.002425, 0.000537593, 0.000527538, 0.000527553, 0.00052756, 0.000539854, 0.00052849, 0.00055963, 0.000533957, 0.000528691, 0.00183411, 0.000528059, 0.000527542, 0.000527677, 0.00088928, 0.000527541, 0.000680418, 0.000527538, 0.000540103
0.642055, 0, 0.00349664, 0.000782497, 1.41421, -0.00349664, 0.000797195, 0.000782497, 0.00078252, 0.00078253, 0.000800501, 0.000783889, 0.000834016, 0.00079188, 0.000784183, 0.00269241, 0.000783137, 0.000782503, 0.000782685, 0.00126017, 0.000782501, 0.000993106, 0.000782497, 0.000800865
0.64992, 0, 0.00498681, 0.00114307, 1.41421, -0.00498681, 0.00116423, 0.00114307, 0.0011431, 0.00114311, 0.00116899, 0.00114507, 0.00122456, 0.00115658, 0.00114549, 0.00389291, 0.00114385, 0.00114308, 0.00114332, 0.00177247, 0.00114307, 0.00143346, 0.00114307, 0.00116951
