   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_23.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00340896, 0, 1.84283e-16, 0, 1.41421, -1.84283e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.009e-18, 0, 0, 2.07131e-20, 0, 4.36849e-19, 0, 1.78816e-16, 0, 0, 0
0.0112449, 0, 3.17724e-16, 0, 1.41421, -3.17724e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.63562e-18, 0, 0, 3.63319e-20, 0, 7.69632e-19, 0, 3.08283e-16, 0, 0, 0
0.0190808, 0, 5.44419e-16, 0, 1.41421, -5.44419e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47963e-17, 0, 0, 6.33431e-20, 0, 1.34816e-18, 0, 5.28212e-16, 0, 0, 0
0.0269168, 0, 9.27197e-16, 0, 1.41421, -9.27197e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51979e-17, 0, 0, 1.0978e-19, 0, 2.34828e-18, 0, 8.99541e-16, 0, 0, 0
0.0347527, 0, 1.56965e-15, 0, 1.41421, -1.56965e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.26551e-17, 0, 0, 1.89147e-19, 0, 4.06783e-18, 0, 1.52274e-15, 0, 0, 0
0.0425887, 0, 2.64157e-15, 0, 1.41421, -2.64157e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.17795e-17, 0, 0, 3.24014e-19, 0, 7.00836e-18, 0, 2.56245e-15, 0, 0, 0
0.0504246, 0, 4.41953e-15, 0, 1.41421, -4.41953e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20084e-16, 0, 0, 5.51892e-19, 0, 1.20103e-17, 0, 4.28688e-15, 0, 0, 0
0.0582606, 0, 7.35154e-15, 0, 1.41421, -7.35154e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99736e-16, 0, 0, 9.34764e-19, 0, 2.04744e-17, 0, 7.1304e-15, 0, 0, 0
0.0660965, 0, 1.21589e-14, 0, 1.41421, -1.21589e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.30325e-16, 0, 0, 1.57449e-18, 0, 3.47237e-17, 0, 1.17923e-14, 0, 0, 0
0.0739325, 0, 1.99964e-14, 0, 1.41421, -1.99964e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.43206e-16, 0, 0, 2.63752e-18, 0, 5.85909e-17, 0, 1.93919e-14, 0, 0, 0
