   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_312.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00510552, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0027424, 0, 3.27087e-16, 0, 1.41421, -3.27087e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02691e-18, 0, 0, 2.59263e-18, 0, 5.00582e-20, 0, 3.21418e-16, 0, 0
0.0105903, 0, 5.39712e-16, 0, 1.41421, -5.39712e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.99382e-18, 0, 0, 4.35618e-18, 0, 8.47421e-20, 0, 5.30277e-16, 0, 0
0.0184383, 0, 8.85691e-16, 0, 1.41421, -8.85691e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.19381e-18, 0, 0, 7.28021e-18, 0, 1.42745e-19, 0, 8.70074e-16, 0, 0
0.0262862, 0, 1.44561e-15, 0, 1.41421, -1.44561e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33716e-17, 0, 0, 1.21028e-17, 0, 2.39269e-19, 0, 1.41989e-15, 0, 0
0.0341341, 0, 2.34687e-15, 0, 1.41421, -2.34687e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17047e-17, 0, 0, 2.0015e-17, 0, 3.99126e-19, 0, 2.30475e-15, 0, 0
0.041982, 0, 3.78987e-15, 0, 1.41421, -3.78987e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.50442e-17, 0, 0, 3.29293e-17, 0, 6.6261e-19, 0, 3.72124e-15, 0, 0
0.0498299, 0, 6.08801e-15, 0, 1.41421, -6.08801e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.6285e-17, 0, 0, 5.39019e-17, 0, 1.09485e-18, 0, 5.97673e-15, 0, 0
0.0576779, 0, 9.72887e-15, 0, 1.41421, -9.72887e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.99298e-17, 0, 0, 8.779e-17, 0, 1.80064e-18, 0, 9.54935e-15, 0, 0
0.0655258, 0, 1.54669e-14, 0, 1.41421, -1.54669e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42944e-16, 0, 0, 1.42276e-16, 0, 2.94776e-18, 0, 1.51787e-14, 0, 0
0.0733737, 0, 2.44634e-14, 0, 1.41421, -2.44634e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26047e-16, 0, 0, 2.29449e-16, 0, 4.80369e-18, 0, 2.40031e-14, 0, 0
0.0812216, 0, 3.84961e-14, 0, 1.41421, -3.84961e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.55644e-16, 0, 0, 3.68247e-16, 0, 7.79284e-18, 0, 3.77644e-14, 0, 0
0.0890696, 0, 6.02724e-14, 0, 1.41421, -6.02724e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.56715e-16, 0, 0, 5.88183e-16, 0, 1.25856e-17, 0, 5.91149e-14, 0, 0
0.0969175, 0, 9.3894e-14, 0, 1.41421, -9.3894e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.67093e-16, 0, 0, 9.35054e-16, 0, 2.02369e-17, 0, 9.20716e-14, 0, 0
0.104765, 0, 1.45541e-13, 0, 1.41421, -1.45541e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34377e-15, 0, 0, 1.47958e-15, 0, 3.23986e-17, 0, 1.42685e-13, 0, 0
0.112613, 0, 2.24479e-13, 0, 1.41421, -2.24479e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07216e-15, 0, 0, 2.33047e-15, 0, 5.16455e-17, 0, 2.20024e-13, 0, 0
0.120461, 0, 3.44523e-13, 0, 1.41421, -3.44523e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1796e-15, 0, 0, 3.65418e-15, 0, 8.19753e-17, 0, 3.37607e-13, 0, 0
0.128309, 0, 5.26169e-13, 0, 1.41421, -5.26169e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.85495e-15, 0, 0, 5.70435e-15, 0, 1.29568e-16, 0, 5.15481e-13, 0, 0
0.136157, 0, 7.99665e-13, 0, 1.41421, -7.99665e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.37683e-15, 0, 0, 8.86659e-15, 0, 2.0394e-16, 0, 7.83217e-13, 0, 0
0.144005, 0, 1.20941e-12, 0, 1.41421, -1.20941e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11541e-14, 0, 0, 1.37236e-14, 0, 3.19679e-16, 0, 1.18421e-12, 0, 0
