   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_609.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.065631, 0, 2.9501e-13, 0, 1.41421, -2.9501e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77795e-15, 0, 0, 5.78989e-16, 0, 6.48667e-17, 0, 2.92588e-13, 0, 0, 0
0.07351, 0, 4.49306e-13, 0, 1.41421, -4.49306e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70776e-15, 0, 0, 8.99726e-16, 0, 1.02346e-16, 0, 4.45596e-13, 0, 0, 0
0.0813889, 0, 6.81174e-13, 0, 1.41421, -6.81174e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.105e-15, 0, 0, 1.39226e-15, 0, 1.60835e-16, 0, 6.75516e-13, 0, 0, 0
0.0892678, 0, 1.02801e-12, 0, 1.41421, -1.02801e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.19497e-15, 0, 0, 2.14551e-15, 0, 2.51748e-16, 0, 1.01941e-12, 0, 0, 0
0.0971468, 0, 1.54441e-12, 0, 1.41421, -1.54441e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.3067e-15, 0, 0, 3.2928e-15, 0, 3.92503e-16, 0, 1.53142e-12, 0, 0, 0
0.105026, 0, 2.30977e-12, 0, 1.41421, -2.30977e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39186e-14, 0, 0, 5.03344e-15, 0, 6.09578e-16, 0, 2.29021e-12, 0, 0, 0
0.112905, 0, 3.43892e-12, 0, 1.41421, -3.43892e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07225e-14, 0, 0, 7.66421e-15, 0, 9.43068e-16, 0, 3.40959e-12, 0, 0, 0
0.120784, 0, 5.09718e-12, 0, 1.41421, -5.09718e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.07149e-14, 0, 0, 1.16253e-14, 0, 1.45345e-15, 0, 5.05339e-12, 0, 0, 0
0.128663, 0, 7.52566e-12, 0, 1.41421, -7.52566e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.53494e-14, 0, 0, 1.76007e-14, 0, 2.23695e-15, 0, 7.46047e-12, 0, 0, 0
0.136541, 0, 1.10549e-11, 0, 1.41421, -1.10549e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.66178e-14, 0, 0, 2.65e-14, 0, 3.42135e-15, 0, 1.09583e-11, 0, 0, 0
0.14442, 0, 1.61674e-11, 0, 1.41421, -1.61674e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.74304e-14, 0, 0, 3.97596e-14, 0, 5.21378e-15, 0, 1.6025e-11, 0, 0, 0
0.152299, 0, 2.35404e-11, 0, 1.41421, -2.35404e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4187e-13, 0, 0, 5.94531e-14, 0, 7.91672e-15, 0, 2.33312e-11, 0, 0, 0
0.160178, 0, 3.41255e-11, 0, 1.41421, -3.41255e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05679e-13, 0, 0, 8.86149e-14, 0, 1.19785e-14, 0, 3.38192e-11, 0, 0, 0
0.168057, 0, 4.9254e-11, 0, 1.41421, -4.9254e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9689e-13, 0, 0, 1.31676e-13, 0, 1.80612e-14, 0, 4.88073e-11, 0, 0, 0
0.175936, 0, 7.07792e-11, 0, 1.41421, -7.07792e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.26695e-13, 0, 0, 1.95096e-13, 0, 2.71401e-14, 0, 7.01303e-11, 0, 0, 0
0.183815, 0, 1.01269e-10, 0, 1.41421, -1.01269e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.10608e-13, 0, 0, 2.88281e-13, 0, 4.06467e-14, 0, 1.0033e-10, 0, 0, 0
0.191694, 0, 1.44267e-10, 0, 1.41421, -1.44267e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.7004e-13, 0, 0, 4.24912e-13, 0, 6.06767e-14, 0, 1.42911e-10, 0, 0, 0
0.199573, 0, 2.04632e-10, 0, 1.41421, -2.04632e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2344e-12, 0, 0, 6.24873e-13, 0, 9.02894e-14, 0, 2.02683e-10, 0, 0, 0
0.207452, 0, 2.89007e-10, 0, 1.41421, -2.89007e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7439e-12, 0, 0, 9.17057e-13, 0, 1.33939e-13, 0, 2.86212e-10, 0, 0, 0
0.215331, 0, 4.0642e-10, 0, 1.41421, -4.0642e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45328e-12, 0, 0, 1.34345e-12, 0, 1.98093e-13, 0, 4.02426e-10, 0, 0, 0
0.22321, 0, 5.69092e-10, 1.59748e-43, 1.41421, -5.69092e-10, 0, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 1.59748e-43, 3.43669e-12, 1.59748e-43, 1.59748e-43, 1.96508e-12, 1.59748e-43, 2.92126e-13, 1.59748e-43, 5.63398e-10, 1.59748e-43, 1.59748e-43, 1.59748e-43
0.231089, 0, 7.93478e-10, 2.61202e-42, 1.41421, -7.93478e-10, 0, 2.61202e-42, 2.61202e-42, 2.61202e-42, 2.61202e-42, 2.61202e-42, 2.61202e-42, 2.61202e-42, 2.61202e-42, 2.61202e-42, 2.61202e-42, 2.61202e-42, 2.61202e-42, 4.79418e-12, 2.61202e-42, 2.61202e-42, 2.87069e-12, 2.61202e-42, 4.29584e-13, 2.61202e-42, 7.85383e-10, 2.61202e-42, 2.61202e-42, 2.61202e-42
0.238968, 0, 1.10164e-09, 3.63048e-41, 1.41421, -1.10164e-09, 0, 3.63048e-41, 3.63048e-41, 3.63048e-41, 3.63048e-41, 3.63048e-41, 3.63048e-41, 3.63048e-41, 3.63048e-41, 3.63048e-41, 3.63048e-41, 3.63048e-41, 3.63048e-41, 6.66007e-12, 3.63048e-41, 3.63048e-41, 4.18942e-12, 3.63048e-41, 6.30011e-13, 3.63048e-41, 1.09016e-09, 3.63048e-41, 3.63048e-41, 3.63048e-41
0.246847, 0, 1.52303e-09, 4.47576e-40, 1.41421, -1.52303e-09, 0, 4.47576e-40, 4.47576e-40, 4.47576e-40, 4.47576e-40, 4.47576e-40, 4.47576e-40, 4.47576e-40, 4.47576e-40, 4.47576e-40, 4.47576e-40, 4.47576e-40, 4.47576e-40, 9.214e-12, 4.47576e-40, 4.47576e-40, 6.1094e-12, 4.47576e-40, 9.21546e-13, 4.47576e-40, 1.50678e-09, 4.47576e-40, 4.47576e-40, 4.47576e-40
0.254726, 0, 2.09674e-09, 4.9548e-39, 1.41421, -2.09674e-09, 0, 4.9548e-39, 4.9548e-39, 4.9548e-39, 4.9548e-39, 4.9548e-39, 4.9548e-39, 4.9548e-39, 4.9548e-39, 4.9548e-39, 4.9548e-39, 4.9548e-39, 4.9548e-39, 1.26951e-11, 4.9548e-39, 4.9548e-39, 8.90481e-12, 4.9548e-39, 1.34461e-12, 4.9548e-39, 2.0738e-09, 4.9548e-39, 4.9548e-39, 4.9548e-39
0.262604, 0, 2.87448e-09, 4.9534e-38, 1.41421, -2.87448e-09, 0, 4.9534e-38, 4.9534e-38, 4.9534e-38, 4.9534e-38, 4.9534e-38, 4.9534e-38, 4.9534e-38, 4.9534e-38, 4.9534e-38, 4.9534e-38, 4.9534e-38, 4.9534e-38, 1.74202e-11, 4.9534e-38, 4.9534e-38, 1.29757e-11, 4.9534e-38, 1.95719e-12, 4.9534e-38, 2.84212e-09, 4.9534e-38, 4.9534e-38, 4.9534e-38
0.270483, 0, 3.92429e-09, 4.49653e-37, 1.41421, -3.92429e-09, 0, 4.49653e-37, 4.49653e-37, 4.49653e-37, 4.49653e-37, 4.49653e-37, 4.49653e-37, 4.49653e-37, 4.49653e-37, 4.49653e-37, 4.49653e-37, 4.49653e-37, 4.49653e-37, 2.38077e-11, 4.49653e-37, 4.49653e-37, 1.89064e-11, 4.49653e-37, 2.84228e-12, 4.49653e-37, 3.87873e-09, 4.49653e-37, 4.49653e-37, 4.49653e-37
0.278362, 0, 5.33533e-09, 3.72621e-36, 1.41421, -5.33533e-09, 0, 3.72621e-36, 3.72621e-36, 3.72621e-36, 3.72621e-36, 3.72621e-36, 3.72621e-36, 3.72621e-36, 3.72621e-36, 3.72621e-36, 3.72621e-36, 3.72621e-36, 3.72621e-36, 3.24076e-11, 3.72621e-36, 3.72621e-36, 2.75506e-11, 3.72621e-36, 4.11853e-12, 3.72621e-36, 5.27125e-09, 3.72621e-36, 3.72621e-36, 3.72621e-36
0.286241, 0, 7.22387e-09, 2.83297e-35, 1.41421, -7.22387e-09, 0, 2.83297e-35, 2.83297e-35, 2.83297e-35, 2.83297e-35, 2.83297e-35, 2.83297e-35, 2.83297e-35, 2.83297e-35, 2.83297e-35, 2.83297e-35, 2.83297e-35, 2.83297e-35, 4.39396e-11, 2.83297e-35, 2.83297e-35, 4.0156e-11, 2.83297e-35, 5.95518e-12, 2.83297e-35, 7.13382e-09, 2.83297e-35, 2.83297e-35, 2.83297e-35
0.29412, 0, 9.74091e-09, 1.98525e-34, 1.41421, -9.74091e-09, 0, 1.98525e-34, 1.98525e-34, 1.98525e-34, 1.98525e-34, 1.98525e-34, 1.98525e-34, 1.98525e-34, 1.98525e-34, 1.98525e-34, 1.98525e-34, 1.98525e-34, 1.98525e-34, 5.93425e-11, 1.98525e-34, 1.98525e-34, 5.8547e-11, 1.98525e-34, 8.59328e-12, 1.98525e-34, 9.61443e-09, 1.98525e-34, 1.98525e-34, 1.98525e-34
0.301999, 0, 1.30816e-08, 1.33597e-33, 1.41421, -1.30816e-08, 0, 1.33597e-33, 1.33597e-33, 1.33597e-33, 1.33597e-33, 1.33597e-33, 1.33597e-33, 1.33597e-33, 1.33597e-33, 1.33597e-33, 1.33597e-33, 1.33597e-33, 1.33597e-33, 7.98354e-11, 1.33597e-33, 1.33597e-33, 8.53899e-11, 1.33597e-33, 1.23755e-11, 1.33597e-33, 1.2904e-08, 1.33597e-33, 1.33597e-33, 1.33597e-33
0.309878, 0, 1.74974e-08, 8.5584e-33, 1.41421, -1.74974e-08, 0, 8.5584e-33, 8.5584e-33, 8.5584e-33, 8.5584e-33, 8.5584e-33, 8.5584e-33, 8.5584e-33, 8.5584e-33, 8.5584e-33, 8.5584e-33, 8.5584e-33, 8.5584e-33, 1.06995e-10, 8.5584e-33, 8.5584e-33, 1.2458e-10, 8.5584e-33, 1.77879e-11, 8.5584e-33, 1.7248e-08, 8.5584e-33, 8.5584e-33, 8.5584e-33
0.317757, 0, 2.33102e-08, 5.238e-32, 1.41421, -2.33102e-08, 0, 5.238e-32, 5.238e-32, 5.238e-32, 5.238e-32, 5.238e-32, 5.238e-32, 5.238e-32, 5.238e-32, 5.238e-32, 5.238e-32, 5.238e-32, 5.238e-32, 1.42856e-10, 5.238e-32, 5.238e-32, 1.81802e-10, 5.238e-32, 2.5519e-11, 5.238e-32, 2.296e-08, 5.238e-32, 5.238e-32, 5.238e-32
0.325636, 0, 3.09313e-08, 2.9537e-31, 1.41421, -3.09313e-08, 0, 2.9537e-31, 2.9537e-31, 2.9537e-31, 2.9537e-31, 2.9537e-31, 2.9537e-31, 2.9537e-31, 2.9537e-31, 2.9537e-31, 2.9537e-31, 2.9537e-31, 2.9537e-31, 1.90027e-10, 2.9537e-31, 2.9537e-31, 2.6534e-10, 2.9537e-31, 3.65414e-11, 2.9537e-31, 3.04393e-08, 2.9537e-31, 2.9537e-31, 2.9537e-31
0.333515, 0, 4.08832e-08, 1.57331e-30, 1.41421, -4.08832e-08, 0, 1.57331e-30, 1.57331e-30, 1.57331e-30, 1.57331e-30, 1.57331e-30, 1.57331e-30, 1.57331e-30, 1.57331e-30, 1.57331e-30, 1.57331e-30, 1.57331e-30, 1.57331e-30, 2.51851e-10, 1.57331e-30, 1.57331e-30, 3.87247e-10, 1.57331e-30, 5.22257e-11, 1.57331e-30, 4.01919e-08, 1.57331e-30, 1.57331e-30, 1.57331e-30
0.341394, 0, 5.3828e-08, 7.87682e-30, 1.41421, -5.3828e-08, 0, 7.87682e-30, 7.87682e-30, 7.87682e-30, 7.87682e-30, 7.87682e-30, 7.87682e-30, 7.87682e-30, 7.87682e-30, 7.87682e-30, 7.87682e-30, 7.87682e-30, 7.87682e-30, 3.32587e-10, 7.87682e-30, 7.87682e-30, 5.65021e-10, 7.87682e-30, 7.44992e-11, 7.87682e-30, 5.28559e-08, 7.87682e-30, 7.87682e-30, 7.87682e-30
0.349273, 0, 7.06003e-08, 3.71265e-29, 1.41421, -7.06003e-08, 0, 3.71265e-29, 3.71265e-29, 3.71265e-29, 3.71265e-29, 3.71265e-29, 3.71265e-29, 3.71265e-29, 3.71265e-29, 3.71265e-29, 3.71265e-29, 3.71265e-29, 3.71265e-29, 4.37648e-10, 3.71265e-29, 3.71265e-29, 8.23998e-10, 3.71265e-29, 1.06063e-10, 3.71265e-29, 6.92326e-08, 3.71265e-29, 3.71265e-29, 3.71265e-29
0.357152, 0, 9.22492e-08, 1.66053e-28, 1.41421, -9.22492e-08, 0, 1.66053e-28, 1.66053e-28, 1.66053e-28, 1.66053e-28, 1.66053e-28, 1.66053e-28, 1.66053e-28, 1.66053e-28, 1.66053e-28, 1.66053e-28, 1.66053e-28, 1.66053e-28, 5.73891e-10, 1.66053e-28, 1.66053e-28, 1.20076e-09, 1.66053e-28, 1.50693e-10, 1.66053e-28, 9.03238e-08, 1.66053e-28, 1.66053e-28, 1.66053e-28
0.365031, 0, 1.20088e-07, 7.04186e-28, 1.41421, -1.20088e-07, 0, 7.04186e-28, 7.04186e-28, 7.04186e-28, 7.04186e-28, 7.04186e-28, 7.04186e-28, 7.04186e-28, 7.04186e-28, 7.04186e-28, 7.04186e-28, 7.04186e-28, 7.04186e-28, 7.4997e-10, 7.04186e-28, 7.04186e-28, 1.74796e-09, 7.04186e-28, 2.13647e-10, 7.04186e-28, 1.17376e-07, 7.04186e-28, 7.04186e-28, 7.04186e-28
0.37291, 0, 1.55755e-07, 2.83553e-27, 1.41421, -1.55755e-07, 0, 2.83553e-27, 2.83553e-27, 2.83553e-27, 2.83553e-27, 2.83553e-27, 2.83553e-27, 2.83553e-27, 2.83553e-27, 2.83553e-27, 2.83553e-27, 2.83553e-27, 2.83553e-27, 9.76773e-10, 2.83553e-27, 2.83553e-27, 2.54108e-09, 2.83553e-27, 3.02222e-10, 2.83553e-27, 1.51935e-07, 2.83553e-27, 2.83553e-27, 2.83553e-27
0.380788, 0, 2.01289e-07, 1.08647e-26, 1.41421, -2.01289e-07, 0, 1.08647e-26, 1.08647e-26, 1.08647e-26, 1.08647e-26, 1.08647e-26, 1.08647e-26, 1.08647e-26, 1.08647e-26, 1.08647e-26, 1.08647e-26, 1.08647e-26, 1.08647e-26, 1.26795e-09, 1.08647e-26, 1.08647e-26, 3.688e-09, 1.08647e-26, 4.26508e-10, 1.08647e-26, 1.95906e-07, 1.08647e-26, 1.08647e-26, 1.08647e-26
0.388667, 0, 2.59214e-07, 3.9706e-26, 1.41421, -2.59214e-07, 0, 3.9706e-26, 3.9706e-26, 3.9706e-26, 3.9706e-26, 3.9706e-26, 3.9706e-26, 3.9706e-26, 3.9706e-26, 4.66748e-13, 3.9706e-26, 3.9706e-26, 3.9706e-26, 1.64058e-09, 3.9706e-26, 3.9706e-26, 5.34214e-09, 3.9706e-26, 6.00393e-10, 3.9706e-26, 2.5163e-07, 3.9706e-26, 3.9706e-26, 3.9706e-26
0.396546, 0, 3.32652e-07, 1.38723e-25, 1.41421, -3.32652e-07, 0, 1.38723e-25, 1.38723e-25, 1.38723e-25, 1.38723e-25, 1.38723e-25, 1.38723e-25, 1.38723e-25, 1.38723e-25, 1.37852e-12, 1.38723e-25, 1.38723e-25, 1.38723e-25, 2.11593e-09, 1.38723e-25, 1.38723e-25, 7.72087e-09, 1.38723e-25, 8.4291e-10, 1.38723e-25, 3.21971e-07, 1.38723e-25, 1.38723e-25, 1.38723e-25
0.404425, 0, 4.26597e-07, 4.69688e-25, 1.41421, -4.26597e-07, 0, 9.01143e-15, 2.14435e-12, 2.42971e-14, 4.7715e-11, 2.94985e-11, 3.13742e-10, 1.24722e-10, 2.65008e-12, 2.37796e-11, 3.11266e-11, 2.13968e-11, 4.6123e-10, 2.72045e-09, 1.51031e-11, 5.08564e-13, 1.11307e-08, 1.32847e-13, 1.18002e-09, 9.78678e-16, 4.10457e-07, 4.69688e-25, 4.69688e-25, 3.47359e-11
0.412304, 0, 5.45855e-07, 1.41844e-10, 1.41421, -5.45855e-07, 1.41844e-10, 1.41871e-10, 1.48157e-10, 1.41916e-10, 2.82298e-10, 2.28676e-10, 1.06537e-09, 5.08976e-10, 1.49645e-10, 2.09072e-10, 2.33469e-10, 2.04828e-10, 1.49952e-09, 3.62869e-09, 1.86302e-10, 1.43341e-10, 1.61443e-08, 1.43151e-10, 1.78883e-09, 1.41847e-10, 5.21457e-07, 1.41844e-10, 1.41844e-10, 2.44093e-10
0.420183, 0, 6.97177e-07, 4.153e-10, 1.41421, -6.97177e-07, 4.153e-10, 4.1536e-10, 4.29594e-10, 4.15462e-10, 7.33368e-10, 6.11937e-10, 2.5067e-09, 1.2467e-09, 4.32965e-10, 5.65575e-10, 6.2279e-10, 5.57931e-10, 3.48986e-09, 4.87079e-09, 5.15977e-10, 4.1869e-10, 2.33527e-08, 4.20234e-10, 2.70667e-09, 4.15306e-10, 6.60108e-07, 4.153e-10, 4.153e-10, 6.4685e-10
0.428062, 0, 8.89618e-07, 9.35288e-10, 1.41421, -8.89618e-07, 9.35288e-10, 9.35411e-10, 9.64656e-10, 9.35621e-10, 1.58878e-09, 1.33929e-09, 5.23219e-09, 2.64344e-09, 9.71582e-10, 1.24209e-09, 1.36159e-09, 1.22833e-09, 7.25214e-09, 6.61133e-09, 1.14213e-09, 9.42253e-10, 3.37066e-08, 9.47937e-10, 4.11236e-09, 9.35301e-10, 8.32819e-07, 9.35288e-10, 9.35288e-10, 1.41102e-09
0.435941, 0, 1.13521e-06, 1.91354e-09, 1.41421, -1.13521e-06, 1.91354e-09, 1.91378e-09, 1.97099e-09, 1.91419e-09, 3.19183e-09, 2.70381e-09, 1.03187e-08, 5.25485e-09, 1.98454e-09, 2.51137e-09, 2.74742e-09, 2.48676e-09, 1.42699e-08, 9.12294e-09, 2.31815e-09, 1.92717e-09, 4.85738e-08, 1.94166e-09, 6.30296e-09, 1.91357e-09, 1.04727e-06, 1.91354e-09, 1.91354e-09, 2.84412e-09
0.44382, 0, 1.4506e-06, 3.7314e-09, 1.41421, -1.4506e-06, 3.7314e-09, 3.73186e-09, 3.84045e-09, 3.73264e-09, 6.15786e-09, 5.2315e-09, 1.96862e-08, 1.00739e-08, 3.86617e-09, 4.86255e-09, 5.31429e-09, 4.8195e-09, 2.71864e-08, 1.28613e-08, 4.49944e-09, 3.75727e-09, 6.99265e-08, 3.78943e-09, 9.77313e-09, 3.73145e-09, 1.31289e-06, 3.7314e-09, 3.7314e-09, 5.49783e-09
0.451699, 0, 1.85956e-06, 7.06693e-09, 1.41421, -1.85956e-06, 7.06693e-09, 7.06778e-09, 7.26953e-09, 7.06922e-09, 1.15752e-08, 9.85402e-09, 3.671e-08, 1.8851e-08, 7.31731e-09, 9.36612e-09, 1.00078e-08, 9.08855e-09, 5.06451e-08, 1.85952e-08, 8.4939e-09, 7.11498e-09, 1.00622e-07, 7.18137e-09, 1.53582e-08, 7.06702e-09, 1.6413e-06, 7.06693e-09, 7.06693e-09, 1.03489e-08
0.459578, 0, 2.39638e-06, 1.31071e-08, 1.41421, -2.39638e-06, 1.31071e-08, 1.31086e-08, 1.34771e-08, 1.31113e-08, 2.13395e-08, 1.81966e-08, 6.72383e-08, 3.46259e-08, 1.35643e-08, 1.77129e-08, 1.84775e-08, 1.67988e-08, 9.26851e-08, 2.76214e-08, 1.57129e-08, 1.31948e-08, 1.44816e-07, 1.33258e-08, 2.44323e-08, 1.31072e-08, 2.04688e-06, 1.31071e-08, 1.31071e-08, 1.91002e-08
0.467457, 0, 3.116e-06, 2.39021e-08, 1.41421, -3.116e-06, 2.39021e-08, 2.39048e-08, 2.45675e-08, 2.39096e-08, 3.87087e-08, 3.30558e-08, 1.2126e-07, 6.2605e-08, 2.47244e-08, 3.6855e-08, 3.3561e-08, 3.05418e-08, 1.67028e-07, 4.21231e-08, 2.85887e-08, 2.40599e-08, 2.08584e-07, 2.43106e-08, 3.93077e-08, 2.39024e-08, 2.54776e-06, 2.39021e-08, 2.39021e-08, 3.46811e-08
0.475336, 0, 4.09489e-06, 4.29397e-08, 1.41421, -4.09489e-06, 4.29397e-08, 4.29446e-08, 4.41197e-08, 4.29531e-08, 6.91974e-08, 5.91728e-08, 2.15593e-07, 1.11575e-07, 4.4398e-08, 7.14678e-08, 6.00687e-08, 5.47144e-08, 2.96756e-07, 6.57484e-08, 5.1251e-08, 4.32195e-08, 3.00879e-07, 4.36883e-08, 6.38074e-08, 4.29402e-08, 3.16713e-06, 4.29397e-08, 4.29397e-08, 6.2055e-08
0.483215, 0, 5.45345e-06, 7.60694e-08, 1.41421, -5.45345e-06, 7.60694e-08, 7.6078e-08, 7.81339e-08, 7.60928e-08, 1.22009e-07, 1.04471e-07, 3.7814e-07, 1.96152e-07, 7.86209e-08, 1.33243e-07, 1.06038e-07, 9.66702e-08, 5.20142e-07, 1.0454e-07, 9.06106e-08, 7.6559e-08, 4.349e-07, 7.74191e-08, 1.04214e-07, 7.60703e-08, 3.93522e-06, 7.60694e-08, 7.60694e-08, 1.09513e-07
0.491094, 0, 7.37686e-06, 1.32957e-07, 1.41421, -7.37686e-06, 1.32957e-07, 1.32972e-07, 1.36522e-07, 1.32997e-07, 2.12279e-07, 1.81996e-07, 6.54526e-07, 3.40297e-07, 1.37363e-07, 2.41923e-07, 1.84702e-07, 1.68527e-07, 8.99713e-07, 1.68393e-07, 1.58065e-07, 1.33802e-07, 6.29955e-07, 1.35355e-07, 1.70749e-07, 1.32959e-07, 4.8922e-06, 1.32957e-07, 1.32957e-07, 1.90703e-07
0.498973, 0, 1.01487e-05, 2.29349e-07, 1.41421, -1.01487e-05, 2.29349e-07, 2.29374e-07, 2.35425e-07, 2.29418e-07, 3.64543e-07, 3.12929e-07, 1.11829e-06, 5.82732e-07, 2.36858e-07, 4.2786e-07, 3.17542e-07, 2.89974e-07, 1.53618e-06, 2.73332e-07, 2.72141e-07, 2.3079e-07, 9.14844e-07, 2.3355e-07, 2.79873e-07, 2.29352e-07, 6.09291e-06, 2.29349e-07, 2.29349e-07, 3.27768e-07
0.506851, 0, 1.42107e-05, 3.90514e-07, 1.41421, -1.42107e-05, 3.90514e-07, 3.90557e-07, 4.00737e-07, 3.9063e-07, 6.17986e-07, 5.31142e-07, 1.88622e-06, 9.85102e-07, 4.03148e-07, 7.46798e-07, 5.38904e-07, 4.92519e-07, 2.58934e-06, 4.44953e-07, 4.62515e-07, 3.92938e-07, 1.33207e-06, 3.97778e-07, 4.57762e-07, 3.90518e-07, 7.61327e-06, 3.90514e-07, 3.90514e-07, 5.56111e-07
0.51473, 0, 2.02388e-05, 6.56415e-07, 1.41421, -2.02388e-05, 6.56415e-07, 6.56487e-07, 6.73397e-07, 6.56608e-07, 1.03428e-06, 8.90023e-07, 3.14103e-06, 1.64413e-06, 6.77402e-07, 1.28879e-06, 9.02916e-07, 8.25863e-07, 4.30904e-06, 7.23611e-07, 7.76021e-07, 6.60443e-07, 1.94435e-06, 6.68814e-07, 7.45531e-07, 6.56423e-07, 9.56046e-06, 6.56415e-07, 6.56415e-07, 9.315e-07
