   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_100.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00367987, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00418917, 0, 2.87711e-17, 0, 1.41421, -2.87711e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54562e-19, 0, 0, 2.81006e-22, 5.2829e-21, 0, 2.8611e-17, 0, 0
0.0120582, 0, 5.13102e-17, 0, 1.41421, -5.13102e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75642e-19, 0, 0, 5.0906e-22, 9.6288e-21, 0, 5.10244e-17, 0, 0
0.0199272, 0, 9.08626e-17, 0, 1.41421, -9.08626e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.88119e-19, 0, 0, 9.15866e-22, 1.74331e-20, 0, 9.03561e-17, 0, 0
0.0277963, 0, 1.59793e-16, 0, 1.41421, -1.59793e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.58414e-19, 0, 0, 1.63669e-21, 3.13584e-20, 0, 1.58902e-16, 0, 0
0.0356653, 0, 2.79113e-16, 0, 1.41421, -2.79113e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49939e-18, 0, 0, 2.90557e-21, 5.60504e-20, 0, 2.77554e-16, 0, 0
0.0435343, 0, 4.84279e-16, 0, 1.41421, -4.84279e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60154e-18, 0, 0, 5.12486e-21, 9.95663e-20, 0, 4.81573e-16, 0, 0
0.0514034, 0, 8.3475e-16, 0, 1.41421, -8.3475e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.48424e-18, 0, 0, 8.98193e-21, 1.75799e-19, 0, 8.30081e-16, 0, 0
0.0592724, 0, 1.42956e-15, 0, 1.41421, -1.42956e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.67949e-18, 0, 0, 1.56437e-20, 3.08564e-19, 0, 1.42156e-15, 0, 0
0.0671415, 0, 2.43262e-15, 0, 1.41421, -2.43262e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30678e-17, 0, 0, 2.70793e-20, 5.38457e-19, 0, 2.41899e-15, 0, 0
0.0750105, 0, 4.11345e-15, 0, 1.41421, -4.11345e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20968e-17, 0, 0, 4.65907e-20, 9.34287e-19, 0, 4.09037e-15, 0, 0
0.0828795, 0, 6.91248e-15, 0, 1.41421, -6.91248e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71326e-17, 0, 0, 7.96831e-20, 1.61206e-18, 0, 6.87365e-15, 0, 0
0.0907486, 0, 1.15448e-14, 0, 1.41421, -1.15448e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.20159e-17, 0, 0, 1.35479e-19, 2.76626e-18, 0, 1.14798e-14, 0, 0
0.0986176, 0, 1.91641e-14, 0, 1.41421, -1.91641e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02945e-16, 0, 0, 2.29009e-19, 4.72123e-18, 0, 1.90562e-14, 0, 0
0.106487, 0, 3.16207e-14, 0, 1.41421, -3.16207e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69857e-16, 0, 0, 3.84902e-19, 8.01503e-18, 0, 3.14424e-14, 0, 0
0.114356, 0, 5.18629e-14, 0, 1.41421, -5.18629e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78592e-16, 0, 0, 6.4327e-19, 1.35356e-17, 0, 5.15702e-14, 0, 0
0.122225, 0, 8.45601e-14, 0, 1.41421, -8.45601e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.54229e-16, 0, 0, 1.06908e-18, 2.27406e-17, 0, 8.40821e-14, 0, 0
0.130094, 0, 1.37063e-13, 0, 1.41421, -1.37063e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.36254e-16, 0, 0, 1.76701e-18, 3.80108e-17, 0, 1.36287e-13, 0, 0
0.137963, 0, 2.20868e-13, 0, 1.41421, -2.20868e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18643e-15, 0, 0, 2.90471e-18, 6.32154e-17, 0, 2.19616e-13, 0, 0
0.145832, 0, 3.53856e-13, 0, 1.41421, -3.53856e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9008e-15, 0, 0, 4.74939e-18, 1.0461e-16, 0, 3.51846e-13, 0, 0
0.153701, 0, 5.63657e-13, 0, 1.41421, -5.63657e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02781e-15, 0, 0, 7.72463e-18, 1.72276e-16, 0, 5.60449e-13, 0, 0
0.16157, 0, 8.92713e-13, 0, 1.41421, -8.92713e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.79547e-15, 0, 0, 1.24985e-17, 2.82346e-16, 0, 8.87623e-13, 0, 0
0.169439, 0, 1.40583e-12, 0, 1.41421, -1.40583e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.55196e-15, 0, 0, 2.01195e-17, 4.60546e-16, 0, 1.39779e-12, 0, 0
0.177308, 0, 2.20134e-12, 0, 1.41421, -2.20134e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18257e-14, 0, 0, 3.22254e-17, 7.477e-16, 0, 2.18873e-12, 0, 0
0.185177, 0, 3.42757e-12, 0, 1.41421, -3.42757e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84138e-14, 0, 0, 5.13634e-17, 1.2083e-15, 0, 3.4079e-12, 0, 0
0.193046, 0, 5.30696e-12, 0, 1.41421, -5.30696e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85118e-14, 0, 0, 8.14771e-17, 1.94381e-15, 0, 5.27642e-12, 0, 0
0.200915, 0, 8.17094e-12, 0, 1.41421, -8.17094e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.39016e-14, 0, 0, 1.28647e-16, 3.1131e-15, 0, 8.12379e-12, 0, 0
0.208784, 0, 1.25105e-11, 0, 1.41421, -1.25105e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.72235e-14, 0, 0, 2.02211e-16, 4.96398e-15, 0, 1.24381e-11, 0, 0
0.216653, 0, 1.90562e-11, 0, 1.41421, -1.90562e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02409e-13, 0, 0, 3.17021e-16, 7.89757e-15, 0, 1.89456e-11, 0, 0
0.224522, 0, 2.88536e-11, 0, 1.41421, -2.88536e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55083e-13, 0, 0, 4.94086e-16, 1.24857e-14, 0, 2.86856e-11, 0, 0
0.232391, 0, 4.34482e-11, 0, 1.41421, -4.34482e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33566e-13, 0, 0, 7.67022e-16, 1.96592e-14, 0, 4.31943e-11, 0, 0
0.24026, 0, 6.50668e-11, 0, 1.41421, -6.50668e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.49857e-13, 0, 0, 1.18631e-15, 3.08321e-14, 0, 6.46849e-11, 0, 0
0.248129, 0, 9.69107e-11, 0, 1.41421, -9.69107e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.21214e-13, 0, 0, 1.82846e-15, 4.81701e-14, 0, 9.63395e-11, 0, 0
0.255998, 0, 1.43555e-10, 0, 1.41421, -1.43555e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.72321e-13, 0, 0, 2.80921e-15, 7.49803e-14, 0, 1.42704e-10, 0, 0
0.263867, 0, 2.11496e-10, 7.42688e-44, 1.41421, -2.11496e-10, 7.42688e-44, 0, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 1.13828e-12, 7.42688e-44, 7.42688e-44, 4.30349e-15, 1.16298e-13, 7.42688e-44, 2.10237e-10, 7.42688e-44, 7.42688e-44
0.271736, 0, 3.09911e-10, 1.21493e-42, 1.41421, -3.09911e-10, 1.21493e-42, 0, 1.21493e-42, 1.21493e-42, 1.21493e-42, 1.21493e-42, 1.21493e-42, 1.21493e-42, 1.21493e-42, 1.21493e-42, 1.21493e-42, 1.21493e-42, 1.66871e-12, 1.21493e-42, 1.21493e-42, 6.57556e-15, 1.79768e-13, 1.21493e-42, 3.08056e-10, 1.21493e-42, 1.21493e-42
0.279605, 0, 4.51678e-10, 1.67693e-41, 1.41421, -4.51678e-10, 1.67693e-41, 0, 1.67693e-41, 1.67693e-41, 1.67693e-41, 1.67693e-41, 1.67693e-41, 1.67693e-41, 1.67693e-41, 1.67693e-41, 1.67693e-41, 1.67693e-41, 2.43338e-12, 1.67693e-41, 1.67693e-41, 1.00245e-14, 2.76976e-13, 1.67693e-41, 4.48958e-10, 1.67693e-41, 1.67693e-41
0.287474, 0, 6.54769e-10, 2.05229e-40, 1.41421, -6.54769e-10, 2.05229e-40, 0, 2.05229e-40, 2.05229e-40, 2.05229e-40, 2.05229e-40, 2.05229e-40, 2.05229e-40, 2.05229e-40, 2.05229e-40, 2.05229e-40, 2.05229e-40, 3.5298e-12, 2.05229e-40, 2.05229e-40, 1.52531e-14, 4.25431e-13, 2.05229e-40, 6.50798e-10, 2.05229e-40, 2.05229e-40
0.295344, 0, 9.44107e-10, 2.25711e-39, 1.41421, -9.44107e-10, 2.25711e-39, 0, 2.25711e-39, 2.25711e-39, 2.25711e-39, 2.25711e-39, 2.25711e-39, 2.25711e-39, 2.25711e-39, 2.25711e-39, 2.25711e-39, 2.25711e-39, 5.0935e-12, 2.25711e-39, 2.25711e-39, 2.31726e-14, 6.51546e-13, 2.25711e-39, 9.38339e-10, 2.25711e-39, 2.25711e-39
0.303213, 0, 1.35407e-09, 2.24399e-38, 1.41421, -1.35407e-09, 2.24399e-38, 0, 2.24399e-38, 2.24399e-38, 2.24399e-38, 2.24399e-38, 2.24399e-38, 2.24399e-38, 2.24399e-38, 2.24399e-38, 2.24399e-38, 2.24399e-38, 7.31183e-12, 2.24399e-38, 2.24399e-38, 3.51609e-14, 9.95094e-13, 2.24399e-38, 1.34572e-09, 2.24399e-38, 2.24399e-38
0.311082, 0, 1.93176e-09, 2.02766e-37, 1.41421, -1.93176e-09, 2.02766e-37, 0, 2.02766e-37, 2.02766e-37, 2.02766e-37, 2.02766e-37, 2.02766e-37, 2.02766e-37, 2.02766e-37, 2.02766e-37, 2.02766e-37, 2.02766e-37, 1.04424e-11, 2.02766e-37, 2.02766e-37, 5.3304e-14, 1.51586e-12, 2.02766e-37, 1.91975e-09, 2.02766e-37, 2.02766e-37
0.318951, 0, 2.7414e-09, 1.67408e-36, 1.41421, -2.7414e-09, 1.67408e-36, 0, 1.67408e-36, 1.67408e-36, 1.67408e-36, 1.67408e-36, 1.67408e-36, 1.67408e-36, 1.67408e-36, 1.67408e-36, 1.67408e-36, 1.67408e-36, 1.48373e-11, 1.67408e-36, 1.67408e-36, 8.07625e-14, 2.30357e-12, 1.67408e-36, 2.72418e-09, 1.67408e-36, 1.67408e-36
