   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_853.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0134299, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00555285, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00232424, 0, 3.76326e-14, 0, 1.41421, -3.76326e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87646e-16, 0, 0, 9.64543e-17, 0, 2.80682e-15, 0, 3.45417e-14, 0, 0, 0
0.0102013, 0, 5.81488e-14, 0, 1.41421, -5.81488e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.89259e-16, 0, 0, 1.51535e-16, 0, 4.46142e-15, 0, 5.32466e-14, 0, 0, 0
0.0180784, 0, 8.94612e-14, 0, 1.41421, -8.94612e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.43925e-16, 0, 0, 2.37052e-16, 0, 7.06281e-15, 0, 8.17175e-14, 0, 0, 0
0.0259555, 0, 1.37044e-13, 0, 1.41421, -1.37044e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.78298e-16, 0, 0, 3.69259e-16, 0, 1.11364e-14, 0, 1.2486e-13, 0, 0, 0
0.0338326, 0, 2.09042e-13, 0, 1.41421, -2.09042e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03189e-15, 0, 0, 5.72799e-16, 0, 1.74897e-14, 0, 1.89948e-13, 0, 0, 0
0.0417097, 0, 3.17519e-13, 0, 1.41421, -3.17519e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56299e-15, 0, 0, 8.84864e-16, 0, 2.73597e-14, 0, 2.87711e-13, 0, 0, 0
0.0495868, 0, 4.80268e-13, 0, 1.41421, -4.80268e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35725e-15, 0, 0, 1.36138e-15, 0, 4.26362e-14, 0, 4.33913e-13, 0, 0, 0
0.0574639, 0, 7.23418e-13, 0, 1.41421, -7.23418e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.53991e-15, 0, 0, 2.08609e-15, 0, 6.6187e-14, 0, 6.51605e-13, 0, 0, 0
0.065341, 0, 1.08517e-12, 0, 1.41421, -1.08517e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.29326e-15, 0, 0, 3.18393e-15, 0, 1.02355e-13, 0, 9.74338e-13, 0, 0, 0
0.0732181, 0, 1.62115e-12, 0, 1.41421, -1.62115e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.88151e-15, 0, 0, 4.84059e-15, 0, 1.57689e-13, 0, 1.45073e-12, 0, 0, 0
0.0810952, 0, 2.41199e-12, 0, 1.41421, -2.41199e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16859e-14, 0, 0, 7.33123e-15, 0, 2.42029e-13, 0, 2.15095e-12, 0, 0, 0
0.0889723, 0, 3.57413e-12, 0, 1.41421, -3.57413e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72538e-14, 0, 0, 1.10621e-14, 0, 3.70102e-13, 0, 3.17571e-12, 0, 0, 0
0.0968494, 0, 5.27493e-12, 0, 1.41421, -5.27493e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53683e-14, 0, 0, 1.66307e-14, 0, 5.63873e-13, 0, 4.66906e-12, 0, 0, 0
0.104726, 0, 7.75407e-12, 0, 1.41421, -7.75407e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71437e-14, 0, 0, 2.49134e-14, 0, 8.55985e-13, 0, 6.83603e-12, 0, 0, 0
0.112604, 0, 1.13532e-11, 0, 1.41421, -1.13532e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.41597e-14, 0, 0, 3.71917e-14, 0, 1.29477e-12, 0, 9.96712e-12, 0, 0, 0
0.120481, 0, 1.65577e-11, 0, 1.41421, -1.65577e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.86451e-14, 0, 0, 5.5335e-14, 0, 1.95157e-12, 0, 1.44722e-11, 0, 0, 0
0.128358, 0, 2.40538e-11, 0, 1.41421, -2.40538e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13731e-13, 0, 0, 8.20628e-14, 0, 2.93129e-12, 0, 2.09268e-11, 0, 0, 0
0.136235, 0, 3.48085e-11, 0, 1.41421, -3.48085e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63795e-13, 0, 0, 1.21323e-13, 0, 4.38776e-12, 0, 3.01356e-11, 0, 0, 0
0.144112, 0, 5.01785e-11, 0, 1.41421, -5.01785e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34936e-13, 0, 0, 1.78836e-13, 0, 6.54576e-12, 0, 4.32189e-11, 0, 0, 0
