   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_48.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
4.42617, 5.99519, 6.50453, 6.48741, 2.82758, -0.509345, 6.48741, 0, 6.48742, 6.48746, 6.48743, 6.48757, 6.50429, 6.48741, 6.48741, 6.48741, 6.48741, 6.48741, 6.48741, 6.48741, 6.48741, 6.48741, 6.48741, 6.48741, 6.48741, 6.48741, 6.48741
4.43428, 5.99515, 6.54283, 6.52056, 2.82757, -0.547684, 6.52056, 0, 6.52057, 6.52061, 6.52059, 6.52073, 6.5426, 6.52056, 6.52056, 6.52056, 6.52056, 6.52056, 6.52056, 6.52056, 6.52056, 6.52056, 6.52056, 6.52057, 6.52056, 6.52056, 6.52056
4.44238, 6.8456, 6.58206, 6.55384, 2.97416, 0.263539, 6.55384, 0, 6.55384, 6.55388, 6.55386, 6.554, 6.58182, 6.55384, 6.55384, 6.55384, 6.55384, 6.55384, 6.55384, 6.55384, 6.55384, 6.55384, 6.55384, 6.55384, 6.55384, 6.55384, 6.55384
4.45049, 3.99294, 6.62206, 6.58721, 2.44805, -2.62912, 6.58721, 0, 6.58722, 6.58726, 6.58724, 6.58738, 6.62182, 6.58721, 6.58721, 6.58721, 6.58721, 6.58721, 6.58721, 6.58721, 6.58721, 6.58721, 6.58721, 6.58722, 6.58721, 6.58721, 6.58721
4.4586, 12.8382, 6.66259, 6.6207, 3.85204, 6.17561, 6.6207, 0, 6.6207, 6.62074, 6.62072, 6.62087, 6.66234, 6.6207, 6.6207, 6.6207, 6.6207, 6.6207, 6.6207, 6.6207, 6.6207, 6.6207, 6.6207, 6.6207, 6.6207, 6.6207, 6.6207
4.46671, 8.83348, 6.70334, 6.65429, 3.29143, 2.13014, 6.65429, 0, 6.65429, 6.65433, 6.65431, 6.65446, 6.70309, 6.65429, 6.65429, 6.65429, 6.65429, 6.65429, 6.65429, 6.65429, 6.65429, 6.65429, 6.65429, 6.65429, 6.65429, 6.65429, 6.65429
4.47481, 8.98823, 6.7439, 6.68798, 3.31485, 2.24433, 6.68798, 0, 6.68798, 6.68802, 6.688, 6.68816, 6.74364, 6.68798, 6.68798, 6.68798, 6.68798, 6.68798, 6.68798, 6.68798, 6.68798, 6.68798, 6.68798, 6.68798, 6.68798, 6.68798, 6.68798
4.48292, 5.4727, 6.78385, 6.72177, 2.73362, -1.31115, 6.72177, 0, 6.72177, 6.72181, 6.72179, 6.72195, 6.78359, 6.72177, 6.72177, 6.72177, 6.72177, 6.72177, 6.72177, 6.72177, 6.72177, 6.72177, 6.72177, 6.72177, 6.72177, 6.72177, 6.72177
4.49103, 4.99502, 6.82277, 6.75565, 2.64481, -1.82774, 6.75565, 0, 6.75566, 6.7557, 6.75567, 6.75584, 6.82251, 6.75565, 6.75565, 6.75565, 6.75565, 6.75565, 6.75565, 6.75565, 6.75565, 6.75565, 6.75565, 6.75565, 6.75565, 6.75565, 6.75565
4.49914, 6.66245, 6.86029, 6.78964, 2.9432, -0.197839, 6.78964, 0, 6.78964, 6.78968, 6.78966, 6.78983, 6.86003, 6.78964, 6.78964, 6.78964, 6.78964, 6.78964, 6.78964, 6.78964, 6.78964, 6.78964, 6.78964, 6.78964, 6.78964, 6.78964, 6.78964
4.50724, 5.99058, 6.89615, 6.82371, 2.82676, -0.905571, 6.82371, 0, 6.82372, 6.82376, 6.82373, 6.82391, 6.89588, 6.82371, 6.82371, 6.82371, 6.82371, 6.82371, 6.82371, 6.82371, 6.82371, 6.82371, 6.82371, 6.82371, 6.82371, 6.82371, 6.82371
4.51535, 7.47597, 6.93021, 6.85788, 3.07831, 0.545759, 6.85788, 0, 6.85789, 6.85792, 6.8579, 6.85808, 6.92994, 6.85788, 6.85788, 6.85788, 6.85788, 6.85788, 6.85788, 6.85788, 6.85788, 6.85788, 6.85788, 6.85788, 6.85788, 6.85788, 6.85788
4.52346, 6.67812, 6.96249, 6.89214, 2.94586, -0.284374, 6.89214, 0, 6.89215, 6.89219, 6.89216, 6.89234, 6.96221, 6.89214, 6.89214, 6.89214, 6.89214, 6.89214, 6.89214, 6.89214, 6.89214, 6.89214, 6.89214, 6.89214, 6.89214, 6.89214, 6.89214
4.53157, 3.99294, 6.99314, 6.92649, 2.44805, -3.00021, 6.92649, 0, 6.9265, 6.92654, 6.92652, 6.9267, 6.99286, 6.92649, 6.92649, 6.92649, 6.92649, 6.92649, 6.92649, 6.92649, 6.92649, 6.92649, 6.92649, 6.9265, 6.92649, 6.92649, 6.92649
4.53967, 6.81411, 7.02245, 6.96094, 2.96886, -0.208338, 6.96094, 0, 6.96094, 6.96098, 6.96096, 6.96115, 7.02216, 6.96094, 6.96094, 6.96094, 6.96094, 6.96094, 6.96094, 6.96094, 6.96094, 6.96094, 6.96094, 6.96094, 6.96094, 6.96094, 6.96094
4.54778, 9.80937, 7.05078, 6.99546, 3.43648, 2.7586, 6.99546, 0, 6.99547, 6.99551, 6.99549, 6.99568, 7.05049, 6.99546, 6.99546, 6.99546, 6.99546, 6.99546, 6.99546, 6.99546, 6.99546, 6.99546, 6.99546, 6.99547, 6.99546, 6.99546, 6.99546
4.55589, 12.9882, 7.07854, 7.03008, 3.87146, 5.90969, 7.03008, 0, 7.03008, 7.03012, 7.0301, 7.03029, 7.07825, 7.03008, 7.03008, 7.03008, 7.03008, 7.03008, 7.03008, 7.03008, 7.03008, 7.03008, 7.03008, 7.03008, 7.03008, 7.03008, 7.03008
4.564, 7.35929, 7.10616, 7.06478, 3.0593, 0.253134, 7.06478, 0, 7.06478, 7.06482, 7.0648, 7.065, 7.10586, 7.06478, 7.06478, 7.06478, 7.06478, 7.06478, 7.06478, 7.06478, 7.06478, 7.06478, 7.06478, 7.06478, 7.06478, 7.06478, 7.06478
4.5721, 8.42814, 7.13401, 7.09956, 3.22926, 1.29413, 7.09956, 0, 7.09957, 7.0996, 7.09958, 7.09979, 7.1337, 7.09956, 7.09956, 7.09956, 7.09956, 7.09956, 7.09956, 7.09956, 7.09956, 7.09956, 7.09956, 7.09956, 7.09956, 7.09956, 7.09956
4.58021, 12.5574, 7.16238, 7.13442, 3.81541, 5.39499, 7.13442, 0, 7.13443, 7.13447, 7.13444, 7.13465, 7.16207, 7.13442, 7.13442, 7.13442, 7.13442, 7.13442, 7.13442, 7.13442, 7.13442, 7.13442, 7.13442, 7.13442, 7.13442, 7.13442, 7.13442
4.58832, 10.7996, 7.1915, 7.16937, 3.57765, 3.60812, 7.16937, 0, 7.16937, 7.16941, 7.16939, 7.1696, 7.19119, 7.16937, 7.16937, 7.16937, 7.16937, 7.16937, 7.16937, 7.16937, 7.16937, 7.16937, 7.16937, 7.16937, 7.16937, 7.16937, 7.16937
4.59643, 3.57653, 7.22149, 7.20439, 2.36147, -3.64495, 7.20439, 0, 7.2044, 7.20444, 7.20441, 7.20463, 7.22117, 7.20439, 7.20439, 7.20439, 7.20439, 7.20439, 7.20439, 7.20439, 7.20439, 7.20439, 7.20439, 7.20439, 7.20439, 7.20439, 7.20439
4.60453, 6.60211, 7.25239, 7.2395, 2.93293, -0.650288, 7.2395, 0, 7.2395, 7.23954, 7.23952, 7.23974, 7.25208, 7.2395, 7.2395, 7.2395, 7.2395, 7.2395, 7.2395, 7.2395, 7.2395, 7.2395, 7.2395, 7.2395, 7.2395, 7.2395, 7.2395
4.61264, 7.59269, 7.2842, 7.27468, 3.09721, 0.308492, 7.27468, 0, 7.27469, 7.27473, 7.27471, 7.27493, 7.28387, 7.27468, 7.27468, 7.27468, 7.27468, 7.27468, 7.27468, 7.27468, 7.27468, 7.27468, 7.27468, 7.27469, 7.27468, 7.27468, 7.27468
4.62075, 11.9876, 7.31682, 7.30995, 3.74, 4.67078, 7.30995, 0, 7.30996, 7.31, 7.30997, 7.3102, 7.3165, 7.30995, 7.30995, 7.30995, 7.30995, 7.30995, 7.30995, 7.30995, 7.30995, 7.30995, 7.30995, 7.30995, 7.30995, 7.30995, 7.30995
4.62886, 5.39799, 7.35018, 7.3453, 2.71993, -1.95218, 7.3453, 0, 7.34531, 7.34535, 7.34532, 7.34556, 7.34984, 7.3453, 7.3453, 7.3453, 7.3453, 7.3453, 7.3453, 7.3453, 7.3453, 7.3453, 7.3453, 7.3453, 7.3453, 7.3453, 7.3453
4.63696, 11.7855, 7.38414, 7.38073, 3.71289, 4.40138, 7.38073, 0, 7.38073, 7.38077, 7.38075, 7.38099, 7.38381, 7.38073, 7.38073, 7.38073, 7.38073, 7.38073, 7.38073, 7.38073, 7.38073, 7.38073, 7.38073, 7.38073, 7.38073, 7.38073, 7.38073
4.64507, 5.98989, 7.41861, 7.41624, 2.82664, -1.42872, 7.41624, 0, 7.41625, 7.41629, 7.41626, 7.41651, 7.41827, 7.41624, 7.41624, 7.41624, 7.41624, 7.41624, 7.41624, 7.41624, 7.41624, 7.41624, 7.41624, 7.41624, 7.41624, 7.41624, 7.41624
4.65318, 12.1415, 7.45349, 7.45183, 3.76051, 4.68797, 7.45183, 0, 7.45184, 7.45188, 7.45186, 7.4521, 7.45314, 7.45183, 7.45183, 7.45183, 7.45183, 7.45183, 7.45183, 7.45183, 7.45183, 7.45183, 7.45183, 7.45183, 7.45183, 7.45183, 7.45183
4.66129, 8.48352, 7.48869, 7.48751, 3.23783, 0.994833, 7.48751, 0, 7.48752, 7.48756, 7.48753, 7.48779, 7.48834, 7.48751, 7.48751, 7.48751, 7.48751, 7.48751, 7.48751, 7.48751, 7.48751, 7.48751, 7.48751, 7.48751, 7.48751, 7.48751, 7.48751
4.66939, 11.4783, 7.52413, 7.52327, 3.67128, 3.95419, 7.52327, 0, 7.52328, 7.52331, 7.52329, 7.52355, 7.52377, 7.52327, 7.52327, 7.52327, 7.52327, 7.52327, 7.52327, 7.52327, 7.52327, 7.52327, 7.52327, 7.52327, 7.52327, 7.52327, 7.52327
4.6775, 12.2001, 7.55976, 7.5591, 3.76831, 4.64036, 7.5591, 0, 7.55911, 7.55915, 7.55912, 7.55938, 7.5594, 7.5591, 7.5591, 7.5591, 7.5591, 7.5591, 7.5591, 7.5591, 7.5591, 7.5591, 7.5591, 7.5591, 7.5591, 7.5591, 7.5591
4.68561, 7.64875, 7.59555, 7.59501, 3.10624, 0.0532002, 7.59501, 0, 7.59502, 7.59506, 7.59503, 7.5953, 7.59519, 7.59501, 7.59501, 7.59501, 7.59501, 7.59501, 7.59501, 7.59501, 7.59501, 7.59501, 7.59501, 7.59501, 7.59501, 7.59501, 7.59501
4.69372, 8.43885, 7.63147, 7.631, 3.23092, 0.807386, 7.631, 0, 7.631, 7.63104, 7.63102, 7.63129, 7.6311, 7.631, 7.631, 7.631, 7.631, 7.631, 7.631, 7.631, 7.631, 7.631, 7.631, 7.631, 7.631, 7.631, 7.631
4.70182, 10.8613, 7.66748, 7.66705, 3.58627, 3.19383, 7.66705, 0, 7.66706, 7.6671, 7.66707, 7.66735, 7.66711, 7.66705, 7.66705, 7.66705, 7.66705, 7.66705, 7.66705, 7.66705, 7.66705, 7.66705, 7.66705, 7.66705, 7.66705, 7.66705, 7.66705
4.70993, 6.35814, 7.70359, 7.70317, 2.89105, -1.34544, 7.70317, 0, 7.70318, 7.70322, 7.7032, 7.70348, 7.70321, 7.70317, 7.70317, 7.70317, 7.70317, 7.70317, 7.70317, 7.70317, 7.70317, 7.70317, 7.70317, 7.70317, 7.70317, 7.70317, 7.70317
4.71804, 5.07144, 7.73976, 7.73936, 2.65922, -2.66832, 7.73936, 0, 7.73936, 7.7394, 7.73938, 7.73966, 7.73938, 7.73936, 7.73936, 7.73936, 7.73936, 7.73936, 7.73936, 7.73936, 7.73936, 7.73936, 7.73936, 7.73936, 7.73936, 7.73936, 7.73936
4.72615, 3.68978, 7.77601, 7.77561, 2.38533, -4.08623, 7.77561, 0, 7.77561, 7.77565, 7.77563, 7.77592, 7.77562, 7.77561, 7.77561, 7.77561, 7.77561, 7.77561, 7.77561, 7.77561, 7.77561, 7.77561, 7.77561, 7.77561, 7.77561, 7.77561, 7.77561
4.73425, 10.5227, 7.81232, 7.81191, 3.53874, 2.71036, 7.81191, 0, 7.81192, 7.81196, 7.81194, 7.81223, 7.81193, 7.81191, 7.81191, 7.81191, 7.81191, 7.81191, 7.81191, 7.81191, 7.81191, 7.81191, 7.81191, 7.81192, 7.81191, 7.81191, 7.81191
4.74236, 18.7968, 7.8487, 7.84828, 4.56036, 10.9482, 7.84828, 0, 7.84829, 7.84833, 7.8483, 7.8486, 7.8483, 7.84828, 7.84828, 7.84828, 7.84828, 7.84828, 7.84828, 7.84828, 7.84828, 7.84828, 7.84828, 7.84828, 7.84828, 7.84828, 7.84828
4.75047, 10.9424, 7.88513, 7.8847, 3.59755, 3.05724, 7.8847, 0, 7.88471, 7.88475, 7.88472, 7.88503, 7.88472, 7.8847, 7.8847, 7.8847, 7.8847, 7.8847, 7.8847, 7.8847, 7.8847, 7.8847, 7.8847, 7.8847, 7.8847, 7.8847, 7.8847
4.75858, 2.7188, 7.92162, 7.92118, 2.17228, -5.20281, 7.92118, 0, 7.92118, 7.92122, 7.9212, 7.92151, 7.92121, 7.92118, 7.92118, 7.92118, 7.92118, 7.92118, 7.92118, 7.92118, 7.92118, 7.92118, 7.92118, 7.92118, 7.92118, 7.92118, 7.92118
4.76668, 13.7654, 7.95817, 7.95771, 3.97057, 5.80722, 7.95771, 0, 7.95771, 7.95775, 7.95773, 7.95804, 7.95776, 7.95771, 7.95771, 7.95771, 7.95771, 7.95771, 7.95771, 7.95771, 7.95771, 7.95771, 7.95771, 7.95771, 7.95771, 7.95771, 7.95771
4.77479, 7.22491, 7.99479, 7.99428, 3.03725, -0.769881, 7.99428, 0, 7.99429, 7.99433, 7.9943, 7.99462, 7.99437, 7.99428, 7.99428, 7.99428, 7.99428, 7.99428, 7.99428, 7.99428, 7.99428, 7.99428, 7.99428, 7.99428, 7.99428, 7.99428, 7.99428
4.7829, 7.99207, 8.03147, 8.03091, 3.16102, -0.0394011, 8.03091, 0, 8.03091, 8.03095, 8.03093, 8.03125, 8.03105, 8.03091, 8.03091, 8.03091, 8.03091, 8.03091, 8.03091, 8.03091, 8.03091, 8.03091, 8.03091, 8.03091, 8.03091, 8.03091, 8.03091
4.79101, 7.74535, 8.06823, 8.06758, 3.12175, -0.322873, 8.06758, 0, 8.06758, 8.06762, 8.0676, 8.06793, 8.0678, 8.06758, 8.06758, 8.06758, 8.06758, 8.06758, 8.06758, 8.06758, 8.06758, 8.06758, 8.06758, 8.06758, 8.06758, 8.06758, 8.06758
4.79911, 9.24823, 8.10507, 8.10429, 3.35384, 1.14317, 8.10429, 0, 8.10429, 8.10433, 8.10431, 8.10464, 8.10463, 8.10429, 8.10429, 8.10429, 8.10429, 8.10429, 8.10429, 8.10429, 8.10429, 8.10429, 8.10429, 8.10429, 8.10429, 8.10429, 8.10429
4.80722, 14.1888, 8.14201, 8.14105, 4.02353, 6.04675, 8.14105, 0, 8.14106, 8.1411, 8.14107, 8.14141, 8.14157, 8.14105, 8.14105, 8.14105, 8.14105, 8.14105, 8.14105, 8.14105, 8.14105, 8.14105, 8.14105, 8.14105, 8.14105, 8.14105, 8.14105
4.81533, 11.5411, 8.17905, 8.17785, 3.67983, 3.36207, 8.17785, 0, 8.17785, 8.17789, 8.17787, 8.17821, 8.17861, 8.17785, 8.17785, 8.17785, 8.17785, 8.17785, 8.17785, 8.17785, 8.17785, 8.17785, 8.17785, 8.17785, 8.17785, 8.17785, 8.17785
4.82344, 7.25559, 8.21622, 8.21468, 3.0423, -0.960633, 8.21468, 0, 8.21469, 8.21473, 8.2147, 8.21505, 8.21578, 8.21468, 8.21468, 8.21468, 8.21468, 8.21468, 8.21468, 8.21468, 8.21468, 8.21468, 8.21468, 8.21468, 8.21468, 8.21468, 8.21468
4.83154, 8.72986, 8.25354, 8.25156, 3.27565, 0.476328, 8.25156, 0, 8.25156, 8.2516, 8.25158, 8.25193, 8.25308, 8.25156, 8.25156, 8.25156, 8.25156, 8.25156, 8.25156, 8.25156, 8.25156, 8.25156, 8.25156, 8.25156, 8.25156, 8.25156, 8.25156
4.83965, 11.6546, 8.29101, 8.28847, 3.69522, 3.36364, 8.28847, 0, 8.28847, 8.28851, 8.28849, 8.28885, 8.29055, 8.28847, 8.28847, 8.28847, 8.28847, 8.28847, 8.28847, 8.28847, 8.28847, 8.28847, 8.28847, 8.28847, 8.28847, 8.28847, 8.28847
4.84776, 6.06097, 8.32864, 8.32541, 2.83918, -2.26767, 8.32541, 0, 8.32542, 8.32546, 8.32543, 8.3258, 8.32817, 8.32541, 8.32541, 8.32541, 8.32541, 8.32541, 8.32541, 8.32541, 8.32541, 8.32541, 8.32541, 8.32541, 8.32541, 8.32541, 8.32541
4.85587, 11.9902, 8.36643, 8.36239, 3.74034, 3.62372, 8.36239, 0, 8.3624, 8.36244, 8.36241, 8.36278, 8.36596, 8.36239, 8.36239, 8.36239, 8.36239, 8.36239, 8.36239, 8.36239, 8.36239, 8.36239, 8.36239, 8.36239, 8.36239, 8.36239, 8.36239
4.86397, 11.9905, 8.40438, 8.3994, 3.74039, 3.58613, 8.3994, 0, 8.39941, 8.39945, 8.39942, 8.3998, 8.40391, 8.3994, 8.3994, 8.3994, 8.3994, 8.3994, 8.3994, 8.3994, 8.3994, 8.3994, 8.3994, 8.3994, 8.3994, 8.3994, 8.3994
4.87208, 6.26771, 8.44246, 8.43644, 2.87536, -2.17475, 8.43644, 0, 8.43645, 8.43649, 8.43646, 8.43684, 8.44198, 8.43644, 8.43644, 8.43644, 8.43644, 8.43644, 8.43644, 8.43644, 8.43644, 8.43644, 8.43644, 8.43644, 8.43644, 8.43644, 8.43644
4.88019, 4.99251, 8.48063, 8.47351, 2.64434, -3.48812, 8.47351, 0, 8.47352, 8.47356, 8.47353, 8.47392, 8.48015, 8.47351, 8.47351, 8.47351, 8.47351, 8.47351, 8.47351, 8.47351, 8.47351, 8.47351, 8.47351, 8.47351, 8.47351, 8.47351, 8.47351
4.8883, 9.71078, 8.51885, 8.51061, 3.4221, 1.19193, 8.51061, 0, 8.51062, 8.51066, 8.51064, 8.51103, 8.51836, 8.51061, 8.51061, 8.51061, 8.51061, 8.51061, 8.51061, 8.51061, 8.51061, 8.51061, 8.51061, 8.51062, 8.51061, 8.51061, 8.51061
4.8964, 11.8525, 8.55706, 8.54775, 3.7219, 3.29548, 8.54775, 0, 8.54775, 8.54779, 8.54777, 8.54817, 8.55656, 8.54775, 8.54775, 8.54775, 8.54775, 8.54775, 8.54775, 8.54775, 8.54775, 8.54775, 8.54775, 8.54775, 8.54775, 8.54775, 8.54775
4.90451, 12.6932, 8.59518, 8.5849, 3.83317, 4.098, 8.5849, 0, 8.58491, 8.58495, 8.58492, 8.58533, 8.59468, 8.5849, 8.5849, 8.5849, 8.5849, 8.5849, 8.5849, 8.5849, 8.5849, 8.5849, 8.5849, 8.5849, 8.5849, 8.5849, 8.5849
4.91262, 7.5829, 8.63317, 8.62208, 3.09563, -1.05027, 8.62208, 0, 8.62209, 8.62213, 8.62211, 8.62251, 8.63266, 8.62208, 8.62208, 8.62208, 8.62208, 8.62208, 8.62208, 8.62208, 8.62208, 8.62208, 8.62208, 8.62209, 8.62208, 8.62208, 8.62208
4.92073, 7.24944, 8.67096, 8.6593, 3.04129, -1.42152, 8.6593, 0, 8.6593, 8.65934, 8.65932, 8.65973, 8.67045, 8.6593, 8.6593, 8.6593, 8.6593, 8.6593, 8.6593, 8.6593, 8.6593, 8.6593, 8.6593, 8.6593, 8.6593, 8.6593, 8.6593
4.92883, 17.1026, 8.70852, 8.69653, 4.37065, 8.39406, 8.69653, 0, 8.69654, 8.69658, 8.69655, 8.69697, 8.70801, 8.69653, 8.69653, 8.69653, 8.69653, 8.69653, 8.69653, 8.69653, 8.69653, 8.69653, 8.69653, 8.69653, 8.69653, 8.69653, 8.69653
4.93694, 11.1647, 8.74582, 8.7338, 3.62832, 2.41889, 8.7338, 0, 8.7338, 8.73384, 8.73382, 8.73424, 8.7453, 8.7338, 8.7338, 8.7338, 8.7338, 8.7338, 8.7338, 8.7338, 8.7338, 8.7338, 8.7338, 8.7338, 8.7338, 8.7338, 8.7338
4.94505, 9.39021, 8.78285, 8.77108, 3.37494, 0.607359, 8.77108, 0, 8.77109, 8.77112, 8.7711, 8.77153, 8.78233, 8.77108, 8.77108, 8.77108, 8.77108, 8.77108, 8.77108, 8.77108, 8.77108, 8.77108, 8.77108, 8.77108, 8.77108, 8.77108, 8.77108
4.95316, 7.18879, 8.81964, 8.80838, 3.0313, -1.63085, 8.80838, 0, 8.80839, 8.80843, 8.8084, 8.80884, 8.81911, 8.80838, 8.80838, 8.80838, 8.80838, 8.80838, 8.80838, 8.80838, 8.80838, 8.80838, 8.80838, 8.80838, 8.80838, 8.80838, 8.80838
4.96126, 11.6889, 8.85621, 8.8457, 3.69985, 2.8327, 8.8457, 0, 8.84571, 8.84575, 8.84573, 8.84616, 8.85567, 8.8457, 8.8457, 8.8457, 8.8457, 8.8457, 8.8457, 8.8457, 8.8457, 8.8457, 8.8457, 8.8457, 8.8457, 8.8457, 8.8457
4.96937, 6.37793, 8.89263, 8.88304, 2.89447, -2.51469, 8.88304, 0, 8.88305, 8.88309, 8.88306, 8.88351, 8.89208, 8.88304, 8.88304, 8.88304, 8.88304, 8.88304, 8.88304, 8.88304, 8.88304, 8.88304, 8.88304, 8.88304, 8.88304, 8.88304, 8.88304
4.97748, 14.1333, 8.92894, 8.92039, 4.01663, 5.20441, 8.92039, 0, 8.9204, 8.92044, 8.92041, 8.92086, 8.92839, 8.92039, 8.92039, 8.92039, 8.92039, 8.92039, 8.92039, 8.92039, 8.92039, 8.92039, 8.92039, 8.92039, 8.92039, 8.92039, 8.92039
4.98559, 7.77069, 8.9652, 8.95775, 3.12581, -1.19451, 8.95775, 0, 8.95775, 8.95779, 8.95777, 8.95822, 8.96465, 8.95775, 8.95775, 8.95775, 8.95775, 8.95775, 8.95775, 8.95775, 8.95775, 8.95775, 8.95775, 8.95775, 8.95775, 8.95775, 8.95775
4.99369, 11.3659, 9.00148, 8.99511, 3.65594, 2.36439, 8.99511, 0, 8.99511, 8.99515, 8.99513, 8.99559, 9.00092, 8.99511, 8.99511, 8.99511, 8.99511, 8.99511, 8.99511, 8.99511, 8.99511, 8.99511, 8.99511, 8.99511, 8.99511, 8.99511, 8.99511
5.0018, 12.3565, 9.03781, 9.03247, 3.789, 3.3187, 9.03247, 0, 9.03248, 9.03252, 9.03249, 9.03296, 9.03724, 9.03247, 9.03247, 9.03247, 9.03247, 9.03247, 9.03247, 9.03247, 9.03247, 9.03247, 9.03247, 9.03247, 9.03247, 9.03247, 9.03247
5.00991, 17.6643, 9.07422, 9.06983, 4.43445, 8.59009, 9.06983, 0, 9.06983, 9.06987, 9.06985, 9.07032, 9.07365, 9.06983, 9.06983, 9.06983, 9.06983, 9.06983, 9.06983, 9.06983, 9.06983, 9.06983, 9.06983, 9.06983, 9.06983, 9.06983, 9.06983
5.01802, 9.26394, 9.11074, 9.10717, 3.35618, 0.153201, 9.10717, 0, 9.10718, 9.10722, 9.1072, 9.10768, 9.11016, 9.10717, 9.10717, 9.10717, 9.10717, 9.10717, 9.10717, 9.10717, 9.10717, 9.10717, 9.10717, 9.10718, 9.10717, 9.10717, 9.10717
5.02612, 8.63659, 9.14738, 9.14452, 3.26138, -0.510783, 9.14452, 0, 9.14452, 9.14456, 9.14454, 9.14502, 9.14679, 9.14452, 9.14452, 9.14452, 9.14452, 9.14452, 9.14452, 9.14452, 9.14452, 9.14452, 9.14452, 9.14452, 9.14452, 9.14452, 9.14452
5.03423, 8.04147, 9.18412, 9.18184, 3.16883, -1.14265, 9.18184, 0, 9.18184, 9.18188, 9.18186, 9.18235, 9.18353, 9.18184, 9.18184, 9.18184, 9.18184, 9.18184, 9.18184, 9.18184, 9.18184, 9.18184, 9.18184, 9.18184, 9.18184, 9.18184, 9.18184
5.04234, 12.3088, 9.22096, 9.21914, 3.7827, 3.08785, 9.21914, 0, 9.21914, 9.21918, 9.21916, 9.21966, 9.22037, 9.21914, 9.21914, 9.21914, 9.21914, 9.21914, 9.21914, 9.21914, 9.21914, 9.21914, 9.21914, 9.21914, 9.21914, 9.21914, 9.21914
5.05045, 13.9655, 9.2579, 9.25642, 3.99569, 4.70764, 9.25642, 0, 9.25643, 9.25647, 9.25644, 9.25695, 9.25729, 9.25642, 9.25642, 9.25642, 9.25642, 9.25642, 9.25642, 9.25642, 9.25642, 9.25642, 9.25642, 9.25642, 9.25642, 9.25642, 9.25642
5.05855, 12.3337, 9.29488, 9.29367, 3.78599, 3.03882, 9.29367, 0, 9.29368, 9.29372, 9.29369, 9.2942, 9.29428, 9.29367, 9.29367, 9.29367, 9.29367, 9.29367, 9.29367, 9.29367, 9.29367, 9.29367, 9.29367, 9.29367, 9.29367, 9.29367, 9.29367
5.06666, 10.9855, 9.33192, 9.3309, 3.60354, 1.65358, 9.3309, 0, 9.33091, 9.33095, 9.33092, 9.33144, 9.33131, 9.3309, 9.3309, 9.3309, 9.3309, 9.3309, 9.3309, 9.3309, 9.3309, 9.3309, 9.3309, 9.3309, 9.3309, 9.3309, 9.3309
5.07477, 19.3232, 9.36897, 9.36809, 4.61771, 9.95424, 9.36809, 0, 9.36809, 9.36813, 9.36811, 9.36863, 9.36836, 9.36809, 9.36809, 9.36809, 9.36809, 9.36809, 9.36809, 9.36809, 9.36809, 9.36809, 9.36809, 9.36809, 9.36809, 9.36809, 9.36809
5.08288, 12.9677, 9.40604, 9.40524, 3.86882, 3.5617, 9.40524, 0, 9.40525, 9.40528, 9.40526, 9.40579, 9.40541, 9.40524, 9.40524, 9.40524, 9.40524, 9.40524, 9.40524, 9.40524, 9.40524, 9.40524, 9.40524, 9.40524, 9.40524, 9.40524, 9.40524
5.09098, 10.3504, 9.4431, 9.44236, 3.51432, 0.907331, 9.44236, 0, 9.44237, 9.44241, 9.44238, 9.44292, 9.44247, 9.44236, 9.44236, 9.44236, 9.44236, 9.44236, 9.44236, 9.44236, 9.44236, 9.44236, 9.44236, 9.44236, 9.44236, 9.44236, 9.44236
5.09909, 8.26624, 9.48015, 9.47944, 3.2041, -1.21391, 9.47944, 0, 9.47945, 9.47949, 9.47946, 9.48, 9.47951, 9.47944, 9.47944, 9.47944, 9.47944, 9.47944, 9.47944, 9.47944, 9.47944, 9.47944, 9.47944, 9.47944, 9.47944, 9.47944, 9.47944
5.1072, 8.75625, 9.51716, 9.51648, 3.27967, -0.760908, 9.51648, 0, 9.51648, 9.51652, 9.5165, 9.51704, 9.51652, 9.51648, 9.51648, 9.51648, 9.51648, 9.51648, 9.51648, 9.51648, 9.51648, 9.51648, 9.51648, 9.51648, 9.51648, 9.51648, 9.51648
5.11531, 13.2491, 9.55414, 9.55347, 3.90501, 3.69499, 9.55347, 0, 9.55347, 9.55351, 9.55349, 9.55404, 9.55349, 9.55347, 9.55347, 9.55347, 9.55347, 9.55347, 9.55347, 9.55347, 9.55347, 9.55347, 9.55347, 9.55347, 9.55347, 9.55347, 9.55347
5.12341, 14.9859, 9.59109, 9.59041, 4.12139, 5.39479, 9.59041, 0, 9.59042, 9.59046, 9.59044, 9.591, 9.59043, 9.59041, 9.59041, 9.59041, 9.59041, 9.59041, 9.59041, 9.59041, 9.59041, 9.59041, 9.59041, 9.59041, 9.59041, 9.59041, 9.59041
