   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_244.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.160498, 0, 1.09255e-09, 0, 1.41421, -1.09255e-09, 0, 0, 0, 0, 0, 0, 5.99286e-12, 0, 0, 2.2914e-14, 5.8537e-13, 0, 1.08595e-09, 0, 0
0.168383, 0, 1.58588e-09, 0, 1.41421, -1.58588e-09, 0, 0, 0, 0, 0, 0, 8.70085e-12, 0, 0, 3.43648e-14, 8.90783e-13, 0, 1.57625e-09, 0, 0
0.176269, 0, 2.29015e-09, 0, 1.41421, -2.29015e-09, 0, 0, 0, 0, 0, 0, 1.25683e-11, 0, 0, 5.13601e-14, 1.34968e-12, 0, 2.27618e-09, 0, 0
0.184154, 0, 3.29031e-09, 0, 1.41421, -3.29031e-09, 0, 0, 0, 0, 0, 0, 1.80633e-11, 0, 0, 7.65149e-14, 2.03632e-12, 0, 3.27014e-09, 0, 0
0.192039, 0, 4.70334e-09, 0, 1.41421, -4.70334e-09, 0, 0, 0, 0, 0, 0, 2.58311e-11, 0, 0, 1.13656e-13, 3.05955e-12, 0, 4.67434e-09, 0, 0
0.199924, 0, 6.68938e-09, 0, 1.41421, -6.68938e-09, 0, 0, 0, 0, 0, 0, 3.67564e-11, 0, 0, 1.68378e-13, 4.57835e-12, 0, 6.64788e-09, 0, 0
0.20781, 0, 9.46751e-09, 0, 1.41421, -9.46751e-09, 0, 0, 0, 0, 0, 0, 5.20529e-11, 0, 0, 2.49281e-13, 6.83132e-12, 0, 9.40837e-09, 0, 0
0.215695, 0, 1.33314e-08, 0, 1.41421, -1.33314e-08, 0, 0, 0, 0, 0, 0, 7.33465e-11, 0, 0, 3.67701e-13, 1.01429e-11, 0, 1.32475e-08, 0, 0
0.22358, 0, 1.86796e-08, 1.05518e-42, 1.41421, -1.86796e-08, 0, 1.05518e-42, 1.05518e-42, 1.05518e-42, 1.05518e-42, 1.05518e-42, 1.02854e-10, 1.05518e-42, 1.05518e-42, 5.41439e-13, 1.5004e-11, 1.05518e-42, 1.85612e-08, 1.05518e-42, 1.05518e-42
0.231465, 0, 2.60455e-08, 1.78385e-41, 1.41421, -2.60455e-08, 0, 1.78385e-41, 1.78385e-41, 1.78385e-41, 1.78385e-41, 1.78385e-41, 1.43547e-10, 1.78385e-41, 1.78385e-41, 7.9614e-13, 2.21151e-11, 1.78385e-41, 2.5879e-08, 1.78385e-41, 1.78385e-41
0.23935, 0, 3.61394e-08, 2.54152e-40, 1.41421, -3.61394e-08, 0, 2.54152e-40, 2.54152e-40, 2.54152e-40, 2.54152e-40, 2.54152e-40, 1.99397e-10, 2.54152e-40, 2.54152e-40, 1.16936e-12, 3.24831e-11, 2.54152e-40, 3.59063e-08, 2.54152e-40, 2.54152e-40
0.247236, 0, 4.99035e-08, 3.21124e-39, 1.41421, -4.99035e-08, 0, 3.21124e-39, 3.21124e-39, 3.21124e-39, 3.21124e-39, 3.21124e-39, 2.75691e-10, 3.21124e-39, 3.21124e-39, 1.71613e-12, 4.75521e-11, 3.21124e-39, 4.95786e-08, 3.21124e-39, 3.21124e-39
0.255121, 0, 6.85802e-08, 3.64339e-38, 1.41421, -6.85802e-08, 0, 3.64339e-38, 3.64339e-38, 3.64339e-38, 3.64339e-38, 3.64339e-38, 3.79429e-10, 3.64339e-38, 3.64339e-38, 2.51718e-12, 6.93874e-11, 3.64339e-38, 6.81289e-08, 3.64339e-38, 3.64339e-38
0.263006, 0, 9.37993e-08, 3.7336e-37, 1.41421, -9.37993e-08, 0, 3.7336e-37, 3.7336e-37, 3.7336e-37, 3.7336e-37, 3.7336e-37, 5.19839e-10, 3.7336e-37, 3.7336e-37, 3.69093e-12, 1.00935e-10, 3.7336e-37, 9.31749e-08, 3.7336e-37, 3.7336e-37
0.270891, 0, 1.27688e-07, 3.47437e-36, 1.41421, -1.27688e-07, 0, 3.47437e-36, 3.47437e-36, 3.47437e-36, 3.47437e-36, 3.47437e-36, 7.0903e-10, 3.47437e-36, 3.47437e-36, 5.41124e-12, 1.46387e-10, 3.47437e-36, 1.26827e-07, 3.47437e-36, 3.47437e-36
0.278776, 0, 1.73008e-07, 2.95182e-35, 1.41421, -1.73008e-07, 0, 2.95182e-35, 2.95182e-35, 2.95182e-35, 2.95182e-35, 2.95182e-35, 9.6283e-10, 2.95182e-35, 2.95182e-35, 7.93335e-12, 2.11698e-10, 2.95182e-35, 1.71826e-07, 2.95182e-35, 2.95182e-35
0.286662, 0, 2.33328e-07, 2.30108e-34, 1.41421, -2.33328e-07, 0, 2.30108e-34, 2.30108e-34, 2.30108e-34, 2.30108e-34, 2.30108e-34, 1.30183e-09, 2.30108e-34, 2.30108e-34, 1.16318e-11, 3.05299e-10, 2.30108e-34, 2.31709e-07, 2.30108e-34, 2.30108e-34
0.294547, 0, 3.13234e-07, 1.65342e-33, 1.41421, -3.13234e-07, 0, 1.65342e-33, 1.65342e-33, 1.65342e-33, 1.65342e-33, 1.65342e-33, 1.7527e-09, 1.65342e-33, 1.65342e-33, 1.7056e-11, 4.39106e-10, 1.65342e-33, 3.11025e-07, 1.65342e-33, 1.65342e-33
0.302432, 0, 4.18593e-07, 1.15459e-32, 1.41421, -4.18593e-07, 0, 1.15459e-32, 1.15459e-32, 1.15459e-32, 1.15459e-32, 1.15459e-32, 2.34988e-09, 1.15459e-32, 1.15459e-32, 2.50107e-11, 6.29918e-10, 1.15459e-32, 4.15588e-07, 1.15459e-32, 1.15459e-32
0.310317, 0, 5.56869e-07, 7.8186e-32, 1.41421, -5.56869e-07, 0, 7.8186e-32, 7.8186e-32, 7.8186e-32, 7.8186e-32, 7.8186e-32, 3.13762e-09, 7.8186e-32, 7.8186e-32, 3.66729e-11, 9.01353e-10, 7.8186e-32, 5.52794e-07, 7.8186e-32, 7.8186e-32
0.318203, 0, 7.37519e-07, 4.96763e-31, 1.41421, -7.37519e-07, 0, 4.96763e-31, 4.96763e-31, 4.96763e-31, 4.96763e-31, 4.96763e-31, 4.17262e-09, 4.96763e-31, 4.96763e-31, 5.37612e-11, 1.28653e-09, 4.96763e-31, 7.32006e-07, 4.96763e-31, 4.96763e-31
0.326088, 0, 9.72459e-07, 2.94466e-30, 1.41421, -9.72459e-07, 0, 2.94466e-30, 2.94466e-30, 2.94466e-30, 2.94466e-30, 2.94466e-30, 5.52718e-09, 2.94466e-30, 2.94466e-30, 7.87774e-11, 1.83178e-09, 2.94466e-30, 9.65021e-07, 2.94466e-30, 2.94466e-30
0.333973, 0, 1.27664e-06, 1.63053e-29, 1.41421, -1.27664e-06, 0, 1.63053e-29, 1.63053e-29, 1.63053e-29, 1.63053e-29, 1.63053e-29, 7.29329e-09, 1.63053e-29, 1.63053e-29, 1.15355e-10, 2.60165e-09, 1.63053e-29, 1.26663e-06, 1.63053e-29, 1.63053e-29
0.341858, 0, 1.66872e-06, 8.45923e-29, 1.41421, -1.66872e-06, 0, 8.45923e-29, 8.45923e-29, 8.45923e-29, 8.45923e-29, 8.45923e-29, 9.58745e-09, 8.45923e-29, 8.45923e-29, 1.6875e-10, 3.68587e-09, 8.45923e-29, 1.65528e-06, 8.45923e-29, 8.45923e-29
0.349743, 0, 2.17191e-06, 9.64964e-28, 1.41421, -2.17191e-06, 0, 9.64964e-28, 9.64964e-28, 9.64964e-28, 9.64964e-28, 9.64964e-28, 1.2557e-08, 9.64964e-28, 9.64964e-28, 2.46693e-10, 5.20953e-09, 9.64964e-28, 2.15389e-06, 9.64964e-28, 9.64964e-28
0.357629, 0, 2.81487e-06, 4.20599e-27, 1.41421, -2.81487e-06, 0, 4.20599e-27, 4.20599e-27, 4.20599e-27, 4.20599e-27, 4.20599e-27, 1.63866e-08, 4.20599e-27, 4.20599e-27, 3.59823e-10, 7.34244e-09, 4.20599e-27, 2.79078e-06, 4.20599e-27, 4.20599e-27
0.365514, 0, 3.63293e-06, 1.73884e-26, 1.41421, -3.63293e-06, 0, 1.73884e-26, 1.73884e-26, 1.73884e-26, 1.73884e-26, 1.73884e-26, 2.13089e-08, 1.73884e-26, 1.73884e-26, 5.23825e-10, 1.03207e-08, 1.73884e-26, 3.60078e-06, 1.73884e-26, 1.73884e-26
0.373399, 0, 4.66941e-06, 6.83641e-26, 1.41421, -4.66941e-06, 0, 6.83641e-26, 6.83641e-26, 6.83641e-26, 6.83641e-26, 6.83641e-26, 2.76141e-08, 6.83641e-26, 6.83641e-26, 7.60869e-10, 1.44664e-08, 6.83641e-26, 4.62657e-06, 6.83641e-26, 6.83641e-26
0.381284, 0, 5.97716e-06, 2.56271e-25, 1.41421, -5.97716e-06, 0, 2.56271e-25, 2.56271e-25, 2.56271e-25, 2.56271e-25, 2.56271e-25, 3.56641e-08, 2.56271e-25, 2.56271e-25, 1.10236e-09, 2.02179e-08, 2.56271e-25, 5.92017e-06, 2.56271e-25, 2.56271e-25
0.389169, 0, 7.6204e-06, 9.18095e-25, 1.41421, -7.6204e-06, 0, 9.18095e-25, 9.18095e-25, 9.18095e-25, 9.18095e-25, 9.18095e-25, 4.59083e-08, 9.18095e-25, 9.18095e-25, 1.59259e-09, 2.81695e-08, 9.18095e-25, 7.54473e-06, 9.18095e-25, 9.18095e-25
0.397055, 0, 9.67877e-06, 3.1921e-24, 1.41421, -9.67877e-06, 0, 2.98256e-13, 4.90379e-13, 1.00682e-12, 4.58266e-11, 1.60473e-10, 5.89044e-08, 4.24383e-12, 1.15048e-13, 2.29365e-09, 3.9122e-08, 1.37537e-14, 9.57741e-06, 3.1921e-24, 8.27946e-10
0.40494, 0, 1.22604e-05, 1.45549e-08, 1.41421, -1.22604e-05, 1.45549e-08, 1.45558e-08, 1.45564e-08, 1.45579e-08, 1.46924e-08, 1.50366e-08, 8.98935e-08, 1.45676e-08, 1.45552e-08, 1.78472e-08, 6.87041e-08, 1.45549e-08, 1.21245e-05, 1.45549e-08, 1.70401e-08
0.412825, 0, 1.54795e-05, 4.35001e-08, 1.41421, -1.54795e-05, 4.35001e-08, 4.35022e-08, 4.35035e-08, 4.35071e-08, 4.38169e-08, 4.46093e-08, 1.39556e-07, 4.35295e-08, 4.35009e-08, 4.82089e-08, 1.18183e-07, 4.35002e-08, 1.52968e-05, 4.35001e-08, 4.92227e-08
0.42071, 0, 1.94883e-05, 9.97968e-08, 1.41421, -1.94883e-05, 9.97968e-08, 9.98011e-08, 9.98039e-08, 9.98113e-08, 1.00457e-07, 1.02108e-07, 2.21888e-07, 9.98579e-08, 9.97985e-08, 1.06506e-07, 2.02418e-07, 9.9797e-08, 1.92419e-05, 9.97968e-08, 1.11719e-07
0.428595, 0, 2.44764e-05, 2.07268e-07, 1.41421, -2.44764e-05, 2.07268e-07, 2.07277e-07, 2.07282e-07, 2.07297e-07, 2.08574e-07, 2.1184e-07, 3.61978e-07, 2.07389e-07, 2.07272e-07, 2.1679e-07, 3.47733e-07, 2.07269e-07, 2.4142e-05, 2.07268e-07, 2.30857e-07
0.436481, 0, 3.06883e-05, 4.08937e-07, 1.41421, -3.06883e-05, 4.08937e-07, 4.08953e-07, 4.08964e-07, 4.08992e-07, 4.11438e-07, 4.17696e-07, 6.04386e-07, 4.09169e-07, 4.08943e-07, 4.22395e-07, 6.00436e-07, 4.08938e-07, 3.02311e-05, 4.08937e-07, 4.54128e-07
0.444366, 0, 3.84463e-05, 7.81513e-07, 1.41421, -3.84463e-05, 7.81513e-07, 7.81544e-07, 7.81563e-07, 7.81616e-07, 7.86194e-07, 7.97904e-07, 1.02769e-06, 7.81947e-07, 7.81525e-07, 8.00453e-07, 1.04169e-06, 7.81515e-07, 3.78147e-05, 7.81513e-07, 8.66082e-07
0.452251, 0, 4.81851e-05, 1.45934e-06, 1.41421, -4.81851e-05, 1.45934e-06, 1.4594e-06, 1.45944e-06, 1.45953e-06, 1.46794e-06, 1.48944e-06, 1.76849e-06, 1.46014e-06, 1.45937e-06, 1.48588e-06, 1.81113e-06, 1.45935e-06, 4.73026e-05, 1.45934e-06, 1.61461e-06
0.460136, 0, 6.05097e-05, 2.67406e-06, 1.41421, -6.05097e-05, 2.67406e-06, 2.67416e-06, 2.67423e-06, 2.6744e-06, 2.68958e-06, 2.72839e-06, 3.06114e-06, 2.6755e-06, 2.6741e-06, 2.71109e-06, 3.14764e-06, 2.67407e-06, 5.92597e-05, 2.67406e-06, 2.95438e-06
0.468022, 0, 7.62823e-05, 4.81881e-06, 1.41421, -7.62823e-05, 4.81881e-06, 4.81898e-06, 4.8191e-06, 4.81941e-06, 4.84638e-06, 4.91538e-06, 5.30202e-06, 4.82136e-06, 4.81887e-06, 4.87025e-06, 5.45351e-06, 4.81881e-06, 7.44868e-05, 4.81881e-06, 5.31707e-06
0.475907, 0, 9.67604e-05, 8.5503e-06, 1.41421, -9.67604e-05, 8.5503e-06, 8.55061e-06, 8.55082e-06, 8.55136e-06, 8.5986e-06, 8.71942e-06, 9.15178e-06, 8.55477e-06, 8.55042e-06, 8.62146e-06, 9.39711e-06, 8.55031e-06, 9.41444e-05, 8.5503e-06, 9.42289e-06
0.483792, 0, 0.000123804, 1.49484e-05, 1.41421, -0.000123804, 1.49484e-05, 1.49489e-05, 1.49493e-05, 1.49502e-05, 1.50318e-05, 1.52403e-05, 1.56949e-05, 1.49561e-05, 1.49486e-05, 1.50464e-05, 1.60731e-05, 1.49484e-05, 0.000119942, 1.49484e-05, 1.64546e-05
0.491677, 0, 0.000160217, 2.57709e-05, 1.41421, -0.000160217, 2.57709e-05, 2.57718e-05, 2.57724e-05, 2.5774e-05, 2.59129e-05, 2.62679e-05, 2.66947e-05, 2.57841e-05, 2.57713e-05, 2.59052e-05, 2.72578e-05, 2.5771e-05, 0.000154449, 2.57709e-05, 2.83351e-05
0.499562, 0, 0.000210171, 4.37831e-05, 1.41421, -0.000210171, 4.37831e-05, 4.37846e-05, 4.37856e-05, 4.37883e-05, 4.40213e-05, 4.46171e-05, 4.49231e-05, 4.38051e-05, 4.37837e-05, 4.39664e-05, 4.574e-05, 4.37831e-05, 0.000201483, 4.37831e-05, 4.80864e-05
0.507448, 0, 0.000279987, 7.33627e-05, 1.41421, -0.000279987, 7.33627e-05, 7.33653e-05, 7.33669e-05, 7.33714e-05, 7.3757e-05, 7.47434e-05, 7.47655e-05, 7.33992e-05, 7.33637e-05, 7.36118e-05, 7.59268e-05, 7.33628e-05, 0.000266819, 7.33627e-05, 8.04863e-05
0.515333, 0, 0.000379147, 0.000121253, 1.41421, -0.000379147, 0.000121253, 0.000121257, 0.00012126, 0.000121267, 0.000121897, 0.000123508, 0.000122974, 0.000121312, 0.000121254, 0.00012159, 0.000124598, 0.000121253, 0.000359125, 0.000121253, 0.000132886
0.523218, 0, 0.00052166, 0.000197702, 1.41421, -0.00052166, 0.000197702, 0.000197709, 0.000197713, 0.000197725, 0.000198739, 0.000201334, 0.000199809, 0.000197798, 0.000197704, 0.000198156, 0.000202048, 0.000197702, 0.000491201, 0.000197702, 0.000216444
0.531103, 0, 0.000728178, 0.000318042, 1.41421, -0.000728178, 0.000318042, 0.000318052, 0.000318059, 0.000318078, 0.000319691, 0.000323817, 0.000320614, 0.000318194, 0.000318046, 0.000318652, 0.000323665, 0.000318042, 0.00068193, 0.000318042, 0.000347838
0.538988, 0, 0.00102875, 0.000504849, 1.41421, -0.00102875, 0.000504849, 0.000504866, 0.000504877, 0.000504906, 0.000507437, 0.00051391, 0.000507981, 0.000505089, 0.000504856, 0.000505665, 0.000512098, 0.00050485, 0.000958809, 0.000504849, 0.000551597
0.546874, 0, 0.00146655, 0.000790846, 1.41421, -0.00146655, 0.000790846, 0.000790872, 0.000790889, 0.000790934, 0.000794853, 0.000804876, 0.000794651, 0.000791217, 0.000790856, 0.000791933, 0.000800158, 0.000790847, 0.00136138, 0.000790846, 0.000863233
0.554759, 0, 0.00210279, 0.00122271, 1.41421, -0.00210279, 0.00122271, 0.00122275, 0.00122277, 0.00122284, 0.00122883, 0.00124415, 0.00122732, 0.00122328, 0.00122272, 0.00122415, 0.00123463, 0.00122271, 0.00194579, 0.00122271, 0.00133335
0.562644, 0, 0.00302309, 0.00186598, 1.41421, -0.00302309, 0.00186598, 0.00186604, 0.00186608, 0.00186618, 0.00187522, 0.00189833, 0.00187156, 0.00186683, 0.001866, 0.00186789, 0.0018812, 0.00186598, 0.0027906, 0.00186598, 0.00203292
0.570529, 0, 0.00434541, 0.00281118, 1.41421, -0.00434541, 0.00281118, 0.00281127, 0.00281133, 0.00281148, 0.00282494, 0.00285938, 0.00281792, 0.00281246, 0.00281122, 0.0028137, 0.00283057, 0.00281119, 0.00400425, 0.00281118, 0.00305988
0.578414, 0, 0.00622988, 0.00418139, 1.41421, -0.00622988, 0.00418139, 0.00418152, 0.0041816, 0.00418183, 0.00420163, 0.00425228, 0.0041895, 0.00418326, 0.00418144, 0.0041847, 0.00420602, 0.00418139, 0.00573411, 0.00418139, 0.00454721
0.5863, 0, 0.00889086, 0.00614118, 1.41421, -0.00889086, 0.00614118, 0.00614137, 0.0061415, 0.00614183, 0.00617059, 0.00624416, 0.00615095, 0.0061439, 0.00614126, 0.00614552, 0.00617243, 0.00614119, 0.00817772, 0.00614118, 0.00667261
0.594185, 0, 0.0126106, 0.00890701, 1.41421, -0.0126106, 0.00890701, 0.00890729, 0.00890746, 0.00890794, 0.0089492, 0.00905475, 0.00891875, 0.00891092, 0.00890712, 0.00891269, 0.00894657, 0.00890702, 0.0115956, 0.00890701, 0.00966948
0.60207, 0, 0.0177554, 0.0127589, 1.41421, -0.0177554, 0.0127589, 0.0127593, 0.0127595, 0.0127602, 0.0128187, 0.0129682, 0.012773, 0.0127644, 0.012759, 0.0127663, 0.0128089, 0.0127589, 0.0163261, 0.0127589, 0.0138395
0.609955, 0, 0.0247928, 0.0180528, 1.41421, -0.0247928, 0.0180528, 0.0180534, 0.0180537, 0.0180546, 0.0181365, 0.0183459, 0.0180697, 0.0180606, 0.018053, 0.0180624, 0.0181159, 0.0180528, 0.0228022, 0.0180528, 0.0195658
0.617841, 0, 0.0343109, 0.0252338, 1.41421, -0.0343109, 0.0252338, 0.0252346, 0.0252351, 0.0252364, 0.0253496, 0.0256392, 0.025254, 0.0252445, 0.0252341, 0.0252463, 0.0253133, 0.0252339, 0.031569, 0.0252338, 0.0273268
0.625726, 0, 0.0470373, 0.034848, 1.41421, -0.0470373, 0.034848, 0.034849, 0.0348497, 0.0348515, 0.0350062, 0.0354021, 0.0348721, 0.0348626, 0.0348484, 0.0348641, 0.0349479, 0.034848, 0.0433023, 0.034848, 0.0377092
0.633611, 0, 0.0638581, 0.0475537, 1.41421, -0.0638581, 0.0475537, 0.0475551, 0.047556, 0.0475584, 0.0477675, 0.0483022, 0.0475824, 0.0475735, 0.0475542, 0.0475745, 0.0476791, 0.0475538, 0.0588264, 0.0475537, 0.0514194
0.641496, 0, 0.0858359, 0.0641297, 1.41421, -0.0858359, 0.0641297, 0.0641316, 0.0641328, 0.064136, 0.0644151, 0.0651291, 0.064164, 0.0641561, 0.0641305, 0.0641565, 0.0642867, 0.0641298, 0.0791321, 0.0641297, 0.0692924
0.649381, 0, 0.114223, 0.0854785, 1.41421, -0.114223, 0.0854785, 0.085481, 0.0854826, 0.0854868, 0.0858552, 0.0867976, 0.0855192, 0.0855134, 0.0854795, 0.0855128, 0.0856745, 0.0854786, 0.10539, 0.0854785, 0.0922947
0.657267, 0, 0.150474, 0.112625, 1.41421, -0.150474, 0.112625, 0.112628, 0.112631, 0.112636, 0.113117, 0.114346, 0.112673, 0.112671, 0.112626, 0.112669, 0.112869, 0.112625, 0.138961, 0.112625, 0.121523
0.665152, 0, 0.196251, 0.146709, 1.41421, -0.196251, 0.146709, 0.146713, 0.146716, 0.146723, 0.147343, 0.14893, 0.146766, 0.146767, 0.14671, 0.146765, 0.147011, 0.146709, 0.181408, 0.146709, 0.158197
0.673037, 0, 0.253422, 0.188963, 1.41421, -0.253422, 0.188963, 0.188968, 0.188971, 0.188981, 0.189772, 0.191797, 0.18903, 0.189038, 0.188965, 0.189034, 0.189335, 0.188963, 0.23449, 0.188963, 0.203633
0.680922, 1.95751, 0.324054, 0.240691, 1.98935, 1.63346, 0.240691, 0.240698, 0.240702, 0.240713, 0.241713, 0.244268, 0.240769, 0.240785, 0.240694, 0.240781, 0.241148, 0.240691, 0.30016, 0.240691, 0.259223
0.688807, 0.042487, 0.410401, 0.303229, 1.42916, -0.367914, 0.303229, 0.303238, 0.303243, 0.303257, 0.304505, 0.307697, 0.303321, 0.303347, 0.303233, 0.303342, 0.303786, 0.30323, 0.380558, 0.303229, 0.326395
0.696693, 1.94786, 0.51488, 0.377899, 1.98692, 1.43298, 0.377899, 0.377909, 0.377916, 0.377933, 0.379475, 0.383418, 0.378005, 0.378044, 0.377903, 0.378041, 0.378574, 0.377899, 0.477988, 0.377899, 0.406559
0.704578, 0.0521367, 0.640051, 0.465952, 1.43253, -0.587914, 0.465952, 0.465965, 0.465973, 0.465994, 0.467879, 0.472701, 0.466076, 0.466129, 0.465957, 0.46613, 0.466764, 0.465953, 0.5949, 0.465952, 0.501054
0.712463, 1.93823, 0.78858, 0.568511, 1.9845, 1.14965, 0.568511, 0.568527, 0.568536, 0.568563, 0.570844, 0.57668, 0.568654, 0.568726, 0.568518, 0.568733, 0.569482, 0.568512, 0.733862, 0.568511, 0.611081
0.720348, 0.061771, 0.963216, 0.686504, 1.43589, -0.901445, 0.686504, 0.686522, 0.686534, 0.686565, 0.689299, 0.696291, 0.686667, 0.686761, 0.686512, 0.686779, 0.687654, 0.686505, 0.897535, 0.686504, 0.737639
0.728234, 1, 1.16674, 0.820592, 1.73205, -0.166744, 0.820592, 0.820613, 0.820627, 0.820665, 0.823907, 0.832202, 0.820778, 0.820896, 0.820601, 0.820933, 0.821943, 0.820593, 1.08864, 0.820592, 0.881451
0.736119, 0, 1.40197, 0.971115, 1.41421, -1.40197, 0.971115, 0.971141, 0.971157, 0.971201, 0.975011, 0.984757, 0.971327, 0.971472, 0.971127, 0.971537, 0.97269, 0.971117, 1.30991, 0.971115, 1.04291
0.744004, 1, 1.67167, 1.13804, 1.73205, -0.671668, 1.13804, 1.13807, 1.13809, 1.13814, 1.14257, 1.15391, 1.13828, 1.13845, 1.13805, 1.13856, 1.13986, 1.13804, 1.5641, 1.13804, 1.22202
0.751889, 0, 1.97856, 1.3209, 1.41421, -1.97856, 1.3209, 1.32093, 1.32095, 1.32101, 1.32613, 1.33921, 1.32116, 1.32137, 1.32091, 1.32153, 1.32298, 1.3209, 1.8539, 1.3209, 1.41835
0.759774, 1, 2.3253, 1.51879, 1.73205, -1.3253, 1.51879, 1.51883, 1.51885, 1.51892, 1.52476, 1.53971, 1.51909, 1.51933, 1.51881, 1.51957, 1.52115, 1.51879, 2.18194, 1.51879, 1.63103
