   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_139.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0996206, 0, 3.89506e-15, 0, 1.41421, -3.89506e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.72458e-18, 0, 0, 8.16941e-20, 6.77234e-17, 0, 3.81853e-15, 0, 0
0.107485, 0, 6.68827e-15, 0, 1.41421, -6.68827e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49746e-17, 0, 0, 1.42693e-19, 1.19143e-16, 0, 6.55401e-15, 0, 0
0.11535, 0, 1.1408e-14, 0, 1.41421, -1.1408e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.553e-17, 0, 0, 2.47645e-19, 2.08344e-16, 0, 1.11738e-14, 0, 0
0.123215, 0, 1.93299e-14, 0, 1.41421, -1.93299e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.32377e-17, 0, 0, 4.27087e-19, 3.62176e-16, 0, 1.8924e-14, 0, 0
0.13108, 0, 3.25392e-14, 0, 1.41421, -3.25392e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.27476e-17, 0, 0, 7.31983e-19, 6.25931e-16, 0, 3.18398e-14, 0, 0
0.138945, 0, 5.44207e-14, 0, 1.41421, -5.44207e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21603e-16, 0, 0, 1.24685e-18, 1.07557e-15, 0, 5.32222e-14, 0, 0
0.146809, 0, 9.04333e-14, 0, 1.41421, -9.04333e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01959e-16, 0, 0, 2.11104e-18, 1.83781e-15, 0, 8.83914e-14, 0, 0
0.154674, 0, 1.49322e-13, 0, 1.41421, -1.49322e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.33273e-16, 0, 0, 3.5529e-18, 3.1228e-15, 0, 1.45863e-13, 0, 0
0.162539, 0, 2.45002e-13, 0, 1.41421, -2.45002e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.46478e-16, 0, 0, 5.94435e-18, 5.27717e-15, 0, 2.39173e-13, 0, 0
0.170404, 0, 3.99475e-13, 0, 1.41421, -3.99475e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.90435e-16, 0, 0, 9.88781e-18, 8.8703e-15, 0, 3.89704e-13, 0, 0
0.178269, 0, 6.47292e-13, 0, 1.41421, -6.47292e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44181e-15, 0, 0, 1.63534e-17, 1.4831e-14, 0, 6.31003e-13, 0, 0
0.186134, 0, 1.04237e-12, 0, 1.41421, -1.04237e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32009e-15, 0, 0, 2.68951e-17, 2.46682e-14, 0, 1.01535e-12, 0, 0
0.193998, 0, 1.66828e-12, 0, 1.41421, -1.66828e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71033e-15, 0, 0, 4.39884e-17, 4.08201e-14, 0, 1.62371e-12, 0, 0
0.201863, 0, 2.65377e-12, 0, 1.41421, -2.65377e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.89717e-15, 0, 0, 7.15586e-17, 6.72073e-14, 0, 2.58059e-12, 0, 0
0.209728, 0, 4.19581e-12, 0, 1.41421, -4.19581e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.31567e-15, 0, 0, 1.15797e-16, 1.10104e-13, 0, 4.07627e-12, 0, 0
0.217593, 0, 6.59393e-12, 0, 1.41421, -6.59393e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46264e-14, 0, 0, 1.86424e-16, 1.79507e-13, 0, 6.39961e-12, 0, 0
0.225458, 0, 1.03006e-11, 0, 1.41421, -1.03006e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2826e-14, 0, 0, 2.9864e-16, 2.91264e-13, 0, 9.98624e-12, 0, 0
0.233322, 0, 1.59952e-11, 0, 1.41421, -1.59952e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.54083e-14, 0, 0, 4.76114e-16, 4.70403e-13, 0, 1.5489e-11, 0, 0
0.241187, 0, 2.4691e-11, 0, 1.41421, -2.4691e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.45975e-14, 0, 0, 7.55572e-16, 7.56276e-13, 0, 2.38794e-11, 0, 0
0.249052, 0, 3.789e-11, 0, 1.41421, -3.789e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.36854e-14, 0, 0, 1.19382e-15, 1.21052e-12, 0, 3.65946e-11, 0, 0
0.256917, 0, 5.78048e-11, 0, 1.41421, -5.78048e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27511e-13, 0, 0, 1.87848e-15, 1.92931e-12, 0, 5.57461e-11, 0, 0
0.264782, 0, 8.76744e-11, 0, 1.41421, -8.76744e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93146e-13, 0, 0, 2.9444e-15, 3.0622e-12, 0, 8.44161e-11, 0, 0
0.272646, 0, 1.32211e-10, 9.80909e-45, 1.41421, -1.32211e-10, 9.80909e-45, 0, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 2.90852e-13, 9.80909e-45, 9.80909e-45, 4.59871e-15, 4.84099e-12, 9.80909e-45, 1.27075e-10, 9.80909e-45, 9.80909e-45
0.280511, 0, 1.98231e-10, 1.84971e-43, 1.41421, -1.98231e-10, 1.84971e-43, 0, 1.84971e-43, 1.84971e-43, 1.84971e-43, 1.84971e-43, 1.84971e-43, 1.84971e-43, 1.84971e-43, 1.84971e-43, 1.84971e-43, 4.35436e-13, 1.84971e-43, 1.84971e-43, 7.1592e-15, 7.62388e-12, 1.84971e-43, 1.90165e-10, 1.84971e-43, 1.84971e-43
0.288376, 0, 2.95529e-10, 2.74094e-42, 1.41421, -2.95529e-10, 2.74094e-42, 0, 2.74094e-42, 2.74094e-42, 2.74094e-42, 2.74094e-42, 2.74094e-42, 2.74094e-42, 2.74094e-42, 2.74094e-42, 2.74094e-42, 6.48125e-13, 2.74094e-42, 2.74094e-42, 1.1113e-14, 1.19629e-11, 2.74094e-42, 2.82907e-10, 2.74094e-42, 2.74094e-42
0.296241, 0, 4.38103e-10, 3.70321e-41, 1.41421, -4.38103e-10, 3.70321e-41, 0, 3.70321e-41, 3.70321e-41, 3.70321e-41, 3.70321e-41, 3.70321e-41, 3.70321e-41, 3.70321e-41, 3.70321e-41, 3.70321e-41, 9.59162e-13, 3.70321e-41, 3.70321e-41, 1.72066e-14, 1.87065e-11, 3.70321e-41, 4.1842e-10, 3.70321e-41, 3.70321e-41
0.304106, 0, 6.45839e-10, 4.48884e-40, 1.41421, -6.45839e-10, 4.48884e-40, 0, 4.48884e-40, 4.48884e-40, 4.48884e-40, 4.48884e-40, 4.48884e-40, 4.48884e-40, 4.48884e-40, 4.48884e-40, 4.48884e-40, 1.41137e-12, 4.48884e-40, 4.48884e-40, 2.65841e-14, 2.91564e-11, 4.48884e-40, 6.15245e-10, 4.48884e-40, 4.48884e-40
0.31197, 0, 9.46824e-10, 4.90151e-39, 1.41421, -9.46824e-10, 4.90151e-39, 0, 4.90151e-39, 4.90151e-39, 4.90151e-39, 4.90151e-39, 4.90151e-39, 4.90151e-39, 4.90151e-39, 4.90151e-39, 4.90151e-39, 2.06503e-12, 4.90151e-39, 4.90151e-39, 4.09993e-14, 4.53049e-11, 4.90151e-39, 8.99413e-10, 4.90151e-39, 4.90151e-39
0.319835, 0, 1.38052e-09, 4.84164e-38, 1.41421, -1.38052e-09, 4.84164e-38, 0, 4.84164e-38, 4.84164e-38, 4.84164e-38, 4.84164e-38, 4.84164e-38, 4.84164e-38, 4.84164e-38, 4.84164e-38, 4.84164e-38, 3.00447e-12, 4.84164e-38, 4.84164e-38, 6.31433e-14, 7.01964e-11, 4.84164e-38, 1.30725e-09, 4.84164e-38, 4.84164e-38
0.3277, 0, 2.00204e-09, 4.34987e-37, 1.41421, -2.00204e-09, 4.34987e-37, 0, 4.34987e-37, 4.34987e-37, 4.34987e-37, 4.34987e-37, 4.34987e-37, 4.34987e-37, 4.34987e-37, 4.34987e-37, 4.34987e-37, 4.34698e-12, 4.34987e-37, 4.34987e-37, 9.7148e-14, 1.08475e-10, 4.34987e-37, 1.88912e-09, 4.34987e-37, 4.34987e-37
0.335565, 0, 2.888e-09, 3.57238e-36, 1.41421, -2.888e-09, 3.57238e-36, 0, 3.57238e-36, 3.57238e-36, 3.57238e-36, 3.57238e-36, 3.57238e-36, 3.57238e-36, 3.57238e-36, 3.57238e-36, 3.57238e-36, 6.25473e-12, 3.57238e-36, 3.57238e-36, 1.49364e-13, 1.67216e-10, 3.57238e-36, 2.71438e-09, 3.57238e-36, 3.57238e-36
0.34343, 0, 4.14436e-09, 2.69575e-35, 1.41421, -4.14436e-09, 2.69575e-35, 0, 2.69575e-35, 2.69575e-35, 2.69575e-35, 2.69575e-35, 2.69575e-35, 2.69575e-35, 2.69575e-35, 2.69575e-35, 2.69575e-35, 8.9507e-12, 2.69575e-35, 2.69575e-35, 2.29558e-13, 2.5718e-10, 2.69575e-35, 3.878e-09, 2.69575e-35, 2.69575e-35
0.351294, 0, 5.91692e-09, 1.8746e-34, 1.41421, -5.91692e-09, 1.8746e-34, 0, 1.8746e-34, 1.8746e-34, 1.8746e-34, 1.8746e-34, 1.8746e-34, 1.8746e-34, 1.8746e-34, 1.8746e-34, 1.8746e-34, 1.27397e-11, 1.8746e-34, 1.8746e-34, 3.52763e-13, 3.94713e-10, 1.8746e-34, 5.50912e-09, 1.8746e-34, 1.8746e-34
0.359159, 0, 8.40551e-09, 1.27481e-33, 1.41421, -8.40551e-09, 1.27481e-33, 0, 1.27481e-33, 1.27481e-33, 1.27481e-33, 1.27481e-33, 1.27481e-33, 1.27481e-33, 1.27481e-33, 1.27481e-33, 1.27481e-33, 1.80362e-11, 1.27481e-33, 1.27481e-33, 5.42118e-13, 6.04608e-10, 1.27481e-33, 7.78233e-09, 1.27481e-33, 1.27481e-33
0.367024, 0, 1.18827e-08, 8.37158e-33, 1.41421, -1.18827e-08, 8.37158e-33, 0, 8.37158e-33, 8.37158e-33, 8.37158e-33, 8.37158e-33, 8.37158e-33, 8.37158e-33, 8.37158e-33, 8.37158e-33, 8.37158e-33, 2.54007e-11, 8.37158e-33, 8.37158e-33, 8.33241e-13, 9.24406e-10, 8.37158e-33, 1.09321e-08, 8.37158e-33, 8.37158e-33
0.374889, 0, 1.67191e-08, 5.16319e-32, 1.41421, -1.67191e-08, 5.16319e-32, 0, 5.16319e-32, 5.16319e-32, 5.16319e-32, 5.16319e-32, 5.16319e-32, 5.16319e-32, 5.16319e-32, 5.16319e-32, 5.16319e-32, 3.55873e-11, 5.16319e-32, 5.16319e-32, 1.28092e-12, 1.41086e-09, 5.16319e-32, 1.52714e-08, 5.16319e-32, 5.16319e-32
0.382754, 0, 2.34166e-08, 2.97571e-31, 1.41421, -2.34166e-08, 2.97571e-31, 0, 2.97571e-31, 2.97571e-31, 2.97571e-31, 2.97571e-31, 2.97571e-31, 2.97571e-31, 2.97571e-31, 2.97571e-31, 2.97571e-31, 4.96049e-11, 2.97571e-31, 2.97571e-31, 1.96934e-12, 2.14956e-09, 2.97571e-31, 2.12155e-08, 2.97571e-31, 2.97571e-31
0.390619, 0, 3.2653e-08, 1.60431e-30, 1.41421, -3.2653e-08, 1.60431e-30, 0, 1.60431e-30, 1.60431e-30, 1.60431e-30, 1.60431e-30, 1.60431e-30, 1.60431e-30, 1.60431e-30, 1.60431e-30, 1.60431e-30, 6.87976e-11, 1.60431e-30, 1.60431e-30, 3.02762e-12, 3.26933e-09, 1.60431e-30, 2.93119e-08, 1.60431e-30, 1.60431e-30
0.398483, 0, 4.53409e-08, 8.1144e-30, 1.41421, -4.53409e-08, 8.1144e-30, 0, 8.1144e-30, 8.1144e-30, 8.1144e-30, 8.1144e-30, 8.1144e-30, 8.1144e-30, 8.1144e-30, 8.1144e-30, 8.1144e-30, 9.49464e-11, 8.1144e-30, 8.1144e-30, 4.65337e-12, 4.96344e-09, 8.1144e-30, 4.02778e-08, 8.1144e-30, 8.1144e-30
0.406348, 0, 6.27065e-08, 3.86224e-29, 1.41421, -6.27065e-08, 3.86224e-29, 0, 3.86224e-29, 3.86224e-29, 3.86224e-29, 3.86224e-29, 3.86224e-29, 3.86224e-29, 3.86224e-29, 3.86224e-29, 3.86224e-29, 1.30401e-10, 3.86224e-29, 3.86224e-29, 7.14811e-12, 7.52101e-09, 3.86224e-29, 5.50479e-08, 3.86224e-29, 3.86224e-29
0.414213, 0, 8.63939e-08, 1.73546e-28, 1.41421, -8.63939e-08, 1.73546e-28, 0, 1.73546e-28, 1.73546e-28, 1.73546e-28, 1.73546e-28, 1.73546e-28, 1.73546e-28, 1.73546e-28, 1.73546e-28, 1.73546e-28, 1.78244e-10, 1.73546e-28, 1.73546e-28, 1.09704e-11, 1.13729e-08, 1.73546e-28, 7.48319e-08, 1.73546e-28, 1.73546e-28
0.422078, 0, 1.18604e-07, 7.38363e-28, 1.41421, -1.18604e-07, 7.38363e-28, 0, 7.38363e-28, 7.38363e-28, 7.38363e-28, 7.38363e-28, 7.38363e-28, 7.38363e-28, 7.38363e-28, 7.38363e-28, 7.38363e-28, 2.42508e-10, 7.38363e-28, 7.38363e-28, 1.68149e-11, 1.71584e-08, 7.38363e-28, 1.01186e-07, 7.38363e-28, 7.38363e-28
0.429943, 0, 1.6228e-07, 2.983e-27, 1.41421, -1.6228e-07, 2.983e-27, 0, 2.983e-27, 2.983e-27, 2.983e-27, 2.983e-27, 2.983e-27, 2.983e-27, 2.983e-27, 2.983e-27, 2.983e-27, 3.28438e-10, 2.983e-27, 2.983e-27, 2.57291e-11, 2.5822e-08, 2.983e-27, 1.36104e-07, 2.983e-27, 2.983e-27
0.437807, 0, 2.2135e-07, 1.14745e-26, 1.41421, -2.2135e-07, 1.14745e-26, 0, 1.14745e-26, 1.14745e-26, 1.14745e-26, 1.14745e-26, 1.14745e-26, 1.14745e-26, 1.14745e-26, 1.14745e-26, 1.14745e-26, 4.42829e-10, 1.14745e-26, 1.14745e-26, 3.92849e-11, 3.87518e-08, 1.14745e-26, 1.82116e-07, 1.14745e-26, 1.14745e-26
0.445672, 0, 3.01057e-07, 4.21316e-26, 1.41421, -3.01057e-07, 4.21316e-26, 0, 4.21316e-26, 4.21316e-26, 4.21316e-26, 4.21316e-26, 4.21316e-26, 7.66372e-14, 4.21316e-26, 4.21316e-26, 4.21316e-26, 5.94443e-10, 4.21316e-26, 4.21316e-26, 5.98288e-11, 5.79761e-08, 4.21316e-26, 2.42427e-07, 4.21316e-26, 4.21316e-26
0.453537, 0, 4.08388e-07, 1.48021e-25, 1.41421, -4.08388e-07, 1.48021e-25, 0, 1.48021e-25, 1.48021e-25, 1.48021e-25, 1.48021e-25, 1.48021e-25, 2.41381e-13, 1.48021e-25, 1.48021e-25, 1.48021e-25, 7.94535e-10, 1.48021e-25, 1.48021e-25, 9.0844e-11, 8.64412e-08, 1.48021e-25, 3.21061e-07, 1.48021e-25, 1.48021e-25
0.461402, 0, 5.54307e-07, 5.04694e-25, 1.41421, -5.54307e-07, 7.71106e-12, 0, 7.86936e-15, 7.64468e-14, 8.79811e-12, 1.96239e-11, 1.17479e-13, 4.03336e-12, 8.02342e-12, 2.56661e-12, 1.53428e-09, 1.05753e-09, 2.18888e-13, 1.27357e-14, 1.37469e-10, 1.28399e-07, 1.93742e-15, 4.23111e-07, 5.04694e-25, 1.65481e-11
0.469267, 0, 7.52266e-07, 8.49354e-10, 1.41421, -7.52266e-07, 8.73553e-10, 8.49354e-10, 8.49379e-10, 8.49594e-10, 8.76964e-10, 9.10937e-10, 8.49723e-10, 8.61468e-10, 8.74533e-10, 8.57409e-10, 5.66418e-09, 2.25109e-09, 8.50041e-10, 8.49394e-10, 1.05661e-09, 1.90794e-07, 8.49361e-10, 5.55685e-07, 8.49354e-10, 9.01285e-10
0.477131, 0, 1.02081e-06, 2.66036e-09, 1.41421, -1.02081e-06, 2.71907e-09, 2.66036e-09, 2.66042e-09, 2.66094e-09, 2.72735e-09, 2.80978e-09, 2.66126e-09, 2.68934e-09, 2.72145e-09, 2.6799e-09, 1.43426e-08, 4.51075e-09, 2.66203e-09, 2.66046e-09, 2.97155e-09, 2.82408e-07, 2.66038e-09, 7.26704e-07, 2.66036e-09, 2.78636e-09
0.484996, 0, 1.38681e-06, 6.44523e-09, 1.41421, -1.38681e-06, 6.5748e-09, 6.44523e-09, 6.44536e-09, 6.44652e-09, 6.59307e-09, 6.77498e-09, 6.44721e-09, 6.50872e-09, 6.58005e-09, 6.48836e-09, 3.22261e-08, 8.87805e-09, 6.44891e-09, 6.44545e-09, 6.91039e-09, 4.16493e-07, 6.44526e-09, 9.46945e-07, 6.44523e-09, 6.72329e-09
0.492861, 0, 1.88878e-06, 1.42068e-08, 1.41421, -1.88878e-06, 1.44792e-08, 1.42068e-08, 1.42071e-08, 1.42095e-08, 1.45176e-08, 1.48999e-08, 1.4211e-08, 1.43397e-08, 1.44902e-08, 1.42975e-08, 6.83953e-08, 1.73927e-08, 1.42146e-08, 1.42073e-08, 1.48989e-08, 6.1223e-07, 1.42069e-08, 1.23031e-06, 1.42068e-08, 1.47913e-08
0.500726, 0, 2.58558e-06, 3.02343e-08, 1.41421, -2.58558e-06, 3.07929e-08, 3.02343e-08, 3.02349e-08, 3.02399e-08, 3.08717e-08, 3.16559e-08, 3.02428e-08, 3.05338e-08, 3.08156e-08, 3.04202e-08, 1.41382e-07, 3.439e-08, 3.02502e-08, 3.02352e-08, 3.12589e-08, 8.9859e-07, 3.02345e-08, 1.59598e-06, 3.02343e-08, 3.14331e-08
0.508591, 0, 3.55883e-06, 6.11176e-08, 1.41421, -3.55883e-06, 6.2225e-08, 6.11176e-08, 6.11187e-08, 6.11286e-08, 6.23811e-08, 6.39357e-08, 6.11345e-08, 6.17435e-08, 6.22698e-08, 6.14862e-08, 2.81449e-07, 6.65171e-08, 6.11491e-08, 6.11194e-08, 6.26264e-08, 1.31423e-06, 6.11179e-08, 2.06871e-06, 6.11176e-08, 6.3494e-08
0.516456, 0, 4.94102e-06, 1.21068e-07, 1.41421, -4.94102e-06, 1.23222e-07, 1.21068e-07, 1.2107e-07, 1.21089e-07, 1.23526e-07, 1.2655e-07, 1.21101e-07, 1.22686e-07, 1.23309e-07, 1.21785e-07, 5.49709e-07, 1.28056e-07, 1.21129e-07, 1.21071e-07, 1.23278e-07, 1.91909e-06, 1.21068e-07, 2.68575e-06, 1.21068e-07, 1.25691e-07
0.52432, 0, 6.93503e-06, 2.35368e-07, 1.41421, -6.93503e-06, 2.39484e-07, 2.35368e-07, 2.35372e-07, 2.35409e-07, 2.40064e-07, 2.45843e-07, 2.3543e-07, 2.38979e-07, 2.39651e-07, 2.36738e-07, 1.05437e-06, 2.44378e-07, 2.35485e-07, 2.35375e-07, 2.38588e-07, 2.80014e-06, 2.35369e-07, 3.50141e-06, 2.35368e-07, 2.44201e-07
0.532185, 0, 9.86024e-06, 4.49416e-07, 1.41421, -9.86024e-06, 4.57144e-07, 4.49416e-07, 4.49424e-07, 4.49493e-07, 4.58233e-07, 4.69082e-07, 4.49534e-07, 4.56966e-07, 4.57457e-07, 4.51988e-07, 1.98696e-06, 4.6099e-07, 4.49636e-07, 4.49429e-07, 4.54082e-07, 4.0861e-06, 4.49418e-07, 4.59839e-06, 4.49416e-07, 4.65999e-07
0.54005, 0, 1.42223e-05, 8.43156e-07, 1.41421, -1.42223e-05, 8.57413e-07, 8.43156e-07, 8.43171e-07, 8.43297e-07, 8.59423e-07, 8.79439e-07, 8.43373e-07, 8.58361e-07, 8.57991e-07, 8.47902e-07, 3.67992e-06, 8.57965e-07, 8.43561e-07, 8.4318e-07, 8.49877e-07, 5.96869e-06, 8.4316e-07, 6.10548e-06, 8.43156e-07, 8.73752e-07
0.547915, 0, 2.08229e-05, 1.55463e-06, 1.41421, -2.08229e-05, 1.58048e-06, 1.55463e-06, 1.55466e-06, 1.55489e-06, 1.58413e-06, 1.62043e-06, 1.55502e-06, 1.58416e-06, 1.58153e-06, 1.56323e-06, 6.6991e-06, 1.57351e-06, 1.55536e-06, 1.55467e-06, 1.56426e-06, 8.73507e-06, 1.55464e-06, 8.22632e-06, 1.55463e-06, 1.61012e-06
0.55578, 0, 3.09303e-05, 2.81752e-06, 1.41421, -3.09303e-05, 2.86362e-06, 2.81752e-06, 2.81757e-06, 2.81798e-06, 2.87011e-06, 2.93483e-06, 2.81822e-06, 2.87411e-06, 2.86548e-06, 2.83286e-06, 1.19888e-05, 2.8415e-06, 2.81883e-06, 2.8176e-06, 2.83123e-06, 1.28169e-05, 2.81753e-06, 1.12846e-05, 2.81752e-06, 2.91644e-06
0.563644, 0, 4.65371e-05, 5.01974e-06, 1.41421, -4.65371e-05, 5.10053e-06, 5.01974e-06, 5.01983e-06, 5.02054e-06, 5.11192e-06, 5.22534e-06, 5.02097e-06, 5.12673e-06, 5.1038e-06, 5.04663e-06, 2.10939e-05, 5.0501e-06, 5.02204e-06, 5.01988e-06, 5.03916e-06, 1.88637e-05, 5.01976e-06, 1.57948e-05, 5.01974e-06, 5.19311e-06
0.571509, 0, 7.0743e-05, 8.79243e-06, 1.41421, -7.0743e-05, 8.93164e-06, 8.79243e-06, 8.79257e-06, 8.79381e-06, 8.95127e-06, 9.14672e-06, 8.79455e-06, 8.99192e-06, 8.93728e-06, 8.83877e-06, 3.64924e-05, 8.83072e-06, 8.79638e-06, 8.79266e-06, 8.81978e-06, 2.7852e-05, 8.79246e-06, 2.25682e-05, 8.79243e-06, 9.09119e-06
0.579374, 0, 0.000108314, 1.51421e-05, 1.41421, -0.000108314, 1.5378e-05, 1.51421e-05, 1.51424e-05, 1.51445e-05, 1.54113e-05, 1.57425e-05, 1.51457e-05, 1.5509e-05, 1.53876e-05, 1.52206e-05, 6.20794e-05, 1.51903e-05, 1.51488e-05, 1.51425e-05, 1.51804e-05, 4.12427e-05, 1.51422e-05, 3.28736e-05, 1.51421e-05, 1.56484e-05
0.587239, 0, 0.000166468, 2.5642e-05, 1.41421, -0.000166468, 2.60351e-05, 2.5642e-05, 2.56424e-05, 2.56459e-05, 2.60905e-05, 2.66424e-05, 2.5648e-05, 2.63074e-05, 2.6051e-05, 2.57728e-05, 0.000103855, 2.57023e-05, 2.56532e-05, 2.56427e-05, 2.56954e-05, 6.12075e-05, 2.56421e-05, 4.8662e-05, 2.5642e-05, 2.64856e-05
0.595104, 0, 0.000255973, 4.27013e-05, 1.41421, -0.000255973, 4.33455e-05, 4.27013e-05, 4.2702e-05, 4.27077e-05, 4.34363e-05, 4.43407e-05, 4.27111e-05, 4.38913e-05, 4.33716e-05, 4.29157e-05, 0.000170877, 4.27767e-05, 4.27196e-05, 4.27024e-05, 4.27753e-05, 9.0944e-05, 4.27015e-05, 7.28928e-05, 4.27013e-05, 4.40837e-05
0.602968, 0, 0.000392622, 6.99344e-05, 1.41421, -0.000392622, 7.09728e-05, 6.99344e-05, 6.99355e-05, 6.99447e-05, 7.11192e-05, 7.25769e-05, 6.99503e-05, 7.20323e-05, 7.10149e-05, 7.02801e-05, 0.000276536, 7.00284e-05, 6.99639e-05, 6.99362e-05, 7.00367e-05, 0.000135106, 6.99347e-05, 0.000109977, 6.99344e-05, 7.21628e-05
