   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_404.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00441723, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0034377, 0, 2.24004e-17, 0, 1.41421, -2.24004e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.16728e-19, 0, 0, 1.74914e-19, 0, 0, 2.19088e-17, 0, 0, 0
0.0112926, 0, 3.94403e-17, 0, 1.41421, -3.94403e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.57581e-19, 0, 0, 3.13594e-19, 0, 0, 3.85691e-17, 0, 0, 0
0.0191476, 0, 6.89776e-17, 0, 1.41421, -6.89776e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.75017e-19, 0, 0, 5.5851e-19, 0, 0, 6.74441e-17, 0, 0, 0
0.0270025, 0, 1.19842e-16, 0, 1.41421, -1.19842e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69374e-18, 0, 0, 9.88253e-19, 0, 0, 1.1716e-16, 0, 0, 0
0.0348574, 0, 2.06863e-16, 0, 1.41421, -2.06863e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92318e-18, 0, 0, 1.7375e-18, 0, 0, 2.02203e-16, 0, 0, 0
0.0427124, 0, 3.54793e-16, 0, 1.41421, -3.54793e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.01278e-18, 0, 0, 3.03563e-18, 0, 0, 3.46745e-16, 0, 0, 0
0.0505673, 0, 6.04675e-16, 0, 1.41421, -6.04675e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.5419e-18, 0, 0, 5.27083e-18, 0, 0, 5.90862e-16, 0, 0, 0
0.0584222, 0, 1.02414e-15, 0, 1.41421, -1.02414e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4465e-17, 0, 0, 9.09614e-18, 0, 0, 1.00058e-15, 0, 0, 0
0.0662772, 0, 1.72392e-15, 0, 1.41421, -1.72392e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.43446e-17, 0, 0, 1.56035e-17, 0, 0, 1.68397e-15, 0, 0, 0
0.0741321, 0, 2.88422e-15, 0, 1.41421, -2.88422e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.07227e-17, 0, 0, 2.66073e-17, 0, 0, 2.81689e-15, 0, 0, 0
0.081987, 0, 4.79646e-15, 0, 1.41421, -4.79646e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.77097e-17, 0, 0, 4.51057e-17, 0, 0, 4.68364e-15, 0, 0, 0
0.0898419, 0, 7.92902e-15, 0, 1.41421, -7.92902e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1191e-16, 0, 0, 7.60252e-17, 0, 0, 7.74109e-15, 0, 0, 0
0.0976969, 0, 1.30302e-14, 0, 1.41421, -1.30302e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83872e-16, 0, 0, 1.27412e-16, 0, 0, 1.27189e-14, 0, 0, 0
0.105552, 0, 2.1288e-14, 0, 1.41421, -2.1288e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00341e-16, 0, 0, 2.12333e-16, 0, 0, 2.07753e-14, 0, 0, 0
0.113407, 0, 3.45775e-14, 0, 1.41421, -3.45775e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.87739e-16, 0, 0, 3.51897e-16, 0, 0, 3.37379e-14, 0, 0, 0
0.121262, 0, 5.58402e-14, 0, 1.41421, -5.58402e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.875e-16, 0, 0, 5.80006e-16, 0, 0, 5.44727e-14, 0, 0, 0
0.129117, 0, 8.96633e-14, 0, 1.41421, -8.96633e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26423e-15, 0, 0, 9.50833e-16, 0, 0, 8.74483e-14, 0, 0, 0
0.136972, 0, 1.43156e-13, 0, 1.41421, -1.43156e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01803e-15, 0, 0, 1.55046e-15, 0, 0, 1.39588e-13, 0, 0, 0
0.144826, 0, 2.27276e-13, 0, 1.41421, -2.27276e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.20311e-15, 0, 0, 2.51501e-15, 0, 0, 2.21558e-13, 0, 0, 0
0.152681, 0, 3.58804e-13, 0, 1.41421, -3.58804e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.05563e-15, 0, 0, 4.05863e-15, 0, 0, 3.49689e-13, 0, 0, 0
0.160536, 0, 5.63294e-13, 0, 1.41421, -5.63294e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.93507e-15, 0, 0, 6.51659e-15, 0, 0, 5.48842e-13, 0, 0, 0
0.168391, 0, 8.79434e-13, 0, 1.41421, -8.79434e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23855e-14, 0, 0, 1.04115e-14, 0, 0, 8.56637e-13, 0, 0, 0
0.176246, 0, 1.36544e-12, 0, 1.41421, -1.36544e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92254e-14, 0, 0, 1.65546e-14, 0, 0, 1.32966e-12, 0, 0, 0
0.184101, 0, 2.10842e-12, 0, 1.41421, -2.10842e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9679e-14, 0, 0, 2.61992e-14, 0, 0, 2.05254e-12, 0, 0, 0
0.191956, 0, 3.23791e-12, 0, 1.41421, -3.23791e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.55664e-14, 0, 0, 4.12743e-14, 0, 0, 3.15107e-12, 0, 0, 0
