   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_236.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
5.19867, 146.548, 146.688, 146.686, 12.188, -0.139633, 146.686, 0, 146.686, 146.687, 146.687, 146.686, 146.686, 146.686, 146.686, 146.686, 146.686, 146.686, 146.686, 146.686, 146.686, 146.686
5.20666, 158.272, 147.204, 147.202, 12.6598, 11.068, 147.202, 0, 147.202, 147.203, 147.203, 147.202, 147.202, 147.202, 147.202, 147.202, 147.202, 147.202, 147.202, 147.202, 147.202, 147.202
5.21465, 130.838, 147.718, 147.717, 11.5255, -16.8809, 147.717, 0, 147.717, 147.717, 147.718, 147.717, 147.717, 147.717, 147.717, 147.717, 147.717, 147.717, 147.717, 147.717, 147.717, 147.717
5.22264, 132.662, 148.232, 148.231, 11.6044, -15.5698, 148.231, 0, 148.231, 148.231, 148.232, 148.231, 148.231, 148.231, 148.231, 148.231, 148.231, 148.231, 148.231, 148.231, 148.231, 148.231
5.23063, 126.979, 148.745, 148.743, 11.3569, -21.7656, 148.743, 0, 148.743, 148.743, 148.744, 148.743, 148.743, 148.743, 148.743, 148.743, 148.743, 148.743, 148.743, 148.743, 148.743, 148.743
5.23862, 137.258, 149.256, 149.254, 11.8007, -11.9981, 149.254, 0, 149.255, 149.255, 149.255, 149.254, 149.254, 149.254, 149.254, 149.254, 149.254, 149.254, 149.254, 149.254, 149.254, 149.254
5.2466, 133.448, 149.766, 149.764, 11.6382, -16.318, 149.764, 0, 149.764, 149.765, 149.765, 149.764, 149.764, 149.764, 149.764, 149.764, 149.764, 149.764, 149.764, 149.764, 149.764, 149.764
5.25459, 138.602, 150.274, 150.273, 11.8576, -11.6721, 150.273, 0, 150.273, 150.273, 150.274, 150.273, 150.273, 150.273, 150.273, 150.273, 150.273, 150.273, 150.273, 150.273, 150.273, 150.273
5.26258, 156.161, 150.781, 150.78, 12.5762, 5.37994, 150.78, 0, 150.78, 150.78, 150.781, 150.78, 150.78, 150.78, 150.78, 150.78, 150.78, 150.78, 150.78, 150.78, 150.78, 150.78
5.27057, 149.363, 151.287, 151.286, 12.303, -1.92407, 151.286, 0, 151.286, 151.286, 151.287, 151.286, 151.286, 151.286, 151.286, 151.286, 151.286, 151.286, 151.286, 151.286, 151.286, 151.286
5.27856, 142.542, 151.791, 151.79, 12.0225, -9.24956, 151.79, 0, 151.79, 151.79, 151.791, 151.79, 151.79, 151.79, 151.79, 151.79, 151.79, 151.79, 151.79, 151.79, 151.79, 151.79
5.28655, 143.485, 152.294, 152.293, 12.0617, -8.80869, 152.293, 0, 152.293, 152.293, 152.294, 152.293, 152.293, 152.293, 152.293, 152.293, 152.293, 152.293, 152.293, 152.293, 152.293, 152.293
5.29454, 151.742, 152.795, 152.794, 12.3993, -1.05351, 152.794, 0, 152.794, 152.794, 152.795, 152.794, 152.794, 152.794, 152.794, 152.794, 152.794, 152.794, 152.794, 152.794, 152.794, 152.794
5.30253, 162.051, 153.295, 153.293, 12.8082, 8.75638, 153.293, 0, 153.293, 153.293, 153.294, 153.293, 153.293, 153.293, 153.293, 153.293, 153.293, 153.293, 153.293, 153.293, 153.293, 153.293
5.31052, 153.068, 153.792, 153.791, 12.4526, -0.724915, 153.791, 0, 153.791, 153.791, 153.792, 153.791, 153.791, 153.791, 153.791, 153.791, 153.791, 153.791, 153.791, 153.791, 153.791, 153.791
5.31851, 157.293, 154.289, 154.287, 12.6211, 3.00429, 154.287, 0, 154.287, 154.287, 154.288, 154.287, 154.287, 154.287, 154.287, 154.287, 154.287, 154.287, 154.287, 154.287, 154.287, 154.287
5.3265, 164.904, 154.783, 154.781, 12.9191, 10.1206, 154.781, 0, 154.782, 154.782, 154.783, 154.781, 154.781, 154.781, 154.781, 154.781, 154.781, 154.781, 154.782, 154.781, 154.781, 154.781
5.33448, 170.931, 155.276, 155.274, 13.1503, 15.6555, 155.274, 0, 155.274, 155.274, 155.275, 155.274, 155.274, 155.274, 155.274, 155.274, 155.274, 155.274, 155.274, 155.274, 155.274, 155.274
5.34247, 147.102, 155.767, 155.765, 12.2107, -8.66508, 155.765, 0, 155.765, 155.765, 155.766, 155.765, 155.765, 155.765, 155.765, 155.765, 155.765, 155.765, 155.765, 155.765, 155.765, 155.765
5.35046, 164.972, 156.256, 156.254, 12.9218, 8.71631, 156.254, 0, 156.254, 156.254, 156.255, 156.254, 156.254, 156.254, 156.254, 156.254, 156.254, 156.254, 156.254, 156.254, 156.254, 156.254
5.35845, 159.205, 156.743, 156.741, 12.6966, 2.46191, 156.741, 0, 156.741, 156.741, 156.742, 156.741, 156.741, 156.741, 156.741, 156.741, 156.741, 156.741, 156.741, 156.741, 156.741, 156.741
5.36644, 162.051, 157.228, 157.226, 12.8082, 4.82306, 157.226, 0, 157.226, 157.226, 157.228, 157.226, 157.226, 157.226, 157.226, 157.226, 157.226, 157.226, 157.226, 157.226, 157.226, 157.226
5.37443, 172.586, 157.711, 157.709, 13.2131, 14.8746, 157.709, 0, 157.709, 157.709, 157.711, 157.709, 157.709, 157.709, 157.709, 157.709, 157.709, 157.709, 157.709, 157.709, 157.709, 157.709
5.38242, 158.1, 158.193, 158.19, 12.6531, -0.092804, 158.19, 0, 158.19, 158.19, 158.192, 158.19, 158.19, 158.19, 158.19, 158.19, 158.19, 158.19, 158.19, 158.19, 158.19, 158.19
5.39041, 150.281, 158.672, 158.669, 12.3402, -8.39055, 158.669, 0, 158.669, 158.669, 158.671, 158.669, 158.669, 158.669, 158.669, 158.669, 158.669, 158.669, 158.669, 158.669, 158.669, 158.669
5.3984, 138.003, 159.149, 159.146, 11.8323, -21.1456, 159.146, 0, 159.146, 159.146, 159.148, 159.146, 159.146, 159.146, 159.146, 159.146, 159.146, 159.146, 159.146, 159.146, 159.146, 159.146
5.40639, 137.823, 159.624, 159.62, 11.8247, -21.8008, 159.62, 0, 159.621, 159.621, 159.623, 159.62, 159.62, 159.62, 159.62, 159.62, 159.62, 159.62, 159.62, 159.62, 159.62, 159.62
5.41438, 153.884, 160.096, 160.093, 12.4854, -6.21227, 160.093, 0, 160.093, 160.093, 160.096, 160.093, 160.093, 160.093, 160.093, 160.093, 160.093, 160.093, 160.093, 160.093, 160.093, 160.093
5.42236, 167.075, 160.567, 160.563, 13.0029, 6.50842, 160.563, 0, 160.563, 160.563, 160.566, 160.563, 160.563, 160.563, 160.563, 160.563, 160.563, 160.563, 160.563, 160.563, 160.563, 160.563
5.43035, 146.853, 161.035, 161.031, 12.2005, -14.1821, 161.031, 0, 161.031, 161.031, 161.035, 161.031, 161.031, 161.031, 161.031, 161.031, 161.031, 161.031, 161.031, 161.031, 161.031, 161.031
5.43834, 173.549, 161.501, 161.496, 13.2495, 12.0479, 161.496, 0, 161.496, 161.496, 161.501, 161.496, 161.496, 161.496, 161.496, 161.496, 161.496, 161.496, 161.496, 161.496, 161.496, 161.496
5.44633, 176.575, 161.965, 161.959, 13.3632, 14.6099, 161.959, 0, 161.959, 161.96, 161.964, 161.959, 161.959, 161.959, 161.959, 161.959, 161.959, 161.959, 161.959, 161.959, 161.959, 161.959
5.45432, 139.645, 162.426, 162.42, 11.9015, -22.7808, 162.42, 0, 162.42, 162.42, 162.425, 162.42, 162.42, 162.42, 162.42, 162.42, 162.42, 162.42, 162.42, 162.42, 162.42, 162.42
5.46231, 139.971, 162.885, 162.878, 11.9152, -22.9137, 162.878, 0, 162.878, 162.878, 162.884, 162.878, 162.878, 162.878, 162.878, 162.878, 162.878, 162.878, 162.878, 162.878, 162.878, 162.878
5.4703, 162.993, 163.341, 163.333, 12.845, -0.347733, 163.333, 0, 163.334, 163.334, 163.34, 163.333, 163.333, 163.333, 163.333, 163.333, 163.333, 163.333, 163.333, 163.333, 163.333, 163.333
5.47829, 164.04, 163.795, 163.786, 12.8857, 0.245712, 163.786, 0, 163.786, 163.787, 163.794, 163.786, 163.786, 163.786, 163.786, 163.786, 163.786, 163.786, 163.786, 163.786, 163.786, 163.786
5.48628, 153.919, 164.246, 164.237, 12.4867, -10.3273, 164.237, 0, 164.237, 164.237, 164.246, 164.237, 164.237, 164.237, 164.237, 164.237, 164.237, 164.237, 164.237, 164.237, 164.237, 164.237
5.49427, 157.674, 164.695, 164.684, 12.6362, -7.02109, 164.684, 0, 164.684, 164.684, 164.694, 164.684, 164.684, 164.684, 164.684, 164.684, 164.684, 164.684, 164.684, 164.684, 164.684, 164.684
5.50226, 160.101, 165.141, 165.129, 12.7319, -5.0397, 165.129, 0, 165.129, 165.129, 165.14, 165.129, 165.129, 165.129, 165.129, 165.129, 165.129, 165.129, 165.129, 165.129, 165.129, 165.129
5.51025, 165.752, 165.584, 165.571, 12.9519, 0.167877, 165.571, 0, 165.571, 165.571, 165.584, 165.571, 165.571, 165.571, 165.571, 165.571, 165.571, 165.571, 165.571, 165.571, 165.571, 165.571
5.51823, 161.675, 166.025, 166.011, 12.7935, -4.35016, 166.011, 0, 166.011, 166.011, 166.024, 166.011, 166.011, 166.011, 166.011, 166.011, 166.011, 166.011, 166.011, 166.011, 166.011, 166.011
5.52622, 169.071, 166.463, 166.447, 13.0794, 2.60793, 166.447, 0, 166.447, 166.447, 166.462, 166.447, 166.447, 166.447, 166.447, 166.447, 166.447, 166.447, 166.447, 166.447, 166.447, 166.447
5.53421, 180.935, 166.898, 166.88, 13.5253, 14.0368, 166.88, 0, 166.881, 166.881, 166.897, 166.88, 166.88, 166.88, 166.88, 166.88, 166.88, 166.88, 166.88, 166.88, 166.88, 166.88
5.5422, 146.905, 167.33, 167.311, 12.2027, -20.4248, 167.311, 0, 167.311, 167.311, 167.329, 167.311, 167.311, 167.311, 167.311, 167.311, 167.311, 167.311, 167.311, 167.311, 167.311, 167.311
5.55019, 175.322, 167.759, 167.739, 13.3162, 7.56284, 167.739, 0, 167.739, 167.739, 167.759, 167.739, 167.739, 167.739, 167.739, 167.739, 167.739, 167.739, 167.739, 167.739, 167.739, 167.739
5.55818, 156.291, 168.186, 168.163, 12.5814, -11.8942, 168.163, 0, 168.163, 168.163, 168.185, 168.163, 168.163, 168.163, 168.163, 168.163, 168.163, 168.163, 168.163, 168.163, 168.163, 168.163
5.56617, 172.352, 168.609, 168.585, 13.2043, 3.74324, 168.585, 0, 168.585, 168.585, 168.609, 168.585, 168.585, 168.585, 168.585, 168.585, 168.585, 168.585, 168.585, 168.585, 168.585, 168.585
5.57416, 175.29, 169.029, 169.003, 13.315, 6.26064, 169.003, 0, 169.003, 169.003, 169.029, 169.003, 169.003, 169.003, 169.003, 169.003, 169.003, 169.003, 169.003, 169.003, 169.003, 169.003
5.58215, 158.838, 169.447, 169.418, 12.6822, -10.6088, 169.418, 0, 169.418, 169.418, 169.446, 169.418, 169.418, 169.418, 169.418, 169.418, 169.418, 169.418, 169.418, 169.418, 169.418, 169.418
5.59014, 163.327, 169.861, 169.83, 12.858, -6.53317, 169.83, 0, 169.83, 169.83, 169.86, 169.83, 169.83, 169.83, 169.83, 169.83, 169.83, 169.83, 169.83, 169.83, 169.83, 169.83
5.59813, 149.823, 170.272, 170.239, 12.3217, -20.4481, 170.239, 0, 170.239, 170.239, 170.271, 170.239, 170.239, 170.239, 170.239, 170.239, 170.239, 170.239, 170.239, 170.239, 170.239, 170.239
5.60611, 164.011, 170.679, 170.644, 12.8845, -6.6684, 170.644, 0, 170.644, 170.644, 170.679, 170.644, 170.644, 170.644, 170.644, 170.644, 170.644, 170.644, 170.644, 170.644, 170.644, 170.644
5.6141, 168.627, 171.083, 171.046, 13.0624, -2.45633, 171.046, 0, 171.046, 171.046, 171.083, 171.046, 171.046, 171.046, 171.046, 171.046, 171.046, 171.046, 171.046, 171.046, 171.046, 171.046
5.62209, 166.118, 171.484, 171.445, 12.966, -5.36632, 171.445, 0, 171.445, 171.445, 171.484, 171.445, 171.445, 171.445, 171.445, 171.445, 171.445, 171.445, 171.445, 171.445, 171.445, 171.445
5.63008, 181.124, 171.882, 171.84, 13.5323, 9.24237, 171.84, 0, 171.84, 171.84, 171.881, 171.84, 171.84, 171.84, 171.84, 171.84, 171.84, 171.84, 171.84, 171.84, 171.84, 171.84
5.63807, 163.309, 172.276, 172.232, 12.8573, -8.96635, 172.232, 0, 172.232, 172.232, 172.275, 172.232, 172.232, 172.232, 172.232, 172.232, 172.232, 172.232, 172.232, 172.232, 172.232, 172.232
5.64606, 160.508, 172.666, 172.62, 12.7479, -12.1578, 172.62, 0, 172.62, 172.62, 172.666, 172.62, 172.62, 172.62, 172.62, 172.62, 172.62, 172.62, 172.62, 172.62, 172.62, 172.62
5.65405, 168.32, 173.053, 173.005, 13.0507, -4.73288, 173.005, 0, 173.005, 173.005, 173.052, 173.005, 173.005, 173.005, 173.005, 173.005, 173.005, 173.005, 173.005, 173.005, 173.005, 173.005
5.66204, 166.988, 173.436, 173.386, 12.9995, -6.4481, 173.386, 0, 173.386, 173.386, 173.436, 173.386, 173.386, 173.386, 173.386, 173.386, 173.386, 173.386, 173.386, 173.386, 173.386, 173.386
5.67003, 167.263, 173.816, 173.764, 13.0101, -6.55217, 173.764, 0, 173.764, 173.764, 173.815, 173.764, 173.764, 173.764, 173.764, 173.764, 173.764, 173.764, 173.764, 173.764, 173.764, 173.764
5.67802, 163.147, 174.191, 174.138, 12.851, -11.0443, 174.138, 0, 174.138, 174.138, 174.191, 174.138, 174.138, 174.138, 174.138, 174.138, 174.138, 174.138, 174.138, 174.138, 174.138, 174.138
5.68601, 175.193, 174.563, 174.509, 13.3114, 0.630157, 174.509, 0, 174.509, 174.509, 174.563, 174.509, 174.509, 174.509, 174.509, 174.509, 174.509, 174.509, 174.509, 174.509, 174.509, 174.509
5.69399, 162.798, 174.931, 174.875, 12.8373, -12.134, 174.875, 0, 174.876, 174.876, 174.931, 174.875, 174.875, 174.875, 174.875, 174.875, 174.875, 174.875, 174.875, 174.875, 174.875, 174.875
5.70198, 163.415, 175.296, 175.239, 12.8614, -11.8808, 175.239, 0, 175.239, 175.239, 175.296, 175.239, 175.239, 175.239, 175.239, 175.239, 175.239, 175.239, 175.239, 175.239, 175.239, 175.239
5.70997, 152.706, 175.657, 175.598, 12.4381, -22.9503, 175.598, 0, 175.599, 175.599, 175.656, 175.598, 175.598, 175.598, 175.598, 175.598, 175.598, 175.598, 175.598, 175.598, 175.598, 175.598
5.71796, 179.977, 176.014, 175.955, 13.4899, 3.96375, 175.955, 0, 175.955, 175.955, 176.013, 175.955, 175.955, 175.955, 175.955, 175.955, 175.955, 175.955, 175.955, 175.955, 175.955, 175.955
5.72595, 158.597, 176.367, 176.307, 12.6727, -17.7701, 176.307, 0, 176.307, 176.307, 176.366, 176.307, 176.307, 176.307, 176.307, 176.307, 176.307, 176.307, 176.307, 176.307, 176.307, 176.307
5.73394, 164.308, 176.716, 176.656, 12.8961, -12.4078, 176.656, 0, 176.656, 176.656, 176.716, 176.656, 176.656, 176.656, 176.656, 176.656, 176.656, 176.656, 176.656, 176.656, 176.656, 176.656
5.74193, 171.302, 177.062, 177.002, 13.1644, -5.75983, 177.002, 0, 177.002, 177.002, 177.061, 177.002, 177.002, 177.002, 177.002, 177.002, 177.002, 177.002, 177.002, 177.002, 177.002, 177.002
5.74992, 175.473, 177.404, 177.344, 13.3219, -1.93076, 177.344, 0, 177.344, 177.344, 177.403, 177.344, 177.344, 177.344, 177.344, 177.344, 177.344, 177.344, 177.344, 177.344, 177.344, 177.344
5.75791, 161.461, 177.742, 177.682, 12.7852, -16.2807, 177.682, 0, 177.683, 177.683, 177.741, 177.682, 177.682, 177.682, 177.682, 177.682, 177.682, 177.682, 177.682, 177.682, 177.682, 177.682
5.7659, 169.45, 178.077, 178.018, 13.0939, -8.62686, 178.018, 0, 178.018, 178.018, 178.076, 178.018, 178.018, 178.018, 178.018, 178.018, 178.018, 178.018, 178.018, 178.018, 178.018, 178.018
5.77389, 175.101, 178.408, 178.35, 13.3079, -3.30714, 178.35, 0, 178.35, 178.35, 178.408, 178.35, 178.35, 178.35, 178.35, 178.35, 178.35, 178.35, 178.35, 178.35, 178.35, 178.35
5.78188, 157.567, 178.736, 178.679, 12.632, -21.1697, 178.679, 0, 178.679, 178.679, 178.736, 178.679, 178.679, 178.679, 178.679, 178.679, 178.679, 178.679, 178.679, 178.679, 178.679, 178.679
5.78986, 163.583, 179.061, 179.005, 12.8679, -15.4781, 179.005, 0, 179.005, 179.005, 179.061, 179.005, 179.005, 179.005, 179.005, 179.005, 179.005, 179.005, 179.005, 179.005, 179.005, 179.005
5.79785, 177.916, 179.383, 179.328, 13.4133, -1.46663, 179.328, 0, 179.329, 179.329, 179.383, 179.328, 179.328, 179.328, 179.328, 179.328, 179.328, 179.328, 179.328, 179.328, 179.328, 179.328
5.80584, 155.526, 179.702, 179.649, 12.5509, -24.1761, 179.649, 0, 179.649, 179.649, 179.701, 179.649, 179.649, 179.649, 179.649, 179.649, 179.649, 179.649, 179.649, 179.649, 179.649, 179.649
5.81383, 147.391, 180.018, 179.967, 12.2226, -32.6275, 179.967, 0, 179.967, 179.967, 180.018, 179.967, 179.967, 179.967, 179.967, 179.967, 179.967, 179.967, 179.967, 179.967, 179.967, 179.967
5.82182, 148.128, 180.332, 180.282, 12.2527, -32.2036, 180.282, 0, 180.282, 180.282, 180.331, 180.282, 180.282, 180.282, 180.282, 180.282, 180.282, 180.282, 180.282, 180.282, 180.282, 180.282
5.82981, 151.575, 180.643, 180.595, 12.3925, -29.0683, 180.595, 0, 180.596, 180.596, 180.643, 180.595, 180.595, 180.595, 180.595, 180.595, 180.595, 180.595, 180.595, 180.595, 180.595, 180.595
5.8378, 179.784, 180.952, 180.907, 13.4827, -1.1687, 180.907, 0, 180.907, 180.907, 180.952, 180.907, 180.907, 180.907, 180.907, 180.907, 180.907, 180.907, 180.907, 180.907, 180.907, 180.907
5.84579, 173.214, 181.26, 181.216, 13.2368, -8.04579, 181.216, 0, 181.216, 181.216, 181.259, 181.216, 181.216, 181.216, 181.216, 181.216, 181.216, 181.216, 181.216, 181.216, 181.216, 181.216
5.85378, 159.967, 181.565, 181.524, 12.7266, -21.5986, 181.524, 0, 181.524, 181.524, 181.565, 181.524, 181.524, 181.524, 181.524, 181.524, 181.524, 181.524, 181.524, 181.524, 181.524, 181.524
5.86177, 176.436, 181.87, 181.83, 13.358, -5.43373, 181.83, 0, 181.83, 181.83, 181.869, 181.83, 181.83, 181.83, 181.83, 181.83, 181.83, 181.83, 181.83, 181.83, 181.83, 181.83
5.86976, 174.742, 182.173, 182.135, 13.2944, -7.43091, 182.135, 0, 182.135, 182.136, 182.172, 182.135, 182.135, 182.135, 182.135, 182.135, 182.135, 182.135, 182.135, 182.135, 182.135, 182.135
5.87775, 159.799, 182.475, 182.44, 12.72, -22.6758, 182.44, 0, 182.44, 182.44, 182.475, 182.44, 182.44, 182.44, 182.44, 182.44, 182.44, 182.44, 182.44, 182.44, 182.44, 182.44
5.88573, 185.244, 182.776, 182.743, 13.6837, 2.46735, 182.743, 0, 182.743, 182.743, 182.776, 182.743, 182.743, 182.743, 182.743, 182.743, 182.743, 182.743, 182.743, 182.743, 182.743, 182.743
5.89372, 176.335, 183.078, 183.046, 13.3542, -6.74229, 183.046, 0, 183.047, 183.047, 183.077, 183.046, 183.046, 183.046, 183.046, 183.046, 183.046, 183.046, 183.046, 183.046, 183.046, 183.046
5.90171, 157.011, 183.378, 183.349, 12.61, -26.3675, 183.349, 0, 183.35, 183.35, 183.378, 183.349, 183.349, 183.349, 183.349, 183.349, 183.349, 183.349, 183.349, 183.349, 183.349, 183.349
5.9097, 172.379, 183.68, 183.652, 13.2052, -11.3009, 183.652, 0, 183.653, 183.653, 183.679, 183.652, 183.652, 183.652, 183.652, 183.652, 183.652, 183.652, 183.653, 183.652, 183.652, 183.652
5.91769, 177.411, 183.981, 183.956, 13.3945, -6.56972, 183.956, 0, 183.956, 183.956, 183.981, 183.956, 183.956, 183.956, 183.956, 183.956, 183.956, 183.956, 183.956, 183.956, 183.956, 183.956
5.92568, 177.481, 184.283, 184.26, 13.3971, -6.8018, 184.26, 0, 184.26, 184.26, 184.283, 184.26, 184.26, 184.26, 184.26, 184.26, 184.26, 184.26, 184.26, 184.26, 184.26, 184.26
5.93367, 180.228, 184.586, 184.564, 13.4992, -4.35825, 184.564, 0, 184.565, 184.565, 184.586, 184.564, 184.564, 184.564, 184.564, 184.564, 184.564, 184.564, 184.564, 184.564, 184.564, 184.564
5.94166, 180.51, 184.89, 184.87, 13.5096, -4.37968, 184.87, 0, 184.87, 184.87, 184.89, 184.87, 184.87, 184.87, 184.87, 184.87, 184.87, 184.87, 184.87, 184.87, 184.87, 184.87
5.94965, 167.115, 185.195, 185.177, 13.0044, -18.0806, 185.177, 0, 185.177, 185.177, 185.195, 185.177, 185.177, 185.177, 185.177, 185.177, 185.177, 185.177, 185.177, 185.177, 185.177, 185.177
5.95764, 175.176, 185.502, 185.485, 13.3107, -10.3263, 185.485, 0, 185.485, 185.486, 185.501, 185.485, 185.485, 185.485, 185.485, 185.485, 185.485, 185.485, 185.485, 185.485, 185.485, 185.485
5.96562, 164.258, 185.81, 185.795, 12.8941, -21.5519, 185.795, 0, 185.795, 185.795, 185.81, 185.795, 185.795, 185.795, 185.795, 185.795, 185.795, 185.795, 185.795, 185.795, 185.795, 185.795
5.97361, 180.42, 186.12, 186.106, 13.5063, -5.70039, 186.106, 0, 186.107, 186.107, 186.12, 186.106, 186.106, 186.106, 186.106, 186.106, 186.106, 186.106, 186.106, 186.106, 186.106, 186.106
5.9816, 179.301, 186.432, 186.42, 13.4648, -7.13118, 186.42, 0, 186.42, 186.42, 186.432, 186.42, 186.42, 186.42, 186.42, 186.42, 186.42, 186.42, 186.42, 186.42, 186.42, 186.42
5.98959, 178.036, 186.746, 186.735, 13.4177, -8.71049, 186.735, 0, 186.735, 186.735, 186.746, 186.735, 186.735, 186.735, 186.735, 186.735, 186.735, 186.735, 186.735, 186.735, 186.735, 186.735
5.99758, 168.572, 187.062, 187.052, 13.0603, -18.4908, 187.052, 0, 187.052, 187.052, 187.062, 187.052, 187.052, 187.052, 187.052, 187.052, 187.052, 187.052, 187.052, 187.052, 187.052, 187.052
6.00557, 175.225, 187.38, 187.371, 13.3126, -12.1553, 187.371, 0, 187.371, 187.371, 187.38, 187.371, 187.371, 187.371, 187.371, 187.371, 187.371, 187.371, 187.371, 187.371, 187.371, 187.371
6.01356, 209.756, 187.701, 187.692, 14.5518, 22.0552, 187.692, 0, 187.692, 187.692, 187.7, 187.692, 187.692, 187.692, 187.692, 187.692, 187.692, 187.692, 187.692, 187.692, 187.692, 187.692
6.02155, 185.712, 188.023, 188.015, 13.7008, -2.31128, 188.015, 0, 188.015, 188.015, 188.023, 188.015, 188.015, 188.015, 188.015, 188.015, 188.015, 188.015, 188.015, 188.015, 188.015, 188.015
6.02954, 182.594, 188.348, 188.34, 13.5865, -5.75381, 188.34, 0, 188.341, 188.341, 188.347, 188.34, 188.34, 188.34, 188.34, 188.34, 188.34, 188.34, 188.34, 188.34, 188.34, 188.34
6.03753, 181.693, 188.674, 188.668, 13.5534, -6.98083, 188.668, 0, 188.668, 188.668, 188.674, 188.668, 188.668, 188.668, 188.668, 188.668, 188.668, 188.668, 188.668, 188.668, 188.668, 188.668
6.04552, 181.999, 189.003, 188.997, 13.5646, -7.00356, 188.997, 0, 188.997, 188.997, 189.002, 188.997, 188.997, 188.997, 188.997, 188.997, 188.997, 188.997, 188.997, 188.997, 188.997, 188.997
6.05351, 182.027, 189.333, 189.327, 13.5656, -7.30644, 189.327, 0, 189.328, 189.328, 189.333, 189.327, 189.327, 189.327, 189.327, 189.327, 189.327, 189.327, 189.327, 189.327, 189.327, 189.327
6.06149, 171.287, 189.665, 189.66, 13.1639, -18.3777, 189.66, 0, 189.66, 189.66, 189.665, 189.66, 189.66, 189.66, 189.66, 189.66, 189.66, 189.66, 189.66, 189.66, 189.66, 189.66
6.06948, 151.526, 189.999, 189.994, 12.3906, -38.4724, 189.994, 0, 189.994, 189.994, 189.998, 189.994, 189.994, 189.994, 189.994, 189.994, 189.994, 189.994, 189.994, 189.994, 189.994, 189.994
6.07747, 159.561, 190.334, 190.329, 12.7107, -30.7727, 190.329, 0, 190.33, 190.33, 190.333, 190.329, 190.329, 190.329, 190.329, 190.329, 190.329, 190.329, 190.329, 190.329, 190.329, 190.329
6.08546, 168.568, 190.67, 190.666, 13.0602, -22.1016, 190.666, 0, 190.666, 190.666, 190.67, 190.666, 190.666, 190.666, 190.666, 190.666, 190.666, 190.666, 190.666, 190.666, 190.666, 190.666
6.09345, 169.366, 191.007, 191.003, 13.0907, -21.6408, 191.003, 0, 191.004, 191.004, 191.007, 191.003, 191.003, 191.003, 191.003, 191.003, 191.003, 191.003, 191.003, 191.003, 191.003, 191.003
6.10144, 181.572, 191.345, 191.342, 13.5489, -9.7733, 191.342, 0, 191.342, 191.342, 191.345, 191.342, 191.342, 191.342, 191.342, 191.342, 191.342, 191.342, 191.342, 191.342, 191.342, 191.342
6.10943, 179.145, 191.684, 191.68, 13.459, -12.5387, 191.68, 0, 191.68, 191.68, 191.683, 191.68, 191.68, 191.68, 191.68, 191.68, 191.68, 191.68, 191.68, 191.68, 191.68, 191.68
6.11742, 163.747, 192.023, 192.019, 12.8743, -28.2751, 192.019, 0, 192.019, 192.02, 192.022, 192.019, 192.019, 192.019, 192.019, 192.019, 192.019, 192.019, 192.019, 192.019, 192.019, 192.019
6.12541, 189.123, 192.361, 192.358, 13.8247, -3.23845, 192.358, 0, 192.358, 192.359, 192.361, 192.358, 192.358, 192.358, 192.358, 192.358, 192.358, 192.358, 192.358, 192.358, 192.358, 192.358
6.1334, 190.461, 192.7, 192.697, 13.873, -2.2395, 192.697, 0, 192.697, 192.697, 192.7, 192.697, 192.697, 192.697, 192.697, 192.697, 192.697, 192.697, 192.697, 192.697, 192.697, 192.697
6.14139, 180.713, 193.038, 193.035, 13.5171, -12.3252, 193.035, 0, 193.036, 193.036, 193.038, 193.035, 193.035, 193.035, 193.035, 193.035, 193.035, 193.035, 193.035, 193.035, 193.035, 193.035
6.14937, 171.506, 193.376, 193.373, 13.1722, -21.8702, 193.373, 0, 193.373, 193.373, 193.376, 193.373, 193.373, 193.373, 193.373, 193.373, 193.373, 193.373, 193.373, 193.373, 193.373, 193.373
6.15736, 173.918, 193.713, 193.71, 13.2634, -19.7944, 193.71, 0, 193.71, 193.71, 193.712, 193.71, 193.71, 193.71, 193.71, 193.71, 193.71, 193.71, 193.71, 193.71, 193.71, 193.71
6.16535, 185.891, 194.048, 194.045, 13.7073, -8.15688, 194.045, 0, 194.045, 194.045, 194.047, 194.045, 194.045, 194.045, 194.045, 194.045, 194.045, 194.045, 194.045, 194.045, 194.045, 194.045
6.17334, 165.727, 194.382, 194.379, 12.951, -28.6546, 194.379, 0, 194.379, 194.379, 194.381, 194.379, 194.379, 194.379, 194.379, 194.379, 194.379, 194.379, 194.379, 194.379, 194.379, 194.379
6.18133, 169.186, 194.714, 194.711, 13.0838, -25.5279, 194.711, 0, 194.711, 194.711, 194.713, 194.711, 194.711, 194.711, 194.711, 194.711, 194.711, 194.711, 194.711, 194.711, 194.711, 194.711
6.18932, 169.324, 195.044, 195.041, 13.0891, -25.7199, 195.041, 0, 195.041, 195.041, 195.044, 195.041, 195.041, 195.041, 195.041, 195.041, 195.041, 195.041, 195.041, 195.041, 195.041, 195.041
