   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_612.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.163171, 0, 6.24266e-13, 0, 1.41421, -6.24266e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38057e-15, 0, 0, 1.9171e-17, 0, 0, 6.22866e-13, 0, 0, 0
0.171035, 0, 1.00457e-12, 0, 1.41421, -1.00457e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22168e-15, 0, 0, 3.15314e-17, 0, 0, 1.00232e-12, 0, 0, 0
0.1789, 0, 1.60663e-12, 0, 1.41421, -1.60663e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.55327e-15, 0, 0, 5.15726e-17, 0, 0, 1.60302e-12, 0, 0, 0
0.186764, 0, 2.5538e-12, 0, 1.41421, -2.5538e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.64832e-15, 0, 0, 8.38912e-17, 0, 0, 2.54807e-12, 0, 0, 0
0.194629, 0, 4.03472e-12, 0, 1.41421, -4.03472e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.92418e-15, 0, 0, 1.35733e-16, 0, 0, 4.02566e-12, 0, 0, 0
0.202493, 0, 6.33586e-12, 0, 1.41421, -6.33586e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40149e-14, 0, 0, 2.18472e-16, 0, 0, 6.32163e-12, 0, 0, 0
0.210358, 0, 9.89514e-12, 0, 1.41421, -9.89514e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18904e-14, 0, 0, 3.50523e-16, 0, 0, 9.8729e-12, 0, 0, 0
0.218222, 0, 1.53516e-11, 0, 1.41421, -1.53516e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.39653e-14, 0, 0, 5.58565e-16, 0, 0, 1.53171e-11, 0, 0, 0
0.226087, 0, 2.36754e-11, 0, 1.41421, -2.36754e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.23891e-14, 0, 0, 8.85898e-16, 0, 0, 2.36221e-11, 0, 0, 0
0.233951, 0, 3.62962e-11, 0, 1.41421, -3.62962e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.03306e-14, 0, 0, 1.39873e-15, 0, 0, 3.62145e-11, 0, 0, 0
0.241816, 0, 5.53168e-11, 0, 1.41421, -5.53168e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22453e-13, 0, 0, 2.19896e-15, 0, 0, 5.51921e-11, 0, 0, 0
0.24968, 0, 8.38097e-11, 0, 1.41421, -8.38097e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85577e-13, 0, 0, 3.44306e-15, 0, 0, 8.36207e-11, 0, 0, 0
0.257545, 0, 1.26237e-10, 0, 1.41421, -1.26237e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.79614e-13, 0, 0, 5.37073e-15, 0, 0, 1.25952e-10, 0, 0, 0
0.265409, 0, 1.89035e-10, 1.54143e-44, 1.41421, -1.89035e-10, 0, 1.54143e-44, 1.54143e-44, 1.54143e-44, 1.54143e-44, 1.54143e-44, 1.54143e-44, 1.54143e-44, 1.54143e-44, 1.54143e-44, 1.54143e-44, 1.54143e-44, 4.18876e-13, 1.54143e-44, 1.54143e-44, 8.34856e-15, 1.54143e-44, 1.54143e-44, 1.88608e-10, 1.54143e-44, 1.54143e-44, 1.54143e-44
0.273274, 0, 2.81431e-10, 2.99878e-43, 1.41421, -2.81431e-10, 0, 2.99878e-43, 2.99878e-43, 2.99878e-43, 2.99878e-43, 2.99878e-43, 2.99878e-43, 2.99878e-43, 2.99878e-43, 2.99878e-43, 2.99878e-43, 2.99878e-43, 6.23908e-13, 2.99878e-43, 2.99878e-43, 1.29366e-14, 2.99878e-43, 2.99878e-43, 2.80794e-10, 2.99878e-43, 2.99878e-43, 2.99878e-43
0.281138, 0, 4.16569e-10, 4.40989e-42, 1.41421, -4.16569e-10, 0, 4.40989e-42, 4.40989e-42, 4.40989e-42, 4.40989e-42, 4.40989e-42, 4.40989e-42, 4.40989e-42, 4.40989e-42, 4.40989e-42, 4.40989e-42, 4.40989e-42, 9.24024e-13, 4.40989e-42, 4.40989e-42, 1.99899e-14, 4.40989e-42, 4.40989e-42, 4.15625e-10, 4.40989e-42, 4.40989e-42, 4.40989e-42
0.289003, 0, 6.13054e-10, 5.91502e-41, 1.41421, -6.13054e-10, 0, 5.91502e-41, 5.91502e-41, 5.91502e-41, 5.91502e-41, 5.91502e-41, 5.91502e-41, 5.91502e-41, 5.91502e-41, 5.91502e-41, 5.91502e-41, 5.91502e-41, 1.36079e-12, 5.91502e-41, 5.91502e-41, 3.08136e-14, 5.91502e-41, 5.91502e-41, 6.11663e-10, 5.91502e-41, 5.91502e-41, 5.91502e-41
0.296867, 0, 8.97051e-10, 7.12534e-40, 1.41421, -8.97051e-10, 0, 7.12534e-40, 7.12534e-40, 7.12534e-40, 7.12534e-40, 7.12534e-40, 7.12534e-40, 7.12534e-40, 7.12534e-40, 7.12534e-40, 7.12534e-40, 7.12534e-40, 1.99278e-12, 7.12534e-40, 7.12534e-40, 4.74e-14, 7.12534e-40, 7.12534e-40, 8.9501e-10, 7.12534e-40, 7.12534e-40, 7.12534e-40
0.304732, 0, 1.30513e-09, 7.73404e-39, 1.41421, -1.30513e-09, 0, 7.73404e-39, 7.73404e-39, 7.73404e-39, 7.73404e-39, 7.73404e-39, 7.73404e-39, 7.73404e-39, 7.73404e-39, 7.73404e-39, 7.73404e-39, 7.73404e-39, 2.9021e-12, 7.73404e-39, 7.73404e-39, 7.27928e-14, 7.73404e-39, 7.73404e-39, 1.30215e-09, 7.73404e-39, 7.73404e-39, 7.73404e-39
0.312596, 0, 1.88808e-09, 7.59709e-38, 1.41421, -1.88808e-09, 0, 7.59709e-38, 7.59709e-38, 7.59709e-38, 7.59709e-38, 7.59709e-38, 7.59709e-38, 7.59709e-38, 7.59709e-38, 7.59709e-38, 7.59709e-38, 7.59709e-38, 4.20311e-12, 7.59709e-38, 7.59709e-38, 1.11644e-13, 7.59709e-38, 7.59709e-38, 1.88376e-09, 7.59709e-38, 7.59709e-38, 7.59709e-38
0.320461, 0, 2.716e-09, 6.78971e-37, 1.41421, -2.716e-09, 0, 6.78971e-37, 6.78971e-37, 6.78971e-37, 6.78971e-37, 6.78971e-37, 6.78971e-37, 6.78971e-37, 6.78971e-37, 6.78971e-37, 6.78971e-37, 6.78971e-37, 6.05421e-12, 6.78971e-37, 6.78971e-37, 1.71074e-13, 6.78971e-37, 6.78971e-37, 2.70978e-09, 6.78971e-37, 6.78971e-37, 6.78971e-37
0.328325, 0, 3.88503e-09, 5.55081e-36, 1.41421, -3.88503e-09, 0, 5.55081e-36, 5.55081e-36, 5.55081e-36, 5.55081e-36, 5.55081e-36, 5.55081e-36, 5.55081e-36, 5.55081e-36, 5.55081e-36, 5.55081e-36, 5.55081e-36, 8.67356e-12, 5.55081e-36, 5.55081e-36, 2.61985e-13, 5.55081e-36, 5.55081e-36, 3.87609e-09, 5.55081e-36, 5.55081e-36, 5.55081e-36
0.33619, 0, 5.5262e-09, 4.1706e-35, 1.41421, -5.5262e-09, 0, 4.1706e-35, 4.1706e-35, 4.1706e-35, 4.1706e-35, 4.1706e-35, 4.1706e-35, 4.1706e-35, 4.1706e-35, 4.1706e-35, 4.1706e-35, 4.1706e-35, 1.236e-11, 4.1706e-35, 4.1706e-35, 4.01088e-13, 4.1706e-35, 4.1706e-35, 5.51344e-09, 4.1706e-35, 4.1706e-35, 4.1706e-35
0.344054, 0, 7.81703e-09, 2.89324e-34, 1.41421, -7.81703e-09, 0, 2.89324e-34, 2.89324e-34, 2.89324e-34, 2.89324e-34, 2.89324e-34, 2.89324e-34, 2.89324e-34, 2.89324e-34, 2.89324e-34, 2.89324e-34, 2.89324e-34, 1.75205e-11, 2.89324e-34, 2.89324e-34, 6.14018e-13, 2.89324e-34, 2.89324e-34, 7.7989e-09, 2.89324e-34, 2.89324e-34, 2.89324e-34
0.351919, 0, 1.09965e-08, 1.97068e-33, 1.41421, -1.09965e-08, 0, 1.97068e-33, 1.97068e-33, 1.97068e-33, 1.97068e-33, 1.97068e-33, 1.97068e-33, 1.97068e-33, 1.97068e-33, 1.97068e-33, 1.97068e-33, 1.97068e-33, 2.47068e-11, 1.97068e-33, 1.97068e-33, 9.40092e-13, 1.97068e-33, 1.97068e-33, 1.09708e-08, 1.97068e-33, 1.97068e-33, 1.97068e-33
0.359783, 0, 1.53842e-08, 1.24004e-32, 1.41421, -1.53842e-08, 0, 1.24004e-32, 1.24004e-32, 1.24004e-32, 1.24004e-32, 1.24004e-32, 1.24004e-32, 1.24004e-32, 1.24004e-32, 1.24004e-32, 1.24004e-32, 1.24004e-32, 3.46623e-11, 1.24004e-32, 1.24004e-32, 1.43962e-12, 1.24004e-32, 1.24004e-32, 1.53481e-08, 1.24004e-32, 1.24004e-32, 1.24004e-32
0.367647, 0, 2.14055e-08, 7.30778e-32, 1.41421, -2.14055e-08, 0, 7.30778e-32, 7.30778e-32, 7.30778e-32, 7.30778e-32, 7.30778e-32, 7.30778e-32, 7.30778e-32, 7.30778e-32, 7.30778e-32, 7.30778e-32, 7.30778e-32, 4.83845e-11, 7.30778e-32, 7.30778e-32, 2.20506e-12, 7.30778e-32, 7.30778e-32, 2.13549e-08, 7.30778e-32, 7.30778e-32, 7.30778e-32
0.375512, 0, 2.96224e-08, 4.10323e-31, 1.41421, -2.96224e-08, 0, 4.10323e-31, 4.10323e-31, 4.10323e-31, 4.10323e-31, 4.10323e-31, 4.10323e-31, 4.10323e-31, 4.10323e-31, 4.10323e-31, 4.10323e-31, 4.10323e-31, 6.72045e-11, 4.10323e-31, 4.10323e-31, 3.37797e-12, 4.10323e-31, 4.10323e-31, 2.95518e-08, 4.10323e-31, 4.10323e-31, 4.10323e-31
0.383376, 0, 4.07732e-08, 2.16865e-30, 1.41421, -4.07732e-08, 0, 2.16865e-30, 2.16865e-30, 2.16865e-30, 2.16865e-30, 2.16865e-30, 2.16865e-30, 2.16865e-30, 2.16865e-30, 2.16865e-30, 2.16865e-30, 2.16865e-30, 9.28904e-11, 2.16865e-30, 2.16865e-30, 5.17466e-12, 2.16865e-30, 2.16865e-30, 4.06751e-08, 2.16865e-30, 2.16865e-30, 2.16865e-30
0.391241, 0, 5.58225e-08, 1.07699e-29, 1.41421, -5.58225e-08, 0, 1.07699e-29, 1.07699e-29, 1.07699e-29, 1.07699e-29, 1.07699e-29, 1.07699e-29, 1.07699e-29, 1.07699e-29, 1.07699e-29, 1.07699e-29, 1.07699e-29, 1.2778e-10, 1.07699e-29, 1.07699e-29, 7.92503e-12, 1.07699e-29, 1.07699e-29, 5.56868e-08, 1.07699e-29, 1.07699e-29, 1.07699e-29
0.399105, 0, 7.60226e-08, 5.05229e-29, 1.41421, -7.60226e-08, 0, 5.05229e-29, 5.05229e-29, 5.05229e-29, 5.05229e-29, 5.05229e-29, 5.05229e-29, 5.05229e-29, 5.05229e-29, 5.05229e-29, 5.05229e-29, 5.05229e-29, 1.74952e-10, 5.05229e-29, 5.05229e-29, 1.21306e-11, 5.05229e-29, 5.05229e-29, 7.58355e-08, 5.05229e-29, 5.05229e-29, 5.05229e-29
0.40697, 0, 1.02989e-07, 2.25348e-28, 1.41421, -1.02989e-07, 0, 2.25348e-28, 2.25348e-28, 2.25348e-28, 2.25348e-28, 2.25348e-28, 2.25348e-28, 2.25348e-28, 2.25348e-28, 2.25348e-28, 2.25348e-28, 2.25348e-28, 2.38439e-10, 2.25348e-28, 2.25348e-28, 1.85513e-11, 2.25348e-28, 2.25348e-28, 1.02732e-07, 2.25348e-28, 2.25348e-28, 2.25348e-28
0.414834, 0, 1.38797e-07, 9.54612e-28, 1.41421, -1.38797e-07, 0, 9.54612e-28, 9.54612e-28, 9.54612e-28, 9.54612e-28, 9.54612e-28, 9.54612e-28, 9.54612e-28, 9.54612e-28, 9.54612e-28, 9.54612e-28, 9.54612e-28, 3.23502e-10, 9.54612e-28, 9.54612e-28, 2.8334e-11, 9.54612e-28, 9.54612e-28, 1.38445e-07, 9.54612e-28, 9.54612e-28, 9.54612e-28
0.422699, 0, 1.86091e-07, 3.84509e-27, 1.41421, -1.86091e-07, 0, 3.84509e-27, 3.84509e-27, 3.84509e-27, 3.84509e-27, 3.84509e-27, 3.84509e-27, 3.84509e-27, 3.84509e-27, 3.84509e-27, 3.84509e-27, 3.84509e-27, 4.36981e-10, 3.84509e-27, 3.84509e-27, 4.32018e-11, 3.84509e-27, 3.84509e-27, 1.85611e-07, 3.84509e-27, 3.84509e-27, 3.84509e-27
0.430563, 0, 2.48229e-07, 1.47571e-26, 1.41421, -2.48229e-07, 0, 1.47571e-26, 1.47571e-26, 1.47571e-26, 1.47571e-26, 1.47571e-26, 1.47571e-26, 1.47571e-26, 1.47571e-26, 1.47571e-26, 1.47571e-26, 1.47571e-26, 5.87724e-10, 1.47571e-26, 1.47571e-26, 6.57315e-11, 1.47571e-26, 1.47571e-26, 2.47576e-07, 1.47571e-26, 1.47571e-26, 1.47571e-26
0.438428, 0, 3.29442e-07, 5.40845e-26, 1.41421, -3.29442e-07, 0, 5.40845e-26, 5.40845e-26, 5.40845e-26, 5.40845e-26, 5.40845e-26, 5.40845e-26, 5.40845e-26, 5.60659e-14, 5.40845e-26, 5.40845e-26, 5.40845e-26, 7.87132e-10, 5.40845e-26, 5.40845e-26, 9.97548e-11, 5.40845e-26, 5.40845e-26, 3.28555e-07, 5.40845e-26, 5.40845e-26, 5.40845e-26
0.446292, 0, 4.3504e-07, 1.8977e-25, 1.41421, -4.3504e-07, 0, 1.8977e-25, 1.8977e-25, 1.8977e-25, 1.8977e-25, 1.8977e-25, 1.8977e-25, 1.8977e-25, 1.7632e-13, 1.8977e-25, 1.8977e-25, 1.8977e-25, 1.04984e-09, 1.8977e-25, 1.8977e-25, 1.50939e-10, 1.8977e-25, 1.8977e-25, 4.33839e-07, 1.8977e-25, 1.8977e-25, 1.8977e-25
0.454157, 0, 5.73151e-07, 6.4683e-25, 1.41421, -5.73151e-07, 0, 6.683e-15, 6.73638e-14, 1.15744e-10, 8.02659e-13, 5.73997e-11, 3.21005e-10, 1.34866e-11, 2.96008e-12, 1.28169e-11, 1.73956e-11, 8.26422e-10, 1.39458e-09, 3.64657e-11, 9.11641e-13, 2.27618e-10, 1.82187e-13, 1.22176e-15, 5.70092e-07, 6.4683e-25, 6.4683e-25, 3.17237e-11
0.462021, 0, 7.52474e-07, 2.88719e-10, 1.41421, -7.52474e-07, 2.88719e-10, 2.8874e-10, 2.8893e-10, 6.51318e-10, 2.91234e-10, 4.68539e-10, 1.29435e-09, 3.3097e-10, 2.97596e-10, 3.28872e-10, 3.43216e-10, 2.87771e-09, 2.13386e-09, 4.02958e-10, 2.91575e-10, 6.30707e-10, 2.91186e-10, 2.88723e-10, 7.45782e-07, 2.88719e-10, 2.88719e-10, 3.88102e-10
0.469886, 0, 9.84968e-07, 8.9672e-10, 1.41421, -9.84968e-07, 8.9672e-10, 8.9677e-10, 8.97231e-10, 1.77453e-09, 9.02807e-10, 1.33205e-09, 3.33125e-09, 9.99004e-10, 9.17907e-10, 9.93925e-10, 1.02865e-09, 7.16439e-09, 3.32843e-09, 1.17328e-09, 9.03634e-10, 1.40845e-09, 9.05513e-10, 8.96729e-10, 9.71117e-07, 8.9672e-10, 8.9672e-10, 1.13732e-09
0.47775, 0, 1.28707e-06, 2.15946e-09, 1.41421, -1.28707e-06, 2.15946e-09, 2.15957e-09, 2.16059e-09, 4.09177e-09, 2.17286e-09, 3.11773e-09, 7.51854e-09, 2.38462e-09, 2.20577e-09, 2.37344e-09, 2.44988e-09, 1.59563e-08, 5.35184e-09, 2.76824e-09, 2.17468e-09, 2.92183e-09, 2.18255e-09, 2.15948e-09, 1.2591e-06, 2.15946e-09, 2.15946e-09, 2.68908e-09
0.485615, 0, 1.68147e-06, 4.73674e-09, 1.41421, -1.68147e-06, 4.73674e-09, 4.73697e-09, 4.7391e-09, 8.78754e-09, 4.76483e-09, 6.74561e-09, 1.59713e-08, 5.20875e-09, 4.83338e-09, 5.18531e-09, 5.34555e-09, 3.36598e-08, 8.91175e-09, 6.01297e-09, 4.76865e-09, 5.86719e-09, 4.7904e-09, 4.73678e-09, 1.62582e-06, 4.73674e-09, 4.73674e-09, 5.84701e-09
0.493479, 0, 2.201e-06, 9.90491e-09, 1.41421, -2.201e-06, 9.90491e-09, 9.90538e-09, 9.9097e-09, 1.81354e-08, 9.96198e-09, 1.39866e-08, 3.27314e-08, 1.08639e-08, 1.01005e-08, 1.08163e-08, 1.11419e-08, 6.86713e-08, 1.53444e-08, 1.2498e-08, 9.96973e-09, 1.15729e-08, 1.00216e-08, 9.90499e-09, 2.0916e-06, 9.90491e-09, 9.90491e-09, 1.21608e-08
0.501344, 0, 2.89496e-06, 2.00846e-08, 1.41421, -2.89496e-06, 2.00846e-08, 2.00855e-08, 2.00941e-08, 3.64152e-08, 2.01978e-08, 2.81832e-08, 6.53759e-08, 2.19875e-08, 2.05171e-08, 2.1893e-08, 2.2539e-08, 1.36686e-07, 2.7145e-08, 2.52296e-08, 2.02132e-08, 2.25331e-08, 2.03282e-08, 2.00848e-08, 2.68241e-06, 2.00846e-08, 2.00846e-08, 2.45606e-08
0.509208, 0, 3.83959e-06, 3.9786e-08, 1.41421, -3.83959e-06, 3.9786e-08, 3.97878e-08, 3.98045e-08, 7.1539e-08, 4.00062e-08, 5.55329e-08, 1.2785e-07, 4.34859e-08, 4.0679e-08, 4.33022e-08, 4.45583e-08, 2.66505e-07, 4.89162e-08, 4.97899e-08, 4.00361e-08, 4.33613e-08, 4.0279e-08, 3.97863e-08, 3.43203e-06, 3.9786e-08, 3.9786e-08, 4.8489e-08
0.517073, 0, 5.1566e-06, 7.72461e-08, 1.41421, -5.1566e-06, 7.72461e-08, 7.72496e-08, 7.72813e-08, 1.37849e-07, 7.76663e-08, 1.073e-07, 2.45322e-07, 8.43076e-08, 7.95989e-08, 8.39569e-08, 8.63543e-08, 5.09954e-07, 8.90093e-08, 9.63392e-08, 7.77234e-08, 8.24383e-08, 7.82203e-08, 7.72467e-08, 4.38536e-06, 7.72461e-08, 7.72461e-08, 9.38564e-08
0.524937, 0, 7.04164e-06, 1.47231e-07, 1.41421, -7.04164e-06, 1.47231e-07, 1.47237e-07, 1.47297e-07, 2.60862e-07, 1.48019e-07, 2.03582e-07, 4.62375e-07, 1.60471e-07, 1.52474e-07, 1.59814e-07, 1.64309e-07, 9.58565e-07, 1.6233e-07, 1.83031e-07, 1.48126e-07, 1.54732e-07, 1.49116e-07, 1.47232e-07, 5.60384e-06, 1.47231e-07, 1.47231e-07, 1.78375e-07
0.532802, 0, 9.81336e-06, 2.75703e-07, 1.41421, -9.81336e-06, 2.75703e-07, 2.75715e-07, 2.75825e-07, 4.85114e-07, 2.77155e-07, 3.79554e-07, 8.56483e-07, 3.00104e-07, 2.86575e-07, 2.98892e-07, 3.07176e-07, 1.77091e-06, 2.95015e-07, 3.41679e-07, 2.77352e-07, 2.86479e-07, 2.79285e-07, 2.75705e-07, 7.17389e-06, 2.75703e-07, 2.75703e-07, 3.33099e-07
0.540666, 0, 1.399e-05, 5.07446e-07, 1.41421, -1.399e-05, 5.07446e-07, 5.07467e-07, 5.07666e-07, 8.86857e-07, 5.10077e-07, 6.95603e-07, 1.55971e-06, 5.51655e-07, 5.2909e-07, 5.4946e-07, 5.64469e-07, 3.21648e-06, 5.32057e-07, 6.26981e-07, 5.10434e-07, 5.22837e-07, 5.14129e-07, 5.07449e-07, 9.22012e-06, 5.07446e-07, 5.07446e-07, 6.11437e-07
0.548531, 0, 2.04096e-05, 9.18238e-07, 1.41421, -2.04096e-05, 9.18238e-07, 9.18277e-07, 9.18631e-07, 1.59419e-06, 9.22925e-07, 1.25345e-06, 2.79292e-06, 9.97e-07, 9.59647e-07, 9.93089e-07, 1.01983e-06, 5.74457e-06, 9.4949e-07, 1.1312e-06, 9.23562e-07, 9.40097e-07, 9.30499e-07, 9.18245e-07, 1.19267e-05, 9.18238e-07, 9.18238e-07, 1.1035e-06
0.556395, 0, 3.04154e-05, 1.63384e-06, 1.41421, -3.04154e-05, 1.63384e-06, 1.63391e-06, 1.63453e-06, 2.81815e-06, 1.64206e-06, 2.22116e-06, 4.91839e-06, 1.77184e-06, 1.712e-06, 1.76499e-06, 1.81184e-06, 1.00899e-05, 1.67339e-06, 2.00696e-06, 1.64317e-06, 1.66472e-06, 1.65597e-06, 1.63386e-06, 1.55693e-05, 1.63384e-06, 1.63384e-06, 1.95844e-06
0.56426, 0, 4.61313e-05, 2.85894e-06, 1.41421, -4.61313e-05, 2.85894e-06, 2.85906e-06, 2.86013e-06, 4.89975e-06, 2.87309e-06, 3.87102e-06, 8.51893e-06, 3.09674e-06, 3.00447e-06, 3.08493e-06, 3.16566e-06, 1.74305e-05, 2.90882e-06, 3.50191e-06, 2.87501e-06, 2.90231e-06, 2.89821e-06, 2.85896e-06, 2.05644e-05, 2.85894e-06, 2.85894e-06, 3.41829e-06
0.572124, 0, 7.08696e-05, 4.92025e-06, 1.41421, -7.08696e-05, 4.92025e-06, 4.92045e-06, 4.92227e-06, 8.37948e-06, 4.94424e-06, 6.63575e-06, 1.45141e-05, 5.32333e-06, 5.18756e-06, 5.30331e-06, 5.44015e-06, 2.96195e-05, 4.98295e-06, 6.0101e-06, 4.9475e-06, 4.98086e-06, 4.98886e-06, 4.92029e-06, 2.75451e-05, 4.92025e-06, 4.92025e-06, 5.86838e-06
