   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_653.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0125902, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00471329, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00316367, 0, 8.88857e-16, 0, 1.41421, -8.88857e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60998e-19, 0, 1.27896e-16, 0, 7.60599e-16, 0, 0, 0
0.0110406, 0, 1.48519e-15, 0, 1.41421, -1.48519e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.11468e-19, 0, 2.1863e-16, 0, 1.26594e-15, 0, 0, 0
0.0189176, 0, 2.46792e-15, 0, 1.41421, -2.46792e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03002e-18, 0, 3.71819e-16, 0, 2.09507e-15, 0, 0, 0
0.0267945, 0, 4.07866e-15, 0, 1.41421, -4.07866e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72564e-18, 0, 6.29154e-16, 0, 3.44778e-15, 0, 0, 0
0.0346715, 0, 6.70454e-15, 0, 1.41421, -6.70454e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87554e-18, 0, 1.0593e-15, 0, 5.64237e-15, 0, 0, 0
0.0425484, 0, 1.09627e-14, 0, 1.41421, -1.09627e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.76631e-18, 0, 1.77479e-15, 0, 9.1831e-15, 0, 0, 0
0.0504254, 0, 1.78314e-14, 0, 1.41421, -1.78314e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.85906e-18, 0, 2.9592e-15, 0, 1.48644e-14, 0, 0, 0
0.0583023, 0, 2.8854e-14, 0, 1.41421, -2.8854e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28918e-17, 0, 4.91047e-15, 0, 2.39306e-14, 0, 0, 0
0.0661793, 0, 4.64514e-14, 0, 1.41421, -4.64514e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10395e-17, 0, 8.10999e-15, 0, 3.83204e-14, 0, 0, 0
0.0740562, 0, 7.44031e-14, 0, 1.41421, -7.44031e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41637e-17, 0, 1.33318e-14, 0, 6.10372e-14, 0, 0, 0
0.0819332, 0, 1.18578e-13, 0, 1.41421, -1.18578e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.51984e-17, 0, 2.18147e-14, 0, 9.67084e-14, 0, 0, 0
0.0898101, 0, 1.88046e-13, 0, 1.41421, -1.88046e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.87453e-17, 0, 3.55322e-14, 0, 1.52425e-13, 0, 0, 0
0.0976871, 0, 2.96747e-13, 0, 1.41421, -2.96747e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41987e-16, 0, 5.76138e-14, 0, 2.38992e-13, 0, 0, 0
0.105564, 0, 4.66018e-13, 0, 1.41421, -4.66018e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26081e-16, 0, 9.30065e-14, 0, 3.72786e-13, 0, 0, 0
0.113441, 0, 7.28333e-13, 0, 1.41421, -7.28333e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.58277e-16, 0, 1.4948e-13, 0, 5.78495e-13, 0, 0, 0
0.121318, 0, 1.13289e-12, 0, 1.41421, -1.13289e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.65127e-16, 0, 2.39196e-13, 0, 8.9313e-13, 0, 0, 0
0.129195, 0, 1.75387e-12, 0, 1.41421, -1.75387e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.8731e-16, 0, 3.81107e-13, 0, 1.37188e-12, 0, 0, 0
0.137072, 0, 2.7026e-12, 0, 1.41421, -2.7026e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38694e-15, 0, 6.04624e-13, 0, 2.09659e-12, 0, 0, 0
0.144949, 0, 4.14535e-12, 0, 1.41421, -4.14535e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15837e-15, 0, 9.55191e-13, 0, 3.188e-12, 0, 0, 0
0.152826, 0, 6.32934e-12, 0, 1.41421, -6.32934e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.34444e-15, 0, 1.50274e-12, 0, 4.82325e-12, 0, 0, 0
0.160703, 0, 9.62047e-12, 0, 1.41421, -9.62047e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.16059e-15, 0, 2.35448e-12, 0, 7.26084e-12, 0, 0, 0
0.16858, 0, 1.45579e-11, 0, 1.41421, -1.45579e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.93064e-15, 0, 3.67406e-12, 0, 1.0876e-11, 0, 0, 0
0.176457, 0, 2.19329e-11, 0, 1.41421, -2.19329e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21398e-14, 0, 5.71042e-12, 0, 1.62103e-11, 0, 0, 0
0.184334, 0, 3.2901e-11, 0, 1.41421, -3.2901e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85129e-14, 0, 8.8408e-12, 0, 2.40417e-11, 0, 0, 0
0.192211, 0, 4.91439e-11, 0, 1.41421, -4.91439e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.81304e-14, 0, 1.36348e-11, 0, 3.5481e-11, 0, 0, 0
