   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_394.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0151947, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00733918, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000516361, 0, 3.66317e-19, 0, 1.41421, -3.66317e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.11513e-21, 0, 0, 1.43366e-21, 0, 2.31984e-22, 0, 3.60536e-19, 0, 0
0.00837191, 0, 7.08442e-19, 0, 1.41421, -7.08442e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.95788e-21, 0, 0, 2.818e-21, 0, 4.56866e-22, 0, 6.9721e-19, 0, 0
0.0162274, 0, 1.35771e-18, 0, 1.41421, -1.35771e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52499e-20, 0, 0, 5.48939e-21, 0, 8.91709e-22, 0, 1.33608e-18, 0, 0
0.024083, 0, 2.57911e-18, 0, 1.41421, -2.57911e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.89664e-20, 0, 0, 1.06e-20, 0, 1.72539e-21, 0, 2.53782e-18, 0, 0
0.0319385, 0, 4.85721e-18, 0, 1.41421, -4.85721e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.45477e-20, 0, 0, 2.0295e-20, 0, 3.3105e-21, 0, 4.77906e-18, 0, 0
0.0397941, 0, 9.07083e-18, 0, 1.41421, -9.07083e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01859e-19, 0, 0, 3.8536e-20, 0, 6.30018e-21, 0, 8.92413e-18, 0, 0
0.0476496, 0, 1.68008e-17, 0, 1.41421, -1.68008e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88645e-19, 0, 0, 7.2581e-20, 0, 1.18949e-20, 0, 1.65277e-17, 0, 0
0.0555052, 0, 3.08682e-17, 0, 1.41421, -3.08682e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.46569e-19, 0, 0, 1.35626e-19, 0, 2.2285e-20, 0, 3.03637e-17, 0, 0
0.0633607, 0, 5.62677e-17, 0, 1.41421, -5.62677e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.31681e-19, 0, 0, 2.51476e-19, 0, 4.14374e-20, 0, 5.53431e-17, 0, 0
