   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_350.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0909936, 0, 1.33569e-13, 0, 1.41421, -1.33569e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87154e-17, 2.45657e-14, 0, 1.08974e-13, 0, 0, 0
0.0988698, 0, 2.12486e-13, 0, 1.41421, -2.12486e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.63263e-17, 4.01269e-14, 0, 1.72312e-13, 0, 0, 0
0.106746, 0, 3.36336e-13, 0, 1.41421, -3.36336e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.43672e-17, 6.52439e-14, 0, 2.71018e-13, 0, 0, 0
0.114622, 0, 5.29744e-13, 0, 1.41421, -5.29744e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18798e-16, 1.05608e-13, 0, 4.24017e-13, 0, 0, 0
0.122499, 0, 8.30278e-13, 0, 1.41421, -8.30278e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88857e-16, 1.7018e-13, 0, 6.5991e-13, 0, 0, 0
0.130375, 0, 1.295e-12, 0, 1.41421, -1.295e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98806e-16, 2.73018e-13, 0, 1.02168e-12, 0, 0, 0
0.138251, 0, 2.01013e-12, 0, 1.41421, -2.01013e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.70558e-16, 4.36085e-13, 0, 1.57357e-12, 0, 0, 0
0.146127, 0, 3.10533e-12, 0, 1.41421, -3.10533e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.37655e-16, 6.93537e-13, 0, 2.41106e-12, 0, 0, 0
0.154004, 0, 4.77472e-12, 0, 1.41421, -4.77472e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15119e-15, 1.09827e-12, 0, 3.67529e-12, 0, 0, 0
0.16188, 0, 7.30742e-12, 0, 1.41421, -7.30742e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78871e-15, 1.73188e-12, 0, 5.57374e-12, 0, 0, 0
0.169756, 0, 1.11322e-11, 0, 1.41421, -1.11322e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.76746e-15, 2.7197e-12, 0, 8.40974e-12, 0, 0, 0
0.177632, 0, 1.68821e-11, 0, 1.41421, -1.68821e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.26413e-15, 4.2535e-12, 0, 1.26243e-11, 0, 0, 0
0.185509, 0, 2.54873e-11, 0, 1.41421, -2.54873e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.54411e-15, 6.62561e-12, 0, 1.88552e-11, 0, 0, 0
0.193385, 0, 3.83094e-11, 0, 1.41421, -3.83094e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00049e-14, 1.02799e-11, 0, 2.80194e-11, 0, 0, 0
0.201261, 0, 5.73323e-11, 0, 1.41421, -5.73323e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52406e-14, 1.58883e-11, 0, 4.14287e-11, 0, 0, 0
0.209138, 0, 8.5436e-11, 0, 1.41421, -8.5436e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31366e-14, 2.4464e-11, 0, 6.09489e-11, 0, 0, 0
0.217014, 0, 1.26784e-10, 0, 1.41421, -1.26784e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5011e-14, 3.75299e-11, 0, 8.92195e-11, 0, 0, 0
0.22489, 0, 1.87375e-10, 0, 1.41421, -1.87375e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.28229e-14, 5.73685e-11, 0, 1.29954e-10, 0, 0, 0
0.232766, 0, 2.75819e-10, 0, 1.41421, -2.75819e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.94819e-14, 8.73903e-11, 0, 1.88349e-10, 0, 0, 0
0.240643, 0, 4.04436e-10, 3.22299e-44, 1.41421, -4.04436e-10, 3.22299e-44, 0, 3.22299e-44, 3.22299e-44, 3.22299e-44, 3.22299e-44, 3.22299e-44, 3.22299e-44, 3.22299e-44, 3.22299e-44, 3.22299e-44, 3.22299e-44, 3.22299e-44, 1.19307e-13, 1.32678e-10, 3.22299e-44, 2.71639e-10, 3.22299e-44, 3.22299e-44, 3.22299e-44
0.248519, 0, 5.90798e-10, 6.23578e-43, 1.41421, -5.90798e-10, 6.23578e-43, 0, 6.23578e-43, 6.23578e-43, 6.23578e-43, 6.23578e-43, 6.23578e-43, 6.23578e-43, 6.23578e-43, 6.23578e-43, 6.23578e-43, 6.23578e-43, 6.23578e-43, 1.78709e-13, 2.00785e-10, 6.23578e-43, 3.89834e-10, 6.23578e-43, 6.23578e-43, 6.23578e-43
0.256395, 0, 8.59896e-10, 9.1771e-42, 1.41421, -8.59896e-10, 9.1771e-42, 0, 9.1771e-42, 9.1771e-42, 9.1771e-42, 9.1771e-42, 9.1771e-42, 9.1771e-42, 9.1771e-42, 9.1771e-42, 9.1771e-42, 9.1771e-42, 9.1771e-42, 2.67203e-13, 3.02913e-10, 9.1771e-42, 5.56717e-10, 9.1771e-42, 9.1771e-42, 9.1771e-42
0.264271, 0, 1.24719e-09, 1.23377e-40, 1.41421, -1.24719e-09, 1.23377e-40, 0, 1.23377e-40, 1.23377e-40, 1.23377e-40, 1.23377e-40, 1.23377e-40, 1.23377e-40, 1.23377e-40, 1.23377e-40, 1.23377e-40, 1.23377e-40, 1.23377e-40, 3.98926e-13, 4.5563e-10, 1.23377e-40, 7.9116e-10, 1.23377e-40, 1.23377e-40, 1.23377e-40
0.272148, 0, 1.80286e-09, 1.4888e-39, 1.41421, -1.80286e-09, 1.4888e-39, 0, 1.4888e-39, 1.4888e-39, 1.4888e-39, 1.4888e-39, 1.4888e-39, 1.4888e-39, 1.4888e-39, 1.4888e-39, 1.4888e-39, 1.4888e-39, 1.4888e-39, 5.94896e-13, 6.83401e-10, 1.4888e-39, 1.11887e-09, 1.4888e-39, 1.4888e-39, 1.4888e-39
0.280024, 0, 2.59781e-09, 1.61942e-38, 1.41421, -2.59781e-09, 1.61942e-38, 0, 1.61942e-38, 1.61942e-38, 1.61942e-38, 1.61942e-38, 1.61942e-38, 1.61942e-38, 1.61942e-38, 1.61942e-38, 1.61942e-38, 1.61942e-38, 1.61942e-38, 8.86382e-13, 1.02227e-09, 1.61942e-38, 1.57465e-09, 1.61942e-38, 1.61942e-38, 1.61942e-38
0.2879, 0, 3.73201e-09, 1.59265e-37, 1.41421, -3.73201e-09, 1.59265e-37, 0, 1.59265e-37, 1.59265e-37, 1.59265e-37, 1.59265e-37, 1.59265e-37, 1.59265e-37, 1.59265e-37, 1.59265e-37, 1.59265e-37, 1.59265e-37, 1.59265e-37, 1.31997e-12, 1.52526e-09, 1.59265e-37, 2.20543e-09, 1.59265e-37, 1.59265e-37, 1.59265e-37
0.295776, 0, 5.34621e-09, 1.42479e-36, 1.41421, -5.34621e-09, 1.42479e-36, 0, 1.42479e-36, 1.42479e-36, 1.42479e-36, 1.42479e-36, 1.42479e-36, 1.42479e-36, 1.42479e-36, 1.42479e-36, 1.42479e-36, 1.42479e-36, 1.42479e-36, 1.96509e-12, 2.27019e-09, 1.42479e-36, 3.07406e-09, 1.42479e-36, 1.42479e-36, 1.42479e-36
0.303653, 0, 7.63839e-09, 1.16575e-35, 1.41421, -7.63839e-09, 1.16575e-35, 0, 1.16575e-35, 1.16575e-35, 1.16575e-35, 1.16575e-35, 1.16575e-35, 1.16575e-35, 1.16575e-35, 1.16575e-35, 1.16575e-35, 1.16575e-35, 1.16575e-35, 2.92539e-12, 3.37114e-09, 1.16575e-35, 4.26433e-09, 1.16575e-35, 1.16575e-35, 1.16575e-35
0.311529, 0, 1.08867e-08, 8.76224e-35, 1.41421, -1.08867e-08, 8.76224e-35, 0, 8.76224e-35, 8.76224e-35, 8.76224e-35, 8.76224e-35, 8.76224e-35, 8.76224e-35, 8.76224e-35, 8.76224e-35, 8.76224e-35, 8.76224e-35, 8.76224e-35, 4.35561e-12, 4.99502e-09, 8.76224e-35, 5.88735e-09, 8.76224e-35, 8.76224e-35, 8.76224e-35
0.319405, 0, 1.54818e-08, 5.97342e-34, 1.41421, -1.54818e-08, 5.97342e-34, 0, 5.97342e-34, 5.97342e-34, 5.97342e-34, 5.97342e-34, 5.97342e-34, 5.97342e-34, 5.97342e-34, 5.97342e-34, 5.97342e-34, 5.97342e-34, 5.97342e-34, 6.48685e-12, 7.38563e-09, 5.97342e-34, 8.08965e-09, 5.97342e-34, 5.97342e-34, 5.97342e-34
0.327282, 0, 2.19715e-08, 4.01617e-33, 1.41421, -2.19715e-08, 4.01617e-33, 0, 4.01617e-33, 4.01617e-33, 4.01617e-33, 4.01617e-33, 4.01617e-33, 4.01617e-33, 4.01617e-33, 4.01617e-33, 4.01617e-33, 4.01617e-33, 4.01617e-33, 9.66426e-12, 1.08984e-08, 4.01617e-33, 1.10635e-08, 4.01617e-33, 4.01617e-33, 4.01617e-33
0.335158, 0, 3.11247e-08, 2.25765e-32, 1.41421, -3.11247e-08, 2.25765e-32, 0, 2.25765e-32, 2.25765e-32, 2.25765e-32, 2.25765e-32, 2.25765e-32, 2.25765e-32, 2.25765e-32, 2.25765e-32, 2.25765e-32, 2.25765e-32, 2.25765e-32, 1.44031e-11, 1.60505e-08, 2.25765e-32, 1.50597e-08, 2.25765e-32, 2.25765e-32, 2.25765e-32
0.343034, 0, 4.40187e-08, 1.19993e-31, 1.41421, -4.40187e-08, 1.19993e-31, 0, 1.19993e-31, 1.19993e-31, 1.19993e-31, 1.19993e-31, 1.19993e-31, 1.19993e-31, 1.19993e-31, 1.19993e-31, 1.19993e-31, 1.19993e-31, 1.19993e-31, 2.14719e-11, 2.35931e-08, 1.19993e-31, 2.04042e-08, 1.19993e-31, 1.19993e-31, 1.19993e-31
0.35091, 0, 6.21637e-08, 6.37783e-31, 1.41421, -6.21637e-08, 6.37783e-31, 0, 6.37783e-31, 6.37783e-31, 6.37783e-31, 6.37783e-31, 6.37783e-31, 6.37783e-31, 6.37783e-31, 6.37783e-31, 6.37783e-31, 6.37783e-31, 6.37783e-31, 3.2015e-11, 3.46141e-08, 6.37783e-31, 2.75175e-08, 6.37783e-31, 6.37783e-31, 6.37783e-31
0.358787, 0, 8.76741e-08, 3.24353e-30, 1.41421, -8.76741e-08, 3.24353e-30, 0, 3.24353e-30, 3.24353e-30, 3.24353e-30, 3.24353e-30, 3.24353e-30, 3.24353e-30, 3.24353e-30, 3.24353e-30, 3.24353e-30, 3.24353e-30, 3.24353e-30, 4.77336e-11, 5.0686e-08, 3.24353e-30, 3.69404e-08, 3.24353e-30, 3.24353e-30, 3.24353e-30
0.366663, 0, 1.2351e-07, 1.55751e-29, 1.41421, -1.2351e-07, 1.55751e-29, 0, 1.55751e-29, 1.55751e-29, 1.55751e-29, 1.55751e-29, 1.55751e-29, 1.55751e-29, 1.55751e-29, 1.55751e-29, 1.55751e-29, 1.55751e-29, 1.55751e-29, 7.11503e-11, 7.40744e-08, 1.55751e-29, 4.93639e-08, 1.55751e-29, 1.55751e-29, 1.55751e-29
0.374539, 0, 1.73807e-07, 7.10952e-29, 1.41421, -1.73807e-07, 7.10952e-29, 0, 7.10952e-29, 7.10952e-29, 7.10952e-29, 7.10952e-29, 7.10952e-29, 7.10952e-29, 7.10952e-29, 7.10952e-29, 7.10952e-29, 7.10952e-29, 7.10952e-29, 1.05995e-10, 1.08034e-07, 7.10952e-29, 6.56671e-08, 7.10952e-29, 7.10952e-29, 7.10952e-29
0.382415, 0, 2.44343e-07, 3.1284e-28, 1.41421, -2.44343e-07, 3.1284e-28, 0, 3.1284e-28, 3.1284e-28, 3.1284e-28, 3.1284e-28, 3.1284e-28, 3.1284e-28, 3.1284e-28, 3.1284e-28, 3.1284e-28, 3.1284e-28, 3.1284e-28, 1.57766e-10, 1.57223e-07, 3.1284e-28, 8.69622e-08, 3.1284e-28, 3.1284e-28, 3.1284e-28
0.390292, 0, 3.43172e-07, 1.31429e-27, 1.41421, -3.43172e-07, 1.31429e-27, 0, 1.31429e-27, 1.31429e-27, 1.31429e-27, 1.31429e-27, 1.31429e-27, 1.31429e-27, 1.31429e-27, 1.31429e-27, 1.31429e-27, 1.31429e-27, 1.31429e-27, 2.34534e-10, 2.28287e-07, 1.31429e-27, 1.1465e-07, 1.31429e-27, 1.31429e-27, 1.31429e-27
0.398168, 0, 4.81494e-07, 5.25644e-27, 1.41421, -4.81494e-07, 5.25644e-27, 0, 5.25644e-27, 5.25644e-27, 5.25644e-27, 5.25644e-27, 5.25644e-27, 5.25644e-27, 5.25644e-27, 5.25644e-27, 5.25644e-27, 5.25644e-27, 5.25644e-27, 3.48104e-10, 3.30661e-07, 5.25644e-27, 1.50485e-07, 5.25644e-27, 5.25644e-27, 5.25644e-27
0.406044, 0, 6.74858e-07, 2.00476e-26, 1.41421, -6.74858e-07, 2.00476e-26, 0, 2.00476e-26, 2.00476e-26, 2.00476e-26, 2.00476e-26, 2.00476e-26, 2.00476e-26, 2.00476e-26, 2.00476e-26, 2.00476e-26, 2.00476e-26, 2.00476e-26, 5.15663e-10, 4.77686e-07, 2.00476e-26, 1.96656e-07, 2.00476e-26, 2.00476e-26, 2.00476e-26
0.41392, 0, 9.4477e-07, 7.30242e-26, 1.41421, -9.4477e-07, 7.30242e-26, 0, 7.30242e-26, 7.30242e-26, 7.30242e-26, 7.30242e-26, 7.30242e-26, 7.30242e-26, 7.30242e-26, 7.30242e-26, 7.30242e-26, 7.30242e-26, 7.30242e-26, 7.62106e-10, 6.88133e-07, 7.30242e-26, 2.55875e-07, 7.30242e-26, 7.30242e-26, 7.30242e-26
0.421797, 0, 1.32089e-06, 2.54519e-25, 1.41421, -1.32089e-06, 2.54519e-25, 0, 2.54519e-25, 2.54519e-25, 2.54519e-25, 2.54519e-25, 2.54519e-25, 2.54519e-25, 2.54519e-25, 2.54519e-25, 2.54519e-25, 2.54519e-25, 2.54519e-25, 1.12333e-09, 9.88277e-07, 2.54519e-25, 3.31493e-07, 2.54519e-25, 2.54519e-25, 2.54519e-25
0.429673, 0, 1.84502e-06, 8.61262e-25, 1.41421, -1.84502e-06, 3.00588e-11, 0, 2.62266e-13, 2.95099e-11, 2.51558e-10, 9.77698e-12, 2.00784e-10, 2.50678e-10, 5.87932e-11, 6.10323e-12, 1.35872e-10, 3.61022e-12, 1.00695e-13, 1.65082e-09, 1.4147e-06, 1.03799e-15, 4.2768e-07, 8.61262e-25, 8.61262e-25, 1.94994e-11
0.437549, 0, 2.57303e-06, 1.12372e-10, 1.41421, -2.57303e-06, 2.03044e-10, 1.12372e-10, 1.13163e-10, 2.01388e-10, 8.71195e-10, 1.41864e-10, 7.18036e-10, 8.68539e-10, 2.89721e-10, 1.30782e-10, 5.2223e-10, 1.23262e-10, 1.12676e-10, 2.53049e-09, 2.01814e-06, 1.12375e-10, 5.49579e-07, 1.12372e-10, 1.12372e-10, 1.71192e-10
0.445425, 0, 3.58179e-06, 3.32385e-10, 1.41421, -3.58179e-06, 5.43134e-10, 3.32385e-10, 3.34223e-10, 5.39286e-10, 2.09612e-09, 4.00933e-10, 1.74013e-09, 2.08995e-09, 7.44598e-10, 3.75176e-10, 1.28502e-09, 3.57697e-10, 3.33091e-10, 3.86179e-09, 2.86824e-06, 3.32392e-10, 7.0337e-07, 3.32385e-10, 3.32385e-10, 4.691e-10
0.453302, 0, 4.97618e-06, 7.616e-10, 1.41421, -4.97618e-06, 1.20635e-09, 7.616e-10, 7.65481e-10, 1.19823e-09, 4.48363e-09, 9.0626e-10, 3.73238e-09, 4.4706e-09, 1.6315e-09, 8.51903e-10, 2.77196e-09, 8.15017e-10, 7.6309e-10, 5.89317e-09, 4.06029e-06, 7.61616e-10, 8.96778e-07, 7.616e-10, 7.616e-10, 1.05011e-09
0.461178, 0, 6.89866e-06, 1.59165e-09, 1.41421, -6.89866e-06, 2.48524e-09, 1.59165e-09, 1.59945e-09, 2.46893e-09, 9.07002e-09, 1.8823e-09, 7.5606e-09, 9.04385e-09, 3.33947e-09, 1.77309e-09, 5.63089e-09, 1.69897e-09, 1.59464e-09, 9.02227e-09, 5.72407e-06, 1.59168e-09, 1.13912e-06, 1.59165e-09, 1.59165e-09, 2.17133e-09
0.469054, 0, 9.5431e-06, 3.17751e-09, 1.41421, -9.5431e-06, 4.91883e-09, 3.17751e-09, 3.1927e-09, 4.88703e-09, 1.77504e-08, 3.74389e-09, 1.4809e-08, 1.76994e-08, 6.58343e-09, 3.53107e-09, 1.10487e-08, 3.38665e-09, 3.18334e-09, 1.38911e-08, 8.03592e-06, 3.17757e-09, 1.44191e-06, 3.17751e-09, 3.17751e-09, 4.30712e-09
0.47693, 0, 1.31788e-05, 6.16388e-09, 1.41421, -1.31788e-05, 9.48194e-09, 6.16388e-09, 6.19283e-09, 9.42136e-09, 3.39323e-08, 7.24312e-09, 2.83276e-08, 3.38351e-08, 1.26538e-08, 6.83759e-09, 2.11623e-08, 6.5624e-09, 6.175e-09, 2.15422e-08, 1.12401e-05, 6.164e-09, 1.8194e-06, 6.16388e-09, 6.16388e-09, 8.31634e-09
0.484807, 0, 1.81441e-05, 1.17055e-08, 1.41421, -1.81441e-05, 1.79119e-08, 1.17055e-08, 1.17596e-08, 1.77986e-08, 6.36465e-08, 1.37242e-08, 5.31628e-08, 6.34647e-08, 2.38449e-08, 1.29657e-08, 3.976e-08, 1.24509e-08, 1.17263e-08, 3.36781e-08, 1.56387e-05, 1.17057e-08, 2.28942e-06, 1.17055e-08, 1.17055e-08, 1.57317e-08
0.492683, 0, 2.49177e-05, 2.18344e-08, 1.41421, -2.49177e-05, 3.32524e-08, 2.18344e-08, 2.19341e-08, 3.30439e-08, 1.1739e-07, 2.55482e-08, 9.81029e-08, 1.17055e-07, 4.41672e-08, 2.41528e-08, 7.3446e-08, 2.32058e-08, 2.18727e-08, 5.30814e-08, 2.16552e-05, 2.18348e-08, 2.87456e-06, 2.18344e-08, 2.18344e-08, 2.92414e-08
0.500559, 0, 3.41366e-05, 4.00709e-08, 1.41421, -3.41366e-05, 6.0751e-08, 4.00709e-08, 4.02513e-08, 6.03734e-08, 2.1314e-07, 4.67974e-08, 1.78208e-07, 2.12535e-07, 8.052e-08, 4.42699e-08, 1.3355e-07, 4.25547e-08, 4.01402e-08, 8.43106e-08, 2.98428e-05, 4.00716e-08, 3.604e-06, 4.00709e-08, 4.00709e-08, 5.34863e-08
0.508436, 0, 4.66568e-05, 7.24112e-08, 1.41421, -4.66568e-05, 1.09306e-07, 7.24112e-08, 7.27331e-08, 1.08633e-07, 3.81181e-07, 8.44117e-08, 3.1886e-07, 3.80101e-07, 1.44576e-07, 7.99025e-08, 2.39185e-07, 7.68425e-08, 7.25348e-08, 1.34734e-07, 4.09274e-05, 7.24124e-08, 4.51621e-06, 7.24112e-08, 7.24112e-08, 9.63454e-08
0.516312, 0, 6.36302e-05, 1.28903e-07, 1.41421, -6.36302e-05, 1.93761e-07, 1.28903e-07, 1.29469e-07, 1.92577e-07, 6.71692e-07, 1.49999e-07, 5.62137e-07, 6.69792e-07, 2.55761e-07, 1.42072e-07, 4.22076e-07, 1.36693e-07, 1.2912e-07, 2.16265e-07, 5.58584e-05, 1.28905e-07, 5.66297e-06, 1.28903e-07, 1.28903e-07, 1.70977e-07
0.524188, 0, 8.66093e-05, 2.26101e-07, 1.41421, -8.66093e-05, 3.38463e-07, 2.26101e-07, 2.27082e-07, 3.36412e-07, 1.16644e-06, 2.62648e-07, 9.76647e-07, 1.16315e-06, 4.45874e-07, 2.48916e-07, 7.34002e-07, 2.39597e-07, 2.26478e-07, 3.47966e-07, 7.58723e-05, 2.26105e-07, 7.11581e-06, 2.26101e-07, 2.26101e-07, 2.98992e-07
0.532064, 0, 0.000117691, 3.90839e-07, 1.41421, -0.000117691, 5.82701e-07, 3.90839e-07, 3.92513e-07, 5.79198e-07, 1.9965e-06, 4.53245e-07, 1.67242e-06, 1.99088e-06, 7.66109e-07, 4.29795e-07, 1.2581e-06, 4.13883e-07, 3.91482e-07, 5.60016e-07, 0.000102576, 3.90846e-07, 8.97521e-06, 3.90839e-07, 3.90839e-07, 5.15302e-07
0.539941, 0, 0.000159712, 6.65875e-07, 1.41421, -0.000159712, 9.88808e-07, 6.65875e-07, 6.68692e-07, 9.82911e-07, 3.36846e-06, 7.70913e-07, 2.82298e-06, 3.359e-06, 1.29751e-06, 7.31444e-07, 2.1256e-06, 7.04661e-07, 6.66957e-07, 8.99615e-07, 0.000138053, 6.65886e-07, 1.13847e-05, 6.65875e-07, 6.65875e-07, 8.75365e-07
0.547817, 0, 0.000216524, 1.1182e-06, 1.41421, -0.000216524, 1.65402e-06, 1.1182e-06, 1.12287e-06, 1.64424e-06, 5.60245e-06, 1.29248e-06, 4.69736e-06, 5.58676e-06, 2.16624e-06, 1.22699e-06, 3.54025e-06, 1.18255e-06, 1.11999e-06, 1.43964e-06, 0.000185001, 1.11822e-06, 1.45536e-05, 1.1182e-06, 1.1182e-06, 1.46579e-06
0.555693, 0, 0.000293349, 1.851e-06, 1.41421, -0.000293349, 2.7275e-06, 1.851e-06, 1.85865e-06, 2.7115e-06, 9.18633e-06, 2.13609e-06, 7.70579e-06, 9.16066e-06, 3.56539e-06, 2.02897e-06, 5.81299e-06, 1.95627e-06, 1.85394e-06, 2.29105e-06, 0.000246918, 1.85103e-06, 1.87814e-05, 1.851e-06, 1.851e-06, 2.4196e-06
0.563569, 0, 0.000397284, 3.02054e-06, 1.41421, -0.000397284, 4.43415e-06, 3.02054e-06, 3.03287e-06, 4.40833e-06, 1.48509e-05, 3.48033e-06, 1.2463e-05, 1.48094e-05, 5.78547e-06, 3.30756e-06, 9.41037e-06, 3.19032e-06, 3.02527e-06, 3.62034e-06, 0.000328334, 3.02058e-06, 2.45021e-05, 3.02054e-06, 3.02054e-06, 3.93756e-06
0.571446, 0, 0.00053796, 4.85933e-06, 1.41421, -0.00053796, 7.10726e-06, 4.85933e-06, 4.87895e-06, 7.06621e-06, 2.36719e-05, 5.5905e-06, 1.98748e-05, 2.36061e-05, 9.25613e-06, 5.31576e-06, 1.50204e-05, 5.12932e-06, 4.86686e-06, 5.67345e-06, 0.000435132, 4.85941e-06, 3.23424e-05, 4.85933e-06, 4.85933e-06, 6.31758e-06
0.579322, 0, 0.000728414, 7.70743e-06, 1.41421, -0.000728414, 1.12322e-05, 7.70743e-06, 7.73818e-06, 1.11679e-05, 3.72061e-05, 8.85391e-06, 3.12521e-05, 3.71028e-05, 1.46017e-05, 8.42311e-06, 2.36403e-05, 8.13076e-06, 7.71924e-06, 8.80801e-06, 0.000574954, 7.70755e-06, 4.32007e-05, 7.70743e-06, 7.70743e-06, 9.994e-06
0.587198, 0, 0.000986232, 1.20534e-05, 1.41421, -0.000986232, 1.75038e-05, 1.20534e-05, 1.2101e-05, 1.74043e-05, 5.76666e-05, 1.38262e-05, 4.84601e-05, 5.7507e-05, 2.2714e-05, 1.31601e-05, 3.66902e-05, 1.2708e-05, 1.20717e-05, 1.35357e-05, 0.000757744, 1.20536e-05, 5.83523e-05, 1.20534e-05, 1.20534e-05, 1.55892e-05
0.595075, 0, 0.00133499, 1.85869e-05, 1.41421, -0.00133499, 2.68983e-05, 1.85869e-05, 1.86594e-05, 2.67465e-05, 8.8144e-05, 2.12903e-05, 7.41047e-05, 8.79005e-05, 3.48435e-05, 2.02745e-05, 5.61563e-05, 1.95851e-05, 1.86147e-05, 2.05761e-05, 0.000996431, 1.85872e-05, 7.95878e-05, 1.85869e-05, 1.85869e-05, 2.39788e-05
