   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_331.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.00160726, 0, 6.97523e-19, 0, 1.41421, -6.97523e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.24872e-24, 0, 2.25425e-19, 0, 4.72089e-19, 0, 0
0.0094732, 0, 1.34345e-18, 0, 1.41421, -1.34345e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60686e-23, 0, 4.39696e-19, 0, 9.03737e-19, 0, 0
0.0173391, 0, 2.56531e-18, 0, 1.41421, -2.56531e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.10311e-23, 0, 8.50337e-19, 0, 1.71495e-18, 0, 0
0.0252051, 0, 4.85756e-18, 0, 1.41421, -4.85756e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.94211e-23, 0, 1.63091e-18, 0, 3.22659e-18, 0, 0
0.033071, 0, 9.12328e-18, 0, 1.41421, -9.12328e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1285e-22, 0, 3.10296e-18, 0, 6.02021e-18, 0, 0
0.040937, 0, 1.69992e-17, 0, 1.41421, -1.69992e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12605e-22, 0, 5.85767e-18, 0, 1.11413e-17, 0, 0
0.0488029, 0, 3.14288e-17, 0, 1.41421, -3.14288e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.97396e-22, 0, 1.09739e-17, 0, 2.04545e-17, 0, 0
0.0566689, 0, 5.76669e-17, 0, 1.41421, -5.76669e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.37106e-22, 0, 2.04066e-17, 0, 3.72596e-17, 0, 0
0.0645348, 0, 1.05026e-16, 0, 1.41421, -1.05026e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35694e-21, 0, 3.7673e-17, 0, 6.73514e-17, 0, 0
0.0724007, 0, 1.8989e-16, 0, 1.41421, -1.8989e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.47958e-21, 0, 6.90577e-17, 0, 1.2083e-16, 0, 0
