   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_80.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00321948, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00464748, 0, 5.48335e-26, 0, 1.41421, -5.48335e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70518e-28, 0, 0, 4.09148e-31, 1.12645e-30, 0, 5.46614e-26, 0, 0
0.0125144, 0, 1.73378e-25, 0, 1.41421, -1.73378e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.39158e-28, 0, 0, 1.29966e-30, 3.80418e-30, 0, 1.72833e-25, 0, 0
0.0203814, 0, 5.24809e-25, 0, 1.41421, -5.24809e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63201e-27, 0, 0, 3.9545e-30, 1.21608e-29, 0, 5.23161e-25, 0, 0
0.0282484, 0, 1.53102e-24, 0, 1.41421, -1.53102e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.76105e-27, 0, 0, 1.1601e-29, 3.71705e-29, 0, 1.52621e-24, 0, 0
0.0361154, 0, 4.3257e-24, 0, 1.41421, -4.3257e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34517e-26, 0, 0, 3.29709e-29, 1.094e-28, 0, 4.31211e-24, 0, 0
0.0439823, 0, 1.18807e-23, 0, 1.41421, -1.18807e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.69455e-26, 0, 0, 9.11129e-29, 3.11631e-28, 0, 1.18433e-23, 0, 0
0.0518493, 0, 3.18119e-23, 0, 1.41421, -3.18119e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.89261e-26, 0, 0, 2.45523e-28, 8.62475e-28, 0, 3.17119e-23, 0, 0
0.0597162, 0, 8.32357e-23, 0, 1.41421, -8.32357e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.58839e-25, 0, 0, 6.46646e-28, 2.32618e-27, 0, 8.29739e-23, 0, 0
0.0675832, 0, 2.13217e-22, 0, 1.41421, -2.13217e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.63042e-25, 0, 0, 1.66772e-27, 6.12881e-27, 0, 2.12546e-22, 0, 0
0.0754502, 0, 5.35554e-22, 0, 1.41421, -5.35554e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66542e-24, 0, 0, 4.21832e-27, 1.58049e-26, 0, 5.33868e-22, 0, 0
0.0833172, 0, 1.32078e-21, 0, 1.41421, -1.32078e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10722e-24, 0, 0, 1.04783e-26, 3.99572e-26, 0, 1.31662e-21, 0, 0
0.0911841, 0, 3.20175e-21, 0, 1.41421, -3.20175e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.9565e-24, 0, 0, 2.55899e-26, 9.91712e-26, 0, 3.19167e-21, 0, 0
0.0990511, 0, 7.63657e-21, 0, 1.41421, -7.63657e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37475e-23, 0, 0, 6.15024e-26, 2.41918e-25, 0, 7.61252e-21, 0, 0
