   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_707.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
1.80867, 394.397, 371.078, 0.770249, 19.9097, 23.3194, 0.0037258, 0.770254, 0.770719, 0.791394, 0.776872, 0.844141, 1.52617, 0.781826, 0.775289, 0.793134, 1.02447, 369.9, 0.773985, 0.772119, 0.770249, 0.770249, 0.770249, 0.77025, 0.782992, 0.770249, 0.770249, 0.778679
1.81655, 320.956, 330.567, 0.791411, 17.971, -9.6102, 0.00355587, 0.791415, 0.791898, 0.813048, 0.798144, 0.866126, 1.70765, 0.80353, 0.796449, 0.816154, 1.10809, 329.163, 0.794751, 0.792568, 0.791411, 0.791411, 0.791411, 0.791411, 0.804103, 0.791411, 0.791411, 0.799846
1.82443, 314.743, 291.242, 0.812372, 17.7973, 23.5018, 0.00337682, 0.812377, 0.812879, 0.834557, 0.819231, 0.88806, 1.91446, 0.824957, 0.817422, 0.839115, 1.21112, 289.566, 0.81537, 0.813082, 0.812372, 0.812372, 0.812372, 0.812373, 0.825049, 0.812372, 0.812372, 0.820833
1.8323, 293.627, 253.898, 0.833343, 17.1938, 39.7286, 0.00318958, 0.833348, 0.83387, 0.85612, 0.84034, 0.910127, 2.14765, 0.846293, 0.838418, 0.862222, 1.33873, 251.9, 0.836043, 0.833775, 0.833343, 0.833343, 0.833343, 0.833344, 0.846036, 0.833343, 0.833343, 0.841845
1.84018, 255.692, 219.149, 0.85456, 16.0528, 36.5427, 0.00299548, 0.854566, 0.855109, 0.877962, 0.861705, 0.932535, 2.4074, 0.867752, 0.859673, 0.885707, 1.49676, 216.771, 0.857, 0.85482, 0.85456, 0.85456, 0.85456, 0.854562, 0.867298, 0.85456, 0.85456, 0.863118
1.84805, 217.188, 187.421, 0.876279, 14.805, 29.7668, 0.00279618, 0.876284, 0.876849, 0.900323, 0.883576, 0.955508, 2.6928, 0.889574, 0.88144, 0.909821, 1.69168, 184.602, 0.878489, 0.876434, 0.876279, 0.876279, 0.876279, 0.87628, 0.889087, 0.876279, 0.876279, 0.884903
1.85593, 188.147, 158.967, 0.898758, 13.7894, 29.1803, 0.00259359, 0.898764, 0.89935, 0.923452, 0.906211, 0.979276, 3.00166, 0.912013, 0.903979, 0.934817, 1.9303, 155.641, 0.900766, 0.89885, 0.898758, 0.898758, 0.898758, 0.898759, 0.911658, 0.898758, 0.898758, 0.907457
1.86381, 173.415, 133.881, 0.922257, 13.2444, 39.5343, 0.00238978, 0.922263, 0.922871, 0.947595, 0.929865, 1.00407, 3.33045, 0.935324, 0.927549, 0.96095, 2.21956, 129.979, 0.924084, 0.922311, 0.922257, 0.922257, 0.922257, 0.922258, 0.935269, 0.922257, 0.922257, 0.931036
1.87168, 139.762, 112.125, 0.94702, 11.9064, 27.6365, 0.00218695, 0.947027, 0.947655, 0.972985, 0.954779, 1.03011, 3.67414, 0.959759, 0.952394, 0.988458, 2.56608, 107.579, 0.948684, 0.947051, 0.94702, 0.94702, 0.94702, 0.947022, 0.96016, 0.94702, 0.94702, 0.955881
1.87956, 124.079, 93.5553, 0.973271, 11.2285, 30.5237, 0.00198724, 0.973278, 0.973926, 0.999835, 0.981176, 1.05759, 4.02637, 0.985551, 0.978739, 1.01756, 2.97574, 88.2944, 0.974788, 0.973289, 0.973271, 0.973271, 0.973271, 0.973273, 0.986553, 0.973271, 0.973271, 0.982214
1.88744, 105.093, 77.9492, 1.0012, 10.3486, 27.1436, 0.00179277, 1.00121, 1.00188, 1.02833, 1.00925, 1.08669, 4.37954, 1.01291, 1.00678, 1.04844, 3.45308, 71.9093, 1.00259, 1.00121, 1.0012, 1.0012, 1.0012, 1.0012, 1.01464, 1.0012, 1.0012, 1.01023
1.89531, 109.553, 65.0334, 1.03098, 10.5619, 44.5196, 0.00160543, 1.03098, 1.03167, 1.05863, 1.03915, 1.11755, 4.72506, 1.04201, 1.03667, 1.08126, 4.00078, 58.1554, 1.03224, 1.03098, 1.03098, 1.03098, 1.03098, 1.03098, 1.04458, 1.03098, 1.03098, 1.04008
1.90319, 91.882, 54.5061, 1.06271, 9.68927, 37.3759, 0.00142691, 1.06272, 1.06342, 1.09084, 1.071, 1.15029, 5.05378, 1.07301, 1.06855, 1.11613, 4.61902, 46.7404, 1.06386, 1.06272, 1.06271, 1.06271, 1.06271, 1.06272, 1.07649, 1.06271, 1.06271, 1.07189
1.91107, 78.1309, 46.056, 1.0965, 8.95159, 32.0749, 0.00125863, 1.09651, 1.09722, 1.12506, 1.10489, 1.18498, 5.35634, 1.10601, 1.1025, 1.15315, 5.30499, 37.3651, 1.09755, 1.0965, 1.0965, 1.0965, 1.0965, 1.0965, 1.11047, 1.0965, 1.0965, 1.10574
1.91894, 62.9516, 39.3778, 1.13239, 8.05926, 23.5738, 0.0011017, 1.1324, 1.13312, 1.16133, 1.14088, 1.22167, 5.62373, 1.14108, 1.13856, 1.19234, 6.0524, 29.7398, 1.13334, 1.13239, 1.13239, 1.13239, 1.13239, 1.13239, 1.14656, 1.13239, 1.13239, 1.14169
1.92682, 50.593, 34.1822, 1.17039, 7.2521, 16.4108, 0.000956879, 1.1704, 1.17114, 1.19967, 1.17896, 1.26038, 5.84778, 1.17826, 1.17677, 1.23373, 6.85127, 23.5931, 1.17125, 1.17039, 1.17039, 1.17039, 1.17039, 1.1704, 1.18478, 1.17039, 1.17039, 1.17974
1.93469, 51.7526, 30.2031, 1.2105, 7.33162, 21.5495, 0.000824634, 1.21051, 1.21125, 1.24006, 1.21914, 1.30109, 6.02162, 1.21756, 1.21711, 1.27731, 7.68786, 18.6797, 1.21128, 1.2105, 1.2105, 1.2105, 1.2105, 1.2105, 1.22512, 1.2105, 1.2105, 1.21989
1.94257, 38.9662, 27.2014, 1.25267, 6.40048, 11.7648, 0.000705109, 1.25268, 1.25343, 1.28248, 1.26137, 1.34378, 6.14017, 1.25895, 1.25956, 1.32303, 8.54489, 14.7828, 1.25338, 1.25267, 1.25267, 1.25267, 1.25267, 1.25267, 1.26755, 1.25267, 1.25267, 1.26211
1.95045, 40.7898, 24.967, 1.29686, 6.5414, 15.8229, 0.000598178, 1.29686, 1.29762, 1.32687, 1.3056, 1.3884, 6.20037, 1.30241, 1.30405, 1.37084, 9.40197, 11.7153, 1.29749, 1.29686, 1.29686, 1.29686, 1.29686, 1.29686, 1.31203, 1.29686, 1.29686, 1.30633
1.95832, 34.7994, 23.3177, 1.34298, 6.06625, 11.4817, 0.000503467, 1.34299, 1.34376, 1.37317, 1.35177, 1.43489, 6.20147, 1.34787, 1.35052, 1.42067, 10.2365, 9.3184, 1.34355, 1.34298, 1.34298, 1.34298, 1.34298, 1.34299, 1.35847, 1.34298, 1.34298, 1.35249
1.9662, 23.8093, 22.0989, 1.39098, 5.08028, 1.71034, 0.000420407, 1.39099, 1.39176, 1.4213, 1.3998, 1.48318, 6.14504, 1.39526, 1.39891, 1.47246, 11.0245, 7.4597, 1.39149, 1.39098, 1.39098, 1.39098, 1.39098, 1.39098, 1.40683, 1.39098, 1.39098, 1.40051
1.97408, 27.1427, 21.1814, 1.44076, 5.3984, 5.96131, 0.000348269, 1.44077, 1.44155, 1.4712, 1.44962, 1.5332, 6.03484, 1.4445, 1.44913, 1.52613, 11.7419, 6.0299, 1.44122, 1.44076, 1.44076, 1.44076, 1.44076, 1.44077, 1.45702, 1.44076, 1.44076, 1.45032
1.98195, 21.8188, 20.4591, 1.49226, 4.88045, 1.35966, 0.00028622, 1.49227, 1.49304, 1.52278, 1.50113, 1.58488, 5.87666, 1.49552, 1.50111, 1.58162, 12.3661, 4.93991, 1.49266, 1.49226, 1.49226, 1.49226, 1.49226, 1.49226, 1.50898, 1.49226, 1.49226, 1.50184
1.98983, 27.5568, 19.8474, 1.54539, 5.43661, 7.70941, 0.000233351, 1.54539, 1.54617, 1.57598, 1.55428, 1.63816, 5.67789, 1.54825, 1.55478, 1.6389, 12.8766, 4.11762, 1.54574, 1.54539, 1.54539, 1.54539, 1.54539, 1.54539, 1.56262, 1.54539, 1.54539, 1.555
1.99771, 24.4046, 19.2806, 1.60007, 5.13854, 5.12398, 0.000188726, 1.60008, 1.60086, 1.63072, 1.60898, 1.69296, 5.44713, 1.60259, 1.61007, 1.69793, 13.2571, 3.50517, 1.60039, 1.60007, 1.60007, 1.60007, 1.60007, 1.60008, 1.6179, 1.60007, 1.60007, 1.60971
2.00558, 23.2661, 18.7105, 1.65626, 5.02654, 4.55557, 0.000151408, 1.65627, 1.65705, 1.68695, 1.66518, 1.74924, 5.19368, 1.65849, 1.66691, 1.75873, 13.4959, 3.05631, 1.65654, 1.65626, 1.65626, 1.65626, 1.65626, 1.65626, 1.67474, 1.65626, 1.65626, 1.66594
2.01346, 22.8509, 18.1039, 1.71389, 4.98507, 4.74703, 0.000120487, 1.7139, 1.71468, 1.74461, 1.72281, 1.80693, 4.92701, 1.71588, 1.72526, 1.82137, 13.5868, 2.73436, 1.71413, 1.71389, 1.71389, 1.71389, 1.71389, 1.71389, 1.73311, 1.71389, 1.71389, 1.72361
2.02133, 13.2587, 17.441, 1.77291, 3.90624, -4.18223, 9.51004e-05, 1.77291, 1.7737, 1.80365, 1.78183, 1.86599, 4.65635, 1.77471, 1.78505, 1.88598, 13.5295, 2.51029, 1.77312, 1.77291, 1.77291, 1.77291, 1.77291, 1.77291, 1.79295, 1.77291, 1.77291, 1.78267
2.02921, 13.4189, 16.7135, 1.83327, 3.92669, -3.29455, 7.44459e-05, 1.83328, 1.83406, 1.86403, 1.8422, 1.92639, 4.39018, 1.83492, 1.84625, 1.95281, 13.3298, 2.36126, 1.83345, 1.83327, 1.83327, 1.83327, 1.83327, 1.83327, 1.85424, 1.83327, 1.83327, 1.8431
2.03709, 20.6706, 15.9227, 1.89494, 4.76136, 4.7479, 5.77942e-05, 1.89495, 1.89573, 1.92571, 1.90388, 1.98809, 4.13601, 1.89647, 1.90882, 2.02222, 12.9987, 2.26942, 1.8951, 1.89494, 1.89494, 1.89494, 1.89494, 1.89495, 1.91693, 1.89494, 1.89494, 1.90485
2.04496, 14.3005, 15.0774, 1.95789, 4.03739, -0.776932, 4.44917e-05, 1.9579, 1.95868, 1.98867, 1.96683, 2.05106, 3.90007, 1.95933, 1.97272, 2.09478, 12.5522, 2.22088, 1.95803, 1.95789, 1.95789, 1.95789, 1.95789, 1.95789, 1.981, 1.95789, 1.95789, 1.9679
2.05284, 11.4286, 14.1924, 2.02209, 3.66451, -2.76378, 3.39607e-05, 2.0221, 2.02288, 2.05287, 2.03103, 2.11527, 3.68719, 2.02346, 2.03794, 2.17134, 12.0097, 2.20489, 2.02221, 2.02209, 2.02209, 2.02209, 2.02209, 2.02209, 2.04643, 2.02209, 2.02209, 2.03222
2.06072, 5.77038, 13.286, 2.08752, 2.78754, -7.51559, 2.56999e-05, 2.08752, 2.08831, 2.1183, 2.09645, 2.18071, 3.50081, 2.08883, 2.10444, 2.25306, 11.3934, 2.21325, 2.08762, 2.08752, 2.08752, 2.08752, 2.08752, 2.08752, 2.1132, 2.08752, 2.08752, 2.0978
2.06859, 7.10157, 12.379, 2.15415, 3.01688, -5.27742, 1.92795e-05, 2.15416, 2.15495, 2.18494, 2.16309, 2.24735, 3.34304, 2.15543, 2.17222, 2.34156, 10.7264, 2.2397, 2.15424, 2.15415, 2.15415, 2.15415, 2.15415, 2.15416, 2.18131, 2.15415, 2.15415, 2.16462
2.07647, 7.54223, 11.493, 2.22198, 3.08905, -3.95074, 1.43358e-05, 2.22199, 2.22277, 2.25277, 2.23092, 2.31518, 3.21474, 2.22322, 2.24124, 2.43906, 10.0318, 2.27955, 2.22205, 2.22198, 2.22198, 2.22198, 2.22198, 2.22198, 2.25073, 2.22198, 2.22198, 2.23266
2.08435, 7.80173, 10.649, 2.29099, 3.13077, -2.84724, 1.05645e-05, 2.291, 2.29178, 2.32178, 2.29993, 2.3842, 3.11578, 2.29221, 2.3115, 2.54849, 9.33144, 2.32929, 2.29105, 2.29099, 2.29099, 2.29099, 2.29099, 2.29099, 2.32147, 2.29099, 2.29099, 2.30194
2.09222, 6.17911, 9.86683, 2.36117, 2.85992, -3.68772, 7.71479e-06, 2.36118, 2.36197, 2.39197, 2.37011, 2.45438, 3.04517, 2.36238, 2.38299, 2.67363, 8.64476, 2.38636, 2.36123, 2.36117, 2.36117, 2.36117, 2.36117, 2.36118, 2.39353, 2.36117, 2.36117, 2.37243
2.1001, 8.90561, 9.16446, 2.43252, 3.30236, -0.258853, 5.58204e-06, 2.43253, 2.43331, 2.46331, 2.44146, 2.52573, 3.00134, 2.43371, 2.4557, 2.81934, 7.98827, 2.44889, 2.43256, 2.43252, 2.43252, 2.43252, 2.43252, 2.43252, 2.46691, 2.43252, 2.43252, 2.44414
2.10798, 4.45524, 8.55769, 2.50502, 2.54072, -4.10245, 4.00132e-06, 2.50503, 2.50581, 2.53581, 2.51396, 2.59823, 2.9823, 2.5062, 2.52961, 2.99163, 7.37505, 2.51554, 2.50505, 2.50502, 2.50502, 2.50502, 2.50502, 2.50502, 2.54164, 2.50502, 2.50502, 2.51707
2.11585, 7.61022, 8.06015, 2.57867, 3.10004, -0.449929, 2.84112e-06, 2.57868, 2.57946, 2.60947, 2.58761, 2.67188, 2.98586, 2.57985, 2.60473, 3.19784, 6.81449, 2.58535, 2.5787, 2.57867, 2.57867, 2.57867, 2.57867, 2.57867, 2.61773, 2.57867, 2.57867, 2.59121
2.12373, 6.92013, 7.68363, 2.65347, 2.98666, -0.763496, 1.99803e-06, 2.65348, 2.65427, 2.68427, 2.66241, 2.74668, 3.00974, 2.65465, 2.68105, 3.44669, 6.31256, 2.65766, 2.6535, 2.65347, 2.65347, 2.65347, 2.65347, 2.65348, 2.69523, 2.65347, 2.65347, 2.66657
2.1316, 4.52782, 7.4383, 2.72942, 2.55496, -2.91047, 1.39151e-06, 2.72943, 2.73022, 2.76022, 2.73836, 2.82263, 3.05171, 2.7306, 2.75857, 3.74826, 5.87197, 2.73202, 2.72944, 2.72942, 2.72942, 2.72942, 2.72942, 2.72943, 2.7742, 2.72942, 2.72942, 2.74316
2.13948, 4.46245, 7.3331, 2.80652, 2.54214, -2.87065, 9.59614e-07, 2.80653, 2.80731, 2.83731, 2.81546, 2.89973, 3.10965, 2.80769, 2.83728, 4.1139, 5.49267, 2.80811, 2.80653, 2.80652, 2.80652, 2.80652, 2.80652, 2.80652, 2.85471, 2.80652, 2.80652, 2.82097
2.14736, 7.10697, 7.37605, 2.88476, 3.01777, -0.269081, 6.55195e-07, 2.88477, 2.88555, 2.91556, 2.8937, 2.97797, 3.18158, 2.88593, 2.91719, 4.55596, 5.17236, 2.88572, 2.88477, 2.88476, 2.88476, 2.88476, 2.88476, 2.88476, 2.93686, 2.88476, 2.88476, 2.9
2.15523, 6.5108, 7.57438, 2.96415, 2.91733, -1.06358, 4.42859e-07, 2.96416, 2.96494, 2.99494, 2.97309, 3.05736, 3.26571, 2.96532, 2.99828, 5.0874, 4.90718, 2.96472, 2.96416, 2.96415, 2.96415, 2.96415, 2.96415, 2.96415, 3.02078, 2.96415, 2.96415, 2.98027
2.16311, 10.4601, 7.93451, 3.04468, 3.52989, 2.52561, 2.96303e-07, 3.04469, 3.04547, 3.07547, 3.05362, 3.13789, 3.36037, 3.04585, 3.08057, 5.72115, 4.69215, 3.04501, 3.04469, 3.04468, 3.04468, 3.04468, 3.04468, 3.04468, 3.10664, 3.04468, 3.04468, 3.06177
2.17099, 8.9443, 8.46173, 3.12635, 3.30822, 0.482572, 1.9622e-07, 3.12636, 3.12714, 3.15714, 3.13529, 3.21956, 3.46402, 3.12751, 3.16404, 6.46939, 4.52177, 3.12654, 3.12635, 3.12635, 3.12635, 3.12635, 3.12635, 3.12635, 3.19464, 3.12635, 3.12635, 3.1445
2.17886, 12.5085, 9.15966, 3.20916, 3.809, 3.34879, 1.28601e-07, 3.20917, 3.20995, 3.23995, 3.2181, 3.30237, 3.5752, 3.21033, 3.24869, 7.34263, 4.3904, 3.20927, 3.20916, 3.20916, 3.20916, 3.20916, 3.20916, 3.20916, 3.28504, 3.20916, 3.20916, 3.22846
2.18674, 13.0198, 10.0295, 3.29311, 3.87554, 2.99027, 8.34048e-08, 3.29311, 3.2939, 3.3239, 3.30205, 3.38632, 3.69249, 3.29427, 3.33452, 8.34867, 4.29263, 3.29317, 3.29311, 3.29311, 3.29311, 3.29311, 3.29311, 3.29311, 3.37812, 3.29311, 3.29311, 3.31365
2.19462, 10.4965, 11.0692, 3.37819, 3.53504, -0.572664, 5.35245e-08, 3.37819, 3.37898, 3.40898, 3.38713, 3.47139, 3.81451, 3.37935, 3.42152, 9.49136, 4.22348, 3.37822, 3.37819, 3.37819, 3.37819, 3.37819, 3.37819, 3.37819, 3.47423, 3.37819, 3.37819, 3.40005
2.20249, 13.5136, 12.2721, 3.46439, 3.93873, 1.24148, 3.3986e-08, 3.46439, 3.46518, 3.49518, 3.47333, 3.5576, 3.93982, 3.46555, 3.50969, 10.7696, 4.17856, 3.46441, 3.46439, 3.46439, 3.46439, 3.46439, 3.46439, 3.46439, 3.57375, 3.46439, 3.46439, 3.48767
2.21037, 17.9565, 13.6265, 3.55171, 4.46727, 4.32997, 2.13494e-08, 3.55171, 3.5525, 3.5825, 3.56065, 3.64492, 4.06702, 3.55287, 3.59901, 12.1764, 4.15409, 3.55172, 3.55171, 3.55171, 3.55171, 3.55171, 3.55171, 3.55171, 3.67711, 3.55171, 3.55171, 3.5765
2.21824, 12.9781, 15.1146, 3.64013, 3.87016, -2.13646, 1.32673e-08, 3.64014, 3.64092, 3.67093, 3.64907, 3.73334, 4.19467, 3.6413, 3.68948, 13.698, 4.14694, 3.64014, 3.64013, 3.64013, 3.64013, 3.64013, 3.64013, 3.64013, 3.78473, 3.64013, 3.64013, 3.66652
2.22612, 18.9936, 16.7118, 3.72965, 4.58187, 2.2818, 8.15533e-09, 3.72966, 3.73044, 3.76044, 3.73859, 3.82286, 4.32137, 3.73082, 3.78108, 15.3133, 4.15455, 3.72965, 3.72965, 3.72965, 3.72965, 3.72965, 3.72965, 3.72965, 3.89708, 3.72965, 3.72965, 3.75772
2.234, 22.4645, 18.387, 3.82024, 4.94616, 4.07748, 4.95822e-09, 3.82025, 3.82104, 3.85104, 3.82918, 3.91345, 4.44575, 3.82141, 3.87379, 16.9942, 4.17484, 3.82025, 3.82025, 3.82024, 3.82024, 3.82024, 3.82024, 3.82025, 4.01457, 3.82024, 3.82024, 3.85007
2.24187, 24.4641, 20.1029, 3.91191, 5.14433, 4.36119, 2.98096e-09, 3.91192, 3.9127, 3.9427, 3.92085, 4.00512, 4.56657, 3.91307, 3.9676, 18.706, 4.20618, 3.91191, 3.91191, 3.91191, 3.91191, 3.91191, 3.91191, 3.91191, 4.13759, 3.91191, 3.91191, 3.94358
2.24975, 36.9574, 21.8169, 4.00462, 6.24158, 15.1405, 1.77198e-09, 4.00463, 4.00541, 4.03542, 4.01356, 4.09783, 4.68271, 4.00579, 4.06251, 20.408, 4.24721, 4.00462, 4.00462, 4.00462, 4.00462, 4.00462, 4.00462, 4.00462, 4.26646, 4.00462, 4.00462, 4.03821
2.25763, 25.4596, 23.4825, 4.09836, 5.24019, 1.97714, 1.0412e-09, 4.09837, 4.09916, 4.12916, 4.1073, 4.19157, 4.79324, 4.09953, 4.15848, 22.0556, 4.29685, 4.09836, 4.09836, 4.09836, 4.09836, 4.09836, 4.09836, 4.09837, 4.40134, 4.09836, 4.09836, 4.13394
2.2655, 29.0388, 25.0513, 4.19312, 5.57125, 3.98752, 6.04705e-10, 4.19313, 4.19391, 4.22391, 4.20206, 4.28633, 4.89749, 4.19428, 4.2555, 23.6018, 4.35416, 4.19312, 4.19312, 4.19312, 4.19312, 4.19312, 4.19312, 4.19312, 4.54228, 4.19312, 4.19312, 4.23076
2.27338, 26.4064, 26.4755, 4.28887, 5.32977, -0.0690117, 3.47055e-10, 4.28888, 4.28966, 4.31967, 4.29781, 4.38208, 4.99505, 4.29004, 4.35357, 25.0001, 4.41836, 4.28887, 4.28887, 4.28887, 4.28887, 4.28887, 4.28887, 4.28887, 4.68914, 4.28887, 4.28887, 4.32865
2.28126, 29.529, 27.7099, 4.3856, 5.61507, 1.81909, 1.96827e-10, 4.38561, 4.38639, 4.41639, 4.39454, 4.47881, 5.08579, 4.38676, 4.45267, 26.2067, 4.4887, 4.3856, 4.3856, 4.3856, 4.3856, 4.3856, 4.3856, 4.3856, 4.84154, 4.3856, 4.3856, 4.42759
2.28913, 29.8828, 28.7149, 4.48327, 5.64649, 1.16788, 1.10333e-10, 4.48328, 4.48407, 4.51407, 4.49222, 4.57648, 5.16987, 4.48444, 4.5528, 27.1828, 4.56453, 4.48327, 4.48327, 4.48327, 4.48327, 4.48327, 4.48327, 4.48328, 4.99889, 4.48327, 4.48327, 4.52754
2.29701, 30.9616, 29.4586, 4.58188, 5.74122, 1.50295, 6.10701e-11, 4.58189, 4.58267, 4.61268, 4.59082, 4.67509, 5.24774, 4.58305, 4.65396, 27.8974, 4.64524, 4.58188, 4.58188, 4.58188, 4.58188, 4.58188, 4.58188, 4.58188, 5.16033, 4.58188, 4.58188, 4.62848
2.30488, 36.6036, 29.9186, 4.68139, 6.21318, 6.68495, 3.33171e-11, 4.6814, 4.68219, 4.71219, 4.69034, 4.7746, 5.32009, 4.68256, 4.75617, 28.329, 4.73026, 4.68139, 4.68139, 4.68139, 4.68139, 4.68139, 4.68139, 4.6814, 5.32481, 4.68139, 4.68139, 4.7304
2.31276, 31.456, 30.0836, 4.78179, 5.78411, 1.37242, 1.78551e-11, 4.7818, 4.78259, 4.81259, 4.79073, 4.875, 5.38781, 4.78296, 4.85948, 28.467, 4.81906, 4.78179, 4.78179, 4.78179, 4.78179, 4.78179, 4.78179, 4.7818, 5.49105, 4.78179, 4.78179, 4.83326
2.32064, 27.4001, 29.9536, 4.88305, 5.42219, -2.55351, 9.33564e-12, 4.88306, 4.88384, 4.91384, 4.89199, 4.97626, 5.45194, 4.88422, 4.96397, 28.3123, 4.91113, 4.88305, 4.88305, 4.88305, 4.88305, 4.88305, 4.88305, 4.88305, 5.65761, 4.88305, 4.88305, 4.93704
2.32851, 37.3857, 29.5406, 4.98513, 6.2758, 7.84505, 4.71185e-12, 4.98514, 4.98593, 5.01593, 4.99407, 5.07835, 5.51362, 4.9863, 5.06979, 27.8772, 5.00606, 4.98513, 4.98513, 4.98513, 4.98513, 4.98513, 4.98513, 4.98514, 5.82295, 4.98513, 4.98513, 5.04171
2.33639, 28.2615, 28.8671, 5.08802, 5.50105, -0.605614, 2.26822e-12, 5.08803, 5.08882, 5.11882, 5.09696, 5.18124, 5.57401, 5.08919, 5.17715, 27.185, 5.10342, 5.08802, 5.08802, 5.08802, 5.08802, 5.08802, 5.08802, 5.08803, 5.9855, 5.08802, 5.08802, 5.14725
2.34427, 25.9205, 27.9651, 5.19169, 5.28399, -2.04458, 1.02007e-12, 5.1917, 5.19248, 5.22248, 5.20063, 5.2849, 5.63425, 5.19286, 5.2864, 26.2678, 5.20289, 5.19169, 5.19169, 5.19169, 5.19169, 5.19169, 5.19169, 5.19169, 6.14372, 5.19169, 5.19169, 5.25362
2.35214, 23.9112, 26.874, 5.2961, 5.0903, -2.96281, 4.18409e-13, 5.29611, 5.29689, 5.32689, 5.30504, 5.38932, 5.69541, 5.29727, 5.39804, 25.165, 5.30415, 5.2961, 5.2961, 5.2961, 5.2961, 5.2961, 5.2961, 5.2961, 6.29622, 5.2961, 5.2961, 5.36079
2.36002, 29.5133, 25.6383, 5.40122, 5.61367, 3.87499, 1.51737e-13, 5.40123, 5.40201, 5.43202, 5.41016, 5.49445, 5.75841, 5.40239, 5.51279, 23.9208, 5.40693, 5.40122, 5.40122, 5.40122, 5.40122, 5.40122, 5.40122, 5.40122, 6.44181, 5.40122, 5.40122, 5.46872
2.3679, 30.5969, 24.3051, 5.50703, 5.70937, 6.29184, 5.0466e-14, 5.50704, 5.50782, 5.53783, 5.51597, 5.60026, 5.82404, 5.50821, 5.63171, 22.5815, 5.51104, 5.50703, 5.50703, 5.50703, 5.50703, 5.50703, 5.50703, 5.50703, 6.5796, 5.50703, 5.50703, 5.5774
2.37577, 15.9857, 22.9217, 5.6135, 4.24095, -6.93604, 1.46488e-14, 5.61351, 5.61429, 5.64429, 5.62244, 5.70674, 5.89292, 5.61468, 5.75624, 21.193, 5.61627, 5.6135, 5.6135, 5.6135, 5.6135, 5.6135, 5.6135, 5.6135, 6.70904, 5.6135, 5.6135, 5.68679
2.38365, 18.8966, 21.5336, 5.72059, 4.57127, -2.63708, 3.64251e-15, 5.7206, 5.72138, 5.75138, 5.72953, 5.81385, 5.96549, 5.72177, 5.88832, 19.7985, 5.72249, 5.72059, 5.72059, 5.72059, 5.72059, 5.72059, 5.72059, 5.72059, 6.82997, 5.72059, 5.72059, 5.79686
2.39153, 19.5274, 20.1825, 5.82827, 4.63976, -0.655106, 7.50253e-16, 5.82828, 5.82907, 5.85907, 5.83721, 5.92157, 6.04201, 5.82946, 6.03057, 18.4365, 5.82956, 5.82827, 5.82827, 5.82827, 5.82827, 5.82827, 5.82827, 5.82828, 6.94266, 5.82827, 5.82827, 5.90757
2.3994, 15.4341, 18.905, 5.93653, 4.17541, -3.4709, 1.14356e-16, 5.93654, 5.93732, 5.96733, 5.94547, 6.02988, 6.1226, 5.93773, 6.18641, 17.1394, 5.93739, 5.93653, 5.93653, 5.93653, 5.93653, 5.93653, 5.93653, 5.93653, 7.04784, 5.93653, 5.93653, 6.0189
2.40728, 19.0839, 17.7319, 6.04534, 4.59172, 1.35201, 1.76337e-17, 6.04534, 6.04613, 6.07613, 6.05428, 6.13876, 6.20723, 6.04654, 6.36021, 15.9326, 6.0459, 6.04534, 6.04534, 6.04534, 6.04534, 6.04534, 6.04534, 6.04534, 7.14666, 6.04534, 6.04534, 6.13083
2.41515, 15.3235, 16.6882, 6.15467, 4.16215, -1.36464, 2.29334e-18, 6.15468, 6.15546, 6.18547, 6.16361, 6.24821, 6.29576, 6.15588, 6.55744, 14.8339, 6.15504, 6.15467, 6.15467, 6.15467, 6.15467, 6.15467, 6.15467, 6.15467, 7.24075, 6.15467, 6.15467, 6.24334
2.42303, 17.3172, 15.7931, 6.26451, 4.39513, 1.52405, 2.45866e-19, 6.26452, 6.2653, 6.29531, 6.27345, 6.35822, 6.38798, 6.26573, 6.78479, 13.8541, 6.26475, 6.26451, 6.26451, 6.26451, 6.26451, 6.26451, 6.26451, 6.26451, 7.33221, 6.26451, 6.26451, 6.3564
2.43091, 13.8748, 15.0611, 6.37485, 3.98433, -1.1862, 1.94156e-20, 6.37486, 6.37564, 6.40564, 6.38379, 6.4688, 6.4836, 6.37609, 7.0503, 12.997, 6.375, 6.37485, 6.37485, 6.37485, 6.37485, 6.37485, 6.37485, 6.37485, 7.42363, 6.37485, 6.37485, 6.47001
2.43878, 6.23325, 14.5024, 6.48567, 2.86936, -8.26919, 6.38334e-22, 6.48568, 6.48647, 6.51647, 6.49461, 6.57999, 6.58232, 6.48693, 7.36334, 12.2609, 6.48577, 6.48567, 6.48567, 6.48567, 6.48567, 6.48567, 6.48567, 6.48568, 7.51818, 6.48567, 6.48567, 6.58415
