   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_468.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00270463, 0, 6.46564e-16, 0, 1.41421, -6.46564e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.54664e-18, 0, 0, 2.70063e-18, 0, 2.96222e-19, 0, 6.39021e-16, 0, 0, 0
0.0105579, 0, 1.07071e-15, 0, 1.41421, -1.07071e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.52854e-18, 0, 0, 4.55334e-18, 0, 5.02726e-19, 0, 1.05812e-15, 0, 0, 0
0.0184111, 0, 1.76339e-15, 0, 1.41421, -1.76339e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23979e-17, 0, 0, 7.63578e-18, 0, 8.48908e-19, 0, 1.74251e-15, 0, 0, 0
0.0262643, 0, 2.8885e-15, 0, 1.41421, -2.8885e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03065e-17, 0, 0, 1.2737e-17, 0, 1.42639e-18, 0, 2.85403e-15, 0, 0, 0
0.0341176, 0, 4.70624e-15, 0, 1.41421, -4.70624e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.30822e-17, 0, 0, 2.1135e-17, 0, 2.38507e-18, 0, 4.64964e-15, 0, 0, 0
0.0419708, 0, 7.6274e-15, 0, 1.41421, -7.6274e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.3611e-17, 0, 0, 3.48891e-17, 0, 3.969e-18, 0, 7.53493e-15, 0, 0, 0
0.049824, 0, 1.22971e-14, 0, 1.41421, -1.22971e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.64246e-17, 0, 0, 5.73006e-17, 0, 6.57364e-18, 0, 1.21468e-14, 0, 0, 0
0.0576773, 0, 1.97232e-14, 0, 1.41421, -1.97232e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38601e-16, 0, 0, 9.36374e-17, 0, 1.08369e-17, 0, 1.94801e-14, 0, 0, 0
0.0655305, 0, 3.14715e-14, 0, 1.41421, -3.14715e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21137e-16, 0, 0, 1.52261e-16, 0, 1.7783e-17, 0, 3.10804e-14, 0, 0, 0
0.0733837, 0, 4.99628e-14, 0, 1.41421, -4.99628e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51029e-16, 0, 0, 2.4638e-16, 0, 2.9049e-17, 0, 4.93363e-14, 0, 0, 0
