   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_325.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.136934, 0, 4.10171e-16, 0, 1.41421, -4.10171e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18559e-18, 0, 0, 0, 1.86637e-16, 0, 2.22349e-16, 0, 0
0.144801, 0, 7.64956e-16, 0, 1.41421, -7.64956e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19108e-18, 0, 0, 0, 3.51844e-16, 0, 4.10921e-16, 0, 0
0.152668, 0, 1.41502e-15, 0, 1.41421, -1.41502e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.01488e-18, 0, 0, 0, 6.5804e-16, 0, 7.52961e-16, 0, 0
0.160535, 0, 2.59659e-15, 0, 1.41421, -2.59659e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.29506e-18, 0, 0, 0, 1.22116e-15, 0, 1.36814e-15, 0, 0
0.168402, 0, 4.72745e-15, 0, 1.41421, -4.72745e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31455e-17, 0, 0, 0, 2.24896e-15, 0, 2.46535e-15, 0, 0
0.176268, 0, 8.54055e-15, 0, 1.41421, -8.54055e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34941e-17, 0, 0, 0, 4.11089e-15, 0, 4.40617e-15, 0, 0
0.184135, 0, 1.53123e-14, 0, 1.41421, -1.53123e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.16504e-17, 0, 0, 0, 7.45935e-15, 0, 7.81126e-15, 0, 0
0.192002, 0, 2.72483e-14, 0, 1.41421, -2.72483e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.32474e-17, 0, 0, 0, 1.34379e-14, 0, 1.37371e-14, 0, 0
0.199869, 0, 4.81321e-14, 0, 1.41421, -4.81321e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27795e-16, 0, 0, 0, 2.40372e-14, 0, 2.39671e-14, 0, 0
0.207736, 0, 8.44065e-14, 0, 1.41421, -8.44065e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21216e-16, 0, 0, 0, 4.26979e-14, 0, 4.14874e-14, 0, 0
0.215602, 0, 1.46964e-13, 0, 1.41421, -1.46964e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.79953e-16, 0, 0, 0, 7.5327e-14, 0, 7.12571e-14, 0, 0
0.223469, 0, 2.54101e-13, 0, 1.41421, -2.54101e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.47566e-16, 0, 0, 0, 1.32009e-13, 0, 1.21444e-13, 0, 0
0.231336, 0, 4.36318e-13, 0, 1.41421, -4.36318e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09523e-15, 0, 0, 0, 2.29827e-13, 0, 2.05396e-13, 0, 0
0.239203, 0, 7.45607e-13, 0, 1.41421, -7.45607e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8402e-15, 0, 0, 0, 3.98671e-13, 0, 3.45097e-13, 0, 0
0.24707, 0, 1.26297e-12, 0, 1.41421, -1.26297e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.065e-15, 0, 0, 0, 6.85141e-13, 0, 5.74766e-13, 0, 0
0.254937, 0, 2.12546e-12, 0, 1.41421, -2.12546e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.0669e-15, 0, 0, 0, 1.17025e-12, 0, 9.50135e-13, 0, 0
0.262803, 0, 3.55419e-12, 0, 1.41421, -3.55419e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.3142e-15, 0, 0, 0, 1.9869e-12, 0, 1.55897e-12, 0, 0
0.27067, 0, 5.90644e-12, 0, 1.41421, -5.90644e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35421e-14, 0, 0, 0, 3.35385e-12, 0, 2.53905e-12, 0, 0
0.278537, 0, 9.75611e-12, 0, 1.41421, -9.75611e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18958e-14, 0, 0, 0, 5.62931e-12, 0, 4.1049e-12, 0, 0
0.286404, 0, 1.60203e-11, 0, 1.41421, -1.60203e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5145e-14, 0, 0, 0, 9.3972e-12, 0, 6.58793e-12, 0, 0
0.294271, 0, 2.61571e-11, 0, 1.41421, -2.61571e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.60034e-14, 0, 0, 0, 1.5605e-11, 0, 1.04961e-11, 0, 0
0.302137, 0, 4.24744e-11, 2.66247e-43, 1.41421, -4.24744e-11, 2.66247e-43, 0, 2.66247e-43, 2.66247e-43, 2.66247e-43, 2.66247e-43, 2.66247e-43, 2.66247e-43, 2.66247e-43, 2.66247e-43, 2.66247e-43, 8.85995e-14, 2.66247e-43, 2.66247e-43, 2.66247e-43, 2.5784e-11, 2.66247e-43, 1.66018e-11, 2.66247e-43, 2.66247e-43
0.310004, 0, 6.861e-11, 4.55002e-42, 1.41421, -6.861e-11, 4.55002e-42, 0, 4.55002e-42, 4.55002e-42, 4.55002e-42, 4.55002e-42, 4.55002e-42, 4.55002e-42, 4.55002e-42, 4.55002e-42, 4.55002e-42, 1.39167e-13, 4.55002e-42, 4.55002e-42, 4.55002e-42, 4.24005e-11, 4.55002e-42, 2.60703e-11, 4.55002e-42, 4.55002e-42
0.317871, 0, 1.10276e-10, 6.45298e-41, 1.41421, -1.10276e-10, 6.45298e-41, 0, 6.45298e-41, 6.45298e-41, 6.45298e-41, 6.45298e-41, 6.45298e-41, 6.45298e-41, 6.45298e-41, 6.45298e-41, 6.45298e-41, 2.17046e-13, 6.45298e-41, 6.45298e-41, 6.45298e-41, 6.94133e-11, 6.45298e-41, 4.06461e-11, 6.45298e-41, 6.45298e-41
0.325738, 0, 1.76416e-10, 8.13674e-40, 1.41421, -1.76416e-10, 8.13674e-40, 0, 8.13674e-40, 8.13674e-40, 8.13674e-40, 8.13674e-40, 8.13674e-40, 8.13674e-40, 8.13674e-40, 8.13674e-40, 8.13674e-40, 3.36123e-13, 8.13674e-40, 8.13674e-40, 8.13674e-40, 1.1316e-10, 8.13674e-40, 6.29201e-11, 8.13674e-40, 8.13674e-40
0.333605, 0, 2.8099e-10, 9.17339e-39, 1.41421, -2.8099e-10, 9.17339e-39, 0, 9.17339e-39, 9.17339e-39, 9.17339e-39, 9.17339e-39, 9.17339e-39, 9.17339e-39, 9.17339e-39, 9.17339e-39, 9.17339e-39, 5.16889e-13, 9.17339e-39, 9.17339e-39, 9.17339e-39, 1.83763e-10, 9.17339e-39, 9.67105e-11, 9.17339e-39, 9.17339e-39
0.341471, 0, 4.45748e-10, 9.35791e-38, 1.41421, -4.45748e-10, 9.35791e-38, 0, 9.35791e-38, 9.35791e-38, 9.35791e-38, 9.35791e-38, 9.35791e-38, 9.35791e-38, 9.35791e-38, 9.35791e-38, 9.35791e-38, 7.8936e-13, 9.35791e-38, 9.35791e-38, 9.35791e-38, 2.97358e-10, 9.35791e-38, 1.47601e-10, 9.35791e-38, 9.35791e-38
0.349338, 0, 7.04515e-10, 8.67527e-37, 1.41421, -7.04515e-10, 8.67527e-37, 0, 8.67527e-37, 8.67527e-37, 8.67527e-37, 8.67527e-37, 8.67527e-37, 8.67527e-37, 8.67527e-37, 8.67527e-37, 8.67527e-37, 1.19717e-12, 8.67527e-37, 8.67527e-37, 8.67527e-37, 4.79626e-10, 8.67527e-37, 2.23692e-10, 8.67527e-37, 8.67527e-37
0.357205, 0, 1.10984e-09, 7.35581e-36, 1.41421, -1.10984e-09, 7.35581e-36, 0, 7.35581e-36, 7.35581e-36, 7.35581e-36, 7.35581e-36, 7.35581e-36, 7.35581e-36, 7.35581e-36, 7.35581e-36, 7.35581e-36, 1.80331e-12, 7.35581e-36, 7.35581e-36, 7.35581e-36, 7.71389e-10, 7.35581e-36, 3.36648e-10, 7.35581e-36, 7.35581e-36
0.365072, 0, 1.74331e-09, 5.72644e-35, 1.41421, -1.74331e-09, 5.72644e-35, 0, 5.72644e-35, 5.72644e-35, 5.72644e-35, 5.72644e-35, 5.72644e-35, 5.72644e-35, 5.72644e-35, 5.72644e-35, 5.72644e-35, 2.698e-12, 5.72644e-35, 5.72644e-35, 5.72644e-35, 1.23747e-09, 5.72644e-35, 5.03134e-10, 5.72644e-35, 5.72644e-35
0.372939, 0, 2.73152e-09, 4.11068e-34, 1.41421, -2.73152e-09, 4.11068e-34, 0, 4.11068e-34, 4.11068e-34, 4.11068e-34, 4.11068e-34, 4.11068e-34, 4.11068e-34, 4.11068e-34, 4.11068e-34, 4.11068e-34, 4.00965e-12, 4.11068e-34, 4.11068e-34, 4.11068e-34, 1.98073e-09, 4.11068e-34, 7.46781e-10, 4.11068e-34, 4.11068e-34
0.380805, 0, 4.27094e-09, 2.75384e-33, 1.41421, -4.27094e-09, 2.75384e-33, 0, 2.75384e-33, 2.75384e-33, 2.75384e-33, 2.75384e-33, 2.75384e-33, 2.75384e-33, 2.75384e-33, 2.75384e-33, 2.75384e-33, 5.91966e-12, 2.75384e-33, 2.75384e-33, 2.75384e-33, 3.16419e-09, 2.75384e-33, 1.10084e-09, 2.75384e-33, 2.75384e-33
0.388672, 0, 6.6664e-09, 1.53326e-32, 1.41421, -6.6664e-09, 1.53326e-32, 0, 1.53326e-32, 1.53326e-32, 1.53326e-32, 1.53326e-32, 1.53326e-32, 1.53326e-32, 1.53326e-32, 1.53326e-32, 1.53326e-32, 8.68255e-12, 1.53326e-32, 1.53326e-32, 1.53326e-32, 5.04599e-09, 1.53326e-32, 1.61173e-09, 1.53326e-32, 1.53326e-32
0.396539, 0, 1.0391e-08, 8.83657e-32, 1.41421, -1.0391e-08, 8.83657e-32, 0, 8.83657e-32, 8.83657e-32, 8.83657e-32, 8.83657e-32, 8.83657e-32, 8.83657e-32, 8.83657e-32, 8.83657e-32, 8.83657e-32, 1.26531e-11, 8.83657e-32, 8.83657e-32, 8.83657e-32, 8.03449e-09, 8.83657e-32, 2.34381e-09, 8.83657e-32, 8.83657e-32
0.404406, 0, 1.61783e-08, 4.52762e-31, 1.41421, -1.61783e-08, 4.52762e-31, 0, 4.52762e-31, 4.52762e-31, 4.52762e-31, 4.52762e-31, 4.52762e-31, 4.52762e-31, 4.52762e-31, 4.52762e-31, 4.52762e-31, 1.83227e-11, 4.52762e-31, 4.52762e-31, 4.52762e-31, 1.27744e-08, 4.52762e-31, 3.38559e-09, 4.52762e-31, 4.52762e-31
0.412273, 0, 2.51661e-08, 2.29736e-30, 1.41421, -2.51661e-08, 2.29736e-30, 0, 2.29736e-30, 2.29736e-30, 2.29736e-30, 2.29736e-30, 2.29736e-30, 2.29736e-30, 2.29736e-30, 2.29736e-30, 2.29736e-30, 2.63673e-11, 2.29736e-30, 2.29736e-30, 2.29736e-30, 2.02818e-08, 2.29736e-30, 4.85796e-09, 2.29736e-30, 2.29736e-30
0.42014, 0, 3.9116e-08, 1.11825e-29, 1.41421, -3.9116e-08, 1.11825e-29, 0, 1.11825e-29, 1.11825e-29, 1.11825e-29, 1.11825e-29, 1.11825e-29, 1.11825e-29, 1.11825e-29, 1.11825e-29, 1.11825e-29, 3.77112e-11, 1.11825e-29, 1.11825e-29, 1.11825e-29, 3.21535e-08, 1.11825e-29, 6.92472e-09, 1.11825e-29, 1.11825e-29
0.428006, 0, 6.07512e-08, 5.17353e-29, 1.41421, -6.07512e-08, 5.17353e-29, 0, 5.17353e-29, 5.17353e-29, 5.17353e-29, 5.17353e-29, 5.17353e-29, 5.17353e-29, 5.17353e-29, 5.17353e-29, 5.17353e-29, 5.3611e-11, 5.17353e-29, 5.17353e-29, 5.17353e-29, 5.08913e-08, 5.17353e-29, 9.80627e-09, 5.17353e-29, 5.17353e-29
0.435873, 0, 9.42719e-08, 2.32731e-28, 1.41421, -9.42719e-08, 2.32731e-28, 0, 2.32731e-28, 2.32731e-28, 2.32731e-28, 2.32731e-28, 2.32731e-28, 2.32731e-28, 2.32731e-28, 2.32731e-28, 2.32731e-28, 7.57643e-11, 2.32731e-28, 2.32731e-28, 2.32731e-28, 8.0399e-08, 2.32731e-28, 1.3797e-08, 2.32731e-28, 2.32731e-28
0.44374, 0, 1.46135e-07, 1.00436e-27, 1.41421, -1.46135e-07, 1.00436e-27, 0, 1.00436e-27, 1.00436e-27, 1.00436e-27, 1.00436e-27, 1.00436e-27, 1.00436e-27, 1.00436e-27, 1.00436e-27, 1.00436e-27, 1.06452e-10, 1.00436e-27, 1.00436e-27, 1.00436e-27, 1.26741e-07, 1.00436e-27, 1.92875e-08, 1.00436e-27, 1.00436e-27
0.451607, 0, 2.26226e-07, 4.13605e-27, 1.41421, -2.26226e-07, 4.13605e-27, 0, 4.13605e-27, 4.13605e-27, 4.13605e-27, 4.13605e-27, 4.13605e-27, 4.13605e-27, 4.13605e-27, 4.13605e-27, 4.13605e-27, 1.48722e-10, 4.13605e-27, 4.13605e-27, 4.13605e-27, 1.99286e-07, 4.13605e-27, 2.67916e-08, 4.13605e-27, 4.13605e-27
0.459474, 0, 3.49612e-07, 1.62631e-26, 1.41421, -3.49612e-07, 1.62631e-26, 0, 1.62631e-26, 1.62631e-26, 1.62631e-26, 1.62631e-26, 1.62631e-26, 1.62631e-26, 1.62631e-26, 1.62631e-26, 1.62631e-26, 2.06623e-10, 1.62631e-26, 1.62631e-26, 1.62631e-26, 3.12424e-07, 1.62631e-26, 3.69816e-08, 1.62631e-26, 1.62631e-26
0.46734, 0, 5.39124e-07, 6.11154e-26, 1.41421, -5.39124e-07, 6.11154e-26, 0, 6.11154e-26, 6.11154e-26, 6.11154e-26, 6.11154e-26, 6.11154e-26, 6.11154e-26, 6.11154e-26, 6.11154e-26, 6.11154e-26, 2.85508e-10, 6.11154e-26, 6.11154e-26, 6.11154e-26, 4.88109e-07, 6.11154e-26, 5.07298e-08, 6.11154e-26, 6.11154e-26
0.475207, 0, 8.29142e-07, 2.19849e-25, 1.41421, -8.29142e-07, 2.19849e-25, 0, 2.19849e-25, 2.19849e-25, 2.19849e-25, 2.19849e-25, 2.19849e-25, 2.19849e-25, 2.19849e-25, 2.19849e-25, 2.19849e-25, 3.92411e-10, 2.19849e-25, 2.19849e-25, 2.19849e-25, 7.59589e-07, 2.19849e-25, 6.91613e-08, 2.19849e-25, 2.19849e-25
0.483074, 0, 1.27108e-06, 7.64515e-25, 1.41421, -1.27108e-06, 7.64515e-25, 0, 7.64515e-25, 7.64515e-25, 7.64515e-25, 7.64515e-25, 7.64515e-25, 7.64515e-25, 7.64515e-25, 7.64515e-25, 7.64515e-25, 5.36536e-10, 7.64515e-25, 7.64515e-25, 7.64515e-25, 1.17683e-06, 7.64515e-25, 9.3716e-08, 7.64515e-25, 7.64515e-25
0.490941, 0, 1.94237e-06, 9.51114e-11, 1.41421, -1.94237e-06, 1.53308e-10, 9.51114e-11, 9.51132e-11, 1.39273e-10, 4.74507e-10, 1.11857e-10, 3.99523e-10, 1.58599e-10, 1.86415e-10, 9.78811e-11, 1.50198e-10, 8.24983e-10, 9.74544e-11, 9.51941e-11, 9.51642e-11, 1.81438e-06, 9.51131e-11, 1.26339e-07, 9.51114e-11, 9.51114e-11
0.498808, 0, 2.95564e-06, 3.11572e-10, 1.41421, -2.95564e-06, 5.03299e-10, 3.11572e-10, 3.11578e-10, 4.57062e-10, 1.56147e-09, 3.6674e-10, 1.31445e-09, 5.20729e-10, 6.12368e-10, 3.20697e-10, 4.93054e-10, 1.29948e-09, 3.19291e-10, 3.11845e-10, 3.12942e-10, 2.78223e-06, 3.11578e-10, 1.69376e-07, 3.11572e-10, 3.11572e-10
0.506674, 0, 4.47647e-06, 7.91216e-10, 1.41421, -4.47647e-06, 1.2811e-09, 7.91216e-10, 7.91231e-10, 1.16296e-09, 3.98487e-09, 9.32176e-10, 3.35368e-09, 1.32564e-09, 1.55979e-09, 8.1453e-10, 1.25492e-09, 2.12182e-09, 8.10939e-10, 7.91912e-10, 7.95582e-10, 4.24142e-06, 7.9123e-10, 2.25939e-07, 7.91216e-10, 7.91216e-10
0.514541, 0, 6.74524e-06, 1.83458e-09, 1.41421, -6.74524e-06, 2.97438e-09, 1.83458e-09, 1.83461e-09, 2.6995e-09, 9.26512e-09, 2.16255e-09, 7.79656e-09, 3.078e-09, 3.62278e-09, 1.88883e-09, 2.91347e-09, 3.6181e-09, 1.88047e-09, 1.8362e-09, 1.84595e-09, 6.42532e-06, 1.83461e-09, 3.00015e-07, 1.83458e-09, 1.83458e-09
0.522408, 0, 1.01083e-05, 4.0573e-09, 1.41421, -1.01083e-05, 6.58192e-09, 4.0573e-09, 4.05737e-09, 5.97307e-09, 2.05158e-08, 4.78373e-09, 1.72629e-08, 6.81143e-09, 8.01811e-09, 4.17745e-09, 6.44702e-09, 6.4365e-09, 4.15894e-09, 4.06088e-09, 4.0843e-09, 9.66892e-06, 4.05737e-09, 3.96879e-07, 4.0573e-09, 4.0573e-09
0.530275, 0, 1.50856e-05, 8.69014e-09, 1.41421, -1.50856e-05, 1.41011e-08, 8.69014e-09, 8.69031e-09, 1.27962e-08, 4.39651e-08, 1.02471e-08, 3.69934e-08, 1.4593e-08, 1.71793e-08, 8.94766e-09, 1.3812e-08, 1.18491e-08, 8.90799e-09, 8.69783e-09, 8.75088e-09, 1.44728e-05, 8.6903e-09, 5.23639e-07, 8.69014e-09, 8.69014e-09
0.538142, 0, 2.23618e-05, 1.81871e-08, 1.41421, -2.23618e-05, 2.95137e-08, 1.81871e-08, 1.81874e-08, 2.67821e-08, 9.20275e-08, 2.14462e-08, 7.74338e-08, 3.05434e-08, 3.59571e-08, 1.87261e-08, 2.89085e-08, 2.23617e-08, 1.86431e-08, 1.82032e-08, 1.83202e-08, 2.14873e-05, 1.81874e-08, 6.90245e-07, 1.81871e-08, 1.81871e-08
0.546009, 0, 3.29548e-05, 3.70408e-08, 1.41421, -3.29548e-05, 6.01172e-08, 3.70408e-08, 3.70415e-08, 5.4552e-08, 1.8748e-07, 4.36808e-08, 1.57747e-07, 6.22151e-08, 7.32448e-08, 3.81391e-08, 5.88841e-08, 4.25323e-08, 3.79699e-08, 3.70736e-08, 3.73198e-08, 3.16717e-05, 3.70415e-08, 9.10738e-07, 3.70408e-08, 3.70408e-08
0.553875, 0, 4.82894e-05, 7.38584e-08, 1.41421, -4.82894e-05, 1.19889e-07, 7.38584e-08, 7.38598e-08, 1.08788e-07, 3.73939e-07, 8.71032e-08, 3.14631e-07, 1.24073e-07, 1.46074e-07, 7.60491e-08, 1.17429e-07, 8.10492e-08, 7.57116e-08, 7.39238e-08, 7.44299e-08, 4.6344e-05, 7.38597e-08, 1.20635e-06, 7.38584e-08, 7.38584e-08
0.561742, 0, 7.03707e-05, 1.4424e-07, 1.41421, -7.03707e-05, 2.34169e-07, 1.4424e-07, 1.44243e-07, 2.12481e-07, 7.30499e-07, 1.70116e-07, 6.14631e-07, 2.42344e-07, 2.85327e-07, 1.4852e-07, 2.29363e-07, 1.53614e-07, 1.47861e-07, 1.44368e-07, 1.45386e-07, 6.73218e-05, 1.44243e-07, 1.6096e-06, 1.4424e-07, 1.4424e-07
0.569609, 0, 0.000102017, 2.75961e-07, 1.41421, -0.000102017, 4.48079e-07, 2.75961e-07, 2.75967e-07, 4.06571e-07, 1.39803e-06, 3.25487e-07, 1.17626e-06, 4.63726e-07, 5.45992e-07, 2.84153e-07, 4.38882e-07, 2.88126e-07, 2.82891e-07, 2.76206e-07, 2.78212e-07, 9.70963e-05, 2.75967e-07, 2.17164e-06, 2.75961e-07, 2.75961e-07
0.577476, 0, 0.00014719, 5.17328e-07, 1.41421, -0.00014719, 8.4011e-07, 5.17328e-07, 5.17338e-07, 7.62267e-07, 2.6216e-06, 6.10206e-07, 2.20572e-06, 8.69455e-07, 1.02373e-06, 5.3269e-07, 8.22862e-07, 5.33047e-07, 5.30324e-07, 5.17787e-07, 5.2166e-07, 0.000139068, 5.17338e-07, 2.97398e-06, 5.17328e-07, 5.17328e-07
0.585343, 0, 0.000211463, 9.50406e-07, 1.41421, -0.000211463, 1.54362e-06, 9.50406e-07, 9.50424e-07, 1.40056e-06, 4.8177e-06, 1.1211e-06, 4.05337e-06, 1.59755e-06, 1.88109e-06, 9.78638e-07, 1.51192e-06, 9.7063e-07, 9.74289e-07, 9.51249e-07, 9.58579e-07, 0.000197862, 9.50423e-07, 4.14712e-06, 9.50406e-07, 9.50406e-07
0.593209, 0, 0.000302686, 1.71135e-06, 1.41421, -0.000302686, 2.77991e-06, 1.71135e-06, 1.71138e-06, 2.52222e-06, 8.6775e-06, 2.01882e-06, 7.30072e-06, 2.87706e-06, 3.38779e-06, 1.76221e-06, 2.72281e-06, 1.73727e-06, 1.75437e-06, 1.71287e-06, 1.72647e-06, 0.000279765, 1.71138e-06, 5.89904e-06, 1.71135e-06, 1.71135e-06
0.601076, 0, 0.00043193, 3.02082e-06, 1.41421, -0.00043193, 4.90764e-06, 3.02082e-06, 3.02087e-06, 4.45261e-06, 1.53213e-05, 3.56373e-06, 1.28903e-05, 5.07917e-06, 5.981e-06, 3.11061e-06, 4.80682e-06, 3.0539e-06, 3.09678e-06, 3.0235e-06, 3.04825e-06, 0.000393327, 3.02087e-06, 8.55883e-06, 3.02082e-06, 3.02082e-06
0.608943, 0, 0.000614814, 5.22788e-06, 1.41421, -0.000614814, 8.49425e-06, 5.22788e-06, 5.22798e-06, 7.70652e-06, 2.65219e-05, 6.16774e-06, 2.23134e-05, 8.7912e-06, 1.03524e-05, 5.38333e-06, 8.31971e-06, 5.26995e-06, 5.35938e-06, 5.23252e-06, 5.27669e-06, 0.000550177, 5.22797e-06, 1.26379e-05, 5.22788e-06, 5.22788e-06
0.61681, 0, 0.000873349, 8.87166e-06, 1.41421, -0.000873349, 1.44162e-05, 8.87166e-06, 8.87183e-06, 1.3079e-05, 4.50173e-05, 1.0467e-05, 3.78735e-05, 1.49202e-05, 1.75703e-05, 9.13553e-06, 1.41199e-05, 8.92498e-06, 9.09488e-06, 8.87954e-06, 8.95688e-06, 0.000766177, 8.87182e-06, 1.89195e-05, 8.87166e-06, 8.87166e-06
0.624677, 0, 0.00123845, 1.47648e-05, 1.41421, -0.00123845, 2.39945e-05, 1.47648e-05, 1.47651e-05, 2.17686e-05, 7.49347e-05, 1.74206e-05, 6.30428e-05, 2.48336e-05, 2.9245e-05, 1.52041e-05, 2.35013e-05, 1.48322e-05, 1.51364e-05, 1.47779e-05, 1.49108e-05, 0.00106298, 1.47651e-05, 2.85799e-05, 1.47648e-05, 1.47648e-05
