   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_233.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.20521, 0, 2.77966e-08, 7.48714e-42, 1.41421, -2.77966e-08, 0, 7.48714e-42, 7.48714e-42, 7.48714e-42, 7.48714e-42, 7.48714e-42, 1.32533e-10, 7.48714e-42, 7.48714e-42, 1.00897e-12, 7.91967e-11, 7.48714e-42, 2.75839e-08, 7.48714e-42, 7.48714e-42
0.213189, 0, 3.79364e-08, 1.15527e-40, 1.41421, -3.79364e-08, 0, 1.15527e-40, 1.15527e-40, 1.15527e-40, 1.15527e-40, 1.15527e-40, 1.8105e-10, 1.15527e-40, 1.15527e-40, 1.46518e-12, 1.13837e-10, 1.15527e-40, 3.76401e-08, 1.15527e-40, 1.15527e-40
0.221168, 0, 5.15403e-08, 1.574e-39, 1.41421, -5.15403e-08, 0, 1.574e-39, 1.574e-39, 1.574e-39, 1.574e-39, 1.574e-39, 2.46245e-10, 1.574e-39, 1.574e-39, 2.12637e-12, 1.63091e-10, 1.574e-39, 5.11289e-08, 1.574e-39, 1.574e-39
0.229146, 0, 6.97079e-08, 1.91565e-38, 1.41421, -6.97079e-08, 0, 1.91565e-38, 1.91565e-38, 1.91565e-38, 1.91565e-38, 1.91565e-38, 3.33469e-10, 1.91565e-38, 1.91565e-38, 3.08456e-12, 2.32915e-10, 1.91565e-38, 6.91385e-08, 1.91565e-38, 1.91565e-38
0.237125, 0, 9.38597e-08, 2.09705e-37, 1.41421, -9.38597e-08, 0, 2.09705e-37, 2.09705e-37, 2.09705e-37, 2.09705e-37, 2.09705e-37, 4.49666e-10, 2.09705e-37, 2.09705e-37, 4.47307e-12, 3.31619e-10, 2.09705e-37, 9.30739e-08, 2.09705e-37, 2.09705e-37
0.245104, 0, 1.25821e-07, 2.07634e-36, 1.41421, -1.25821e-07, 0, 2.07634e-36, 2.07634e-36, 2.07634e-36, 2.07634e-36, 2.07634e-36, 6.03806e-10, 2.07634e-36, 2.07634e-36, 6.48497e-12, 4.70756e-10, 2.07634e-36, 1.2474e-07, 2.07634e-36, 2.07634e-36
0.253082, 0, 1.67935e-07, 7.91843e-35, 1.41421, -1.67935e-07, 0, 7.91843e-35, 7.91843e-35, 7.91843e-35, 7.91843e-35, 7.91843e-35, 8.07468e-10, 7.91843e-35, 7.91843e-35, 9.41143e-12, 6.66638e-10, 7.91843e-35, 1.66451e-07, 7.91843e-35, 7.91843e-35
0.261061, 0, 2.23167e-07, 6.00219e-34, 1.41421, -2.23167e-07, 0, 6.00219e-34, 6.00219e-34, 6.00219e-34, 6.00219e-34, 6.00219e-34, 1.07539e-09, 6.00219e-34, 6.00219e-34, 1.36373e-11, 9.41002e-10, 6.00219e-34, 2.21137e-07, 6.00219e-34, 6.00219e-34
0.26904, 0, 2.95294e-07, 4.29166e-33, 1.41421, -2.95294e-07, 0, 4.29166e-33, 4.29166e-33, 4.29166e-33, 4.29166e-33, 4.29166e-33, 1.42649e-09, 4.29166e-33, 4.29166e-33, 1.97543e-11, 1.32472e-09, 4.29166e-33, 2.92523e-07, 4.29166e-33, 4.29166e-33
0.277019, 0, 3.89078e-07, 3.03788e-32, 1.41421, -3.89078e-07, 0, 3.03788e-32, 3.03788e-32, 3.03788e-32, 3.03788e-32, 3.03788e-32, 1.88479e-09, 3.03788e-32, 3.03788e-32, 2.86026e-11, 1.86002e-09, 3.03788e-32, 3.85304e-07, 3.03788e-32, 3.03788e-32
0.284997, 0, 5.10498e-07, 2.0224e-31, 1.41421, -5.10498e-07, 0, 2.0224e-31, 2.0224e-31, 2.0224e-31, 2.0224e-31, 2.0224e-31, 2.48076e-09, 2.0224e-31, 2.0224e-31, 4.13896e-11, 2.60491e-09, 2.0224e-31, 5.05371e-07, 2.0224e-31, 2.0224e-31
0.292976, 0, 6.67035e-07, 1.25401e-30, 1.41421, -6.67035e-07, 0, 1.25401e-30, 1.25401e-30, 1.25401e-30, 1.25401e-30, 1.25401e-30, 3.25286e-09, 1.25401e-30, 1.25401e-30, 5.9846e-11, 3.63884e-09, 1.25401e-30, 6.60084e-07, 1.25401e-30, 1.25401e-30
0.300955, 0, 8.68004e-07, 7.24635e-30, 1.41421, -8.68004e-07, 0, 7.24635e-30, 7.24635e-30, 7.24635e-30, 7.24635e-30, 7.24635e-30, 4.24948e-09, 7.24635e-30, 7.24635e-30, 8.64455e-11, 5.07035e-09, 7.24635e-30, 8.58598e-07, 7.24635e-30, 7.24635e-30
0.308933, 0, 1.12495e-06, 3.91343e-29, 1.41421, -1.12495e-06, 0, 3.91343e-29, 3.91343e-29, 3.91343e-29, 3.91343e-29, 3.91343e-29, 5.53134e-09, 3.91343e-29, 3.91343e-29, 1.24712e-10, 7.04716e-09, 3.91343e-29, 1.11225e-06, 3.91343e-29, 3.91343e-29
0.316912, 0, 1.45214e-06, 1.98187e-28, 1.41421, -1.45214e-06, 0, 1.98187e-28, 1.98187e-28, 1.98187e-28, 1.98187e-28, 1.98187e-28, 7.17436e-09, 1.98187e-28, 1.98187e-28, 1.79647e-10, 9.76971e-09, 1.98187e-28, 1.43502e-06, 1.98187e-28, 1.98187e-28
0.324891, 0, 1.8671e-06, 9.44251e-28, 1.41421, -1.8671e-06, 0, 9.44251e-28, 9.44251e-28, 9.44251e-28, 9.44251e-28, 9.44251e-28, 9.27314e-09, 9.44251e-28, 9.44251e-28, 2.58326e-10, 1.3509e-08, 9.44251e-28, 1.84406e-06, 9.44251e-28, 9.44251e-28
0.332869, 0, 2.39129e-06, 4.24581e-27, 1.41421, -2.39129e-06, 0, 4.24581e-27, 4.24581e-27, 4.24581e-27, 4.24581e-27, 4.24581e-27, 1.19452e-08, 4.24581e-27, 4.24581e-27, 3.70709e-10, 1.863e-08, 4.24581e-27, 2.36034e-06, 4.24581e-27, 4.24581e-27
0.340848, 0, 3.05089e-06, 1.80719e-26, 1.41421, -3.05089e-06, 0, 1.80719e-26, 1.80719e-26, 1.80719e-26, 1.80719e-26, 1.80719e-26, 1.53361e-08, 1.80719e-26, 1.80719e-26, 5.30768e-10, 2.56222e-08, 1.80719e-26, 3.00941e-06, 1.80719e-26, 1.80719e-26
0.348827, 0, 3.87772e-06, 7.30161e-26, 1.41421, -3.87772e-06, 0, 7.30161e-26, 7.30161e-26, 7.30161e-26, 7.30161e-26, 7.30161e-26, 1.96256e-08, 7.30161e-26, 7.30161e-26, 7.58014e-10, 3.51396e-08, 7.30161e-26, 3.8222e-06, 7.30161e-26, 7.30161e-26
0.356805, 0, 4.91024e-06, 2.80764e-25, 1.41421, -4.91024e-06, 0, 2.80764e-25, 2.80764e-25, 2.80764e-25, 2.80764e-25, 2.80764e-25, 2.50349e-08, 2.80764e-25, 2.80764e-25, 1.07956e-09, 4.80515e-08, 2.80764e-25, 4.83607e-06, 2.80764e-25, 2.80764e-25
0.364784, 0, 6.19486e-06, 1.92268e-24, 1.41421, -6.19486e-06, 0, 1.92268e-24, 1.92268e-24, 1.92268e-24, 1.92268e-24, 1.92268e-24, 3.18357e-08, 1.92268e-24, 1.92268e-24, 1.53339e-09, 6.55111e-08, 1.92268e-24, 6.09598e-06, 1.92268e-24, 1.92268e-24
0.372763, 0, 7.80069e-06, 1.18748e-08, 1.41421, -7.80069e-06, 1.18748e-08, 1.1875e-08, 1.1875e-08, 1.18761e-08, 1.19135e-08, 1.19936e-08, 5.22351e-08, 1.18775e-08, 1.18749e-08, 1.40452e-08, 1.00903e-07, 1.18748e-08, 7.66814e-06, 1.18748e-08, 1.27032e-08
0.380742, 0, 9.79392e-06, 3.51063e-08, 1.41421, -9.79392e-06, 3.51063e-08, 3.51068e-08, 3.5107e-08, 3.511e-08, 3.52211e-08, 3.54588e-08, 8.61201e-08, 3.51143e-08, 3.51066e-08, 3.8168e-08, 1.55696e-07, 3.51063e-08, 9.61632e-06, 3.51063e-08, 3.75631e-08
0.38872, 0, 1.22664e-05, 7.94428e-08, 1.41421, -1.22664e-05, 7.94428e-08, 7.9444e-08, 7.94444e-08, 7.94513e-08, 7.97034e-08, 8.0243e-08, 1.43732e-07, 7.94611e-08, 7.94436e-08, 8.37468e-08, 2.42225e-07, 7.94429e-08, 1.20284e-05, 7.94428e-08, 8.50203e-08
0.396699, 0, 1.53326e-05, 1.62567e-07, 1.41421, -1.53326e-05, 1.62567e-07, 1.62569e-07, 1.6257e-07, 1.62584e-07, 1.63101e-07, 1.64208e-07, 2.43349e-07, 1.62604e-07, 1.62568e-07, 1.68595e-07, 3.8152e-07, 1.62567e-07, 1.50132e-05, 1.62567e-07, 1.74005e-07
0.404678, 0, 1.9141e-05, 3.1583e-07, 1.41421, -1.9141e-05, 3.1583e-07, 3.15834e-07, 3.15836e-07, 3.15863e-07, 3.16869e-07, 3.19023e-07, 4.17045e-07, 3.15902e-07, 3.15833e-07, 3.24241e-07, 6.0925e-07, 3.1583e-07, 1.87114e-05, 3.1583e-07, 3.38086e-07
0.412656, 0, 2.38882e-05, 5.94075e-07, 1.41421, -2.38882e-05, 5.94075e-07, 5.94084e-07, 5.94087e-07, 5.94139e-07, 5.96033e-07, 6.00088e-07, 7.20532e-07, 5.94212e-07, 5.94081e-07, 6.05767e-07, 9.86073e-07, 5.94075e-07, 2.33079e-05, 5.94075e-07, 6.35989e-07
0.420635, 0, 2.98397e-05, 1.09179e-06, 1.41421, -2.98397e-05, 1.09179e-06, 1.09181e-06, 1.09181e-06, 1.09191e-06, 1.09539e-06, 1.10285e-06, 1.24934e-06, 1.09204e-06, 1.0918e-06, 1.10798e-06, 1.61319e-06, 1.09179e-06, 2.90524e-05, 1.09179e-06, 1.16889e-06
0.428614, 0, 3.73664e-05, 1.96937e-06, 1.41421, -3.73664e-05, 1.96937e-06, 1.9694e-06, 1.96941e-06, 1.96958e-06, 1.97587e-06, 1.98933e-06, 2.1651e-06, 1.96982e-06, 1.96939e-06, 1.99169e-06, 2.66013e-06, 1.96937e-06, 3.62912e-05, 1.96937e-06, 2.10854e-06
0.436592, 0, 4.69962e-05, 3.49493e-06, 1.41421, -4.69962e-05, 3.49493e-06, 3.49498e-06, 3.495e-06, 3.49531e-06, 3.50648e-06, 3.53039e-06, 3.73744e-06, 3.49574e-06, 3.49497e-06, 3.5256e-06, 4.40636e-06, 3.49493e-06, 4.55162e-05, 3.49493e-06, 3.74206e-06
0.444571, 0, 5.94978e-05, 6.11035e-06, 1.41421, -5.94978e-05, 6.11035e-06, 6.11044e-06, 6.11048e-06, 6.11101e-06, 6.13055e-06, 6.17237e-06, 6.40997e-06, 6.11177e-06, 6.11041e-06, 6.15231e-06, 7.30799e-06, 6.11036e-06, 5.74417e-05, 6.11035e-06, 6.54265e-06
0.45255, 0, 7.60026e-05, 1.05328e-05, 1.41421, -7.60026e-05, 1.05328e-05, 1.0533e-05, 1.0533e-05, 1.05339e-05, 1.05676e-05, 1.06398e-05, 1.0902e-05, 1.05352e-05, 1.05329e-05, 1.059e-05, 1.21e-05, 1.05328e-05, 7.31177e-05, 1.05328e-05, 1.12784e-05
0.460528, 0, 9.81999e-05, 1.79095e-05, 1.41421, -9.81999e-05, 1.79095e-05, 1.79097e-05, 1.79098e-05, 1.79114e-05, 1.79687e-05, 1.80914e-05, 1.83631e-05, 1.79136e-05, 1.79096e-05, 1.79871e-05, 1.99517e-05, 1.79095e-05, 9.411e-05, 1.79095e-05, 1.91778e-05
0.468507, 0, 0.000128613, 3.00482e-05, 1.41421, -0.000128613, 3.00482e-05, 3.00486e-05, 3.00488e-05, 3.00514e-05, 3.01476e-05, 3.03536e-05, 3.06041e-05, 3.00551e-05, 3.00485e-05, 3.01531e-05, 3.26984e-05, 3.00482e-05, 0.000122756, 3.00482e-05, 3.21771e-05
0.476486, 0, 0.000171015, 4.9757e-05, 1.41421, -0.000171015, 4.9757e-05, 4.97577e-05, 4.9758e-05, 4.97624e-05, 4.99218e-05, 5.0263e-05, 5.04365e-05, 4.97685e-05, 4.97575e-05, 4.98982e-05, 5.31819e-05, 4.9757e-05, 0.000162553, 4.9757e-05, 5.3284e-05
0.484464, 0, 0.000231079, 8.13425e-05, 1.41421, -0.000231079, 8.13425e-05, 8.13438e-05, 8.13442e-05, 8.13513e-05, 8.1612e-05, 8.21701e-05, 8.21708e-05, 8.13614e-05, 8.13433e-05, 8.1532e-05, 8.57508e-05, 8.13426e-05, 0.000218756, 8.13425e-05, 8.71113e-05
0.492443, 0, 0.000317046, 0.000131267, 1.41421, -0.000317046, 0.000131267, 0.000131269, 0.00013127, 0.000131282, 0.000131702, 0.000132604, 0.000132274, 0.000131298, 0.000131269, 0.000131521, 0.000136919, 0.000131267, 0.000298998, 0.000131267, 0.000140581
0.500422, 0, 0.000441101, 0.000209173, 1.41421, -0.000441101, 0.000209173, 0.000209176, 0.000209177, 0.000209196, 0.000209867, 0.000211303, 0.000210394, 0.000209222, 0.000209175, 0.00020951, 0.000216391, 0.000209173, 0.000414571, 0.000209173, 0.000224022
0.508401, 0, 0.000620885, 0.00032917, 1.41421, -0.000620885, 0.00032917, 0.000329175, 0.000329177, 0.000329205, 0.000330262, 0.000332524, 0.000330647, 0.000329246, 0.000329173, 0.000329617, 0.000338355, 0.00032917, 0.000581823, 0.00032917, 0.00035255
0.516379, 0, 0.000881695, 0.000511626, 1.41421, -0.000881695, 0.000511626, 0.000511634, 0.000511636, 0.000511681, 0.000513325, 0.000516842, 0.000513409, 0.000511745, 0.000511631, 0.000512217, 0.000523274, 0.000511626, 0.0008242, 0.000511626, 0.000547987
0.524358, 0, 0.00125935, 0.000785512, 1.41421, -0.00125935, 0.000785512, 0.000785524, 0.000785528, 0.000785597, 0.000788121, 0.000793525, 0.000787659, 0.000785695, 0.00078552, 0.000786291, 0.000800236, 0.000785513, 0.00117491, 0.000785512, 0.000841374
0.532337, 0, 0.00180394, 0.00119145, 1.41421, -0.00180394, 0.00119145, 0.00119147, 0.00119147, 0.00119158, 0.00119541, 0.00120361, 0.00119403, 0.00119173, 0.00119146, 0.00119247, 0.00121001, 0.00119145, 0.00168041, 0.00119145, 0.00127623
0.540315, 0, 0.0025846, 0.00178553, 1.41421, -0.0025846, 0.00178553, 0.00178556, 0.00178556, 0.00178572, 0.00179147, 0.00180376, 0.00178862, 0.00178594, 0.00178555, 0.00178687, 0.00180886, 0.00178553, 0.00240483, 0.00178553, 0.00191267
0.548294, 0, 0.00369541, 0.00264412, 1.41421, -0.00369541, 0.00264412, 0.00264416, 0.00264417, 0.00264441, 0.00265292, 0.00267114, 0.00264782, 0.00264474, 0.00264415, 0.00264587, 0.00267338, 0.00264412, 0.00343544, 0.00264412, 0.00283254
0.556273, 0, 0.00526282, 0.00386961, 1.41421, -0.00526282, 0.00386961, 0.00386966, 0.00386968, 0.00387003, 0.00388249, 0.00390918, 0.00387403, 0.00387051, 0.00386964, 0.00387188, 0.00390622, 0.00386961, 0.0048896, 0.00386961, 0.00414556
0.564251, 0, 0.00745432, 0.00559728, 1.41421, -0.00745432, 0.00559728, 0.00559737, 0.0055974, 0.00559789, 0.00561593, 0.00565456, 0.00560256, 0.00559859, 0.00559734, 0.00560023, 0.00564303, 0.00559729, 0.00692278, 0.00559728, 0.00599676
0.57223, 0, 0.0104886, 0.00800316, 1.41421, -0.0104886, 0.00800316, 0.00800328, 0.00800332, 0.00800403, 0.00802985, 0.00808512, 0.00800944, 0.00800503, 0.00800324, 0.00800697, 0.00806021, 0.00800317, 0.00973807, 0.00800316, 0.00857483
0.580209, 0, 0.0146475, 0.0113129, 1.41421, -0.0146475, 0.0113129, 0.0113131, 0.0113131, 0.0113141, 0.0113506, 0.0114288, 0.0113203, 0.0113155, 0.011313, 0.0113178, 0.0113839, 0.0113129, 0.0135972, 0.0113129, 0.0121217
0.588188, 0, 0.0202887, 0.0158111, 1.41421, -0.0202887, 0.0158111, 0.0158114, 0.0158114, 0.0158128, 0.0158639, 0.0159733, 0.01582, 0.0158148, 0.0158113, 0.0158174, 0.0158995, 0.0158111, 0.0188326, 0.0158111, 0.0169426
0.596166, 0, 0.0278602, 0.0218516, 1.41421, -0.0278602, 0.0218516, 0.0218519, 0.0218521, 0.021854, 0.0219247, 0.0220759, 0.0218621, 0.0218567, 0.0218518, 0.0218597, 0.0219613, 0.0218516, 0.0258605, 0.0218516, 0.0234171
0.604145, 0, 0.0379143, 0.0298667, 1.41421, -0.0379143, 0.0298667, 0.0298672, 0.0298673, 0.02987, 0.0299666, 0.0301736, 0.0298792, 0.0298737, 0.029867, 0.0298771, 0.0300028, 0.0298667, 0.035195, 0.0298667, 0.0320089
0.612124, 0, 0.0511236, 0.0403766, 1.41421, -0.0511236, 0.0403766, 0.0403772, 0.0403774, 0.040381, 0.0405118, 0.0407917, 0.0403913, 0.040386, 0.040377, 0.0403898, 0.040545, 0.0403766, 0.0474615, 0.0403766, 0.0432762
0.620102, 0, 0.0682936, 0.053996, 1.41421, -0.0682936, 0.053996, 0.0539968, 0.0539971, 0.0540019, 0.054177, 0.0545517, 0.0540134, 0.0540086, 0.0539965, 0.0540128, 0.054204, 0.053996, 0.0634105, 0.053996, 0.0578792
0.628081, 0, 0.090377, 0.07144, 1.41421, -0.090377, 0.07144, 0.0714411, 0.0714414, 0.0714478, 0.0716796, 0.072176, 0.0714605, 0.0714567, 0.0714407, 0.0714613, 0.0716964, 0.07144, 0.0839296, 0.07144, 0.0765857
0.63606, 0, 0.118482, 0.0935237, 1.41421, -0.118482, 0.0935237, 0.0935251, 0.0935256, 0.0935339, 0.0938378, 0.0944882, 0.0935478, 0.0935456, 0.0935246, 0.0935506, 0.0938388, 0.0935237, 0.110053, 0.0935237, 0.100272
0.644038, 0, 0.153883, 0.121161, 1.41421, -0.153883, 0.121161, 0.121162, 0.121163, 0.121174, 0.121568, 0.122411, 0.121189, 0.121189, 0.121162, 0.121194, 0.121547, 0.121161, 0.14297, 0.121161, 0.129919
0.652017, 0, 0.198017, 0.155352, 1.41421, -0.198017, 0.155352, 0.155354, 0.155355, 0.155369, 0.155874, 0.156957, 0.155385, 0.155388, 0.155353, 0.155394, 0.155823, 0.155352, 0.184026, 0.155352, 0.166607
0.659996, 0.981157, 0.252492, 0.197172, 1.7266, 0.728666, 0.197172, 0.197175, 0.197176, 0.197194, 0.197837, 0.199212, 0.197211, 0.197218, 0.197174, 0.197225, 0.197745, 0.197172, 0.234725, 0.197172, 0.211492
0.667974, 0.0188425, 0.319068, 0.247747, 1.42086, -0.300225, 0.247747, 0.247751, 0.247752, 0.247774, 0.248583, 0.250314, 0.247792, 0.247805, 0.24775, 0.247814, 0.24844, 0.247747, 0.29672, 0.247747, 0.265791
0.675953, 0, 0.399655, 0.308225, 1.41421, -0.399655, 0.308225, 0.30823, 0.308231, 0.308259, 0.309266, 0.311423, 0.308278, 0.308297, 0.308228, 0.308308, 0.309059, 0.308225, 0.371806, 0.308225, 0.330746
0.683932, 0, 0.496289, 0.379738, 1.41421, -0.496289, 0.379738, 0.379744, 0.379746, 0.37978, 0.381023, 0.383683, 0.379799, 0.379828, 0.379742, 0.379841, 0.380736, 0.379739, 0.461901, 0.379738, 0.407588
0.69191, 0, 0.611111, 0.463365, 1.41421, -0.611111, 0.463365, 0.463372, 0.463375, 0.463416, 0.464935, 0.468186, 0.463435, 0.463474, 0.46337, 0.463492, 0.464551, 0.463366, 0.569027, 0.463365, 0.497494
0.699889, 0, 0.746337, 0.560079, 1.41421, -0.746337, 0.560079, 0.560088, 0.560091, 0.560141, 0.561979, 0.565915, 0.56016, 0.560211, 0.560085, 0.560235, 0.561479, 0.56008, 0.695285, 0.560079, 0.601539
0.707868, 0, 0.904233, 0.670705, 1.41421, -0.904233, 0.670705, 0.670715, 0.670718, 0.670779, 0.672984, 0.677704, 0.670796, 0.670862, 0.670712, 0.670896, 0.672346, 0.670705, 0.842825, 0.670705, 0.720645
0.715847, 0.96429, 1.08707, 0.795861, 1.72171, -0.122784, 0.795861, 0.795873, 0.795877, 0.795949, 0.79857, 0.804181, 0.795965, 0.796047, 0.79587, 0.796095, 0.797772, 0.795861, 1.01381, 0.795861, 0.855531
0.723825, 0.997584, 1.29711, 0.935922, 1.73135, -0.299528, 0.935922, 0.935936, 0.935941, 0.936026, 0.939113, 0.945723, 0.93604, 0.936141, 0.935933, 0.936208, 0.93813, 0.935922, 1.21039, 0.935922, 1.00667
0.731804, 0.0381267, 1.53654, 1.09097, 1.42763, -1.49841, 1.09097, 1.09098, 1.09099, 1.09109, 1.09469, 1.10241, 1.0911, 1.09122, 1.09098, 1.09131, 1.0935, 1.09097, 1.43465, 1.09097, 1.17423
0.739783, 0.957048, 1.80745, 1.26075, 1.71961, -0.850401, 1.26075, 1.26077, 1.26078, 1.26089, 1.26507, 1.27401, 1.2609, 1.26105, 1.26077, 1.26118, 1.26363, 1.26075, 1.68859, 1.26075, 1.35809
0.747761, 3.90689, 2.1118, 1.44469, 2.43041, 1.7951, 1.44469, 1.44471, 1.44472, 1.44485, 1.44964, 1.45991, 1.44485, 1.44502, 1.44471, 1.4452, 1.44793, 1.44469, 1.97405, 1.44469, 1.55777
0.75574, 1.08829, 2.45137, 1.64181, 1.75735, -1.36308, 1.64181, 1.64184, 1.64185, 1.642, 1.64746, 1.65915, 1.642, 1.6422, 1.64184, 1.64243, 1.64544, 1.64182, 2.29268, 1.64181, 1.77244
