   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_12.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00368241, 0, 6.46601e-17, 0, 1.41421, -6.46601e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8716e-18, 0, 0, 5.09382e-21, 0, 8.78389e-20, 0, 6.26955e-17, 0, 0, 0
0.0115163, 0, 1.14169e-16, 0, 1.41421, -1.14169e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.30454e-18, 0, 0, 9.14961e-21, 0, 1.58315e-19, 0, 1.10697e-16, 0, 0, 0
0.0193502, 0, 2.00236e-16, 0, 1.41421, -2.00236e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.79552e-18, 0, 0, 1.63266e-20, 0, 2.83538e-19, 0, 1.9414e-16, 0, 0, 0
0.0271841, 0, 3.48876e-16, 0, 1.41421, -3.48876e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00973e-17, 0, 0, 2.89451e-20, 0, 5.04679e-19, 0, 3.38245e-16, 0, 0, 0
0.035018, 0, 6.03922e-16, 0, 1.41421, -6.03922e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74784e-17, 0, 0, 5.0991e-20, 0, 8.92876e-19, 0, 5.855e-16, 0, 0, 0
0.0428519, 0, 1.03876e-15, 0, 1.41421, -1.03876e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00622e-17, 0, 0, 8.92682e-20, 0, 1.57034e-18, 0, 1.00704e-15, 0, 0, 0
0.0506857, 0, 1.77546e-15, 0, 1.41421, -1.77546e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.1381e-17, 0, 0, 1.5532e-19, 0, 2.74582e-18, 0, 1.72118e-15, 0, 0, 0
0.0585196, 0, 3.01585e-15, 0, 1.41421, -3.01585e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.72738e-17, 0, 0, 2.68615e-19, 0, 4.77391e-18, 0, 2.92353e-15, 0, 0, 0
0.0663535, 0, 5.09146e-15, 0, 1.41421, -5.09146e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47333e-16, 0, 0, 4.61786e-19, 0, 8.25361e-18, 0, 4.93542e-15, 0, 0, 0
0.0741874, 0, 8.54361e-15, 0, 1.41421, -8.54361e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.47218e-16, 0, 0, 7.89212e-19, 0, 1.41913e-17, 0, 8.28141e-15, 0, 0, 0
