   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_862.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0153769, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00752258, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000331783, 0, 6.51115e-16, 0, 1.41421, -6.51115e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37888e-18, 0, 0, 2.52496e-18, 0, 1.85749e-19, 0, 6.46026e-16, 0, 0
0.00818614, 0, 1.0603e-15, 0, 1.41421, -1.0603e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.87354e-18, 0, 0, 4.1861e-18, 0, 3.10553e-19, 0, 1.05193e-15, 0, 0
0.0160405, 0, 1.71761e-15, 0, 1.41421, -1.71761e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.27438e-18, 0, 0, 6.90482e-18, 0, 5.16774e-19, 0, 1.70392e-15, 0, 0
0.0238949, 0, 2.76807e-15, 0, 1.41421, -2.76807e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01108e-17, 0, 0, 1.13321e-17, 0, 8.55953e-19, 0, 2.74578e-15, 0, 0
0.0317492, 0, 4.43817e-15, 0, 1.41421, -4.43817e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62098e-17, 0, 0, 1.8506e-17, 0, 1.41127e-18, 0, 4.40204e-15, 0, 0
0.0396036, 0, 7.0799e-15, 0, 1.41421, -7.0799e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5856e-17, 0, 0, 3.00739e-17, 0, 2.31637e-18, 0, 7.02165e-15, 0, 0
0.0474579, 0, 1.12374e-14, 0, 1.41421, -1.12374e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10356e-17, 0, 0, 4.86374e-17, 0, 3.78499e-18, 0, 1.11439e-14, 0, 0
0.0553123, 0, 1.77474e-14, 0, 1.41421, -1.77474e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.48024e-17, 0, 0, 7.82847e-17, 0, 6.15747e-18, 0, 1.75982e-14, 0, 0
0.0631666, 0, 2.78905e-14, 0, 1.41421, -2.78905e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01829e-16, 0, 0, 1.25411e-16, 0, 9.97336e-18, 0, 2.76532e-14, 0, 0
0.071021, 0, 4.36154e-14, 0, 1.41421, -4.36154e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59226e-16, 0, 0, 1.99974e-16, 0, 1.60842e-17, 0, 4.32401e-14, 0, 0
0.0788754, 0, 6.78742e-14, 0, 1.41421, -6.78742e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.47763e-16, 0, 0, 3.17404e-16, 0, 2.58285e-17, 0, 6.72832e-14, 0, 0
0.0867297, 0, 1.05114e-13, 0, 1.41421, -1.05114e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.83664e-16, 0, 0, 5.01512e-16, 0, 4.13009e-17, 0, 1.04188e-13, 0, 0
