   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_581.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
5.0306, 86.8063, 57.3658, 48.7251, 9.42371, 29.4405, 48.7251, 0, 48.7251, 48.7374, 48.8733, 48.7387, 49.2609, 56.6561, 48.7251, 48.7251, 48.7251, 48.7251, 48.7251, 48.7251, 48.7251, 48.7251, 48.7251, 48.7251, 48.7251, 48.7251, 48.7251, 48.7251
5.03846, 75.4844, 56.4499, 48.8406, 8.80252, 19.0344, 48.8406, 0, 48.8406, 48.8528, 48.9921, 48.8543, 49.3846, 55.7284, 48.8406, 48.8406, 48.8406, 48.8406, 48.8406, 48.8406, 48.8406, 48.8406, 48.8406, 48.8406, 48.8406, 48.8406, 48.8406, 48.8406
5.04632, 74.9134, 55.6123, 48.9602, 8.77003, 19.3011, 48.9602, 0, 48.9602, 48.9724, 49.1155, 48.9741, 49.514, 54.8769, 48.9602, 48.9602, 48.9602, 48.9602, 48.9602, 48.9602, 48.9602, 48.9602, 48.9602, 48.9602, 48.9602, 48.9602, 48.9602, 48.9602
5.05419, 51.5895, 54.8632, 49.0839, 7.32049, -3.27367, 49.0839, 0, 49.0839, 49.0962, 49.2434, 49.098, 49.65, 54.1113, 49.0839, 49.0839, 49.0839, 49.0839, 49.0839, 49.0839, 49.0839, 49.0839, 49.0839, 49.0839, 49.0839, 49.0839, 49.0839, 49.0839
5.06205, 62.6887, 54.2099, 49.2117, 8.04293, 8.47885, 49.2117, 0, 49.2117, 49.2239, 49.3759, 49.226, 49.7937, 53.4371, 49.2117, 49.2117, 49.2117, 49.2117, 49.2117, 49.2117, 49.2117, 49.2117, 49.2117, 49.2117, 49.2117, 49.2117, 49.2117, 49.2117
5.06991, 54.9444, 53.6563, 49.3433, 7.54615, 1.28809, 49.3433, 0, 49.3433, 49.3555, 49.5129, 49.3578, 49.947, 52.8562, 49.3433, 49.3433, 49.3433, 49.3433, 49.3433, 49.3433, 49.3433, 49.3433, 49.3433, 49.3433, 49.3433, 49.3433, 49.3433, 49.3433
5.07777, 48.9459, 53.2047, 49.4783, 7.13764, -4.25883, 49.4783, 0, 49.4784, 49.4906, 49.6542, 49.4931, 50.1129, 52.3674, 49.4783, 49.4783, 49.4783, 49.4783, 49.4783, 49.4783, 49.4783, 49.4783, 49.4783, 49.4783, 49.4783, 49.4783, 49.4783, 49.4783
5.08563, 39.8003, 52.8561, 49.6167, 6.46531, -13.0558, 49.6167, 0, 49.6167, 49.6289, 49.7997, 49.6316, 50.2956, 51.967, 49.6167, 49.6167, 49.6167, 49.6167, 49.6167, 49.6167, 49.6167, 49.6167, 49.6167, 49.6167, 49.6167, 49.6167, 49.6167, 49.6167
5.09349, 40.5726, 52.612, 49.7579, 6.52477, -12.0394, 49.7579, 0, 49.7579, 49.7701, 49.9494, 49.773, 50.5017, 51.6493, 49.7579, 49.7579, 49.7579, 49.7579, 49.7579, 49.7579, 49.7579, 49.7579, 49.7579, 49.7579, 49.7579, 49.7579, 49.7579, 49.7579
5.10135, 32.2218, 52.4758, 49.9016, 5.84994, -20.254, 49.9016, 0, 49.9016, 49.9139, 50.1031, 49.9169, 50.7409, 51.4074, 49.9016, 49.9016, 49.9016, 49.9016, 49.9016, 49.9016, 49.9016, 49.9016, 49.9016, 49.9016, 49.9016, 49.9016, 49.9016, 49.9016
5.10922, 32.2109, 52.4543, 50.0475, 5.84901, -20.2435, 50.0475, 0, 50.0475, 50.0598, 50.2608, 50.0631, 51.0273, 51.2334, 50.0475, 50.0475, 50.0475, 50.0475, 50.0475, 50.0475, 50.0475, 50.0475, 50.0475, 50.0475, 50.0475, 50.0475, 50.0475, 50.0475
5.11708, 34.6307, 52.5603, 50.1952, 6.05233, -17.9296, 50.1952, 0, 50.1952, 50.2075, 50.4225, 50.211, 51.381, 51.1192, 50.1952, 50.1952, 50.1952, 50.1952, 50.1952, 50.1952, 50.1952, 50.1952, 50.1952, 50.1952, 50.1952, 50.1952, 50.1952, 50.1952
5.12494, 28.4476, 52.8146, 50.3445, 5.51793, -24.367, 50.3445, 0, 50.3445, 50.3567, 50.5883, 50.3604, 51.8303, 51.0566, 50.3445, 50.3445, 50.3445, 50.3445, 50.3445, 50.3445, 50.3445, 50.3445, 50.3445, 50.3445, 50.3445, 50.3445, 50.3445, 50.3445
5.1328, 21.7432, 53.2491, 50.4949, 4.8727, -31.5059, 50.4949, 0, 50.4949, 50.5071, 50.7583, 50.5111, 52.4142, 51.0379, 50.4949, 50.4949, 50.4949, 50.4949, 50.4949, 50.4949, 50.4949, 50.4949, 50.4949, 50.4949, 50.4949, 50.4949, 50.4949, 50.4949
5.14066, 25.81, 53.9106, 50.6462, 5.27352, -28.1006, 50.6462, 0, 50.6462, 50.6584, 50.9326, 50.6626, 53.1859, 51.0559, 50.6462, 50.6462, 50.6462, 50.6462, 50.6462, 50.6462, 50.6462, 50.6462, 50.6462, 50.6462, 50.6462, 50.6462, 50.6462, 50.6462
5.14852, 28.7036, 54.8646, 50.7982, 5.54108, -26.161, 50.7982, 0, 50.7982, 50.8104, 51.1115, 50.8148, 54.2167, 51.104, 50.7982, 50.7982, 50.7982, 50.7982, 50.7982, 50.7982, 50.7982, 50.7982, 50.7982, 50.7982, 50.7982, 50.7982, 50.7982, 50.7982
5.15638, 27.6629, 56.2001, 50.9507, 5.44636, -28.5372, 50.9507, 0, 50.9507, 50.9629, 51.2952, 50.9675, 55.6006, 51.1765, 50.9507, 50.9507, 50.9507, 50.9507, 50.9507, 50.9507, 50.9507, 50.9507, 50.9507, 50.9507, 50.9507, 50.9507, 50.9507, 50.9507
5.16425, 27.3527, 58.0343, 51.1034, 5.41782, -30.6815, 51.1034, 0, 51.1034, 51.1156, 51.484, 51.1205, 57.4593, 51.2684, 51.1034, 51.1034, 51.1034, 51.1034, 51.1034, 51.1034, 51.1034, 51.1034, 51.1034, 51.1034, 51.1034, 51.1034, 51.1034, 51.1034
5.17211, 28.3493, 60.5196, 51.2562, 5.50902, -32.1703, 51.2562, 0, 51.2562, 51.2685, 51.6781, 51.2735, 59.9489, 51.3755, 51.2562, 51.2562, 51.2562, 51.2562, 51.2562, 51.2562, 51.2562, 51.2562, 51.2562, 51.2562, 51.2562, 51.2562, 51.2562, 51.2562
5.17997, 37.5725, 63.8486, 51.409, 6.29067, -26.2761, 51.409, 0, 51.4091, 51.4213, 51.8778, 51.4266, 63.2648, 51.4943, 51.409, 51.409, 51.409, 51.409, 51.409, 51.409, 51.409, 51.409, 51.409, 51.409, 51.409, 51.409, 51.409, 51.409
5.18783, 40.3532, 68.2592, 51.5617, 6.50793, -27.906, 51.5617, 0, 51.5617, 51.574, 52.0829, 51.5795, 67.6476, 51.6221, 51.5617, 51.5617, 51.5617, 51.5617, 51.5617, 51.5617, 51.5617, 51.5617, 51.5617, 51.5617, 51.5617, 51.5617, 51.5617, 51.5617
5.19569, 50.0384, 74.0411, 51.7142, 7.21376, -24.0027, 51.7142, 0, 51.7142, 51.7265, 52.2936, 51.7322, 73.3892, 51.7565, 51.7142, 51.7142, 51.7142, 51.7142, 51.7142, 51.7142, 51.7142, 51.7142, 51.7142, 51.7142, 51.7142, 51.7142, 51.7142, 51.7142
5.20355, 68.6026, 81.5386, 51.8664, 8.40254, -12.936, 51.8664, 0, 51.8664, 51.8786, 52.5095, 51.8846, 80.8357, 51.8956, 51.8664, 51.8664, 51.8664, 51.8664, 51.8664, 51.8664, 51.8664, 51.8664, 51.8664, 51.8664, 51.8664, 51.8664, 51.8664, 51.8664
5.21141, 70.6869, 91.1528, 52.0182, 8.52566, -20.4659, 52.0182, 0, 52.0182, 52.0304, 52.7303, 52.0366, 90.3899, 52.0382, 52.0182, 52.0182, 52.0182, 52.0182, 52.0182, 52.0182, 52.0182, 52.0182, 52.0182, 52.0182, 52.0182, 52.0182, 52.0182, 52.0182
5.21928, 88.0969, 103.341, 52.1696, 9.49194, -15.2438, 52.1696, 0, 52.1696, 52.1819, 52.9553, 52.1883, 102.51, 52.1832, 52.1696, 52.1696, 52.1696, 52.1696, 52.1696, 52.1696, 52.1696, 52.1696, 52.1696, 52.1696, 52.1696, 52.1696, 52.1696, 52.1696
5.22714, 110.131, 118.606, 52.3205, 10.5892, -8.47532, 52.3205, 0, 52.3205, 52.3328, 53.1836, 52.3394, 117.703, 52.3297, 52.3205, 52.3205, 52.3205, 52.3205, 52.3205, 52.3205, 52.3205, 52.3205, 52.3205, 52.3205, 52.3205, 52.3205, 52.3205, 52.3205
5.235, 135.45, 137.498, 52.471, 11.7239, -2.04836, 52.471, 0, 52.471, 52.4833, 53.4141, 52.4902, 136.518, 52.4771, 52.471, 52.471, 52.471, 52.471, 52.471, 52.471, 52.471, 52.471, 52.471, 52.471, 52.471, 52.471, 52.471, 52.471
5.24286, 133.866, 160.59, 52.621, 11.6562, -26.7236, 52.621, 0, 52.621, 52.6333, 53.6455, 52.6404, 159.529, 52.625, 52.621, 52.621, 52.621, 52.621, 52.621, 52.621, 52.621, 52.621, 52.621, 52.621, 52.621, 52.621, 52.621, 52.621
5.25072, 174.84, 188.451, 52.7705, 13.2981, -13.6113, 52.7705, 0, 52.7705, 52.7827, 53.8763, 52.7901, 187.311, 52.7731, 52.7705, 52.7705, 52.7705, 52.7705, 52.7705, 52.7705, 52.7705, 52.7705, 52.7705, 52.7705, 52.7705, 52.7705, 52.7705, 52.7705
5.25858, 223.051, 221.636, 52.9194, 15.0017, 1.41464, 52.9194, 0, 52.9194, 52.9316, 54.1046, 52.9392, 220.417, 52.9211, 52.9194, 52.9194, 52.9194, 52.9194, 52.9194, 52.9194, 52.9194, 52.9194, 52.9194, 52.9194, 52.9194, 52.9194, 52.9194, 52.9194
5.26644, 289.108, 260.637, 53.0677, 17.0619, 28.4707, 53.0677, 0, 53.0677, 53.08, 54.3288, 53.0878, 259.343, 53.0688, 53.0677, 53.0677, 53.0677, 53.0677, 53.0677, 53.0677, 53.0677, 53.0677, 53.0677, 53.0677, 53.0677, 53.0677, 53.0677, 53.0677
5.2743, 303.463, 305.853, 53.2155, 17.4775, -2.39072, 53.2155, 0, 53.2155, 53.2278, 54.547, 53.2358, 304.489, 53.2162, 53.2155, 53.2155, 53.2155, 53.2155, 53.2155, 53.2155, 53.2155, 53.2155, 53.2155, 53.2155, 53.2155, 53.2155, 53.2155, 53.2155
5.28217, 338.568, 357.549, 53.3628, 18.4545, -18.981, 53.3628, 0, 53.3628, 53.375, 54.7574, 53.3833, 356.121, 53.3632, 53.3628, 53.3628, 53.3628, 53.3628, 53.3628, 53.3628, 53.3628, 53.3628, 53.3628, 53.3628, 53.3628, 53.3628, 53.3628, 53.3628
5.29003, 414.456, 415.798, 53.5093, 20.4073, -1.34174, 53.5093, 0, 53.5093, 53.5216, 54.9583, 53.5301, 414.316, 53.5096, 53.5093, 53.5093, 53.5093, 53.5093, 53.5093, 53.5093, 53.5093, 53.5093, 53.5093, 53.5093, 53.5093, 53.5093, 53.5093, 53.5093
5.29789, 496.161, 480.477, 53.6553, 22.3195, 15.6844, 53.6553, 0, 53.6553, 53.6676, 55.1482, 53.6763, 478.95, 53.6555, 53.6553, 53.6553, 53.6553, 53.6553, 53.6553, 53.6553, 53.6553, 53.6553, 53.6553, 53.6553, 53.6553, 53.6553, 53.6553, 53.6553
5.30575, 561.517, 551.198, 53.8006, 23.7385, 10.3187, 53.8006, 0, 53.8006, 53.8129, 55.3259, 53.8219, 549.639, 53.8007, 53.8006, 53.8006, 53.8006, 53.8006, 53.8006, 53.8006, 53.8006, 53.8006, 53.8006, 53.8006, 53.8006, 53.8006, 53.8006, 53.8006
5.31361, 640.77, 627.288, 53.9453, 25.3529, 13.4813, 53.9453, 0, 53.9453, 53.9576, 55.4906, 53.9668, 625.709, 53.9454, 53.9453, 53.9453, 53.9453, 53.9453, 53.9453, 53.9453, 53.9453, 53.9453, 53.9453, 53.9453, 53.9453, 53.9453, 53.9453, 53.9453
5.32147, 722.049, 707.791, 54.0894, 26.9082, 14.2579, 54.0894, 0, 54.0894, 54.1016, 55.6416, 54.1111, 706.205, 54.0894, 54.0894, 54.0894, 54.0894, 54.0894, 54.0894, 54.0894, 54.0894, 54.0894, 54.0894, 54.0894, 54.0894, 54.0894, 54.0894, 54.0894
5.32933, 794.071, 791.456, 54.2327, 28.2147, 2.61475, 54.2327, 0, 54.2327, 54.245, 55.7788, 54.2547, 789.876, 54.2327, 54.2327, 54.2327, 54.2327, 54.2327, 54.2327, 54.2327, 54.2327, 54.2327, 54.2327, 54.2327, 54.2327, 54.2327, 54.2327, 54.2327
5.3372, 835.894, 876.757, 54.3754, 28.9464, -40.8626, 54.3754, 0, 54.3754, 54.3877, 55.9026, 54.3976, 875.195, 54.3754, 54.3754, 54.3754, 54.3754, 54.3754, 54.3754, 54.3754, 54.3754, 54.3754, 54.3754, 54.3754, 54.3754, 54.3754, 54.3754, 54.3754
5.34506, 933.912, 961.934, 54.5173, 30.5927, -28.0216, 54.5173, 0, 54.5173, 54.5296, 56.0136, 54.5398, 960.403, 54.5173, 54.5173, 54.5173, 54.5173, 54.5173, 54.5173, 54.5173, 54.5173, 54.5173, 54.5173, 54.5173, 54.5173, 54.5173, 54.5173, 54.5173
5.35292, 1066.53, 1045.02, 54.6586, 32.6883, 21.5059, 54.6586, 0, 54.6586, 54.6709, 56.1128, 54.6813, 1043.53, 54.6586, 54.6586, 54.6586, 54.6586, 54.6586, 54.6586, 54.6586, 54.6586, 54.6586, 54.6586, 54.6586, 54.6586, 54.6586, 54.6586, 54.6586
5.36078, 1146.72, 1123.97, 54.799, 33.8927, 22.7443, 54.799, 0, 54.799, 54.8114, 56.2015, 54.822, 1122.54, 54.799, 54.799, 54.799, 54.799, 54.799, 54.799, 54.799, 54.799, 54.799, 54.799, 54.799, 54.799, 54.799, 54.799, 54.799
5.36864, 1214.44, 1196.69, 54.9388, 34.8775, 17.7518, 54.9388, 0, 54.9388, 54.9512, 56.2813, 54.962, 1195.31, 54.9388, 54.9388, 54.9388, 54.9388, 54.9388, 54.9388, 54.9388, 54.9388, 54.9388, 54.9388, 54.9388, 54.9388, 54.9388, 54.9388, 54.9388
5.3765, 1247.69, 1261.13, 55.0778, 35.351, -13.4326, 55.0778, 0, 55.0778, 55.0902, 56.354, 55.1012, 1259.82, 55.0778, 55.0778, 55.0778, 55.0778, 55.0778, 55.0778, 55.0778, 55.0778, 55.0778, 55.0778, 55.0778, 55.0778, 55.0778, 55.0778, 55.0778
5.38436, 1267.99, 1315.41, 55.216, 35.6369, -47.4176, 55.216, 0, 55.216, 55.2285, 56.4212, 55.2397, 1314.17, 55.216, 55.216, 55.216, 55.216, 55.216, 55.216, 55.216, 55.216, 55.216, 55.216, 55.216, 55.216, 55.216, 55.216, 55.216
5.39223, 1366.97, 1357.89, 55.3534, 36.9996, 9.07471, 55.3534, 0, 55.3534, 55.366, 56.4849, 55.3773, 1356.72, 55.3534, 55.3534, 55.3534, 55.3534, 55.3534, 55.3534, 55.3534, 55.3534, 55.3534, 55.3534, 55.3534, 55.3534, 55.3534, 55.3534, 55.3534
5.40009, 1373.81, 1387.27, 55.49, 37.0919, -13.4663, 55.49, 0, 55.49, 55.5028, 56.5467, 55.5142, 1386.18, 55.49, 55.49, 55.49, 55.49, 55.49, 55.49, 55.49, 55.49, 55.49, 55.49, 55.49, 55.49, 55.49, 55.49, 55.49
5.40795, 1399.16, 1402.64, 55.6258, 37.432, -3.48376, 55.6258, 0, 55.6258, 55.6388, 56.6084, 55.6502, 1401.62, 55.6258, 55.6258, 55.6258, 55.6258, 55.6258, 55.6258, 55.6258, 55.6258, 55.6258, 55.6258, 55.6258, 55.6258, 55.6258, 55.6258, 55.6258
5.41581, 1427.92, 1403.51, 55.7607, 37.8143, 24.4033, 55.7607, 0, 55.7607, 55.774, 56.6712, 55.7854, 1402.57, 55.7607, 55.7607, 55.7607, 55.7607, 55.7607, 55.7607, 55.7607, 55.7607, 55.7607, 55.7607, 55.7607, 55.7607, 55.7607, 55.7607, 55.7607
5.42367, 1387.66, 1389.9, 55.8948, 37.2781, -2.24133, 55.8948, 0, 55.8948, 55.9085, 56.7366, 55.9198, 1389.02, 55.8948, 55.8948, 55.8948, 55.8948, 55.8948, 55.8948, 55.8948, 55.8948, 55.8948, 55.8948, 55.8948, 55.8948, 55.8948, 55.8948, 55.8948
5.43153, 1406.94, 1362.25, 56.028, 37.5359, 44.6965, 56.028, 0, 56.028, 56.0423, 56.8054, 56.0533, 1361.43, 56.028, 56.028, 56.028, 56.028, 56.028, 56.028, 56.028, 56.028, 56.028, 56.028, 56.028, 56.028, 56.028, 56.028, 56.028
5.43939, 1280.27, 1321.47, 56.1604, 35.8087, -41.2041, 56.1604, 0, 56.1604, 56.1753, 56.8783, 56.1859, 1320.71, 56.1604, 56.1604, 56.1604, 56.1604, 56.1604, 56.1604, 56.1604, 56.1604, 56.1604, 56.1604, 56.1604, 56.1604, 56.1604, 56.1604, 56.1604
5.44726, 1294.59, 1268.86, 56.2918, 36.0081, 25.7303, 56.2918, 0, 56.2918, 56.3078, 56.9559, 56.3176, 1268.15, 56.2918, 56.2918, 56.2918, 56.2918, 56.2918, 56.2918, 56.2918, 56.2918, 56.2918, 56.2918, 56.2918, 56.2918, 56.2918, 56.2918, 56.2918
5.45512, 1216.49, 1206.02, 56.4223, 34.9069, 10.4731, 56.4223, 0, 56.4223, 56.4395, 57.0384, 56.4484, 1205.36, 56.4223, 56.4223, 56.4223, 56.4223, 56.4223, 56.4223, 56.4223, 56.4223, 56.4223, 56.4223, 56.4223, 56.4223, 56.4223, 56.4223, 56.4223
5.46298, 1174.6, 1134.83, 56.5519, 34.3016, 39.7717, 56.5519, 0, 56.5519, 56.5707, 57.1258, 56.5782, 1134.21, 56.5519, 56.5519, 56.5519, 56.5519, 56.5519, 56.5519, 56.5519, 56.5519, 56.5519, 56.5519, 56.5519, 56.5519, 56.5519, 56.5519, 56.5519
5.47084, 1060.2, 1057.28, 56.6806, 32.5914, 2.91736, 56.6806, 0, 56.6806, 56.7016, 57.2181, 56.7072, 1056.7, 56.6806, 56.6806, 56.6806, 56.6806, 56.6806, 56.6806, 56.6806, 56.6806, 56.6806, 56.6806, 56.6806, 56.6806, 56.6806, 56.6806, 56.6806
5.4787, 993.162, 975.461, 56.8082, 31.5462, 17.7008, 56.8082, 0, 56.8082, 56.832, 57.3149, 56.8351, 974.904, 56.8082, 56.8082, 56.8082, 56.8082, 56.8082, 56.8082, 56.8082, 56.8082, 56.8082, 56.8082, 56.8082, 56.8082, 56.8082, 56.8082, 56.8082
5.48656, 908.249, 891.392, 56.9349, 30.1703, 16.8564, 56.9349, 0, 56.935, 56.9623, 57.4159, 56.9621, 890.857, 56.9349, 56.9349, 56.9349, 56.9349, 56.9349, 56.9349, 56.9349, 56.9349, 56.9349, 56.9349, 56.9349, 56.9349, 56.9349, 56.9349, 56.9349
5.49442, 839.276, 807, 57.0606, 29.0048, 32.2755, 57.0606, 0, 57.0606, 57.0926, 57.5207, 57.0881, 806.481, 57.0606, 57.0606, 57.0606, 57.0606, 57.0606, 57.0606, 57.0606, 57.0606, 57.0606, 57.0606, 57.0606, 57.0606, 57.0606, 57.0606, 57.0606
5.50229, 759.428, 724.042, 57.1853, 27.594, 35.3864, 57.1853, 0, 57.1853, 57.2231, 57.6287, 57.2131, 723.532, 57.1853, 57.1853, 57.1853, 57.1853, 57.1853, 57.1853, 57.1853, 57.1853, 57.1853, 57.1853, 57.1853, 57.1853, 57.1853, 57.1853, 57.1853
5.51015, 733.386, 644.026, 57.309, 27.118, 89.3601, 57.309, 0, 57.309, 57.3541, 57.7395, 57.3372, 643.522, 57.309, 57.309, 57.309, 57.309, 57.309, 57.309, 57.309, 57.309, 57.309, 57.309, 57.309, 57.309, 57.309, 57.309, 57.309
5.51801, 587.585, 568.202, 57.4316, 24.2814, 19.383, 57.4316, 0, 57.4316, 57.4858, 57.8525, 57.4602, 567.698, 57.4316, 57.4316, 57.4316, 57.4316, 57.4316, 57.4316, 57.4316, 57.4316, 57.4316, 57.4316, 57.4316, 57.4316, 57.4316, 57.4316, 57.4316
5.52587, 508.105, 497.536, 57.5531, 22.5855, 10.5686, 57.5531, 0, 57.5531, 57.6187, 57.9672, 57.5824, 497.027, 57.5531, 57.5531, 57.5531, 57.5531, 57.5531, 57.5531, 57.5531, 57.5531, 57.5531, 57.5531, 57.5531, 57.5531, 57.5531, 57.5531, 57.5531
5.53373, 482.454, 432.705, 57.6736, 22.0103, 49.749, 57.6736, 0, 57.6736, 57.7531, 58.0833, 57.7036, 432.186, 57.6736, 57.6736, 57.6736, 57.6736, 57.6736, 57.6736, 57.6736, 57.6736, 57.6736, 57.6736, 57.6736, 57.6736, 57.6736, 57.6736, 57.6736
5.54159, 372.854, 374.131, 57.7929, 19.3611, -1.27777, 57.7929, 0, 57.7929, 57.8894, 58.2002, 57.824, 373.597, 57.7929, 57.7929, 57.7929, 57.7929, 57.7929, 57.7929, 57.7929, 57.7929, 57.7929, 57.7929, 57.7929, 57.7929, 57.7929, 57.7929, 57.7929
5.54945, 334.875, 321.967, 57.9112, 18.3542, 12.9079, 57.9112, 0, 57.9112, 58.0281, 58.3176, 57.9437, 321.411, 57.9112, 57.9112, 57.9112, 57.9112, 57.9112, 57.9112, 57.9112, 57.9112, 57.9112, 57.9112, 57.9112, 57.9112, 57.9112, 57.9112, 57.9112
5.55731, 281.675, 276.164, 58.0283, 16.8427, 5.51135, 58.0283, 0, 58.0283, 58.1696, 58.4352, 58.063, 275.581, 58.0283, 58.0283, 58.0283, 58.0283, 58.0283, 58.0283, 58.0283, 58.0283, 58.0283, 58.0283, 58.0283, 58.0283, 58.0283, 58.0283, 58.0283
5.56518, 232.17, 236.501, 58.1443, 15.3026, -4.33107, 58.1443, 0, 58.1443, 58.3144, 58.5528, 58.1821, 235.885, 58.1443, 58.1443, 58.1443, 58.1443, 58.1443, 58.1443, 58.1443, 58.1443, 58.1443, 58.1443, 58.1443, 58.1443, 58.1443, 58.1443, 58.1443
5.57304, 213.454, 202.614, 58.2591, 14.6784, 10.8401, 58.2591, 0, 58.2592, 58.4628, 58.67, 58.3015, 201.957, 58.2591, 58.2591, 58.2591, 58.2591, 58.2591, 58.2591, 58.2591, 58.2591, 58.2591, 58.2591, 58.2591, 58.2591, 58.2591, 58.2591, 58.2591
5.5809, 174.096, 174.045, 58.3728, 13.2701, 0.0514832, 58.3728, 0, 58.3728, 58.6153, 58.7867, 58.4219, 173.339, 58.3728, 58.3728, 58.3728, 58.3728, 58.3728, 58.3728, 58.3728, 58.3728, 58.3728, 58.3728, 58.3728, 58.3728, 58.3728, 58.3728, 58.3728
5.58876, 141.936, 150.273, 58.4853, 11.9973, -8.33665, 58.4853, 0, 58.4853, 58.7722, 58.9028, 58.5443, 149.51, 58.4853, 58.4853, 58.4853, 58.4853, 58.4853, 58.4853, 58.4853, 58.4853, 58.4853, 58.4853, 58.4853, 58.4853, 58.4853, 58.4853, 58.4853
5.59662, 122.339, 130.75, 58.5967, 11.1508, -8.41051, 58.5967, 0, 58.5967, 58.9336, 59.018, 58.6701, 129.918, 58.5967, 58.5967, 58.5967, 58.5967, 58.5967, 58.5967, 58.5967, 58.5967, 58.5967, 58.5967, 58.5967, 58.5967, 58.5967, 58.5967, 58.5967
5.60448, 101.705, 114.93, 58.7068, 10.1836, -13.2247, 58.7068, 0, 58.7068, 59.0995, 59.1324, 58.8011, 114.017, 58.7068, 58.7068, 58.7068, 58.7068, 58.7068, 58.7068, 58.7068, 58.7068, 58.7068, 58.7068, 58.7068, 58.7068, 58.7068, 58.7068, 58.7068
5.61234, 79.6227, 102.279, 58.8157, 9.03453, -22.6568, 58.8157, 0, 58.8157, 59.2698, 59.2457, 58.9401, 101.271, 58.8157, 58.8157, 58.8157, 58.8157, 58.8157, 58.8157, 58.8157, 58.8157, 58.8157, 58.8157, 58.8157, 58.8157, 58.8157, 58.8157, 58.8157
5.62021, 87.0688, 92.3053, 58.9233, 9.43762, -5.23648, 58.9233, 0, 58.9233, 59.4442, 59.3581, 59.0904, 91.1825, 58.9233, 58.9233, 58.9233, 58.9233, 58.9233, 58.9233, 58.9233, 58.9233, 58.9233, 58.9233, 58.9233, 58.9233, 58.9233, 58.9233, 58.9233
5.62807, 65.7025, 84.5605, 59.0297, 8.22815, -18.8581, 59.0297, 0, 59.0297, 59.6221, 59.4693, 59.2569, 83.3015, 59.0297, 59.0297, 59.0297, 59.0297, 59.0297, 59.0297, 59.0297, 59.0297, 59.0297, 59.0297, 59.0297, 59.0297, 59.0297, 59.0297, 59.0297
5.63593, 53.8746, 78.6491, 59.1349, 7.47493, -24.7745, 59.1349, 0, 59.1349, 59.8025, 59.5793, 59.4458, 77.2262, 59.1349, 59.1349, 59.1349, 59.1349, 59.1349, 59.1349, 59.1349, 59.1349, 59.1349, 59.1349, 59.1349, 59.1349, 59.1349, 59.1349, 59.1349
5.64379, 44.4898, 74.2307, 59.2388, 6.81834, -29.7409, 59.2388, 0, 59.2388, 59.9846, 59.6881, 59.6649, 72.6094, 59.2388, 59.2388, 59.2388, 59.2388, 59.2388, 59.2388, 59.2388, 59.2388, 59.2388, 59.2388, 59.2388, 59.2388, 59.2388, 59.2388, 59.2388
5.65165, 43.8625, 71.0199, 59.3413, 6.77218, -27.1574, 59.3413, 0, 59.3413, 60.1669, 59.7957, 59.9244, 69.1568, 59.3413, 59.3413, 59.3413, 59.3413, 59.3413, 59.3413, 59.3413, 59.3413, 59.3413, 59.3413, 59.3413, 59.3413, 59.3413, 59.3413, 59.3413
5.65951, 43.7581, 68.7835, 59.4425, 6.76447, -25.0254, 59.4425, 0, 59.4425, 60.348, 59.902, 60.2369, 66.6242, 59.4425, 59.4425, 59.4425, 59.4425, 59.4425, 59.4425, 59.4425, 59.4425, 59.4425, 59.4425, 59.4425, 59.4425, 59.4425, 59.4425, 59.4425
5.66737, 37.633, 67.3382, 59.5424, 6.29547, -29.7053, 59.5424, 0, 59.5424, 60.5261, 60.007, 60.618, 64.8143, 59.5424, 59.5424, 59.5424, 59.5424, 59.5424, 59.5424, 59.5424, 59.5424, 59.5424, 59.5424, 59.5424, 59.5424, 59.5424, 59.5424, 59.5424
5.67524, 31.3457, 66.5448, 59.6409, 5.77458, -35.1991, 59.6409, 0, 59.6409, 60.6996, 60.1107, 61.0864, 63.5707, 59.6409, 59.6409, 59.6409, 59.6409, 59.6409, 59.6409, 59.6409, 59.6409, 59.6409, 59.6409, 59.6409, 59.6409, 59.6409, 59.6409, 59.6409
5.6831, 37.9342, 66.3046, 59.7379, 6.31935, -28.3704, 59.7379, 0, 59.7379, 60.8666, 60.2129, 61.6642, 62.7745, 59.7379, 59.7379, 59.7379, 59.7379, 59.7379, 59.7379, 59.7379, 59.7379, 59.7379, 59.7379, 59.7379, 59.7379, 59.7379, 59.7379, 59.7379
5.69096, 38.6215, 66.5548, 59.8334, 6.3735, -27.9332, 59.8334, 0, 59.8334, 61.0251, 60.3137, 62.3773, 62.3389, 59.8334, 59.8334, 59.8334, 59.8334, 59.8334, 59.8334, 59.8334, 59.8334, 59.8334, 59.8334, 59.8334, 59.8334, 59.8334, 59.8334, 59.8334
