   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_79.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00770726, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00017853, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00806432, 0, 6.63169e-30, 0, 1.41421, -6.63169e-30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.80389e-32, 0, 0, 1.84755e-34, 1.28171e-35, 0, 6.58346e-30, 0, 0
0.0159501, 0, 6.18516e-29, 0, 1.41421, -6.18516e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.48025e-31, 0, 0, 1.72308e-33, 2.63563e-33, 0, 6.13992e-29, 0, 0
0.0238359, 0, 3.63335e-28, 0, 1.41421, -3.63335e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63177e-30, 0, 0, 1.01217e-32, 2.37896e-32, 0, 3.60669e-28, 0, 0
0.0317217, 0, 1.71316e-27, 0, 1.41421, -1.71316e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24089e-29, 0, 0, 4.78017e-32, 1.3783e-31, 0, 1.70056e-27, 0, 0
0.0396075, 0, 7.06793e-27, 0, 1.41421, -7.06793e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.11944e-29, 0, 0, 1.98071e-31, 6.44968e-31, 0, 7.01589e-27, 0, 0
0.0474933, 0, 2.65938e-26, 0, 1.41421, -2.65938e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92622e-28, 0, 0, 7.50043e-31, 2.6482e-30, 0, 2.63978e-26, 0, 0
0.0553791, 0, 9.33978e-26, 0, 1.41421, -9.33978e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.76487e-28, 0, 0, 2.6544e-30, 9.93082e-30, 0, 9.27087e-26, 0, 0
0.0632649, 0, 3.10598e-25, 0, 1.41421, -3.10598e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24967e-27, 0, 0, 8.90157e-30, 3.48003e-29, 0, 3.08305e-25, 0, 0
0.0711507, 0, 9.87445e-25, 0, 1.41421, -9.87445e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.15206e-27, 0, 0, 2.85497e-29, 1.15566e-28, 0, 9.80148e-25, 0, 0
0.0790364, 0, 3.02125e-24, 0, 1.41421, -3.02125e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18828e-26, 0, 0, 8.81483e-29, 3.67086e-28, 0, 2.99891e-24, 0, 0
0.0869222, 0, 8.94052e-24, 0, 1.41421, -8.94052e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.47555e-26, 0, 0, 2.63277e-28, 1.12266e-27, 0, 8.87438e-24, 0, 0
0.094808, 0, 2.56839e-23, 0, 1.41421, -2.56839e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86026e-25, 0, 0, 7.63499e-28, 3.32174e-27, 0, 2.54938e-23, 0, 0
0.102694, 0, 7.18384e-23, 0, 1.41421, -7.18384e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.20316e-25, 0, 0, 2.15611e-27, 9.54385e-27, 0, 7.13063e-23, 0, 0
0.11058, 0, 1.96096e-22, 0, 1.41421, -1.96096e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4203e-24, 0, 0, 5.94324e-27, 2.67042e-26, 0, 1.94643e-22, 0, 0
0.118465, 0, 5.23401e-22, 0, 1.41421, -5.23401e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.7909e-24, 0, 0, 1.60215e-26, 7.29358e-26, 0, 5.19521e-22, 0, 0
0.126351, 0, 1.36819e-21, 0, 1.41421, -1.36819e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.90955e-24, 0, 0, 4.23069e-26, 1.94823e-25, 0, 1.35805e-21, 0, 0
0.134237, 0, 3.50746e-21, 0, 1.41421, -3.50746e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54037e-23, 0, 0, 1.09581e-25, 5.09761e-25, 0, 3.48143e-21, 0, 0
0.142123, 0, 8.82817e-21, 0, 1.41421, -8.82817e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.39403e-23, 0, 0, 2.78727e-25, 1.30831e-24, 0, 8.76265e-21, 0, 0
0.150009, 0, 2.18379e-20, 0, 1.41421, -2.18379e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58166e-22, 0, 0, 6.96914e-25, 3.29734e-24, 0, 2.16757e-20, 0, 0
0.157894, 0, 5.31356e-20, 0, 1.41421, -5.31356e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.84846e-22, 0, 0, 1.71439e-24, 8.16887e-24, 0, 5.27409e-20, 0, 0
0.16578, 0, 1.27268e-19, 0, 1.41421, -1.27268e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.21761e-22, 0, 0, 4.15244e-24, 1.99102e-23, 0, 1.26322e-19, 0, 0
0.173666, 0, 3.00258e-19, 0, 1.41421, -3.00258e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17467e-21, 0, 0, 9.90938e-24, 4.77786e-23, 0, 2.98026e-19, 0, 0
0.181552, 0, 6.98172e-19, 0, 1.41421, -6.98172e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.05661e-21, 0, 0, 2.33128e-23, 1.12959e-22, 0, 6.92979e-19, 0, 0
0.189438, 0, 1.60082e-18, 0, 1.41421, -1.60082e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15941e-20, 0, 0, 5.40975e-23, 2.63263e-22, 0, 1.58891e-18, 0, 0
0.197323, 0, 3.62104e-18, 0, 1.41421, -3.62104e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.62257e-20, 0, 0, 1.23878e-22, 6.05161e-22, 0, 3.59408e-18, 0, 0
0.205209, 0, 8.08362e-18, 0, 1.41421, -8.08362e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.85462e-20, 0, 0, 2.80045e-22, 1.37265e-21, 0, 8.02342e-18, 0, 0
0.213095, 0, 1.78162e-17, 0, 1.41421, -1.78162e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29035e-19, 0, 0, 6.25229e-22, 3.07355e-21, 0, 1.76835e-17, 0, 0
0.220981, 0, 3.87797e-17, 0, 1.41421, -3.87797e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80862e-19, 0, 0, 1.37904e-21, 6.79633e-21, 0, 3.84906e-17, 0, 0
0.228866, 0, 8.33861e-17, 0, 1.41421, -8.33861e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.03921e-19, 0, 0, 3.00586e-21, 1.48459e-20, 0, 8.27643e-17, 0, 0
0.236752, 0, 1.77172e-16, 0, 1.41421, -1.77172e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28315e-18, 0, 0, 6.47644e-21, 3.20459e-20, 0, 1.7585e-16, 0, 0
0.244638, 0, 3.72058e-16, 0, 1.41421, -3.72058e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69458e-18, 0, 0, 1.37971e-20, 6.83742e-20, 0, 3.69281e-16, 0, 0
0.252524, 0, 7.72379e-16, 0, 1.41421, -7.72379e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.59381e-18, 0, 0, 2.90687e-20, 1.44237e-19, 0, 7.66612e-16, 0, 0
0.26041, 0, 1.58538e-15, 0, 1.41421, -1.58538e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14817e-17, 0, 0, 6.05804e-20, 3.00905e-19, 0, 1.57354e-15, 0, 0
