   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_396.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.367596, 0, 1.77074e-08, 7.03502e-30, 1.41421, -1.77074e-08, 0, 7.03502e-30, 7.03502e-30, 7.03502e-30, 7.03502e-30, 7.03502e-30, 7.03502e-30, 7.03502e-30, 7.03502e-30, 7.03502e-30, 1.93462e-10, 7.03502e-30, 7.03502e-30, 6.90645e-10, 7.03502e-30, 7.03502e-30, 1.68233e-08, 7.03502e-30, 7.03502e-30
0.375454, 0, 2.37434e-08, 3.30616e-29, 1.41421, -2.37434e-08, 0, 3.30616e-29, 3.30616e-29, 3.30616e-29, 3.30616e-29, 3.30616e-29, 3.30616e-29, 3.30616e-29, 3.30616e-29, 3.30616e-29, 2.5922e-10, 3.30616e-29, 3.30616e-29, 1.03752e-09, 3.30616e-29, 3.30616e-29, 2.24466e-08, 3.30616e-29, 3.30616e-29
0.383312, 0, 3.17175e-08, 1.46798e-28, 1.41421, -3.17175e-08, 0, 1.46798e-28, 1.46798e-28, 1.46798e-28, 1.46798e-28, 1.46798e-28, 1.46798e-28, 1.46798e-28, 1.46798e-28, 1.46798e-28, 3.45932e-10, 1.46798e-28, 1.46798e-28, 1.557e-09, 1.46798e-28, 1.46798e-28, 2.98146e-08, 1.46798e-28, 1.46798e-28
0.39117, 0, 4.22169e-08, 6.17411e-28, 1.41421, -4.22169e-08, 0, 6.17411e-28, 6.17411e-28, 6.17411e-28, 6.17411e-28, 6.17411e-28, 6.17411e-28, 6.17411e-28, 6.17411e-28, 6.17411e-28, 4.59823e-10, 6.17411e-28, 6.17411e-28, 2.33324e-09, 6.17411e-28, 6.17411e-28, 3.94238e-08, 6.17411e-28, 6.17411e-28
0.399027, 0, 5.59978e-08, 2.46605e-27, 1.41421, -5.59978e-08, 0, 2.46605e-27, 2.46605e-27, 2.46605e-27, 2.46605e-27, 2.46605e-27, 2.46605e-27, 2.46605e-27, 2.46605e-27, 2.46605e-27, 6.08832e-10, 2.46605e-27, 2.46605e-27, 3.49018e-09, 2.46605e-27, 2.46605e-27, 5.18988e-08, 2.46605e-27, 2.46605e-27
0.406885, 0, 7.40329e-08, 9.37865e-27, 1.41421, -7.40329e-08, 0, 9.37865e-27, 9.37865e-27, 9.37865e-27, 9.37865e-27, 9.37865e-27, 9.37865e-27, 9.37865e-27, 9.37865e-27, 9.37865e-27, 8.03046e-10, 9.37865e-27, 9.37865e-27, 5.20937e-09, 9.37865e-27, 9.37865e-27, 6.80204e-08, 9.37865e-27, 9.37865e-27
0.414743, 0, 9.75715e-08, 3.40459e-26, 1.41421, -9.75715e-08, 0, 3.40459e-26, 3.40459e-26, 3.40459e-26, 3.40459e-26, 3.40459e-26, 1.72435e-13, 3.40459e-26, 3.40459e-26, 3.40459e-26, 1.05523e-09, 3.40459e-26, 3.40459e-26, 7.75552e-09, 3.40459e-26, 3.40459e-26, 8.87606e-08, 3.40459e-26, 3.40459e-26
0.422601, 0, 1.28218e-07, 1.1825e-25, 1.41421, -1.28218e-07, 0, 1.1825e-25, 1.1825e-25, 1.1825e-25, 1.1825e-25, 1.1825e-25, 5.23629e-13, 1.1825e-25, 1.1825e-25, 1.1825e-25, 1.38149e-09, 1.1825e-25, 1.1825e-25, 1.15126e-08, 1.1825e-25, 1.1825e-25, 1.15323e-07, 1.1825e-25, 1.1825e-25
0.430458, 0, 1.68391e-07, 3.98934e-25, 1.41421, -1.68391e-07, 0, 5.46815e-15, 3.61435e-12, 2.26674e-12, 4.05495e-11, 1.64377e-10, 8.87155e-12, 6.33076e-12, 1.29268e-11, 9.13276e-11, 1.80209e-09, 1.17779e-12, 7.43985e-14, 1.70343e-08, 1.89649e-13, 2.12346e-16, 1.49208e-07, 3.98934e-25, 1.44164e-11
0.438316, 0, 2.20751e-07, 8.26638e-12, 1.41421, -2.20751e-07, 8.26638e-12, 8.28293e-12, 1.9205e-11, 1.51265e-11, 1.30987e-10, 5.05743e-10, 3.40109e-11, 2.7426e-11, 4.73887e-11, 2.84664e-10, 2.3506e-09, 1.18309e-11, 8.49154e-12, 2.51247e-08, 1.06366e-11, 8.26702e-12, 1.92244e-07, 8.26638e-12, 5.18968e-11
0.446174, 0, 2.89047e-07, 2.53156e-11, 1.41421, -2.89047e-07, 2.53156e-11, 2.53543e-11, 5.08468e-11, 4.13275e-11, 3.1175e-10, 1.18645e-09, 8.45952e-11, 7.0035e-11, 1.16629e-10, 6.70438e-10, 3.05913e-09, 3.36353e-11, 2.58412e-11, 3.69178e-08, 3.37038e-11, 2.53171e-11, 2.46672e-07, 2.53156e-11, 1.27151e-10
0.454032, 0, 3.78345e-07, 5.96939e-11, 1.41421, -3.78345e-07, 5.96939e-11, 5.97758e-11, 1.13835e-10, 9.36489e-11, 6.67111e-10, 2.522e-09, 1.84569e-10, 1.54526e-10, 2.53333e-10, 1.42775e-09, 3.97547e-09, 7.73367e-11, 6.08084e-11, 5.40287e-08, 8.11772e-11, 5.96971e-11, 3.15265e-07, 5.96939e-11, 2.75647e-10
0.461889, 0, 4.95508e-07, 1.27544e-10, 1.41421, -4.95508e-07, 1.27544e-10, 1.2771e-10, 2.36913e-10, 1.96135e-10, 1.35455e-09, 5.10151e-09, 3.78754e-10, 3.1911e-10, 5.18705e-10, 2.89108e-09, 5.16436e-09, 1.63184e-10, 1.29796e-10, 7.87384e-08, 1.76003e-10, 1.27551e-10, 4.01361e-07, 1.27544e-10, 5.63779e-10
0.469747, 0, 6.50089e-07, 2.59006e-10, 1.41421, -6.50089e-07, 2.59006e-10, 2.5933e-10, 4.73352e-10, 3.93434e-10, 2.66377e-09, 1.00073e-08, 7.49639e-10, 6.34447e-10, 1.02562e-09, 5.67513e-09, 6.71581e-09, 3.28854e-10, 2.63418e-10, 1.14249e-07, 3.6115e-10, 2.59019e-10, 5.0906e-07, 2.59006e-10, 1.11396e-09
0.477605, 0, 8.55747e-07, 5.09491e-10, 1.41421, -8.55747e-07, 5.09491e-10, 5.10112e-10, 9.2036e-10, 7.67168e-10, 5.11906e-09, 1.91954e-08, 1.57879e-09, 1.22916e-09, 1.97898e-09, 1.08914e-08, 8.75879e-09, 6.43379e-10, 5.17948e-10, 1.65034e-07, 7.15862e-10, 5.09515e-10, 6.43381e-07, 5.09491e-10, 2.14831e-09
0.485463, 0, 1.132e-06, 9.79322e-10, 1.41421, -1.132e-06, 9.79322e-10, 9.80492e-10, 1.75255e-09, 1.46425e-09, 9.65416e-09, 3.61448e-08, 3.13853e-09, 2.33367e-09, 3.74479e-09, 2.05172e-08, 1.14836e-08, 1.23129e-09, 9.95238e-10, 2.37304e-07, 1.38403e-09, 9.79368e-10, 8.10502e-07, 9.79322e-10, 4.06346e-09
0.49332, 0, 1.50933e-06, 1.84709e-09, 1.41421, -1.50933e-06, 1.84709e-09, 1.84926e-09, 3.27841e-09, 2.74475e-09, 1.79051e-08, 6.69419e-08, 7.67538e-09, 4.35414e-09, 6.96625e-09, 3.80137e-08, 1.51786e-08, 2.31351e-09, 1.87656e-09, 3.39652e-07, 2.62271e-09, 1.84718e-09, 1.01811e-06, 1.84709e-09, 7.55614e-09
0.501178, 0, 2.03091e-06, 3.42555e-09, 1.41421, -2.03091e-06, 3.42555e-09, 3.4295e-09, 6.03412e-09, 5.06152e-09, 3.26911e-08, 1.2206e-07, 1.63012e-08, 7.99462e-09, 1.27552e-08, 6.9339e-08, 2.02897e-08, 4.27559e-09, 3.47925e-09, 4.84033e-07, 4.88362e-09, 3.42571e-09, 1.27584e-06, 3.42555e-09, 1.38302e-08
0.509036, 0, 2.76323e-06, 6.25366e-09, 1.41421, -2.76323e-06, 6.25366e-09, 6.26074e-09, 1.09367e-08, 9.19061e-09, 5.87924e-08, 2.19232e-07, 3.24624e-08, 1.44562e-08, 2.30026e-08, 1.24584e-07, 2.75172e-08, 7.77968e-09, 6.35005e-09, 6.8656e-07, 8.94819e-09, 6.25393e-09, 1.59603e-06, 6.25366e-09, 2.49326e-08
0.516894, 0, 3.8079e-06, 1.12449e-08, 1.41421, -3.8079e-06, 1.12449e-08, 1.12575e-08, 1.95286e-08, 1.64401e-08, 1.0418e-07, 3.87978e-07, 6.22704e-08, 2.57543e-08, 4.08718e-08, 2.20558e-07, 3.79691e-08, 1.39443e-08, 1.14155e-08, 9.69266e-07, 1.61463e-08, 1.12454e-08, 1.9947e-06, 1.12449e-08, 4.42858e-08
0.524751, 0, 5.31957e-06, 1.99229e-08, 1.41421, -5.31957e-06, 1.99229e-08, 1.99448e-08, 3.43632e-08, 2.89792e-08, 1.81929e-07, 6.76651e-07, 1.15008e-07, 4.52159e-08, 7.1569e-08, 3.848e-07, 5.34031e-08, 2.46285e-08, 2.02202e-08, 1.36225e-06, 2.87051e-08, 1.99238e-08, 2.49323e-06, 1.99229e-08, 7.75202e-08
0.532609, 0, 7.53813e-06, 3.47868e-08, 1.41421, -7.53813e-06, 3.47868e-08, 3.48243e-08, 5.95968e-08, 5.03465e-08, 3.13131e-07, 1.16312e-06, 2.09838e-07, 7.82431e-08, 1.23521e-07, 6.61689e-07, 7.65995e-08, 4.28715e-08, 3.52975e-08, 1.90622e-06, 5.02949e-08, 3.47883e-08, 3.12058e-06, 3.47868e-08, 1.33746e-07
0.540467, 0, 1.0829e-05, 5.98682e-08, 1.41421, -1.0829e-05, 5.98682e-08, 5.99318e-08, 1.01884e-07, 8.62185e-08, 5.31246e-07, 1.97071e-06, 3.78223e-07, 1.33462e-07, 2.10139e-07, 1.12153e-06, 1.11927e-07, 7.35597e-08, 6.07331e-08, 2.65615e-06, 8.68649e-08, 5.98707e-08, 3.91696e-06, 5.98682e-08, 2.27455e-07
0.548325, 0, 1.57472e-05, 1.01565e-07, 1.41421, -1.57472e-05, 1.01565e-07, 1.01671e-07, 1.71705e-07, 1.45554e-07, 8.88467e-07, 3.29146e-06, 6.7346e-07, 2.2442e-07, 3.52423e-07, 1.87387e-06, 1.66187e-07, 1.24421e-07, 1.03009e-07, 3.6861e-06, 1.47905e-07, 1.01569e-07, 4.93872e-06, 1.01565e-07, 3.8133e-07
0.556182, 0, 2.31305e-05, 1.69863e-07, 1.41421, -2.31305e-05, 1.69863e-07, 1.70037e-07, 2.8529e-07, 2.42253e-07, 1.46485e-06, 5.41939e-06, 1.18456e-06, 3.72041e-07, 5.82693e-07, 3.0865e-06, 2.49848e-07, 2.07476e-07, 1.72239e-07, 5.09563e-06, 2.48307e-07, 1.6987e-07, 6.26704e-06, 1.69863e-07, 6.30265e-07
0.56404, 0, 3.42262e-05, 2.8008e-07, 1.41421, -3.42262e-05, 2.8008e-07, 2.80363e-07, 4.6735e-07, 3.97527e-07, 2.38107e-06, 8.79694e-06, 2.05804e-06, 6.08095e-07, 9.49859e-07, 5.01204e-06, 3.78806e-07, 3.41105e-07, 2.83935e-07, 7.01823e-06, 4.11051e-07, 2.80091e-07, 8.01592e-06, 2.8008e-07, 1.02704e-06
0.571898, 0, 5.08756e-05, 4.55332e-07, 1.41421, -5.08756e-05, 4.55332e-07, 4.55786e-07, 7.54882e-07, 6.43196e-07, 3.81599e-06, 1.40786e-05, 3.53164e-06, 9.80011e-07, 1.52668e-06, 8.02438e-06, 5.76871e-07, 5.52944e-07, 4.61499e-07, 9.63255e-06, 6.71032e-07, 4.5535e-07, 1.03494e-05, 4.55332e-07, 1.65014e-06
0.579756, 0, 7.57617e-05, 7.29906e-07, 1.41421, -7.57617e-05, 7.29906e-07, 7.30621e-07, 1.20234e-06, 1.02619e-06, 6.03012e-06, 2.22156e-05, 5.98537e-06, 1.55739e-06, 2.41957e-06, 1.26673e-05, 8.79159e-07, 8.83851e-07, 7.39631e-07, 1.31772e-05, 1.08036e-06, 7.29934e-07, 1.35013e-05, 7.29906e-07, 2.61427e-06
0.587613, 0, 0.000112743, 1.15379e-06, 1.41421, -0.000112743, 1.15379e-06, 1.1549e-06, 1.88847e-06, 1.61454e-06, 9.3962e-06, 3.45664e-05, 1.00175e-05, 2.44062e-06, 3.7814e-06, 1.97178e-05, 1.33665e-06, 1.39318e-06, 1.16891e-06, 1.79699e-05, 1.71555e-06, 1.15383e-06, 1.78036e-05, 1.15379e-06, 4.08423e-06
0.595471, 0, 0.000167293, 1.79859e-06, 1.41421, -0.000167293, 1.79859e-06, 1.8003e-06, 2.92522e-06, 2.50516e-06, 1.44382e-05, 5.30364e-05, 1.65557e-05, 3.77193e-06, 5.82801e-06, 3.02663e-05, 2.02216e-06, 2.1657e-06, 1.82179e-06, 2.44328e-05, 2.68711e-06, 1.79866e-06, 2.37229e-05, 1.79859e-06, 6.29246e-06
0.603329, 0, 0.000247068, 2.76518e-06, 1.41421, -0.000247068, 2.76518e-06, 2.76775e-06, 4.46894e-06, 3.83369e-06, 2.18798e-05, 8.02507e-05, 2.70157e-05, 5.7494e-06, 8.85875e-06, 4.58161e-05, 3.03798e-06, 3.32033e-06, 2.80026e-06, 3.31247e-05, 4.15196e-06, 2.76528e-06, 3.19087e-05, 2.76518e-06, 9.56124e-06
