   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_718.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0244126, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0165178, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00862303, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.000728222, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00716658, 0, 4.87239e-13, 0, 1.41421, -4.87239e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.46313e-16, 0, 0, 2.2302e-15, 0, 3.54916e-14, 0, 4.48671e-13, 0, 0, 0
0.0150614, 0, 7.1626e-13, 0, 1.41421, -7.1626e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.241e-15, 0, 0, 3.33535e-15, 0, 5.3776e-14, 0, 6.57907e-13, 0, 0, 0
0.0229562, 0, 1.04909e-12, 0, 1.41421, -1.04909e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81294e-15, 0, 0, 4.97092e-15, 0, 8.11999e-14, 0, 9.61102e-13, 0, 0, 0
0.030851, 0, 1.53099e-12, 0, 1.41421, -1.53099e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63858e-15, 0, 0, 7.38343e-15, 0, 1.22191e-13, 0, 1.39878e-12, 0, 0, 0
0.0387458, 0, 2.22622e-12, 0, 1.41421, -2.22622e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.82597e-15, 0, 0, 1.09308e-14, 0, 1.83255e-13, 0, 2.0282e-12, 0, 0, 0
0.0466406, 0, 3.22554e-12, 0, 1.41421, -3.22554e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.52718e-15, 0, 0, 1.61299e-14, 0, 2.73915e-13, 0, 2.92996e-12, 0, 0, 0
0.0545354, 0, 4.65677e-12, 0, 1.41421, -4.65677e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.95539e-15, 0, 0, 2.37262e-14, 0, 4.08067e-13, 0, 4.21702e-12, 0, 0, 0
0.0624302, 0, 6.69926e-12, 0, 1.41421, -6.69926e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14084e-14, 0, 0, 3.47916e-14, 0, 6.05926e-13, 0, 6.04713e-12, 0, 0, 0
0.070325, 0, 9.60363e-12, 0, 1.41421, -9.60363e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63002e-14, 0, 0, 5.08638e-14, 0, 8.96795e-13, 0, 8.63967e-12, 0, 0, 0
0.0782198, 0, 1.3719e-11, 0, 1.41421, -1.3719e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32048e-14, 0, 0, 7.41433e-14, 0, 1.32303e-12, 0, 1.22986e-11, 0, 0, 0
0.0861146, 0, 1.95295e-11, 0, 1.41421, -1.95295e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.29142e-14, 0, 0, 1.07773e-13, 0, 1.94566e-12, 0, 1.74432e-11, 0, 0, 0
0.0940094, 0, 2.7705e-11, 0, 1.41421, -2.7705e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.65171e-14, 0, 0, 1.56231e-13, 0, 2.85233e-12, 0, 2.46499e-11, 0, 0, 0
0.101904, 0, 3.91679e-11, 0, 1.41421, -3.91679e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.55047e-14, 0, 0, 2.25893e-13, 0, 4.1686e-12, 0, 3.47079e-11, 0, 0, 0
0.109799, 0, 5.51846e-11, 0, 1.41421, -5.51846e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.19112e-14, 0, 0, 3.25817e-13, 0, 6.07376e-12, 0, 4.86931e-11, 0, 0, 0
0.117694, 0, 7.74876e-11, 0, 1.41421, -7.74876e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.285e-13, 0, 0, 4.68856e-13, 0, 8.82314e-12, 0, 6.80671e-11, 0, 0, 0
0.125589, 0, 1.08439e-10, 0, 1.41421, -1.08439e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79014e-13, 0, 0, 6.7324e-13, 0, 1.27794e-11, 0, 9.48071e-11, 0, 0, 0
0.133483, 0, 1.51247e-10, 0, 1.41421, -1.51247e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48497e-13, 0, 0, 9.64799e-13, 0, 1.84561e-11, 0, 1.31578e-10, 0, 0, 0
0.141378, 0, 2.10259e-10, 0, 1.41421, -2.10259e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.43725e-13, 0, 0, 1.38012e-12, 0, 2.65793e-11, 0, 1.81956e-10, 0, 0, 0
0.149273, 0, 2.9134e-10, 0, 1.41421, -2.9134e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.73767e-13, 0, 0, 1.97102e-12, 0, 3.81718e-11, 0, 2.50723e-10, 0, 0, 0
0.157168, 0, 4.02382e-10, 0, 1.41421, -4.02382e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.5071e-13, 0, 0, 2.81089e-12, 0, 5.46722e-11, 0, 3.44248e-10, 0, 0, 0
0.165063, 0, 5.53972e-10, 0, 1.41421, -5.53972e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.90605e-13, 0, 0, 4.00371e-12, 0, 7.8099e-11, 0, 4.70978e-10, 0, 0, 0
0.172957, 0, 7.60267e-10, 0, 1.41421, -7.60267e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21469e-12, 0, 0, 5.69687e-12, 0, 1.11278e-10, 0, 6.42077e-10, 0, 0, 0
0.180852, 0, 1.04014e-09, 0, 1.41421, -1.04014e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65095e-12, 0, 0, 8.09935e-12, 0, 1.58157e-10, 0, 8.72234e-10, 0, 0, 0
0.188747, 0, 1.4187e-09, 1.35926e-43, 1.41421, -1.4187e-09, 0, 1.35926e-43, 1.35926e-43, 1.35926e-43, 1.35926e-43, 1.35926e-43, 1.35926e-43, 1.35926e-43, 1.35926e-43, 1.35926e-43, 1.35926e-43, 1.35926e-43, 2.23614e-12, 1.35926e-43, 1.35926e-43, 1.15078e-11, 1.35926e-43, 2.24242e-10, 1.35926e-43, 1.18071e-09, 1.35926e-43, 1.35926e-43, 1.35926e-43
0.196642, 0, 1.92921e-09, 2.24488e-42, 1.41421, -1.92921e-09, 0, 2.24488e-42, 2.24488e-42, 2.24488e-42, 2.24488e-42, 2.24488e-42, 2.24488e-42, 2.24488e-42, 2.24488e-42, 2.24488e-42, 2.24488e-42, 2.24488e-42, 3.01834e-12, 2.24488e-42, 2.24488e-42, 1.63433e-11, 2.24488e-42, 3.17193e-10, 2.24488e-42, 1.59265e-09, 2.24488e-42, 2.24488e-42, 2.24488e-42
0.204537, 0, 2.61569e-09, 3.21472e-41, 1.41421, -2.61569e-09, 0, 3.21472e-41, 3.21472e-41, 3.21472e-41, 3.21472e-41, 3.21472e-41, 3.21472e-41, 3.21472e-41, 3.21472e-41, 3.21472e-41, 3.21472e-41, 3.21472e-41, 4.06024e-12, 3.21472e-41, 3.21472e-41, 2.32047e-11, 3.21472e-41, 4.47655e-10, 3.21472e-41, 2.14077e-09, 3.21472e-41, 3.21472e-41, 3.21472e-41
0.212432, 0, 3.53624e-09, 4.07711e-40, 1.41421, -3.53624e-09, 0, 4.07711e-40, 4.07711e-40, 4.07711e-40, 4.07711e-40, 4.07711e-40, 4.07711e-40, 4.07711e-40, 4.07711e-40, 4.07711e-40, 4.07711e-40, 4.07711e-40, 5.44323e-12, 4.07711e-40, 4.07711e-40, 3.29432e-11, 4.07711e-40, 6.30388e-10, 4.07711e-40, 2.86746e-09, 4.07711e-40, 4.07711e-40, 4.07711e-40
0.220326, 0, 4.76728e-09, 4.63102e-39, 1.41421, -4.76728e-09, 0, 4.63102e-39, 4.63102e-39, 4.63102e-39, 4.63102e-39, 4.63102e-39, 4.63102e-39, 4.63102e-39, 4.63102e-39, 4.63102e-39, 4.63102e-39, 4.63102e-39, 7.27267e-12, 4.63102e-39, 4.63102e-39, 4.67703e-11, 4.63102e-39, 8.85827e-10, 4.63102e-39, 3.82741e-09, 4.63102e-39, 4.63102e-39, 4.63102e-39
