   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_859.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0133983, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00554653, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00230524, 0, 2.39176e-17, 0, 1.41421, -2.39176e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61885e-19, 0, 0, 5.77071e-20, 0, 1.1976e-21, 0, 2.36968e-17, 0, 0
0.010157, 0, 4.16587e-17, 0, 1.41421, -4.16587e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.81952e-19, 0, 0, 1.02282e-19, 0, 2.13087e-21, 0, 4.12723e-17, 0, 0
0.0180088, 0, 7.20961e-17, 0, 1.41421, -7.20961e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.87935e-19, 0, 0, 1.80147e-19, 0, 3.76871e-21, 0, 7.14243e-17, 0, 0
0.0258605, 0, 1.23989e-16, 0, 1.41421, -1.23989e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.39097e-19, 0, 0, 3.15327e-19, 0, 6.62632e-21, 0, 1.22828e-16, 0, 0
0.0337123, 0, 2.11913e-16, 0, 1.41421, -2.11913e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43406e-18, 0, 0, 5.48593e-19, 0, 1.15837e-20, 0, 2.09919e-16, 0, 0
0.0415641, 0, 3.59978e-16, 0, 1.41421, -3.59978e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.43593e-18, 0, 0, 9.48713e-19, 0, 2.01355e-20, 0, 3.56574e-16, 0, 0
0.0494158, 0, 6.0782e-16, 0, 1.41421, -6.0782e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.11284e-18, 0, 0, 1.631e-18, 0, 3.48069e-20, 0, 6.02042e-16, 0, 0
0.0572676, 0, 1.0202e-15, 0, 1.41421, -1.0202e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.9029e-18, 0, 0, 2.78772e-18, 0, 5.98409e-20, 0, 1.01045e-15, 0, 0
0.0651194, 0, 1.70233e-15, 0, 1.41421, -1.70233e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15177e-17, 0, 0, 4.73751e-18, 0, 1.02329e-19, 0, 1.68597e-15, 0, 0
0.0729712, 0, 2.82405e-15, 0, 1.41421, -2.82405e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9106e-17, 0, 0, 8.00558e-18, 0, 1.74064e-19, 0, 2.79677e-15, 0, 0
0.0808229, 0, 4.658e-15, 0, 1.41421, -4.658e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15119e-17, 0, 0, 1.34526e-17, 0, 2.94549e-19, 0, 4.61275e-15, 0, 0
0.0886747, 0, 7.63926e-15, 0, 1.41421, -7.63926e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.16774e-17, 0, 0, 2.24821e-17, 0, 4.95887e-19, 0, 7.56461e-15, 0, 0
