   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_594.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0208646, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0129752, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00508579, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00280362, 0, 2.99916e-13, 0, 1.41421, -2.99916e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36741e-15, 0, 0, 7.83065e-16, 0, 1.84258e-14, 0, 2.7934e-13, 0, 0, 0
0.010693, 0, 4.4556e-13, 0, 1.41421, -4.4556e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.027e-15, 0, 0, 1.18372e-15, 0, 2.82678e-14, 0, 4.14082e-13, 0, 0, 0
0.0185825, 0, 6.59408e-13, 0, 1.41421, -6.59408e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.99302e-15, 0, 0, 1.78286e-15, 0, 4.32153e-14, 0, 6.11416e-13, 0, 0, 0
0.0264719, 0, 9.72195e-13, 0, 1.41421, -9.72195e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.40225e-15, 0, 0, 2.67561e-15, 0, 6.58343e-14, 0, 8.99283e-13, 0, 0, 0
0.0343613, 0, 1.42796e-12, 0, 1.41421, -1.42796e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.44997e-15, 0, 0, 4.00119e-15, 0, 9.99418e-14, 0, 1.31756e-12, 0, 0, 0
0.0422507, 0, 2.08953e-12, 0, 1.41421, -2.08953e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.4138e-15, 0, 0, 5.96268e-15, 0, 1.51193e-13, 0, 1.92296e-12, 0, 0, 0
0.0501401, 0, 3.04624e-12, 0, 1.41421, -3.04624e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3687e-14, 0, 0, 8.85584e-15, 0, 2.27941e-13, 0, 2.79576e-12, 0, 0, 0
0.0580295, 0, 4.42457e-12, 0, 1.41421, -4.42457e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98239e-14, 0, 0, 1.3109e-14, 0, 3.42475e-13, 0, 4.04916e-12, 0, 0, 0
0.065919, 0, 6.40294e-12, 0, 1.41421, -6.40294e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86033e-14, 0, 0, 1.93417e-14, 0, 5.12822e-13, 0, 5.84217e-12, 0, 0, 0
0.0738084, 0, 9.23208e-12, 0, 1.41421, -9.23208e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.11149e-14, 0, 0, 2.84471e-14, 0, 7.65329e-13, 0, 8.39719e-12, 0, 0, 0
0.0816978, 0, 1.32629e-11, 0, 1.41421, -1.32629e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.88764e-14, 0, 0, 4.17099e-14, 0, 1.13838e-12, 0, 1.2024e-11, 0, 0, 0
0.0895872, 0, 1.8985e-11, 0, 1.41421, -1.8985e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.39942e-14, 0, 0, 6.09737e-14, 0, 1.68773e-12, 0, 1.71523e-11, 0, 0, 0
0.0974766, 0, 2.70783e-11, 0, 1.41421, -2.70783e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1938e-13, 0, 0, 8.88783e-14, 0, 2.49408e-12, 0, 2.4376e-11, 0, 0, 0
0.105366, 0, 3.84842e-11, 0, 1.41421, -3.84842e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6904e-13, 0, 0, 1.29196e-13, 0, 3.6739e-12, 0, 3.45121e-11, 0, 0, 0
0.113255, 0, 5.45011e-11, 0, 1.41421, -5.45011e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38468e-13, 0, 0, 1.87312e-13, 0, 5.39476e-12, 0, 4.86805e-11, 0, 0, 0
0.121145, 0, 7.69129e-11, 0, 1.41421, -7.69129e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.35168e-13, 0, 0, 2.70895e-13, 0, 7.89708e-12, 0, 6.84098e-11, 0, 0, 0
0.129034, 0, 1.08162e-10, 0, 1.41421, -1.08162e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.69341e-13, 0, 0, 3.90865e-13, 0, 1.15247e-11, 0, 9.57775e-11, 0, 0, 0
0.136924, 0, 1.51583e-10, 0, 1.41421, -1.51583e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.54812e-13, 0, 0, 5.6275e-13, 0, 1.67683e-11, 0, 1.33597e-10, 0, 0, 0
0.144813, 0, 2.11706e-10, 0, 1.41421, -2.11706e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.10232e-13, 0, 0, 8.08623e-13, 0, 2.43256e-11, 0, 1.85661e-10, 0, 0, 0
0.152703, 0, 2.94671e-10, 0, 1.41421, -2.94671e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26067e-12, 0, 0, 1.15985e-12, 0, 3.5187e-11, 0, 2.57064e-10, 0, 0, 0
