   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_368.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00762013, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00025032, 0, 8.8096e-23, 0, 1.41421, -8.8096e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.21272e-28, 0, 1.54251e-23, 0, 7.26703e-23, 0, 0, 0
0.00812077, 0, 2.17664e-22, 0, 1.41421, -2.17664e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54948e-27, 0, 3.88349e-23, 0, 1.78828e-22, 0, 0, 0
0.0159912, 0, 5.27925e-22, 0, 1.41421, -5.27925e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.79448e-27, 0, 9.58806e-23, 0, 4.32041e-22, 0, 0, 0
0.0238617, 0, 1.25839e-21, 0, 1.41421, -1.25839e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.1343e-27, 0, 2.32456e-22, 0, 1.02592e-21, 0, 0, 0
0.0317321, 0, 2.95085e-21, 0, 1.41421, -2.95085e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16362e-26, 0, 5.54048e-22, 0, 2.39678e-21, 0, 0, 0
0.0396026, 0, 6.8131e-21, 0, 1.41421, -6.8131e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.04707e-26, 0, 1.2995e-21, 0, 5.51355e-21, 0, 0, 0
0.047473, 0, 1.55002e-20, 0, 1.41421, -1.55002e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16032e-25, 0, 3.00194e-21, 0, 1.24982e-20, 0, 0, 0
0.0553435, 0, 3.47709e-20, 0, 1.41421, -3.47709e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63075e-25, 0, 6.83516e-21, 0, 2.79355e-20, 0, 0, 0
0.0632139, 0, 7.69552e-20, 0, 1.41421, -7.69552e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.88577e-25, 0, 1.535e-20, 0, 6.16046e-20, 0, 0, 0
0.0710844, 0, 1.68124e-19, 0, 1.41421, -1.68124e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30009e-24, 0, 3.40205e-20, 0, 1.34103e-19, 0, 0, 0
0.0789548, 0, 3.62744e-19, 0, 1.41421, -3.62744e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83659e-24, 0, 7.44515e-20, 0, 2.8829e-19, 0, 0, 0
