   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_170.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.00281593, 0, 2.73008e-17, 0, 1.41421, -2.73008e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2892e-19, 0, 0, 7.18104e-22, 1.8712e-21, 0, 2.70693e-17, 0, 0
0.0106562, 0, 4.79343e-17, 0, 1.41421, -4.79343e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.01933e-19, 0, 0, 1.28233e-21, 3.35156e-21, 0, 4.75278e-17, 0, 0
0.0184964, 0, 8.36139e-17, 0, 1.41421, -8.36139e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.01108e-19, 0, 0, 2.27522e-21, 5.96632e-21, 0, 8.29045e-17, 0, 0
0.0263367, 0, 1.44917e-16, 0, 1.41421, -1.44917e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21514e-18, 0, 0, 4.01153e-21, 1.05574e-20, 0, 1.43687e-16, 0, 0
0.0341769, 0, 2.49584e-16, 0, 1.41421, -2.49584e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09277e-18, 0, 0, 7.02925e-21, 1.85722e-20, 0, 2.47465e-16, 0, 0
0.0420172, 0, 4.27178e-16, 0, 1.41421, -4.27178e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.58189e-18, 0, 0, 1.22424e-20, 3.24838e-20, 0, 4.23551e-16, 0, 0
0.0498574, 0, 7.2667e-16, 0, 1.41421, -7.2667e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.09312e-18, 0, 0, 2.11945e-20, 5.64968e-20, 0, 7.20499e-16, 0, 0
0.0576977, 0, 1.22868e-15, 0, 1.41421, -1.22868e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03024e-17, 0, 0, 3.64774e-20, 9.77191e-20, 0, 1.21824e-15, 0, 0
0.0655379, 0, 2.06511e-15, 0, 1.41421, -2.06511e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73158e-17, 0, 0, 6.24167e-20, 1.68103e-19, 0, 2.04756e-15, 0, 0
0.0733782, 0, 3.4505e-15, 0, 1.41421, -3.4505e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.89322e-17, 0, 0, 1.06192e-19, 2.87644e-19, 0, 3.42118e-15, 0, 0
0.0812184, 0, 5.73174e-15, 0, 1.41421, -5.73174e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.80599e-17, 0, 0, 1.7965e-19, 4.89615e-19, 0, 5.68301e-15, 0, 0
0.0890587, 0, 9.46629e-15, 0, 1.41421, -9.46629e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.93735e-17, 0, 0, 3.02231e-19, 8.29108e-19, 0, 9.38579e-15, 0, 0
0.0968989, 0, 1.55449e-14, 0, 1.41421, -1.55449e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30341e-16, 0, 0, 5.05671e-19, 1.39688e-18, 0, 1.54127e-14, 0, 0
0.104739, 0, 2.53823e-14, 0, 1.41421, -2.53823e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12826e-16, 0, 0, 8.4148e-19, 2.34167e-18, 0, 2.51663e-14, 0, 0
0.112579, 0, 4.12127e-14, 0, 1.41421, -4.12127e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45561e-16, 0, 0, 1.39282e-18, 3.90612e-18, 0, 4.08619e-14, 0, 0
0.12042, 0, 6.65437e-14, 0, 1.41421, -6.65437e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.57957e-16, 0, 0, 2.29325e-18, 6.48402e-18, 0, 6.5977e-14, 0, 0
0.12826, 0, 1.0685e-13, 0, 1.41421, -1.0685e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.95925e-16, 0, 0, 3.75614e-18, 1.07115e-17, 0, 1.0594e-13, 0, 0
0.1361, 0, 1.7063e-13, 0, 1.41421, -1.7063e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43071e-15, 0, 0, 6.12065e-18, 1.76113e-17, 0, 1.69175e-13, 0, 0
0.14394, 0, 2.70992e-13, 0, 1.41421, -2.70992e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27226e-15, 0, 0, 9.92309e-18, 2.88207e-17, 0, 2.68681e-13, 0, 0
0.151781, 0, 4.2805e-13, 0, 1.41421, -4.2805e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.58924e-15, 0, 0, 1.60075e-17, 4.69487e-17, 0, 4.24398e-13, 0, 0
0.159621, 0, 6.72488e-13, 0, 1.41421, -6.72488e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.63898e-15, 0, 0, 2.56957e-17, 7.61321e-17, 0, 6.66747e-13, 0, 0
0.167461, 0, 1.05084e-12, 0, 1.41421, -1.05084e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.81178e-15, 0, 0, 4.10483e-17, 1.22903e-16, 0, 1.04186e-12, 0, 0
