   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_281.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00695603, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00091363, 0, 9.5168e-21, 0, 1.41421, -9.5168e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.11549e-21, 0, 6.40131e-21, 0, 0
0.00878329, 0, 2.04948e-20, 0, 1.41421, -2.04948e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.79581e-21, 0, 1.3699e-20, 0, 0
0.016653, 0, 4.35862e-20, 0, 1.41421, -4.35862e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46351e-20, 0, 2.89511e-20, 0, 0
0.0245226, 0, 9.49331e-20, 0, 1.41421, -9.49331e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2432e-20, 0, 6.25011e-20, 0, 0
0.0323923, 0, 1.96511e-19, 0, 1.41421, -1.96511e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.79364e-20, 0, 1.28574e-19, 0, 0
0.0402619, 0, 4.02433e-19, 0, 1.41421, -4.02433e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40779e-19, 0, 2.61653e-19, 0, 0
0.0481316, 0, 8.15631e-19, 0, 1.41421, -8.15631e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88703e-19, 0, 5.26928e-19, 0, 0
0.0560013, 0, 1.63652e-18, 0, 1.41421, -1.63652e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.86124e-19, 0, 1.0504e-18, 0, 0
0.0638709, 0, 3.25164e-18, 0, 1.41421, -3.25164e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17839e-18, 0, 2.07326e-18, 0, 0
0.0717406, 0, 6.39958e-18, 0, 1.41421, -6.39958e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34679e-18, 0, 4.05279e-18, 0, 0
0.0796103, 0, 1.24788e-17, 0, 1.41421, -1.24788e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.63088e-18, 0, 7.84789e-18, 0, 0
0.0874799, 0, 2.41135e-17, 0, 1.41421, -2.41135e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.0565e-18, 0, 1.5057e-17, 0, 0
0.0953496, 0, 4.61855e-17, 0, 1.41421, -4.61855e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75575e-17, 0, 2.86279e-17, 0, 0
0.103219, 0, 8.76988e-17, 0, 1.41421, -8.76988e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.37496e-17, 0, 5.39492e-17, 0, 0
0.111089, 0, 1.6512e-16, 0, 1.41421, -1.6512e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.43365e-17, 0, 1.00784e-16, 0, 0
0.118959, 0, 3.0832e-16, 0, 1.41421, -3.0832e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21651e-16, 0, 1.86669e-16, 0, 0
0.126828, 0, 5.71041e-16, 0, 1.41421, -5.71041e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28203e-16, 0, 3.42838e-16, 0, 0
0.134698, 0, 1.04921e-15, 0, 1.41421, -1.04921e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.24762e-16, 0, 6.24445e-16, 0, 0
0.142568, 0, 1.9127e-15, 0, 1.41421, -1.9127e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.84616e-16, 0, 1.12808e-15, 0, 0
0.150437, 0, 3.46005e-15, 0, 1.41421, -3.46005e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43854e-15, 0, 2.02151e-15, 0, 0
0.158307, 0, 6.21194e-15, 0, 1.41421, -6.21194e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61822e-15, 0, 3.59372e-15, 0, 0
0.166177, 0, 1.10697e-14, 0, 1.41421, -1.10697e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.73115e-15, 0, 6.33853e-15, 0, 0
