   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_161.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00573506, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00214145, 0, 2.95264e-19, 0, 1.41421, -2.95264e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44754e-22, 0, 0, 1.04123e-23, 2.67632e-23, 0, 2.94982e-19, 0, 0, 0
0.010018, 0, 5.74386e-19, 0, 1.41421, -5.74386e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.76127e-22, 0, 0, 2.06091e-23, 5.29171e-23, 0, 5.73836e-19, 0, 0, 0
0.0178945, 0, 1.10736e-18, 0, 1.41421, -1.10736e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.17922e-22, 0, 0, 4.04275e-23, 1.03706e-22, 0, 1.10629e-18, 0, 0, 0
0.025771, 0, 2.11628e-18, 0, 1.41421, -2.11628e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75424e-21, 0, 0, 7.86169e-23, 2.01506e-22, 0, 2.11424e-18, 0, 0, 0
0.0336475, 0, 4.01011e-18, 0, 1.41421, -4.01011e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32409e-21, 0, 0, 1.51594e-22, 3.88301e-22, 0, 4.00625e-18, 0, 0, 0
0.041524, 0, 7.53587e-18, 0, 1.41421, -7.53587e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.24667e-21, 0, 0, 2.89916e-22, 7.42251e-22, 0, 7.52859e-18, 0, 0, 0
0.0494005, 0, 1.40471e-17, 0, 1.41421, -1.40471e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1644e-20, 0, 0, 5.50018e-22, 1.40779e-21, 0, 1.40335e-17, 0, 0, 0
0.057277, 0, 2.59773e-17, 0, 1.41421, -2.59773e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15331e-20, 0, 0, 1.03533e-21, 2.64984e-21, 0, 2.59521e-17, 0, 0, 0
0.0651535, 0, 4.76676e-17, 0, 1.41421, -4.76676e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.95125e-20, 0, 0, 1.93399e-21, 4.95087e-21, 0, 4.76212e-17, 0, 0, 0
0.07303, 0, 8.68042e-17, 0, 1.41421, -8.68042e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.19535e-20, 0, 0, 3.58567e-21, 9.18341e-21, 0, 8.67195e-17, 0, 0, 0
