   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_3.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00382256, 0, 8.64942e-17, 0, 1.41421, -8.64942e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.20036e-18, 0, 0, 7.47726e-21, 0, 1.36092e-19, 0, 8.31503e-17, 0, 0, 0
0.0116559, 0, 1.51176e-16, 0, 1.41421, -1.51176e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.59344e-18, 0, 0, 1.32988e-20, 0, 2.42994e-19, 0, 1.45326e-16, 0, 0, 0
0.0194893, 0, 2.62509e-16, 0, 1.41421, -2.62509e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.71235e-18, 0, 0, 2.35013e-20, 0, 4.31218e-19, 0, 2.52342e-16, 0, 0, 0
0.0273226, 0, 4.52917e-16, 0, 1.41421, -4.52917e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67565e-17, 0, 0, 4.127e-20, 0, 7.60673e-19, 0, 4.35359e-16, 0, 0, 0
0.035156, 0, 7.76517e-16, 0, 1.41421, -7.76517e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87274e-17, 0, 0, 7.20258e-20, 0, 1.33399e-18, 0, 7.46383e-16, 0, 0, 0
0.0429893, 0, 1.32306e-15, 0, 1.41421, -1.32306e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.89448e-17, 0, 0, 1.24938e-19, 0, 2.32597e-18, 0, 1.27166e-15, 0, 0, 0
0.0508227, 0, 2.24046e-15, 0, 1.41421, -2.24046e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.28794e-17, 0, 0, 2.15422e-19, 0, 4.03274e-18, 0, 2.15334e-15, 0, 0, 0
0.058656, 0, 3.77106e-15, 0, 1.41421, -3.77106e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39493e-16, 0, 0, 3.69247e-19, 0, 6.9532e-18, 0, 3.62424e-15, 0, 0, 0
0.0664894, 0, 6.30937e-15, 0, 1.41421, -6.30937e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33375e-16, 0, 0, 6.29231e-19, 0, 1.19233e-17, 0, 6.06345e-15, 0, 0, 0
0.0743227, 0, 1.04939e-14, 0, 1.41421, -1.04939e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.88134e-16, 0, 0, 1.06611e-18, 0, 2.03366e-17, 0, 1.00844e-14, 0, 0, 0
