   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_852.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00830026, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.000431345, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00743757, 0, 1.47727e-16, 0, 1.41421, -1.47727e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30951e-19, 0, 1.46635e-17, 0, 1.32932e-16, 0, 0, 0
0.0153065, 0, 2.57192e-16, 0, 1.41421, -2.57192e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31542e-19, 0, 2.60525e-17, 0, 2.30908e-16, 0, 0, 0
0.0231754, 0, 4.44884e-16, 0, 1.41421, -4.44884e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0678e-19, 0, 4.6007e-17, 0, 3.9847e-16, 0, 0, 0
0.0310443, 0, 7.64679e-16, 0, 1.41421, -7.64679e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.10149e-19, 0, 8.07649e-17, 0, 6.83204e-16, 0, 0, 0
0.0389132, 0, 1.30616e-15, 0, 1.41421, -1.30616e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2321e-18, 0, 1.4096e-16, 0, 1.16397e-15, 0, 0, 0
0.0467822, 0, 2.21742e-15, 0, 1.41421, -2.21742e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12467e-18, 0, 2.4462e-16, 0, 1.97068e-15, 0, 0, 0
0.0546511, 0, 3.74168e-15, 0, 1.41421, -3.74168e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64189e-18, 0, 4.2214e-16, 0, 3.3159e-15, 0, 0, 0
0.06252, 0, 6.27617e-15, 0, 1.41421, -6.27617e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.20573e-18, 0, 7.24495e-16, 0, 5.54547e-15, 0, 0, 0
0.0703889, 0, 1.04656e-14, 0, 1.41421, -1.04656e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05129e-17, 0, 1.2367e-15, 0, 9.21842e-15, 0, 0, 0
0.0782578, 0, 1.73505e-14, 0, 1.41421, -1.73505e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77072e-17, 0, 2.09983e-15, 0, 1.52329e-14, 0, 0, 0
0.0861267, 0, 2.85997e-14, 0, 1.41421, -2.85997e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.96562e-17, 0, 3.54671e-15, 0, 2.50234e-14, 0, 0, 0
