   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_655.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.027487, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0195881, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0116891, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00379013, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00410883, 0, 8.69052e-17, 0, 1.41421, -8.69052e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47915e-19, 0, 0, 1.4613e-19, 0, 1.76622e-18, 0, 8.4845e-17, 0, 0, 0
0.0120078, 0, 1.5216e-16, 0, 1.41421, -1.5216e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.58862e-19, 0, 0, 2.60132e-19, 0, 3.1568e-18, 0, 1.48484e-16, 0, 0, 0
0.0199068, 0, 2.64695e-16, 0, 1.41421, -2.64695e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.50095e-19, 0, 0, 4.60137e-19, 0, 5.60812e-18, 0, 2.58177e-16, 0, 0, 0
0.0278057, 0, 4.57542e-16, 0, 1.41421, -4.57542e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.77627e-19, 0, 0, 8.08859e-19, 0, 9.90408e-18, 0, 4.46051e-16, 0, 0, 0
0.0357047, 0, 7.85952e-16, 0, 1.41421, -7.85952e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33509e-18, 0, 0, 1.41317e-18, 0, 1.73896e-17, 0, 7.65814e-16, 0, 0, 0
0.0436037, 0, 1.34178e-15, 0, 1.41421, -1.34178e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27803e-18, 0, 0, 2.45413e-18, 0, 3.03593e-17, 0, 1.30669e-15, 0, 0, 0
0.0515027, 0, 2.27681e-15, 0, 1.41421, -2.27681e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.86328e-18, 0, 0, 4.23661e-18, 0, 5.27072e-17, 0, 2.216e-15, 0, 0, 0
0.0594016, 0, 3.84026e-15, 0, 1.41421, -3.84026e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.51226e-18, 0, 0, 7.27105e-18, 0, 9.10049e-17, 0, 3.73548e-15, 0, 0, 0
0.0673006, 0, 6.43901e-15, 0, 1.41421, -6.43901e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09124e-17, 0, 0, 1.2407e-17, 0, 1.56285e-16, 0, 6.25941e-15, 0, 0, 0
0.0751996, 0, 1.07332e-14, 0, 1.41421, -1.07332e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8178e-17, 0, 0, 2.10505e-17, 0, 2.66974e-16, 0, 1.0427e-14, 0, 0, 0
0.0830985, 0, 1.77877e-14, 0, 1.41421, -1.77877e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0105e-17, 0, 0, 3.55149e-17, 0, 4.53682e-16, 0, 1.72684e-14, 0, 0, 0
0.0909975, 0, 2.931e-14, 0, 1.41421, -2.931e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.95702e-17, 0, 0, 5.95877e-17, 0, 7.6701e-16, 0, 2.84338e-14, 0, 0, 0
0.0988965, 0, 4.80219e-14, 0, 1.41421, -4.80219e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.11552e-17, 0, 0, 9.94328e-17, 0, 1.29017e-15, 0, 4.65512e-14, 0, 0, 0
0.106795, 0, 7.82372e-14, 0, 1.41421, -7.82372e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32113e-16, 0, 0, 1.65028e-16, 0, 2.15935e-15, 0, 7.57807e-14, 0, 0, 0
0.114694, 0, 1.26753e-13, 0, 1.41421, -1.26753e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13859e-16, 0, 0, 2.72441e-16, 0, 3.59626e-15, 0, 1.2267e-13, 0, 0, 0
0.122593, 0, 2.04216e-13, 0, 1.41421, -2.04216e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.44254e-16, 0, 0, 4.47405e-16, 0, 5.96023e-15, 0, 1.97464e-13, 0, 0, 0
0.130492, 0, 3.27212e-13, 0, 1.41421, -3.27212e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.51085e-16, 0, 0, 7.30929e-16, 0, 9.83066e-15, 0, 3.161e-13, 0, 0, 0
0.138391, 0, 5.21427e-13, 0, 1.41421, -5.21427e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.77323e-16, 0, 0, 1.18803e-15, 0, 1.61379e-14, 0, 5.03223e-13, 0, 0, 0
0.14629, 0, 8.26411e-13, 0, 1.41421, -8.26411e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38905e-15, 0, 0, 1.92126e-15, 0, 2.63691e-14, 0, 7.96731e-13, 0, 0, 0
0.154189, 0, 1.30272e-12, 0, 1.41421, -1.30272e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18728e-15, 0, 0, 3.09166e-15, 0, 4.28883e-14, 0, 1.25456e-12, 0, 0, 0
0.162088, 0, 2.04257e-12, 0, 1.41421, -2.04257e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.42559e-15, 0, 0, 4.95087e-15, 0, 6.94397e-14, 0, 1.96476e-12, 0, 0, 0
0.169987, 0, 3.18554e-12, 0, 1.41421, -3.18554e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.33602e-15, 0, 0, 7.89027e-15, 0, 1.11925e-13, 0, 3.06038e-12, 0, 0, 0
0.177886, 0, 4.94177e-12, 0, 1.41421, -4.94177e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.26734e-15, 0, 0, 1.25168e-14, 0, 1.7961e-13, 0, 4.74138e-12, 0, 0, 0
0.185785, 0, 7.62586e-12, 0, 1.41421, -7.62586e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27406e-14, 0, 0, 1.97663e-14, 0, 2.86975e-13, 0, 7.30638e-12, 0, 0, 0
0.193684, 0, 1.17062e-11, 0, 1.41421, -1.17062e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95298e-14, 0, 0, 3.10774e-14, 0, 4.56568e-13, 0, 1.1199e-11, 0, 0, 0
0.201583, 0, 1.78761e-11, 0, 1.41421, -1.78761e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.97783e-14, 0, 0, 4.86536e-14, 0, 7.2335e-13, 0, 1.70743e-11, 0, 0, 0
0.209482, 0, 2.71564e-11, 0, 1.41421, -2.71564e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.51656e-14, 0, 0, 7.58592e-14, 0, 1.14133e-12, 0, 2.58941e-11, 0, 0, 0
0.217381, 0, 4.10421e-11, 0, 1.41421, -4.10421e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.81442e-14, 0, 0, 1.17816e-13, 0, 1.79365e-12, 0, 3.90625e-11, 0, 0, 0
0.22528, 0, 6.17102e-11, 0, 1.41421, -6.17102e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02276e-13, 0, 0, 1.82302e-13, 0, 2.80781e-12, 0, 5.86179e-11, 0, 0, 0
0.233179, 0, 9.23143e-11, 0, 1.41421, -9.23143e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52704e-13, 0, 0, 2.81105e-13, 0, 4.37879e-12, 0, 8.75017e-11, 0, 0, 0
0.241078, 0, 1.37397e-10, 0, 1.41421, -1.37397e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26813e-13, 0, 0, 4.32057e-13, 0, 6.80369e-12, 0, 1.29935e-10, 0, 0, 0
0.248977, 0, 2.0347e-10, 0, 1.41421, -2.0347e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.35149e-13, 0, 0, 6.62106e-13, 0, 1.05341e-11, 0, 1.91939e-10, 0, 0, 0
0.256876, 0, 2.99817e-10, 4.48416e-44, 1.41421, -2.99817e-10, 0, 4.48416e-44, 4.48416e-44, 4.48416e-44, 4.48416e-44, 4.48416e-44, 4.48416e-44, 4.48416e-44, 4.48416e-44, 4.48416e-44, 4.48416e-44, 4.48416e-44, 4.92687e-13, 4.48416e-44, 4.48416e-44, 1.01194e-12, 4.48416e-44, 1.62543e-11, 4.48416e-44, 2.82058e-10, 4.48416e-44, 4.48416e-44, 4.48416e-44
0.264775, 0, 4.39603e-10, 8.05747e-43, 1.41421, -4.39603e-10, 0, 8.05747e-43, 8.05747e-43, 8.05747e-43, 8.05747e-43, 8.05747e-43, 8.05747e-43, 8.05747e-43, 8.05747e-43, 8.05747e-43, 8.05747e-43, 8.05747e-43, 7.20573e-13, 8.05747e-43, 8.05747e-43, 1.54295e-12, 8.05747e-43, 2.4999e-11, 8.05747e-43, 4.12341e-10, 8.05747e-43, 8.05747e-43, 8.05747e-43
