   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_838.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00256762, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00529643, 0, 2.26714e-21, 0, 1.41421, -2.26714e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25859e-26, 0, 4.86962e-22, 0, 1.78017e-21, 0, 0
0.0131605, 0, 5.10748e-21, 0, 1.41421, -5.10748e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85664e-26, 0, 1.11563e-21, 0, 3.99182e-21, 0, 0
0.0210245, 0, 1.13439e-20, 0, 1.41421, -1.13439e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.39387e-26, 0, 2.51838e-21, 0, 8.82541e-21, 0, 0
0.0288886, 0, 2.48557e-20, 0, 1.41421, -2.48557e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41218e-25, 0, 5.60567e-21, 0, 1.92499e-20, 0, 0
0.0367526, 0, 5.376e-20, 0, 1.41421, -5.376e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.07956e-25, 0, 1.23121e-20, 0, 4.14476e-20, 0, 0
0.0446167, 0, 1.14839e-19, 0, 1.41421, -1.14839e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.63402e-25, 0, 2.6699e-20, 0, 8.81391e-20, 0, 0
0.0524807, 0, 2.42441e-19, 0, 1.41421, -2.42441e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41284e-24, 0, 5.72158e-20, 0, 1.85223e-19, 0, 0
0.0603447, 0, 5.05939e-19, 0, 1.41421, -5.05939e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.97486e-24, 0, 1.21179e-19, 0, 3.84757e-19, 0, 0
0.0682088, 0, 1.04408e-18, 0, 1.41421, -1.04408e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.19532e-24, 0, 2.53757e-19, 0, 7.90317e-19, 0, 0
0.0760728, 0, 2.13141e-18, 0, 1.41421, -2.13141e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27654e-23, 0, 5.25617e-19, 0, 1.60578e-18, 0, 0
0.0839369, 0, 4.38891e-18, 0, 1.41421, -4.38891e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.66099e-23, 0, 1.1026e-18, 0, 3.28629e-18, 0, 0
0.0918009, 0, 8.75843e-18, 0, 1.41421, -8.75843e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.36075e-23, 0, 2.23194e-18, 0, 6.52643e-18, 0, 0
0.099665, 0, 1.73084e-17, 0, 1.41421, -1.73084e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06964e-22, 0, 4.47443e-18, 0, 1.28339e-17, 0, 0
0.107529, 0, 3.38801e-17, 0, 1.41421, -3.38801e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11434e-22, 0, 8.88566e-18, 0, 2.49942e-17, 0, 0
