   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_366.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00797692, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.000107086, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00776274, 0, 8.25541e-16, 0, 1.41421, -8.25541e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.01557e-20, 0, 9.77932e-17, 0, 7.27677e-16, 0, 0, 0
0.0156326, 0, 1.39311e-15, 0, 1.41421, -1.39311e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20227e-19, 0, 1.68751e-16, 0, 1.22423e-15, 0, 0, 0
0.0235024, 0, 2.33726e-15, 0, 1.41421, -2.33726e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0484e-19, 0, 2.89618e-16, 0, 2.04744e-15, 0, 0, 0
0.0313722, 0, 3.8989e-15, 0, 1.41421, -3.8989e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.47006e-19, 0, 4.94405e-16, 0, 3.40414e-15, 0, 0, 0
0.0392421, 0, 6.50213e-15, 0, 1.41421, -6.50213e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.88856e-19, 0, 8.47303e-16, 0, 5.65424e-15, 0, 0, 0
0.0471119, 0, 1.07198e-14, 0, 1.41421, -1.07198e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.85728e-19, 0, 1.43037e-15, 0, 9.28846e-15, 0, 0, 0
0.0549817, 0, 1.75772e-14, 0, 1.41421, -1.75772e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64111e-18, 0, 2.4025e-15, 0, 1.5173e-14, 0, 0, 0
0.0628516, 0, 2.86659e-14, 0, 1.41421, -2.86659e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7176e-18, 0, 4.01525e-15, 0, 2.4648e-14, 0, 0, 0
0.0707214, 0, 4.65012e-14, 0, 1.41421, -4.65012e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.47641e-18, 0, 6.6776e-15, 0, 3.98191e-14, 0, 0, 0
0.0785912, 0, 7.50358e-14, 0, 1.41421, -7.50358e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.33496e-18, 0, 1.10513e-14, 0, 6.39772e-14, 0, 0, 0
