   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_145.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
5.89625, 11.454, 16.8249, 15.4487, 3.66797, -5.37084, 15.4487, 0, 15.4487, 15.4487, 15.5043, 16.7692, 15.4487, 15.4487, 15.4487, 15.4487, 15.4487, 15.4487, 15.4487, 15.4487, 15.4487, 15.4487, 15.4487, 15.4487, 15.4487, 15.4487
5.90412, 14.7416, 16.9211, 15.47, 4.09165, -2.17948, 15.47, 0, 15.4701, 15.4701, 15.5162, 16.8749, 15.47, 15.47, 15.47, 15.47, 15.47, 15.47, 15.47, 15.47, 15.47, 15.47, 15.47, 15.47, 15.47, 15.47
5.91198, 16.3564, 17.0081, 15.4912, 4.28444, -0.651739, 15.4912, 0, 15.4912, 15.4912, 15.5294, 16.9699, 15.4912, 15.4912, 15.4912, 15.4912, 15.4912, 15.4912, 15.4912, 15.4912, 15.4912, 15.4912, 15.4912, 15.4912, 15.4912, 15.4912
5.91985, 15.4855, 17.0838, 15.5123, 4.18157, -1.59834, 15.5123, 0, 15.5123, 15.5123, 15.5439, 17.0522, 15.5123, 15.5123, 15.5123, 15.5123, 15.5123, 15.5123, 15.5123, 15.5123, 15.5123, 15.5123, 15.5123, 15.5123, 15.5123, 15.5123
5.92772, 12.9881, 17.1463, 15.5333, 3.87145, -4.15816, 15.5333, 0, 15.5333, 15.5333, 15.5595, 17.1201, 15.5333, 15.5333, 15.5333, 15.5333, 15.5333, 15.5333, 15.5333, 15.5333, 15.5333, 15.5333, 15.5333, 15.5333, 15.5333, 15.5333
5.93558, 14.7246, 17.1939, 15.5543, 4.08957, -2.46933, 15.5543, 0, 15.5543, 15.5543, 15.5761, 17.1721, 15.5543, 15.5543, 15.5543, 15.5543, 15.5543, 15.5543, 15.5543, 15.5543, 15.5543, 15.5543, 15.5543, 15.5543, 15.5543, 15.5543
5.94345, 11.9831, 17.2257, 15.5753, 3.7394, -5.24265, 15.5753, 0, 15.5753, 15.5753, 15.5937, 17.2074, 15.5753, 15.5753, 15.5753, 15.5753, 15.5753, 15.5753, 15.5753, 15.5753, 15.5753, 15.5753, 15.5753, 15.5753, 15.5753, 15.5753
5.95131, 21.71, 17.2413, 15.5966, 4.86929, 4.46872, 15.5966, 0, 15.5966, 15.5966, 15.6122, 17.2256, 15.5966, 15.5966, 15.5966, 15.5966, 15.5966, 15.5966, 15.5966, 15.5966, 15.5966, 15.5966, 15.5966, 15.5966, 15.5966, 15.5966
5.95918, 14.2565, 17.2406, 15.6181, 4.03193, -2.98408, 15.6181, 0, 15.6181, 15.6181, 15.6316, 17.227, 15.6181, 15.6181, 15.6181, 15.6181, 15.6181, 15.6181, 15.6181, 15.6181, 15.6181, 15.6181, 15.6181, 15.6181, 15.6181, 15.6181
5.96704, 14.1897, 17.2242, 15.6399, 4.02365, -3.03449, 15.6399, 0, 15.6399, 15.6399, 15.6517, 17.2124, 15.6399, 15.6399, 15.6399, 15.6399, 15.6399, 15.6399, 15.6399, 15.6399, 15.6399, 15.6399, 15.6399, 15.6399, 15.6399, 15.6399
5.97491, 11.2695, 17.1934, 15.662, 3.64273, -5.92391, 15.662, 0, 15.662, 15.662, 15.6726, 17.1828, 15.662, 15.662, 15.662, 15.662, 15.662, 15.662, 15.662, 15.662, 15.662, 15.662, 15.662, 15.662, 15.662, 15.662
5.98277, 17.49, 17.1497, 15.6846, 4.41475, 0.340258, 15.6846, 0, 15.6847, 15.6847, 15.6944, 17.14, 15.6846, 15.6846, 15.6846, 15.6846, 15.6846, 15.6846, 15.6846, 15.6846, 15.6846, 15.6846, 15.6846, 15.6846, 15.6846, 15.6846
5.99064, 14.6855, 17.0951, 15.7078, 4.08479, -2.40955, 15.7078, 0, 15.7078, 15.7078, 15.7168, 17.086, 15.7078, 15.7078, 15.7078, 15.7078, 15.7078, 15.7078, 15.7078, 15.7078, 15.7078, 15.7078, 15.7078, 15.7078, 15.7078, 15.7078
5.99851, 17.3272, 17.0317, 15.7315, 4.39627, 0.29553, 15.7315, 0, 15.7315, 15.7315, 15.74, 17.0231, 15.7315, 15.7315, 15.7315, 15.7315, 15.7315, 15.7315, 15.7315, 15.7315, 15.7315, 15.7315, 15.7315, 15.7315, 15.7315, 15.7315
6.00637, 16.2435, 16.9619, 15.7558, 4.27124, -0.718376, 15.7558, 0, 15.7558, 15.7558, 15.764, 16.9536, 15.7558, 15.7558, 15.7558, 15.7558, 15.7558, 15.7558, 15.7558, 15.7558, 15.7558, 15.7558, 15.7558, 15.7558, 15.7558, 15.7558
6.01424, 10.3323, 16.8881, 15.7807, 3.51174, -6.55575, 15.7807, 0, 15.7807, 15.7807, 15.7887, 16.88, 15.7807, 15.7807, 15.7807, 15.7807, 15.7807, 15.7807, 15.7807, 15.7807, 15.7807, 15.7807, 15.7807, 15.7807, 15.7807, 15.7807
6.0221, 10.01, 16.8127, 15.8063, 3.46554, -6.8027, 15.8063, 0, 15.8063, 15.8063, 15.8142, 16.8047, 15.8063, 15.8063, 15.8063, 15.8063, 15.8063, 15.8063, 15.8063, 15.8063, 15.8063, 15.8063, 15.8063, 15.8063, 15.8063, 15.8063
6.02997, 12.3362, 16.7379, 15.8325, 3.78632, -4.40168, 15.8325, 0, 15.8325, 15.8325, 15.8403, 16.73, 15.8325, 15.8325, 15.8325, 15.8325, 15.8325, 15.8325, 15.8325, 15.8325, 15.8325, 15.8325, 15.8325, 15.8325, 15.8325, 15.8325
6.03783, 20.2843, 16.6656, 15.8593, 4.72062, 3.61867, 15.8593, 0, 15.8593, 15.8593, 15.8672, 16.6578, 15.8593, 15.8593, 15.8593, 15.8593, 15.8593, 15.8593, 15.8593, 15.8593, 15.8593, 15.8593, 15.8593, 15.8593, 15.8593, 15.8593
6.0457, 16.3078, 16.5976, 15.8868, 4.27876, -0.289837, 15.8868, 0, 15.8868, 15.8868, 15.8946, 16.5898, 15.8868, 15.8868, 15.8868, 15.8868, 15.8868, 15.8868, 15.8868, 15.8868, 15.8868, 15.8868, 15.8868, 15.8868, 15.8868, 15.8868
6.05357, 9.32485, 16.5353, 15.9148, 3.36524, -7.21045, 15.9148, 0, 15.9148, 15.9148, 15.9227, 16.5274, 15.9148, 15.9148, 15.9148, 15.9148, 15.9148, 15.9148, 15.9148, 15.9148, 15.9148, 15.9148, 15.9148, 15.9148, 15.9148, 15.9148
6.06143, 11.6393, 16.4797, 15.9434, 3.69314, -4.84038, 15.9434, 0, 15.9434, 15.9434, 15.9514, 16.4717, 15.9434, 15.9434, 15.9434, 15.9434, 15.9434, 15.9434, 15.9434, 15.9434, 15.9434, 15.9434, 15.9434, 15.9434, 15.9434, 15.9434
6.0693, 17.9781, 16.4315, 15.9725, 4.46968, 1.54661, 15.9725, 0, 15.9725, 15.9725, 15.9805, 16.4234, 15.9725, 15.9725, 15.9725, 15.9725, 15.9725, 15.9725, 15.9725, 15.9725, 15.9725, 15.9725, 15.9725, 15.9725, 15.9725, 15.9725
6.07716, 15.6785, 16.3911, 16.002, 4.20458, -0.712578, 16.002, 0, 16.002, 16.002, 16.0101, 16.383, 16.002, 16.002, 16.002, 16.002, 16.002, 16.002, 16.002, 16.002, 16.002, 16.002, 16.002, 16.002, 16.002, 16.002
6.08503, 12.0208, 16.3586, 16.0318, 3.74443, -4.33787, 16.0318, 0, 16.0318, 16.0318, 16.04, 16.3504, 16.0318, 16.0318, 16.0318, 16.0318, 16.0318, 16.0318, 16.0318, 16.0318, 16.0318, 16.0318, 16.0318, 16.0318, 16.0318, 16.0318
6.09289, 9.95529, 16.334, 16.062, 3.45764, -6.37868, 16.062, 0, 16.062, 16.062, 16.0703, 16.3257, 16.062, 16.062, 16.062, 16.062, 16.062, 16.062, 16.062, 16.062, 16.062, 16.062, 16.062, 16.062, 16.062, 16.062
6.10076, 8.6229, 16.3168, 16.0924, 3.25928, -7.69389, 16.0924, 0, 16.0924, 16.0924, 16.1007, 16.3084, 16.0924, 16.0924, 16.0924, 16.0924, 16.0924, 16.0924, 16.0924, 16.0924, 16.0924, 16.0924, 16.0924, 16.0924, 16.0924, 16.0924
6.10862, 11.0378, 16.3066, 16.1229, 3.61079, -5.2688, 16.1229, 0, 16.1229, 16.1229, 16.1314, 16.2981, 16.1229, 16.1229, 16.1229, 16.1229, 16.1229, 16.1229, 16.1229, 16.1229, 16.1229, 16.1229, 16.1229, 16.1229, 16.1229, 16.1229
6.11649, 8.36481, 16.3027, 16.1535, 3.21944, -7.93794, 16.1535, 0, 16.1535, 16.1535, 16.1621, 16.2942, 16.1535, 16.1535, 16.1535, 16.1535, 16.1535, 16.1535, 16.1535, 16.1535, 16.1535, 16.1535, 16.1535, 16.1535, 16.1535, 16.1535
6.12435, 6.54695, 16.3046, 16.1842, 2.92352, -9.75766, 16.1842, 0, 16.1842, 16.1842, 16.1928, 16.2959, 16.1842, 16.1842, 16.1842, 16.1842, 16.1842, 16.1842, 16.1842, 16.1842, 16.1842, 16.1842, 16.1842, 16.1842, 16.1842, 16.1842
6.13222, 17.5992, 16.3115, 16.2148, 4.4271, 1.28771, 16.2148, 0, 16.2148, 16.2148, 16.2236, 16.3027, 16.2148, 16.2148, 16.2148, 16.2148, 16.2148, 16.2148, 16.2148, 16.2148, 16.2148, 16.2148, 16.2148, 16.2148, 16.2148, 16.2148
6.14009, 11.0619, 16.3227, 16.2453, 3.61412, -5.26077, 16.2453, 0, 16.2453, 16.2453, 16.2542, 16.3138, 16.2453, 16.2453, 16.2453, 16.2453, 16.2453, 16.2453, 16.2453, 16.2453, 16.2453, 16.2453, 16.2453, 16.2453, 16.2453, 16.2453
6.14795, 9.37874, 16.3375, 16.2757, 3.37324, -6.95876, 16.2757, 0, 16.2757, 16.2757, 16.2847, 16.3285, 16.2757, 16.2757, 16.2757, 16.2757, 16.2757, 16.2757, 16.2757, 16.2757, 16.2757, 16.2757, 16.2757, 16.2757, 16.2757, 16.2757
6.15582, 10.2912, 16.3553, 16.3059, 3.50587, -6.06417, 16.3059, 0, 16.3059, 16.306, 16.315, 16.3462, 16.3059, 16.3059, 16.3059, 16.3059, 16.3059, 16.3059, 16.3059, 16.3059, 16.3059, 16.3059, 16.3059, 16.3059, 16.3059, 16.3059
6.16368, 13.1818, 16.3756, 16.3359, 3.89638, -3.19381, 16.3359, 0, 16.336, 16.336, 16.3451, 16.3664, 16.3359, 16.3359, 16.3359, 16.3359, 16.3359, 16.3359, 16.3359, 16.3359, 16.3359, 16.3359, 16.3359, 16.3359, 16.3359, 16.3359
6.17155, 14.0903, 16.3978, 16.3657, 4.01128, -2.30746, 16.3657, 0, 16.3657, 16.3657, 16.375, 16.3885, 16.3657, 16.3657, 16.3657, 16.3657, 16.3657, 16.3657, 16.3657, 16.3657, 16.3657, 16.3657, 16.3657, 16.3657, 16.3657, 16.3657
6.17941, 8.98539, 16.4215, 16.3952, 3.31442, -7.43608, 16.3952, 0, 16.3952, 16.3952, 16.4046, 16.412, 16.3952, 16.3952, 16.3952, 16.3952, 16.3952, 16.3952, 16.3952, 16.3952, 16.3952, 16.3952, 16.3952, 16.3952, 16.3952, 16.3952
6.18728, 13.9856, 16.4463, 16.4243, 3.9982, -2.46065, 16.4243, 0, 16.4244, 16.4244, 16.4339, 16.4367, 16.4243, 16.4243, 16.4243, 16.4243, 16.4243, 16.4243, 16.4243, 16.4243, 16.4243, 16.4243, 16.4243, 16.4243, 16.4243, 16.4243
6.19515, 6.83061, 16.4718, 16.4532, 2.97163, -9.64123, 16.4532, 0, 16.4532, 16.4532, 16.4629, 16.4622, 16.4532, 16.4532, 16.4532, 16.4532, 16.4532, 16.4532, 16.4532, 16.4532, 16.4532, 16.4532, 16.4532, 16.4532, 16.4532, 16.4532
6.20301, 7.28142, 16.4979, 16.4817, 3.04654, -9.21653, 16.4817, 0, 16.4817, 16.4817, 16.4915, 16.4881, 16.4817, 16.4817, 16.4817, 16.4817, 16.4817, 16.4817, 16.4817, 16.4817, 16.4817, 16.4817, 16.4817, 16.4817, 16.4817, 16.4817
6.21088, 8.84448, 16.5244, 16.5098, 3.2931, -7.67989, 16.5098, 0, 16.5099, 16.5099, 16.5198, 16.5144, 16.5098, 16.5098, 16.5098, 16.5098, 16.5098, 16.5098, 16.5098, 16.5098, 16.5098, 16.5098, 16.5099, 16.5098, 16.5098, 16.5098
6.21874, 11.1114, 16.5509, 16.5376, 3.62097, -5.43953, 16.5376, 0, 16.5376, 16.5376, 16.5477, 16.5409, 16.5376, 16.5376, 16.5376, 16.5376, 16.5376, 16.5376, 16.5376, 16.5376, 16.5376, 16.5376, 16.5376, 16.5376, 16.5376, 16.5376
6.22661, 14.4177, 16.5775, 16.565, 4.05188, -2.15979, 16.565, 0, 16.5651, 16.5651, 16.5752, 16.5673, 16.565, 16.565, 16.565, 16.565, 16.565, 16.565, 16.565, 16.565, 16.565, 16.565, 16.565, 16.565, 16.565, 16.565
6.23447, 13.7043, 16.604, 16.5921, 3.96287, -2.89965, 16.5921, 0, 16.5921, 16.5921, 16.6024, 16.5936, 16.5921, 16.5921, 16.5921, 16.5921, 16.5921, 16.5921, 16.5921, 16.5921, 16.5921, 16.5921, 16.5921, 16.5921, 16.5921, 16.5921
6.24234, 10.8061, 16.6303, 16.6187, 3.57856, -5.82424, 16.6187, 0, 16.6187, 16.6187, 16.6292, 16.6198, 16.6187, 16.6187, 16.6187, 16.6187, 16.6187, 16.6187, 16.6187, 16.6187, 16.6187, 16.6187, 16.6187, 16.6187, 16.6187, 16.6187
6.2502, 14.7034, 16.6564, 16.645, 4.08698, -1.953, 16.645, 0, 16.645, 16.645, 16.6557, 16.6457, 16.645, 16.645, 16.645, 16.645, 16.645, 16.645, 16.645, 16.645, 16.645, 16.645, 16.645, 16.645, 16.645, 16.645
6.25807, 16.7092, 16.6822, 16.6708, 4.32542, 0.0269985, 16.6708, 0, 16.6708, 16.6708, 16.6817, 16.6713, 16.6708, 16.6708, 16.6708, 16.6708, 16.6708, 16.6708, 16.6708, 16.6708, 16.6708, 16.6708, 16.6708, 16.6708, 16.6708, 16.6708
6.26594, 15.1797, 16.7078, 16.6963, 4.14484, -1.52807, 16.6963, 0, 16.6963, 16.6963, 16.7074, 16.6966, 16.6963, 16.6963, 16.6963, 16.6963, 16.6963, 16.6963, 16.6963, 16.6963, 16.6963, 16.6963, 16.6963, 16.6963, 16.6963, 16.6963
6.2738, 9.78129, 16.733, 16.7214, 3.43239, -6.95169, 16.7214, 0, 16.7214, 16.7214, 16.7327, 16.7216, 16.7214, 16.7214, 16.7214, 16.7214, 16.7214, 16.7214, 16.7214, 16.7214, 16.7214, 16.7214, 16.7214, 16.7214, 16.7214, 16.7214
6.28167, 13.719, 16.7579, 16.746, 3.96471, -3.03892, 16.746, 0, 16.746, 16.746, 16.7577, 16.7462, 16.746, 16.746, 16.746, 16.746, 16.746, 16.746, 16.746, 16.746, 16.746, 16.746, 16.746, 16.746, 16.746, 16.746
6.28953, 19.7629, 16.7825, 16.7703, 4.66507, 2.98046, 16.7703, 0, 16.7703, 16.7703, 16.7823, 16.7704, 16.7703, 16.7703, 16.7703, 16.7703, 16.7703, 16.7703, 16.7703, 16.7703, 16.7703, 16.7703, 16.7703, 16.7703, 16.7703, 16.7703
6.2974, 20.1738, 16.8067, 16.7942, 4.7089, 3.36706, 16.7942, 0, 16.7942, 16.7942, 16.8066, 16.7943, 16.7942, 16.7942, 16.7942, 16.7942, 16.7942, 16.7942, 16.7942, 16.7942, 16.7942, 16.7942, 16.7942, 16.7942, 16.7942, 16.7942
6.30526, 8.01258, 16.8306, 16.8177, 3.16427, -8.81807, 16.8177, 0, 16.8177, 16.8177, 16.8306, 16.8177, 16.8177, 16.8177, 16.8177, 16.8177, 16.8177, 16.8177, 16.8177, 16.8177, 16.8177, 16.8177, 16.8177, 16.8177, 16.8177, 16.8177
6.31313, 15.4886, 16.8543, 16.8408, 4.18194, -1.3657, 16.8408, 0, 16.8408, 16.8408, 16.8542, 16.8408, 16.8408, 16.8408, 16.8408, 16.8408, 16.8408, 16.8408, 16.8408, 16.8408, 16.8408, 16.8408, 16.8408, 16.8408, 16.8408, 16.8408
6.32099, 11.2275, 16.8776, 16.8635, 3.63696, -5.65015, 16.8635, 0, 16.8635, 16.8635, 16.8776, 16.8635, 16.8635, 16.8635, 16.8635, 16.8635, 16.8635, 16.8635, 16.8635, 16.8635, 16.8635, 16.8635, 16.8635, 16.8635, 16.8635, 16.8635
6.32886, 11.4809, 16.9007, 16.8858, 3.67164, -5.41978, 16.8858, 0, 16.8858, 16.8858, 16.9007, 16.8858, 16.8858, 16.8858, 16.8858, 16.8858, 16.8858, 16.8858, 16.8858, 16.8858, 16.8858, 16.8858, 16.8858, 16.8858, 16.8858, 16.8858
6.33673, 11.7358, 16.9235, 16.9077, 3.70619, -5.1877, 16.9077, 0, 16.9077, 16.9077, 16.9235, 16.9077, 16.9077, 16.9077, 16.9077, 16.9077, 16.9077, 16.9077, 16.9077, 16.9077, 16.9077, 16.9077, 16.9077, 16.9077, 16.9077, 16.9077
6.34459, 18.4405, 16.9461, 16.9292, 4.52112, 1.49443, 16.9292, 0, 16.9292, 16.9292, 16.9461, 16.9292, 16.9292, 16.9292, 16.9292, 16.9292, 16.9292, 16.9292, 16.9292, 16.9292, 16.9292, 16.9292, 16.9292, 16.9292, 16.9292, 16.9292
6.35246, 21.4871, 16.9685, 16.9503, 4.84634, 4.51861, 16.9503, 0, 16.9503, 16.9503, 16.9684, 16.9503, 16.9503, 16.9503, 16.9503, 16.9503, 16.9503, 16.9503, 16.9503, 16.9503, 16.9503, 16.9503, 16.9503, 16.9503, 16.9503, 16.9503
6.36032, 19.2597, 16.9906, 16.9711, 4.61082, 2.26906, 16.9711, 0, 16.9711, 16.9711, 16.9906, 16.9711, 16.9711, 16.9711, 16.9711, 16.9711, 16.9711, 16.9711, 16.9711, 16.9711, 16.9711, 16.9711, 16.9711, 16.9711, 16.9711, 16.9711
6.36819, 21.2165, 17.0126, 16.9914, 4.81835, 4.20388, 16.9914, 0, 16.9914, 16.9914, 17.0126, 16.9914, 16.9914, 16.9914, 16.9914, 16.9914, 16.9914, 16.9914, 16.9914, 16.9914, 16.9914, 16.9914, 16.9914, 16.9914, 16.9914, 16.9914
6.37605, 20.2781, 17.0344, 17.0114, 4.71996, 3.24364, 17.0114, 0, 17.0114, 17.0114, 17.0344, 17.0114, 17.0114, 17.0114, 17.0114, 17.0114, 17.0114, 17.0114, 17.0114, 17.0114, 17.0114, 17.0114, 17.0114, 17.0114, 17.0114, 17.0114
6.38392, 11.6784, 17.0561, 17.031, 3.69844, -5.37766, 17.031, 0, 17.031, 17.031, 17.0561, 17.031, 17.031, 17.031, 17.031, 17.031, 17.031, 17.031, 17.031, 17.031, 17.031, 17.031, 17.031, 17.031, 17.031, 17.031
6.39178, 16.2073, 17.0776, 17.0502, 4.267, -0.870321, 17.0502, 0, 17.0502, 17.0502, 17.0776, 17.0502, 17.0502, 17.0502, 17.0502, 17.0502, 17.0502, 17.0502, 17.0502, 17.0502, 17.0502, 17.0502, 17.0502, 17.0502, 17.0502, 17.0502
6.39965, 26.5231, 17.099, 17.069, 5.3407, 9.42403, 17.069, 0, 17.069, 17.0691, 17.099, 17.069, 17.069, 17.069, 17.069, 17.069, 17.069, 17.069, 17.069, 17.069, 17.069, 17.069, 17.069, 17.069, 17.069, 17.069
6.40752, 14.9808, 17.1203, 17.0875, 4.12077, -2.1395, 17.0875, 0, 17.0875, 17.0875, 17.1203, 17.0875, 17.0875, 17.0875, 17.0875, 17.0875, 17.0875, 17.0875, 17.0875, 17.0875, 17.0875, 17.0875, 17.0875, 17.0875, 17.0875, 17.0875
6.41538, 13.9811, 17.1414, 17.1056, 3.99763, -3.16031, 17.1056, 0, 17.1056, 17.1056, 17.1413, 17.1056, 17.1056, 17.1056, 17.1056, 17.1056, 17.1056, 17.1056, 17.1056, 17.1056, 17.1056, 17.1056, 17.1056, 17.1056, 17.1056, 17.1056
6.42325, 17.9803, 17.1623, 17.1233, 4.46993, 0.818016, 17.1233, 0, 17.1233, 17.1234, 17.1622, 17.1233, 17.1233, 17.1233, 17.1233, 17.1233, 17.1233, 17.1233, 17.1233, 17.1233, 17.1233, 17.1233, 17.1233, 17.1233, 17.1233, 17.1233
6.43111, 17.548, 17.183, 17.1407, 4.42131, 0.365004, 17.1407, 0, 17.1407, 17.1407, 17.1829, 17.1407, 17.1407, 17.1407, 17.1407, 17.1407, 17.1407, 17.1407, 17.1407, 17.1407, 17.1407, 17.1407, 17.1407, 17.1407, 17.1407, 17.1407
6.43898, 14.2699, 17.2034, 17.1577, 4.0336, -2.9335, 17.1577, 0, 17.1577, 17.1577, 17.2034, 17.1577, 17.1577, 17.1577, 17.1577, 17.1577, 17.1577, 17.1577, 17.1577, 17.1577, 17.1577, 17.1577, 17.1577, 17.1577, 17.1577, 17.1577
6.44684, 20.9131, 17.2235, 17.1744, 4.78676, 3.68958, 17.1744, 0, 17.1744, 17.1744, 17.2235, 17.1744, 17.1744, 17.1744, 17.1744, 17.1744, 17.1744, 17.1744, 17.1744, 17.1744, 17.1744, 17.1744, 17.1744, 17.1744, 17.1744, 17.1744
6.45471, 17.0288, 17.2432, 17.1906, 4.3622, -0.214468, 17.1906, 0, 17.1906, 17.1906, 17.2432, 17.1906, 17.1906, 17.1906, 17.1906, 17.1906, 17.1906, 17.1906, 17.1906, 17.1906, 17.1906, 17.1906, 17.1906, 17.1906, 17.1906, 17.1906
6.46257, 21.9036, 17.2626, 17.2066, 4.88913, 4.64107, 17.2066, 0, 17.2066, 17.2066, 17.2625, 17.2066, 17.2066, 17.2066, 17.2066, 17.2066, 17.2066, 17.2066, 17.2066, 17.2066, 17.2066, 17.2066, 17.2066, 17.2066, 17.2066, 17.2066
6.47044, 15.4254, 17.2814, 17.2221, 4.17438, -1.85596, 17.2221, 0, 17.2221, 17.2221, 17.2813, 17.2221, 17.2221, 17.2221, 17.2221, 17.2221, 17.2221, 17.2221, 17.2221, 17.2221, 17.2221, 17.2221, 17.2221, 17.2221, 17.2221, 17.2221
6.47831, 16.9778, 17.2996, 17.2373, 4.35635, -0.321789, 17.2373, 0, 17.2374, 17.2374, 17.2996, 17.2373, 17.2373, 17.2373, 17.2373, 17.2373, 17.2373, 17.2373, 17.2373, 17.2373, 17.2373, 17.2373, 17.2373, 17.2373, 17.2373, 17.2373
6.48617, 18.3778, 17.3172, 17.2522, 4.51418, 1.06062, 17.2522, 0, 17.2522, 17.2522, 17.3172, 17.2522, 17.2522, 17.2522, 17.2522, 17.2522, 17.2522, 17.2522, 17.2522, 17.2522, 17.2522, 17.2522, 17.2522, 17.2522, 17.2522, 17.2522
6.49404, 17.1855, 17.3341, 17.2667, 4.38013, -0.148582, 17.2667, 0, 17.2667, 17.2667, 17.3341, 17.2667, 17.2667, 17.2667, 17.2667, 17.2667, 17.2667, 17.2667, 17.2667, 17.2667, 17.2667, 17.2667, 17.2667, 17.2667, 17.2667, 17.2667
6.5019, 9.78798, 17.3502, 17.2809, 3.43336, -7.56222, 17.2809, 0, 17.2809, 17.2809, 17.3502, 17.2809, 17.2809, 17.2809, 17.2809, 17.2809, 17.2809, 17.2809, 17.2809, 17.2809, 17.2809, 17.2809, 17.2809, 17.2809, 17.2809, 17.2809
6.50977, 17.4089, 17.3655, 17.2947, 4.40555, 0.0433865, 17.2947, 0, 17.2947, 17.2947, 17.3655, 17.2947, 17.2947, 17.2947, 17.2947, 17.2947, 17.2947, 17.2947, 17.2947, 17.2947, 17.2947, 17.2947, 17.2947, 17.2947, 17.2947, 17.2947
6.51763, 8.37259, 17.3799, 17.3082, 3.22065, -9.00736, 17.3082, 0, 17.3082, 17.3082, 17.3799, 17.3082, 17.3082, 17.3082, 17.3082, 17.3082, 17.3082, 17.3082, 17.3082, 17.3082, 17.3082, 17.3082, 17.3082, 17.3082, 17.3082, 17.3082
6.5255, 9.80014, 17.3935, 17.3213, 3.43513, -7.59338, 17.3213, 0, 17.3213, 17.3213, 17.3935, 17.3213, 17.3213, 17.3213, 17.3213, 17.3213, 17.3213, 17.3213, 17.3213, 17.3213, 17.3213, 17.3213, 17.3213, 17.3213, 17.3213, 17.3213
6.53336, 12.9904, 17.4062, 17.3341, 3.87174, -4.41582, 17.3341, 0, 17.3341, 17.3341, 17.4062, 17.3341, 17.3341, 17.3341, 17.3341, 17.3341, 17.3341, 17.3341, 17.3341, 17.3341, 17.3341, 17.3341, 17.3341, 17.3341, 17.3341, 17.3341
6.54123, 10.5385, 17.418, 17.3465, 3.54098, -6.87948, 17.3465, 0, 17.3466, 17.3466, 17.418, 17.3465, 17.3465, 17.3465, 17.3465, 17.3465, 17.3465, 17.3465, 17.3465, 17.3465, 17.3465, 17.3465, 17.3465, 17.3465, 17.3465, 17.3465
6.5491, 15.8029, 17.429, 17.3586, 4.21934, -1.62613, 17.3586, 0, 17.3587, 17.3587, 17.429, 17.3586, 17.3586, 17.3586, 17.3586, 17.3586, 17.3586, 17.3586, 17.3586, 17.3586, 17.3586, 17.3586, 17.3586, 17.3586, 17.3586, 17.3586
6.55696, 13.6299, 17.4391, 17.3704, 3.95346, -3.80926, 17.3704, 0, 17.3704, 17.3704, 17.4391, 17.3704, 17.3704, 17.3704, 17.3704, 17.3704, 17.3704, 17.3704, 17.3704, 17.3704, 17.3704, 17.3704, 17.3704, 17.3704, 17.3704, 17.3704
6.56483, 8.69235, 17.4485, 17.3818, 3.26992, -8.75614, 17.3818, 0, 17.3818, 17.3818, 17.4485, 17.3818, 17.3818, 17.3818, 17.3818, 17.3818, 17.3818, 17.3818, 17.3818, 17.3818, 17.3818, 17.3818, 17.3818, 17.3818, 17.3818, 17.3818
6.57269, 10.8073, 17.4572, 17.3929, 3.57873, -6.64989, 17.3929, 0, 17.3929, 17.3929, 17.4571, 17.3929, 17.3929, 17.3929, 17.3929, 17.3929, 17.3929, 17.3929, 17.3929, 17.3929, 17.3929, 17.3929, 17.3929, 17.3929, 17.3929, 17.3929
6.58056, 12.983, 17.4652, 17.4036, 3.87079, -4.48217, 17.4036, 0, 17.4036, 17.4037, 17.4652, 17.4036, 17.4036, 17.4036, 17.4036, 17.4036, 17.4036, 17.4036, 17.4036, 17.4036, 17.4036, 17.4036, 17.4036, 17.4036, 17.4036, 17.4036
6.58842, 10.1513, 17.4727, 17.414, 3.48587, -7.32134, 17.414, 0, 17.4141, 17.4141, 17.4726, 17.414, 17.414, 17.414, 17.414, 17.414, 17.414, 17.414, 17.414, 17.414, 17.414, 17.414, 17.414, 17.414, 17.414, 17.414
6.59629, 14.3177, 17.4796, 17.4241, 4.03952, -3.16189, 17.4241, 0, 17.4241, 17.4241, 17.4796, 17.4241, 17.4241, 17.4241, 17.4241, 17.4241, 17.4241, 17.4241, 17.4241, 17.4241, 17.4241, 17.4241, 17.4241, 17.4241, 17.4241, 17.4241
6.60416, 9.4803, 17.4862, 17.4338, 3.38826, -8.00585, 17.4338, 0, 17.4339, 17.4339, 17.4861, 17.4338, 17.4338, 17.4338, 17.4338, 17.4338, 17.4338, 17.4338, 17.4338, 17.4338, 17.4338, 17.4338, 17.4338, 17.4338, 17.4338, 17.4338
6.61202, 14.8226, 17.4923, 17.4432, 4.10153, -2.66978, 17.4432, 0, 17.4433, 17.4433, 17.4923, 17.4432, 17.4432, 17.4432, 17.4432, 17.4432, 17.4432, 17.4432, 17.4432, 17.4432, 17.4432, 17.4432, 17.4432, 17.4432, 17.4432, 17.4432
