   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_791.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.0125567, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00469542, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00316586, 0, 3.91851e-22, 0, 1.41421, -3.91851e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.71332e-28, 0, 8.74855e-23, 0, 3.04364e-22, 0, 0
0.0110271, 0, 9.13505e-22, 0, 1.41421, -9.13505e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05411e-27, 0, 2.06627e-22, 0, 7.06876e-22, 0, 0
0.0188884, 0, 2.09602e-21, 0, 1.41421, -2.09602e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.76652e-27, 0, 4.8016e-22, 0, 1.61586e-21, 0, 0
0.0267497, 0, 4.73765e-21, 0, 1.41421, -4.73765e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0897e-26, 0, 1.09888e-21, 0, 3.63875e-21, 0, 0
0.034611, 0, 1.05571e-20, 0, 1.41421, -1.05571e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45625e-26, 0, 2.4788e-21, 0, 8.07827e-21, 0, 0
0.0424722, 0, 2.3208e-20, 0, 1.41421, -2.3208e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.46253e-26, 0, 5.51539e-21, 0, 1.76925e-20, 0, 0
0.0503335, 0, 5.03617e-20, 0, 1.41421, -5.03617e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19931e-25, 0, 1.21125e-20, 0, 3.82491e-20, 0, 0
0.0581948, 0, 1.07935e-19, 0, 1.41421, -1.07935e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60084e-25, 0, 2.62702e-20, 0, 8.1665e-20, 0, 0
