   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_622.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00176172, 0, 4.03914e-17, 0, 1.41421, -4.03914e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9486e-19, 0, 0, 1.64816e-19, 0, 1.54061e-20, 0, 4.00163e-17, 0, 0, 0
0.00961634, 0, 7.09294e-17, 0, 1.41421, -7.09294e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.42158e-19, 0, 0, 2.94431e-19, 0, 2.76184e-20, 0, 7.02652e-17, 0, 0, 0
0.017471, 0, 1.23741e-16, 0, 1.41421, -1.23741e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.96867e-19, 0, 0, 5.22592e-19, 0, 4.92063e-20, 0, 1.22572e-16, 0, 0, 0
0.0253256, 0, 2.14485e-16, 0, 1.41421, -2.14485e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03449e-18, 0, 0, 9.217e-19, 0, 8.71405e-20, 0, 2.12442e-16, 0, 0, 0
0.0331802, 0, 3.69424e-16, 0, 1.41421, -3.69424e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78163e-18, 0, 0, 1.61552e-18, 0, 1.53409e-19, 0, 3.65874e-16, 0, 0, 0
0.0410348, 0, 6.32326e-16, 0, 1.41421, -6.32326e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.04926e-18, 0, 0, 2.81436e-18, 0, 2.68514e-19, 0, 6.26194e-16, 0, 0, 0
0.0488894, 0, 1.07567e-15, 0, 1.41421, -1.07567e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.18675e-18, 0, 0, 4.87341e-18, 0, 4.67322e-19, 0, 1.06515e-15, 0, 0, 0
0.056744, 0, 1.81879e-15, 0, 1.41421, -1.81879e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.76915e-18, 0, 0, 8.38908e-18, 0, 8.08811e-19, 0, 1.80083e-15, 0, 0, 0
0.0645986, 0, 3.0569e-15, 0, 1.41421, -3.0569e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47372e-17, 0, 0, 1.43569e-17, 0, 1.3922e-18, 0, 3.02641e-15, 0, 0, 0
0.0724533, 0, 5.10746e-15, 0, 1.41421, -5.10746e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46204e-17, 0, 0, 2.4429e-17, 0, 2.38352e-18, 0, 5.05603e-15, 0, 0, 0
0.0803079, 0, 8.48365e-15, 0, 1.41421, -8.48365e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0891e-17, 0, 0, 4.13315e-17, 0, 4.05916e-18, 0, 8.39737e-15, 0, 0, 0
0.0881625, 0, 1.40101e-14, 0, 1.41421, -1.40101e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.75214e-17, 0, 0, 6.95378e-17, 0, 6.87686e-18, 0, 1.38662e-14, 0, 0, 0
0.0960171, 0, 2.30041e-14, 0, 1.41421, -2.30041e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10856e-16, 0, 0, 1.1635e-16, 0, 1.15908e-17, 0, 2.27653e-14, 0, 0, 0
0.103872, 0, 3.75576e-14, 0, 1.41421, -3.75576e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80969e-16, 0, 0, 1.9362e-16, 0, 1.94374e-17, 0, 3.71636e-14, 0, 0, 0
0.111726, 0, 6.09733e-14, 0, 1.41421, -6.09733e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93762e-16, 0, 0, 3.20479e-16, 0, 3.24335e-17, 0, 6.03266e-14, 0, 0, 0
0.119581, 0, 9.84349e-14, 0, 1.41421, -9.84349e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.74192e-16, 0, 0, 5.2765e-16, 0, 5.38526e-17, 0, 9.73792e-14, 0, 0, 0
0.127436, 0, 1.58032e-13, 0, 1.41421, -1.58032e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.61199e-16, 0, 0, 8.6421e-16, 0, 8.89825e-17, 0, 1.56317e-13, 0, 0, 0
0.13529, 0, 2.52315e-13, 0, 1.41421, -2.52315e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21519e-15, 0, 0, 1.40816e-15, 0, 1.46324e-16, 0, 2.49545e-13, 0, 0, 0
0.143145, 0, 4.00644e-13, 0, 1.41421, -4.00644e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92932e-15, 0, 0, 2.28285e-15, 0, 2.39486e-16, 0, 3.96192e-13, 0, 0, 0
0.150999, 0, 6.32711e-13, 0, 1.41421, -6.32711e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.04647e-15, 0, 0, 3.68237e-15, 0, 3.90147e-16, 0, 6.25592e-13, 0, 0, 0
0.158854, 0, 9.93797e-13, 0, 1.41421, -9.93797e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.78448e-15, 0, 0, 5.91073e-15, 0, 6.32672e-16, 0, 9.82469e-13, 0, 0, 0
0.166709, 0, 1.55255e-12, 0, 1.41421, -1.55255e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.47358e-15, 0, 0, 9.44185e-15, 0, 1.02131e-15, 0, 1.53462e-12, 0, 0, 0
