   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_94.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00274853, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00511627, 0, 1.13843e-17, 0, 1.41421, -1.13843e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.42048e-20, 0, 0, 2.05464e-22, 1.72527e-21, 0, 1.13481e-17, 0, 0
0.0129811, 0, 2.07397e-17, 0, 1.41421, -2.07397e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.23135e-20, 0, 0, 3.80176e-22, 3.20775e-21, 0, 2.06738e-17, 0, 0
0.0208459, 0, 3.7502e-17, 0, 1.41421, -3.7502e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12676e-19, 0, 0, 6.98332e-22, 5.92163e-21, 0, 3.73827e-17, 0, 0
0.0287107, 0, 6.81012e-17, 0, 1.41421, -6.81012e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04612e-19, 0, 0, 1.29337e-21, 1.10422e-20, 0, 6.78843e-17, 0, 0
0.0365755, 0, 1.21225e-16, 0, 1.41421, -1.21225e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64223e-19, 0, 0, 2.33913e-21, 2.00781e-20, 0, 1.20838e-16, 0, 0
0.0444403, 0, 2.14294e-16, 0, 1.41421, -2.14294e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.43847e-19, 0, 0, 4.202e-21, 3.62711e-20, 0, 2.1361e-16, 0, 0
0.0523051, 0, 3.76233e-16, 0, 1.41421, -3.76233e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13039e-18, 0, 0, 7.49857e-21, 6.51075e-20, 0, 3.7503e-16, 0, 0
0.0601699, 0, 6.56108e-16, 0, 1.41421, -6.56108e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97126e-18, 0, 0, 1.32944e-20, 1.16143e-19, 0, 6.54007e-16, 0, 0
0.0680347, 0, 1.1366e-15, 0, 1.41421, -1.1366e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41486e-18, 0, 0, 2.34192e-20, 2.0592e-19, 0, 1.13295e-15, 0, 0
0.0758995, 0, 1.95608e-15, 0, 1.41421, -1.95608e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.87693e-18, 0, 0, 4.09946e-20, 3.62911e-19, 0, 1.9498e-15, 0, 0
0.0837643, 0, 3.34463e-15, 0, 1.41421, -3.34463e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00487e-17, 0, 0, 7.13134e-20, 6.35832e-19, 0, 3.33388e-15, 0, 0
0.0916291, 0, 5.68233e-15, 0, 1.41421, -5.68233e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70721e-17, 0, 0, 1.23294e-19, 1.10757e-18, 0, 5.66403e-15, 0, 0
0.0994939, 0, 9.5929e-15, 0, 1.41421, -9.5929e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88209e-17, 0, 0, 2.11872e-19, 1.91837e-18, 0, 9.56195e-15, 0, 0
0.107359, 0, 1.60932e-14, 0, 1.41421, -1.60932e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.83503e-17, 0, 0, 3.61914e-19, 3.30414e-18, 0, 1.60412e-14, 0, 0
0.115223, 0, 2.68309e-14, 0, 1.41421, -2.68309e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.06099e-17, 0, 0, 6.14568e-19, 5.65971e-18, 0, 2.6744e-14, 0, 0
