   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_532.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.121337, 0, 1.67992e-11, 0, 1.41421, -1.67992e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.22808e-14, 0, 1.11202e-12, 0, 1.56149e-11, 0, 0, 0
0.129212, 0, 2.43195e-11, 0, 1.41421, -2.43195e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07071e-13, 0, 1.67218e-12, 0, 2.25402e-11, 0, 0, 0
0.137086, 0, 3.50667e-11, 0, 1.41421, -3.50667e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58121e-13, 0, 2.50591e-12, 0, 3.24026e-11, 0, 0, 0
0.144961, 0, 5.03642e-11, 0, 1.41421, -5.03642e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32828e-13, 0, 3.74271e-12, 0, 4.63886e-11, 0, 0, 0
0.152835, 0, 7.20522e-11, 0, 1.41421, -7.20522e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41886e-13, 0, 5.57148e-12, 0, 6.61389e-11, 0, 0, 0
0.16071, 0, 1.0268e-10, 0, 1.41421, -1.0268e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.0073e-13, 0, 8.26696e-12, 0, 9.39119e-11, 0, 0, 0
0.168584, 0, 1.45762e-10, 0, 1.41421, -1.45762e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.31615e-13, 0, 1.22276e-11, 0, 1.32803e-10, 0, 0, 0
0.176459, 0, 2.06132e-10, 0, 1.41421, -2.06132e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06661e-12, 0, 1.80295e-11, 0, 1.87036e-10, 0, 0, 0
0.184333, 0, 2.90401e-10, 0, 1.41421, -2.90401e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55192e-12, 0, 2.65038e-11, 0, 2.62345e-10, 0, 0, 0
0.192208, 0, 4.07589e-10, 0, 1.41421, -4.07589e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2541e-12, 0, 3.88463e-11, 0, 3.66489e-10, 0, 0, 0
0.200082, 0, 5.6995e-10, 0, 1.41421, -5.6995e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.26904e-12, 0, 5.67732e-11, 0, 5.09907e-10, 0, 0, 0
0.207957, 0, 7.94071e-10, 0, 1.41421, -7.94071e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.73496e-12, 0, 8.2742e-11, 0, 7.06594e-10, 0, 0, 0
0.215832, 0, 1.10233e-09, 3.26503e-43, 1.41421, -1.10233e-09, 0, 3.26503e-43, 3.26503e-43, 3.26503e-43, 3.26503e-43, 3.26503e-43, 3.26503e-43, 3.26503e-43, 3.26503e-43, 3.26503e-43, 3.26503e-43, 3.26503e-43, 3.26503e-43, 3.26503e-43, 6.85129e-12, 3.26503e-43, 1.20264e-10, 3.26503e-43, 9.75218e-10, 3.26503e-43, 3.26503e-43, 3.26503e-43
0.223706, 0, 1.52483e-09, 5.32213e-42, 1.41421, -1.52483e-09, 0, 5.32213e-42, 5.32213e-42, 5.32213e-42, 5.32213e-42, 5.32213e-42, 5.32213e-42, 5.32213e-42, 5.32213e-42, 5.32213e-42, 5.32213e-42, 5.32213e-42, 5.32213e-42, 5.32213e-42, 9.90592e-12, 5.32213e-42, 1.74346e-10, 5.32213e-42, 1.34058e-09, 5.32213e-42, 5.32213e-42, 5.32213e-42
0.231581, 0, 2.10189e-09, 7.33356e-41, 1.41421, -2.10189e-09, 0, 7.33356e-41, 7.33356e-41, 7.33356e-41, 7.33356e-41, 7.33356e-41, 7.33356e-41, 7.33356e-41, 7.33356e-41, 7.33356e-41, 7.33356e-41, 7.33356e-41, 7.33356e-41, 7.33356e-41, 1.43148e-11, 7.33356e-41, 2.52114e-10, 7.33356e-41, 1.83546e-09, 7.33356e-41, 7.33356e-41, 7.33356e-41
0.239455, 0, 2.8874e-09, 8.97579e-40, 1.41421, -2.8874e-09, 0, 8.97579e-40, 8.97579e-40, 8.97579e-40, 8.97579e-40, 8.97579e-40, 8.97579e-40, 8.97579e-40, 8.97579e-40, 8.97579e-40, 8.97579e-40, 8.97579e-40, 8.97579e-40, 8.97579e-40, 2.06798e-11, 8.97579e-40, 3.63687e-10, 8.97579e-40, 2.50304e-09, 8.97579e-40, 8.97579e-40, 8.97579e-40
0.24733, 0, 3.95319e-09, 9.86565e-39, 1.41421, -3.95319e-09, 0, 9.86565e-39, 9.86565e-39, 9.86565e-39, 9.86565e-39, 9.86565e-39, 9.86565e-39, 9.86565e-39, 9.86565e-39, 9.86565e-39, 9.86565e-39, 9.86565e-39, 9.86565e-39, 9.86565e-39, 2.9872e-11, 9.86565e-39, 5.23415e-10, 9.86565e-39, 3.3999e-09, 9.86565e-39, 9.86565e-39, 9.86565e-39
0.255204, 0, 5.39464e-09, 9.79716e-38, 1.41421, -5.39464e-09, 0, 9.79716e-38, 9.79716e-38, 9.79716e-38, 9.79716e-38, 9.79716e-38, 9.79716e-38, 9.79716e-38, 9.79716e-38, 9.79716e-38, 9.79716e-38, 9.79716e-38, 9.79716e-38, 9.79716e-38, 4.31534e-11, 9.79716e-38, 7.51607e-10, 9.79716e-38, 4.59988e-09, 9.79716e-38, 9.79716e-38, 9.79716e-38
0.263079, 0, 7.33821e-09, 8.83556e-37, 1.41421, -7.33821e-09, 0, 8.83556e-37, 8.83556e-37, 8.83556e-37, 8.83556e-37, 8.83556e-37, 8.83556e-37, 8.83556e-37, 8.83556e-37, 8.83556e-37, 8.83556e-37, 8.83556e-37, 8.83556e-37, 8.83556e-37, 6.23536e-11, 8.83556e-37, 1.07696e-09, 8.83556e-37, 6.1989e-09, 8.83556e-37, 8.83556e-37, 8.83556e-37
0.270953, 0, 9.9511e-09, 7.27391e-36, 1.41421, -9.9511e-09, 0, 7.27391e-36, 7.27391e-36, 7.27391e-36, 7.27391e-36, 7.27391e-36, 7.27391e-36, 7.27391e-36, 7.27391e-36, 7.27391e-36, 7.27391e-36, 7.27391e-36, 7.27391e-36, 7.27391e-36, 9.01259e-11, 7.27391e-36, 1.53993e-09, 7.27391e-36, 8.32104e-09, 7.27391e-36, 7.27391e-36, 7.27391e-36
0.278828, 0, 1.34539e-08, 5.49519e-35, 1.41421, -1.34539e-08, 0, 5.49519e-35, 5.49519e-35, 5.49519e-35, 5.49519e-35, 5.49519e-35, 5.49519e-35, 5.49519e-35, 5.49519e-35, 5.49519e-35, 5.49519e-35, 5.49519e-35, 5.49519e-35, 5.49519e-35, 1.30318e-10, 5.49519e-35, 2.19752e-09, 5.49519e-35, 1.11261e-08, 5.49519e-35, 5.49519e-35, 5.49519e-35
0.286702, 0, 1.81373e-08, 3.78063e-34, 1.41421, -1.81373e-08, 0, 3.78063e-34, 3.78063e-34, 3.78063e-34, 3.78063e-34, 3.78063e-34, 3.78063e-34, 3.78063e-34, 3.78063e-34, 3.78063e-34, 3.78063e-34, 3.78063e-34, 3.78063e-34, 3.78063e-34, 1.8851e-10, 3.78063e-34, 3.12982e-09, 3.78063e-34, 1.4819e-08, 3.78063e-34, 3.78063e-34, 3.78063e-34
0.294577, 0, 2.43832e-08, 2.53521e-33, 1.41421, -2.43832e-08, 0, 2.53521e-33, 2.53521e-33, 2.53521e-33, 2.53521e-33, 2.53521e-33, 2.53521e-33, 2.53521e-33, 2.53521e-33, 2.53521e-33, 2.53521e-33, 2.53521e-33, 2.53521e-33, 2.53521e-33, 2.72785e-10, 2.53521e-33, 4.44919e-09, 2.53521e-33, 1.96613e-08, 2.53521e-33, 2.53521e-33, 2.53521e-33
0.302452, 0, 3.26933e-08, 1.5898e-32, 1.41421, -3.26933e-08, 0, 1.5898e-32, 1.5898e-32, 1.5898e-32, 1.5898e-32, 1.5898e-32, 1.5898e-32, 1.5898e-32, 1.5898e-32, 1.5898e-32, 1.5898e-32, 1.5898e-32, 1.5898e-32, 1.5898e-32, 3.94848e-10, 1.5898e-32, 6.31296e-09, 1.5898e-32, 2.59855e-08, 1.5898e-32, 1.5898e-32, 1.5898e-32
0.310326, 0, 4.37251e-08, 9.60916e-32, 1.41421, -4.37251e-08, 0, 9.60916e-32, 9.60916e-32, 9.60916e-32, 9.60916e-32, 9.60916e-32, 9.60916e-32, 9.60916e-32, 9.60916e-32, 9.60916e-32, 9.60916e-32, 9.60916e-32, 9.60916e-32, 9.60916e-32, 5.71618e-10, 9.60916e-32, 8.94097e-09, 9.60916e-32, 3.42125e-08, 9.60916e-32, 9.60916e-32, 9.60916e-32
0.318201, 0, 5.834e-08, 5.31172e-31, 1.41421, -5.834e-08, 0, 5.31172e-31, 5.31172e-31, 5.31172e-31, 5.31172e-31, 5.31172e-31, 5.31172e-31, 5.31172e-31, 5.31172e-31, 5.31172e-31, 5.31172e-31, 5.31172e-31, 5.31172e-31, 5.31172e-31, 8.27515e-10, 5.31172e-31, 1.26397e-08, 5.31172e-31, 4.48728e-08, 5.31172e-31, 5.31172e-31, 5.31172e-31
0.326075, 0, 7.76652e-08, 2.79134e-30, 1.41421, -7.76652e-08, 0, 2.79134e-30, 2.79134e-30, 2.79134e-30, 2.79134e-30, 2.79134e-30, 2.79134e-30, 2.79134e-30, 2.79134e-30, 2.79134e-30, 2.79134e-30, 2.79134e-30, 2.79134e-30, 2.79134e-30, 1.19771e-09, 2.79134e-30, 1.78355e-08, 2.79134e-30, 5.86321e-08, 2.79134e-30, 2.79134e-30, 2.79134e-30
0.33395, 0, 1.03175e-07, 1.38124e-29, 1.41421, -1.03175e-07, 0, 1.38124e-29, 1.38124e-29, 1.38124e-29, 1.38124e-29, 1.38124e-29, 1.38124e-29, 1.38124e-29, 1.38124e-29, 1.38124e-29, 1.38124e-29, 1.38124e-29, 1.38124e-29, 1.38124e-29, 1.73273e-09, 1.38124e-29, 2.51195e-08, 1.38124e-29, 7.63223e-08, 1.38124e-29, 1.38124e-29, 1.38124e-29
0.341824, 0, 1.36793e-07, 6.44284e-29, 1.41421, -1.36793e-07, 0, 6.44284e-29, 6.44284e-29, 6.44284e-29, 6.44284e-29, 6.44284e-29, 6.44284e-29, 6.44284e-29, 6.44284e-29, 6.44284e-29, 6.44284e-29, 6.44284e-29, 6.44284e-29, 6.44284e-29, 2.50499e-09, 6.44284e-29, 3.53097e-08, 6.44284e-29, 9.89787e-08, 6.44284e-29, 6.44284e-29, 6.44284e-29
0.349699, 0, 1.81036e-07, 2.86091e-28, 1.41421, -1.81036e-07, 0, 2.86091e-28, 2.86091e-28, 2.86091e-28, 2.86091e-28, 2.86091e-28, 2.86091e-28, 2.86091e-28, 2.86091e-28, 2.86091e-28, 2.86091e-28, 2.86091e-28, 2.86091e-28, 2.86091e-28, 3.61788e-09, 2.86091e-28, 4.95341e-08, 2.86091e-28, 1.27884e-07, 2.86091e-28, 2.86091e-28, 2.86091e-28
0.357573, 0, 2.39184e-07, 1.20597e-27, 1.41421, -2.39184e-07, 0, 1.20597e-27, 1.20597e-27, 1.20597e-27, 1.20597e-27, 1.20597e-27, 1.20597e-27, 1.20597e-27, 1.20597e-27, 1.20597e-27, 1.20597e-27, 1.20597e-27, 1.20597e-27, 1.20597e-27, 5.21865e-09, 1.20597e-27, 6.93427e-08, 1.20597e-27, 1.64623e-07, 1.20597e-27, 1.20597e-27, 1.20597e-27
0.365448, 0, 3.15515e-07, 4.82886e-27, 1.41421, -3.15515e-07, 0, 4.82886e-27, 4.82886e-27, 4.82886e-27, 4.82886e-27, 4.82886e-27, 4.82886e-27, 4.82886e-27, 4.82886e-27, 4.82886e-27, 4.82886e-27, 4.82886e-27, 4.82886e-27, 4.82886e-27, 7.5161e-09, 4.82886e-27, 9.68588e-08, 4.82886e-27, 2.1114e-07, 4.82886e-27, 4.82886e-27, 4.82886e-27
0.373322, 0, 4.15602e-07, 1.84032e-26, 1.41421, -4.15602e-07, 0, 1.84032e-26, 1.84032e-26, 1.84032e-26, 1.84032e-26, 1.84032e-26, 1.84032e-26, 1.84032e-26, 1.84032e-26, 1.84032e-26, 1.84032e-26, 1.84032e-26, 1.84032e-26, 1.84032e-26, 1.08053e-08, 1.84032e-26, 1.34979e-07, 1.84032e-26, 2.69817e-07, 1.84032e-26, 1.84032e-26, 1.84032e-26
0.381197, 0, 5.46701e-07, 6.69014e-26, 1.41421, -5.46701e-07, 0, 6.69014e-26, 6.69014e-26, 6.69014e-26, 6.69014e-26, 6.69014e-26, 6.69014e-26, 6.69014e-26, 3.97654e-13, 6.69014e-26, 6.69014e-26, 6.69014e-26, 6.69014e-26, 6.69014e-26, 1.55015e-08, 6.69014e-26, 1.8764e-07, 6.69014e-26, 3.43559e-07, 6.69014e-26, 6.69014e-26, 6.69014e-26
0.389071, 0, 7.18244e-07, 2.32518e-25, 1.41421, -7.18244e-07, 0, 2.32518e-25, 2.32518e-25, 2.32518e-25, 2.32518e-25, 2.32518e-25, 2.32518e-25, 2.32518e-25, 1.15479e-12, 2.32518e-25, 2.32518e-25, 2.32518e-25, 2.32518e-25, 2.32518e-25, 2.21864e-08, 2.32518e-25, 2.60167e-07, 2.32518e-25, 4.3589e-07, 2.32518e-25, 2.32518e-25, 2.32518e-25
0.396946, 0, 9.4371e-07, 7.83412e-25, 1.41421, -9.4371e-07, 0, 5.28463e-12, 6.79704e-12, 7.29355e-11, 8.9206e-13, 1.14056e-10, 4.94864e-10, 2.8221e-12, 2.01045e-11, 6.68278e-11, 2.16202e-11, 3.16829e-10, 4.97163e-12, 2.89568e-13, 3.16718e-08, 1.8714e-13, 3.59733e-07, 7.18584e-16, 5.51142e-07, 7.83412e-25, 7.83412e-25, 3.49795e-11
0.404821, 0, 1.23896e-06, 1.12172e-10, 1.41421, -1.23896e-06, 1.12172e-10, 1.27468e-10, 1.31846e-10, 3.2328e-10, 1.14754e-10, 4.423e-10, 1.54453e-09, 1.2034e-10, 1.6811e-10, 3.05601e-10, 1.7475e-10, 1.02922e-09, 1.26562e-10, 1.1301e-10, 4.51986e-08, 1.14059e-10, 4.96066e-07, 1.12174e-10, 6.94551e-07, 1.12172e-10, 1.12172e-10, 2.13418e-10
0.412695, 0, 1.62546e-06, 3.23093e-10, 1.41421, -1.62546e-06, 3.23093e-10, 3.57102e-10, 3.66835e-10, 7.92463e-10, 3.28834e-10, 1.05709e-09, 3.50774e-09, 3.41254e-10, 4.4589e-10, 7.53158e-10, 4.62228e-10, 2.36202e-09, 3.55088e-10, 3.24957e-10, 6.4313e-08, 3.30052e-10, 6.81976e-07, 3.23098e-10, 8.72327e-07, 3.23093e-10, 3.23093e-10, 5.482e-10
0.42057, 0, 2.1316e-06, 7.15697e-10, 1.41421, -2.1316e-06, 7.15697e-10, 7.84229e-10, 8.03843e-10, 1.66155e-09, 7.27265e-10, 2.1948e-09, 7.13323e-09, 7.52295e-10, 9.61631e-10, 1.58234e-09, 9.96074e-10, 4.82443e-09, 7.8017e-10, 7.19452e-10, 9.12426e-08, 7.33211e-10, 9.34559e-07, 7.15706e-10, 1.09215e-06, 7.15697e-10, 7.15697e-10, 1.16932e-09
0.428444, 0, 2.79462e-06, 1.43739e-09, 1.41421, -2.79462e-06, 1.43739e-09, 1.56881e-09, 1.60642e-09, 3.25114e-09, 1.45958e-09, 4.2737e-09, 1.37435e-08, 1.50757e-09, 1.90724e-09, 3.09925e-09, 1.97504e-09, 9.31622e-09, 1.56103e-09, 1.44459e-09, 1.29073e-07, 1.47563e-09, 1.27642e-06, 1.43741e-09, 1.36306e-06, 1.43739e-09, 1.43739e-09, 2.30725e-09
0.436319, 0, 3.66385e-06, 2.74967e-09, 1.41421, -3.66385e-06, 2.74967e-09, 2.99419e-09, 3.06417e-09, 6.12435e-09, 2.79095e-09, 8.02695e-09, 2.56467e-08, 2.88025e-09, 3.62112e-09, 5.84175e-09, 3.75002e-09, 1.74092e-08, 2.9797e-09, 2.76307e-09, 1.82068e-07, 2.82715e-09, 1.73731e-06, 2.7497e-09, 1.69612e-06, 2.74967e-09, 2.74967e-09, 4.36815e-09
0.444193, 0, 4.80756e-06, 5.10827e-09, 1.41421, -4.80756e-06, 5.10827e-09, 5.55365e-09, 5.68111e-09, 1.12552e-08, 5.18345e-09, 1.47207e-08, 4.68147e-08, 5.34611e-09, 6.86233e-09, 1.07404e-08, 6.93039e-09, 3.18102e-08, 5.52727e-09, 5.13267e-09, 2.56119e-07, 5.25826e-09, 2.35867e-06, 5.10833e-09, 2.10474e-06, 5.10827e-09, 5.10827e-09, 8.05629e-09
0.452068, 0, 6.31061e-06, 9.29543e-09, 1.41421, -6.31061e-06, 9.29543e-09, 1.00931e-08, 1.03214e-08, 2.03043e-08, 9.43008e-09, 2.6511e-08, 8.39902e-08, 9.7214e-09, 1.27779e-08, 1.93824e-08, 1.25588e-08, 5.71177e-08, 1.00459e-08, 9.33914e-09, 3.59341e-07, 9.57688e-09, 3.18824e-06, 9.29554e-09, 2.60531e-06, 9.29543e-09, 9.29543e-09, 1.45752e-08
0.459942, 0, 8.29676e-06, 1.66355e-08, 1.41421, -8.29676e-06, 1.66355e-08, 1.80433e-08, 1.84462e-08, 3.60652e-08, 1.68731e-08, 4.70194e-08, 1.48465e-07, 1.73873e-08, 2.68547e-08, 3.44381e-08, 2.2395e-08, 1.01037e-07, 1.79599e-08, 1.67126e-08, 5.02918e-07, 1.71515e-08, 4.29376e-06, 1.66357e-08, 3.21808e-06, 1.66355e-08, 1.66355e-08, 2.59539e-08
0.467817, 0, 1.0927e-05, 2.93418e-08, 1.41421, -1.0927e-05, 2.93418e-08, 3.17932e-08, 3.24948e-08, 6.31742e-08, 2.97556e-08, 8.22485e-08, 2.58893e-07, 3.06509e-08, 5.19107e-08, 6.03411e-08, 3.93708e-08, 1.76309e-07, 3.1648e-08, 2.94762e-08, 7.02368e-07, 3.02703e-08, 5.76116e-06, 2.93422e-08, 3.9684e-06, 2.93418e-08, 2.93418e-08, 4.55677e-08
0.475691, 0, 1.44248e-05, 5.10634e-08, 1.41421, -1.44248e-05, 5.10634e-08, 5.52775e-08, 5.64835e-08, 1.09224e-07, 5.17748e-08, 1.42014e-07, 4.45678e-07, 5.33138e-08, 9.59541e-08, 1.04353e-07, 6.83039e-08, 3.0371e-07, 5.50279e-08, 5.12943e-08, 9.79039e-07, 5.27076e-08, 7.7013e-06, 5.1064e-08, 4.88848e-06, 5.10634e-08, 5.10634e-08, 7.89568e-08
0.483566, 0, 1.90981e-05, 8.77341e-08, 1.41421, -1.90981e-05, 8.77341e-08, 9.48886e-08, 9.69362e-08, 1.86477e-07, 8.89418e-08, 2.42147e-07, 7.57699e-07, 9.15548e-08, 1.72289e-07, 1.78208e-07, 1.17004e-07, 5.16669e-07, 9.44649e-08, 8.81261e-08, 1.36188e-06, 9.06045e-08, 1.02568e-05, 8.77351e-08, 6.01984e-06, 8.77341e-08, 8.77341e-08, 1.35091e-07
0.491441, 0, 2.53728e-05, 1.4887e-07, 1.41421, -2.53728e-05, 1.4887e-07, 1.60868e-07, 1.64302e-07, 3.14468e-07, 1.50895e-07, 4.07829e-07, 1.27244e-06, 1.55277e-07, 2.99741e-07, 3.006e-07, 1.97958e-07, 8.6822e-07, 1.60158e-07, 1.49527e-07, 1.89139e-06, 1.53815e-07, 1.36104e-05, 1.48872e-07, 7.4174e-06, 1.4887e-07, 1.4887e-07, 2.2829e-07
0.499315, 0, 3.38508e-05, 2.49529e-07, 1.41421, -3.38508e-05, 2.49529e-07, 2.69409e-07, 2.75098e-07, 5.23899e-07, 2.52885e-07, 6.78585e-07, 2.11111e-06, 2.60145e-07, 5.15875e-07, 5.00923e-07, 3.3086e-07, 1.44138e-06, 2.68231e-07, 2.50618e-07, 2.62325e-06, 2.57942e-07, 1.79966e-05, 2.49532e-07, 9.1549e-06, 2.49529e-07, 2.49529e-07, 3.81115e-07
0.50719, 0, 4.53752e-05, 4.13201e-07, 1.41421, -4.53752e-05, 4.13201e-07, 4.45745e-07, 4.55058e-07, 8.62345e-07, 4.18695e-07, 1.11557e-06, 3.46062e-06, 4.3058e-07, 8.78394e-07, 8.24733e-07, 5.46341e-07, 2.36426e-06, 4.43817e-07, 4.14985e-07, 3.63419e-06, 4.27341e-07, 2.37151e-05, 4.13206e-07, 1.13332e-05, 4.13201e-07, 4.13201e-07, 6.28608e-07
0.515064, 0, 6.11333e-05, 6.76034e-07, 1.41421, -6.11333e-05, 6.76034e-07, 7.28673e-07, 7.43737e-07, 1.40252e-06, 6.84919e-07, 1.81211e-06, 5.60522e-06, 7.04144e-07, 1.47983e-06, 1.34169e-06, 8.91387e-07, 3.83188e-06, 7.25555e-07, 6.78918e-07, 5.03e-06, 6.99516e-07, 3.11498e-05, 6.76041e-07, 1.40914e-05, 6.76034e-07, 6.76034e-07, 1.02445e-06
0.522939, 0, 8.28024e-05, 1.09286e-06, 1.41421, -8.28024e-05, 1.09286e-06, 1.17699e-06, 1.20107e-06, 2.25401e-06, 1.10706e-06, 2.90865e-06, 8.9712e-06, 1.13779e-06, 2.46675e-06, 2.15678e-06, 1.43706e-06, 6.13686e-06, 1.17201e-06, 1.09747e-06, 6.95629e-06, 1.13141e-06, 4.07917e-05, 1.09287e-06, 1.76281e-05, 1.09286e-06, 1.09286e-06, 1.64974e-06
0.530813, 0, 0.000112736, 1.74572e-06, 1.41421, -0.000112736, 1.74572e-06, 1.8786e-06, 1.91663e-06, 3.57965e-06, 1.76815e-06, 4.6136e-06, 1.41888e-05, 1.81668e-06, 4.0686e-06, 3.42607e-06, 2.28935e-06, 9.71224e-06, 1.87073e-06, 1.753e-06, 9.6131e-06, 1.80826e-06, 5.32701e-05, 1.74574e-06, 2.22143e-05, 1.74572e-06, 1.74572e-06, 2.62526e-06
0.538688, 0, 0.00015424, 2.7556e-06, 1.41421, -0.00015424, 2.7556e-06, 2.963e-06, 3.02236e-06, 5.618e-06, 2.79061e-06, 7.23179e-06, 2.21768e-05, 2.86636e-06, 6.64015e-06, 5.3783e-06, 3.6041e-06, 1.51898e-05, 2.95072e-06, 2.76697e-06, 1.32745e-05, 2.85591e-06, 6.93924e-05, 2.75563e-06, 2.82348e-05, 2.7556e-06, 2.7556e-06, 4.12839e-06
0.546562, 0, 0.000211929, 4.29842e-06, 1.41421, -0.000211929, 4.29842e-06, 4.61832e-06, 4.70988e-06, 8.71359e-06, 4.35242e-06, 1.12028e-05, 3.42552e-05, 4.46925e-06, 1.07233e-05, 8.34386e-06, 5.6072e-06, 2.34778e-05, 4.59937e-06, 4.31595e-06, 1.83145e-05, 4.45749e-06, 9.01957e-05, 4.29846e-06, 3.62299e-05, 4.29842e-06, 4.29842e-06, 6.41591e-06
