   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_371.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00089995, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00696175, 0, 3.08105e-20, 0, 1.41421, -3.08105e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.62628e-21, 0, 2.11842e-20, 0, 0
0.0148235, 0, 6.45363e-20, 0, 1.41421, -6.45363e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04215e-20, 0, 4.41147e-20, 0, 0
0.0226852, 0, 1.3363e-19, 0, 1.41421, -1.3363e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.28176e-20, 0, 9.08119e-20, 0, 0
0.0305469, 0, 2.73643e-19, 0, 1.41421, -2.73643e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.87718e-20, 0, 1.84871e-19, 0, 0
0.0384086, 0, 5.54409e-19, 0, 1.41421, -5.54409e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82074e-19, 0, 3.72336e-19, 0, 0
0.0462703, 0, 1.11173e-18, 0, 1.41421, -1.11173e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.69586e-19, 0, 7.42141e-19, 0, 0
0.054132, 0, 2.20717e-18, 0, 1.41421, -2.20717e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.42752e-19, 0, 1.46441e-18, 0, 0
0.0619937, 0, 4.33983e-18, 0, 1.41421, -4.33983e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47836e-18, 0, 2.86147e-18, 0, 0
0.0698554, 0, 8.45354e-18, 0, 1.41421, -8.45354e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91519e-18, 0, 5.53835e-18, 0, 0
0.0777171, 0, 1.6317e-17, 0, 1.41421, -1.6317e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.69666e-18, 0, 1.06203e-17, 0, 0
0.0855788, 0, 3.12163e-17, 0, 1.41421, -3.12163e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10347e-17, 0, 2.01816e-17, 0, 0
0.0934405, 0, 5.92052e-17, 0, 1.41421, -5.92052e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11931e-17, 0, 3.80121e-17, 0, 0
0.101302, 0, 1.11342e-16, 0, 1.41421, -1.11342e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.03662e-17, 0, 7.09763e-17, 0, 0
0.109164, 0, 2.07667e-16, 0, 1.41421, -2.07667e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.62643e-17, 0, 1.31402e-16, 0, 0
0.117026, 0, 3.84195e-16, 0, 1.41421, -3.84195e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42951e-16, 0, 2.41243e-16, 0, 0
0.124887, 0, 7.05157e-16, 0, 1.41421, -7.05157e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.65888e-16, 0, 4.39269e-16, 0, 0
0.132749, 0, 1.28421e-15, 0, 1.41421, -1.28421e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.90825e-16, 0, 7.93384e-16, 0, 0
0.140611, 0, 2.32092e-15, 0, 1.41421, -2.32092e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.99367e-16, 0, 1.42155e-15, 0, 0
0.148472, 0, 4.1631e-15, 0, 1.41421, -4.1631e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63605e-15, 0, 2.52706e-15, 0, 0
0.156334, 0, 7.41241e-15, 0, 1.41421, -7.41241e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.95502e-15, 0, 4.45739e-15, 0, 0
0.164196, 0, 1.31021e-14, 0, 1.41421, -1.31021e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.30021e-15, 0, 7.80187e-15, 0, 0
0.172057, 0, 2.29937e-14, 0, 1.41421, -2.29937e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.44163e-15, 0, 1.35521e-14, 0, 0
0.179919, 0, 4.00692e-14, 0, 1.41421, -4.00692e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6706e-14, 0, 2.33632e-14, 0, 0
0.187781, 0, 6.93413e-14, 0, 1.41421, -6.93413e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93642e-14, 0, 3.99771e-14, 0, 0
0.195643, 0, 1.19178e-13, 0, 1.41421, -1.19178e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12782e-14, 0, 6.78997e-14, 0, 0
0.203504, 0, 2.03454e-13, 0, 1.41421, -2.03454e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.89738e-14, 0, 1.1448e-13, 0, 0
0.211366, 0, 3.45021e-13, 0, 1.41421, -3.45021e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5341e-13, 0, 1.91611e-13, 0, 0
0.219228, 0, 5.8129e-13, 0, 1.41421, -5.8129e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.62898e-13, 0, 3.18392e-13, 0, 0
0.227089, 0, 9.7307e-13, 0, 1.41421, -9.7307e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.47807e-13, 0, 5.25263e-13, 0, 0
0.234951, 0, 1.61862e-12, 0, 1.41421, -1.61862e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.58255e-13, 0, 8.60368e-13, 0, 0
0.242813, 0, 2.67962e-12, 0, 1.41421, -2.67962e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27942e-12, 0, 1.40021e-12, 0, 0
0.250674, 0, 4.40233e-12, 0, 1.41421, -4.40233e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.14134e-12, 0, 2.26099e-12, 0, 0
0.258536, 0, 7.18966e-12, 0, 1.41421, -7.18966e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.56423e-12, 0, 3.62543e-12, 0, 0
0.266398, 0, 1.16736e-11, 0, 1.41421, -1.16736e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.90084e-12, 0, 5.7728e-12, 0, 0
0.27426, 0, 1.88472e-11, 0, 1.41421, -1.88472e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.71865e-12, 0, 9.1285e-12, 0, 0
0.282121, 0, 3.02617e-11, 0, 1.41421, -3.02617e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59263e-11, 0, 1.43354e-11, 0, 0
0.289983, 0, 4.83314e-11, 5.04467e-44, 1.41421, -4.83314e-11, 5.04467e-44, 0, 5.04467e-44, 5.04467e-44, 5.04467e-44, 5.04467e-44, 5.04467e-44, 5.04467e-44, 5.04467e-44, 5.04467e-44, 5.04467e-44, 5.04467e-44, 5.04467e-44, 2.59734e-11, 5.04467e-44, 2.2358e-11, 5.04467e-44, 5.04467e-44
0.297845, 0, 7.67961e-11, 9.75304e-43, 1.41421, -7.67961e-11, 9.75304e-43, 0, 9.75304e-43, 9.75304e-43, 9.75304e-43, 9.75304e-43, 9.75304e-43, 9.75304e-43, 9.75304e-43, 9.75304e-43, 9.75304e-43, 9.75304e-43, 9.75304e-43, 4.21636e-11, 9.75304e-43, 3.46326e-11, 9.75304e-43, 9.75304e-43
0.305706, 0, 1.21428e-10, 1.42078e-41, 1.41421, -1.21428e-10, 1.42078e-41, 0, 1.42078e-41, 1.42078e-41, 1.42078e-41, 1.42078e-41, 1.42078e-41, 1.42078e-41, 1.42078e-41, 1.42078e-41, 1.42078e-41, 1.42078e-41, 1.42078e-41, 6.81459e-11, 1.42078e-41, 5.32817e-11, 1.42078e-41, 1.42078e-41
0.313568, 0, 1.91104e-10, 1.88166e-40, 1.41421, -1.91104e-10, 1.88166e-40, 0, 1.88166e-40, 1.88166e-40, 1.88166e-40, 1.88166e-40, 1.88166e-40, 1.88166e-40, 1.88166e-40, 1.88166e-40, 1.88166e-40, 1.88166e-40, 1.88166e-40, 1.09684e-10, 1.88166e-40, 8.14198e-11, 1.88166e-40, 1.88166e-40
0.32143, 0, 2.9944e-10, 2.24247e-39, 1.41421, -2.9944e-10, 2.24247e-39, 0, 2.24247e-39, 2.24247e-39, 2.24247e-39, 2.24247e-39, 2.24247e-39, 2.24247e-39, 2.24247e-39, 2.24247e-39, 2.24247e-39, 2.24247e-39, 2.24247e-39, 1.75858e-10, 2.24247e-39, 1.23581e-10, 2.24247e-39, 2.24247e-39
0.329292, 0, 4.67263e-10, 2.41433e-38, 1.41421, -4.67263e-10, 2.41433e-38, 0, 2.41433e-38, 2.41433e-38, 2.41433e-38, 2.41433e-38, 2.41433e-38, 2.41433e-38, 2.41433e-38, 2.41433e-38, 2.41433e-38, 2.41433e-38, 2.41433e-38, 2.80941e-10, 2.41433e-38, 1.86321e-10, 2.41433e-38, 2.41433e-38
0.337153, 0, 7.26374e-10, 2.35419e-37, 1.41421, -7.26374e-10, 2.35419e-37, 0, 2.35419e-37, 2.35419e-37, 2.35419e-37, 2.35419e-37, 2.35419e-37, 2.35419e-37, 2.35419e-37, 2.35419e-37, 2.35419e-37, 2.35419e-37, 2.35419e-37, 4.47328e-10, 2.35419e-37, 2.79046e-10, 2.35419e-37, 2.35419e-37
0.345015, 0, 1.12526e-09, 2.0926e-36, 1.41421, -1.12526e-09, 2.0926e-36, 0, 2.0926e-36, 2.0926e-36, 2.0926e-36, 2.0926e-36, 2.0926e-36, 2.0926e-36, 2.0926e-36, 2.0926e-36, 2.0926e-36, 2.0926e-36, 2.0926e-36, 7.10104e-10, 2.0926e-36, 4.15152e-10, 2.0926e-36, 2.0926e-36
0.352877, 0, 1.73774e-09, 1.70413e-35, 1.41421, -1.73774e-09, 1.70413e-35, 0, 1.70413e-35, 1.70413e-35, 1.70413e-35, 1.70413e-35, 1.70413e-35, 1.70413e-35, 1.70413e-35, 1.70413e-35, 1.70413e-35, 1.70413e-35, 1.70413e-35, 1.12415e-09, 1.70413e-35, 6.13581e-10, 1.70413e-35, 1.70413e-35
