   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_442.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00483638, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00302788, 0, 2.40112e-14, 0, 1.41421, -2.40112e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12424e-17, 0, 2.26196e-15, 0, 2.1738e-14, 0, 0, 0
0.0108921, 0, 3.76328e-14, 0, 1.41421, -3.76328e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79047e-17, 0, 3.64191e-15, 0, 3.3973e-14, 0, 0, 0
0.0187564, 0, 5.87157e-14, 0, 1.41421, -5.87157e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83868e-17, 0, 5.83898e-15, 0, 5.28483e-14, 0, 0, 0
0.0266207, 0, 9.12003e-14, 0, 1.41421, -9.12003e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.48053e-17, 0, 9.32236e-15, 0, 8.18332e-14, 0, 0, 0
0.0344849, 0, 1.41029e-13, 0, 1.41421, -1.41029e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.0409e-17, 0, 1.48221e-14, 0, 1.26137e-13, 0, 0, 0
0.0423492, 0, 2.17126e-13, 0, 1.41421, -2.17126e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10164e-16, 0, 2.34699e-14, 0, 1.93546e-13, 0, 0, 0
0.0502134, 0, 3.32826e-13, 0, 1.41421, -3.32826e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71625e-16, 0, 3.70118e-14, 0, 2.95643e-13, 0, 0, 0
0.0580777, 0, 5.07981e-13, 0, 1.41421, -5.07981e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.66243e-16, 0, 5.81362e-14, 0, 4.49579e-13, 0, 0, 0
0.0659419, 0, 7.71997e-13, 0, 1.41421, -7.71997e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.11299e-16, 0, 9.09551e-14, 0, 6.8063e-13, 0, 0, 0
0.0738062, 0, 1.16824e-12, 0, 1.41421, -1.16824e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.32768e-16, 0, 1.41741e-13, 0, 1.02587e-12, 0, 0, 0
0.0816705, 0, 1.76043e-12, 0, 1.41421, -1.76043e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.69542e-16, 0, 2.20024e-13, 0, 1.53943e-12, 0, 0, 0
0.0895347, 0, 2.6417e-12, 0, 1.41421, -2.6417e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47964e-15, 0, 3.40228e-13, 0, 2.29999e-12, 0, 0, 0
0.097399, 0, 3.94769e-12, 0, 1.41421, -3.94769e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24935e-15, 0, 5.24096e-13, 0, 3.42134e-12, 0, 0, 0
0.105263, 0, 5.87504e-12, 0, 1.41421, -5.87504e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.4064e-15, 0, 8.0429e-13, 0, 5.06734e-12, 0, 0, 0
0.113127, 0, 8.70766e-12, 0, 1.41421, -8.70766e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.13937e-15, 0, 1.22969e-12, 0, 7.47283e-12, 0, 0, 0
0.120992, 0, 1.28537e-11, 0, 1.41421, -1.28537e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.72576e-15, 0, 1.87318e-12, 0, 1.09728e-11, 0, 0, 0
0.128856, 0, 1.88978e-11, 0, 1.41421, -1.88978e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15727e-14, 0, 2.84307e-12, 0, 1.60431e-11, 0, 0, 0
0.13672, 0, 2.76731e-11, 0, 1.41421, -2.76731e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7276e-14, 0, 4.29974e-12, 0, 2.33561e-11, 0, 0, 0
0.144585, 0, 4.03636e-11, 0, 1.41421, -4.03636e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57052e-14, 0, 6.47991e-12, 0, 3.3858e-11, 0, 0, 0
0.152449, 0, 5.86437e-11, 0, 1.41421, -5.86437e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.81267e-14, 0, 9.73185e-12, 0, 4.88737e-11, 0, 0, 0
0.160313, 0, 8.48733e-11, 0, 1.41421, -8.48733e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.63813e-14, 0, 1.45663e-11, 0, 7.02506e-11, 0, 0, 0
0.168177, 0, 1.22365e-10, 0, 1.41421, -1.22365e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.31403e-14, 0, 2.17301e-11, 0, 1.00552e-10, 0, 0, 0
0.176042, 0, 1.75753e-10, 0, 1.41421, -1.75753e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22275e-13, 0, 3.2312e-11, 0, 1.43318e-10, 0, 0, 0
0.183906, 0, 2.51493e-10, 0, 1.41421, -2.51493e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79392e-13, 0, 4.78952e-11, 0, 2.03418e-10, 0, 0, 0
0.19177, 0, 3.58551e-10, 0, 1.41421, -3.58551e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.62599e-13, 0, 7.07749e-11, 0, 2.87514e-10, 0, 0, 0
0.199634, 0, 5.09337e-10, 0, 1.41421, -5.09337e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.83628e-13, 0, 1.04272e-10, 0, 4.04682e-10, 0, 0, 0
0.207499, 0, 7.20969e-10, 0, 1.41421, -7.20969e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.5944e-13, 0, 1.53176e-10, 0, 5.67233e-10, 0, 0, 0
0.215363, 0, 1.01698e-09, 0, 1.41421, -1.01698e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.14573e-13, 0, 2.24387e-10, 0, 7.91783e-10, 0, 0, 0
