   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_430.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.152771, 0, 6.04152e-14, 0, 1.41421, -6.04152e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88979e-14, 0, 4.15174e-14, 0, 0
0.160635, 0, 1.01388e-13, 0, 1.41421, -1.01388e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.23327e-14, 0, 6.9055e-14, 0, 0
0.168499, 0, 1.69531e-13, 0, 1.41421, -1.69531e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.52273e-14, 0, 1.14304e-13, 0, 0
0.176363, 0, 2.8099e-13, 0, 1.41421, -2.8099e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.33921e-14, 0, 1.87598e-13, 0, 0
0.184227, 0, 4.6297e-13, 0, 1.41421, -4.6297e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57063e-13, 0, 3.05908e-13, 0, 0
0.192091, 0, 7.58348e-13, 0, 1.41421, -7.58348e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.62712e-13, 0, 4.95636e-13, 0, 0
0.199955, 0, 1.23501e-12, 0, 1.41421, -1.23501e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.37087e-13, 0, 7.97923e-13, 0, 0
0.207819, 0, 1.99985e-12, 0, 1.41421, -1.99985e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.23401e-13, 0, 1.27644e-12, 0, 0
0.215683, 0, 3.22021e-12, 0, 1.41421, -3.22021e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19112e-12, 0, 2.02909e-12, 0, 0
0.223547, 0, 5.15669e-12, 0, 1.41421, -5.15669e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95139e-12, 0, 3.2053e-12, 0, 0
0.231411, 0, 8.213e-12, 0, 1.41421, -8.213e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.18121e-12, 0, 5.03179e-12, 0, 0
0.239275, 0, 1.30113e-11, 0, 1.41421, -1.30113e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.16125e-12, 0, 7.85006e-12, 0, 0
0.247139, 0, 2.05059e-11, 0, 1.41421, -2.05059e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.33469e-12, 0, 1.21712e-11, 0, 0
0.255003, 0, 3.21535e-11, 0, 1.41421, -3.21535e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33986e-11, 0, 1.8755e-11, 0, 0
0.262867, 0, 5.01682e-11, 0, 1.41421, -5.01682e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.14452e-11, 0, 2.8723e-11, 0, 0
0.270731, 0, 7.79015e-11, 0, 1.41421, -7.79015e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41805e-11, 0, 4.3721e-11, 0, 0
0.278595, 0, 1.20406e-10, 2.8026e-43, 1.41421, -1.20406e-10, 2.8026e-43, 0, 2.8026e-43, 2.8026e-43, 2.8026e-43, 2.8026e-43, 2.8026e-43, 2.8026e-43, 2.8026e-43, 2.8026e-43, 2.8026e-43, 2.8026e-43, 2.8026e-43, 2.8026e-43, 2.8026e-43, 5.42601e-11, 2.8026e-43, 6.61463e-11, 2.8026e-43, 2.8026e-43
0.286459, 0, 1.85276e-10, 4.72238e-42, 1.41421, -1.85276e-10, 4.72238e-42, 0, 4.72238e-42, 4.72238e-42, 4.72238e-42, 4.72238e-42, 4.72238e-42, 4.72238e-42, 4.72238e-42, 4.72238e-42, 4.72238e-42, 4.72238e-42, 4.72238e-42, 4.72238e-42, 4.72238e-42, 8.58069e-11, 4.72238e-42, 9.9469e-11, 4.72238e-42, 4.72238e-42
0.294323, 0, 2.83884e-10, 6.65827e-41, 1.41421, -2.83884e-10, 6.65827e-41, 0, 6.65827e-41, 6.65827e-41, 6.65827e-41, 6.65827e-41, 6.65827e-41, 6.65827e-41, 6.65827e-41, 6.65827e-41, 6.65827e-41, 6.65827e-41, 6.65827e-41, 6.65827e-41, 6.65827e-41, 1.35205e-10, 6.65827e-41, 1.48679e-10, 6.65827e-41, 6.65827e-41
0.302187, 0, 4.33221e-10, 8.33142e-40, 1.41421, -4.33221e-10, 8.33142e-40, 0, 8.33142e-40, 8.33142e-40, 8.33142e-40, 8.33142e-40, 8.33142e-40, 8.33142e-40, 8.33142e-40, 8.33142e-40, 8.33142e-40, 8.33142e-40, 8.33142e-40, 8.33142e-40, 8.33142e-40, 2.12318e-10, 8.33142e-40, 2.20903e-10, 8.33142e-40, 8.33142e-40
0.310051, 0, 6.58603e-10, 9.33829e-39, 1.41421, -6.58603e-10, 9.33829e-39, 0, 9.33829e-39, 9.33829e-39, 9.33829e-39, 9.33829e-39, 9.33829e-39, 9.33829e-39, 9.33829e-39, 9.33829e-39, 9.33829e-39, 9.33829e-39, 9.33829e-39, 9.33829e-39, 9.33829e-39, 3.32349e-10, 9.33829e-39, 3.26253e-10, 9.33829e-39, 9.33829e-39
0.317915, 0, 9.97691e-10, 9.46275e-38, 1.41421, -9.97691e-10, 9.46275e-38, 0, 9.46275e-38, 9.46275e-38, 9.46275e-38, 9.46275e-38, 9.46275e-38, 9.46275e-38, 9.46275e-38, 9.46275e-38, 9.46275e-38, 9.46275e-38, 9.46275e-38, 9.46275e-38, 9.46275e-38, 5.18705e-10, 9.46275e-38, 4.78987e-10, 9.46275e-38, 9.46275e-38
0.325779, 0, 1.5064e-09, 8.71137e-37, 1.41421, -1.5064e-09, 8.71137e-37, 0, 8.71137e-37, 8.71137e-37, 8.71137e-37, 8.71137e-37, 8.71137e-37, 8.71137e-37, 8.71137e-37, 8.71137e-37, 8.71137e-37, 8.71137e-37, 8.71137e-37, 8.71137e-37, 8.71137e-37, 8.07339e-10, 8.71137e-37, 6.99065e-10, 8.71137e-37, 8.71137e-37
0.333643, 0, 2.26768e-09, 7.32852e-36, 1.41421, -2.26768e-09, 7.32852e-36, 0, 7.32852e-36, 7.32852e-36, 7.32852e-36, 7.32852e-36, 7.32852e-36, 7.32852e-36, 7.32852e-36, 7.32852e-36, 7.32852e-36, 7.32852e-36, 7.32852e-36, 7.32852e-36, 7.32852e-36, 1.25342e-09, 7.32852e-36, 1.01426e-09, 7.32852e-36, 7.32852e-36
0.341507, 0, 3.40444e-09, 5.65856e-35, 1.41421, -3.40444e-09, 5.65856e-35, 0, 5.65856e-35, 5.65856e-35, 5.65856e-35, 5.65856e-35, 5.65856e-35, 5.65856e-35, 5.65856e-35, 5.65856e-35, 5.65856e-35, 5.65856e-35, 5.65856e-35, 5.65856e-35, 5.65856e-35, 1.94146e-09, 5.65856e-35, 1.46298e-09, 5.65856e-35, 5.65856e-35
0.349371, 0, 5.0987e-09, 4.02834e-34, 1.41421, -5.0987e-09, 4.02834e-34, 0, 4.02834e-34, 4.02834e-34, 4.02834e-34, 4.02834e-34, 4.02834e-34, 4.02834e-34, 4.02834e-34, 4.02834e-34, 4.02834e-34, 4.02834e-34, 4.02834e-34, 4.02834e-34, 4.02834e-34, 3.00077e-09, 4.02834e-34, 2.09793e-09, 4.02834e-34, 4.02834e-34
0.357235, 0, 7.61994e-09, 2.69661e-33, 1.41421, -7.61994e-09, 2.69661e-33, 0, 2.69661e-33, 2.69661e-33, 2.69661e-33, 2.69661e-33, 2.69661e-33, 2.69661e-33, 2.69661e-33, 2.69661e-33, 2.69661e-33, 2.69661e-33, 2.69661e-33, 2.69661e-33, 2.69661e-33, 4.62889e-09, 2.69661e-33, 2.99105e-09, 2.69661e-33, 2.69661e-33
0.365099, 0, 1.1367e-08, 1.5433e-32, 1.41421, -1.1367e-08, 1.5433e-32, 0, 1.5433e-32, 1.5433e-32, 1.5433e-32, 1.5433e-32, 1.5433e-32, 1.5433e-32, 1.5433e-32, 1.5433e-32, 1.5433e-32, 1.5433e-32, 1.5433e-32, 1.5433e-32, 1.5433e-32, 7.12708e-09, 1.5433e-32, 4.23988e-09, 1.5433e-32, 1.5433e-32
0.372963, 0, 1.69298e-08, 9.01422e-32, 1.41421, -1.69298e-08, 9.01422e-32, 0, 9.01422e-32, 9.01422e-32, 9.01422e-32, 9.01422e-32, 9.01422e-32, 9.01422e-32, 9.01422e-32, 9.01422e-32, 9.01422e-32, 9.01422e-32, 9.01422e-32, 9.01422e-32, 9.01422e-32, 1.0954e-08, 9.01422e-32, 5.9758e-09, 9.01422e-32, 9.01422e-32
0.380827, 0, 2.5181e-08, 4.68981e-31, 1.41421, -2.5181e-08, 4.68981e-31, 0, 4.68981e-31, 4.68981e-31, 4.68981e-31, 4.68981e-31, 4.68981e-31, 4.68981e-31, 4.68981e-31, 4.68981e-31, 4.68981e-31, 4.68981e-31, 4.68981e-31, 4.68981e-31, 4.68981e-31, 1.68064e-08, 4.68981e-31, 8.37463e-09, 4.68981e-31, 4.68981e-31
0.388691, 0, 3.74104e-08, 2.39723e-30, 1.41421, -3.74104e-08, 2.39723e-30, 0, 2.39723e-30, 2.39723e-30, 2.39723e-30, 2.39723e-30, 2.39723e-30, 2.39723e-30, 2.39723e-30, 2.39723e-30, 2.39723e-30, 2.39723e-30, 2.39723e-30, 2.39723e-30, 2.39723e-30, 2.57401e-08, 2.39723e-30, 1.16703e-08, 2.39723e-30, 2.39723e-30
0.396555, 0, 5.55224e-08, 1.16958e-29, 1.41421, -5.55224e-08, 1.16958e-29, 0, 1.16958e-29, 1.16958e-29, 1.16958e-29, 1.16958e-29, 1.16958e-29, 1.16958e-29, 1.16958e-29, 1.16958e-29, 1.16958e-29, 1.16958e-29, 1.16958e-29, 1.16958e-29, 1.16958e-29, 3.93505e-08, 1.16958e-29, 1.61719e-08, 1.16958e-29, 1.16958e-29
0.404419, 0, 8.23251e-08, 5.40596e-29, 1.41421, -8.23251e-08, 5.40596e-29, 0, 5.40596e-29, 5.40596e-29, 5.40596e-29, 5.40596e-29, 5.40596e-29, 5.40596e-29, 5.40596e-29, 5.40596e-29, 5.40596e-29, 5.40596e-29, 5.40596e-29, 5.40596e-29, 5.40596e-29, 6.00395e-08, 5.40596e-29, 2.22856e-08, 5.40596e-29, 5.40596e-29
0.412283, 0, 1.21953e-07, 2.42052e-28, 1.41421, -1.21953e-07, 2.42052e-28, 0, 2.42052e-28, 2.42052e-28, 2.42052e-28, 2.42052e-28, 2.42052e-28, 2.42052e-28, 2.42052e-28, 2.42052e-28, 2.42052e-28, 2.42052e-28, 2.42052e-28, 2.42052e-28, 2.42052e-28, 9.14112e-08, 2.42052e-28, 3.05414e-08, 2.42052e-28, 2.42052e-28
0.420147, 0, 1.80475e-07, 1.03719e-27, 1.41421, -1.80475e-07, 1.03719e-27, 0, 1.03719e-27, 1.03719e-27, 1.03719e-27, 1.03719e-27, 1.03719e-27, 1.03719e-27, 1.03719e-27, 1.03719e-27, 1.03719e-27, 1.03719e-27, 1.03719e-27, 1.03719e-27, 1.03719e-27, 1.38848e-07, 1.03719e-27, 4.16272e-08, 1.03719e-27, 1.03719e-27
0.428011, 0, 2.66779e-07, 4.23598e-27, 1.41421, -2.66779e-07, 4.23598e-27, 0, 4.23598e-27, 4.23598e-27, 4.23598e-27, 4.23598e-27, 4.23598e-27, 4.23598e-27, 4.23598e-27, 4.23598e-27, 4.23598e-27, 4.23598e-27, 4.23598e-27, 4.23598e-27, 4.23598e-27, 2.1035e-07, 4.23598e-27, 5.64297e-08, 4.23598e-27, 4.23598e-27
0.435875, 0, 3.93831e-07, 1.65021e-26, 1.41421, -3.93831e-07, 1.65021e-26, 0, 1.65021e-26, 1.65021e-26, 1.65021e-26, 1.65021e-26, 1.65021e-26, 1.65021e-26, 1.65021e-26, 1.65021e-26, 1.65021e-26, 1.65021e-26, 1.65021e-26, 1.65021e-26, 1.65021e-26, 3.17745e-07, 1.65021e-26, 7.60862e-08, 1.65021e-26, 1.65021e-26
0.443739, 0, 5.80465e-07, 6.13997e-26, 1.41421, -5.80465e-07, 6.13997e-26, 0, 6.13997e-26, 6.13997e-26, 6.13997e-26, 6.13997e-26, 6.13997e-26, 6.13997e-26, 3.81117e-13, 6.13997e-26, 6.13997e-26, 6.13997e-26, 6.13997e-26, 6.13997e-26, 6.13997e-26, 4.7842e-07, 6.13997e-26, 1.02045e-07, 6.13997e-26, 6.13997e-26
0.451603, 0, 8.53908e-07, 2.18579e-25, 1.41421, -8.53908e-07, 2.18579e-25, 0, 2.18579e-25, 2.18579e-25, 2.18579e-25, 2.18579e-25, 2.18579e-25, 2.18579e-25, 1.20961e-12, 2.18579e-25, 2.18579e-25, 2.18579e-25, 2.18579e-25, 2.18579e-25, 2.18579e-25, 7.17767e-07, 2.18579e-25, 1.3614e-07, 2.18579e-25, 2.18579e-25
0.459467, 0, 1.25332e-06, 7.52331e-25, 1.41421, -1.25332e-06, 7.52331e-25, 0, 7.52331e-25, 7.52331e-25, 7.52331e-25, 7.52331e-25, 7.52331e-25, 7.52331e-25, 2.96692e-12, 7.52331e-25, 7.52331e-25, 7.52331e-25, 7.52331e-25, 7.52331e-25, 7.52331e-25, 1.07263e-06, 7.52331e-25, 1.80682e-07, 7.52331e-25, 7.52331e-25
0.467331, 0, 1.8358e-06, 4.79858e-11, 1.41421, -1.8358e-06, 8.35009e-11, 4.79858e-11, 8.13201e-11, 3.49869e-10, 5.7011e-11, 2.61643e-10, 7.72637e-11, 5.37935e-11, 7.2046e-11, 2.26733e-10, 7.02863e-11, 2.68097e-10, 5.66964e-11, 4.82952e-11, 4.8104e-11, 1.59612e-06, 4.79861e-11, 2.38641e-07, 4.79858e-11, 4.79858e-11
0.475195, 0, 2.68104e-06, 1.49875e-10, 1.41421, -2.68104e-06, 2.62104e-10, 1.49875e-10, 2.55213e-10, 1.10384e-09, 1.78395e-10, 8.25039e-10, 2.42394e-10, 1.68228e-10, 2.19044e-10, 7.14723e-10, 2.20345e-10, 8.45435e-10, 1.77401e-10, 1.50853e-10, 1.52869e-10, 2.36414e-06, 1.49876e-10, 3.13632e-07, 1.49875e-10, 1.49875e-10
0.483059, 0, 3.90259e-06, 3.62857e-10, 1.41421, -3.90259e-06, 6.37118e-10, 3.62857e-10, 6.20277e-10, 2.69411e-09, 4.32552e-10, 2.0128e-09, 5.88952e-10, 4.07706e-10, 5.26448e-10, 1.74321e-09, 5.35069e-10, 2.06264e-09, 4.30123e-10, 3.65246e-10, 3.72043e-10, 3.48434e-06, 3.62859e-10, 4.10272e-07, 3.62857e-10, 3.62857e-10
0.490923, 0, 5.6602e-06, 8.01497e-10, 1.41421, -5.6602e-06, 1.41113e-09, 8.01497e-10, 1.37369e-09, 5.98345e-09, 9.56417e-10, 4.46902e-09, 1.30406e-09, 9.01188e-10, 1.1589e-09, 3.86977e-09, 1.18429e-09, 4.5798e-09, 9.51018e-10, 8.06808e-10, 8.24467e-10, 5.10821e-06, 8.01502e-10, 5.34245e-07, 8.01497e-10, 8.01497e-10
0.498787, 0, 8.17733e-06, 1.69117e-09, 1.41421, -8.17733e-06, 2.98167e-09, 1.69117e-09, 2.90243e-09, 1.26606e-08, 2.01912e-09, 9.45474e-09, 2.75503e-09, 1.90221e-09, 2.43851e-09, 8.18624e-09, 2.5015e-09, 9.68927e-09, 2.00769e-09, 1.70242e-09, 1.74348e-09, 7.44703e-06, 1.69119e-09, 6.92723e-07, 1.69117e-09, 1.69117e-09
0.506651, 0, 1.17816e-05, 3.46295e-09, 1.41421, -1.17816e-05, 6.11e-09, 3.46295e-09, 5.94746e-09, 2.59633e-08, 4.13562e-09, 1.93875e-08, 5.64513e-09, 3.89581e-09, 5.15144e-09, 1.67856e-08, 5.12507e-09, 1.98686e-08, 4.11217e-09, 3.48601e-09, 3.57578e-09, 1.08096e-05, 3.46297e-09, 8.9477e-07, 3.46295e-09, 3.46295e-09
0.514515, 0, 1.68891e-05, 6.92556e-09, 1.41421, -1.68891e-05, 1.22256e-08, 6.92556e-09, 1.19002e-08, 5.19768e-08, 8.27242e-09, 3.88105e-08, 1.12948e-08, 7.79226e-09, 1.06458e-08, 3.36008e-08, 1.02535e-08, 3.97737e-08, 8.22547e-09, 6.97173e-09, 7.16026e-09, 1.55821e-05, 6.9256e-09, 1.15197e-06, 6.92556e-09, 6.92556e-09
0.522379, 0, 2.41131e-05, 1.3568e-08, 1.41421, -2.41131e-05, 2.39618e-08, 1.3568e-08, 2.33236e-08, 1.01917e-07, 1.62093e-08, 7.6097e-08, 2.21365e-08, 1.52677e-08, 2.46897e-08, 6.58802e-08, 2.00945e-08, 7.79858e-08, 1.61172e-08, 1.36585e-08, 1.4043e-08, 2.23259e-05, 1.35681e-08, 1.4794e-06, 1.3568e-08, 1.3568e-08
0.530243, 0, 3.4286e-05, 2.60781e-08, 1.41421, -3.4286e-05, 4.60741e-08, 2.60781e-08, 4.48463e-08, 1.96047e-07, 3.11595e-08, 1.46374e-07, 4.25624e-08, 2.9348e-08, 5.2269e-08, 1.26718e-07, 3.86339e-08, 1.50007e-07, 3.09824e-08, 2.62523e-08, 2.70174e-08, 3.17918e-05, 2.60782e-08, 1.8971e-06, 2.60781e-08, 2.60781e-08
0.538107, 0, 4.8559e-05, 4.92126e-08, 1.41421, -4.8559e-05, 8.69825e-08, 4.92126e-08, 8.46633e-08, 3.70262e-07, 5.88107e-08, 2.76435e-07, 8.03493e-08, 5.5389e-08, 1.05557e-07, 2.39309e-07, 7.29289e-08, 2.83299e-07, 5.84762e-08, 4.95416e-08, 5.10331e-08, 4.49917e-05, 4.92129e-08, 2.43248e-06, 4.92126e-08, 4.92126e-08
0.545971, 0, 6.8521e-05, 9.12215e-08, 1.41421, -6.8521e-05, 1.61298e-07, 9.12215e-08, 1.56995e-07, 6.86877e-07, 1.09029e-07, 5.12796e-07, 1.48991e-07, 1.02681e-07, 2.0657e-07, 4.43914e-07, 1.35223e-07, 5.25531e-07, 1.08409e-07, 9.1832e-08, 9.46836e-08, 6.32807e-05, 9.12222e-08, 3.12384e-06, 9.12215e-08, 9.12215e-08
0.553835, 0, 9.63683e-05, 1.6613e-07, 1.41421, -9.63683e-05, 2.9387e-07, 1.6613e-07, 2.86026e-07, 1.25194e-06, 1.98591e-07, 9.3461e-07, 2.71436e-07, 1.87019e-07, 3.94329e-07, 8.09046e-07, 2.4634e-07, 9.57825e-07, 1.9746e-07, 1.67243e-07, 1.72595e-07, 8.84656e-05, 1.66131e-07, 4.0264e-06, 1.6613e-07, 1.6613e-07
0.561699, 0, 0.000135145, 2.9733e-07, 1.41421, -0.000135145, 5.26171e-07, 2.9733e-07, 5.12119e-07, 2.24251e-06, 3.55483e-07, 1.67403e-06, 4.85982e-07, 3.34752e-07, 7.38114e-07, 1.44909e-06, 4.41023e-07, 1.71562e-06, 3.53456e-07, 2.99323e-07, 3.09203e-07, 0.000122947, 2.97332e-07, 5.22124e-06, 2.9733e-07, 2.9733e-07
0.569563, 0, 0.000189083, 5.22917e-07, 1.41421, -0.000189083, 9.2578e-07, 5.22917e-07, 9.01042e-07, 3.9473e-06, 6.25294e-07, 2.94652e-06, 8.55029e-07, 5.88796e-07, 1.36168e-06, 2.55052e-06, 7.75881e-07, 3.01973e-06, 6.21725e-07, 5.26427e-07, 5.4433e-07, 0.000169908, 5.22921e-07, 6.82867e-06, 5.22917e-07, 5.22917e-07
0.577427, 0, 0.00026408, 9.03944e-07, 1.41421, -0.00026408, 1.60105e-06, 9.03944e-07, 1.55825e-06, 6.82945e-06, 1.08109e-06, 5.09771e-06, 1.47862e-06, 1.01794e-06, 2.4762e-06, 4.41248e-06, 1.34167e-06, 5.22439e-06, 1.07492e-06, 9.10017e-07, 9.41916e-07, 0.000233563, 9.0395e-07, 9.03009e-06, 9.03944e-07, 9.03944e-07
0.585291, 0, 0.000368377, 1.53607e-06, 1.41421, -0.000368377, 2.72187e-06, 1.53607e-06, 2.64905e-06, 1.16155e-05, 1.83741e-06, 8.66977e-06, 2.51362e-06, 1.72998e-06, 4.43895e-06, 7.50417e-06, 2.28065e-06, 8.88526e-06, 1.82691e-06, 1.5464e-06, 1.60229e-06, 0.0003195, 1.53608e-06, 1.20956e-05, 1.53607e-06, 1.53607e-06
0.593155, 0, 0.000513498, 2.56616e-06, 1.41421, -0.000513498, 4.54919e-06, 2.56616e-06, 4.42742e-06, 1.94222e-05, 3.07009e-06, 1.4496e-05, 4.20093e-06, 2.89044e-06, 7.8445e-06, 1.25467e-05, 3.81134e-06, 1.48563e-05, 3.05253e-06, 2.58344e-06, 2.67976e-06, 0.000435131, 2.56618e-06, 1.64291e-05, 2.56616e-06, 2.56616e-06
0.601019, 0, 0.000715551, 4.21503e-06, 1.41421, -0.000715551, 7.47561e-06, 4.21503e-06, 7.2754e-06, 3.19304e-05, 5.04361e-06, 2.38306e-05, 6.90298e-06, 4.74822e-06, 1.36659e-05, 2.06255e-05, 6.2624e-06, 2.44231e-05, 5.01473e-06, 4.24343e-06, 4.40671e-06, 0.0005903, 4.21505e-06, 2.26278e-05, 4.21503e-06, 4.21503e-06
0.608883, 0, 0.000996994, 6.80778e-06, 1.41421, -0.000996994, 1.20795e-05, 6.80778e-06, 1.17558e-05, 5.16185e-05, 8.14745e-06, 3.85225e-05, 1.11537e-05, 7.66986e-06, 2.3469e-05, 3.33405e-05, 1.0118e-05, 3.94805e-05, 8.10074e-06, 6.85372e-06, 7.12602e-06, 0.00079811, 6.80783e-06, 3.1565e-05, 6.80778e-06, 6.80778e-06
0.616747, 0, 0.00138898, 1.0813e-05, 1.41421, -0.00138898, 1.91952e-05, 1.0813e-05, 1.86805e-05, 8.20623e-05, 1.29431e-05, 6.12396e-05, 1.77231e-05, 1.21837e-05, 3.973e-05, 5.30001e-05, 1.60763e-05, 6.27629e-05, 1.28688e-05, 1.08861e-05, 1.13329e-05, 0.001076, 1.08131e-05, 4.44993e-05, 1.0813e-05, 1.0813e-05
0.624611, 0, 0.00193443, 1.68916e-05, 1.41421, -0.00193443, 2.99996e-05, 1.68916e-05, 2.91947e-05, 0.000128311, 2.02226e-05, 9.57487e-05, 2.76975e-05, 1.90351e-05, 6.62954e-05, 8.28638e-05, 2.51223e-05, 9.81309e-05, 2.01064e-05, 1.70058e-05, 1.77274e-05, 0.00144713, 1.68917e-05, 6.32156e-05, 1.68916e-05, 1.68916e-05
