   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_142.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.256863, 0, 8.03836e-11, 0, 1.41421, -8.03836e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.36219e-13, 0, 2.1059e-15, 4.99155e-12, 0, 7.50537e-11, 0, 0
0.264729, 0, 1.20538e-10, 7.00649e-45, 1.41421, -1.20538e-10, 7.00649e-45, 0, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 5.02771e-13, 7.00649e-45, 3.26584e-15, 7.83784e-12, 7.00649e-45, 1.12194e-10, 7.00649e-45, 7.00649e-45
0.272595, 0, 1.79771e-10, 1.49939e-43, 1.41421, -1.79771e-10, 1.49939e-43, 0, 1.49939e-43, 1.49939e-43, 1.49939e-43, 1.49939e-43, 1.49939e-43, 1.49939e-43, 1.49939e-43, 1.49939e-43, 7.47595e-13, 1.49939e-43, 5.0489e-15, 1.22613e-11, 1.49939e-43, 1.66757e-10, 1.49939e-43, 1.49939e-43
0.280461, 0, 2.66676e-10, 2.21966e-42, 1.41421, -2.66676e-10, 2.21966e-42, 0, 2.21966e-42, 2.21966e-42, 2.21966e-42, 2.21966e-42, 2.21966e-42, 2.21966e-42, 2.21966e-42, 2.21966e-42, 1.10542e-12, 2.21966e-42, 7.78375e-15, 1.91128e-11, 2.21966e-42, 2.4645e-10, 2.21966e-42, 2.21966e-42
0.288328, 0, 3.93499e-10, 2.99682e-41, 1.41421, -3.93499e-10, 2.99682e-41, 0, 2.99682e-41, 2.99682e-41, 2.99682e-41, 2.99682e-41, 2.99682e-41, 2.99682e-41, 2.99682e-41, 2.99682e-41, 1.62544e-12, 2.99682e-41, 1.19708e-14, 2.9692e-11, 2.99682e-41, 3.62169e-10, 2.99682e-41, 2.99682e-41
0.296194, 0, 5.77601e-10, 3.63194e-40, 1.41421, -5.77601e-10, 3.63194e-40, 0, 3.63194e-40, 3.63194e-40, 3.63194e-40, 3.63194e-40, 3.63194e-40, 3.63194e-40, 3.63194e-40, 3.63194e-40, 2.3769e-12, 3.63194e-40, 1.83721e-14, 4.59784e-11, 3.63194e-40, 5.29228e-10, 3.63194e-40, 3.63194e-40
0.30406, 0, 8.43477e-10, 3.96491e-39, 1.41421, -8.43477e-10, 3.96491e-39, 0, 3.96491e-39, 3.96491e-39, 3.96491e-39, 3.96491e-39, 3.96491e-39, 3.96491e-39, 3.96491e-39, 3.96491e-39, 3.45673e-12, 3.96491e-39, 2.81486e-14, 7.09825e-11, 3.96491e-39, 7.6901e-10, 3.96491e-39, 3.96491e-39
0.311926, 0, 1.22551e-09, 3.9155e-38, 1.41421, -1.22551e-09, 3.9155e-38, 0, 3.9155e-38, 3.9155e-38, 3.9155e-38, 3.9155e-38, 3.9155e-38, 3.9155e-38, 3.9155e-38, 3.9155e-38, 4.99982e-12, 3.9155e-38, 4.30706e-14, 1.09272e-10, 3.9155e-38, 1.1112e-09, 3.9155e-38, 3.9155e-38
0.319792, 0, 1.77175e-09, 3.51668e-37, 1.41421, -1.77175e-09, 3.51668e-37, 0, 3.51668e-37, 3.51668e-37, 3.51668e-37, 3.51668e-37, 3.51668e-37, 3.51668e-37, 3.51668e-37, 3.51668e-37, 7.1928e-12, 3.51668e-37, 6.58392e-14, 1.6777e-10, 3.51668e-37, 1.59672e-09, 3.51668e-37, 3.51668e-37
0.327659, 0, 2.54905e-09, 2.88738e-36, 1.41421, -2.54905e-09, 2.88738e-36, 0, 2.88738e-36, 2.88738e-36, 2.88738e-36, 2.88738e-36, 2.88738e-36, 2.88738e-36, 2.88738e-36, 2.88738e-36, 1.02925e-11, 2.88738e-36, 1.00581e-13, 2.56945e-10, 2.88738e-36, 2.28171e-09, 2.88738e-36, 2.88738e-36
0.335525, 0, 3.65002e-09, 2.17796e-35, 1.41421, -3.65002e-09, 2.17796e-35, 0, 2.17796e-35, 2.17796e-35, 2.17796e-35, 2.17796e-35, 2.17796e-35, 2.17796e-35, 2.17796e-35, 2.17796e-35, 1.46502e-11, 2.17796e-35, 1.53602e-13, 3.92609e-10, 2.17796e-35, 3.24261e-09, 2.17796e-35, 2.17796e-35
0.343391, 0, 5.20254e-09, 1.51586e-34, 1.41421, -5.20254e-09, 1.51586e-34, 0, 1.51586e-34, 1.51586e-34, 1.51586e-34, 1.51586e-34, 1.51586e-34, 1.51586e-34, 1.51586e-34, 1.51586e-34, 2.0744e-11, 1.51586e-34, 2.34551e-13, 5.98612e-10, 1.51586e-34, 4.58295e-09, 1.51586e-34, 1.51586e-34
0.351257, 0, 7.3825e-09, 1.03123e-33, 1.41421, -7.3825e-09, 1.03123e-33, 0, 1.03123e-33, 1.03123e-33, 1.03123e-33, 1.03123e-33, 1.03123e-33, 1.03123e-33, 1.03123e-33, 1.03123e-33, 2.92211e-11, 1.03123e-33, 3.58188e-13, 9.10862e-10, 1.03123e-33, 6.44206e-09, 1.03123e-33, 1.03123e-33
0.359124, 0, 1.04312e-08, 6.77146e-33, 1.41421, -1.04312e-08, 6.77146e-33, 0, 6.77146e-33, 6.77146e-33, 6.77146e-33, 6.77146e-33, 6.77146e-33, 6.77146e-33, 6.77146e-33, 6.77146e-33, 4.09529e-11, 6.77146e-33, 5.47103e-13, 1.38334e-09, 6.77146e-33, 9.00635e-09, 6.77146e-33, 6.77146e-33
0.36699, 0, 1.46786e-08, 4.17504e-32, 1.41421, -1.46786e-08, 4.17504e-32, 0, 4.17504e-32, 4.17504e-32, 4.17504e-32, 4.17504e-32, 4.17504e-32, 4.17504e-32, 4.17504e-32, 4.17504e-32, 5.71068e-11, 4.17504e-32, 8.3583e-13, 2.09704e-09, 4.17504e-32, 1.25236e-08, 4.17504e-32, 4.17504e-32
0.374856, 0, 2.05752e-08, 2.40503e-31, 1.41421, -2.05752e-08, 2.40503e-31, 0, 2.40503e-31, 2.40503e-31, 2.40503e-31, 2.40503e-31, 2.40503e-31, 2.40503e-31, 2.40503e-31, 2.40503e-31, 7.92387e-11, 2.40503e-31, 1.27713e-12, 3.17325e-09, 2.40503e-31, 1.73214e-08, 2.40503e-31, 2.40503e-31
0.382722, 0, 2.87347e-08, 1.29603e-30, 1.41421, -2.87347e-08, 1.29603e-30, 0, 1.29603e-30, 1.29603e-30, 1.29603e-30, 1.29603e-30, 1.29603e-30, 1.29603e-30, 1.29603e-30, 1.29603e-30, 1.09413e-10, 1.29603e-30, 1.95148e-12, 4.79314e-09, 1.29603e-30, 2.38302e-08, 1.29603e-30, 1.29603e-30
0.390588, 0, 3.99919e-08, 6.55161e-30, 1.41421, -3.99919e-08, 6.55161e-30, 0, 6.55161e-30, 6.55161e-30, 6.55161e-30, 6.55161e-30, 6.55161e-30, 6.55161e-30, 6.55161e-30, 6.55161e-30, 1.50355e-10, 6.55161e-30, 2.98133e-12, 7.22659e-09, 6.55161e-30, 3.2612e-08, 6.55161e-30, 6.55161e-30
0.398455, 0, 5.54812e-08, 3.11654e-29, 1.41421, -5.54812e-08, 3.11654e-29, 0, 3.11654e-29, 3.11654e-29, 3.11654e-29, 3.11654e-29, 3.11654e-29, 3.11654e-29, 3.11654e-29, 3.11654e-29, 2.05646e-10, 3.11654e-29, 4.55257e-12, 1.08744e-08, 3.11654e-29, 4.43966e-08, 3.11654e-29, 3.11654e-29
0.406321, 0, 7.67428e-08, 1.39952e-28, 1.41421, -7.67428e-08, 1.39952e-28, 0, 1.39952e-28, 1.39952e-28, 1.39952e-28, 1.39952e-28, 1.39952e-28, 1.39952e-28, 1.39952e-28, 1.39952e-28, 2.79972e-10, 1.39952e-28, 6.94636e-12, 1.63297e-08, 1.39952e-28, 6.01262e-08, 1.39952e-28, 1.39952e-28
0.414187, 0, 1.05867e-07, 5.95061e-28, 1.41421, -1.05867e-07, 5.95061e-28, 0, 5.95061e-28, 5.95061e-28, 5.95061e-28, 5.95061e-28, 5.95061e-28, 5.95061e-28, 5.95061e-28, 5.95061e-28, 3.79437e-10, 5.95061e-28, 1.05865e-11, 2.44667e-08, 5.95061e-28, 8.101e-08, 5.95061e-28, 5.95061e-28
0.422053, 0, 1.45687e-07, 2.40241e-27, 1.41421, -1.45687e-07, 2.40241e-27, 0, 2.40241e-27, 2.40241e-27, 2.40241e-27, 2.40241e-27, 2.40241e-27, 2.40241e-27, 2.40241e-27, 2.40241e-27, 5.11956e-10, 2.40241e-27, 1.61091e-11, 3.65683e-08, 2.40241e-27, 1.08591e-07, 2.40241e-27, 2.40241e-27
0.42992, 0, 2.00046e-07, 9.23442e-27, 1.41421, -2.00046e-07, 9.23442e-27, 0, 9.23442e-27, 9.23442e-27, 9.23442e-27, 9.23442e-27, 9.23442e-27, 9.23442e-27, 9.23442e-27, 9.23442e-27, 6.87751e-10, 9.23442e-27, 2.44641e-11, 5.45079e-08, 9.23442e-27, 1.44826e-07, 9.23442e-27, 9.23442e-27
0.437786, 0, 2.74148e-07, 3.38815e-26, 1.41421, -2.74148e-07, 3.38815e-26, 0, 3.38815e-26, 3.38815e-26, 3.38815e-26, 3.38815e-26, 1.0774e-13, 3.38815e-26, 3.38815e-26, 3.38815e-26, 9.19965e-10, 3.38815e-26, 3.70632e-11, 8.10062e-08, 3.38815e-26, 1.92184e-07, 3.38815e-26, 3.38815e-26
0.445652, 0, 3.75039e-07, 1.18942e-25, 1.41421, -3.75039e-07, 1.18942e-25, 0, 1.18942e-25, 1.18942e-25, 1.18942e-25, 1.18942e-25, 3.37821e-13, 1.18942e-25, 1.18942e-25, 1.18942e-25, 1.22543e-09, 1.18942e-25, 5.59934e-11, 1.19993e-07, 1.18942e-25, 2.53764e-07, 1.18942e-25, 1.18942e-25
0.453518, 0, 5.13427e-07, 4.05267e-25, 1.41421, -5.13427e-07, 5.72383e-12, 0, 1.02331e-14, 3.93902e-14, 1.04425e-11, 2.63205e-12, 5.65985e-12, 6.48167e-12, 1.61563e-12, 1.09108e-09, 1.62564e-09, 4.89041e-14, 8.43213e-11, 1.77108e-07, 2.31012e-15, 3.33471e-07, 4.05267e-25, 1.5144e-11
0.461384, 0, 7.02994e-07, 6.67573e-10, 1.41421, -7.02994e-07, 6.85455e-10, 6.67573e-10, 6.67605e-10, 6.67696e-10, 7.00197e-10, 6.75796e-10, 6.845e-10, 6.87823e-10, 6.72621e-10, 4.07626e-09, 2.81542e-09, 6.67726e-10, 7.94107e-10, 2.61061e-07, 6.6758e-10, 4.36769e-07, 6.67573e-10, 7.14885e-10
0.469251, 0, 9.62543e-07, 2.0762e-09, 1.41421, -9.62543e-07, 2.11938e-09, 2.0762e-09, 2.07627e-09, 2.07649e-09, 2.15498e-09, 2.09605e-09, 2.1165e-09, 2.1251e-09, 2.08838e-09, 1.03077e-08, 4.90272e-09, 2.07656e-09, 2.26533e-09, 3.83312e-07, 2.07621e-09, 5.69702e-07, 2.0762e-09, 2.19045e-09
0.477117, 0, 1.31897e-06, 4.99989e-09, 1.41421, -1.31897e-06, 5.09474e-09, 4.99989e-09, 5.00006e-09, 5.00055e-09, 5.17293e-09, 5.04351e-09, 5.08779e-09, 5.1073e-09, 5.02667e-09, 2.30794e-08, 8.70496e-09, 5.0007e-09, 5.28141e-09, 5.60639e-07, 4.99993e-09, 7.40482e-07, 4.99989e-09, 5.25083e-09
0.484983, 0, 1.81037e-06, 1.09599e-08, 1.41421, -1.81037e-06, 1.11584e-08, 1.09599e-08, 1.09603e-08, 1.09613e-08, 1.1322e-08, 1.10512e-08, 1.1143e-08, 1.11847e-08, 1.1016e-08, 4.8787e-08, 1.57978e-08, 1.09616e-08, 1.13771e-08, 8.16923e-07, 1.096e-08, 9.5968e-07, 1.09599e-08, 1.1485e-08
0.492849, 0, 2.49169e-06, 2.28966e-08, 1.41421, -2.49169e-06, 2.32991e-08, 2.28966e-08, 2.28973e-08, 2.28994e-08, 2.36309e-08, 2.30817e-08, 2.32666e-08, 2.33524e-08, 2.30102e-08, 9.96246e-08, 2.91895e-08, 2.29e-08, 2.35117e-08, 1.18617e-06, 2.28968e-08, 1.24145e-06, 2.28966e-08, 2.39616e-08
0.500715, 0, 3.44457e-06, 4.6383e-08, 1.41421, -3.44457e-06, 4.71805e-08, 4.6383e-08, 4.63844e-08, 4.63885e-08, 4.7838e-08, 4.67497e-08, 4.71992e-08, 4.72861e-08, 4.66081e-08, 1.98404e-07, 5.45376e-08, 4.63898e-08, 4.72855e-08, 1.718e-06, 4.63833e-08, 1.60519e-06, 4.6383e-08, 4.8493e-08
0.508582, 0, 4.78605e-06, 9.18009e-08, 1.41421, -4.78605e-06, 9.33497e-08, 9.18009e-08, 9.18037e-08, 9.18116e-08, 9.46265e-08, 9.25131e-08, 9.34833e-08, 9.35547e-08, 9.22381e-08, 3.8703e-07, 1.02328e-07, 9.18141e-08, 9.31183e-08, 2.4792e-06, 9.18015e-08, 2.07849e-06, 9.18009e-08, 9.58986e-08
0.516448, 0, 6.69691e-06, 1.7811e-07, 1.41421, -6.69691e-06, 1.81063e-07, 1.7811e-07, 1.78115e-07, 1.7813e-07, 1.83497e-07, 1.79468e-07, 1.82527e-07, 1.81454e-07, 1.78944e-07, 7.41017e-07, 1.9165e-07, 1.78135e-07, 1.80023e-07, 3.56862e-06, 1.78111e-07, 2.70188e-06, 1.7811e-07, 1.85923e-07
0.524314, 0, 9.44965e-06, 3.393e-07, 1.41421, -9.44965e-06, 3.44833e-07, 3.393e-07, 3.3931e-07, 3.39338e-07, 3.49394e-07, 3.41844e-07, 3.4912e-07, 3.45565e-07, 3.40862e-07, 1.39393e-06, 3.56649e-07, 3.39347e-07, 3.42063e-07, 5.12687e-06, 3.39302e-07, 3.53678e-06, 3.393e-07, 3.53938e-07
0.53218, 0, 1.34636e-05, 6.35159e-07, 1.41421, -1.34636e-05, 6.45349e-07, 6.35159e-07, 6.35178e-07, 6.3523e-07, 6.5375e-07, 6.39845e-07, 6.55486e-07, 6.46699e-07, 6.38036e-07, 2.57759e-06, 6.57309e-07, 6.35247e-07, 6.39129e-07, 7.35632e-06, 6.35164e-07, 4.67849e-06, 6.35159e-07, 6.6212e-07
0.540047, 0, 1.9386e-05, 1.16888e-06, 1.41421, -1.9386e-05, 1.18734e-06, 1.16888e-06, 1.16891e-06, 1.16901e-06, 1.20255e-06, 1.17737e-06, 1.20929e-06, 1.18978e-06, 1.17409e-06, 4.68678e-06, 1.19706e-06, 1.16904e-06, 1.17455e-06, 1.05497e-05, 1.16889e-06, 6.2771e-06, 1.16888e-06, 1.21771e-06
0.547913, 0, 2.82175e-05, 2.11523e-06, 1.41421, -2.82175e-05, 2.1481e-06, 2.11523e-06, 2.11529e-06, 2.11545e-06, 2.1752e-06, 2.13034e-06, 2.19247e-06, 2.15245e-06, 2.12451e-06, 8.38118e-06, 2.15094e-06, 2.11551e-06, 2.12328e-06, 1.51328e-05, 2.11524e-06, 8.57095e-06, 2.11523e-06, 2.2022e-06
0.555779, 0, 4.15039e-05, 3.76449e-06, 1.41421, -4.15039e-05, 3.82208e-06, 3.76449e-06, 3.7646e-06, 3.76489e-06, 3.86956e-06, 3.79098e-06, 3.91019e-06, 3.82971e-06, 3.78075e-06, 1.4742e-05, 3.80961e-06, 3.76499e-06, 3.77587e-06, 2.17265e-05, 3.76452e-06, 1.19382e-05, 3.76449e-06, 3.91686e-06
0.563645, 0, 6.1617e-05, 6.58977e-06, 1.41421, -6.1617e-05, 6.68902e-06, 6.58977e-06, 6.58995e-06, 6.59046e-06, 6.77084e-06, 6.63541e-06, 6.86091e-06, 6.70216e-06, 6.61779e-06, 2.5508e-05, 6.64657e-06, 6.59062e-06, 6.60576e-06, 3.1238e-05, 6.58981e-06, 1.69759e-05, 6.58977e-06, 6.85235e-06
0.571511, 0, 9.21678e-05, 1.13472e-05, 1.41421, -9.21678e-05, 1.15155e-05, 1.13472e-05, 1.13476e-05, 1.13484e-05, 1.16542e-05, 1.14246e-05, 1.18451e-05, 1.15378e-05, 1.13947e-05, 4.34213e-05, 1.14185e-05, 1.13487e-05, 1.13696e-05, 4.49934e-05, 1.13473e-05, 2.46174e-05, 1.13472e-05, 1.17924e-05
0.579378, 0, 0.000138597, 1.92223e-05, 1.41421, -0.000138597, 1.95029e-05, 1.92223e-05, 1.92228e-05, 1.92242e-05, 1.97343e-05, 1.93513e-05, 2.01239e-05, 1.95401e-05, 1.93015e-05, 7.27231e-05, 1.93114e-05, 1.92247e-05, 1.92533e-05, 6.49244e-05, 1.92224e-05, 3.6306e-05, 1.92223e-05, 1.99648e-05
0.587244, 0, 0.000208992, 3.20366e-05, 1.41421, -0.000208992, 3.24973e-05, 3.20366e-05, 3.20375e-05, 3.20398e-05, 3.2877e-05, 3.22485e-05, 3.36473e-05, 3.25583e-05, 3.21667e-05, 0.000119845, 3.21478e-05, 3.20406e-05, 3.20796e-05, 9.38317e-05, 3.20368e-05, 5.42318e-05, 3.20366e-05, 3.32554e-05
0.59511, 0, 0.000315209, 5.25355e-05, 1.41421, -0.000315209, 5.32795e-05, 5.25355e-05, 5.25368e-05, 5.25406e-05, 5.38928e-05, 5.28776e-05, 5.53728e-05, 5.3378e-05, 5.27455e-05, 0.000194349, 5.26738e-05, 5.25419e-05, 5.25948e-05, 0.000135745, 5.25358e-05, 8.1674e-05, 5.25355e-05, 5.45039e-05
0.602976, 0, 0.000474366, 8.47732e-05, 1.41421, -0.000474366, 8.59556e-05, 8.47732e-05, 8.47753e-05, 8.47813e-05, 8.69304e-05, 8.53169e-05, 8.97016e-05, 8.61122e-05, 8.5107e-05, 0.000310168, 8.49448e-05, 8.47833e-05, 8.48544e-05, 0.000196405, 8.47737e-05, 0.000123453, 8.47732e-05, 8.79016e-05
0.610843, 0, 0.000710761, 0.000134618, 1.41421, -0.000710761, 0.000136467, 0.000134618, 0.000134621, 0.00013463, 0.000137992, 0.000135468, 0.000143057, 0.000136712, 0.00013514, 0.000487193, 0.00013483, 0.000134633, 0.000134728, 0.000283896, 0.000134618, 0.000186527, 0.000134618, 0.000139511
0.618709, 0, 0.00105829, 0.000210388, 1.41421, -0.00105829, 0.000213236, 0.000210388, 0.000210393, 0.000210407, 0.000215583, 0.000211697, 0.000224633, 0.000213613, 0.000211192, 0.000753243, 0.00021065, 0.000210412, 0.000210539, 0.000409452, 0.000210389, 0.000280747, 0.000210388, 0.000217923
0.626575, 0, 0.00156337, 0.000323632, 1.41421, -0.00156337, 0.000327949, 0.000323632, 0.00032364, 0.000323662, 0.000331507, 0.000325617, 0.000347331, 0.00032852, 0.000324851, 0.00114641, 0.000323956, 0.000323669, 0.000323837, 0.000588436, 0.000323634, 0.000419788, 0.000323632, 0.000335053
0.634441, 0, 0.00228837, 0.00049005, 1.41421, -0.00228837, 0.00049649, 0.00049005, 0.000490061, 0.000490094, 0.0005018, 0.000493011, 0.0005289, 0.000497343, 0.000491868, 0.00171774, 0.000490448, 0.000490105, 0.000490326, 0.00084153, 0.000490052, 0.00062226, 0.00049005, 0.000507091
0.642307, 0, 0.00331543, 0.000730511, 1.41421, -0.00331543, 0.000739973, 0.000730511, 0.000730528, 0.000730577, 0.000747774, 0.000734862, 0.000793264, 0.000741226, 0.000733182, 0.00253416, 0.000731, 0.000730592, 0.000730883, 0.00119606, 0.000730515, 0.000912953, 0.000730511, 0.000755547
0.650174, 0, 0.00475057, 0.00107216, 1.41421, -0.00475057, 0.00108585, 0.00107216, 0.00107218, 0.00107225, 0.00109713, 0.00107845, 0.00117202, 0.00108766, 0.00107602, 0.00368146, 0.00107276, 0.00107228, 0.00107266, 0.00168746, 0.00107217, 0.00132422, 0.00107216, 0.00110838
