   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_375.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.0723425, 0, 4.00957e-18, 0, 1.41421, -4.00957e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.8318e-20, 0, 0, 0, 1.6917e-18, 0, 2.24955e-18, 0, 0
0.0802113, 0, 7.89473e-18, 0, 1.41421, -7.89473e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33471e-19, 0, 0, 0, 3.36638e-18, 0, 4.39488e-18, 0, 0
0.08808, 0, 1.56446e-17, 0, 1.41421, -1.56446e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6184e-19, 0, 0, 0, 6.76103e-18, 0, 8.62177e-18, 0, 0
0.0959487, 0, 3.01983e-17, 0, 1.41421, -3.01983e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.01309e-19, 0, 0, 0, 1.31901e-17, 0, 1.65069e-17, 0, 0
0.103817, 0, 5.77868e-17, 0, 1.41421, -5.77868e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.51245e-19, 0, 0, 0, 2.55133e-17, 0, 3.13223e-17, 0, 0
0.111686, 0, 1.09644e-16, 0, 1.41421, -1.09644e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78923e-18, 0, 0, 0, 4.89395e-17, 0, 5.89153e-17, 0, 0
0.119555, 0, 2.06312e-16, 0, 1.41421, -2.06312e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.33652e-18, 0, 0, 0, 9.31118e-17, 0, 1.09864e-16, 0, 0
0.127424, 0, 3.85053e-16, 0, 1.41421, -3.85053e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.16925e-18, 0, 0, 0, 1.75744e-16, 0, 2.03139e-16, 0, 0
0.135292, 0, 7.1291e-16, 0, 1.41421, -7.1291e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13119e-17, 0, 0, 0, 3.29122e-16, 0, 3.72476e-16, 0, 0
0.143161, 0, 1.30957e-15, 0, 1.41421, -1.30957e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05709e-17, 0, 0, 0, 6.11645e-16, 0, 6.77355e-16, 0, 0
0.15103, 0, 2.38704e-15, 0, 1.41421, -2.38704e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71049e-17, 0, 0, 0, 1.12816e-15, 0, 1.22178e-15, 0, 0
0.158899, 0, 4.31805e-15, 0, 1.41421, -4.31805e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.63917e-17, 0, 0, 0, 2.06552e-15, 0, 2.18614e-15, 0, 0
0.166767, 0, 7.75285e-15, 0, 1.41421, -7.75285e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17853e-16, 0, 0, 0, 3.75435e-15, 0, 3.88065e-15, 0, 0
0.174636, 0, 1.38176e-14, 0, 1.41421, -1.38176e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07562e-16, 0, 0, 0, 6.77546e-15, 0, 6.83456e-15, 0, 0
0.182505, 0, 2.44483e-14, 0, 1.41421, -2.44483e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.62717e-16, 0, 0, 0, 1.21421e-14, 0, 1.19435e-14, 0, 0
0.190374, 0, 4.29494e-14, 0, 1.41421, -4.29494e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.28979e-16, 0, 0, 0, 2.16095e-14, 0, 2.07109e-14, 0, 0
0.198242, 0, 7.49208e-14, 0, 1.41421, -7.49208e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08238e-15, 0, 0, 0, 3.81982e-14, 0, 3.56403e-14, 0, 0
0.206111, 0, 1.29787e-13, 0, 1.41421, -1.29787e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84854e-15, 0, 0, 0, 6.7071e-14, 0, 6.08675e-14, 0, 0
0.21398, 0, 2.23306e-13, 0, 1.41421, -2.23306e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13333e-15, 0, 0, 0, 1.17002e-13, 0, 1.03171e-13, 0, 0
0.221848, 0, 3.8164e-13, 0, 1.41421, -3.8164e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.27155e-15, 0, 0, 0, 2.02794e-13, 0, 1.73574e-13, 0, 0
0.229717, 0, 6.47941e-13, 0, 1.41421, -6.47941e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.80338e-15, 0, 0, 0, 3.49278e-13, 0, 2.89859e-13, 0, 0
0.237586, 0, 1.09294e-12, 0, 1.41421, -1.09294e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45935e-14, 0, 0, 0, 5.97855e-13, 0, 4.80489e-13, 0, 0
0.245455, 0, 1.83184e-12, 0, 1.41421, -1.83184e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40155e-14, 0, 0, 0, 1.01715e-12, 0, 7.90675e-13, 0, 0
0.253323, 0, 3.05121e-12, 0, 1.41421, -3.05121e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.92345e-14, 0, 0, 0, 1.72031e-12, 0, 1.29167e-12, 0, 0
0.261192, 0, 5.0513e-12, 0, 1.41421, -5.0513e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.36364e-14, 0, 0, 0, 2.89279e-12, 0, 2.09486e-12, 0, 0
0.269061, 0, 8.31283e-12, 0, 1.41421, -8.31283e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02477e-13, 0, 0, 0, 4.83722e-12, 0, 3.37314e-12, 0, 0
0.27693, 0, 1.36013e-11, 0, 1.41421, -1.36013e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63849e-13, 0, 0, 0, 8.04484e-12, 0, 5.39263e-12, 0, 0
0.284798, 0, 2.21299e-11, 0, 1.41421, -2.21299e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60127e-13, 0, 0, 0, 1.33097e-11, 0, 8.55999e-12, 0, 0
0.292667, 0, 3.5812e-11, 0, 1.41421, -3.5812e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10078e-13, 0, 0, 0, 2.19102e-11, 0, 1.34917e-11, 0, 0
0.300536, 0, 5.76539e-11, 2.39622e-43, 1.41421, -5.76539e-11, 2.39622e-43, 0, 2.39622e-43, 2.39622e-43, 2.39622e-43, 2.39622e-43, 2.39622e-43, 2.39622e-43, 2.39622e-43, 2.39622e-43, 2.39622e-43, 6.41959e-13, 2.39622e-43, 2.39622e-43, 2.39622e-43, 3.58965e-11, 2.39622e-43, 2.11155e-11, 2.39622e-43, 2.39622e-43
0.308404, 0, 9.23599e-11, 4.18848e-42, 1.41421, -9.23599e-11, 4.18848e-42, 0, 4.18848e-42, 4.18848e-42, 4.18848e-42, 4.18848e-42, 4.18848e-42, 4.18848e-42, 4.18848e-42, 4.18848e-42, 4.18848e-42, 9.97993e-13, 4.18848e-42, 4.18848e-42, 4.18848e-42, 5.85457e-11, 4.18848e-42, 3.28162e-11, 4.18848e-42, 4.18848e-42
0.316273, 0, 1.47268e-10, 6.06188e-41, 1.41421, -1.47268e-10, 6.06188e-41, 0, 6.06188e-41, 6.06188e-41, 6.06188e-41, 6.06188e-41, 6.06188e-41, 6.06188e-41, 6.06188e-41, 6.06188e-41, 6.06188e-41, 1.54081e-12, 6.06188e-41, 6.06188e-41, 6.06188e-41, 9.5081e-11, 6.06188e-41, 5.06459e-11, 6.06188e-41, 6.06188e-41
0.324142, 0, 2.33792e-10, 7.799e-40, 1.41421, -2.33792e-10, 7.799e-40, 0, 7.799e-40, 7.799e-40, 7.799e-40, 7.799e-40, 7.799e-40, 7.799e-40, 7.799e-40, 7.799e-40, 7.799e-40, 2.36261e-12, 7.799e-40, 7.799e-40, 7.799e-40, 1.53808e-10, 7.799e-40, 7.7622e-11, 7.799e-40, 7.799e-40
0.332011, 0, 3.69647e-10, 8.95933e-39, 1.41421, -3.69647e-10, 8.95933e-39, 0, 8.95933e-39, 8.95933e-39, 8.95933e-39, 8.95933e-39, 8.95933e-39, 8.95933e-39, 8.95933e-39, 8.95933e-39, 8.95933e-39, 3.59816e-12, 8.95933e-39, 8.95933e-39, 8.95933e-39, 2.47901e-10, 8.95933e-39, 1.18148e-10, 8.95933e-39, 8.95933e-39
0.339879, 0, 5.82274e-10, 9.30361e-38, 1.41421, -5.82274e-10, 9.30361e-38, 0, 9.30361e-38, 9.30361e-38, 9.30361e-38, 9.30361e-38, 9.30361e-38, 9.30361e-38, 9.30361e-38, 9.30361e-38, 9.30361e-38, 5.44301e-12, 9.30361e-38, 9.30361e-38, 9.30361e-38, 3.98229e-10, 9.30361e-38, 1.78602e-10, 9.30361e-38, 9.30361e-38
0.347748, 0, 9.14123e-10, 8.76535e-37, 1.41421, -9.14123e-10, 8.76535e-37, 0, 8.76535e-37, 8.76535e-37, 8.76535e-37, 8.76535e-37, 8.76535e-37, 8.76535e-37, 8.76535e-37, 8.76535e-37, 8.76535e-37, 8.17886e-12, 8.76535e-37, 8.76535e-37, 8.76535e-37, 6.37794e-10, 8.76535e-37, 2.6815e-10, 8.76535e-37, 8.76535e-37
0.355617, 0, 1.43081e-09, 7.54787e-36, 1.41421, -1.43081e-09, 7.54787e-36, 0, 7.54787e-36, 7.54787e-36, 7.54787e-36, 7.54787e-36, 7.54787e-36, 7.54787e-36, 7.54787e-36, 7.54787e-36, 7.54787e-36, 1.22087e-11, 7.54787e-36, 7.54787e-36, 7.54787e-36, 1.01873e-09, 7.54787e-36, 3.99871e-10, 7.54787e-36, 7.54787e-36
0.363486, 0, 2.23369e-09, 5.96189e-35, 1.41421, -2.23369e-09, 5.96189e-35, 0, 5.96189e-35, 5.96189e-35, 5.96189e-35, 5.96189e-35, 5.96189e-35, 5.96189e-35, 5.96189e-35, 5.96189e-35, 5.96189e-35, 1.81051e-11, 5.96189e-35, 5.96189e-35, 5.96189e-35, 1.6233e-09, 5.96189e-35, 5.92285e-10, 5.96189e-35, 5.96189e-35
0.371354, 0, 3.47928e-09, 4.33803e-34, 1.41421, -3.47928e-09, 4.33803e-34, 0, 4.33803e-34, 4.33803e-34, 4.33803e-34, 4.33803e-34, 4.33803e-34, 4.33803e-34, 4.33803e-34, 4.33803e-34, 4.33803e-34, 2.66756e-11, 4.33803e-34, 4.33803e-34, 4.33803e-34, 2.58119e-09, 4.33803e-34, 8.71417e-10, 4.33803e-34, 4.33803e-34
0.379223, 0, 5.40928e-09, 2.91173e-33, 1.41421, -5.40928e-09, 2.91173e-33, 0, 2.91173e-33, 2.91173e-33, 2.91173e-33, 2.91173e-33, 2.91173e-33, 2.91173e-33, 2.91173e-33, 2.91173e-33, 2.91173e-33, 3.90522e-11, 2.91173e-33, 2.91173e-33, 2.91173e-33, 4.09664e-09, 2.91173e-33, 1.27358e-09, 2.91173e-33, 2.91173e-33
0.387092, 0, 8.39677e-09, 1.63752e-32, 1.41421, -8.39677e-09, 1.63752e-32, 0, 1.63752e-32, 1.63752e-32, 1.63752e-32, 1.63752e-32, 1.63752e-32, 1.63752e-32, 1.63752e-32, 1.63752e-32, 1.63752e-32, 5.68107e-11, 1.63752e-32, 1.63752e-32, 1.63752e-32, 6.4909e-09, 1.63752e-32, 1.84907e-09, 1.63752e-32, 1.63752e-32
0.394961, 0, 1.30279e-08, 2.1826e-31, 1.41421, -1.30279e-08, 2.1826e-31, 0, 2.1826e-31, 2.1826e-31, 2.1826e-31, 2.1826e-31, 2.1826e-31, 2.1826e-31, 2.1826e-31, 2.1826e-31, 2.1826e-31, 8.21347e-11, 2.1826e-31, 2.1826e-31, 2.1826e-31, 1.02787e-08, 2.1826e-31, 2.66707e-09, 2.1826e-31, 2.1826e-31
0.402829, 0, 2.01746e-08, 1.12328e-30, 1.41421, -2.01746e-08, 1.12328e-30, 0, 1.12328e-30, 1.12328e-30, 1.12328e-30, 1.12328e-30, 1.12328e-30, 1.12328e-30, 1.12328e-30, 1.12328e-30, 1.12328e-30, 1.18014e-10, 1.12328e-30, 1.12328e-30, 1.12328e-30, 1.62348e-08, 1.12328e-30, 3.8218e-09, 1.12328e-30, 1.12328e-30
0.410698, 0, 3.12134e-08, 5.54012e-30, 1.41421, -3.12134e-08, 5.54012e-30, 0, 5.54012e-30, 5.54012e-30, 5.54012e-30, 5.54012e-30, 5.54012e-30, 5.54012e-30, 5.54012e-30, 5.54012e-30, 5.54012e-30, 1.68547e-10, 5.54012e-30, 5.54012e-30, 5.54012e-30, 2.56037e-08, 5.54012e-30, 5.44116e-09, 5.54012e-30, 5.54012e-30
0.418567, 0, 4.8251e-08, 2.58974e-29, 1.41421, -4.8251e-08, 2.58974e-29, 0, 2.58974e-29, 2.58974e-29, 2.58974e-29, 2.58974e-29, 2.58974e-29, 2.58974e-29, 2.58974e-29, 2.58974e-29, 2.58974e-29, 2.39292e-10, 2.58974e-29, 2.58974e-29, 2.58974e-29, 4.03146e-08, 2.58974e-29, 7.69709e-09, 2.58974e-29, 2.58974e-29
0.426435, 0, 7.45227e-08, 1.17351e-28, 1.41421, -7.45227e-08, 1.17351e-28, 0, 1.17351e-28, 1.17351e-28, 1.17351e-28, 1.17351e-28, 1.17351e-28, 1.17351e-28, 1.17351e-28, 1.17351e-28, 1.17351e-28, 3.37757e-10, 1.17351e-28, 1.17351e-28, 1.17351e-28, 6.33656e-08, 1.17351e-28, 1.08193e-08, 1.17351e-28, 1.17351e-28
0.434304, 0, 1.14982e-07, 5.10882e-28, 1.41421, -1.14982e-07, 5.10882e-28, 0, 5.10882e-28, 5.10882e-28, 5.10882e-28, 5.10882e-28, 5.10882e-28, 5.10882e-28, 5.10882e-28, 5.10882e-28, 5.10882e-28, 4.74022e-10, 5.10882e-28, 5.10882e-28, 5.10882e-28, 9.9396e-08, 5.10882e-28, 1.51123e-08, 5.10882e-28, 5.10882e-28
0.442173, 0, 1.77189e-07, 2.12321e-27, 1.41421, -1.77189e-07, 2.12321e-27, 0, 2.12321e-27, 2.12321e-27, 2.12321e-27, 2.12321e-27, 2.12321e-27, 2.12321e-27, 2.12321e-27, 2.12321e-27, 2.12321e-27, 6.61548e-10, 2.12321e-27, 2.12321e-27, 2.12321e-27, 1.5555e-07, 2.12321e-27, 2.09775e-08, 2.12321e-27, 2.12321e-27
0.450042, 0, 2.72626e-07, 8.42506e-27, 1.41421, -2.72626e-07, 8.42506e-27, 0, 8.42506e-27, 8.42506e-27, 8.42506e-27, 8.42506e-27, 8.42506e-27, 8.42506e-27, 8.42506e-27, 8.42506e-27, 8.42506e-27, 9.1821e-10, 8.42506e-27, 8.42506e-27, 8.42506e-27, 2.42768e-07, 8.42506e-27, 2.89393e-08, 8.42506e-27, 8.42506e-27
0.45791, 0, 4.18654e-07, 3.19416e-26, 1.41421, -4.18654e-07, 3.19416e-26, 0, 3.19416e-26, 3.19416e-26, 3.19416e-26, 3.19416e-26, 3.19416e-26, 3.19416e-26, 3.19416e-26, 3.19416e-26, 3.19416e-26, 1.26763e-09, 3.19416e-26, 3.19416e-26, 3.19416e-26, 3.77707e-07, 3.19416e-26, 3.96795e-08, 3.19416e-26, 3.19416e-26
0.465779, 0, 6.41367e-07, 1.15886e-25, 1.41421, -6.41367e-07, 1.15886e-25, 0, 1.15886e-25, 1.15886e-25, 1.15886e-25, 1.15886e-25, 1.15886e-25, 1.15886e-25, 1.15886e-25, 1.15886e-25, 1.15886e-25, 1.74084e-09, 1.15886e-25, 1.15886e-25, 1.15886e-25, 5.85548e-07, 1.15886e-25, 5.40772e-08, 1.15886e-25, 1.15886e-25
0.473648, 0, 9.79726e-07, 4.05469e-25, 1.41421, -9.79726e-07, 4.05469e-25, 0, 4.05469e-25, 4.05469e-25, 4.05469e-25, 4.05469e-25, 4.05469e-25, 4.05469e-25, 4.05469e-25, 4.05469e-25, 4.05469e-25, 2.37843e-09, 4.05469e-25, 4.05469e-25, 4.05469e-25, 9.04088e-07, 4.05469e-25, 7.3259e-08, 4.05469e-25, 4.05469e-25
0.481517, 0, 1.49223e-06, 7.14582e-11, 1.41421, -1.49223e-06, 1.06784e-10, 7.14582e-11, 7.14641e-11, 9.96215e-11, 3.09008e-10, 8.2061e-11, 2.61775e-10, 1.1317e-10, 1.23921e-10, 7.40661e-11, 1.05848e-10, 3.30474e-09, 7.37568e-11, 7.15217e-11, 7.15128e-11, 1.38969e-06, 7.14591e-11, 9.87407e-08, 7.14582e-11, 7.14582e-11
0.489385, 0, 2.26411e-06, 2.31843e-10, 1.41421, -2.26411e-06, 3.48389e-10, 2.31843e-10, 2.31863e-10, 3.24758e-10, 1.01555e-09, 2.66824e-10, 8.59724e-10, 3.69456e-10, 4.04926e-10, 2.40447e-10, 3.45301e-10, 4.60556e-09, 2.39427e-10, 2.32053e-10, 2.33066e-10, 2.12551e-06, 2.31846e-10, 1.32355e-07, 2.31843e-10, 2.31843e-10
0.497254, 0, 3.42053e-06, 5.85735e-10, 1.41421, -3.42053e-06, 8.841e-10, 5.85735e-10, 5.85785e-10, 8.23603e-10, 2.59208e-09, 6.75287e-10, 2.19315e-09, 9.38033e-10, 1.02884e-09, 6.07762e-10, 8.76193e-10, 6.47351e-09, 6.05149e-10, 5.86272e-10, 5.89758e-10, 3.23333e-06, 5.85743e-10, 1.76525e-07, 5.85735e-10, 5.85735e-10
0.505123, 0, 5.14338e-06, 1.35483e-09, 1.41421, -5.14338e-06, 2.05075e-09, 1.35483e-09, 1.35495e-09, 1.90965e-09, 6.0345e-09, 1.56371e-09, 5.10402e-09, 2.17655e-09, 2.38834e-09, 1.40621e-09, 2.03231e-09, 9.24313e-09, 1.40012e-09, 1.35609e-09, 1.36546e-09, 4.88996e-06, 1.35485e-09, 2.34353e-07, 1.35483e-09, 1.35483e-09
0.512991, 0, 7.6949e-06, 2.99455e-09, 1.41421, -7.6949e-06, 4.54061e-09, 2.99455e-09, 2.99481e-09, 4.22713e-09, 1.3391e-08, 3.45859e-09, 1.13238e-08, 4.82008e-09, 5.29061e-09, 3.10869e-09, 4.49964e-09, 1.35136e-08, 3.09515e-09, 2.99733e-09, 3.01998e-09, 7.34962e-06, 2.99459e-09, 3.0992e-07, 2.99455e-09, 2.99455e-09
0.52086, 0, 1.14644e-05, 6.41861e-09, 1.41421, -1.14644e-05, 9.7438e-09, 6.41861e-09, 6.41917e-09, 9.06958e-09, 2.87787e-08, 7.41664e-09, 2.43328e-08, 1.03449e-08, 1.13569e-08, 6.6641e-09, 9.65568e-09, 2.03808e-08, 6.63498e-09, 6.4246e-09, 6.4762e-09, 1.09883e-05, 6.4187e-09, 4.08692e-07, 6.41861e-09, 6.41861e-09
0.528729, 0, 1.69744e-05, 1.34203e-08, 1.41421, -1.69744e-05, 2.03904e-08, 1.34203e-08, 1.34214e-08, 1.89771e-08, 6.02908e-08, 1.55123e-08, 5.09713e-08, 2.16503e-08, 2.37717e-08, 1.39348e-08, 2.02057e-08, 3.1868e-08, 1.38738e-08, 1.34328e-08, 1.35458e-08, 1.63056e-05, 1.34204e-08, 5.382e-07, 1.34203e-08, 1.34203e-08
0.536598, 0, 2.49934e-05, 2.74384e-08, 1.41421, -2.49934e-05, 4.17203e-08, 2.74384e-08, 2.74409e-08, 3.88245e-08, 1.23476e-07, 3.1725e-08, 1.0438e-07, 4.43019e-08, 4.86485e-08, 2.84928e-08, 4.13418e-08, 5.17025e-08, 2.83678e-08, 2.74641e-08, 2.77044e-08, 2.40303e-05, 2.74388e-08, 7.09177e-07, 2.74384e-08, 2.74384e-08
0.544466, 0, 3.65987e-05, 5.49219e-08, 1.41421, -3.65987e-05, 8.35669e-08, 5.49219e-08, 5.49268e-08, 7.77588e-08, 2.47544e-07, 6.35195e-08, 2.09244e-07, 8.87448e-08, 9.74627e-08, 5.70367e-08, 8.28078e-08, 8.66933e-08, 5.67858e-08, 5.49735e-08, 5.54714e-08, 3.51685e-05, 5.49227e-08, 9.37487e-07, 5.49219e-08, 5.49219e-08
0.552335, 0, 5.33051e-05, 1.07688e-07, 1.41421, -5.33051e-05, 1.63965e-07, 1.07688e-07, 1.07697e-07, 1.52554e-07, 4.8612e-07, 1.24579e-07, 4.10874e-07, 1.74138e-07, 1.91265e-07, 1.11843e-07, 1.62473e-07, 1.49105e-07, 1.1135e-07, 1.07789e-07, 1.08798e-07, 5.11105e-05, 1.07689e-07, 1.24734e-06, 1.07688e-07, 1.07688e-07
0.560204, 0, 7.72406e-05, 2.06906e-07, 1.41421, -7.72406e-05, 3.1525e-07, 2.06906e-07, 2.06924e-07, 2.93282e-07, 9.35461e-07, 2.39424e-07, 7.90599e-07, 3.34834e-07, 3.67808e-07, 2.14904e-07, 3.12378e-07, 2.6066e-07, 2.13955e-07, 2.071e-07, 2.09102e-07, 7.37659e-05, 2.06908e-07, 1.6766e-06, 2.06906e-07, 2.06906e-07
0.568073, 0, 0.000111392, 3.89629e-07, 1.41421, -0.000111392, 5.94074e-07, 3.89629e-07, 3.89663e-07, 5.5262e-07, 1.76441e-06, 4.50991e-07, 1.49106e-06, 6.3103e-07, 6.93252e-07, 4.04722e-07, 5.88656e-07, 4.59096e-07, 4.02932e-07, 3.89997e-07, 3.93888e-07, 0.000105744, 3.89634e-07, 2.28556e-06, 3.89629e-07, 3.89629e-07
0.575941, 0, 0.000159954, 7.19249e-07, 1.41421, -0.000159954, 1.09746e-06, 7.19249e-07, 7.19313e-07, 1.02077e-06, 3.26249e-06, 8.32765e-07, 2.75681e-06, 1.16582e-06, 1.28093e-06, 7.47171e-07, 1.08743e-06, 8.08645e-07, 7.43859e-07, 7.1993e-07, 7.27347e-07, 0.000150601, 7.19259e-07, 3.1707e-06, 7.19249e-07, 7.19249e-07
0.58381, 0, 0.000228825, 1.3017e-06, 1.41421, -0.000228825, 1.9877e-06, 1.3017e-06, 1.30182e-06, 1.8486e-06, 5.91467e-06, 1.5076e-06, 4.99745e-06, 2.1117e-06, 2.32048e-06, 1.35234e-06, 1.96952e-06, 1.41627e-06, 1.34634e-06, 1.30293e-06, 1.3168e-06, 0.00021317, 1.30172e-06, 4.4863e-06, 1.3017e-06, 1.3017e-06
0.591679, 0, 0.000326312, 2.30998e-06, 1.41421, -0.000326312, 3.53015e-06, 2.30998e-06, 2.31019e-06, 3.28274e-06, 1.0515e-05, 2.6762e-06, 8.88352e-06, 3.75071e-06, 4.12206e-06, 2.40006e-06, 3.49781e-06, 2.45623e-06, 2.38937e-06, 2.31217e-06, 2.3376e-06, 0.000300021, 2.31001e-06, 6.47698e-06, 2.30998e-06, 2.30998e-06
0.599548, 0, 0.000464129, 4.02e-06, 1.41421, -0.000464129, 6.14853e-06, 4.02e-06, 4.02036e-06, 5.71694e-06, 1.83332e-05, 4.65886e-06, 1.54873e-05, 6.53328e-06, 7.18109e-06, 4.17714e-06, 6.09212e-06, 4.206e-06, 4.1585e-06, 4.02383e-06, 4.06956e-06, 0.000420096, 4.02005e-06, 9.52667e-06, 4.02e-06, 4.02e-06
0.607416, 0, 0.000658782, 6.86147e-06, 1.41421, -0.000658782, 1.05036e-05, 6.86147e-06, 6.86208e-06, 9.76513e-06, 3.1353e-05, 7.95463e-06, 2.64832e-05, 1.1162e-05, 1.22704e-05, 7.13035e-06, 1.04071e-05, 7.0972e-06, 7.09846e-06, 6.86802e-06, 6.94878e-06, 0.000585575, 6.86156e-06, 1.42256e-05, 6.86147e-06, 6.86147e-06
0.615285, 0, 0.000933499, 1.14879e-05, 1.41421, -0.000933499, 1.76017e-05, 1.14879e-05, 1.14889e-05, 1.6362e-05, 5.26001e-05, 1.33229e-05, 4.44255e-05, 1.87068e-05, 2.05675e-05, 1.19392e-05, 1.74397e-05, 1.17856e-05, 1.18857e-05, 1.14989e-05, 1.16388e-05, 0.000813086, 1.1488e-05, 2.14676e-05, 1.14879e-05, 1.14879e-05
0.623154, 0, 0.00132083, 1.88691e-05, 1.41421, -0.00132083, 2.89386e-05, 1.88691e-05, 1.88708e-05, 2.68969e-05, 8.6581e-05, 2.18914e-05, 7.31175e-05, 3.07588e-05, 3.38233e-05, 1.96125e-05, 2.86717e-05, 1.92441e-05, 1.95243e-05, 1.88872e-05, 1.91253e-05, 0.00112534, 1.88693e-05, 3.25777e-05, 1.88691e-05, 1.88691e-05
