   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_115.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
3.6556, 4.12271, 4.56569, 3.63262, 2.47441, -0.442981, 3.63262, 0, 3.63262, 3.63266, 3.63265, 3.6327, 3.64117, 3.63307, 4.53868, 3.65019, 3.63262, 3.63262, 3.63262, 3.63262, 3.63262, 3.63262, 3.63262, 3.63262, 3.63262, 3.63262, 3.63262, 3.6329, 3.63262, 3.63262
3.66341, 4.99293, 4.6998, 3.65714, 2.64442, 0.293129, 3.65714, 0, 3.65715, 3.65718, 3.65717, 3.65722, 3.66603, 3.6576, 4.67644, 3.6708, 3.65714, 3.65714, 3.65714, 3.65714, 3.65714, 3.65714, 3.65714, 3.65714, 3.65714, 3.65714, 3.65714, 3.65734, 3.65714, 3.65714
3.67122, 2.87711, 4.81587, 3.68174, 2.20842, -1.93876, 3.68174, 0, 3.68174, 3.68178, 3.68177, 3.68182, 3.69074, 3.68221, 4.79579, 3.69206, 3.68174, 3.68174, 3.68174, 3.68174, 3.68174, 3.68174, 3.68174, 3.68174, 3.68174, 3.68174, 3.68174, 3.68187, 3.68174, 3.68174
3.67903, 4.99755, 4.9066, 3.70641, 2.64529, 0.0909548, 3.70641, 0, 3.70642, 3.70645, 3.70644, 3.70649, 3.71529, 3.7069, 4.8894, 3.71399, 3.70641, 3.70641, 3.70641, 3.70641, 3.70641, 3.70641, 3.70641, 3.70641, 3.70641, 3.70641, 3.70641, 3.7065, 3.70641, 3.70641
3.68684, 4.15657, 4.9664, 3.73116, 2.48124, -0.809834, 3.73116, 0, 3.73117, 3.7312, 3.73119, 3.73124, 3.7397, 3.73166, 4.95173, 3.73658, 3.73116, 3.73116, 3.73116, 3.73116, 3.73116, 3.73116, 3.73116, 3.73116, 3.73116, 3.73116, 3.73116, 3.73122, 3.73116, 3.73116
3.69465, 6.88922, 4.99215, 3.75599, 2.98148, 1.89706, 3.75599, 0, 3.756, 3.75603, 3.75602, 3.75607, 3.76399, 3.75651, 4.97968, 3.75975, 3.75599, 3.75599, 3.75599, 3.75599, 3.75599, 3.75599, 3.75599, 3.75599, 3.75599, 3.75599, 3.75599, 3.75603, 3.75599, 3.75599
3.70246, 7.99517, 4.98362, 3.7809, 3.16151, 3.01154, 3.7809, 0, 3.78091, 3.78094, 3.78093, 3.78098, 3.7882, 3.78143, 4.97307, 3.78344, 3.7809, 3.7809, 3.7809, 3.7809, 3.7809, 3.7809, 3.7809, 3.7809, 3.7809, 3.7809, 3.7809, 3.78093, 3.7809, 3.7809
3.71026, 4.08662, 4.9435, 3.80589, 2.46711, -0.85688, 3.80589, 0, 3.8059, 3.80594, 3.80592, 3.80597, 3.81239, 3.80644, 4.93462, 3.80756, 3.80589, 3.80589, 3.80589, 3.80589, 3.80589, 3.80589, 3.80589, 3.80589, 3.80589, 3.80589, 3.80589, 3.80591, 3.80589, 3.80589
3.71807, 4.8171, 4.87701, 3.83097, 2.61096, -0.059906, 3.83097, 0, 3.83098, 3.83101, 3.831, 3.83105, 3.8366, 3.83153, 4.86958, 3.83204, 3.83097, 3.83097, 3.83097, 3.83097, 3.83097, 3.83097, 3.83097, 3.83097, 3.83097, 3.83097, 3.83097, 3.83098, 3.83097, 3.83097
3.72588, 4.04092, 4.79118, 3.85614, 2.45783, -0.750255, 3.85614, 0, 3.85615, 3.85618, 3.85617, 3.85622, 3.8609, 3.85671, 4.78502, 3.8568, 3.85614, 3.85614, 3.85614, 3.85614, 3.85614, 3.85614, 3.85614, 3.85614, 3.85614, 3.85614, 3.85614, 3.85615, 3.85614, 3.85614
3.73369, 2.07451, 4.69396, 3.88139, 2.01854, -2.61945, 3.88139, 0, 3.8814, 3.88144, 3.88142, 3.88147, 3.88532, 3.88198, 4.68889, 3.88179, 3.88139, 3.88139, 3.88139, 3.88139, 3.88139, 3.88139, 3.88139, 3.88139, 3.88139, 3.88139, 3.8814, 3.8814, 3.88139, 3.88139
3.7415, 7.99275, 4.59327, 3.90674, 3.16113, 3.39948, 3.90674, 0, 3.90675, 3.90678, 3.90677, 3.90682, 3.90989, 3.90734, 4.58912, 3.90697, 3.90674, 3.90674, 3.90674, 3.90674, 3.90674, 3.90674, 3.90674, 3.90674, 3.90674, 3.90674, 3.90674, 3.90674, 3.90674, 3.90674
3.74931, 6.99293, 4.49615, 3.93218, 2.99882, 2.49678, 3.93218, 0, 3.93218, 3.93222, 3.9322, 3.93226, 3.93465, 3.93279, 4.49277, 3.93231, 3.93218, 3.93218, 3.93218, 3.93218, 3.93218, 3.93218, 3.93218, 3.93218, 3.93218, 3.93218, 3.93218, 3.93218, 3.93218, 3.93218
3.75712, 6.93014, 4.40821, 3.95771, 2.98833, 2.52193, 3.95771, 0, 3.95771, 3.95775, 3.95773, 3.95779, 3.9596, 3.95834, 4.40546, 3.95778, 3.95771, 3.95771, 3.95771, 3.95771, 3.95771, 3.95771, 3.95771, 3.95771, 3.95771, 3.95771, 3.95771, 3.95771, 3.95771, 3.95771
3.76492, 2.99758, 4.33331, 3.98333, 2.23553, -1.33572, 3.98333, 0, 3.98334, 3.98337, 3.98336, 3.98341, 3.98475, 3.98398, 4.33105, 3.98337, 3.98333, 3.98333, 3.98333, 3.98333, 3.98333, 3.98333, 3.98333, 3.98333, 3.98333, 3.98333, 3.98333, 3.98333, 3.98333, 3.98333
3.77273, 5.99761, 4.2735, 4.00905, 2.82801, 1.72411, 4.00905, 0, 4.00905, 4.00909, 4.00908, 4.00913, 4.01009, 4.00971, 4.27163, 4.00907, 4.00905, 4.00905, 4.00905, 4.00905, 4.00905, 4.00905, 4.00905, 4.00905, 4.00905, 4.00905, 4.00905, 4.00905, 4.00905, 4.00905
3.78054, 2.04557, 4.22928, 4.03486, 2.01136, -2.18371, 4.03486, 0, 4.03487, 4.0349, 4.03489, 4.03494, 4.03561, 4.03554, 4.22769, 4.03487, 4.03486, 4.03486, 4.03486, 4.03486, 4.03486, 4.03486, 4.03486, 4.03486, 4.03486, 4.03486, 4.03486, 4.03486, 4.03486, 4.03486
3.78835, 6.97122, 4.19987, 4.06077, 2.9952, 2.77135, 4.06077, 0, 4.06077, 4.06081, 4.06079, 4.06084, 4.0613, 4.06146, 4.19849, 4.06077, 4.06077, 4.06077, 4.06077, 4.06077, 4.06077, 4.06077, 4.06077, 4.06077, 4.06077, 4.06077, 4.06077, 4.06077, 4.06077, 4.06077
3.79616, 4.95675, 4.18369, 4.08676, 2.63757, 0.773064, 4.08676, 0, 4.08677, 4.08681, 4.08679, 4.08684, 4.08714, 4.08747, 4.18245, 4.08677, 4.08676, 4.08676, 4.08676, 4.08676, 4.08676, 4.08676, 4.08676, 4.08676, 4.08676, 4.08676, 4.08677, 4.08676, 4.08676, 4.08676
3.80397, 3.03358, 4.17868, 4.11286, 2.24356, -1.1451, 4.11286, 0, 4.11287, 4.1129, 4.11289, 4.11294, 4.11313, 4.11358, 4.17754, 4.11286, 4.11286, 4.11286, 4.11286, 4.11286, 4.11286, 4.11286, 4.11286, 4.11286, 4.11286, 4.11286, 4.11286, 4.11286, 4.11286, 4.11286
3.81178, 4.00963, 4.18269, 4.13905, 2.45146, -0.173053, 4.13905, 0, 4.13905, 4.13909, 4.13908, 4.13913, 4.13924, 4.13979, 4.1816, 4.13905, 4.13905, 4.13905, 4.13905, 4.13905, 4.13905, 4.13905, 4.13905, 4.13905, 4.13905, 4.13905, 4.13905, 4.13905, 4.13905, 4.13905
3.81958, 3.95679, 4.19366, 4.16533, 2.44065, -0.23687, 4.16533, 0, 4.16534, 4.16538, 4.16536, 4.16541, 4.16548, 4.16609, 4.1926, 4.16534, 4.16533, 4.16533, 4.16533, 4.16533, 4.16533, 4.16533, 4.16533, 4.16533, 4.16533, 4.16533, 4.16534, 4.16533, 4.16533, 4.16533
3.82739, 0.00957219, 4.20981, 4.19172, 1.41759, -4.20023, 4.19172, 0, 4.19172, 4.19176, 4.19174, 4.19179, 4.19183, 4.19249, 4.20877, 4.19172, 4.19172, 4.19172, 4.19172, 4.19172, 4.19172, 4.19172, 4.19172, 4.19172, 4.19172, 4.19172, 4.19172, 4.19172, 4.19172, 4.19172
3.8352, 2.00474, 4.22969, 4.2182, 2.00118, -2.22495, 4.2182, 0, 4.21821, 4.21824, 4.21823, 4.21828, 4.21829, 4.21899, 4.22865, 4.2182, 4.2182, 4.2182, 4.2182, 4.2182, 4.2182, 4.2182, 4.2182, 4.2182, 4.2182, 4.2182, 4.2182, 4.2182, 4.2182, 4.2182
3.84301, 5.9904, 4.25219, 4.24478, 2.82673, 1.73821, 4.24478, 0, 4.24479, 4.24482, 4.24481, 4.24486, 4.24486, 4.24559, 4.25115, 4.24478, 4.24478, 4.24478, 4.24478, 4.24478, 4.24478, 4.24478, 4.24478, 4.24478, 4.24478, 4.24478, 4.24478, 4.24478, 4.24478, 4.24478
3.85082, 3.99765, 4.2765, 4.27147, 2.44901, -0.278852, 4.27147, 0, 4.27147, 4.27151, 4.27149, 4.27155, 4.27154, 4.27229, 4.27545, 4.27147, 4.27147, 4.27147, 4.27147, 4.27147, 4.27147, 4.27147, 4.27147, 4.27147, 4.27147, 4.27147, 4.27147, 4.27147, 4.27147, 4.27147
3.85863, 1.99758, 4.30209, 4.29826, 1.9994, -2.3045, 4.29826, 0, 4.29826, 4.2983, 4.29829, 4.29834, 4.29832, 4.2991, 4.30103, 4.29826, 4.29826, 4.29826, 4.29826, 4.29826, 4.29826, 4.29826, 4.29826, 4.29826, 4.29826, 4.29826, 4.29826, 4.29826, 4.29826, 4.29826
3.86644, 5.99498, 4.32864, 4.32515, 2.82754, 1.66634, 4.32515, 0, 4.32516, 4.3252, 4.32518, 4.32523, 4.32522, 4.32601, 4.32756, 4.32515, 4.32515, 4.32515, 4.32515, 4.32515, 4.32515, 4.32515, 4.32515, 4.32515, 4.32515, 4.32515, 4.32516, 4.32515, 4.32515, 4.32515
3.87424, 3.00019, 4.356, 4.35216, 2.23611, -1.35582, 4.35216, 0, 4.35217, 4.3522, 4.35219, 4.35224, 4.35222, 4.35304, 4.35491, 4.35216, 4.35216, 4.35216, 4.35216, 4.35216, 4.35216, 4.35216, 4.35216, 4.35216, 4.35216, 4.35216, 4.35216, 4.35216, 4.35216, 4.35216
3.88205, 3.99027, 4.38417, 4.37928, 2.4475, -0.3939, 4.37928, 0, 4.37928, 4.37932, 4.3793, 4.37935, 4.37933, 4.38017, 4.38306, 4.37928, 4.37928, 4.37928, 4.37928, 4.37928, 4.37928, 4.37928, 4.37928, 4.37928, 4.37928, 4.37928, 4.37928, 4.37928, 4.37928, 4.37928
3.88986, 8.98544, 4.41326, 4.4065, 3.31443, 4.57218, 4.4065, 0, 4.40651, 4.40654, 4.40653, 4.40658, 4.40656, 4.40741, 4.41213, 4.4065, 4.4065, 4.4065, 4.4065, 4.4065, 4.4065, 4.4065, 4.4065, 4.4065, 4.4065, 4.4065, 4.4065, 4.4065, 4.4065, 4.4065
3.89767, 3.00489, 4.44346, 4.43383, 2.23716, -1.43856, 4.43383, 0, 4.43384, 4.43387, 4.43386, 4.43391, 4.43389, 4.43476, 4.44231, 4.43383, 4.43383, 4.43383, 4.43383, 4.43383, 4.43383, 4.43383, 4.43383, 4.43383, 4.43383, 4.43383, 4.43383, 4.43383, 4.43383, 4.43383
3.90548, 4.99517, 4.47504, 4.46126, 2.64484, 0.520132, 4.46126, 0, 4.46127, 4.46131, 4.46129, 4.46134, 4.46132, 4.46221, 4.47387, 4.46126, 4.46126, 4.46126, 4.46126, 4.46126, 4.46126, 4.46126, 4.46126, 4.46126, 4.46126, 4.46126, 4.46127, 4.46126, 4.46126, 4.46126
3.91329, 3.01221, 4.5083, 4.4888, 2.2388, -1.4961, 4.4888, 0, 4.4888, 4.48884, 4.48882, 4.48887, 4.48885, 4.48976, 4.50712, 4.4888, 4.4888, 4.4888, 4.4888, 4.4888, 4.4888, 4.4888, 4.4888, 4.4888, 4.4888, 4.4888, 4.4888, 4.4888, 4.4888, 4.4888
3.9211, 2.99752, 4.54356, 4.51641, 2.23551, -1.54604, 4.51641, 0, 4.51642, 4.51645, 4.51644, 4.51649, 4.51647, 4.5174, 4.54237, 4.51641, 4.51641, 4.51641, 4.51641, 4.51641, 4.51641, 4.51641, 4.51641, 4.51641, 4.51641, 4.51641, 4.51641, 4.51641, 4.51641, 4.51641
3.9289, 2.97577, 4.58108, 4.5441, 2.23064, -1.60531, 4.5441, 0, 4.5441, 4.54414, 4.54413, 4.54418, 4.54415, 4.5451, 4.57987, 4.5441, 4.5441, 4.5441, 4.5441, 4.5441, 4.5441, 4.5441, 4.5441, 4.5441, 4.5441, 4.5441, 4.5441, 4.5441, 4.5441, 4.5441
3.93671, 4.01945, 4.62101, 4.57184, 2.45346, -0.601556, 4.57184, 0, 4.57185, 4.57188, 4.57187, 4.57192, 4.5719, 4.57286, 4.61978, 4.57184, 4.57184, 4.57184, 4.57184, 4.57184, 4.57184, 4.57184, 4.57184, 4.57184, 4.57184, 4.57184, 4.57184, 4.57184, 4.57184, 4.57184
3.94452, 4.94433, 4.66333, 4.59961, 2.63521, 0.280999, 4.59961, 0, 4.59962, 4.59966, 4.59964, 4.59969, 4.59967, 4.60066, 4.66208, 4.59961, 4.59961, 4.59961, 4.59961, 4.59961, 4.59961, 4.59961, 4.59961, 4.59961, 4.59961, 4.59961, 4.59962, 4.59961, 4.59961, 4.59961
3.95233, 1.07983, 4.70781, 4.62739, 1.75494, -3.62798, 4.62739, 0, 4.6274, 4.62743, 4.62742, 4.62747, 4.62745, 4.62845, 4.70654, 4.62739, 4.62739, 4.62739, 4.62739, 4.62739, 4.62739, 4.62739, 4.62739, 4.62739, 4.62739, 4.62739, 4.62739, 4.62739, 4.62739, 4.62739
3.96014, 4.87435, 4.75392, 4.65515, 2.6219, 0.12043, 4.65515, 0, 4.65516, 4.65519, 4.65518, 4.65523, 4.65521, 4.65623, 4.75263, 4.65515, 4.65515, 4.65515, 4.65515, 4.65515, 4.65515, 4.65515, 4.65515, 4.65515, 4.65515, 4.65515, 4.65515, 4.65515, 4.65515, 4.65515
3.96795, 3.09182, 4.8009, 4.68286, 2.25651, -1.70908, 4.68286, 0, 4.68287, 4.68291, 4.68289, 4.68294, 4.68292, 4.68396, 4.79959, 4.68286, 4.68286, 4.68286, 4.68286, 4.68286, 4.68286, 4.68286, 4.68286, 4.68286, 4.68286, 4.68286, 4.68286, 4.68286, 4.68286, 4.68286
3.97576, 5.88886, 4.84771, 4.71049, 2.80871, 1.04114, 4.71049, 0, 4.7105, 4.71054, 4.71052, 4.71057, 4.71055, 4.71161, 4.84639, 4.71049, 4.71049, 4.71049, 4.71049, 4.71049, 4.71049, 4.71049, 4.71049, 4.71049, 4.71049, 4.71049, 4.7105, 4.71049, 4.71049, 4.71049
3.98357, 6.99033, 4.89318, 4.73803, 2.99839, 2.09714, 4.73803, 0, 4.73803, 4.73807, 4.73805, 4.7381, 4.73808, 4.73916, 4.89184, 4.73803, 4.73803, 4.73803, 4.73803, 4.73803, 4.73803, 4.73803, 4.73803, 4.73803, 4.73803, 4.73803, 4.73803, 4.73803, 4.73803, 4.73803
3.99137, 9.03141, 4.93608, 4.76544, 3.32136, 4.09534, 4.76544, 0, 4.76544, 4.76548, 4.76546, 4.76551, 4.76549, 4.76659, 4.93471, 4.76544, 4.76544, 4.76544, 4.76544, 4.76544, 4.76544, 4.76544, 4.76544, 4.76544, 4.76544, 4.76544, 4.76544, 4.76544, 4.76544, 4.76544
3.99918, 4.99285, 4.97524, 4.79271, 2.6444, 0.0176101, 4.79271, 0, 4.79272, 4.79275, 4.79274, 4.79279, 4.79277, 4.79389, 4.97385, 4.79271, 4.79271, 4.79271, 4.79271, 4.79271, 4.79271, 4.79271, 4.79271, 4.79271, 4.79271, 4.79271, 4.79271, 4.79271, 4.79271, 4.79271
4.00699, 4.99266, 5.00974, 4.81984, 2.64436, -0.0170803, 4.81984, 0, 4.81985, 4.81989, 4.81987, 4.81992, 4.8199, 4.82104, 5.00833, 4.81984, 4.81984, 4.81984, 4.81984, 4.81984, 4.81984, 4.81984, 4.81984, 4.81984, 4.81984, 4.81984, 4.81984, 4.81984, 4.81984, 4.81984
4.0148, 7.99293, 5.03899, 4.84683, 3.16116, 2.95394, 4.84683, 0, 4.84684, 4.84688, 4.84686, 4.84691, 4.84689, 4.84805, 5.03756, 4.84683, 4.84683, 4.84683, 4.84683, 4.84683, 4.84683, 4.84683, 4.84683, 4.84683, 4.84683, 4.84683, 4.84683, 4.84683, 4.84683, 4.84683
4.02261, 3.04343, 5.06284, 4.87369, 2.24576, -2.01941, 4.87369, 0, 4.8737, 4.87373, 4.87372, 4.87377, 4.87376, 4.87493, 5.06139, 4.87369, 4.87369, 4.87369, 4.87369, 4.87369, 4.87369, 4.87369, 4.87369, 4.87369, 4.87369, 4.87369, 4.87369, 4.87369, 4.87369, 4.87369
4.03042, 4.94189, 5.08156, 4.90043, 2.63475, -0.139662, 4.90043, 0, 4.90044, 4.90047, 4.90046, 4.90051, 4.9005, 4.90169, 5.08008, 4.90043, 4.90043, 4.90043, 4.90043, 4.90043, 4.90043, 4.90043, 4.90043, 4.90043, 4.90043, 4.90043, 4.90043, 4.90043, 4.90043, 4.90043
4.03823, 5.04844, 5.09581, 4.92707, 2.65489, -0.0473723, 4.92707, 0, 4.92708, 4.92712, 4.9271, 4.92715, 4.92714, 4.92835, 5.09431, 4.92707, 4.92707, 4.92707, 4.92707, 4.92707, 4.92707, 4.92707, 4.92707, 4.92707, 4.92707, 4.92707, 4.92708, 4.92707, 4.92707, 4.92707
4.04603, 8.87931, 5.10661, 4.95365, 3.29838, 3.77269, 4.95365, 0, 4.95366, 4.95369, 4.95368, 4.95373, 4.95373, 4.95495, 5.10508, 4.95365, 4.95365, 4.95365, 4.95365, 4.95365, 4.95365, 4.95365, 4.95365, 4.95365, 4.95365, 4.95365, 4.95365, 4.95365, 4.95365, 4.95365
4.05384, 3.11103, 5.11513, 4.98018, 2.26076, -2.0041, 4.98018, 0, 4.98019, 4.98023, 4.98021, 4.98026, 4.98027, 4.9815, 5.11357, 4.98018, 4.98018, 4.98018, 4.98018, 4.98018, 4.98018, 4.98018, 4.98018, 4.98018, 4.98018, 4.98018, 4.98018, 4.98018, 4.98018, 4.98018
4.06165, 4.99517, 5.12259, 5.0067, 2.64484, -0.127421, 5.0067, 0, 5.0067, 5.00674, 5.00673, 5.00678, 5.00679, 5.00804, 5.121, 5.0067, 5.0067, 5.0067, 5.0067, 5.0067, 5.0067, 5.0067, 5.0067, 5.0067, 5.0067, 5.0067, 5.0067, 5.0067, 5.0067, 5.0067
4.06946, 3.99516, 5.13014, 5.03323, 2.4485, -1.13498, 5.03323, 0, 5.03323, 5.03327, 5.03325, 5.03331, 5.03333, 5.03459, 5.12852, 5.03323, 5.03323, 5.03323, 5.03323, 5.03323, 5.03323, 5.03323, 5.03323, 5.03323, 5.03323, 5.03323, 5.03323, 5.03323, 5.03323, 5.03323
4.07727, 10.8602, 5.13874, 5.05979, 3.58612, 5.72148, 5.05979, 0, 5.0598, 5.05983, 5.05982, 5.05987, 5.05991, 5.06117, 5.13709, 5.05979, 5.05979, 5.05979, 5.05979, 5.05979, 5.05979, 5.05979, 5.05979, 5.05979, 5.05979, 5.05979, 5.05979, 5.05979, 5.05979, 5.05979
4.08508, 7.06011, 5.14911, 5.08641, 3.01, 1.911, 5.08641, 0, 5.08641, 5.08645, 5.08643, 5.08648, 5.08655, 5.08781, 5.14741, 5.08641, 5.08641, 5.08641, 5.08641, 5.08641, 5.08641, 5.08641, 5.08641, 5.08641, 5.08641, 5.08641, 5.08641, 5.08641, 5.08641, 5.08641
4.09289, 6.06517, 5.1617, 5.1131, 2.83992, 0.903464, 5.1131, 0, 5.11311, 5.11314, 5.11313, 5.11318, 5.11327, 5.11453, 5.15996, 5.1131, 5.1131, 5.1131, 5.1131, 5.1131, 5.1131, 5.1131, 5.1131, 5.1131, 5.1131, 5.1131, 5.1131, 5.1131, 5.1131, 5.1131
4.10069, 4.99529, 5.1767, 5.13988, 2.64486, -0.181406, 5.13988, 0, 5.13988, 5.13992, 5.1399, 5.13995, 5.14008, 5.14132, 5.17489, 5.13988, 5.13988, 5.13988, 5.13988, 5.13988, 5.13988, 5.13988, 5.13988, 5.13988, 5.13988, 5.13988, 5.13988, 5.13988, 5.13988, 5.13988
4.1085, 6.9178, 5.19409, 5.16675, 2.98627, 1.72371, 5.16675, 0, 5.16675, 5.16679, 5.16677, 5.16682, 5.16699, 5.16821, 5.19222, 5.16675, 5.16675, 5.16675, 5.16675, 5.16675, 5.16675, 5.16675, 5.16675, 5.16675, 5.16675, 5.16675, 5.16675, 5.16675, 5.16675, 5.16675
4.11631, 3.99274, 5.2137, 5.19372, 2.44801, -1.22096, 5.19372, 0, 5.19373, 5.19376, 5.19375, 5.1938, 5.19402, 5.19521, 5.21175, 5.19372, 5.19372, 5.19372, 5.19372, 5.19372, 5.19372, 5.19372, 5.19372, 5.19372, 5.19372, 5.19372, 5.19372, 5.19372, 5.19372, 5.19372
4.12412, 6.07497, 5.23526, 5.2208, 2.84165, 0.839712, 5.2208, 0, 5.2208, 5.22084, 5.22082, 5.22087, 5.22116, 5.22231, 5.23322, 5.2208, 5.2208, 5.2208, 5.2208, 5.2208, 5.2208, 5.2208, 5.2208, 5.2208, 5.2208, 5.2208, 5.2208, 5.2208, 5.2208, 5.2208
4.13193, 2.07968, 5.25845, 5.24798, 2.01982, -3.17877, 5.24798, 0, 5.24798, 5.24802, 5.24801, 5.24806, 5.24843, 5.24951, 5.25631, 5.24798, 5.24798, 5.24798, 5.24798, 5.24798, 5.24798, 5.24798, 5.24798, 5.24798, 5.24798, 5.24798, 5.24798, 5.24798, 5.24798, 5.24798
4.13974, 3.99747, 5.28296, 5.27527, 2.44897, -1.2855, 5.27527, 0, 5.27528, 5.27531, 5.2753, 5.27535, 5.27581, 5.27683, 5.28071, 5.27527, 5.27527, 5.27527, 5.27527, 5.27527, 5.27527, 5.27527, 5.27527, 5.27527, 5.27527, 5.27527, 5.27527, 5.27527, 5.27527, 5.27527
4.14755, 4.08692, 5.3085, 5.30267, 2.46717, -1.22158, 5.30267, 0, 5.30268, 5.30271, 5.3027, 5.30275, 5.30331, 5.30425, 5.30613, 5.30267, 5.30267, 5.30267, 5.30267, 5.30267, 5.30267, 5.30267, 5.30267, 5.30267, 5.30267, 5.30267, 5.30267, 5.30267, 5.30267, 5.30267
4.15535, 1, 5.33483, 5.33018, 1.73205, -4.33483, 5.33018, 0, 5.33019, 5.33022, 5.33021, 5.33026, 5.33093, 5.33178, 5.33232, 5.33018, 5.33018, 5.33018, 5.33018, 5.33018, 5.33018, 5.33018, 5.33018, 5.33018, 5.33018, 5.33018, 5.33018, 5.33018, 5.33018, 5.33018
4.16316, 3.81166, 5.36173, 5.3578, 2.41074, -1.55007, 5.3578, 0, 5.35781, 5.35784, 5.35783, 5.35788, 5.35866, 5.35943, 5.35909, 5.3578, 5.3578, 5.3578, 5.3578, 5.3578, 5.3578, 5.3578, 5.3578, 5.3578, 5.3578, 5.3578, 5.3578, 5.3578, 5.3578, 5.3578
4.17097, 4.80222, 5.38905, 5.38553, 2.60811, -0.586836, 5.38553, 0, 5.38554, 5.38558, 5.38556, 5.38561, 5.38649, 5.38718, 5.38629, 5.38553, 5.38553, 5.38553, 5.38553, 5.38553, 5.38553, 5.38553, 5.38553, 5.38553, 5.38553, 5.38553, 5.38553, 5.38553, 5.38553, 5.38553
4.17878, 5.08947, 5.41669, 5.41338, 2.66261, -0.327225, 5.41338, 0, 5.41338, 5.41342, 5.4134, 5.41345, 5.41443, 5.41505, 5.41381, 5.41338, 5.41338, 5.41338, 5.41338, 5.41338, 5.41338, 5.41338, 5.41338, 5.41338, 5.41338, 5.41338, 5.41338, 5.41338, 5.41338, 5.41338
4.18659, 6.89145, 5.44456, 5.44133, 2.98185, 1.44689, 5.44133, 0, 5.44133, 5.44137, 5.44135, 5.4414, 5.44247, 5.44302, 5.44157, 5.44133, 5.44133, 5.44133, 5.44133, 5.44133, 5.44133, 5.44133, 5.44133, 5.44133, 5.44133, 5.44133, 5.44133, 5.44133, 5.44133, 5.44133
4.1944, 9.67879, 5.4726, 5.46939, 3.41742, 4.20619, 5.46939, 0, 5.4694, 5.46943, 5.46942, 5.46947, 5.4706, 5.47111, 5.46952, 5.46939, 5.46939, 5.46939, 5.46939, 5.46939, 5.46939, 5.46939, 5.46939, 5.46939, 5.46939, 5.46939, 5.46939, 5.46939, 5.46939, 5.46939
4.20221, 7.19574, 5.50077, 5.49757, 3.03245, 1.69497, 5.49757, 0, 5.49757, 5.49761, 5.49759, 5.49764, 5.49881, 5.49931, 5.49763, 5.49757, 5.49757, 5.49757, 5.49757, 5.49757, 5.49757, 5.49757, 5.49757, 5.49757, 5.49757, 5.49757, 5.49757, 5.49757, 5.49757, 5.49757
4.21001, 8.98792, 5.52906, 5.52585, 3.3148, 3.45886, 5.52585, 0, 5.52586, 5.5259, 5.52588, 5.52593, 5.52711, 5.52762, 5.52589, 5.52585, 5.52585, 5.52585, 5.52585, 5.52585, 5.52585, 5.52585, 5.52585, 5.52585, 5.52585, 5.52585, 5.52586, 5.52585, 5.52585, 5.52585
4.21782, 9.98764, 5.55745, 5.55425, 3.46232, 4.4302, 5.55425, 0, 5.55426, 5.55429, 5.55428, 5.55433, 5.55549, 5.55604, 5.55427, 5.55425, 5.55425, 5.55425, 5.55425, 5.55425, 5.55425, 5.55425, 5.55425, 5.55425, 5.55425, 5.55425, 5.55425, 5.55425, 5.55425, 5.55425
4.22563, 6.32834, 5.58593, 5.58276, 2.88589, 0.742413, 5.58276, 0, 5.58277, 5.5828, 5.58279, 5.58284, 5.58395, 5.58457, 5.58277, 5.58276, 5.58276, 5.58276, 5.58276, 5.58276, 5.58276, 5.58276, 5.58276, 5.58276, 5.58276, 5.58276, 5.58276, 5.58276, 5.58276, 5.58276
4.23344, 3.11097, 5.6145, 5.61138, 2.26074, -2.50353, 5.61138, 0, 5.61139, 5.61142, 5.61141, 5.61146, 5.61251, 5.61322, 5.61138, 5.61138, 5.61138, 5.61138, 5.61138, 5.61138, 5.61138, 5.61138, 5.61138, 5.61138, 5.61138, 5.61138, 5.61138, 5.61138, 5.61138, 5.61138
4.24125, 4.99758, 5.64317, 5.64011, 2.64529, -0.645586, 5.64011, 0, 5.64012, 5.64015, 5.64014, 5.64019, 5.64115, 5.64197, 5.64011, 5.64011, 5.64011, 5.64011, 5.64011, 5.64011, 5.64011, 5.64011, 5.64011, 5.64011, 5.64011, 5.64011, 5.64011, 5.64011, 5.64011, 5.64011
4.24906, 1.99759, 5.67193, 5.66895, 1.9994, -3.67434, 5.66895, 0, 5.66896, 5.66899, 5.66898, 5.66903, 5.66989, 5.67084, 5.66895, 5.66895, 5.66895, 5.66895, 5.66895, 5.66895, 5.66895, 5.66895, 5.66895, 5.66895, 5.66895, 5.66895, 5.66895, 5.66895, 5.66895, 5.66895
4.25687, 7.75167, 5.7008, 5.6979, 3.12277, 2.05086, 5.6979, 0, 5.69791, 5.69794, 5.69793, 5.69798, 5.69873, 5.69982, 5.6979, 5.6979, 5.6979, 5.6979, 5.6979, 5.6979, 5.6979, 5.6979, 5.6979, 5.6979, 5.6979, 5.6979, 5.6979, 5.6979, 5.6979, 5.6979
