   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_91.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.226017, 0, 4.25273e-11, 0, 1.41421, -4.25273e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2065e-13, 0, 1.87831e-15, 1.38339e-14, 0, 4.2291e-11, 0, 0
0.233879, 0, 6.3561e-11, 0, 1.41421, -6.3561e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.29852e-13, 0, 2.89751e-15, 2.1627e-14, 0, 6.32067e-11, 0, 0
0.24174, 0, 9.44896e-11, 0, 1.41421, -9.44896e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.90485e-13, 0, 4.45425e-15, 3.36813e-14, 0, 9.3961e-11, 0, 0
0.249602, 0, 1.3972e-10, 0, 1.41421, -1.3972e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.255e-13, 0, 6.82553e-15, 5.22612e-14, 0, 1.38935e-10, 0, 0
0.257464, 0, 2.05504e-10, 8.40779e-45, 1.41421, -2.05504e-10, 8.40779e-45, 0, 8.40779e-45, 8.40779e-45, 8.40779e-45, 8.40779e-45, 8.40779e-45, 8.40779e-45, 8.40779e-45, 8.40779e-45, 8.40779e-45, 8.40779e-45, 1.06749e-12, 8.40779e-45, 1.04287e-14, 8.08019e-14, 8.40779e-45, 2.04346e-10, 8.40779e-45, 8.40779e-45
0.265325, 0, 3.00662e-10, 1.8357e-43, 1.41421, -3.00662e-10, 1.8357e-43, 0, 1.8357e-43, 1.8357e-43, 1.8357e-43, 1.8357e-43, 1.8357e-43, 1.8357e-43, 1.8357e-43, 1.8357e-43, 1.8357e-43, 1.8357e-43, 1.5625e-12, 1.8357e-43, 1.58921e-14, 1.24502e-13, 1.8357e-43, 2.98959e-10, 1.8357e-43, 1.8357e-43
0.273187, 0, 4.37563e-10, 2.68209e-42, 1.41421, -4.37563e-10, 2.68209e-42, 0, 2.68209e-42, 2.68209e-42, 2.68209e-42, 2.68209e-42, 2.68209e-42, 2.68209e-42, 2.68209e-42, 2.68209e-42, 2.68209e-42, 2.68209e-42, 2.27519e-12, 2.68209e-42, 2.41623e-14, 1.91207e-13, 2.68209e-42, 4.35072e-10, 2.68209e-42, 2.68209e-42
0.281048, 0, 6.33454e-10, 3.58172e-41, 1.41421, -6.33454e-10, 3.58172e-41, 0, 3.58172e-41, 3.58172e-41, 3.58172e-41, 3.58172e-41, 3.58172e-41, 3.58172e-41, 3.58172e-41, 3.58172e-41, 3.58172e-41, 3.58172e-41, 3.29588e-12, 3.58172e-41, 3.66641e-14, 2.92734e-13, 3.58172e-41, 6.29828e-10, 3.58172e-41, 3.58172e-41
0.28891, 0, 9.12241e-10, 4.29243e-40, 1.41421, -9.12241e-10, 4.29243e-40, 0, 4.29243e-40, 4.29243e-40, 4.29243e-40, 4.29243e-40, 4.29243e-40, 4.29243e-40, 4.29243e-40, 4.29243e-40, 4.29243e-40, 4.29243e-40, 4.75002e-12, 4.29243e-40, 5.55442e-14, 4.46838e-13, 4.29243e-40, 9.06989e-10, 4.29243e-40, 4.29243e-40
0.296771, 0, 1.30688e-09, 4.63593e-39, 1.41421, -1.30688e-09, 4.63593e-39, 0, 4.63593e-39, 4.63593e-39, 4.63593e-39, 4.63593e-39, 4.63593e-39, 4.63593e-39, 4.63593e-39, 4.63593e-39, 4.63593e-39, 4.63593e-39, 6.81097e-12, 4.63593e-39, 8.40386e-14, 6.80151e-13, 4.63593e-39, 1.2993e-09, 4.63593e-39, 4.63593e-39
0.304633, 0, 1.86251e-09, 4.53041e-38, 1.41421, -1.86251e-09, 4.53041e-38, 0, 4.53041e-38, 4.53041e-38, 4.53041e-38, 4.53041e-38, 4.53041e-38, 4.53041e-38, 4.53041e-38, 4.53041e-38, 4.53041e-38, 4.53041e-38, 9.71692e-12, 4.53041e-38, 1.27031e-13, 1.03254e-12, 4.53041e-38, 1.85164e-09, 4.53041e-38, 4.53041e-38
0.312495, 0, 2.64066e-09, 4.02732e-37, 1.41421, -2.64066e-09, 4.02732e-37, 0, 4.02732e-37, 4.02732e-37, 4.02732e-37, 4.02732e-37, 4.02732e-37, 4.02732e-37, 4.02732e-37, 4.02732e-37, 4.02732e-37, 4.02732e-37, 1.37934e-11, 4.02732e-37, 1.91894e-13, 1.56359e-12, 4.02732e-37, 2.62511e-09, 4.02732e-37, 4.02732e-37
0.320356, 0, 3.72464e-09, 3.27378e-36, 1.41421, -3.72464e-09, 3.27378e-36, 0, 3.27378e-36, 3.27378e-36, 3.27378e-36, 3.27378e-36, 3.27378e-36, 3.27378e-36, 3.27378e-36, 3.27378e-36, 3.27378e-36, 3.27378e-36, 1.94832e-11, 3.27378e-36, 2.89775e-13, 2.36221e-12, 3.27378e-36, 3.7025e-09, 3.27378e-36, 3.27378e-36
0.328218, 0, 5.22669e-09, 2.44559e-35, 1.41421, -5.22669e-09, 2.44559e-35, 0, 2.44559e-35, 2.44559e-35, 2.44559e-35, 2.44559e-35, 2.44559e-35, 2.44559e-35, 2.44559e-35, 2.44559e-35, 2.44559e-35, 2.44559e-35, 2.73854e-11, 2.44559e-35, 4.37533e-13, 3.56088e-12, 2.44559e-35, 5.1953e-09, 2.44559e-35, 2.44559e-35
0.336079, 0, 7.29708e-09, 1.67981e-34, 1.41421, -7.29708e-09, 1.67981e-34, 0, 1.67981e-34, 1.67981e-34, 1.67981e-34, 1.67981e-34, 1.67981e-34, 1.67981e-34, 1.67981e-34, 1.67981e-34, 1.67981e-34, 1.67981e-34, 3.83059e-11, 1.67981e-34, 6.6068e-13, 5.35659e-12, 1.67981e-34, 7.25276e-09, 1.67981e-34, 1.67981e-34
0.343941, 0, 1.0136e-08, 1.13533e-33, 1.41421, -1.0136e-08, 1.13533e-33, 0, 1.13533e-33, 1.13533e-33, 1.13533e-33, 1.13533e-33, 1.13533e-33, 1.13533e-33, 1.13533e-33, 1.13533e-33, 1.13533e-33, 1.13533e-33, 5.33249e-11, 1.13533e-33, 9.97831e-13, 8.04195e-12, 1.13533e-33, 1.00736e-08, 1.13533e-33, 1.13533e-33
0.351803, 0, 1.40084e-08, 7.39398e-33, 1.41421, -1.40084e-08, 7.39398e-33, 0, 7.39398e-33, 7.39398e-33, 7.39398e-33, 7.39398e-33, 7.39398e-33, 7.39398e-33, 7.39398e-33, 7.39398e-33, 7.39398e-33, 7.39398e-33, 7.38818e-11, 7.39398e-33, 1.50742e-12, 1.20507e-11, 7.39398e-33, 1.39209e-08, 7.39398e-33, 7.39398e-33
0.359664, 0, 1.92632e-08, 4.51925e-32, 1.41421, -1.92632e-08, 4.51925e-32, 0, 4.51925e-32, 4.51925e-32, 4.51925e-32, 4.51925e-32, 4.51925e-32, 4.51925e-32, 4.51925e-32, 4.51925e-32, 4.51925e-32, 4.51925e-32, 1.01886e-10, 4.51925e-32, 2.27777e-12, 1.80244e-11, 4.51925e-32, 1.9141e-08, 4.51925e-32, 4.51925e-32
0.367526, 0, 2.63574e-08, 2.58064e-31, 1.41421, -2.63574e-08, 2.58064e-31, 0, 2.58064e-31, 2.58064e-31, 2.58064e-31, 2.58064e-31, 2.58064e-31, 2.58064e-31, 2.58064e-31, 2.58064e-31, 2.58064e-31, 2.58064e-31, 1.39861e-10, 2.58064e-31, 3.4423e-12, 2.69104e-11, 2.58064e-31, 2.61872e-08, 2.58064e-31, 2.58064e-31
0.375387, 0, 3.5886e-08, 1.37861e-30, 1.41421, -3.5886e-08, 1.37861e-30, 0, 1.37861e-30, 1.37861e-30, 1.37861e-30, 1.37861e-30, 1.37861e-30, 1.37861e-30, 1.37861e-30, 1.37861e-30, 1.37861e-30, 1.37861e-30, 1.91121e-10, 1.37861e-30, 5.20213e-12, 4.01038e-11, 1.37861e-30, 3.56495e-08, 1.37861e-30, 1.37861e-30
0.383249, 0, 4.86194e-08, 6.90946e-30, 1.41421, -4.86194e-08, 6.90946e-30, 0, 6.90946e-30, 6.90946e-30, 6.90946e-30, 6.90946e-30, 6.90946e-30, 6.90946e-30, 6.90946e-30, 6.90946e-30, 6.90946e-30, 6.90946e-30, 2.60008e-10, 6.90946e-30, 7.85975e-12, 5.96531e-11, 6.90946e-30, 4.82919e-08, 6.90946e-30, 6.90946e-30
0.391111, 0, 6.55504e-08, 3.2591e-29, 1.41421, -6.55504e-08, 3.2591e-29, 0, 3.2591e-29, 3.2591e-29, 3.2591e-29, 3.2591e-29, 3.2591e-29, 3.2591e-29, 3.2591e-29, 3.2591e-29, 3.2591e-29, 3.2591e-29, 3.52179e-10, 3.2591e-29, 1.18689e-11, 8.85578e-11, 3.2591e-29, 6.50978e-08, 3.2591e-29, 3.2591e-29
0.398972, 0, 8.79505e-08, 1.4514e-28, 1.41421, -8.79505e-08, 1.4514e-28, 0, 1.4514e-28, 1.4514e-28, 1.4514e-28, 1.4514e-28, 1.4514e-28, 1.4514e-28, 1.4514e-28, 1.4514e-28, 1.4514e-28, 1.4514e-28, 4.74977e-10, 1.4514e-28, 1.7908e-11, 1.31194e-10, 1.4514e-28, 8.73264e-08, 1.4514e-28, 1.4514e-28
0.406834, 0, 1.1744e-07, 6.12099e-28, 1.41421, -1.1744e-07, 6.12099e-28, 0, 6.12099e-28, 6.12099e-28, 6.12099e-28, 6.12099e-28, 6.12099e-28, 6.12099e-28, 6.12099e-28, 6.12099e-28, 6.12099e-28, 6.12099e-28, 6.37895e-10, 6.12099e-28, 2.69876e-11, 1.93921e-10, 6.12099e-28, 1.16581e-07, 6.12099e-28, 6.12099e-28
0.414695, 0, 1.56073e-07, 2.45129e-27, 1.41421, -1.56073e-07, 2.45129e-27, 0, 2.45129e-27, 2.45129e-27, 2.45129e-27, 2.45129e-27, 2.45129e-27, 2.45129e-27, 2.45129e-27, 2.45129e-27, 2.45129e-27, 2.45129e-27, 8.53152e-10, 2.45129e-27, 4.06064e-11, 2.85942e-10, 2.45129e-27, 1.54893e-07, 2.45129e-27, 2.45129e-27
0.422557, 0, 2.06438e-07, 9.34763e-27, 1.41421, -2.06438e-07, 9.34763e-27, 0, 9.34763e-27, 9.34763e-27, 9.34763e-27, 9.34763e-27, 9.34763e-27, 9.34763e-27, 9.34763e-27, 9.34763e-27, 9.34763e-27, 9.34763e-27, 1.13642e-09, 9.34763e-27, 6.09782e-11, 4.20513e-10, 9.34763e-27, 2.0482e-07, 9.34763e-27, 9.34763e-27
0.430418, 0, 2.71784e-07, 3.40255e-26, 1.41421, -2.71784e-07, 3.40255e-26, 0, 3.40255e-26, 3.40255e-26, 3.40255e-26, 3.40255e-26, 3.40255e-26, 3.40255e-26, 3.36065e-14, 3.40255e-26, 3.40255e-26, 3.40255e-26, 1.50771e-09, 3.40255e-26, 9.13552e-11, 6.16631e-10, 3.40255e-26, 2.69568e-07, 3.40255e-26, 3.40255e-26
0.43828, 0, 3.56163e-07, 1.18509e-25, 1.41421, -3.56163e-07, 1.18509e-25, 0, 1.18509e-25, 1.18509e-25, 1.18509e-25, 1.18509e-25, 1.18509e-25, 1.18509e-25, 1.03517e-13, 1.18509e-25, 1.18509e-25, 1.18509e-25, 1.99249e-09, 1.18509e-25, 1.36492e-10, 9.01372e-10, 1.18509e-25, 3.53133e-07, 1.18509e-25, 1.18509e-25
0.446142, 0, 4.66323e-07, 4.00977e-25, 1.41421, -4.66323e-07, 4.80742e-12, 0, 1.80522e-14, 9.47809e-14, 7.03078e-14, 2.77263e-13, 5.3461e-11, 2.87928e-13, 1.74495e-12, 8.31929e-12, 1.91056e-12, 1.56547e-09, 2.62309e-09, 5.74785e-14, 2.03298e-10, 1.3131e-09, 2.75102e-15, 4.6053e-07, 4.00977e-25, 1.71658e-11
0.454003, 0, 6.09361e-07, 7.63876e-10, 1.41421, -6.09361e-07, 7.78634e-10, 7.63876e-10, 7.63931e-10, 7.64167e-10, 7.64092e-10, 7.64727e-10, 9.27989e-10, 7.6476e-10, 7.69008e-10, 7.89414e-10, 7.69741e-10, 5.56952e-09, 4.2041e-09, 7.64052e-10, 1.06566e-09, 2.66972e-09, 7.63884e-10, 5.98637e-07, 7.63876e-10, 8.16571e-10
0.461865, 0, 7.94802e-07, 2.33853e-09, 1.41421, -7.94802e-07, 2.37351e-09, 2.33853e-09, 2.33866e-09, 2.33922e-09, 2.33904e-09, 2.34055e-09, 2.7275e-09, 2.34062e-09, 2.35053e-09, 2.39906e-09, 2.35243e-09, 1.37285e-08, 6.83364e-09, 2.33895e-09, 2.78484e-09, 5.09373e-09, 2.33855e-09, 7.75074e-07, 2.33853e-09, 2.46342e-09
0.469726, 0, 1.03645e-06, 5.53115e-09, 1.41421, -1.03645e-06, 5.60651e-09, 5.53115e-09, 5.53144e-09, 5.53264e-09, 5.53226e-09, 5.5355e-09, 6.3692e-09, 5.53567e-09, 5.55683e-09, 5.66157e-09, 5.5611e-09, 3.00712e-08, 1.13831e-08, 5.53205e-09, 6.18854e-09, 9.49733e-09, 5.5312e-09, 1.00005e-06, 5.53115e-09, 5.80024e-09
0.477588, 0, 1.35394e-06, 1.18952e-08, 1.41421, -1.35394e-06, 1.20498e-08, 1.18952e-08, 1.18957e-08, 1.18982e-08, 1.18974e-08, 1.19041e-08, 1.36152e-08, 1.19044e-08, 1.19476e-08, 1.21628e-08, 1.19566e-08, 6.22611e-08, 1.94858e-08, 1.1897e-08, 1.28593e-08, 1.75791e-08, 1.18952e-08, 1.2865e-06, 1.18952e-08, 1.24474e-08
0.48545, 0, 1.77659e-06, 2.43802e-08, 1.41421, -1.77659e-06, 2.4688e-08, 2.43802e-08, 2.43813e-08, 2.43862e-08, 2.43847e-08, 2.43979e-08, 2.78038e-08, 2.43986e-08, 2.44842e-08, 2.49129e-08, 2.45025e-08, 1.24632e-07, 3.41908e-08, 2.43838e-08, 2.57878e-08, 3.24887e-08, 2.43803e-08, 1.65137e-06, 2.43802e-08, 2.54795e-08
0.493311, 0, 2.34966e-06, 4.84761e-08, 1.41421, -2.34966e-06, 4.90751e-08, 4.84761e-08, 4.84784e-08, 4.84879e-08, 4.84849e-08, 4.85107e-08, 5.51369e-08, 4.8512e-08, 4.87038e-08, 4.95126e-08, 4.87142e-08, 2.43522e-07, 6.11109e-08, 4.84833e-08, 5.05215e-08, 5.99957e-08, 4.84765e-08, 2.11741e-06, 4.84761e-08, 5.06148e-08
0.501173, 0, 3.14468e-06, 9.42275e-08, 1.41421, -3.14468e-06, 9.53706e-08, 9.42275e-08, 9.42318e-08, 9.425e-08, 9.42442e-08, 9.42934e-08, 1.0694e-07, 9.4296e-08, 9.46912e-08, 9.62057e-08, 9.46818e-08, 4.66473e-07, 1.10442e-07, 9.42412e-08, 9.71852e-08, 1.10499e-07, 9.42281e-08, 2.71597e-06, 9.42275e-08, 9.83093e-08
0.509034, 0, 4.27751e-06, 1.79694e-07, 1.41421, -4.27751e-06, 1.81838e-07, 1.79694e-07, 1.79702e-07, 1.79736e-07, 1.79725e-07, 1.79818e-07, 2.03536e-07, 1.79823e-07, 1.80926e-07, 1.83404e-07, 1.80546e-07, 8.77839e-07, 2.0043e-07, 1.7972e-07, 1.8395e-07, 2.02559e-07, 1.79695e-07, 3.49171e-06, 1.79694e-07, 1.87349e-07
0.516896, 0, 5.93632e-06, 3.3677e-07, 1.41421, -5.93632e-06, 3.40725e-07, 3.3677e-07, 3.36785e-07, 3.36848e-07, 3.36828e-07, 3.36998e-07, 3.8075e-07, 3.37007e-07, 3.39496e-07, 3.43614e-07, 3.38342e-07, 1.62461e-06, 3.63195e-07, 3.36818e-07, 3.42864e-07, 3.68728e-07, 3.36773e-07, 4.51015e-06, 3.3677e-07, 3.50892e-07
0.524758, 0, 8.42886e-06, 6.20804e-07, 1.41421, -8.42886e-06, 6.27982e-07, 6.20804e-07, 6.20831e-07, 6.20945e-07, 6.20909e-07, 6.21218e-07, 7.00636e-07, 6.21234e-07, 6.26392e-07, 6.33227e-07, 6.23657e-07, 2.95848e-06, 6.54363e-07, 6.20889e-07, 6.29483e-07, 6.65229e-07, 6.20808e-07, 5.86981e-06, 6.20804e-07, 6.46437e-07
0.532619, 0, 1.22561e-05, 1.12613e-06, 1.41421, -1.22561e-05, 1.13896e-06, 1.12613e-06, 1.12618e-06, 1.12638e-06, 1.12632e-06, 1.12687e-06, 1.26876e-06, 1.1269e-06, 1.13711e-06, 1.14833e-06, 1.13123e-06, 5.30279e-06, 1.16861e-06, 1.12628e-06, 1.13843e-06, 1.18755e-06, 1.12614e-06, 7.72153e-06, 1.12613e-06, 1.17193e-06
0.540481, 0, 1.82273e-05, 2.01071e-06, 1.41421, -1.82273e-05, 2.03327e-06, 2.01071e-06, 2.0108e-06, 2.01116e-06, 2.01104e-06, 2.01201e-06, 2.26159e-06, 2.01206e-06, 2.03141e-06, 2.04975e-06, 2.01968e-06, 9.35696e-06, 2.06429e-06, 2.01098e-06, 2.02804e-06, 2.09518e-06, 2.01072e-06, 1.02992e-05, 2.01071e-06, 2.09127e-06
0.548342, 0, 2.76361e-05, 3.53428e-06, 1.41421, -2.76361e-05, 3.57334e-06, 3.53428e-06, 3.53442e-06, 3.53505e-06, 3.53485e-06, 3.53653e-06, 3.96872e-06, 3.53662e-06, 3.57281e-06, 3.60188e-06, 3.5498e-06, 1.62559e-05, 3.60164e-06, 3.53474e-06, 3.55858e-06, 3.64981e-06, 3.5343e-06, 1.3966e-05, 3.53428e-06, 3.67377e-06
0.556204, 0, 4.25227e-05, 6.11631e-06, 1.41421, -4.25227e-05, 6.18292e-06, 6.11631e-06, 6.11656e-06, 6.11762e-06, 6.11728e-06, 6.12015e-06, 6.85708e-06, 6.1203e-06, 6.18711e-06, 6.23158e-06, 6.14278e-06, 2.78081e-05, 6.20072e-06, 6.1171e-06, 6.15021e-06, 6.27352e-06, 6.11634e-06, 1.92864e-05, 6.11631e-06, 6.35416e-06
0.564066, 0, 6.60569e-05, 1.0422e-05, 1.41421, -6.60569e-05, 1.05338e-05, 1.0422e-05, 1.04224e-05, 1.04242e-05, 1.04236e-05, 1.04284e-05, 1.16658e-05, 1.04287e-05, 1.05504e-05, 1.06155e-05, 1.04664e-05, 4.68435e-05, 1.05274e-05, 1.04233e-05, 1.0469e-05, 1.06348e-05, 1.0422e-05, 2.71297e-05, 1.0422e-05, 1.08213e-05
0.571927, 0, 0.00010309, 1.7487e-05, 1.41421, -0.00010309, 1.7672e-05, 1.7487e-05, 1.74877e-05, 1.74907e-05, 1.74897e-05, 1.74977e-05, 1.95437e-05, 1.74981e-05, 1.7717e-05, 1.78071e-05, 1.75605e-05, 7.771e-05, 1.76184e-05, 1.74893e-05, 1.75521e-05, 1.77739e-05, 1.74871e-05, 3.88272e-05, 1.7487e-05, 1.81474e-05
0.579789, 0, 0.000160909, 2.88944e-05, 1.41421, -0.000160909, 2.91956e-05, 2.88944e-05, 2.88955e-05, 2.89003e-05, 2.88988e-05, 2.89118e-05, 3.22435e-05, 2.89124e-05, 2.93007e-05, 2.94156e-05, 2.90141e-05, 0.000126964, 2.90576e-05, 2.8898e-05, 2.89838e-05, 2.92793e-05, 2.88946e-05, 5.63784e-05, 2.88944e-05, 2.99698e-05
0.58765, 0, 0.000250286, 4.70192e-05, 1.41421, -0.000250286, 4.75022e-05, 4.70192e-05, 4.7021e-05, 4.70287e-05, 4.70263e-05, 4.70471e-05, 5.23907e-05, 4.70481e-05, 4.77275e-05, 4.78551e-05, 4.72112e-05, 0.000204311, 4.72214e-05, 4.7025e-05, 4.71416e-05, 4.75335e-05, 4.70195e-05, 8.27589e-05, 4.70192e-05, 4.87439e-05
0.595512, 0, 0.000386854, 7.53571e-05, 1.41421, -0.000386854, 7.61202e-05, 7.53571e-05, 7.53599e-05, 7.53721e-05, 7.53682e-05, 7.54011e-05, 8.3843e-05, 7.54028e-05, 7.65755e-05, 7.66776e-05, 7.56603e-05, 0.000323844, 7.56069e-05, 7.53662e-05, 7.5524e-05, 7.60419e-05, 7.53575e-05, 0.000122321, 7.53571e-05, 7.80818e-05
