   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_571.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00707117, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000797697, 0, 8.60165e-22, 0, 1.41421, -8.60165e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13763e-26, 0, 2.87766e-22, 0, 5.72388e-22, 0, 0
0.00866657, 0, 1.9708e-21, 0, 1.41421, -1.9708e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.62887e-26, 0, 6.68077e-22, 0, 1.30269e-21, 0, 0
0.0165354, 0, 4.44833e-21, 0, 1.41421, -4.44833e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.98571e-26, 0, 1.52725e-21, 0, 2.92102e-21, 0, 0
0.0244043, 0, 9.89873e-21, 0, 1.41421, -9.89873e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34389e-25, 0, 3.44077e-21, 0, 6.45782e-21, 0, 0
0.0322732, 0, 2.17311e-20, 0, 1.41421, -2.17311e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.97713e-25, 0, 7.64524e-21, 0, 1.40856e-20, 0, 0
0.0401421, 0, 4.70936e-20, 0, 1.41421, -4.70936e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.51128e-25, 0, 1.67647e-20, 0, 3.03282e-20, 0, 0
0.0480109, 0, 1.00798e-19, 0, 1.41421, -1.00798e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40669e-24, 0, 3.63018e-20, 0, 6.44947e-20, 0, 0
0.0558798, 0, 2.13185e-19, 0, 1.41421, -2.13185e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00325e-24, 0, 7.76628e-20, 0, 1.35519e-19, 0, 0
0.0637487, 0, 4.45802e-19, 0, 1.41421, -4.45802e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.34075e-24, 0, 1.6428e-19, 0, 2.81515e-19, 0, 0
0.0716175, 0, 9.21915e-19, 0, 1.41421, -9.21915e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32399e-23, 0, 3.4363e-19, 0, 5.78271e-19, 0, 0
0.0794864, 0, 1.88608e-18, 0, 1.41421, -1.88608e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.73512e-23, 0, 7.11055e-19, 0, 1.175e-18, 0, 0
0.0873553, 0, 3.89508e-18, 0, 1.41421, -3.89508e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.71977e-23, 0, 1.49008e-18, 0, 2.40495e-18, 0, 0
0.0952242, 0, 7.79048e-18, 0, 1.41421, -7.79048e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15506e-22, 0, 3.01391e-18, 0, 4.77645e-18, 0, 0
0.103093, 0, 1.54314e-17, 0, 1.41421, -1.54314e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31015e-22, 0, 6.03776e-18, 0, 9.39338e-18, 0, 0
0.110962, 0, 3.02788e-17, 0, 1.41421, -3.02788e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.57704e-22, 0, 1.19827e-17, 0, 1.82956e-17, 0, 0
0.118831, 0, 5.88647e-17, 0, 1.41421, -5.88647e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.98508e-22, 0, 2.35649e-17, 0, 3.5299e-17, 0, 0
0.1267, 0, 1.13408e-16, 0, 1.41421, -1.13408e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74797e-21, 0, 4.59308e-17, 0, 6.74752e-17, 0, 0
0.134569, 0, 2.1656e-16, 0, 1.41421, -2.1656e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.37047e-21, 0, 8.87476e-17, 0, 1.27809e-16, 0, 0
0.142437, 0, 4.09953e-16, 0, 1.41421, -4.09953e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.44261e-21, 0, 1.70021e-16, 0, 2.39925e-16, 0, 0
0.150306, 0, 7.69453e-16, 0, 1.41421, -7.69453e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22099e-20, 0, 3.23014e-16, 0, 4.46426e-16, 0, 0
0.158175, 0, 1.43215e-15, 0, 1.41421, -1.43215e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.29456e-20, 0, 6.08676e-16, 0, 8.23447e-16, 0, 0
0.166044, 0, 2.64369e-15, 0, 1.41421, -2.64369e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.27639e-20, 0, 1.13779e-15, 0, 1.50585e-15, 0, 0
0.173913, 0, 4.84073e-15, 0, 1.41421, -4.84073e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.90499e-20, 0, 2.11016e-15, 0, 2.73049e-15, 0, 0
0.181782, 0, 8.79319e-15, 0, 1.41421, -8.79319e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44955e-19, 0, 3.8834e-15, 0, 4.90964e-15, 0, 0
0.189651, 0, 1.58479e-14, 0, 1.41421, -1.58479e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63709e-19, 0, 7.09268e-15, 0, 8.75493e-15, 0, 0
0.197519, 0, 2.83423e-14, 0, 1.41421, -2.83423e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.76021e-19, 0, 1.28578e-14, 0, 1.5484e-14, 0, 0
0.205388, 0, 5.03028e-14, 0, 1.41421, -5.03028e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.52682e-19, 0, 2.31386e-14, 0, 2.71633e-14, 0, 0
0.213257, 0, 8.86115e-14, 0, 1.41421, -8.86115e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51587e-18, 0, 4.13408e-14, 0, 4.72692e-14, 0, 0
0.221126, 0, 1.54946e-13, 0, 1.41421, -1.54946e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.67485e-18, 0, 7.33407e-14, 0, 8.16021e-14, 0, 0
0.228995, 0, 2.68979e-13, 0, 1.41421, -2.68979e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.68558e-18, 0, 1.29214e-13, 0, 1.3976e-13, 0, 0
0.236864, 0, 4.63613e-13, 0, 1.41421, -4.63613e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.14913e-18, 0, 2.26115e-13, 0, 2.37491e-13, 0, 0
