   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_33.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.128498, 0, 1.37336e-25, 0, 1.41421, -1.37336e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.30092e-28, 0, 0, 2.38192e-30, 0, 3.06301e-29, 0, 1.36773e-25, 0, 0, 0
0.136374, 0, 5.18768e-25, 0, 1.41421, -5.18768e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00233e-27, 0, 0, 9.07034e-30, 0, 1.21992e-28, 0, 5.16635e-25, 0, 0, 0
0.14425, 0, 1.86459e-24, 0, 1.41421, -1.86459e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.1968e-27, 0, 0, 3.28793e-29, 0, 4.58328e-28, 0, 1.8569e-24, 0, 0, 0
0.152127, 0, 6.42067e-24, 0, 1.41421, -6.42067e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.47818e-26, 0, 0, 1.14221e-28, 0, 1.63966e-27, 0, 6.39413e-24, 0, 0, 0
0.160003, 0, 2.12896e-23, 0, 1.41421, -2.12896e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.21704e-26, 0, 0, 3.82192e-28, 0, 5.62295e-27, 0, 2.12014e-23, 0, 0, 0
0.167879, 0, 6.82383e-23, 0, 1.41421, -6.82383e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63374e-25, 0, 0, 1.23652e-27, 0, 1.85762e-26, 0, 6.79551e-23, 0, 0, 0
0.175755, 0, 2.12078e-22, 0, 1.41421, -2.12078e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.18536e-25, 0, 0, 3.88008e-27, 0, 5.93452e-26, 0, 2.11197e-22, 0, 0, 0
0.183631, 0, 6.40697e-22, 0, 1.41421, -6.40697e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.47281e-24, 0, 0, 1.18381e-26, 0, 1.83894e-25, 0, 6.38029e-22, 0, 0, 0
0.191507, 0, 1.8853e-21, 0, 1.41421, -1.8853e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.27638e-24, 0, 0, 3.51894e-26, 0, 5.54069e-25, 0, 1.87743e-21, 0, 0, 0
0.199383, 0, 5.41281e-21, 0, 1.41421, -5.41281e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08908e-23, 0, 0, 1.02089e-25, 0, 1.62649e-24, 0, 5.39019e-21, 0, 0, 0
0.207259, 0, 1.51847e-20, 0, 1.41421, -1.51847e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.8605e-23, 0, 0, 2.89476e-25, 0, 4.65976e-24, 0, 1.51211e-20, 0, 0, 0
0.215135, 0, 4.16741e-20, 0, 1.41421, -4.16741e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60839e-22, 0, 0, 8.03256e-25, 0, 1.30475e-23, 0, 4.14994e-20, 0, 0, 0
0.223011, 0, 1.12012e-19, 0, 1.41421, -1.12012e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.32305e-22, 0, 0, 2.1836e-24, 0, 3.57497e-23, 0, 1.11542e-19, 0, 0, 0
0.230887, 0, 2.95122e-19, 0, 1.41421, -2.95122e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.139e-21, 0, 0, 5.82066e-24, 0, 9.59531e-23, 0, 2.93881e-19, 0, 0, 0
0.238763, 0, 7.62826e-19, 0, 1.41421, -7.62826e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94404e-21, 0, 0, 1.52269e-23, 0, 2.52517e-22, 0, 7.59615e-19, 0, 0, 0
0.246639, 0, 1.98157e-18, 0, 1.41421, -1.98157e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.64761e-21, 0, 0, 4.01919e-23, 0, 6.70405e-22, 0, 1.97322e-18, 0, 0, 0
0.254515, 0, 4.92389e-18, 0, 1.41421, -4.92389e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90029e-20, 0, 0, 1.01135e-22, 0, 1.69397e-21, 0, 4.90309e-18, 0, 0, 0
0.262392, 0, 1.20304e-17, 0, 1.41421, -1.20304e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.64291e-20, 0, 0, 2.50332e-22, 0, 4.20771e-21, 0, 1.19796e-17, 0, 0, 0
0.270268, 0, 2.89153e-17, 0, 1.41421, -2.89153e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11592e-19, 0, 0, 6.09806e-22, 0, 1.02798e-20, 0, 2.87928e-17, 0, 0, 0
0.278144, 0, 6.83936e-17, 0, 1.41421, -6.83936e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63947e-19, 0, 0, 1.46254e-21, 0, 2.47125e-20, 0, 6.81034e-17, 0, 0, 0
0.28602, 0, 1.59258e-16, 0, 1.41421, -1.59258e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.14607e-19, 0, 0, 3.45484e-21, 0, 5.84827e-20, 0, 1.58581e-16, 0, 0, 0
0.293896, 0, 3.65193e-16, 0, 1.41421, -3.65193e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40933e-18, 0, 0, 8.04085e-21, 0, 1.36293e-19, 0, 3.6364e-16, 0, 0, 0
0.301772, 0, 8.24911e-16, 0, 1.41421, -8.24911e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1834e-18, 0, 0, 1.84445e-20, 0, 3.12904e-19, 0, 8.21396e-16, 0, 0, 0
0.309648, 0, 1.83597e-15, 0, 1.41421, -1.83597e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.08502e-18, 0, 0, 4.17103e-20, 0, 7.07898e-19, 0, 1.82813e-15, 0, 0, 0
0.317524, 0, 4.02717e-15, 0, 1.41421, -4.02717e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55406e-17, 0, 0, 9.30139e-20, 0, 1.57863e-18, 0, 4.00996e-15, 0, 0, 0
0.3254, 0, 8.70774e-15, 0, 1.41421, -8.70774e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.36018e-17, 0, 0, 2.04604e-19, 0, 3.47103e-18, 0, 8.67046e-15, 0, 0, 0
0.333276, 0, 1.85637e-14, 0, 1.41421, -1.85637e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.16324e-17, 0, 0, 4.44064e-19, 0, 7.52686e-18, 0, 1.84841e-14, 0, 0, 0
0.341152, 0, 3.9026e-14, 0, 1.41421, -3.9026e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50587e-16, 0, 0, 9.51165e-19, 0, 1.61009e-17, 0, 3.88583e-14, 0, 0, 0
0.349028, 0, 8.09176e-14, 0, 1.41421, -8.09176e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.12222e-16, 0, 0, 2.01122e-18, 0, 3.39835e-17, 0, 8.05694e-14, 0, 0, 0
0.356904, 0, 1.655e-13, 0, 1.41421, -1.655e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.38565e-16, 0, 0, 4.19932e-18, 0, 7.07884e-17, 0, 1.64786e-13, 0, 0, 0
0.36478, 0, 3.33947e-13, 0, 1.41421, -3.33947e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28847e-15, 0, 0, 8.66071e-18, 0, 1.45556e-16, 0, 3.32504e-13, 0, 0, 0
0.372656, 0, 6.64868e-13, 0, 1.41421, -6.64868e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5652e-15, 0, 0, 1.76496e-17, 0, 2.9552e-16, 0, 6.6199e-13, 0, 0, 0
0.380533, 0, 1.30625e-12, 6.86636e-44, 1.41421, -1.30625e-12, 6.86636e-44, 0, 6.86636e-44, 6.86636e-44, 6.86636e-44, 6.86636e-44, 6.86636e-44, 6.86636e-44, 6.86636e-44, 6.86636e-44, 6.86636e-44, 6.86636e-44, 6.86636e-44, 5.03971e-15, 6.86636e-44, 6.86636e-44, 3.55554e-17, 6.86636e-44, 5.92561e-16, 6.86636e-44, 1.30058e-12, 6.86636e-44, 6.86636e-44, 6.86636e-44
0.388409, 0, 2.53276e-12, 1.24435e-42, 1.41421, -2.53276e-12, 1.24435e-42, 0, 1.24435e-42, 1.24435e-42, 1.24435e-42, 1.24435e-42, 1.24435e-42, 1.24435e-42, 1.24435e-42, 1.24435e-42, 1.24435e-42, 1.24435e-42, 1.24435e-42, 9.77184e-15, 1.24435e-42, 1.24435e-42, 7.0838e-17, 1.24435e-42, 1.17377e-15, 1.24435e-42, 2.52174e-12, 1.24435e-42, 1.24435e-42, 1.24435e-42
0.396285, 0, 4.84718e-12, 1.82897e-41, 1.41421, -4.84718e-12, 1.82897e-41, 0, 1.82897e-41, 1.82897e-41, 1.82897e-41, 1.82897e-41, 1.82897e-41, 1.82897e-41, 1.82897e-41, 1.82897e-41, 1.82897e-41, 1.82897e-41, 1.82897e-41, 1.87017e-14, 1.82897e-41, 1.82897e-41, 1.39656e-16, 1.82897e-41, 2.29756e-15, 1.82897e-41, 4.82604e-12, 1.82897e-41, 1.82897e-41, 1.82897e-41
0.404161, 0, 9.15699e-12, 2.36693e-40, 1.41421, -9.15699e-12, 2.36693e-40, 0, 2.36693e-40, 2.36693e-40, 2.36693e-40, 2.36693e-40, 2.36693e-40, 2.36693e-40, 2.36693e-40, 2.36693e-40, 2.36693e-40, 2.36693e-40, 2.36693e-40, 3.53323e-14, 2.36693e-40, 2.36693e-40, 2.72624e-16, 2.36693e-40, 4.44563e-15, 2.36693e-40, 9.11694e-12, 2.36693e-40, 2.36693e-40, 2.36693e-40
0.412037, 0, 1.70776e-11, 2.74658e-39, 1.41421, -1.70776e-11, 2.74658e-39, 0, 2.74658e-39, 2.74658e-39, 2.74658e-39, 2.74658e-39, 2.74658e-39, 2.74658e-39, 2.74658e-39, 2.74658e-39, 2.74658e-39, 2.74658e-39, 2.74658e-39, 6.59013e-14, 2.74658e-39, 2.74658e-39, 5.27354e-16, 2.74658e-39, 8.50657e-15, 2.74658e-39, 1.70027e-11, 2.74658e-39, 2.74658e-39, 2.74658e-39
0.419913, 0, 3.14453e-11, 2.87992e-38, 1.41421, -3.14453e-11, 2.87992e-38, 0, 2.87992e-38, 2.87992e-38, 2.87992e-38, 2.87992e-38, 2.87992e-38, 2.87992e-38, 2.87992e-38, 2.87992e-38, 2.87992e-38, 2.87992e-38, 2.87992e-38, 1.21366e-13, 2.87992e-38, 2.87992e-38, 1.01168e-15, 2.87992e-38, 1.61041e-14, 2.87992e-38, 3.13068e-11, 2.87992e-38, 2.87992e-38, 2.87992e-38
0.427789, 0, 5.7171e-11, 2.74413e-37, 1.41421, -5.7171e-11, 2.74413e-37, 0, 2.74413e-37, 2.74413e-37, 2.74413e-37, 2.74413e-37, 2.74413e-37, 2.74413e-37, 2.74413e-37, 2.74413e-37, 2.74413e-37, 2.74413e-37, 2.74413e-37, 2.20713e-13, 2.74413e-37, 2.74413e-37, 1.92659e-15, 2.74413e-37, 3.01805e-14, 2.74413e-37, 5.69182e-11, 2.74413e-37, 2.74413e-37, 2.74413e-37
0.435665, 0, 1.02643e-10, 2.38925e-36, 1.41421, -1.02643e-10, 2.38925e-36, 0, 2.38925e-36, 2.38925e-36, 2.38925e-36, 2.38925e-36, 2.38925e-36, 2.38925e-36, 2.38925e-36, 2.38925e-36, 2.38925e-36, 2.38925e-36, 2.38925e-36, 3.96408e-13, 2.38925e-36, 2.38925e-36, 3.64581e-15, 2.38925e-36, 5.60297e-14, 2.38925e-36, 1.02187e-10, 2.38925e-36, 2.38925e-36, 2.38925e-36
0.443541, 0, 1.81993e-10, 1.91024e-35, 1.41421, -1.81993e-10, 1.91024e-35, 0, 1.91024e-35, 1.91024e-35, 1.91024e-35, 1.91024e-35, 1.91024e-35, 1.91024e-35, 1.91024e-35, 1.91024e-35, 1.91024e-35, 1.91024e-35, 1.91024e-35, 7.03223e-13, 1.91024e-35, 1.91024e-35, 6.86317e-15, 1.91024e-35, 1.03126e-13, 1.91024e-35, 1.81179e-10, 1.91024e-35, 1.91024e-35, 1.91024e-35
0.451417, 0, 3.18707e-10, 1.40923e-34, 1.41421, -3.18707e-10, 1.40923e-34, 0, 1.40923e-34, 1.40923e-34, 1.40923e-34, 1.40923e-34, 1.40923e-34, 1.40923e-34, 1.40923e-34, 1.40923e-34, 1.40923e-34, 1.40923e-34, 1.40923e-34, 1.23236e-12, 1.40923e-34, 1.40923e-34, 1.28665e-14, 1.40923e-34, 1.88364e-13, 1.40923e-34, 3.17273e-10, 1.40923e-34, 1.40923e-34, 1.40923e-34
0.459293, 0, 5.51295e-10, 9.92613e-34, 1.41421, -5.51295e-10, 9.92613e-34, 0, 9.92613e-34, 9.92613e-34, 9.92613e-34, 9.92613e-34, 9.92613e-34, 9.92613e-34, 9.92613e-34, 9.92613e-34, 9.92613e-34, 9.92613e-34, 9.92613e-34, 2.13373e-12, 9.92613e-34, 9.92613e-34, 2.40464e-14, 9.92613e-34, 3.41824e-13, 9.92613e-34, 5.48795e-10, 9.92613e-34, 9.92613e-34, 9.92613e-34
0.467169, 0, 9.42047e-10, 6.80515e-33, 1.41421, -9.42047e-10, 6.80515e-33, 0, 6.80515e-33, 6.80515e-33, 6.80515e-33, 6.80515e-33, 6.80515e-33, 6.80515e-33, 6.80515e-33, 6.80515e-33, 6.80515e-33, 6.80515e-33, 6.80515e-33, 3.65063e-12, 6.80515e-33, 6.80515e-33, 4.48431e-14, 6.80515e-33, 6.17079e-13, 6.80515e-33, 9.37734e-10, 6.80515e-33, 6.80515e-33, 6.80515e-33
0.475045, 0, 1.59039e-09, 4.4144e-32, 1.41421, -1.59039e-09, 4.4144e-32, 0, 4.4144e-32, 4.4144e-32, 4.4144e-32, 4.4144e-32, 4.4144e-32, 4.4144e-32, 4.4144e-32, 4.4144e-32, 4.4144e-32, 4.4144e-32, 4.4144e-32, 6.17299e-12, 4.4144e-32, 4.4144e-32, 8.35035e-14, 4.4144e-32, 1.10978e-12, 4.4144e-32, 1.58302e-09, 4.4144e-32, 4.4144e-32, 4.4144e-32
0.482921, 0, 2.6529e-09, 2.68643e-31, 1.41421, -2.6529e-09, 2.68643e-31, 0, 2.68643e-31, 2.68643e-31, 2.68643e-31, 2.68643e-31, 2.68643e-31, 2.68643e-31, 2.68643e-31, 2.68643e-31, 2.68643e-31, 2.68643e-31, 2.68643e-31, 1.03183e-11, 2.68643e-31, 2.68643e-31, 1.55334e-13, 2.68643e-31, 1.99136e-12, 2.68643e-31, 2.64043e-09, 2.68643e-31, 2.68643e-31, 2.68643e-31
0.490798, 0, 4.37297e-09, 1.53262e-30, 1.41421, -4.37297e-09, 1.53262e-30, 0, 1.53262e-30, 1.53262e-30, 1.53262e-30, 1.53262e-30, 1.53262e-30, 1.53262e-30, 1.53262e-30, 1.53262e-30, 1.53262e-30, 1.53262e-30, 1.53262e-30, 1.70525e-11, 1.53262e-30, 1.53262e-30, 2.88692e-13, 1.53262e-30, 3.57057e-12, 1.53262e-30, 4.35206e-09, 1.53262e-30, 1.53262e-30, 1.53262e-30
0.498674, 0, 7.1241e-09, 1.40508e-29, 1.41421, -7.1241e-09, 1.40508e-29, 0, 1.40508e-29, 1.40508e-29, 1.40508e-29, 1.40508e-29, 1.40508e-29, 1.40508e-29, 1.40508e-29, 1.40508e-29, 1.40508e-29, 1.40508e-29, 1.40508e-29, 2.78713e-11, 1.40508e-29, 1.40508e-29, 5.36472e-13, 1.40508e-29, 6.41478e-12, 1.40508e-29, 7.08928e-09, 1.40508e-29, 1.40508e-29, 1.40508e-29
0.50655, 0, 1.14715e-08, 6.74495e-29, 1.41421, -1.14715e-08, 6.74495e-29, 0, 6.74495e-29, 6.74495e-29, 6.74495e-29, 6.74495e-29, 6.74495e-29, 6.74495e-29, 6.74495e-29, 6.74495e-29, 6.74495e-29, 6.74495e-29, 6.74495e-29, 4.5059e-11, 6.74495e-29, 6.74495e-29, 9.94085e-13, 6.74495e-29, 1.15286e-11, 6.74495e-29, 1.14139e-08, 6.74495e-29, 6.74495e-29, 6.74495e-29
0.514426, 0, 1.82603e-08, 3.06939e-28, 1.41421, -1.82603e-08, 3.06939e-28, 0, 3.06939e-28, 3.06939e-28, 3.06939e-28, 3.06939e-28, 3.06939e-28, 3.06939e-28, 3.06939e-28, 3.06939e-28, 3.06939e-28, 3.06939e-28, 3.06939e-28, 7.20761e-11, 3.06939e-28, 3.06939e-28, 1.83743e-12, 3.06939e-28, 2.07706e-11, 3.06939e-28, 1.81657e-08, 3.06939e-28, 3.06939e-28, 3.06939e-28
0.522302, 0, 2.87387e-08, 1.32801e-27, 1.41421, -2.87387e-08, 1.32801e-27, 0, 1.32801e-27, 1.32801e-27, 1.32801e-27, 1.32801e-27, 1.32801e-27, 1.32801e-27, 1.32801e-27, 1.32801e-27, 1.32801e-27, 1.32801e-27, 1.32801e-27, 1.14106e-10, 1.32801e-27, 1.32801e-27, 3.38432e-12, 1.32801e-27, 3.75248e-11, 1.32801e-27, 2.85837e-08, 1.32801e-27, 1.32801e-27, 1.32801e-27
0.530178, 0, 4.47258e-08, 5.4783e-27, 1.41421, -4.47258e-08, 5.4783e-27, 0, 5.4783e-27, 5.4783e-27, 5.4783e-27, 5.4783e-27, 5.4783e-27, 5.4783e-27, 5.4783e-27, 5.4783e-27, 5.4783e-27, 5.4783e-27, 5.4783e-27, 1.78838e-10, 5.4783e-27, 5.4783e-27, 6.20467e-12, 5.4783e-27, 6.79583e-11, 5.4783e-27, 4.44728e-08, 5.4783e-27, 5.4783e-27, 5.4783e-27
0.538054, 0, 6.88421e-08, 2.16035e-26, 1.41421, -6.88421e-08, 2.16035e-26, 0, 2.16035e-26, 2.16035e-26, 2.16035e-26, 2.16035e-26, 2.16035e-26, 2.16035e-26, 2.16035e-26, 1.34165e-13, 2.16035e-26, 2.16035e-26, 2.16035e-26, 2.77569e-10, 2.16035e-26, 2.16035e-26, 1.13098e-11, 2.16035e-26, 1.23269e-10, 2.16035e-26, 6.84299e-08, 2.16035e-26, 2.16035e-26, 2.16035e-26
0.54593, 0, 1.04816e-07, 8.16415e-26, 1.41421, -1.04816e-07, 8.16415e-26, 0, 8.16415e-26, 8.16415e-26, 8.16415e-26, 8.16415e-26, 8.16415e-26, 8.16415e-26, 8.16415e-26, 5.47879e-13, 8.16415e-26, 8.16415e-26, 8.16415e-26, 4.26743e-10, 8.16415e-26, 8.16415e-26, 2.04737e-11, 8.16415e-26, 2.23654e-10, 8.16415e-26, 1.04145e-07, 8.16415e-26, 8.16415e-26, 8.16415e-26
0.553806, 0, 1.57891e-07, 2.98019e-25, 1.41421, -1.57891e-07, 2.98019e-25, 0, 2.98019e-25, 2.98019e-25, 2.98019e-25, 2.98019e-25, 2.98019e-25, 2.98019e-25, 2.98019e-25, 1.7636e-12, 2.98019e-25, 2.98019e-25, 2.98019e-25, 6.50089e-10, 2.98019e-25, 2.98019e-25, 3.67708e-11, 2.98019e-25, 4.05229e-10, 2.98019e-25, 1.56797e-07, 2.98019e-25, 2.98019e-25, 2.98019e-25
0.561682, 0, 2.37178e-07, 4.62658e-10, 1.41421, -2.37178e-07, 4.65348e-10, 4.62658e-10, 4.62664e-10, 4.62702e-10, 4.6274e-10, 4.62897e-10, 4.62996e-10, 4.63143e-10, 4.62962e-10, 4.74378e-10, 4.68444e-10, 4.67888e-10, 1.7636e-09, 1.44421e-09, 4.63711e-10, 4.62686e-10, 5.28119e-10, 4.62686e-10, 1.19451e-09, 4.62659e-10, 2.34057e-07, 4.62658e-10, 4.62658e-10, 4.7589e-10
0.569558, 0, 3.54617e-07, 1.87203e-09, 1.41421, -3.54617e-07, 1.88293e-09, 1.87203e-09, 1.87205e-09, 1.87221e-09, 1.87236e-09, 1.873e-09, 1.8734e-09, 1.87399e-09, 1.87326e-09, 1.91297e-09, 1.89548e-09, 1.89323e-09, 7.14483e-09, 3.34127e-09, 1.8763e-09, 1.87214e-09, 1.98748e-09, 1.87281e-09, 3.18708e-09, 1.87203e-09, 3.46283e-07, 1.87203e-09, 1.87203e-09, 1.92566e-09
0.577434, 0, 5.30796e-07, 5.97974e-09, 1.41421, -5.30796e-07, 6.0146e-09, 5.97974e-09, 5.97982e-09, 5.98032e-09, 5.98081e-09, 5.98284e-09, 5.98413e-09, 5.98602e-09, 5.98367e-09, 6.10304e-09, 6.0547e-09, 6.0475e-09, 2.28329e-08, 8.16048e-09, 5.99339e-09, 5.9801e-09, 6.1813e-09, 5.98279e-09, 8.32645e-09, 5.97976e-09, 5.08705e-07, 5.97974e-09, 5.97974e-09, 6.15116e-09
0.58531, 0, 8.02628e-07, 1.74776e-08, 1.41421, -8.02628e-07, 1.75795e-08, 1.74776e-08, 1.74778e-08, 1.74793e-08, 1.74807e-08, 1.74866e-08, 1.74904e-08, 1.74959e-08, 1.74891e-08, 1.78245e-08, 1.76967e-08, 1.76757e-08, 6.67504e-08, 2.06877e-08, 1.75175e-08, 1.74786e-08, 1.78258e-08, 1.74874e-08, 2.16296e-08, 1.74776e-08, 7.4417e-07, 1.74776e-08, 1.74776e-08, 1.79788e-08
0.593186, 0, 1.24241e-06, 4.84384e-08, 1.41421, -1.24241e-06, 4.87209e-08, 4.84384e-08, 4.84391e-08, 4.84431e-08, 4.84471e-08, 4.84636e-08, 4.8474e-08, 4.84894e-08, 4.84703e-08, 4.93707e-08, 4.9046e-08, 4.89876e-08, 1.8502e-07, 5.31258e-08, 4.85491e-08, 4.84414e-08, 4.90336e-08, 4.84673e-08, 5.57111e-08, 4.84386e-08, 1.08921e-06, 4.84384e-08, 4.84384e-08, 4.98277e-08
0.601062, 0, 2.00087e-06, 1.28701e-07, 1.41421, -2.00087e-06, 1.29452e-07, 1.28701e-07, 1.28703e-07, 1.28713e-07, 1.28724e-07, 1.28768e-07, 1.28795e-07, 1.28836e-07, 1.28786e-07, 1.31182e-07, 1.30315e-07, 1.3016e-07, 4.91652e-07, 1.35491e-07, 1.28995e-07, 1.28709e-07, 1.29707e-07, 1.28781e-07, 1.41314e-07, 1.28701e-07, 1.60671e-06, 1.28701e-07, 1.28701e-07, 1.32393e-07
