   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_477.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00229431, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00556952, 0, 1.74074e-18, 0, 1.41421, -1.74074e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.54522e-19, 0, 1.18621e-18, 0, 0
0.0134334, 0, 3.29196e-18, 0, 1.41421, -3.29196e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06276e-18, 0, 2.2292e-18, 0, 0
0.0212972, 0, 6.17528e-18, 0, 1.41421, -6.17528e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02056e-18, 0, 4.15473e-18, 0, 0
0.029161, 0, 1.14928e-17, 0, 1.41421, -1.14928e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.81178e-18, 0, 7.68102e-18, 0, 0
0.0370249, 0, 2.15296e-17, 0, 1.41421, -2.15296e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.26511e-18, 0, 1.42645e-17, 0, 0
0.0448887, 0, 3.94101e-17, 0, 1.41421, -3.94101e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34824e-17, 0, 2.59277e-17, 0, 0
0.0527526, 0, 7.16179e-17, 0, 1.41421, -7.16179e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48436e-17, 0, 4.67743e-17, 0, 0
0.0606164, 0, 1.29223e-16, 0, 1.41421, -1.29223e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.54628e-17, 0, 8.37602e-17, 0, 0
0.0684802, 0, 2.31537e-16, 0, 1.41421, -2.31537e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.26333e-17, 0, 1.48904e-16, 0, 0
0.0763441, 0, 4.12022e-16, 0, 1.41421, -4.12022e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49203e-16, 0, 2.62819e-16, 0, 0
0.0842079, 0, 7.28262e-16, 0, 1.41421, -7.28262e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.67655e-16, 0, 4.60607e-16, 0, 0
0.0920717, 0, 1.27871e-15, 0, 1.41421, -1.27871e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.7709e-16, 0, 8.01616e-16, 0, 0
