   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_449.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.341142, 0, 5.50663e-08, 3.09871e-29, 1.41421, -5.50663e-08, 0, 3.09871e-29, 3.09871e-29, 3.09871e-29, 3.09871e-29, 3.09871e-29, 3.09871e-29, 3.09871e-29, 3.09871e-29, 3.09871e-29, 3.09871e-29, 4.24733e-10, 3.09871e-29, 3.09871e-29, 2.90118e-09, 3.09871e-29, 3.09871e-29, 5.17404e-08, 3.09871e-29, 3.09871e-29, 3.09871e-29
0.348994, 0, 7.18963e-08, 1.3983e-28, 1.41421, -7.18963e-08, 0, 1.3983e-28, 1.3983e-28, 1.3983e-28, 1.3983e-28, 1.3983e-28, 1.3983e-28, 1.3983e-28, 1.3983e-28, 1.3983e-28, 1.3983e-28, 5.53482e-10, 1.3983e-28, 1.3983e-28, 4.2022e-09, 1.3983e-28, 1.3983e-28, 6.71406e-08, 1.3983e-28, 1.3983e-28, 1.3983e-28
0.356847, 0, 9.35965e-08, 5.96965e-28, 1.41421, -9.35965e-08, 0, 5.96965e-28, 5.96965e-28, 5.96965e-28, 5.96965e-28, 5.96965e-28, 5.96965e-28, 5.96965e-28, 5.96965e-28, 5.96965e-28, 5.96965e-28, 7.18866e-10, 5.96965e-28, 5.96965e-28, 6.07913e-09, 5.96965e-28, 5.96965e-28, 8.67985e-08, 5.96965e-28, 5.96965e-28, 5.96965e-28
0.3647, 0, 1.21507e-07, 2.41735e-27, 1.41421, -1.21507e-07, 0, 2.41735e-27, 2.41735e-27, 2.41735e-27, 2.41735e-27, 2.41735e-27, 2.41735e-27, 2.41735e-27, 2.41735e-27, 2.41735e-27, 2.41735e-27, 9.30614e-10, 2.41735e-27, 2.41735e-27, 8.78104e-09, 2.41735e-27, 2.41735e-27, 1.11795e-07, 2.41735e-27, 2.41735e-27, 2.41735e-27
0.372553, 0, 1.57321e-07, 9.30893e-27, 1.41421, -1.57321e-07, 0, 9.30893e-27, 9.30893e-27, 9.30893e-27, 9.30893e-27, 9.30893e-27, 9.30893e-27, 9.30893e-27, 9.30893e-27, 9.30893e-27, 9.30893e-27, 1.20086e-09, 9.30893e-27, 9.30893e-27, 1.26611e-08, 9.30893e-27, 9.30893e-27, 1.43459e-07, 9.30893e-27, 9.30893e-27, 9.30893e-27
0.380405, 0, 2.03181e-07, 3.4176e-26, 1.41421, -2.03181e-07, 0, 3.4176e-26, 3.4176e-26, 3.4176e-26, 3.4176e-26, 3.4176e-26, 3.4176e-26, 4.67048e-13, 3.4176e-26, 3.4176e-26, 3.4176e-26, 1.54468e-09, 3.4176e-26, 3.4176e-26, 1.82179e-08, 3.4176e-26, 3.4176e-26, 1.83418e-07, 3.4176e-26, 3.4176e-26, 3.4176e-26
0.388258, 0, 2.6179e-07, 1.19904e-25, 1.41421, -2.6179e-07, 0, 1.19904e-25, 1.19904e-25, 1.19904e-25, 1.19904e-25, 1.19904e-25, 1.19904e-25, 1.3596e-12, 1.19904e-25, 1.19904e-25, 1.19904e-25, 1.98074e-09, 1.19904e-25, 1.19904e-25, 2.61524e-08, 1.19904e-25, 1.19904e-25, 2.33655e-07, 1.19904e-25, 1.19904e-25, 1.19904e-25
0.396111, 0, 3.36561e-07, 4.06286e-25, 1.41421, -3.36561e-07, 0, 4.06286e-25, 4.06286e-25, 4.06286e-25, 4.06286e-25, 4.06286e-25, 4.06286e-25, 3.03798e-12, 4.06286e-25, 4.06286e-25, 4.06286e-25, 2.53211e-09, 4.06286e-25, 4.06286e-25, 3.74462e-08, 4.06286e-25, 4.06286e-25, 2.9658e-07, 4.06286e-25, 4.06286e-25, 4.06286e-25
0.403964, 0, 4.33028e-07, 1.17515e-10, 1.41421, -4.33028e-07, 1.17515e-10, 1.17525e-10, 1.25035e-10, 1.24602e-10, 2.09996e-10, 7.13323e-10, 1.17556e-10, 1.44414e-10, 1.37014e-10, 1.54313e-10, 3.53353e-10, 3.34475e-09, 1.20481e-10, 1.17771e-10, 5.35842e-08, 1.17794e-10, 1.17515e-10, 3.7527e-07, 1.17515e-10, 1.17515e-10, 1.5625e-10
0.411816, 0, 5.56516e-07, 3.34296e-10, 1.41421, -5.56516e-07, 3.34296e-10, 3.34324e-10, 3.56109e-10, 3.54853e-10, 6.02572e-10, 2.06267e-09, 3.34416e-10, 4.06325e-10, 3.9086e-10, 4.41043e-10, 1.01844e-09, 4.43523e-09, 3.42899e-10, 3.35038e-10, 7.64511e-08, 3.40527e-10, 3.34297e-10, 4.73212e-07, 3.34296e-10, 3.34296e-10, 4.46662e-10
0.419669, 0, 7.1493e-07, 7.32973e-10, 1.41421, -7.1493e-07, 7.32973e-10, 7.33035e-10, 7.81579e-10, 7.78779e-10, 1.33075e-09, 4.58418e-09, 7.3324e-10, 8.89194e-10, 8.59011e-10, 9.7083e-10, 2.25739e-09, 5.92882e-09, 7.52143e-10, 7.34626e-10, 1.08747e-07, 7.50978e-10, 7.32975e-10, 5.94843e-07, 7.32973e-10, 7.32973e-10, 9.83351e-10
0.427522, 0, 9.18611e-07, 1.46348e-09, 1.41421, -9.18611e-07, 1.46348e-09, 1.4636e-09, 1.56163e-09, 1.55598e-09, 2.67066e-09, 9.24078e-09, 1.46402e-09, 1.77471e-09, 1.718e-09, 1.94382e-09, 4.54196e-09, 8.02744e-09, 1.50219e-09, 1.46681e-09, 1.54224e-07, 1.50519e-09, 1.46348e-09, 7.45396e-07, 1.46348e-09, 1.46348e-09, 1.9691e-09
0.435374, 0, 1.18156e-06, 2.78945e-09, 1.41421, -1.18156e-06, 2.78945e-09, 2.78969e-09, 2.97806e-09, 2.9672e-09, 5.10909e-09, 1.77338e-08, 2.79049e-09, 3.38191e-09, 3.27853e-09, 3.71244e-09, 8.70484e-09, 1.1058e-08, 2.86384e-09, 2.79586e-09, 2.18074e-07, 2.87688e-09, 2.78946e-09, 9.31317e-07, 2.78945e-09, 2.78945e-09, 3.76102e-09
0.443227, 0, 1.52298e-06, 5.16989e-09, 1.41421, -1.52298e-06, 5.16989e-09, 5.17034e-09, 5.52151e-09, 5.50126e-09, 9.49431e-09, 3.303e-08, 5.17183e-09, 6.30651e-09, 6.08166e-09, 6.89058e-09, 1.61977e-08, 1.5556e-08, 5.30857e-09, 5.18185e-09, 3.0746e-07, 5.34292e-09, 5.16991e-09, 1.1605e-06, 5.16989e-09, 5.16989e-09, 6.98116e-09
0.45108, 0, 1.9699e-06, 9.39209e-09, 1.41421, -1.9699e-06, 9.39209e-09, 9.39292e-09, 1.00338e-08, 9.9968e-09, 1.72836e-08, 6.02329e-08, 9.39563e-09, 1.18792e-08, 1.1056e-08, 1.25321e-08, 2.95164e-08, 2.24013e-08, 9.64517e-09, 9.41392e-09, 4.32256e-07, 9.72206e-09, 9.39212e-09, 1.44272e-06, 9.39209e-09, 9.39209e-09, 1.26974e-08
0.458933, 0, 2.56364e-06, 1.67904e-08, 1.41421, -2.56364e-06, 1.67904e-08, 1.67919e-08, 1.79416e-08, 1.78753e-08, 3.09484e-08, 1.08003e-07, 1.67967e-08, 2.54027e-08, 1.97755e-08, 2.24239e-08, 5.28951e-08, 3.30396e-08, 1.72444e-08, 1.68295e-08, 6.06043e-07, 1.74031e-08, 1.67904e-08, 1.79016e-06, 1.67904e-08, 1.67904e-08, 2.27204e-08
0.466785, 0, 3.35822e-06, 2.95926e-08, 1.41421, -3.35822e-06, 2.95926e-08, 2.95952e-08, 3.16277e-08, 3.15105e-08, 5.46207e-08, 1.90836e-07, 2.96038e-08, 4.95764e-08, 3.48696e-08, 3.95513e-08, 9.34175e-08, 4.98325e-08, 3.03953e-08, 2.96618e-08, 8.47502e-07, 3.07072e-08, 2.95927e-08, 2.21832e-06, 2.95926e-08, 2.95926e-08, 4.00756e-08
0.474638, 0, 4.43609e-06, 5.14687e-08, 1.41421, -4.43609e-06, 5.14687e-08, 5.14733e-08, 5.50177e-08, 5.48133e-08, 9.51156e-08, 3.32664e-07, 5.14883e-08, 9.22837e-08, 6.06714e-08, 6.88358e-08, 1.62774e-07, 7.66097e-08, 5.28685e-08, 5.15894e-08, 1.18294e-06, 5.34617e-08, 5.14689e-08, 2.74724e-06, 5.14687e-08, 5.14687e-08, 6.97501e-08
0.482491, 0, 5.91677e-06, 8.83806e-08, 1.41421, -5.91677e-06, 8.83806e-08, 8.83885e-08, 9.44901e-08, 9.41382e-08, 1.63518e-07, 5.72453e-07, 8.84143e-08, 1.66447e-07, 1.04223e-07, 1.18278e-07, 2.79991e-07, 1.19524e-07, 9.07902e-08, 8.85884e-08, 1.64673e-06, 9.1891e-08, 8.83809e-08, 3.40315e-06, 8.83806e-08, 8.83806e-08, 1.19852e-07
0.490344, 0, 7.97971e-06, 1.49879e-07, 1.41421, -7.97971e-06, 1.49879e-07, 1.49892e-07, 1.60265e-07, 1.59666e-07, 2.77609e-07, 9.72781e-07, 1.49936e-07, 2.93456e-07, 1.7681e-07, 2.00703e-07, 4.75608e-07, 1.88353e-07, 1.53975e-07, 1.50232e-07, 2.28764e-06, 1.55977e-07, 1.49879e-07, 4.22149e-06, 1.49879e-07, 1.49879e-07, 2.03378e-07
0.498197, 0, 1.08906e-05, 2.51049e-07, 1.41421, -1.08906e-05, 2.51049e-07, 2.51071e-07, 2.68487e-07, 2.67483e-07, 4.65516e-07, 1.63275e-06, 2.51145e-07, 5.07235e-07, 2.96268e-07, 3.36385e-07, 7.97968e-07, 2.98451e-07, 2.57926e-07, 2.51642e-07, 3.1721e-06, 2.61504e-07, 2.51049e-07, 5.25057e-06, 2.51049e-07, 2.51049e-07, 3.40877e-07
0.506049, 0, 1.50504e-05, 4.15381e-07, 1.41421, -1.50504e-05, 4.15381e-07, 4.15418e-07, 4.44305e-07, 4.42639e-07, 7.71103e-07, 2.70712e-06, 4.1554e-07, 8.67363e-07, 4.90382e-07, 5.56923e-07, 1.32252e-06, 4.73628e-07, 4.26789e-07, 4.16365e-07, 4.39112e-06, 4.33086e-07, 4.15382e-07, 6.55777e-06, 4.15381e-07, 4.15381e-07, 5.64374e-07
0.513902, 0, 2.10536e-05, 6.7895e-07, 1.41421, -2.10536e-05, 6.7895e-07, 6.79011e-07, 7.26345e-07, 7.23615e-07, 1.26184e-06, 4.43423e-06, 6.79211e-07, 1.4674e-06, 8.01849e-07, 9.10883e-07, 2.1654e-06, 7.50336e-07, 6.97643e-07, 6.80562e-07, 6.06938e-06, 7.08567e-07, 6.78952e-07, 8.23746e-06, 6.7895e-07, 6.7895e-07, 9.23092e-07
0.521755, 0, 2.9785e-05, 1.09635e-06, 1.41421, -2.9785e-05, 1.09635e-06, 1.09644e-06, 1.17308e-06, 1.16866e-06, 2.04001e-06, 7.17592e-06, 1.09677e-06, 2.4562e-06, 1.29531e-06, 1.47183e-06, 3.50282e-06, 1.18361e-06, 1.12661e-06, 1.09895e-06, 8.37725e-06, 1.1453e-06, 1.09635e-06, 1.04261e-05, 1.09635e-06, 1.09635e-06, 1.4916e-06
0.529608, 0, 4.25422e-05, 1.74901e-06, 1.41421, -4.25422e-05, 1.74901e-06, 1.74917e-06, 1.87174e-06, 1.86468e-06, 3.25848e-06, 1.14738e-05, 1.74968e-06, 4.06779e-06, 2.06727e-06, 2.34963e-06, 5.59835e-06, 1.85541e-06, 1.79742e-06, 1.75318e-06, 1.15471e-05, 1.82898e-06, 1.74901e-06, 1.33125e-05, 1.74901e-06, 1.74901e-06, 2.38124e-06
0.53746, 0, 6.12257e-05, 2.75669e-06, 1.41421, -6.12257e-05, 2.75669e-06, 2.75694e-06, 2.95068e-06, 2.9395e-06, 5.14245e-06, 1.8127e-05, 2.75776e-06, 6.6656e-06, 3.25971e-06, 3.70599e-06, 8.84071e-06, 2.88612e-06, 2.8332e-06, 2.76329e-06, 1.5895e-05, 2.8858e-06, 2.7567e-06, 1.7167e-05, 2.75669e-06, 2.75669e-06, 3.75596e-06
0.545313, 0, 8.85886e-05, 4.29287e-06, 1.41421, -8.85886e-05, 4.29287e-06, 4.29326e-06, 4.59584e-06, 4.57839e-06, 8.01891e-06, 2.82979e-05, 4.29454e-06, 1.08071e-05, 5.07848e-06, 5.77547e-06, 1.37948e-05, 4.44994e-06, 4.41236e-06, 4.30318e-06, 2.18491e-05, 4.49893e-06, 4.29289e-06, 2.23728e-05, 4.29287e-06, 4.29287e-06, 5.85351e-06
0.553166, 0, 0.000128581, 6.60522e-06, 1.41421, -0.000128581, 6.60522e-06, 6.60582e-06, 7.0728e-06, 7.04586e-06, 1.23557e-05, 4.36525e-05, 6.6078e-06, 1.73367e-05, 7.81766e-06, 8.89332e-06, 2.12696e-05, 6.7954e-06, 6.78963e-06, 6.62113e-06, 2.99866e-05, 6.93031e-06, 6.60524e-06, 2.94695e-05, 6.60522e-06, 6.60522e-06, 9.01389e-06
0.561018, 0, 0.000186809, 1.0042e-05, 1.41421, -0.000186809, 1.0042e-05, 1.0043e-05, 1.07552e-05, 1.07141e-05, 1.88122e-05, 6.65441e-05, 1.0046e-05, 2.75179e-05, 1.18912e-05, 1.35317e-05, 3.24072e-05, 1.02718e-05, 1.03233e-05, 1.00663e-05, 4.10818e-05, 1.05491e-05, 1.00421e-05, 3.92114e-05, 1.0042e-05, 1.0042e-05, 1.37158e-05
0.568871, 0, 0.000271142, 1.50857e-05, 1.41421, -0.000271142, 1.50857e-05, 1.50871e-05, 1.61605e-05, 1.60986e-05, 2.83044e-05, 0.000100247, 1.50916e-05, 4.32161e-05, 1.78728e-05, 2.03454e-05, 4.87952e-05, 1.53628e-05, 1.55096e-05, 1.51223e-05, 5.61658e-05, 1.58676e-05, 1.50857e-05, 5.26428e-05, 1.50857e-05, 1.50857e-05, 2.0623e-05
