   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_500.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0238087, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0159137, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00801879, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.000123852, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00777108, 0, 6.64625e-16, 0, 1.41421, -6.64625e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69612e-18, 0, 0, 1.39062e-18, 0, 1.82313e-17, 0, 6.42307e-16, 0, 0, 0
0.015666, 0, 1.11211e-15, 0, 1.41421, -1.11211e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.50824e-18, 0, 0, 2.36815e-18, 0, 3.12198e-17, 0, 1.07401e-15, 0, 0, 0
0.023561, 0, 1.85052e-15, 0, 1.41421, -1.85052e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.49611e-18, 0, 0, 4.01064e-18, 0, 5.31897e-17, 0, 1.78583e-15, 0, 0, 0
0.0314559, 0, 3.0623e-15, 0, 1.41421, -3.0623e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23953e-17, 0, 0, 6.75549e-18, 0, 9.0167e-17, 0, 2.95298e-15, 0, 0, 0
0.0393508, 0, 5.04001e-15, 0, 1.41421, -5.04001e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03842e-17, 0, 0, 1.13179e-17, 0, 1.52096e-16, 0, 4.85622e-15, 0, 0, 0
0.0472458, 0, 8.25042e-15, 0, 1.41421, -8.25042e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.33407e-17, 0, 0, 1.88615e-17, 0, 2.55315e-16, 0, 7.9429e-15, 0, 0, 0
0.0551407, 0, 1.34339e-14, 0, 1.41421, -1.34339e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.42401e-17, 0, 0, 3.12687e-17, 0, 4.26525e-16, 0, 1.29219e-14, 0, 0, 0
0.0630356, 0, 2.17587e-14, 0, 1.41421, -2.17587e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.77716e-17, 0, 0, 5.15712e-17, 0, 7.09174e-16, 0, 2.09102e-14, 0, 0, 0
0.0709306, 0, 3.50582e-14, 0, 1.41421, -3.50582e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41284e-16, 0, 0, 8.46238e-17, 0, 1.17362e-15, 0, 3.36587e-14, 0, 0, 0
0.0788255, 0, 5.61942e-14, 0, 1.41421, -5.61942e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26234e-16, 0, 0, 1.38164e-16, 0, 1.93324e-15, 0, 5.38966e-14, 0, 0, 0
0.0867204, 0, 8.96099e-14, 0, 1.41421, -8.96099e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60383e-16, 0, 0, 2.24458e-16, 0, 3.16998e-15, 0, 8.5855e-14, 0, 0, 0
0.0946154, 0, 1.42168e-13, 0, 1.41421, -1.42168e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.71121e-16, 0, 0, 3.62864e-16, 0, 5.17437e-15, 0, 1.36059e-13, 0, 0, 0
0.10251, 0, 2.24409e-13, 0, 1.41421, -2.24409e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.00459e-16, 0, 0, 5.83774e-16, 0, 8.40828e-15, 0, 2.14517e-13, 0, 0, 0
0.110405, 0, 3.52447e-13, 0, 1.41421, -3.52447e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41249e-15, 0, 0, 9.3469e-16, 0, 1.36038e-14, 0, 3.36496e-13, 0, 0, 0
0.1183, 0, 5.50772e-13, 0, 1.41421, -5.50772e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20448e-15, 0, 0, 1.48949e-15, 0, 2.19138e-14, 0, 5.25164e-13, 0, 0, 0
0.126195, 0, 8.56423e-13, 0, 1.41421, -8.56423e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.42324e-15, 0, 0, 2.3626e-15, 0, 3.51478e-14, 0, 8.15489e-13, 0, 0, 0
0.13409, 0, 1.32513e-12, 0, 1.41421, -1.32513e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.28919e-15, 0, 0, 3.7304e-15, 0, 5.61338e-14, 0, 1.25997e-12, 0, 0, 0
0.141985, 0, 2.04027e-12, 0, 1.41421, -2.04027e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.13151e-15, 0, 0, 5.86368e-15, 0, 8.92724e-14, 0, 1.937e-12, 0, 0, 0
0.14988, 0, 3.12605e-12, 0, 1.41421, -3.12605e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24393e-14, 0, 0, 9.17671e-15, 0, 1.41385e-13, 0, 2.96305e-12, 0, 0, 0
0.157775, 0, 4.7664e-12, 0, 1.41421, -4.7664e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89351e-14, 0, 0, 1.43001e-14, 0, 2.23e-13, 0, 4.51017e-12, 0, 0, 0
0.16567, 0, 7.23244e-12, 0, 1.41421, -7.23244e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86815e-14, 0, 0, 2.2191e-14, 0, 3.50308e-13, 0, 6.83126e-12, 0, 0, 0
0.173565, 0, 1.09217e-11, 0, 1.41421, -1.09217e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.32316e-14, 0, 0, 3.42966e-14, 0, 5.48109e-13, 0, 1.0296e-11, 0, 0, 0
0.18146, 0, 1.6414e-11, 0, 1.41421, -1.6414e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.48451e-14, 0, 0, 5.27988e-14, 0, 8.54254e-13, 0, 1.54421e-11, 0, 0, 0
0.189355, 0, 2.45513e-11, 0, 1.41421, -2.45513e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.67914e-14, 0, 0, 8.09767e-14, 0, 1.3263e-12, 0, 2.30472e-11, 0, 0, 0
0.19725, 0, 3.65494e-11, 0, 1.41421, -3.65494e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43776e-13, 0, 0, 1.23746e-13, 0, 2.05148e-12, 0, 3.42304e-11, 0, 0, 0
0.205144, 0, 5.41557e-11, 0, 1.41421, -5.41557e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12539e-13, 0, 0, 1.88461e-13, 0, 3.16156e-12, 0, 5.05932e-11, 0, 0, 0
0.213039, 0, 7.98696e-11, 0, 1.41421, -7.98696e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.12677e-13, 0, 0, 2.861e-13, 0, 4.85496e-12, 0, 7.44158e-11, 0, 0, 0
0.220934, 0, 1.17248e-10, 0, 1.41421, -1.17248e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.57793e-13, 0, 0, 4.33029e-13, 0, 7.42959e-12, 0, 1.08927e-10, 0, 0, 0
