   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_372.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00411464, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00375116, 0, 3.76858e-21, 0, 1.41421, -3.76858e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47434e-21, 0, 2.29424e-21, 0, 0
0.011617, 0, 8.25878e-21, 0, 1.41421, -8.25878e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.26273e-21, 0, 4.99605e-21, 0, 0
0.0194828, 0, 1.78702e-20, 0, 1.41421, -1.78702e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.12798e-21, 0, 1.07422e-20, 0, 0
0.0273486, 0, 3.81995e-20, 0, 1.41421, -3.81995e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53819e-20, 0, 2.28176e-20, 0, 0
0.0352144, 0, 8.07062e-20, 0, 1.41421, -8.07062e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.28046e-20, 0, 4.79016e-20, 0, 0
0.0430802, 0, 1.68603e-19, 0, 1.41421, -1.68603e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.91745e-20, 0, 9.9429e-20, 0, 0
0.050946, 0, 3.48423e-19, 0, 1.41421, -3.48423e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44286e-19, 0, 2.04137e-19, 0, 0
0.0588118, 0, 7.12491e-19, 0, 1.41421, -7.12491e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.97808e-19, 0, 4.14682e-19, 0, 0
0.0666776, 0, 1.4422e-18, 0, 1.41421, -1.4422e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.08464e-19, 0, 8.33738e-19, 0, 0
0.0745434, 0, 2.8905e-18, 0, 1.41421, -2.8905e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23099e-18, 0, 1.65951e-18, 0, 0
0.0824092, 0, 5.7377e-18, 0, 1.41421, -5.7377e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46675e-18, 0, 3.27094e-18, 0, 0
