   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_598.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00353102, 0, 6.74546e-15, 0, 1.41421, -6.74546e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.53195e-17, 0, 0, 5.32047e-17, 0, 0, 6.63693e-15, 0, 0, 0
0.0113839, 0, 1.05849e-14, 0, 1.41421, -1.05849e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.6794e-17, 0, 0, 8.50387e-17, 0, 0, 1.04131e-14, 0, 0, 0
0.0192368, 0, 1.65332e-14, 0, 1.41421, -1.65332e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35548e-16, 0, 0, 1.35313e-16, 0, 0, 1.62623e-14, 0, 0, 0
0.0270898, 0, 2.57061e-14, 0, 1.41421, -2.57061e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1072e-16, 0, 0, 2.14357e-16, 0, 0, 2.5281e-14, 0, 0, 0
0.0349427, 0, 3.97872e-14, 0, 1.41421, -3.97872e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.26096e-16, 0, 0, 3.38094e-16, 0, 0, 3.91231e-14, 0, 0, 0
0.0427956, 0, 6.13045e-14, 0, 1.41421, -6.13045e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.02369e-16, 0, 0, 5.30959e-16, 0, 0, 6.02711e-14, 0, 0, 0
0.0506485, 0, 9.40359e-14, 0, 1.41421, -9.40359e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.70464e-16, 0, 0, 8.3029e-16, 0, 0, 9.24351e-14, 0, 0, 0
0.0585014, 0, 1.43602e-13, 0, 1.41421, -1.43602e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17638e-15, 0, 0, 1.29291e-15, 0, 0, 1.41133e-13, 0, 0, 0
0.0663543, 0, 2.18328e-13, 0, 1.41421, -2.18328e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78821e-15, 0, 0, 2.00493e-15, 0, 0, 2.14534e-13, 0, 0, 0
0.0742072, 0, 3.3048e-13, 0, 1.41421, -3.3048e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70632e-15, 0, 0, 3.09636e-15, 0, 0, 3.24677e-13, 0, 0, 0
0.0820602, 0, 4.98057e-13, 0, 1.41421, -4.98057e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.07789e-15, 0, 0, 4.76263e-15, 0, 0, 4.89217e-13, 0, 0, 0
0.0899131, 0, 7.47348e-13, 0, 1.41421, -7.47348e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.11786e-15, 0, 0, 7.29657e-15, 0, 0, 7.33934e-13, 0, 0, 0
0.097766, 0, 1.11656e-12, 0, 1.41421, -1.11656e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.13859e-15, 0, 0, 1.11352e-14, 0, 0, 1.09629e-12, 0, 0, 0
0.105619, 0, 1.661e-12, 0, 1.41421, -1.661e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3592e-14, 0, 0, 1.69294e-14, 0, 0, 1.63048e-12, 0, 0, 0
